date,FCX,FCX_EPS,PE Ratio
1999-10-07,8.88,,
1999-10-08,8.56,,
1999-10-11,8.75,,
1999-10-12,8.41,,
1999-10-13,8.97,,
1999-10-14,8.66,,
1999-10-15,8.56,,
1999-10-18,8.5,,
1999-10-19,8.44,,
1999-10-20,8.31,,
1999-10-21,8.22,,
1999-10-22,8.16,,
1999-10-25,8.59,,
1999-10-26,8.06,,
1999-10-27,8.28,,
1999-10-28,8.31,,
1999-10-29,8.34,,
1999-11-01,8.19,,
1999-11-02,8.5,,
1999-11-03,8.63,,
1999-11-04,8.56,,
1999-11-05,8.47,,
1999-11-08,8.44,,
1999-11-09,8.53,,
1999-11-10,9.0,,
1999-11-11,9.03,,
1999-11-12,9.09,,
1999-11-15,8.88,,
1999-11-16,8.88,,
1999-11-17,8.44,,
1999-11-18,8.63,,
1999-11-19,8.47,,
1999-11-22,8.06,,
1999-11-23,8.19,,
1999-11-24,8.53,,
1999-11-26,8.34,,
1999-11-29,7.81,,
1999-11-30,7.91,,
1999-12-01,8.0,,
1999-12-02,7.97,,
1999-12-03,8.03,,
1999-12-06,8.0,,
1999-12-07,8.31,,
1999-12-08,8.03,,
1999-12-09,7.78,,
1999-12-10,7.97,,
1999-12-13,8.1,,
1999-12-14,7.91,,
1999-12-15,8.44,,
1999-12-16,8.72,,
1999-12-17,8.72,,
1999-12-20,8.41,,
1999-12-21,8.03,,
1999-12-22,8.31,,
1999-12-23,8.41,,
1999-12-27,8.97,,
1999-12-28,9.16,,
1999-12-29,10.13,,
1999-12-30,10.31,,
1999-12-31,10.56,,
2000-01-03,10.59,,
2000-01-04,10.0,,
2000-01-05,10.38,,
2000-01-06,10.06,,
2000-01-07,9.81,,
2000-01-10,9.88,,
2000-01-11,9.94,,
2000-01-12,9.78,,
2000-01-13,9.72,,
2000-01-14,9.5,,
2000-01-18,9.75,,
2000-01-19,10.0,,
2000-01-20,9.53,,
2000-01-21,9.19,,
2000-01-24,8.94,,
2000-01-25,8.81,,
2000-01-26,8.34,,
2000-01-27,8.91,,
2000-01-28,8.72,,
2000-01-31,8.72,,
2000-02-01,8.72,,
2000-02-02,8.72,,
2000-02-03,8.75,,
2000-02-04,9.28,,
2000-02-07,9.19,,
2000-02-08,9.0,,
2000-02-09,8.97,,
2000-02-10,8.91,,
2000-02-11,9.09,,
2000-02-14,9.19,,
2000-02-15,9.16,,
2000-02-16,9.0,,
2000-02-17,9.06,,
2000-02-18,9.0,,
2000-02-22,8.88,,
2000-02-23,8.34,,
2000-02-24,7.47,,
2000-02-25,7.0,,
2000-02-28,6.88,,
2000-02-29,6.88,,
2000-03-01,7.03,,
2000-03-02,6.66,,
2000-03-03,6.84,,
2000-03-06,6.66,,
2000-03-07,6.97,,
2000-03-08,6.78,,
2000-03-09,6.63,,
2000-03-10,6.53,,
2000-03-13,6.47,,
2000-03-14,6.31,,
2000-03-15,6.66,,
2000-03-16,6.88,,
2000-03-17,6.59,,
2000-03-20,6.88,,
2000-03-21,6.94,,
2000-03-22,6.31,,
2000-03-23,6.88,,
2000-03-24,6.78,,
2000-03-27,6.75,,
2000-03-28,6.84,,
2000-03-29,6.19,,
2000-03-30,6.09,,
2000-03-31,6.03,,
2000-04-03,6.06,,
2000-04-04,6.0,,
2000-04-05,6.13,,
2000-04-06,6.09,,
2000-04-07,5.47,,
2000-04-10,5.78,,
2000-04-11,5.34,,
2000-04-12,5.56,,
2000-04-13,5.69,,
2000-04-14,5.47,,
2000-04-17,5.28,,
2000-04-18,5.0,,
2000-04-19,5.19,,
2000-04-20,5.0,,
2000-04-24,5.0,,
2000-04-25,5.03,,
2000-04-26,4.91,,
2000-04-27,5.0,,
2000-04-28,4.81,,
2000-05-01,4.97,,
2000-05-02,5.34,,
2000-05-03,5.22,,
2000-05-04,6.19,,
2000-05-05,5.72,,
2000-05-08,5.63,,
2000-05-09,5.53,,
2000-05-10,5.44,,
2000-05-11,5.19,,
2000-05-12,5.31,,
2000-05-15,5.44,,
2000-05-16,5.75,,
2000-05-17,5.66,,
2000-05-18,5.5,,
2000-05-19,5.31,,
2000-05-22,5.09,,
2000-05-23,5.03,,
2000-05-24,4.97,,
2000-05-25,4.94,,
2000-05-26,4.75,,
2000-05-30,4.78,,
2000-05-31,4.59,,
2000-06-01,4.5,,
2000-06-02,4.69,,
2000-06-05,4.75,,
2000-06-06,4.69,,
2000-06-07,4.59,,
2000-06-08,4.53,,
2000-06-09,4.44,,
2000-06-12,4.41,,
2000-06-13,4.47,,
2000-06-14,4.69,,
2000-06-15,4.69,,
2000-06-16,4.84,,
2000-06-19,4.84,,
2000-06-20,4.53,,
2000-06-21,4.72,,
2000-06-22,4.81,,
2000-06-23,4.84,,
2000-06-26,4.81,,
2000-06-27,4.81,,
2000-06-28,4.66,,
2000-06-29,4.5,,
2000-06-30,4.63,,
2000-07-03,4.88,,
2000-07-05,4.66,,
2000-07-06,4.69,,
2000-07-07,4.53,,
2000-07-10,4.66,,
2000-07-11,4.69,,
2000-07-12,4.56,,
2000-07-13,4.44,,
2000-07-14,4.34,,
2000-07-17,4.33,,
2000-07-18,4.31,,
2000-07-19,4.16,,
2000-07-20,4.22,,
2000-07-21,4.16,,
2000-07-24,4.09,,
2000-07-25,4.16,,
2000-07-26,4.13,,
2000-07-27,4.13,,
2000-07-28,4.41,,
2000-07-31,4.5,,
2000-08-01,4.5,,
2000-08-02,4.53,,
2000-08-03,4.38,,
2000-08-04,4.41,,
2000-08-07,4.34,,
2000-08-08,4.38,,
2000-08-09,4.34,,
2000-08-10,4.25,,
2000-08-11,4.41,,
2000-08-14,4.53,,
2000-08-15,4.56,,
2000-08-16,4.63,,
2000-08-17,4.53,,
2000-08-18,4.41,,
2000-08-21,4.34,,
2000-08-22,4.38,,
2000-08-23,4.44,,
2000-08-24,4.69,,
2000-08-25,4.69,,
2000-08-28,4.53,,
2000-08-29,4.44,,
2000-08-30,4.44,,
2000-08-31,4.91,,
2000-09-01,4.84,,
2000-09-05,4.88,,
2000-09-06,4.97,,
2000-09-07,4.81,,
2000-09-08,4.94,,
2000-09-11,5.0,,
2000-09-12,5.09,,
2000-09-13,5.25,,
2000-09-14,5.0,,
2000-09-15,4.97,,
2000-09-18,4.75,,
2000-09-19,4.56,,
2000-09-20,4.34,,
2000-09-21,4.47,,
2000-09-22,4.5,,
2000-09-25,4.47,,
2000-09-26,4.34,,
2000-09-27,4.5,,
2000-09-28,4.38,,
2000-09-29,4.41,,
2000-10-02,4.47,,
2000-10-03,4.47,,
2000-10-04,4.47,,
2000-10-05,4.38,,
2000-10-06,4.25,,
2000-10-09,4.41,,
2000-10-10,4.28,,
2000-10-11,4.25,,
2000-10-12,4.34,,
2000-10-13,4.25,,
2000-10-16,4.03,,
2000-10-17,3.97,,
2000-10-18,4.03,,
2000-10-19,4.03,,
2000-10-20,4.0,,
2000-10-23,3.91,,
2000-10-24,3.91,,
2000-10-25,3.88,,
2000-10-26,3.88,,
2000-10-27,3.88,,
2000-10-30,4.03,,
2000-10-31,3.97,,
2000-11-01,3.75,,
2000-11-02,3.81,,
2000-11-03,3.75,,
2000-11-06,3.72,,
2000-11-07,3.72,,
2000-11-08,3.81,,
2000-11-09,3.75,,
2000-11-10,3.66,,
2000-11-13,3.56,,
2000-11-14,3.53,,
2000-11-15,3.56,,
2000-11-16,3.47,,
2000-11-17,3.38,,
2000-11-20,3.53,,
2000-11-21,3.53,,
2000-11-22,3.63,,
2000-11-24,3.69,,
2000-11-27,3.81,,
2000-11-28,3.88,,
2000-11-29,3.91,,
2000-11-30,4.03,,
2000-12-01,4.19,,
2000-12-04,4.5,,
2000-12-05,4.38,,
2000-12-06,4.41,,
2000-12-07,4.44,,
2000-12-08,4.41,,
2000-12-11,4.16,,
2000-12-12,4.13,,
2000-12-13,3.94,,
2000-12-14,4.06,,
2000-12-15,4.0,,
2000-12-18,4.13,,
2000-12-19,4.06,,
2000-12-20,4.16,,
2000-12-21,4.41,,
2000-12-22,4.44,,
2000-12-26,4.47,,
2000-12-27,4.38,,
2000-12-28,4.56,,
2000-12-29,4.28,,
2001-01-02,4.16,,
2001-01-03,4.41,,
2001-01-04,4.16,,
2001-01-05,4.16,,
2001-01-08,4.34,,
2001-01-09,4.31,,
2001-01-10,4.38,,
2001-01-11,4.41,,
2001-01-12,4.47,,
2001-01-16,4.5,,
2001-01-17,4.53,,
2001-01-18,5.31,,
2001-01-19,5.44,,
2001-01-22,5.94,,
2001-01-23,5.94,,
2001-01-24,5.78,,
2001-01-25,5.75,,
2001-01-26,5.56,,
2001-01-29,5.61,,
2001-01-30,5.72,,
2001-01-31,5.85,,
2001-02-01,6.27,,
2001-02-02,6.39,,
2001-02-05,6.42,,
2001-02-06,6.33,,
2001-02-07,6.41,,
2001-02-08,6.41,,
2001-02-09,6.45,,
2001-02-12,6.37,,
2001-02-13,6.29,,
2001-02-14,6.17,,
2001-02-15,6.31,,
2001-02-16,6.23,,
2001-02-20,6.01,,
2001-02-21,6.15,,
2001-02-22,6.68,,
2001-02-23,6.58,,
2001-02-26,7.05,,
2001-02-27,7.0,,
2001-02-28,7.03,,
2001-03-01,7.02,,
2001-03-02,7.02,,
2001-03-05,7.28,,
2001-03-06,7.14,,
2001-03-07,7.13,,
2001-03-08,7.23,,
2001-03-09,7.18,,
2001-03-12,6.84,,
2001-03-13,6.58,,
2001-03-14,6.41,,
2001-03-15,6.38,,
2001-03-16,6.23,,
2001-03-19,6.33,,
2001-03-20,6.33,,
2001-03-21,6.33,,
2001-03-22,6.21,,
2001-03-23,6.27,,
2001-03-26,6.31,,
2001-03-27,6.51,,
2001-03-28,6.22,,
2001-03-29,6.38,,
2001-03-30,6.53,,
2001-04-02,6.35,,
2001-04-03,6.25,,
2001-04-04,6.75,,
2001-04-05,6.8,,
2001-04-06,6.56,,
2001-04-09,6.8,,
2001-04-10,6.85,,
2001-04-11,6.89,,
2001-04-12,6.98,,
2001-04-16,7.09,,
2001-04-17,7.12,,
2001-04-18,7.0,,
2001-04-19,6.95,,
2001-04-20,6.95,,
2001-04-23,6.95,,
2001-04-24,7.0,,
2001-04-25,6.99,,
2001-04-26,7.17,,
2001-04-27,7.13,,
2001-04-30,7.08,,
2001-05-01,7.22,,
2001-05-02,7.2,,
2001-05-03,7.0,,
2001-05-04,7.0,,
2001-05-07,6.95,,
2001-05-08,6.99,,
2001-05-09,7.07,,
2001-05-10,7.25,,
2001-05-11,7.19,,
2001-05-14,7.25,,
2001-05-15,7.25,,
2001-05-16,7.71,,
2001-05-17,7.83,,
2001-05-18,8.1,,
2001-05-21,8.49,,
2001-05-22,8.23,,
2001-05-23,7.99,,
2001-05-24,8.03,,
2001-05-25,8.09,,
2001-05-29,7.99,,
2001-05-30,7.84,,
2001-05-31,7.84,,
2001-06-01,7.99,,
2001-06-04,8.15,,
2001-06-05,8.2,,
2001-06-06,7.82,,
2001-06-07,7.7,,
2001-06-08,7.98,,
2001-06-11,7.66,,
2001-06-12,7.59,,
2001-06-13,7.49,,
2001-06-14,7.34,,
2001-06-15,7.5,,
2001-06-18,7.49,,
2001-06-19,7.33,,
2001-06-20,7.0,,
2001-06-21,6.85,,
2001-06-22,6.56,,
2001-06-25,6.47,,
2001-06-26,6.39,,
2001-06-27,6.23,,
2001-06-28,6.1,,
2001-06-29,5.53,,
2001-07-02,5.36,,
2001-07-03,5.36,,
2001-07-05,5.21,,
2001-07-06,5.2,,
2001-07-09,5.36,,
2001-07-10,5.77,,
2001-07-11,5.95,,
2001-07-12,5.95,,
2001-07-13,5.95,,
2001-07-16,5.84,,
2001-07-17,6.13,,
2001-07-18,6.29,,
2001-07-19,6.38,,
2001-07-20,6.33,,
2001-07-23,6.01,,
2001-07-24,5.95,,
2001-07-25,5.91,,
2001-07-26,5.85,,
2001-07-27,6.05,,
2001-07-30,5.25,,
2001-07-31,5.38,,
2001-08-01,5.5,,
2001-08-02,5.45,,
2001-08-03,5.46,,
2001-08-06,5.49,,
2001-08-07,5.49,,
2001-08-08,5.49,,
2001-08-09,5.55,,
2001-08-10,5.46,,
2001-08-13,5.51,,
2001-08-14,5.57,,
2001-08-15,5.6,,
2001-08-16,5.64,,
2001-08-17,5.9,,
2001-08-20,5.93,,
2001-08-21,6.01,,
2001-08-22,5.89,,
2001-08-23,6.04,,
2001-08-24,6.26,,
2001-08-27,6.17,,
2001-08-28,6.2,,
2001-08-29,6.2,,
2001-08-30,6.12,,
2001-08-31,6.19,,
2001-09-04,6.03,,
2001-09-05,6.13,,
2001-09-06,6.01,,
2001-09-07,6.04,,
2001-09-10,5.99,,
2001-09-17,5.66,,
2001-09-18,5.75,,
2001-09-19,5.82,,
2001-09-20,5.91,,
2001-09-21,5.98,,
2001-09-24,5.74,,
2001-09-25,5.35,,
2001-09-26,5.37,,
2001-09-27,5.28,,
2001-09-28,5.5,,
2001-10-01,5.27,,
2001-10-02,5.31,,
2001-10-03,5.31,,
2001-10-04,5.14,,
2001-10-05,5.23,,
2001-10-08,4.94,,
2001-10-09,4.84,,
2001-10-10,4.97,,
2001-10-11,4.75,,
2001-10-12,5.0,,
2001-10-15,5.02,,
2001-10-16,5.39,,
2001-10-17,5.14,,
2001-10-18,5.08,,
2001-10-19,5.0,,
2001-10-22,5.01,,
2001-10-23,5.25,,
2001-10-24,5.38,,
2001-10-25,5.43,,
2001-10-26,5.3,,
2001-10-29,5.07,,
2001-10-30,5.11,,
2001-10-31,5.55,,
2001-11-01,5.57,,
2001-11-02,5.55,,
2001-11-05,5.54,,
2001-11-06,5.6,,
2001-11-07,5.65,,
2001-11-08,5.77,,
2001-11-09,6.01,,
2001-11-12,5.89,,
2001-11-13,5.65,,
2001-11-14,6.06,,
2001-11-15,5.96,,
2001-11-16,5.78,,
2001-11-19,5.9,,
2001-11-20,5.82,,
2001-11-21,5.91,,
2001-11-23,5.81,,
2001-11-26,5.91,,
2001-11-27,6.17,,
2001-11-28,6.36,,
2001-11-29,6.28,,
2001-11-30,6.68,,
2001-12-03,6.66,,
2001-12-04,6.9,,
2001-12-05,7.03,,
2001-12-06,6.97,,
2001-12-07,6.9,,
2001-12-10,6.55,,
2001-12-11,6.5,,
2001-12-12,6.5,,
2001-12-13,6.24,,
2001-12-14,6.38,,
2001-12-17,6.11,,
2001-12-18,6.56,,
2001-12-19,6.29,,
2001-12-20,6.58,,
2001-12-21,6.25,,
2001-12-24,6.36,,
2001-12-26,6.48,,
2001-12-27,6.5,,
2001-12-28,6.48,,
2001-12-31,6.7,,
2002-01-02,6.64,,
2002-01-03,6.59,,
2002-01-04,6.63,,
2002-01-07,6.88,,
2002-01-08,6.68,,
2002-01-09,6.93,,
2002-01-10,6.8,,
2002-01-11,6.85,,
2002-01-14,6.77,,
2002-01-15,6.87,,
2002-01-16,6.73,,
2002-01-17,6.75,,
2002-01-18,6.8,,
2002-01-22,6.82,,
2002-01-23,6.97,,
2002-01-24,7.08,,
2002-01-25,7.4,,
2002-01-28,7.22,,
2002-01-29,7.53,,
2002-01-30,7.53,,
2002-01-31,7.78,,
2002-02-01,7.93,,
2002-02-04,7.76,,
2002-02-05,7.75,,
2002-02-06,7.71,,
2002-02-07,7.66,,
2002-02-08,7.78,,
2002-02-11,7.75,,
2002-02-12,7.68,,
2002-02-13,7.98,,
2002-02-14,7.74,,
2002-02-15,7.85,,
2002-02-19,7.46,,
2002-02-20,7.22,,
2002-02-21,7.15,,
2002-02-22,6.99,,
2002-02-25,7.1,,
2002-02-26,7.22,,
2002-02-27,7.35,,
2002-02-28,7.33,,
2002-03-01,7.72,,
2002-03-04,7.93,,
2002-03-05,7.6,,
2002-03-06,7.82,,
2002-03-07,7.73,,
2002-03-08,7.65,,
2002-03-11,7.73,,
2002-03-12,7.89,,
2002-03-13,7.76,,
2002-03-14,7.7,,
2002-03-15,7.62,,
2002-03-18,7.75,,
2002-03-19,8.05,,
2002-03-20,8.24,,
2002-03-21,8.07,,
2002-03-22,8.09,,
2002-03-25,8.1,,
2002-03-26,8.23,,
2002-03-27,8.85,,
2002-03-28,8.81,,
2002-04-01,8.98,,
2002-04-02,8.88,,
2002-04-03,8.58,,
2002-04-04,8.63,,
2002-04-05,8.57,,
2002-04-08,8.7,,
2002-04-09,8.79,,
2002-04-10,8.88,,
2002-04-11,8.73,,
2002-04-12,8.78,,
2002-04-15,8.71,,
2002-04-16,8.81,,
2002-04-17,9.22,,
2002-04-18,9.16,,
2002-04-19,9.11,,
2002-04-22,9.17,,
2002-04-23,9.11,,
2002-04-24,8.82,,
2002-04-25,8.67,,
2002-04-26,9.05,,
2002-04-29,9.2,,
2002-04-30,8.88,,
2002-05-01,8.91,,
2002-05-02,8.8,,
2002-05-03,8.94,,
2002-05-06,8.85,,
2002-05-07,8.84,,
2002-05-08,9.02,,
2002-05-09,9.09,,
2002-05-10,9.16,,
2002-05-13,9.38,,
2002-05-14,8.98,,
2002-05-15,9.13,,
2002-05-16,9.12,,
2002-05-17,9.3,,
2002-05-20,9.55,,
2002-05-21,9.79,,
2002-05-22,9.88,,
2002-05-23,10.12,,
2002-05-24,10.03,,
2002-05-28,10.4,,
2002-05-29,9.93,,
2002-05-30,9.57,,
2002-05-31,9.88,,
2002-06-03,10.08,,
2002-06-04,9.95,,
2002-06-05,10.05,,
2002-06-06,9.92,,
2002-06-07,9.58,,
2002-06-10,9.3,,
2002-06-11,9.25,,
2002-06-12,9.22,,
2002-06-13,9.08,,
2002-06-14,9.4,,
2002-06-17,9.21,,
2002-06-18,9.31,,
2002-06-19,9.44,,
2002-06-20,9.63,,
2002-06-21,9.63,,
2002-06-24,9.59,,
2002-06-25,9.53,,
2002-06-26,9.45,,
2002-06-27,9.26,,
2002-06-28,8.93,,
2002-07-01,9.11,,
2002-07-02,8.53,,
2002-07-03,8.31,,
2002-07-05,8.55,,
2002-07-08,8.74,,
2002-07-09,9.11,,
2002-07-10,9.02,,
2002-07-11,8.88,,
2002-07-12,8.62,,
2002-07-15,8.68,,
2002-07-16,8.31,,
2002-07-17,8.13,,
2002-07-18,8.04,,
2002-07-19,7.87,,
2002-07-22,7.3,,
2002-07-23,6.48,,
2002-07-24,6.94,,
2002-07-25,7.28,,
2002-07-26,7.25,,
2002-07-29,7.67,,
2002-07-30,7.78,,
2002-07-31,7.64,,
2002-08-01,7.45,,
2002-08-02,7.35,,
2002-08-05,7.03,,
2002-08-06,7.3,,
2002-08-07,7.53,,
2002-08-08,7.61,,
2002-08-09,8.1,,
2002-08-12,7.93,,
2002-08-13,7.79,,
2002-08-14,7.86,,
2002-08-15,8.1,,
2002-08-16,7.95,,
2002-08-19,7.8,,
2002-08-20,7.9,,
2002-08-21,8.02,,
2002-08-22,8.32,,
2002-08-23,8.08,,
2002-08-26,8.35,,
2002-08-27,8.59,,
2002-08-28,8.3,,
2002-08-29,8.2,,
2002-08-30,8.2,,
2002-09-03,7.35,,
2002-09-04,7.12,,
2002-09-05,7.2,,
2002-09-06,7.5,,
2002-09-09,7.7,,
2002-09-10,7.17,,
2002-09-11,7.49,,
2002-09-12,7.25,,
2002-09-13,7.2,,
2002-09-16,7.13,,
2002-09-17,6.66,,
2002-09-18,6.61,,
2002-09-19,6.77,,
2002-09-20,6.75,,
2002-09-23,6.4,,
2002-09-24,6.1,,
2002-09-25,6.22,,
2002-09-26,6.36,,
2002-09-27,6.48,,
2002-09-30,6.73,,
2002-10-01,6.75,,
2002-10-02,6.45,,
2002-10-03,6.31,,
2002-10-04,6.0,,
2002-10-07,5.61,,
2002-10-08,5.54,,
2002-10-09,5.24,,
2002-10-10,5.51,,
2002-10-11,6.18,,
2002-10-14,5.46,,
2002-10-15,6.12,,
2002-10-16,5.77,,
2002-10-17,6.04,,
2002-10-18,6.05,,
2002-10-21,6.07,,
2002-10-22,6.36,,
2002-10-23,6.36,,
2002-10-24,6.37,,
2002-10-25,6.13,,
2002-10-28,6.3,,
2002-10-29,6.23,,
2002-10-30,6.27,,
2002-10-31,6.1,,
2002-11-01,6.39,,
2002-11-04,6.7,,
2002-11-05,6.79,,
2002-11-06,6.95,,
2002-11-07,6.79,,
2002-11-08,6.51,,
2002-11-11,6.43,,
2002-11-12,6.34,,
2002-11-13,6.4,,
2002-11-14,6.68,,
2002-11-15,6.89,,
2002-11-18,6.93,,
2002-11-19,6.88,,
2002-11-20,7.1,,
2002-11-21,7.65,,
2002-11-22,7.48,,
2002-11-25,7.3,,
2002-11-26,7.39,,
2002-11-27,7.8,,
2002-11-29,7.75,,
2002-12-02,7.55,,
2002-12-03,7.55,,
2002-12-04,7.6,,
2002-12-05,7.44,,
2002-12-06,7.33,,
2002-12-09,7.2,,
2002-12-10,7.19,,
2002-12-11,7.17,,
2002-12-12,7.64,,
2002-12-13,7.74,,
2002-12-16,8.01,,
2002-12-17,8.06,,
2002-12-18,8.1,,
2002-12-19,8.2,,
2002-12-20,8.18,,
2002-12-23,8.29,,
2002-12-24,8.24,,
2002-12-26,8.43,,
2002-12-27,8.35,,
2002-12-30,8.34,,
2002-12-31,8.39,,
2003-01-02,8.73,,
2003-01-03,8.81,,
2003-01-06,8.8,,
2003-01-07,8.54,,
2003-01-08,8.32,,
2003-01-09,8.5,,
2003-01-10,8.95,,
2003-01-13,8.65,,
2003-01-14,8.49,,
2003-01-15,8.5,,
2003-01-16,9.17,,
2003-01-17,9.15,,
2003-01-21,8.82,,
2003-01-22,9.12,,
2003-01-23,9.44,,
2003-01-24,9.29,,
2003-01-27,9.41,,
2003-01-28,9.37,,
2003-01-29,9.43,,
2003-01-30,9.47,,
2003-01-31,9.39,,
2003-02-03,9.17,,
2003-02-04,9.49,,
2003-02-05,9.08,,
2003-02-06,8.42,,
2003-02-07,8.47,,
2003-02-10,8.36,,
2003-02-11,8.41,,
2003-02-12,8.23,,
2003-02-13,8.41,,
2003-02-14,8.45,,
2003-02-18,8.32,,
2003-02-19,8.56,,
2003-02-20,8.64,,
2003-02-21,8.62,,
2003-02-24,8.45,,
2003-02-25,8.42,,
2003-02-26,8.5,,
2003-02-27,8.54,,
2003-02-28,8.51,,
2003-03-03,8.49,,
2003-03-04,8.48,,
2003-03-05,8.53,,
2003-03-06,8.47,,
2003-03-07,8.52,,
2003-03-10,8.01,,
2003-03-11,8.09,,
2003-03-12,8.13,,
2003-03-13,8.41,,
2003-03-14,8.55,,
2003-03-17,8.63,,
2003-03-18,8.84,,
2003-03-19,8.66,,
2003-03-20,8.56,,
2003-03-21,8.75,,
2003-03-24,8.36,,
2003-03-25,8.41,,
2003-03-26,8.49,,
2003-03-27,8.21,,
2003-03-28,8.67,,
2003-03-31,8.53,,
2003-04-01,8.52,,
2003-04-02,8.76,,
2003-04-03,8.68,,
2003-04-04,8.71,,
2003-04-07,8.85,,
2003-04-08,9.05,,
2003-04-09,9.23,,
2003-04-10,9.29,,
2003-04-11,9.25,,
2003-04-14,9.15,,
2003-04-15,9.33,,
2003-04-16,9.34,,
2003-04-17,9.09,,
2003-04-21,9.14,,
2003-04-22,9.09,,
2003-04-23,9.22,,
2003-04-24,8.85,,
2003-04-25,8.67,,
2003-04-28,8.7,,
2003-04-29,8.73,,
2003-04-30,8.66,,
2003-05-01,9.03,,
2003-05-02,9.1,,
2003-05-05,9.09,,
2003-05-06,9.1,,
2003-05-07,8.97,,
2003-05-08,9.15,,
2003-05-09,9.26,,
2003-05-12,9.5,,
2003-05-13,9.63,0.34,28.323529411764707
2003-05-14,9.52,0.34,27.999999999999996
2003-05-15,9.66,0.34,28.41176470588235
2003-05-16,9.9,0.34,29.11764705882353
2003-05-19,9.75,0.34,28.676470588235293
2003-05-20,9.99,0.34,29.382352941176467
2003-05-21,10.33,0.34,30.382352941176467
2003-05-22,10.28,0.34,30.235294117647054
2003-05-23,10.44,0.34,30.705882352941174
2003-05-27,10.95,0.34,32.205882352941174
2003-05-28,10.69,0.34,31.441176470588232
2003-05-29,11.01,0.34,32.38235294117647
2003-05-30,10.98,0.34,32.29411764705882
2003-06-02,11.38,0.34,33.470588235294116
2003-06-03,11.46,0.34,33.705882352941174
2003-06-04,11.48,0.34,33.76470588235294
2003-06-05,11.59,0.34,34.088235294117645
2003-06-06,11.56,0.34,34.0
2003-06-09,11.41,0.34,33.55882352941176
2003-06-10,11.5,0.34,33.8235294117647
2003-06-11,11.73,0.34,34.5
2003-06-12,11.82,0.34,34.76470588235294
2003-06-13,11.74,0.34,34.529411764705884
2003-06-16,12.17,0.34,35.79411764705882
2003-06-17,12.46,0.34,36.64705882352941
2003-06-18,12.75,0.34,37.5
2003-06-19,12.18,0.34,35.8235294117647
2003-06-20,12.2,0.34,35.882352941176464
2003-06-23,11.81,0.34,34.73529411764706
2003-06-24,12.05,0.34,35.44117647058823
2003-06-25,11.97,0.34,35.205882352941174
2003-06-26,12.19,0.34,35.85294117647059
2003-06-27,12.09,0.34,35.55882352941176
2003-06-30,12.25,0.34,36.02941176470588
2003-07-01,12.03,0.34,35.382352941176464
2003-07-02,12.17,0.34,35.79411764705882
2003-07-03,12.12,0.34,35.647058823529406
2003-07-07,12.26,0.34,36.05882352941176
2003-07-08,12.23,0.34,35.970588235294116
2003-07-09,12.37,0.34,36.382352941176464
2003-07-10,12.46,0.34,36.64705882352941
2003-07-11,12.43,0.34,36.55882352941176
2003-07-14,12.25,0.34,36.02941176470588
2003-07-15,11.96,0.34,35.1764705882353
2003-07-16,11.81,0.34,34.73529411764706
2003-07-17,12.26,0.34,36.05882352941176
2003-07-18,12.5,0.34,36.76470588235294
2003-07-21,12.55,0.34,36.911764705882355
2003-07-22,12.47,0.34,36.67647058823529
2003-07-23,12.96,0.34,38.11764705882353
2003-07-24,13.14,0.34,38.64705882352941
2003-07-25,13.8,0.34,40.588235294117645
2003-07-28,13.63,0.34,40.088235294117645
2003-07-29,13.5,0.34,39.705882352941174
2003-07-30,13.25,0.34,38.970588235294116
2003-07-31,13.4,0.34,39.41176470588235
2003-08-01,13.4,0.34,39.41176470588235
2003-08-04,13.42,0.34,39.470588235294116
2003-08-05,13.23,0.34,38.91176470588235
2003-08-06,13.25,0.34,38.970588235294116
2003-08-07,13.1,0.34,38.52941176470588
2003-08-08,13.8,0.34,40.588235294117645
2003-08-11,14.2,0.34,41.764705882352935
2003-08-12,13.93,0.73,19.08219178082192
2003-08-13,14.17,0.73,19.410958904109588
2003-08-14,14.45,0.73,19.794520547945204
2003-08-15,14.35,0.73,19.65753424657534
2003-08-18,14.16,0.73,19.397260273972602
2003-08-19,14.75,0.73,20.205479452054796
2003-08-20,14.75,0.73,20.205479452054796
2003-08-21,14.52,0.73,19.89041095890411
2003-08-22,13.64,0.73,18.684931506849317
2003-08-25,13.5,0.73,18.493150684931507
2003-08-26,14.22,0.73,19.47945205479452
2003-08-27,14.86,0.73,20.356164383561644
2003-08-28,15.0,0.73,20.547945205479454
2003-08-29,15.0,0.73,20.547945205479454
2003-09-02,15.13,0.73,20.726027397260275
2003-09-03,15.09,0.73,20.671232876712327
2003-09-04,15.39,0.73,21.08219178082192
2003-09-05,15.24,0.73,20.876712328767123
2003-09-08,15.36,0.73,21.041095890410958
2003-09-09,15.58,0.73,21.34246575342466
2003-09-10,15.54,0.73,21.28767123287671
2003-09-11,15.65,0.73,21.438356164383563
2003-09-12,15.76,0.73,21.589041095890412
2003-09-15,15.94,0.73,21.835616438356166
2003-09-16,15.9,0.73,21.780821917808222
2003-09-17,15.85,0.73,21.71232876712329
2003-09-18,16.38,0.73,22.43835616438356
2003-09-19,16.84,0.73,23.068493150684933
2003-09-22,17.09,0.73,23.410958904109588
2003-09-23,17.1,0.73,23.424657534246577
2003-09-24,17.16,0.73,23.506849315068493
2003-09-25,16.48,0.73,22.575342465753426
2003-09-26,16.11,0.73,22.06849315068493
2003-09-29,16.71,0.73,22.890410958904113
2003-09-30,16.55,0.73,22.67123287671233
