date,WAB,WAB_EPS,PE Ratio
1999-09-16,10.34,,
1999-09-17,10.13,,
1999-09-20,10.09,,
1999-09-21,10.03,,
1999-09-22,9.91,,
1999-09-23,10.03,,
1999-09-24,9.94,,
1999-09-27,9.31,,
1999-09-28,9.44,,
1999-09-29,9.31,,
1999-09-30,9.09,,
1999-10-01,8.88,,
1999-10-04,8.66,,
1999-10-05,8.5,,
1999-10-06,8.63,,
1999-10-07,8.63,,
1999-10-08,8.53,,
1999-10-11,8.25,,
1999-10-12,8.28,,
1999-10-13,8.47,,
1999-10-14,8.31,,
1999-10-15,8.28,,
1999-10-18,8.5,,
1999-10-19,8.41,,
1999-10-20,8.31,,
1999-10-21,8.28,,
1999-10-22,8.47,,
1999-10-25,8.56,,
1999-10-26,8.28,,
1999-10-27,8.38,,
1999-10-28,8.38,,
1999-10-29,9.19,,
1999-11-01,9.31,,
1999-11-02,9.19,,
1999-11-03,9.09,,
1999-11-04,8.5,,
1999-11-05,8.38,,
1999-11-08,8.59,,
1999-11-09,8.59,,
1999-11-10,8.72,,
1999-11-11,8.63,,
1999-11-12,8.53,,
1999-11-15,8.69,,
1999-11-16,8.66,,
1999-11-17,8.63,,
1999-11-18,8.72,,
1999-11-19,8.84,,
1999-11-22,8.78,,
1999-11-23,8.56,,
1999-11-24,8.72,,
1999-11-26,9.0,,
1999-11-29,9.69,,
1999-11-30,9.06,,
1999-12-01,9.03,,
1999-12-02,8.81,,
1999-12-03,8.78,,
1999-12-06,8.81,,
1999-12-07,8.72,,
1999-12-08,8.81,,
1999-12-09,8.5,,
1999-12-10,8.63,,
1999-12-13,8.72,,
1999-12-14,8.34,,
1999-12-15,8.25,,
1999-12-16,8.31,,
1999-12-17,9.19,,
1999-12-20,8.59,,
1999-12-21,8.63,,
1999-12-22,8.31,,
1999-12-23,8.38,,
1999-12-27,8.44,,
1999-12-28,8.41,,
1999-12-29,8.34,,
1999-12-30,8.34,,
1999-12-31,8.88,,
2000-01-03,8.59,,
2000-01-04,8.47,,
2000-01-05,8.44,,
2000-01-06,8.09,,
2000-01-07,7.78,,
2000-01-10,7.88,,
2000-01-11,7.66,,
2000-01-12,7.25,,
2000-01-13,7.31,,
2000-01-14,6.91,,
2000-01-18,6.88,,
2000-01-19,7.0,,
2000-01-20,7.0,,
2000-01-21,6.91,,
2000-01-24,6.78,,
2000-01-25,6.22,,
2000-01-26,5.88,,
2000-01-27,5.78,,
2000-01-28,5.66,,
2000-01-31,5.56,,
2000-02-01,5.56,,
2000-02-02,5.72,,
2000-02-03,5.75,,
2000-02-04,5.78,,
2000-02-07,5.88,,
2000-02-08,5.81,,
2000-02-09,5.94,,
2000-02-10,6.31,,
2000-02-11,6.44,,
2000-02-14,6.22,,
2000-02-15,5.78,,
2000-02-16,5.69,,
2000-02-17,5.75,,
2000-02-18,5.63,,
2000-02-22,5.59,,
2000-02-23,5.47,,
2000-02-24,5.25,,
2000-02-25,4.75,,
2000-02-28,4.66,,
2000-02-29,4.75,,
2000-03-01,4.88,,
2000-03-02,4.88,,
2000-03-03,4.81,,
2000-03-06,4.41,,
2000-03-07,4.44,,
2000-03-08,4.44,,
2000-03-09,4.63,,
2000-03-10,4.56,,
2000-03-13,4.66,,
2000-03-14,4.97,,
2000-03-15,5.47,,
2000-03-16,5.75,,
2000-03-17,5.5,,
2000-03-20,5.34,,
2000-03-21,5.25,,
2000-03-22,5.25,,
2000-03-23,5.09,,
2000-03-24,5.16,,
2000-03-27,5.19,,
2000-03-28,5.13,,
2000-03-29,5.16,,
2000-03-30,5.31,,
2000-03-31,5.31,,
2000-04-03,5.63,,
2000-04-04,5.44,,
2000-04-05,5.47,,
2000-04-06,5.5,,
2000-04-07,5.66,,
2000-04-10,5.31,,
2000-04-11,5.41,,
2000-04-12,5.72,,
2000-04-13,5.53,,
2000-04-14,5.59,,
2000-04-17,5.78,,
2000-04-18,6.13,,
2000-04-19,6.0,,
2000-04-20,5.34,,
2000-04-24,5.44,,
2000-04-25,5.78,,
2000-04-26,5.66,,
2000-04-27,5.47,,
2000-04-28,5.66,,
2000-05-01,5.94,,
2000-05-02,5.84,,
2000-05-03,5.94,,
2000-05-04,6.25,,
2000-05-05,6.28,,
2000-05-08,6.0,,
2000-05-09,6.0,,
2000-05-10,6.03,,
2000-05-11,6.06,,
2000-05-12,5.81,,
2000-05-15,6.0,,
2000-05-16,5.97,,
2000-05-17,5.5,,
2000-05-18,5.56,,
2000-05-19,5.63,,
2000-05-22,5.53,,
2000-05-23,5.47,,
2000-05-24,5.56,,
2000-05-25,5.5,,
2000-05-26,5.59,,
2000-05-30,5.59,,
2000-05-31,5.54,,
2000-06-01,5.63,,
2000-06-02,5.72,,
2000-06-05,5.64,,
2000-06-06,5.63,,
2000-06-07,5.69,,
2000-06-08,5.63,,
2000-06-09,5.78,,
2000-06-12,5.75,,
2000-06-13,5.72,,
2000-06-14,5.5,,
2000-06-15,5.44,,
2000-06-16,5.47,,
2000-06-19,5.47,,
2000-06-20,5.25,,
2000-06-21,5.22,,
2000-06-22,5.28,,
2000-06-23,4.94,,
2000-06-26,4.88,,
2000-06-27,4.88,,
2000-06-28,4.78,,
2000-06-29,4.75,,
2000-06-30,5.19,,
2000-07-03,5.06,,
2000-07-05,4.94,,
2000-07-06,5.0,,
2000-07-07,5.06,,
2000-07-10,5.03,,
2000-07-11,5.0,,
2000-07-12,5.34,,
2000-07-13,5.41,,
2000-07-14,5.22,,
2000-07-17,5.22,,
2000-07-18,5.34,,
2000-07-19,5.25,,
2000-07-20,4.97,,
2000-07-21,5.06,,
2000-07-24,4.78,,
2000-07-25,4.81,,
2000-07-26,4.84,,
2000-07-27,4.88,,
2000-07-28,4.81,,
2000-07-31,5.03,,
2000-08-01,4.94,,
2000-08-02,5.0,,
2000-08-03,5.06,,
2000-08-04,5.09,,
2000-08-07,5.16,,
2000-08-08,5.31,,
2000-08-09,5.44,,
2000-08-10,5.44,,
2000-08-11,5.44,,
2000-08-14,5.34,,
2000-08-15,5.31,,
2000-08-16,5.44,,
2000-08-17,5.38,,
2000-08-18,5.28,,
2000-08-21,5.5,,
2000-08-22,5.41,,
2000-08-23,5.25,,
2000-08-24,5.28,,
2000-08-25,5.22,,
2000-08-28,5.31,,
2000-08-29,5.28,,
2000-08-30,5.28,,
2000-08-31,5.19,,
2000-09-01,5.25,,
2000-09-05,5.28,,
2000-09-06,5.31,,
2000-09-07,5.34,,
2000-09-08,5.28,,
2000-09-11,5.34,,
2000-09-12,5.25,,
2000-09-13,5.31,,
2000-09-14,5.16,,
2000-09-15,5.19,,
2000-09-18,5.16,,
2000-09-19,5.22,,
2000-09-20,5.22,,
2000-09-21,5.16,,
2000-09-22,5.09,,
2000-09-25,5.06,,
2000-09-26,5.13,,
2000-09-27,5.06,,
2000-09-28,5.03,,
2000-09-29,5.03,,
2000-10-02,4.56,,
2000-10-03,4.66,,
2000-10-04,4.59,,
2000-10-05,4.56,,
2000-10-06,4.47,,
2000-10-09,4.5,,
2000-10-10,4.25,,
2000-10-11,4.25,,
2000-10-12,4.22,,
2000-10-13,4.19,,
2000-10-16,4.41,,
2000-10-17,4.19,,
2000-10-18,4.16,,
2000-10-19,4.69,,
2000-10-20,5.06,,
2000-10-23,5.0,,
2000-10-24,4.91,,
2000-10-25,4.88,,
2000-10-26,4.81,,
2000-10-27,4.88,,
2000-10-30,4.84,,
2000-10-31,5.06,,
2000-11-01,4.84,,
2000-11-02,4.78,,
2000-11-03,4.91,,
2000-11-06,4.94,,
2000-11-07,5.0,,
2000-11-08,4.91,,
2000-11-09,5.0,,
2000-11-10,4.97,,
2000-11-13,4.94,,
2000-11-14,5.03,,
2000-11-15,5.19,,
2000-11-16,5.16,,
2000-11-17,5.19,,
2000-11-20,4.91,,
2000-11-21,4.91,,
2000-11-22,4.97,,
2000-11-24,5.09,,
2000-11-27,4.97,,
2000-11-28,4.88,,
2000-11-29,4.56,,
2000-11-30,4.5,,
2000-12-01,4.63,,
2000-12-04,4.53,,
2000-12-05,4.81,,
2000-12-06,4.75,,
2000-12-07,4.53,,
2000-12-08,4.63,,
2000-12-11,4.59,,
2000-12-12,4.59,,
2000-12-13,4.56,,
2000-12-14,4.59,,
2000-12-15,4.59,,
2000-12-18,4.81,,
2000-12-19,4.69,,
2000-12-20,4.56,,
2000-12-21,4.91,,
2000-12-22,5.06,,
2000-12-26,4.75,,
2000-12-27,5.94,,
2000-12-28,6.38,,
2000-12-29,5.88,,
2001-01-02,5.63,,
2001-01-03,5.63,,
2001-01-04,5.72,,
2001-01-05,5.59,,
2001-01-08,5.59,,
2001-01-09,6.38,,
2001-01-10,6.41,,
2001-01-11,6.59,,
2001-01-12,6.63,,
2001-01-16,6.72,,
2001-01-17,6.56,,
2001-01-18,6.59,,
2001-01-19,6.63,,
2001-01-22,6.72,,
2001-01-23,6.66,,
2001-01-24,6.66,,
2001-01-25,6.47,,
2001-01-26,6.69,,
2001-01-29,6.69,,
2001-01-30,6.5,,
2001-01-31,6.93,,
2001-02-01,6.73,,
2001-02-02,6.72,,
2001-02-05,6.75,,
2001-02-06,6.7,,
2001-02-07,6.8,,
2001-02-08,6.82,,
2001-02-09,6.74,,
2001-02-12,6.75,,
2001-02-13,6.62,,
2001-02-14,6.75,,
2001-02-15,6.88,,
2001-02-16,6.82,,
2001-02-20,6.75,,
2001-02-21,6.82,,
2001-02-22,6.82,,
2001-02-23,6.82,,
2001-02-26,6.95,,
2001-02-27,7.0,,
2001-02-28,7.0,,
2001-03-01,7.0,,
2001-03-02,6.95,,
2001-03-05,6.65,,
2001-03-06,6.78,,
2001-03-07,6.88,,
2001-03-08,6.89,,
2001-03-09,6.8,,
2001-03-12,6.23,,
2001-03-13,6.5,,
2001-03-14,6.35,,
2001-03-15,6.48,,
2001-03-16,6.23,,
2001-03-19,6.42,,
2001-03-20,6.25,,
2001-03-21,6.0,,
2001-03-22,6.0,,
2001-03-23,6.12,,
2001-03-26,6.24,,
2001-03-27,6.31,,
2001-03-28,6.27,,
2001-03-29,6.14,,
2001-03-30,6.35,,
2001-04-02,6.33,,
2001-04-03,6.0,,
2001-04-04,6.52,,
2001-04-05,6.87,,
2001-04-06,6.55,,
2001-04-09,6.6,,
2001-04-10,6.66,,
2001-04-11,6.6,,
2001-04-12,6.53,,
2001-04-16,6.54,,
2001-04-17,6.54,,
2001-04-18,6.52,,
2001-04-19,6.6,,
2001-04-20,6.59,,
2001-04-23,6.66,,
2001-04-24,6.63,,
2001-04-25,6.71,,
2001-04-26,6.73,,
2001-04-27,6.73,,
2001-04-30,6.68,,
2001-05-01,6.72,,
2001-05-02,6.72,,
2001-05-03,6.6,,
2001-05-04,6.62,,
2001-05-07,6.6,,
2001-05-08,6.55,,
2001-05-09,6.49,,
2001-05-10,6.5,,
2001-05-11,6.5,,
2001-05-14,6.56,,
2001-05-15,6.54,,
2001-05-16,6.52,,
2001-05-17,6.64,,
2001-05-18,6.75,,
2001-05-21,6.75,,
2001-05-22,6.95,,
2001-05-23,6.74,,
2001-05-24,6.7,,
2001-05-25,6.58,,
2001-05-29,6.6,,
2001-05-30,6.58,,
2001-05-31,6.53,,
2001-06-01,6.59,,
2001-06-04,6.62,,
2001-06-05,6.74,,
2001-06-06,6.72,,
2001-06-07,6.78,,
2001-06-08,6.71,,
2001-06-11,6.65,,
2001-06-12,6.8,,
2001-06-13,6.95,,
2001-06-14,6.75,,
2001-06-15,6.9,,
2001-06-18,6.62,,
2001-06-19,6.65,,
2001-06-20,6.73,,
2001-06-21,6.86,,
2001-06-22,6.62,,
2001-06-25,6.57,,
2001-06-26,7.43,,
2001-06-27,7.0,,
2001-06-28,7.11,,
2001-06-29,7.5,,
2001-07-02,7.25,,
2001-07-03,7.0,,
2001-07-05,7.09,,
2001-07-06,7.23,,
2001-07-09,7.15,,
2001-07-10,7.25,,
2001-07-11,6.95,,
2001-07-12,7.19,,
2001-07-13,7.1,,
2001-07-16,7.01,,
2001-07-17,7.03,,
2001-07-18,6.96,,
2001-07-19,7.13,,
2001-07-20,7.14,,
2001-07-23,7.18,,
2001-07-24,7.08,,
2001-07-25,7.16,,
2001-07-26,7.35,,
2001-07-27,7.26,,
2001-07-30,7.48,,
2001-07-31,7.25,,
2001-08-01,6.95,,
2001-08-02,7.1,,
2001-08-03,7.1,,
2001-08-06,6.93,,
2001-08-07,6.74,,
2001-08-08,6.58,,
2001-08-09,6.57,,
2001-08-10,6.57,,
2001-08-13,6.59,,
2001-08-14,6.88,,
2001-08-15,6.85,,
2001-08-16,6.78,,
2001-08-17,6.84,,
2001-08-20,6.86,,
2001-08-21,7.0,,
2001-08-22,6.89,,
2001-08-23,6.75,,
2001-08-24,7.05,,
2001-08-27,6.92,,
2001-08-28,7.14,,
2001-08-29,7.0,,
2001-08-30,6.73,,
2001-08-31,6.95,,
2001-09-04,6.5,,
2001-09-05,6.68,,
2001-09-06,6.7,,
2001-09-07,6.65,,
2001-09-10,6.69,,
2001-09-17,6.45,,
2001-09-18,6.55,,
2001-09-19,6.39,,
2001-09-20,6.06,,
2001-09-21,5.79,,
2001-09-24,5.76,,
2001-09-25,6.0,,
2001-09-26,5.58,,
2001-09-27,5.54,,
2001-09-28,5.45,,
2001-10-01,5.73,,
2001-10-02,5.67,,
2001-10-03,5.96,,
2001-10-04,5.8,,
2001-10-05,5.75,,
2001-10-08,5.85,,
2001-10-09,5.54,,
2001-10-10,5.58,,
2001-10-11,5.65,,
2001-10-12,5.52,,
2001-10-15,5.52,,
2001-10-16,5.62,,
2001-10-17,5.58,,
2001-10-18,5.69,,
2001-10-19,5.7,,
2001-10-22,5.72,,
2001-10-23,5.67,,
2001-10-24,5.85,,
2001-10-25,6.0,,
2001-10-26,6.0,,
2001-10-29,6.14,,
2001-10-30,6.18,,
2001-10-31,6.1,,
2001-11-01,6.24,,
2001-11-02,6.38,,
2001-11-05,6.16,,
2001-11-06,6.21,,
2001-11-07,6.25,,
2001-11-08,6.17,,
2001-11-09,6.07,,
2001-11-12,6.13,,
2001-11-13,6.3,,
2001-11-14,6.35,,
2001-11-15,6.25,,
2001-11-16,6.18,,
2001-11-19,6.3,,
2001-11-20,6.23,,
2001-11-21,6.21,,
2001-11-23,6.4,,
2001-11-26,6.45,,
2001-11-27,6.59,,
2001-11-28,6.41,,
2001-11-29,6.35,,
2001-11-30,6.0,,
2001-12-03,6.08,,
2001-12-04,6.18,,
2001-12-05,6.23,,
2001-12-06,6.43,,
2001-12-07,6.4,,
2001-12-10,6.38,,
2001-12-11,6.48,,
2001-12-12,6.23,,
2001-12-13,6.24,,
2001-12-14,6.16,,
2001-12-17,6.23,,
2001-12-18,6.52,,
2001-12-19,6.19,,
2001-12-20,6.07,,
2001-12-21,6.0,,
2001-12-24,5.99,,
2001-12-26,5.95,,
2001-12-27,6.05,,
2001-12-28,6.1,,
2001-12-31,6.15,,
2002-01-02,6.15,,
2002-01-03,6.12,,
2002-01-04,6.13,,
2002-01-07,6.03,,
2002-01-08,6.1,,
2002-01-09,6.3,,
2002-01-10,6.13,,
2002-01-11,6.13,,
2002-01-14,6.38,,
2002-01-15,6.5,,
2002-01-16,6.4,,
2002-01-17,6.51,,
2002-01-18,6.51,,
2002-01-22,6.55,,
2002-01-23,6.55,,
2002-01-24,6.54,,
2002-01-25,6.5,,
2002-01-28,6.5,,
2002-01-29,6.43,,
2002-01-30,6.6,,
2002-01-31,6.88,,
2002-02-01,6.77,,
2002-02-04,6.71,,
2002-02-05,6.57,,
2002-02-06,6.39,,
2002-02-07,6.3,,
2002-02-08,6.54,,
2002-02-11,6.6,,
2002-02-12,6.51,,
2002-02-13,6.63,,
2002-02-14,6.53,,
2002-02-15,6.72,,
2002-02-19,6.63,,
2002-02-20,7.16,,
2002-02-21,6.73,,
2002-02-22,6.78,,
2002-02-25,6.76,,
2002-02-26,6.77,,
2002-02-27,7.02,,
2002-02-28,7.05,,
2002-03-01,7.2,,
2002-03-04,7.32,,
2002-03-05,7.46,,
2002-03-06,7.49,,
2002-03-07,7.63,,
2002-03-08,7.46,,
2002-03-11,7.51,,
2002-03-12,7.35,,
2002-03-13,7.45,,
2002-03-14,7.52,,
2002-03-15,7.4,,
2002-03-18,7.45,,
2002-03-19,7.49,,
2002-03-20,7.46,,
2002-03-21,7.42,,
2002-03-22,7.4,,
2002-03-25,7.03,,
2002-03-26,7.45,,
2002-03-27,7.47,,
2002-03-28,7.5,,
2002-04-01,7.4,,
2002-04-02,7.44,,
2002-04-03,7.33,,
2002-04-04,7.38,,
2002-04-05,7.42,,
2002-04-08,7.58,,
2002-04-09,7.5,,
2002-04-10,7.75,,
2002-04-11,7.78,,
2002-04-12,7.83,,
2002-04-15,7.63,,
2002-04-16,7.87,,
2002-04-17,7.75,,
2002-04-18,7.6,,
2002-04-19,7.6,,
2002-04-22,7.44,,
2002-04-23,7.45,,
2002-04-24,7.48,,
2002-04-25,7.48,,
2002-04-26,7.53,,
2002-04-29,7.43,,
2002-04-30,7.65,,
2002-05-01,7.4,,
2002-05-02,7.5,,
2002-05-03,7.63,,
2002-05-06,7.47,,
2002-05-07,7.5,,
2002-05-08,7.45,,
2002-05-09,7.34,,
2002-05-10,7.04,,
2002-05-13,7.09,,
2002-05-14,7.09,,
2002-05-15,7.12,,
2002-05-16,7.12,,
2002-05-17,7.08,,
2002-05-20,7.0,,
2002-05-21,6.98,,
2002-05-22,6.93,,
2002-05-23,7.25,,
2002-05-24,7.17,,
2002-05-28,7.14,,
2002-05-29,7.1,,
2002-05-30,7.07,,
2002-05-31,6.85,,
2002-06-03,6.52,,
2002-06-04,6.77,,
2002-06-05,6.73,,
2002-06-06,6.55,,
2002-06-07,6.58,,
2002-06-10,6.6,,
2002-06-11,6.55,,
2002-06-12,6.52,,
2002-06-13,6.37,,
2002-06-14,6.38,,
2002-06-17,6.57,,
2002-06-18,6.48,,
2002-06-19,6.5,,
2002-06-20,6.48,,
2002-06-21,6.5,,
2002-06-24,6.5,,
2002-06-25,6.5,,
2002-06-26,6.56,,
2002-06-27,7.21,,
2002-06-28,7.13,,
2002-07-01,6.64,,
2002-07-02,6.72,,
2002-07-03,6.63,,
2002-07-05,6.69,,
2002-07-08,6.53,,
2002-07-09,6.69,,
2002-07-10,6.71,,
2002-07-11,6.75,,
2002-07-12,6.4,,
2002-07-15,6.75,,
2002-07-16,6.43,,
2002-07-17,6.75,,
2002-07-18,6.4,,
2002-07-19,6.15,,
2002-07-22,6.23,,
2002-07-23,6.11,,
2002-07-24,6.43,,
2002-07-25,6.48,,
2002-07-26,6.38,,
2002-07-29,6.35,,
2002-07-30,6.32,,
2002-07-31,6.26,,
2002-08-01,6.26,,
2002-08-02,5.97,,
2002-08-05,6.06,,
2002-08-06,6.25,,
2002-08-07,6.32,,
2002-08-08,6.5,,
2002-08-09,6.51,,
2002-08-12,6.53,,
2002-08-13,6.23,,
2002-08-14,6.57,,
2002-08-15,6.49,,
2002-08-16,6.57,,
2002-08-19,6.52,,
2002-08-20,6.41,,
2002-08-21,6.63,,
2002-08-22,6.54,,
2002-08-23,6.38,,
2002-08-26,6.6,,
2002-08-27,6.51,,
2002-08-28,6.3,,
2002-08-29,6.78,,
2002-08-30,6.45,,
2002-09-03,6.3,,
2002-09-04,6.45,,
2002-09-05,6.38,,
2002-09-06,6.47,,
2002-09-09,6.64,,
2002-09-10,6.7,,
2002-09-11,6.71,,
2002-09-12,6.68,,
2002-09-13,6.76,,
2002-09-16,6.77,,
2002-09-17,6.75,,
2002-09-18,6.72,,
2002-09-19,6.63,,
2002-09-20,6.74,,
2002-09-23,6.66,,
2002-09-24,6.58,,
2002-09-25,6.91,,
2002-09-26,6.99,,
2002-09-27,6.95,,
2002-09-30,7.04,,
2002-10-01,6.96,,
2002-10-02,6.72,,
2002-10-03,6.8,,
2002-10-04,6.64,,
2002-10-07,6.63,,
2002-10-08,6.66,,
2002-10-09,6.6,,
2002-10-10,6.75,,
2002-10-11,6.98,,
2002-10-14,6.84,,
2002-10-15,7.12,,
2002-10-16,6.83,,
2002-10-17,6.98,,
2002-10-18,7.14,,
2002-10-21,6.89,,
2002-10-22,6.67,,
2002-10-23,6.85,,
2002-10-24,6.78,,
2002-10-25,6.99,,
2002-10-28,6.88,,
2002-10-29,7.01,,
2002-10-30,7.05,,
2002-10-31,7.12,,
2002-11-01,7.12,,
2002-11-04,7.18,,
2002-11-05,7.08,,
2002-11-06,7.35,,
2002-11-07,7.25,,
2002-11-08,7.0,,
2002-11-11,6.83,,
2002-11-12,6.91,,
2002-11-13,7.05,,
2002-11-14,7.0,,
2002-11-15,7.0,,
2002-11-18,6.93,,
2002-11-19,6.87,,
2002-11-20,7.15,,
2002-11-21,7.09,,
2002-11-22,7.11,,
2002-11-25,7.1,,
2002-11-26,7.02,,
2002-11-27,7.21,,
2002-11-29,7.16,,
2002-12-02,7.3,,
2002-12-03,7.2,,
2002-12-04,7.14,,
2002-12-05,7.11,,
2002-12-06,7.18,,
2002-12-09,6.95,,
2002-12-10,6.97,,
2002-12-11,6.88,,
2002-12-12,6.91,,
2002-12-13,6.66,,
2002-12-16,6.77,,
2002-12-17,6.8,,
2002-12-18,6.55,,
2002-12-19,6.63,,
2002-12-20,6.75,,
2002-12-23,6.68,,
2002-12-24,6.76,,
2002-12-26,6.87,,
2002-12-27,6.79,,
2002-12-30,6.95,,
2002-12-31,7.02,,
2003-01-02,7.07,,
2003-01-03,7.09,,
2003-01-06,7.08,,
2003-01-07,6.93,,
2003-01-08,6.77,,
2003-01-09,6.83,,
2003-01-10,6.75,,
2003-01-13,6.7,,
2003-01-14,6.8,,
2003-01-15,6.71,,
2003-01-16,6.58,,
2003-01-17,6.44,,
2003-01-21,6.41,,
2003-01-22,6.18,,
2003-01-23,6.08,,
2003-01-24,6.01,,
2003-01-27,5.85,,
2003-01-28,6.01,,
2003-01-29,6.04,,
2003-01-30,6.0,,
2003-01-31,6.0,,
2003-02-03,6.11,,
2003-02-04,6.06,,
2003-02-05,5.98,,
2003-02-06,5.99,,
2003-02-07,5.84,,
2003-02-10,5.83,,
2003-02-11,5.98,,
2003-02-12,5.7,,
2003-02-13,5.55,,
2003-02-14,5.57,,
2003-02-18,5.7,,
2003-02-19,5.7,,
2003-02-20,5.52,,
2003-02-21,5.45,,
2003-02-24,5.3,,
2003-02-25,5.46,,
2003-02-26,5.46,,
2003-02-27,5.48,,
2003-02-28,5.5,,
2003-03-03,5.4,,
2003-03-04,5.49,,
2003-03-05,5.48,,
2003-03-06,5.42,,
2003-03-07,5.44,,
2003-03-10,5.24,,
2003-03-11,5.28,,
2003-03-12,5.26,,
2003-03-13,5.29,,
2003-03-14,5.2,,
2003-03-17,5.39,,
2003-03-18,5.35,,
2003-03-19,5.56,,
2003-03-20,5.7,,
2003-03-21,5.75,,
2003-03-24,5.78,,
2003-03-25,5.75,,
2003-03-26,5.79,,
2003-03-27,5.75,,
2003-03-28,5.79,,
2003-03-31,5.81,,
2003-04-01,5.82,,
2003-04-02,5.8,,
2003-04-03,5.97,,
2003-04-04,6.0,,
2003-04-07,6.14,,
2003-04-08,6.03,,
2003-04-09,5.89,,
2003-04-10,5.92,,
2003-04-11,5.8,,
2003-04-14,5.75,,
2003-04-15,5.7,,
2003-04-16,5.64,,
2003-04-17,6.13,,
2003-04-21,6.0,,
2003-04-22,6.0,,
2003-04-23,6.05,,
2003-04-24,6.07,,
2003-04-25,6.01,,
2003-04-28,6.19,,
2003-04-29,6.17,,
2003-04-30,6.13,,
2003-05-01,6.13,,
2003-05-02,6.22,,
2003-05-05,6.24,,
2003-05-06,6.36,,
2003-05-07,6.31,,
2003-05-08,6.38,,
2003-05-09,6.51,,
2003-05-12,6.63,,
2003-05-13,6.52,,
2003-05-14,6.52,,
2003-05-15,6.73,,
2003-05-16,6.54,,
2003-05-19,6.62,,
2003-05-20,6.47,,
2003-05-21,6.39,,
2003-05-22,6.33,,
2003-05-23,6.47,,
2003-05-27,6.5,,
2003-05-28,6.52,,
2003-05-29,6.63,,
2003-05-30,6.86,,
2003-06-02,6.92,,
2003-06-03,6.96,,
2003-06-04,7.15,,
2003-06-05,7.27,,
2003-06-06,7.41,,
2003-06-09,7.15,,
2003-06-10,7.27,,
2003-06-11,7.23,,
2003-06-12,7.27,,
2003-06-13,7.24,,
2003-06-16,7.27,,
2003-06-17,7.24,,
2003-06-18,7.14,,
2003-06-19,7.07,,
2003-06-20,6.85,,
2003-06-23,6.73,,
2003-06-24,6.79,,
2003-06-25,6.78,,
2003-06-26,6.84,,
2003-06-27,6.86,,
2003-06-30,6.96,,
2003-07-01,6.87,,
2003-07-02,6.95,,
2003-07-03,6.96,,
2003-07-07,7.06,,
2003-07-08,7.01,,
2003-07-09,7.02,,
2003-07-10,7.02,,
2003-07-11,6.99,,
2003-07-14,6.81,,
2003-07-15,7.0,,
2003-07-16,7.0,,
2003-07-17,6.91,,
2003-07-18,6.95,,
2003-07-21,6.7,,
2003-07-22,6.93,,
2003-07-23,7.07,,
2003-07-24,7.21,,
2003-07-25,7.2,,
2003-07-28,7.23,,
2003-07-29,7.14,,
2003-07-30,7.18,,
2003-07-31,7.38,,
2003-08-01,7.28,,
2003-08-04,7.2,,
2003-08-05,7.03,,
2003-08-06,7.05,,
2003-08-07,7.05,,
2003-08-08,7.06,,
2003-08-11,7.02,,
2003-08-12,7.2,,
2003-08-13,7.46,,
2003-08-14,7.52,,
2003-08-15,7.34,,
2003-08-18,7.5,,
2003-08-19,7.65,,
2003-08-20,7.83,,
2003-08-21,7.95,,
2003-08-22,7.58,,
2003-08-25,7.53,,
2003-08-26,7.61,,
2003-08-27,7.67,,
2003-08-28,7.75,,
2003-08-29,7.83,,
2003-09-02,8.0,,
2003-09-03,8.0,,
2003-09-04,8.0,,
2003-09-05,7.98,,
2003-09-08,8.07,,
2003-09-09,8.26,,
2003-09-10,8.14,,
2003-09-11,8.2,,
2003-09-12,8.37,,
2003-09-15,8.21,,
2003-09-16,8.42,,
2003-09-17,8.21,,
2003-09-18,8.12,,
2003-09-19,8.13,,
2003-09-22,8.01,,
2003-09-23,8.11,,
2003-09-24,8.0,,
2003-09-25,7.88,,
2003-09-26,7.65,,
2003-09-29,7.97,,
2003-09-30,7.93,,
2003-10-01,8.5,,
2003-10-02,8.44,,
2003-10-03,8.74,,
2003-10-06,8.7,,
2003-10-07,8.88,,
2003-10-08,9.03,,
2003-10-09,8.83,,
2003-10-10,8.97,,
2003-10-13,8.99,,
2003-10-14,9.04,,
2003-10-15,8.71,,
2003-10-16,8.56,,
2003-10-17,8.43,,
2003-10-20,8.39,,
2003-10-21,8.33,,
2003-10-22,7.98,,
2003-10-23,7.67,,
2003-10-24,7.58,,
2003-10-27,7.79,,
2003-10-28,7.78,,
2003-10-29,7.63,,
2003-10-30,7.63,,
2003-10-31,7.65,,
2003-11-03,7.62,,
2003-11-04,7.63,,
2003-11-05,7.55,,
2003-11-06,7.49,,
2003-11-07,7.54,,
2003-11-10,7.34,,
2003-11-11,7.45,,
2003-11-12,7.48,,
2003-11-13,7.69,,
2003-11-14,7.88,,
2003-11-17,7.88,,
2003-11-18,7.68,,
2003-11-19,7.68,,
2003-11-20,7.69,,
2003-11-21,7.81,,
2003-11-24,7.92,,
2003-11-25,7.87,,
2003-11-26,7.89,,
2003-11-28,7.83,,
2003-12-01,8.12,,
2003-12-02,8.18,,
2003-12-03,8.28,,
2003-12-04,8.33,,
2003-12-05,8.26,,
2003-12-08,8.33,,
2003-12-09,8.41,,
2003-12-10,8.41,,
2003-12-11,8.48,,
2003-12-12,8.66,,
2003-12-15,8.65,,
2003-12-16,8.74,,
2003-12-17,8.5,,
2003-12-18,8.59,,
2003-12-19,8.65,,
2003-12-22,8.51,,
2003-12-23,8.68,,
2003-12-24,8.55,,
