date,XOM,XOM_EPS,PE Ratio
1966-04-05,2.42,,
1966-04-06,2.45,,
1966-04-07,2.45,,
1966-04-11,2.41,,
1966-04-12,2.39,,
1966-04-13,2.38,,
1966-04-14,2.42,,
1966-04-15,2.43,,
1966-04-18,2.43,,
1966-04-19,2.43,,
1966-04-20,2.44,,
1966-04-21,2.46,,
1966-04-22,2.47,,
1966-04-25,2.47,,
1966-04-26,2.41,,
1966-04-27,2.45,,
1966-04-28,2.45,,
1966-04-29,2.42,,
1966-05-02,2.39,,
1966-05-03,2.36,,
1966-05-04,2.38,,
1966-05-05,2.34,,
1966-05-06,2.32,,
1966-05-09,2.29,,
1966-05-10,2.3,,
1966-05-11,2.31,,
1966-05-12,2.31,,
1966-05-13,2.27,,
1966-05-16,2.25,,
1966-05-17,2.24,,
1966-05-18,2.25,,
1966-05-19,2.24,,
1966-05-20,2.23,,
1966-05-23,2.29,,
1966-05-24,2.3,,
1966-05-25,2.31,,
1966-05-26,2.31,,
1966-05-27,2.31,,
1966-05-31,2.25,,
1966-06-01,2.28,,
1966-06-02,2.25,,
1966-06-03,2.23,,
1966-06-06,2.21,,
1966-06-07,2.2,,
1966-06-08,2.18,,
1966-06-09,2.2,,
1966-06-10,2.23,,
1966-06-13,2.25,,
1966-06-14,2.23,,
1966-06-15,2.21,,
1966-06-16,2.17,,
1966-06-17,2.17,,
1966-06-20,2.15,,
1966-06-21,2.15,,
1966-06-22,2.16,,
1966-06-23,2.14,,
1966-06-24,2.12,,
1966-06-27,2.09,,
1966-06-28,2.08,,
1966-06-29,2.11,,
1966-06-30,2.15,,
1966-07-01,2.18,,
1966-07-05,2.21,,
1966-07-06,2.23,,
1966-07-07,2.23,,
1966-07-08,2.23,,
1966-07-11,2.23,,
1966-07-12,2.21,,
1966-07-13,2.21,,
1966-07-14,2.21,,
1966-07-15,2.23,,
1966-07-18,2.24,,
1966-07-19,2.21,,
1966-07-20,2.2,,
1966-07-21,2.2,,
1966-07-22,2.17,,
1966-07-25,2.14,,
1966-07-26,2.12,,
1966-07-27,2.14,,
1966-07-28,2.16,,
1966-07-29,2.16,,
1966-08-01,2.12,,
1966-08-02,2.13,,
1966-08-03,2.14,,
1966-08-04,2.16,,
1966-08-05,2.16,,
1966-08-08,2.13,,
1966-08-09,2.11,,
1966-08-10,2.15,,
1966-08-11,2.11,,
1966-08-12,2.11,,
1966-08-15,2.09,,
1966-08-16,2.05,,
1966-08-17,2.05,,
1966-08-18,2.02,,
1966-08-19,1.98,,
1966-08-22,1.96,,
1966-08-23,1.93,,
1966-08-24,1.99,,
1966-08-25,1.95,,
1966-08-26,1.91,,
1966-08-29,1.87,,
1966-08-30,1.91,,
1966-08-31,2.0,,
1966-09-01,2.03,,
1966-09-02,2.04,,
1966-09-06,2.0,,
1966-09-07,2.0,,
1966-09-08,2.0,,
1966-09-09,2.01,,
1966-09-12,2.05,,
1966-09-13,2.06,,
1966-09-14,2.07,,
1966-09-15,2.12,,
1966-09-16,2.09,,
1966-09-19,2.07,,
1966-09-20,2.01,,
1966-09-21,1.97,,
1966-09-22,1.98,,
1966-09-23,1.94,,
1966-09-26,1.94,,
1966-09-27,1.98,,
1966-09-28,1.94,,
1966-09-29,1.94,,
1966-09-30,1.98,,
1966-10-03,1.93,,
1966-10-04,1.95,,
1966-10-05,1.95,,
1966-10-06,1.96,,
1966-10-07,1.96,,
1966-10-10,2.01,,
1966-10-11,2.01,,
1966-10-12,2.09,,
1966-10-13,2.05,,
1966-10-14,2.05,,
1966-10-17,2.09,,
1966-10-18,2.13,,
1966-10-19,2.08,,
1966-10-20,2.11,,
1966-10-21,2.11,,
1966-10-24,2.2,,
1966-10-25,2.2,,
1966-10-26,2.2,,
1966-10-27,2.22,,
1966-10-28,2.19,,
1966-10-31,2.18,,
1966-11-01,2.19,,
1966-11-02,2.14,,
1966-11-03,2.16,,
1966-11-04,2.13,,
1966-11-07,2.11,,
1966-11-09,2.13,,
1966-11-10,2.17,,
1966-11-11,2.18,,
1966-11-14,2.16,,
1966-11-15,2.15,,
1966-11-16,2.16,,
1966-11-17,2.14,,
1966-11-18,2.14,,
1966-11-21,2.09,,
1966-11-22,2.04,,
1966-11-23,2.04,,
1966-11-25,2.04,,
1966-11-28,2.02,,
1966-11-29,2.01,,
1966-11-30,2.01,,
1966-12-01,2.0,,
1966-12-02,2.0,,
1966-12-05,1.99,,
1966-12-06,2.01,,
1966-12-07,2.06,,
1966-12-08,2.07,,
1966-12-09,2.05,,
1966-12-12,2.07,,
1966-12-13,2.03,,
1966-12-14,1.99,,
1966-12-15,1.99,,
1966-12-16,1.97,,
1966-12-19,1.95,,
1966-12-20,1.93,,
1966-12-21,1.95,,
1966-12-22,2.0,,
1966-12-23,2.0,,
1966-12-27,1.98,,
1966-12-28,1.97,,
1966-12-29,1.98,,
1966-12-30,1.98,,
1967-01-03,1.98,,
1967-01-04,1.96,,
1967-01-05,1.98,,
1967-01-06,2.0,,
1967-01-09,1.98,,
1967-01-10,1.99,,
1967-01-11,2.0,,
1967-01-12,2.0,,
1967-01-13,2.03,,
1967-01-16,2.04,,
1967-01-17,2.05,,
1967-01-18,2.07,,
1967-01-19,2.07,,
1967-01-20,2.04,,
1967-01-23,2.03,,
1967-01-24,2.02,,
1967-01-25,2.0,,
1967-01-26,1.97,,
1967-01-27,1.97,,
1967-01-30,1.97,,
1967-01-31,1.96,,
1967-02-01,1.96,,
1967-02-02,2.0,,
1967-02-03,2.03,,
1967-02-06,1.98,,
1967-02-07,1.98,,
1967-02-08,2.0,,
1967-02-09,2.0,,
1967-02-10,1.98,,
1967-02-13,1.96,,
1967-02-14,1.97,,
1967-02-15,1.97,,
1967-02-16,1.96,,
1967-02-17,1.95,,
1967-02-20,1.94,,
1967-02-21,1.93,,
1967-02-23,1.94,,
1967-02-24,1.93,,
1967-02-27,1.91,,
1967-02-28,1.89,,
1967-03-01,1.89,,
1967-03-02,1.93,,
1967-03-03,1.96,,
1967-03-06,1.96,,
1967-03-07,1.96,,
1967-03-08,1.95,,
1967-03-09,1.93,,
1967-03-10,1.92,,
1967-03-13,1.94,,
1967-03-14,1.93,,
1967-03-15,1.94,,
1967-03-16,1.98,,
1967-03-17,2.0,,
1967-03-20,1.98,,
1967-03-21,1.97,,
1967-03-22,1.99,,
1967-03-23,2.03,,
1967-03-27,2.0,,
1967-03-28,2.02,,
1967-03-29,2.02,,
1967-03-30,2.01,,
1967-03-31,2.0,,
1967-04-03,1.98,,
1967-04-04,1.98,,
1967-04-05,2.0,,
1967-04-06,1.99,,
1967-04-07,1.99,,
1967-04-10,1.97,,
1967-04-11,1.96,,
1967-04-12,1.96,,
1967-04-13,1.96,,
1967-04-14,1.96,,
1967-04-17,1.98,,
1967-04-18,1.96,,
1967-04-19,1.96,,
1967-04-20,1.95,,
1967-04-21,1.96,,
1967-04-24,1.96,,
1967-04-25,1.98,,
1967-04-26,1.98,,
1967-04-27,1.97,,
1967-04-28,1.97,,
1967-05-01,1.96,,
1967-05-02,1.97,,
1967-05-03,1.99,,
1967-05-04,2.03,,
1967-05-05,2.08,,
1967-05-08,2.08,,
1967-05-09,2.03,,
1967-05-10,2.03,,
1967-05-11,2.04,,
1967-05-12,1.99,,
1967-05-15,1.98,,
1967-05-16,1.99,,
1967-05-17,2.0,,
1967-05-18,2.0,,
1967-05-19,1.99,,
1967-05-22,1.97,,
1967-05-23,1.95,,
1967-05-24,1.92,,
1967-05-25,1.96,,
1967-05-26,1.93,,
1967-05-29,1.94,,
1967-05-31,1.91,,
1967-06-01,1.91,,
1967-06-02,1.91,,
1967-06-05,1.88,,
1967-06-06,1.91,,
1967-06-07,1.97,,
1967-06-08,1.98,,
1967-06-09,1.97,,
1967-06-12,1.99,,
1967-06-13,1.98,,
1967-06-14,1.97,,
1967-06-15,1.97,,
1967-06-16,1.97,,
1967-06-19,1.97,,
1967-06-20,1.97,,
1967-06-21,1.95,,
1967-06-22,1.93,,
1967-06-23,1.91,,
1967-06-26,1.91,,
1967-06-27,1.91,,
1967-06-28,1.9,,
1967-06-29,1.89,,
1967-06-30,1.91,,
1967-07-03,1.91,,
1967-07-05,1.91,,
1967-07-06,1.88,,
1967-07-07,1.89,,
1967-07-10,1.89,,
1967-07-11,1.92,,
1967-07-12,1.93,,
1967-07-13,1.94,,
1967-07-14,1.93,,
1967-07-17,1.94,,
1967-07-18,1.95,,
1967-07-19,1.96,,
1967-07-20,2.01,,
1967-07-21,2.02,,
1967-07-24,2.03,,
1967-07-25,2.0,,
1967-07-26,2.01,,
1967-07-27,1.97,,
1967-07-28,1.99,,
1967-07-31,2.01,,
1967-08-01,2.04,,
1967-08-02,2.02,,
1967-08-03,2.03,,
1967-08-04,2.05,,
1967-08-07,2.04,,
1967-08-08,2.03,,
1967-08-09,2.03,,
1967-08-10,2.04,,
1967-08-11,2.02,,
1967-08-14,2.01,,
1967-08-15,2.0,,
1967-08-16,1.99,,
1967-08-17,1.98,,
1967-08-18,1.98,,
1967-08-21,1.97,,
1967-08-22,1.97,,
1967-08-23,1.97,,
1967-08-24,1.95,,
1967-08-25,1.95,,
1967-08-28,1.97,,
1967-08-29,1.96,,
1967-08-30,1.94,,
1967-08-31,1.95,,
1967-09-01,1.93,,
1967-09-05,1.95,,
1967-09-06,1.95,,
1967-09-07,1.96,,
1967-09-08,1.96,,
1967-09-11,1.98,,
1967-09-12,2.01,,
1967-09-13,2.03,,
1967-09-14,2.07,,
1967-09-15,2.07,,
1967-09-18,2.14,,
1967-09-19,2.14,,
1967-09-20,2.16,,
1967-09-21,2.18,,
1967-09-22,2.16,,
1967-09-25,2.17,,
1967-09-26,2.14,,
1967-09-27,2.1,,
1967-09-28,2.09,,
1967-09-29,2.09,,
1967-10-02,2.08,,
1967-10-03,2.08,,
1967-10-04,2.07,,
1967-10-05,2.07,,
1967-10-06,2.11,,
1967-10-09,2.16,,
1967-10-10,2.14,,
1967-10-11,2.1,,
1967-10-12,2.11,,
1967-10-13,2.13,,
1967-10-16,2.1,,
1967-10-17,2.07,,
1967-10-18,2.05,,
1967-10-19,2.05,,
1967-10-20,2.08,,
1967-10-23,2.05,,
1967-10-24,2.03,,
1967-10-25,2.03,,
1967-10-26,2.06,,
1967-10-27,2.11,,
1967-10-30,2.15,,
1967-10-31,2.13,,
1967-11-01,2.1,,
1967-11-02,2.1,,
1967-11-03,2.03,,
1967-11-06,2.03,,
1967-11-08,2.02,,
1967-11-09,2.03,,
1967-11-10,2.04,,
1967-11-13,2.05,,
1967-11-14,2.03,,
1967-11-15,2.03,,
1967-11-16,2.02,,
1967-11-17,1.99,,
1967-11-20,1.99,,
1967-11-21,2.04,,
1967-11-22,2.07,,
1967-11-24,2.08,,
1967-11-27,2.1,,
1967-11-28,2.11,,
1967-11-29,2.09,,
1967-11-30,2.08,,
1967-12-01,2.1,,
1967-12-04,2.09,,
1967-12-05,2.05,,
1967-12-06,2.04,,
1967-12-07,2.04,,
1967-12-08,2.01,,
1967-12-11,1.99,,
1967-12-12,2.02,,
1967-12-13,2.04,,
1967-12-14,2.04,,
1967-12-15,2.04,,
1967-12-18,2.03,,
1967-12-19,2.05,,
1967-12-20,2.04,,
1967-12-21,2.04,,
1967-12-22,2.02,,
1967-12-26,2.05,,
1967-12-27,2.06,,
1967-12-28,2.11,,
1967-12-29,2.11,,
1968-01-02,2.16,,
1968-01-03,2.17,,
1968-01-04,2.15,,
1968-01-05,2.18,,
1968-01-08,2.21,,
1968-01-09,2.23,,
1968-01-10,2.2,,
1968-01-11,2.16,,
1968-01-12,2.15,,
1968-01-15,2.14,,
1968-01-16,2.16,,
1968-01-17,2.16,,
1968-01-18,2.15,,
1968-01-19,2.14,,
1968-01-22,2.13,,
1968-01-23,2.13,,
1968-01-24,2.14,,
1968-01-25,2.18,,
1968-01-26,2.21,,
1968-01-29,2.18,,
1968-01-30,2.17,,
1968-01-31,2.16,,
1968-02-01,2.18,,
1968-02-02,2.17,,
1968-02-05,2.17,,
1968-02-06,2.16,,
1968-02-07,2.18,,
1968-02-08,2.16,,
1968-02-09,2.14,,
1968-02-13,2.11,,
1968-02-14,2.11,,
1968-02-15,2.12,,
1968-02-16,2.12,,
1968-02-19,2.14,,
1968-02-20,2.16,,
1968-02-21,2.15,,
1968-02-23,2.14,,
1968-02-26,2.12,,
1968-02-27,2.13,,
1968-02-28,2.14,,
1968-02-29,2.12,,
1968-03-01,2.12,,
1968-03-04,2.11,,
1968-03-05,2.09,,
1968-03-06,2.12,,
1968-03-07,2.13,,
1968-03-08,2.14,,
1968-03-11,2.14,,
1968-03-12,2.13,,
1968-03-13,2.13,,
1968-03-14,2.1,,
1968-03-15,2.14,,
1968-03-18,2.15,,
1968-03-19,2.13,,
1968-03-20,2.14,,
1968-03-21,2.13,,
1968-03-22,2.14,,
1968-03-25,2.15,,
1968-03-26,2.16,,
1968-03-27,2.17,,
1968-03-28,2.18,,
1968-03-29,2.18,,
1968-04-01,2.21,,
1968-04-02,2.2,,
1968-04-03,2.18,,
1968-04-04,2.2,,
1968-04-05,2.16,,
1968-04-08,2.19,,
1968-04-10,2.2,,
1968-04-11,2.22,,
1968-04-15,2.21,,
1968-04-16,2.2,,
1968-04-17,2.21,,
1968-04-18,2.19,,
1968-04-19,2.17,,
1968-04-22,2.17,,
1968-04-23,2.2,,
1968-04-24,2.19,,
1968-04-25,2.21,,
1968-04-26,2.2,,
1968-04-29,2.26,,
1968-04-30,2.24,,
1968-05-01,2.23,,
1968-05-02,2.25,,
1968-05-03,2.23,,
1968-05-06,2.22,,
1968-05-07,2.24,,
1968-05-08,2.22,,
1968-05-09,2.2,,
1968-05-10,2.2,,
1968-05-13,2.17,,
1968-05-14,2.18,,
1968-05-15,2.18,,
1968-05-16,2.16,,
1968-05-17,2.15,,
1968-05-20,2.12,,
1968-05-21,2.13,,
1968-05-22,2.13,,
1968-05-23,2.12,,
1968-05-24,2.09,,
1968-05-27,2.1,,
1968-05-28,2.09,,
1968-05-29,2.09,,
1968-05-31,2.11,,
1968-06-03,2.12,,
1968-06-04,2.14,,
1968-06-05,2.12,,
1968-06-06,2.11,,
1968-06-07,2.11,,
1968-06-10,2.11,,
1968-06-11,2.12,,
1968-06-13,2.1,,
1968-06-14,2.13,,
1968-06-17,2.12,,
1968-06-18,2.1,,
1968-06-20,2.09,,
1968-06-21,2.1,,
1968-06-24,2.1,,
1968-06-25,2.1,,
1968-06-27,2.11,,
1968-06-28,2.13,,
1968-07-01,2.13,,
1968-07-02,2.14,,
1968-07-03,2.16,,
1968-07-08,2.2,,
1968-07-09,2.2,,
1968-07-11,2.28,,
1968-07-12,2.33,,
1968-07-15,2.32,,
1968-07-16,2.32,,
1968-07-18,2.41,,
1968-07-19,2.48,,
1968-07-22,2.41,,
1968-07-23,2.4,,
1968-07-25,2.43,,
1968-07-26,2.49,,
1968-07-29,2.47,,
1968-07-30,2.45,,
1968-08-01,2.43,,
1968-08-02,2.37,,
1968-08-05,2.38,,
1968-08-06,2.39,,
1968-08-08,2.4,,
1968-08-09,2.41,,
1968-08-12,2.46,,
1968-08-13,2.47,,
1968-08-15,2.38,,
1968-08-16,2.39,,
1968-08-19,2.39,,
1968-08-20,2.36,,
1968-08-22,2.36,,
1968-08-23,2.43,,
1968-08-26,2.46,,
1968-08-27,2.47,,
1968-08-29,2.46,,
1968-08-30,2.46,,
1968-09-03,2.45,,
1968-09-04,2.46,,
1968-09-05,2.46,,
1968-09-06,2.47,,
1968-09-09,2.45,,
1968-09-10,2.43,,
1968-09-12,2.42,,
1968-09-13,2.45,,
1968-09-16,2.45,,
1968-09-17,2.4,,
1968-09-19,2.39,,
1968-09-20,2.38,,
1968-09-23,2.41,,
1968-09-24,2.42,,
1968-09-26,2.42,,
1968-09-27,2.41,,
1968-09-30,2.43,,
1968-10-01,2.41,,
1968-10-03,2.44,,
1968-10-04,2.46,,
1968-10-07,2.47,,
1968-10-08,2.46,,
1968-10-10,2.46,,
1968-10-11,2.46,,
1968-10-14,2.46,,
1968-10-15,2.46,,
1968-10-17,2.5,,
1968-10-18,2.46,,
1968-10-21,2.48,,
1968-10-22,2.48,,
1968-10-24,2.46,,
1968-10-25,2.47,,
1968-10-28,2.49,,
1968-10-29,2.53,,
1968-10-31,2.53,,
1968-11-01,2.49,,
1968-11-04,2.48,,
1968-11-06,2.51,,
1968-11-07,2.5,,
1968-11-08,2.5,,
1968-11-12,2.52,,
1968-11-13,2.58,,
1968-11-14,2.59,,
1968-11-15,2.61,,
1968-11-18,2.63,,
1968-11-19,2.59,,
1968-11-21,2.57,,
1968-11-22,2.56,,
1968-11-25,2.59,,
1968-11-26,2.61,,
1968-11-27,2.66,,
1968-11-29,2.65,,
1968-12-02,2.62,,
1968-12-03,2.59,,
1968-12-05,2.55,,
1968-12-06,2.58,,
1968-12-09,2.6,,
1968-12-10,2.57,,
1968-12-12,2.58,,
1968-12-13,2.62,,
1968-12-16,2.61,,
1968-12-17,2.57,,
1968-12-19,2.6,,
1968-12-20,2.56,,
1968-12-23,2.52,,
1968-12-24,2.52,,
1968-12-26,2.52,,
1968-12-27,2.49,,
1968-12-30,2.47,,
1968-12-31,2.46,,
1969-01-02,2.46,,
1969-01-03,2.44,,
1969-01-06,2.41,,
1969-01-07,2.42,,
1969-01-08,2.38,,
1969-01-09,2.4,,
1969-01-10,2.41,,
1969-01-13,2.42,,
1969-01-14,2.41,,
1969-01-15,2.4,,
1969-01-16,2.41,,
1969-01-17,2.41,,
1969-01-20,2.42,,
1969-01-21,2.41,,
1969-01-22,2.41,,
1969-01-23,2.43,,
1969-01-24,2.45,,
1969-01-27,2.48,,
1969-01-28,2.5,,
1969-01-29,2.48,,
1969-01-30,2.49,,
1969-01-31,2.5,,
1969-02-03,2.51,,
1969-02-04,2.53,,
1969-02-05,2.55,,
1969-02-06,2.54,,
1969-02-07,2.52,,
1969-02-11,2.56,,
1969-02-12,2.59,,
1969-02-13,2.6,,
1969-02-14,2.6,,
1969-02-17,2.57,,
1969-02-18,2.5,,
1969-02-19,2.48,,
1969-02-20,2.43,,
1969-02-24,2.37,,
1969-02-25,2.4,,
1969-02-26,2.42,,
1969-02-27,2.41,,
1969-02-28,2.43,,
1969-03-03,2.46,,
1969-03-04,2.48,,
1969-03-05,2.5,,
1969-03-06,2.45,,
1969-03-07,2.45,,
1969-03-10,2.47,,
1969-03-11,2.46,,
1969-03-12,2.45,,
1969-03-13,2.43,,
1969-03-14,2.42,,
1969-03-17,2.42,,
1969-03-18,2.42,,
1969-03-19,2.46,,
1969-03-20,2.47,,
1969-03-21,2.48,,
1969-03-24,2.45,,
1969-03-25,2.46,,
1969-03-26,2.49,,
1969-03-27,2.52,,
1969-03-28,2.57,,
1969-04-01,2.54,,
1969-04-02,2.55,,
1969-04-03,2.53,,
1969-04-07,2.51,,
1969-04-08,2.52,,
1969-04-09,2.56,,
1969-04-10,2.57,,
1969-04-11,2.58,,
1969-04-14,2.59,,
1969-04-15,2.59,,
1969-04-16,2.54,,
1969-04-17,2.54,,
1969-04-18,2.57,,
1969-04-21,2.55,,
1969-04-22,2.5,,
1969-04-23,2.51,,
1969-04-24,2.52,,
1969-04-25,2.52,,
1969-04-28,2.52,,
1969-04-29,2.5,,
1969-04-30,2.53,,
1969-05-01,2.51,,
1969-05-02,2.51,,
1969-05-05,2.57,,
1969-05-06,2.61,,
1969-05-07,2.61,,
1969-05-08,2.59,,
1969-05-09,2.6,,
1969-05-12,2.63,,
1969-05-13,2.64,,
1969-05-14,2.66,,
1969-05-15,2.65,,
1969-05-16,2.65,,
1969-05-19,2.62,,
1969-05-20,2.58,,
1969-05-21,2.58,,
1969-05-22,2.59,,
1969-05-23,2.59,,
1969-05-26,2.61,,
1969-05-27,2.58,,
1969-05-28,2.57,,
1969-05-29,2.62,,
1969-06-02,2.63,,
1969-06-03,2.65,,
1969-06-04,2.64,,
1969-06-05,2.64,,
1969-06-06,2.59,,
1969-06-09,2.57,,
1969-06-10,2.55,,
1969-06-11,2.55,,
1969-06-12,2.47,,
1969-06-13,2.5,,
1969-06-16,2.48,,
1969-06-17,2.47,,
1969-06-18,2.47,,
1969-06-19,2.45,,
1969-06-20,2.46,,
1969-06-23,2.45,,
1969-06-24,2.45,,
1969-06-25,2.45,,
1969-06-26,2.42,,
1969-06-27,2.43,,
1969-06-30,2.43,,
1969-07-01,2.44,,
1969-07-02,2.44,,
1969-07-03,2.45,,
1969-07-07,2.43,,
1969-07-08,2.4,,
1969-07-09,2.38,,
1969-07-10,2.31,,
1969-07-11,2.34,,
1969-07-14,2.32,,
1969-07-15,2.28,,
1969-07-16,2.26,,
1969-07-17,2.26,,
1969-07-18,2.25,,
1969-07-22,2.21,,
1969-07-23,2.19,,
1969-07-24,2.19,,
1969-07-25,2.17,,
1969-07-28,2.15,,
1969-07-29,2.13,,
1969-07-30,2.13,,
1969-07-31,2.18,,
1969-08-01,2.22,,
1969-08-04,2.26,,
1969-08-05,2.27,,
1969-08-06,2.22,,
1969-08-07,2.21,,
1969-08-08,2.22,,
1969-08-11,2.21,,
1969-08-12,2.2,,
1969-08-13,2.17,,
1969-08-14,2.18,,
1969-08-15,2.19,,
1969-08-18,2.19,,
1969-08-19,2.21,,
1969-08-20,2.24,,
1969-08-21,2.27,,
1969-08-22,2.28,,
1969-08-25,2.27,,
1969-08-26,2.26,,
1969-08-27,2.25,,
1969-08-28,2.26,,
1969-08-29,2.28,,
1969-09-02,2.26,,
1969-09-03,2.23,,
1969-09-04,2.2,,
1969-09-05,2.18,,
1969-09-08,2.17,,
1969-09-09,2.21,,
1969-09-10,2.26,,
1969-09-11,2.21,,
1969-09-12,2.21,,
1969-09-15,2.24,,
1969-09-16,2.25,,
1969-09-17,2.18,,
1969-09-18,2.18,,
1969-09-19,2.19,,
1969-09-22,2.18,,
1969-09-23,2.2,,
1969-09-24,2.21,,
1969-09-25,2.19,,
1969-09-26,2.16,,
1969-09-29,2.13,,
1969-09-30,2.15,,
1969-10-01,2.14,,
1969-10-02,2.17,,
1969-10-03,2.16,,
1969-10-06,2.16,,
1969-10-07,2.16,,
1969-10-08,2.16,,
1969-10-09,2.15,,
1969-10-10,2.16,,
1969-10-13,2.16,,
1969-10-14,2.18,,
1969-10-15,2.2,,
1969-10-16,2.18,,
1969-10-17,2.17,,
1969-10-20,2.17,,
1969-10-21,2.18,,
1969-10-22,2.13,,
1969-10-23,2.1,,
1969-10-24,2.08,,
1969-10-27,2.08,,
1969-10-28,2.09,,
1969-10-29,2.07,,
1969-10-30,2.04,,
1969-10-31,2.09,,
1969-11-03,2.09,,
1969-11-04,2.11,,
1969-11-05,2.08,,
1969-11-06,2.05,,
1969-11-07,2.04,,
1969-11-10,2.04,,
1969-11-11,2.02,,
1969-11-12,2.02,,
1969-11-13,2.02,,
1969-11-14,2.02,,
1969-11-17,2.02,,
1969-11-18,2.01,,
1969-11-19,2.0,,
1969-11-20,1.96,,
1969-11-21,1.95,,
1969-11-24,1.93,,
1969-11-25,1.91,,
1969-11-26,1.93,,
1969-11-28,1.94,,
1969-12-01,1.91,,
1969-12-02,1.92,,
1969-12-03,1.9,,
1969-12-04,1.92,,
1969-12-05,1.95,,
1969-12-08,1.92,,
1969-12-09,1.93,,
1969-12-10,1.95,,
1969-12-11,1.95,,
1969-12-12,1.95,,
1969-12-15,1.95,,
1969-12-16,1.92,,
1969-12-17,1.91,,
1969-12-18,1.92,,
1969-12-19,1.94,,
1969-12-22,1.93,,
1969-12-23,1.92,,
1969-12-24,1.94,,
1969-12-26,1.94,,
1969-12-29,1.92,,
1969-12-30,1.92,,
1969-12-31,1.93,,
1970-01-02,1.94,,
1970-01-05,1.97,,
1970-01-06,1.96,,
1970-01-07,1.95,,
1970-01-08,1.96,,
1970-01-09,1.96,,
1970-01-12,1.95,,
1970-01-13,1.94,,
1970-01-14,1.95,,
1970-01-15,1.93,,
1970-01-16,1.93,,
1970-01-19,1.93,,
1970-01-20,1.93,,
1970-01-21,1.92,,
1970-01-22,1.91,,
1970-01-23,1.88,,
1970-01-26,1.89,,
1970-01-27,1.88,,
1970-01-28,1.82,,
1970-01-29,1.78,,
1970-01-30,1.76,,
1970-02-02,1.75,,
1970-02-03,1.79,,
1970-02-04,1.78,,
1970-02-05,1.78,,
1970-02-06,1.73,,
1970-02-09,1.73,,
1970-02-10,1.66,,
1970-02-11,1.68,,
1970-02-12,1.63,,
1970-02-13,1.63,,
1970-02-16,1.57,,
1970-02-17,1.57,,
1970-02-18,1.65,,
1970-02-19,1.68,,
1970-02-20,1.72,,
1970-02-24,1.71,,
1970-02-25,1.74,,
1970-02-26,1.69,,
1970-02-27,1.69,,
1970-03-02,1.67,,
1970-03-03,1.66,,
1970-03-04,1.67,,
1970-03-05,1.69,,
1970-03-06,1.67,,
1970-03-09,1.65,,
1970-03-10,1.68,,
1970-03-11,1.71,,
1970-03-12,1.71,,
1970-03-13,1.71,,
1970-03-16,1.7,,
1970-03-17,1.7,,
1970-03-18,1.72,,
1970-03-19,1.72,,
1970-03-20,1.73,,
1970-03-23,1.72,,
1970-03-24,1.75,,
1970-03-25,1.79,,
1970-03-26,1.79,,
1970-03-30,1.8,,
1970-03-31,1.79,,
1970-04-01,1.8,,
1970-04-02,1.8,,
1970-04-03,1.8,,
1970-04-06,1.79,,
1970-04-07,1.76,,
1970-04-08,1.76,,
1970-04-09,1.77,,
1970-04-10,1.75,,
1970-04-13,1.75,,
1970-04-14,1.75,,
1970-04-15,1.75,,
1970-04-16,1.73,,
1970-04-17,1.69,,
1970-04-20,1.68,,
1970-04-21,1.7,,
1970-04-22,1.7,,
1970-04-23,1.7,,
1970-04-24,1.7,,
1970-04-27,1.68,,
1970-04-28,1.68,,
1970-04-29,1.69,,
1970-04-30,1.68,,
1970-05-01,1.69,,
1970-05-04,1.68,,
1970-05-05,1.68,,
1970-05-06,1.7,,
1970-05-07,1.67,,
1970-05-08,1.66,,
1970-05-11,1.65,,
1970-05-12,1.64,,
1970-05-13,1.61,,
1970-05-14,1.62,,
1970-05-15,1.67,,
1970-05-18,1.69,,
1970-05-19,1.65,,
1970-05-20,1.65,,
1970-05-21,1.64,,
1970-05-22,1.64,,
1970-05-25,1.6,,
1970-05-26,1.61,,
1970-05-27,1.66,,
1970-05-28,1.73,,
1970-05-29,1.77,,
1970-06-01,1.78,,
1970-06-02,1.78,,
1970-06-03,1.78,,
1970-06-04,1.74,,
1970-06-05,1.7,,
1970-06-08,1.7,,
1970-06-09,1.7,,
1970-06-10,1.69,,
1970-06-11,1.69,,
1970-06-12,1.7,,
1970-06-15,1.7,,
1970-06-16,1.74,,
1970-06-17,1.75,,
1970-06-18,1.77,,
1970-06-19,1.79,,
1970-06-22,1.79,,
1970-06-23,1.77,,
1970-06-24,1.75,,
1970-06-25,1.76,,
1970-06-26,1.72,,
1970-06-29,1.71,,
1970-06-30,1.71,,
1970-07-01,1.71,,
1970-07-02,1.71,,
1970-07-06,1.67,,
1970-07-07,1.67,,
1970-07-08,1.7,,
1970-07-09,1.71,,
1970-07-10,1.76,,
1970-07-13,1.77,,
1970-07-14,1.75,,
1970-07-15,1.77,,
1970-07-16,1.84,,
1970-07-17,1.86,,
1970-07-20,1.87,,
1970-07-21,1.86,,
1970-07-22,1.83,,
1970-07-23,1.87,,
1970-07-24,1.87,,
1970-07-27,1.88,,
1970-07-28,1.87,,
1970-07-29,1.88,,
1970-07-30,1.91,,
1970-07-31,1.94,,
1970-08-03,1.9,,
1970-08-04,1.89,,
1970-08-05,1.93,,
1970-08-06,1.94,,
1970-08-07,2.01,,
1970-08-10,1.95,,
1970-08-11,1.94,,
1970-08-12,1.96,,
1970-08-13,1.93,,
1970-08-14,1.94,,
1970-08-17,1.95,,
1970-08-18,1.99,,
1970-08-19,2.05,,
