date,IR,IR_EPS,PE Ratio
1992-06-30,7.32,0.16,45.75
1992-07-01,7.52,0.16,46.99999999999999
1992-07-02,7.19,0.16,44.9375
1992-07-06,6.92,0.16,43.25
1992-07-07,6.79,0.16,42.4375
1992-07-08,6.89,0.16,43.0625
1992-07-09,7.09,0.16,44.3125
1992-07-10,7.19,0.16,44.9375
1992-07-13,7.22,0.16,45.125
1992-07-14,7.09,0.16,44.3125
1992-07-15,7.32,0.16,45.75
1992-07-16,7.55,0.16,47.1875
1992-07-17,7.19,0.16,44.9375
1992-07-20,7.12,0.16,44.5
1992-07-21,7.19,0.16,44.9375
1992-07-22,7.16,0.16,44.75
1992-07-23,7.12,0.16,44.5
1992-07-24,6.86,0.16,42.875
1992-07-27,7.16,0.16,44.75
1992-07-28,7.29,0.16,45.5625
1992-07-29,7.42,0.16,46.375
1992-07-30,7.32,0.16,45.75
1992-07-31,7.39,0.16,46.1875
1992-08-03,7.42,0.16,46.375
1992-08-04,7.32,0.16,45.75
1992-08-05,7.49,0.16,46.8125
1992-08-06,7.69,0.16,48.0625
1992-08-07,7.42,0.16,46.375
1992-08-10,7.35,0.16,45.9375
1992-08-11,7.19,0.16,44.9375
1992-08-12,6.96,0.16,43.5
1992-08-13,6.82,0.16,42.625
1992-08-14,7.09,0.16,44.3125
1992-08-17,6.99,0.16,43.6875
1992-08-18,7.06,0.16,44.125
1992-08-19,7.06,0.16,44.125
1992-08-20,6.96,0.16,43.5
1992-08-21,6.79,0.16,42.4375
1992-08-24,6.72,0.16,42.0
1992-08-25,6.76,0.16,42.25
1992-08-26,6.89,0.16,43.0625
1992-08-27,6.82,0.16,42.625
1992-08-28,6.86,0.16,42.875
1992-08-31,6.79,0.16,42.4375
1992-09-01,6.99,0.16,43.6875
1992-09-02,7.12,0.16,44.5
1992-09-03,7.16,0.16,44.75
1992-09-04,7.02,0.16,43.87499999999999
1992-09-08,6.86,0.16,42.875
1992-09-09,7.12,0.16,44.5
1992-09-10,7.22,0.16,45.125
1992-09-11,7.55,0.16,47.1875
1992-09-14,8.02,0.16,50.12499999999999
1992-09-15,7.72,0.16,48.25
1992-09-16,7.59,0.16,47.4375
1992-09-17,7.75,0.16,48.4375
1992-09-18,7.99,0.16,49.9375
1992-09-21,7.82,0.16,48.875
1992-09-22,7.62,0.16,47.625
1992-09-23,7.59,0.16,47.4375
1992-09-24,7.82,0.16,48.875
1992-09-25,7.69,0.16,48.0625
1992-09-28,7.85,0.16,49.0625
1992-09-29,7.92,0.16,49.5
1992-09-30,7.75,0.16,48.4375
1992-10-01,7.62,0.16,47.625
1992-10-02,7.39,0.16,46.1875
1992-10-05,7.59,0.16,47.4375
1992-10-06,7.52,0.16,46.99999999999999
1992-10-07,7.55,0.16,47.1875
1992-10-08,7.39,0.16,46.1875
1992-10-09,7.12,0.16,44.5
1992-10-12,7.39,0.16,46.1875
1992-10-13,7.69,0.16,48.0625
1992-10-14,7.69,0.16,48.0625
1992-10-15,7.55,0.16,47.1875
1992-10-16,7.55,0.16,47.1875
1992-10-19,7.92,0.16,49.5
1992-10-20,7.92,0.16,49.5
1992-10-21,8.32,0.16,52.0
1992-10-22,8.59,0.16,53.6875
1992-10-23,8.35,0.16,52.1875
1992-10-26,8.22,0.16,51.375
1992-10-27,8.29,0.16,51.81249999999999
1992-10-28,8.25,0.16,51.5625
1992-10-29,8.19,0.16,51.18749999999999
1992-10-30,8.09,0.16,50.5625
1992-11-02,8.19,0.16,51.18749999999999
1992-11-03,8.52,0.16,53.24999999999999
1992-11-04,8.39,0.16,52.4375
1992-11-05,8.25,0.16,51.5625
1992-11-06,8.39,0.16,52.4375
1992-11-09,8.42,0.16,52.625
1992-11-10,8.45,0.16,52.81249999999999
1992-11-11,8.29,0.16,51.81249999999999
1992-11-12,8.35,0.16,52.1875
1992-11-13,8.09,0.16,50.5625
1992-11-16,7.99,0.16,49.9375
1992-11-17,7.79,0.16,48.6875
1992-11-18,7.89,0.16,49.3125
1992-11-19,8.12,0.16,50.74999999999999
1992-11-20,7.95,0.16,49.6875
1992-11-23,7.82,0.16,48.875
1992-11-24,8.12,0.16,50.74999999999999
1992-11-25,8.29,0.16,51.81249999999999
1992-11-27,8.32,0.16,52.0
1992-11-30,8.45,0.16,52.81249999999999
1992-12-01,8.45,0.16,52.81249999999999
1992-12-02,8.52,0.16,53.24999999999999
1992-12-03,8.29,0.16,51.81249999999999
1992-12-04,8.29,0.16,51.81249999999999
1992-12-07,8.39,0.16,52.4375
1992-12-08,8.12,0.16,50.74999999999999
1992-12-09,8.05,0.16,50.3125
1992-12-10,7.89,0.16,49.3125
1992-12-11,8.19,0.16,51.18749999999999
1992-12-14,8.12,0.16,50.74999999999999
1992-12-15,7.99,0.16,49.9375
1992-12-16,8.15,0.16,50.9375
1992-12-17,8.25,0.16,51.5625
1992-12-18,8.32,0.16,52.0
1992-12-21,8.02,0.16,50.12499999999999
1992-12-22,7.95,0.16,49.6875
1992-12-23,7.92,0.16,49.5
1992-12-24,7.95,0.16,49.6875
1992-12-28,7.85,0.16,49.0625
1992-12-29,7.99,0.16,49.9375
1992-12-30,7.92,0.16,49.5
1992-12-31,7.75,0.16,48.4375
1993-01-04,8.05,0.16,50.3125
1993-01-05,8.02,0.16,50.12499999999999
1993-01-06,8.02,0.16,50.12499999999999
1993-01-07,8.25,0.16,51.5625
1993-01-08,8.42,0.16,52.625
1993-01-11,8.45,0.16,52.81249999999999
1993-01-12,8.22,0.16,51.375
1993-01-13,8.35,0.16,52.1875
1993-01-14,8.42,0.16,52.625
1993-01-15,8.62,0.16,53.87499999999999
1993-01-18,8.65,0.16,54.0625
1993-01-19,8.69,0.16,54.31249999999999
1993-01-20,8.52,0.16,53.24999999999999
1993-01-21,8.65,0.16,54.0625
1993-01-22,8.59,0.16,53.6875
1993-01-25,8.62,0.16,53.87499999999999
1993-01-26,8.85,0.16,55.3125
1993-01-27,8.79,0.16,54.93749999999999
1993-01-28,9.05,0.16,56.5625
1993-01-29,8.92,0.16,55.75
1993-02-01,8.99,0.16,56.1875
1993-02-02,8.95,0.16,55.93749999999999
1993-02-03,9.19,0.16,57.43749999999999
1993-02-04,9.68,0.16,60.5
1993-02-05,9.62,0.16,60.12499999999999
1993-02-08,9.32,0.16,58.25
1993-02-09,9.25,0.16,57.8125
1993-02-10,9.09,0.16,56.8125
1993-02-11,9.42,0.16,58.875
1993-02-12,9.25,0.16,57.8125
1993-02-16,8.52,0.16,53.24999999999999
1993-02-17,8.59,0.16,53.6875
1993-02-18,8.49,0.16,53.0625
1993-02-19,8.42,0.16,52.625
1993-02-22,8.65,0.16,54.0625
1993-02-23,8.65,0.16,54.0625
1993-02-24,8.82,0.16,55.125
1993-02-25,8.89,0.16,55.5625
1993-02-26,9.19,0.16,57.43749999999999
1993-03-01,9.19,0.16,57.43749999999999
1993-03-02,9.05,0.16,56.5625
1993-03-03,9.15,0.16,57.1875
1993-03-04,8.82,0.16,55.125
1993-03-05,8.99,0.16,56.1875
1993-03-08,9.02,0.16,56.37499999999999
1993-03-09,9.09,0.16,56.8125
1993-03-10,8.99,0.16,56.1875
1993-03-11,8.82,0.16,55.125
1993-03-12,8.75,0.16,54.6875
1993-03-15,8.72,0.16,54.5
1993-03-16,8.52,0.16,53.24999999999999
1993-03-17,8.29,0.16,51.81249999999999
1993-03-18,8.39,0.16,52.4375
1993-03-19,8.55,0.16,53.4375
1993-03-22,8.39,0.16,52.4375
1993-03-23,8.59,0.16,53.6875
1993-03-24,8.65,0.16,54.0625
1993-03-25,8.42,0.16,52.625
1993-03-26,8.29,0.16,51.81249999999999
1993-03-29,8.25,0.16,51.5625
1993-03-30,8.45,0.16,52.81249999999999
1993-03-31,8.29,0.16,51.81249999999999
1993-04-01,8.12,0.16,50.74999999999999
1993-04-02,7.99,0.16,49.9375
1993-04-05,8.02,0.16,50.12499999999999
1993-04-06,8.19,0.16,51.18749999999999
1993-04-07,8.22,0.16,51.375
1993-04-08,8.12,0.16,50.74999999999999
1993-04-12,8.15,0.16,50.9375
1993-04-13,8.09,0.16,50.5625
1993-04-14,8.15,0.16,50.9375
1993-04-15,8.29,0.16,51.81249999999999
1993-04-16,8.39,0.16,52.4375
1993-04-19,8.52,0.16,53.24999999999999
1993-04-20,8.22,0.16,51.375
1993-04-21,8.22,0.16,51.375
1993-04-22,8.79,0.16,54.93749999999999
1993-04-23,8.69,0.16,54.31249999999999
1993-04-26,8.69,0.16,54.31249999999999
1993-04-27,8.69,0.16,54.31249999999999
1993-04-28,8.85,0.16,55.3125
1993-04-29,8.89,0.16,55.5625
1993-04-30,8.69,0.16,54.31249999999999
1993-05-03,8.79,0.16,54.93749999999999
1993-05-04,8.62,0.16,53.87499999999999
1993-05-05,8.62,0.16,53.87499999999999
1993-05-06,8.75,0.16,54.6875
1993-05-07,8.75,0.16,54.6875
1993-05-10,8.95,0.16,55.93749999999999
1993-05-11,8.89,0.16,55.5625
1993-05-12,8.99,0.16,56.1875
1993-05-13,8.95,0.16,55.93749999999999
1993-05-14,9.02,0.16,56.37499999999999
1993-05-17,8.89,0.16,55.5625
1993-05-18,8.92,0.16,55.75
1993-05-19,9.09,0.16,56.8125
1993-05-20,9.02,0.16,56.37499999999999
1993-05-21,8.95,0.16,55.93749999999999
1993-05-24,8.85,0.16,55.3125
1993-05-25,8.95,0.16,55.93749999999999
1993-05-26,9.12,0.16,56.99999999999999
1993-05-27,9.19,0.16,57.43749999999999
1993-05-28,8.99,0.16,56.1875
1993-06-01,9.25,0.16,57.8125
1993-06-02,9.32,0.16,58.25
1993-06-03,9.25,0.16,57.8125
1993-06-04,9.25,0.16,57.8125
1993-06-07,9.32,0.16,58.25
1993-06-08,9.22,0.16,57.625
1993-06-09,9.15,0.16,57.1875
1993-06-10,9.02,0.16,56.37499999999999
1993-06-11,8.89,0.16,55.5625
1993-06-14,9.15,0.16,57.1875
1993-06-15,9.12,0.16,56.99999999999999
1993-06-16,9.19,0.16,57.43749999999999
1993-06-17,9.22,0.16,57.625
1993-06-18,9.32,0.16,58.25
1993-06-21,9.25,0.16,57.8125
1993-06-22,9.22,0.16,57.625
1993-06-23,9.29,0.16,58.06249999999999
1993-06-24,9.29,0.16,58.06249999999999
1993-06-25,9.02,0.16,56.37499999999999
1993-06-28,9.19,0.16,57.43749999999999
1993-06-29,9.05,0.16,56.5625
1993-06-30,9.02,0.16,56.37499999999999
1993-07-01,9.05,0.16,56.5625
1993-07-02,8.99,0.16,56.1875
1993-07-06,8.82,0.16,55.125
1993-07-07,8.59,0.16,53.6875
1993-07-08,8.72,0.16,54.5
1993-07-09,8.59,0.16,53.6875
1993-07-12,8.62,0.16,53.87499999999999
1993-07-13,8.55,0.16,53.4375
1993-07-14,8.52,0.16,53.24999999999999
1993-07-15,8.55,0.16,53.4375
1993-07-16,8.59,0.16,53.6875
1993-07-19,8.52,0.16,53.24999999999999
1993-07-20,8.52,0.16,53.24999999999999
1993-07-21,8.72,0.16,54.5
1993-07-22,8.72,0.16,54.5
1993-07-23,8.85,0.16,55.3125
1993-07-26,8.99,0.16,56.1875
1993-07-27,9.02,0.16,56.37499999999999
1993-07-28,8.92,0.16,55.75
1993-07-29,8.85,0.16,55.3125
1993-07-30,8.79,0.16,54.93749999999999
1993-08-02,8.62,0.16,53.87499999999999
1993-08-03,8.99,0.16,56.1875
1993-08-04,9.12,0.16,56.99999999999999
1993-08-05,9.15,0.16,57.1875
1993-08-06,9.19,0.16,57.43749999999999
1993-08-09,9.29,0.16,58.06249999999999
1993-08-10,9.38,0.16,58.62500000000001
1993-08-11,9.52,0.16,59.49999999999999
1993-08-12,9.38,0.16,58.62500000000001
1993-08-13,9.48,0.16,59.25
1993-08-16,9.52,0.16,59.49999999999999
1993-08-17,9.48,0.16,59.25
1993-08-18,9.68,0.16,60.5
1993-08-19,9.75,0.16,60.9375
1993-08-20,9.72,0.16,60.75
1993-08-23,9.55,0.16,59.6875
1993-08-24,10.25,0.16,64.0625
1993-08-25,10.15,0.16,63.4375
1993-08-26,10.12,0.16,63.24999999999999
1993-08-27,10.12,0.16,63.24999999999999
1993-08-30,9.98,0.16,62.375
1993-08-31,10.05,0.16,62.8125
1993-09-01,10.05,0.16,62.8125
1993-09-02,10.18,0.16,63.625
1993-09-03,10.18,0.16,63.625
1993-09-07,10.05,0.16,62.8125
1993-09-08,10.15,0.16,63.4375
1993-09-09,10.28,0.16,64.25
1993-09-10,10.35,0.16,64.6875
1993-09-13,10.48,0.16,65.5
1993-09-14,10.38,0.16,64.875
1993-09-15,10.42,0.16,65.125
1993-09-16,10.28,0.16,64.25
1993-09-17,10.15,0.16,63.4375
1993-09-20,9.95,0.16,62.18749999999999
1993-09-21,9.72,0.16,60.75
1993-09-22,10.08,0.16,63.0
1993-09-23,10.12,0.16,63.24999999999999
1993-09-24,10.18,0.16,63.625
1993-09-27,10.42,0.16,65.125
1993-09-28,10.18,0.16,63.625
1993-09-29,9.98,0.16,62.375
1993-09-30,10.08,0.16,63.0
1993-10-01,9.98,0.16,62.375
1993-10-04,10.05,0.16,62.8125
1993-10-05,9.98,0.16,62.375
1993-10-06,9.85,0.16,61.5625
1993-10-07,9.78,0.16,61.12499999999999
1993-10-08,9.82,0.16,61.375
1993-10-11,9.52,0.16,59.49999999999999
1993-10-12,9.65,0.16,60.3125
1993-10-13,9.62,0.16,60.12499999999999
1993-10-14,9.55,0.16,59.6875
1993-10-15,9.58,0.16,59.875
1993-10-18,9.75,0.16,60.9375
1993-10-19,9.82,0.16,61.375
1993-10-20,9.85,0.16,61.5625
1993-10-21,9.78,0.16,61.12499999999999
1993-10-22,9.68,0.16,60.5
1993-10-25,9.82,0.16,61.375
1993-10-26,9.78,0.16,61.12499999999999
1993-10-27,9.78,0.16,61.12499999999999
1993-10-28,9.62,0.16,60.12499999999999
1993-10-29,9.72,0.16,60.75
1993-11-01,9.75,0.16,60.9375
1993-11-02,9.72,0.16,60.75
1993-11-03,9.72,0.16,60.75
1993-11-04,9.72,0.16,60.75
1993-11-05,9.92,0.16,62.0
1993-11-08,9.85,0.16,61.5625
1993-11-09,10.08,0.16,63.0
1993-11-10,10.12,0.16,63.24999999999999
1993-11-11,9.88,0.16,61.75000000000001
1993-11-12,10.05,0.16,62.8125
1993-11-15,9.98,0.16,62.375
1993-11-16,10.08,0.16,63.0
1993-11-17,10.18,0.16,63.625
1993-11-18,9.82,0.16,61.375
1993-11-19,9.82,0.16,61.375
1993-11-22,9.72,0.16,60.75
1993-11-23,9.95,0.16,62.18749999999999
1993-11-24,9.92,0.16,62.0
1993-11-26,9.92,0.16,62.0
1993-11-29,9.82,0.16,61.375
1993-11-30,10.18,0.16,63.625
1993-12-01,10.28,0.16,64.25
1993-12-02,10.12,0.16,63.24999999999999
1993-12-03,10.15,0.16,63.4375
1993-12-06,10.55,0.16,65.9375
1993-12-07,10.38,0.16,64.875
1993-12-08,10.45,0.16,65.3125
1993-12-09,10.12,0.16,63.24999999999999
1993-12-10,9.72,0.16,60.75
1993-12-13,9.82,0.16,61.375
1993-12-14,9.72,0.16,60.75
1993-12-15,9.92,0.16,62.0
1993-12-16,9.85,0.16,61.5625
1993-12-17,10.05,0.16,62.8125
1993-12-20,10.02,0.16,62.62499999999999
1993-12-21,9.88,0.16,61.75000000000001
1993-12-22,9.78,0.16,61.12499999999999
1993-12-23,9.92,0.16,62.0
1993-12-27,10.18,0.16,63.625
1993-12-28,10.35,0.16,64.6875
1993-12-29,10.38,0.16,64.875
1993-12-30,10.45,0.16,65.3125
1993-12-31,10.18,0.16,63.625
1994-01-03,10.32,0.16,64.5
1994-01-04,10.45,0.16,65.3125
1994-01-05,10.52,0.16,65.75
1994-01-06,10.65,0.16,66.5625
1994-01-07,10.65,0.16,66.5625
1994-01-10,10.92,0.16,68.25
1994-01-11,11.05,0.16,69.0625
1994-01-12,10.75,0.16,67.1875
1994-01-13,10.38,0.16,64.875
1994-01-14,10.12,0.16,63.24999999999999
1994-01-17,10.08,0.16,63.0
1994-01-18,10.12,0.16,63.24999999999999
1994-01-19,10.38,0.16,64.875
1994-01-20,10.65,0.16,66.5625
1994-01-21,10.28,0.16,64.25
1994-01-24,10.35,0.16,64.6875
1994-01-25,9.92,0.16,62.0
1994-01-26,9.92,0.16,62.0
1994-01-27,10.52,0.16,65.75
1994-01-28,10.28,0.16,64.25
1994-01-31,10.18,0.16,63.625
1994-02-01,10.18,0.16,63.625
1994-02-02,10.48,0.16,65.5
1994-02-03,10.32,0.16,64.5
1994-02-04,10.02,0.16,62.62499999999999
1994-02-07,10.25,0.16,64.0625
1994-02-08,10.52,0.16,65.75
1994-02-09,10.55,0.16,65.9375
1994-02-10,10.28,0.16,64.25
1994-02-11,10.12,0.16,63.24999999999999
1994-02-14,10.25,0.16,64.0625
1994-02-15,10.18,0.16,63.625
1994-02-16,10.32,0.16,64.5
1994-02-17,10.38,0.16,64.875
1994-02-18,10.15,0.16,63.4375
1994-02-22,10.22,0.16,63.875
1994-02-23,10.18,0.16,63.625
1994-02-24,9.95,0.16,62.18749999999999
1994-02-25,10.15,0.16,63.4375
1994-02-28,10.22,0.16,63.875
1994-03-01,10.25,0.16,64.0625
1994-03-02,10.08,0.16,63.0
1994-03-03,10.02,0.16,62.62499999999999
1994-03-04,10.35,0.16,64.6875
1994-03-07,10.32,0.16,64.5
1994-03-08,10.38,0.16,64.875
1994-03-09,10.35,0.16,64.6875
1994-03-10,10.32,0.16,64.5
1994-03-11,10.22,0.16,63.875
1994-03-14,10.25,0.16,64.0625
1994-03-15,10.38,0.16,64.875
1994-03-16,10.32,0.16,64.5
1994-03-17,10.58,0.16,66.125
1994-03-18,10.38,0.16,64.875
1994-03-21,10.22,0.16,63.875
1994-03-22,10.38,0.16,64.875
1994-03-23,10.45,0.16,65.3125
1994-03-24,10.35,0.16,64.6875
1994-03-25,10.18,0.16,63.625
1994-03-28,10.32,0.16,64.5
1994-03-29,10.15,0.16,63.4375
1994-03-30,9.88,0.16,61.75000000000001
1994-03-31,9.92,0.16,62.0
1994-04-04,9.62,0.16,60.12499999999999
1994-04-05,9.88,0.16,61.75000000000001
1994-04-06,9.82,0.16,61.375
1994-04-07,9.75,0.16,60.9375
1994-04-08,9.65,0.16,60.3125
1994-04-11,9.75,0.16,60.9375
1994-04-12,9.78,0.16,61.12499999999999
1994-04-13,9.55,0.16,59.6875
1994-04-14,9.75,0.16,60.9375
1994-04-15,9.32,0.16,58.25
1994-04-18,8.95,0.16,55.93749999999999
1994-04-19,9.09,0.16,56.8125
1994-04-20,8.85,0.16,55.3125
1994-04-21,8.95,0.16,55.93749999999999
1994-04-22,9.15,0.16,57.1875
1994-04-25,9.42,0.16,58.875
1994-04-26,9.45,0.16,59.06249999999999
1994-04-28,9.19,0.16,57.43749999999999
1994-04-29,9.32,0.16,58.25
1994-05-02,9.42,0.16,58.875
1994-05-03,9.25,0.16,57.8125
1994-05-04,9.25,0.16,57.8125
1994-05-05,9.32,0.16,58.25
1994-05-06,9.25,0.16,57.8125
1994-05-09,9.22,0.16,57.625
1994-05-10,9.19,0.16,57.43749999999999
1994-05-11,9.22,0.16,57.625
1994-05-12,9.22,0.16,57.625
1994-05-13,9.35,0.16,58.4375
1994-05-16,9.32,0.16,58.25
1994-05-17,9.15,0.16,57.1875
1994-05-18,9.25,0.16,57.8125
1994-05-19,9.52,0.16,59.49999999999999
1994-05-20,9.58,0.16,59.875
1994-05-23,9.58,0.16,59.875
1994-05-24,9.38,0.16,58.62500000000001
1994-05-25,9.42,0.16,58.875
1994-05-26,9.52,0.16,59.49999999999999
1994-05-27,9.38,0.16,58.62500000000001
1994-05-31,9.32,0.16,58.25
1994-06-01,9.29,0.16,58.06249999999999
1994-06-02,9.42,0.16,58.875
1994-06-03,9.45,0.16,59.06249999999999
1994-06-06,9.75,0.16,60.9375
1994-06-07,9.68,0.16,60.5
1994-06-08,9.68,0.16,60.5
1994-06-09,9.62,0.16,60.12499999999999
1994-06-10,9.72,0.16,60.75
1994-06-13,9.85,0.16,61.5625
1994-06-14,10.32,0.16,64.5
1994-06-15,10.32,0.16,64.5
1994-06-16,10.15,0.16,63.4375
1994-06-17,10.05,0.16,62.8125
1994-06-20,9.95,0.16,62.18749999999999
1994-06-21,9.78,0.16,61.12499999999999
1994-06-22,9.82,0.16,61.375
1994-06-23,9.82,0.16,61.375
1994-06-24,9.55,0.16,59.6875
1994-06-27,9.78,0.16,61.12499999999999
1994-06-28,9.58,0.16,59.875
1994-06-29,9.52,0.16,59.49999999999999
1994-06-30,9.35,0.16,58.4375
1994-07-01,9.45,0.16,59.06249999999999
1994-07-05,9.45,0.16,59.06249999999999
1994-07-06,9.55,0.16,59.6875
1994-07-07,9.65,0.16,60.3125
1994-07-08,9.75,0.16,60.9375
1994-07-11,9.55,0.16,59.6875
1994-07-12,9.55,0.16,59.6875
1994-07-13,9.42,0.16,58.875
1994-07-14,9.68,0.16,60.5
1994-07-15,9.58,0.16,59.875
1994-07-18,9.62,0.16,60.12499999999999
1994-07-19,9.58,0.16,59.875
1994-07-20,9.48,0.16,59.25
1994-07-21,9.45,0.16,59.06249999999999
1994-07-22,9.62,0.16,60.12499999999999
1994-07-25,9.45,0.16,59.06249999999999
1994-07-26,9.42,0.16,58.875
1994-07-27,9.45,0.16,59.06249999999999
1994-07-28,9.35,0.16,58.4375
1994-07-29,9.68,0.16,60.5
1994-08-01,9.68,0.16,60.5
1994-08-02,9.78,0.16,61.12499999999999
1994-08-03,9.52,0.16,59.49999999999999
1994-08-04,9.68,0.16,60.5
1994-08-05,9.72,0.16,60.75
1994-08-08,9.68,0.16,60.5
1994-08-09,9.52,0.16,59.49999999999999
1994-08-10,9.72,0.16,60.75
1994-08-11,9.62,0.16,60.12499999999999
1994-08-12,9.68,0.16,60.5
1994-08-15,9.68,0.16,60.5
1994-08-16,9.75,0.16,60.9375
1994-08-17,9.78,0.16,61.12499999999999
1994-08-18,9.72,0.16,60.75
1994-08-19,9.68,0.16,60.5
1994-08-22,9.52,0.16,59.49999999999999
1994-08-23,9.55,0.16,59.6875
1994-08-24,9.68,0.16,60.5
1994-08-25,9.85,0.16,61.5625
1994-08-26,10.18,0.16,63.625
1994-08-29,10.15,0.16,63.4375
1994-08-30,10.18,0.16,63.625
1994-08-31,10.15,0.16,63.4375
1994-09-01,9.98,0.16,62.375
1994-09-02,9.92,0.16,62.0
1994-09-06,10.05,0.16,62.8125
1994-09-07,9.82,0.16,61.375
1994-09-08,9.78,0.16,61.12499999999999
1994-09-09,9.92,0.16,62.0
1994-09-12,9.68,0.16,60.5
1994-09-13,9.82,0.16,61.375
1994-09-14,9.92,0.16,62.0
1994-09-15,9.98,0.16,62.375
1994-09-16,9.92,0.16,62.0
1994-09-19,9.65,0.16,60.3125
1994-09-20,9.45,0.16,59.06249999999999
1994-09-21,9.52,0.16,59.49999999999999
1994-09-22,9.29,0.16,58.06249999999999
1994-09-23,9.25,0.16,57.8125
1994-09-26,9.22,0.16,57.625
1994-09-27,9.25,0.16,57.8125
1994-09-28,9.45,0.16,59.06249999999999
1994-09-29,9.42,0.16,58.875
1994-09-30,9.42,0.16,58.875
1994-10-03,9.32,0.16,58.25
1994-10-04,9.19,0.16,57.43749999999999
1994-10-05,9.22,0.16,57.625
1994-10-06,9.02,0.16,56.37499999999999
1994-10-07,8.99,0.16,56.1875
1994-10-10,8.89,0.16,55.5625
1994-10-11,9.29,0.16,58.06249999999999
1994-10-12,9.19,0.16,57.43749999999999
1994-10-13,9.38,0.16,58.62500000000001
1994-10-14,9.12,0.16,56.99999999999999
1994-10-17,9.19,0.16,57.43749999999999
1994-10-18,9.15,0.16,57.1875
1994-10-19,9.32,0.16,58.25
1994-10-20,9.32,0.16,58.25
1994-10-21,9.32,0.16,58.25
1994-10-24,9.32,0.16,58.25
1994-10-25,9.48,0.16,59.25
1994-10-26,9.48,0.16,59.25
1994-10-27,9.48,0.16,59.25
1994-10-28,9.55,0.16,59.6875
1994-10-31,9.48,0.16,59.25
1994-11-01,9.38,0.16,58.62500000000001
1994-11-02,9.29,0.16,58.06249999999999
1994-11-03,9.22,0.16,57.625
1994-11-04,9.09,0.16,56.8125
1994-11-07,9.05,0.16,56.5625
1994-11-08,9.15,0.16,57.1875
1994-11-09,9.15,0.16,57.1875
1994-11-10,9.12,0.16,56.99999999999999
1994-11-11,9.12,0.16,56.99999999999999
1994-11-14,9.19,0.16,57.43749999999999
1994-11-15,9.22,0.16,57.625
1994-11-16,9.09,0.16,56.8125
1994-11-17,8.95,0.16,55.93749999999999
1994-11-18,8.75,0.16,54.6875
1994-11-21,8.19,0.16,51.18749999999999
1994-11-22,8.19,0.16,51.18749999999999
1994-11-23,8.25,0.16,51.5625
1994-11-25,8.29,0.16,51.81249999999999
1994-11-28,8.29,0.16,51.81249999999999
1994-11-29,8.35,0.16,52.1875
1994-11-30,8.59,0.16,53.6875
1994-12-01,8.45,0.16,52.81249999999999
1994-12-02,8.45,0.16,52.81249999999999
1994-12-05,8.42,0.16,52.625
1994-12-06,8.45,0.16,52.81249999999999
1994-12-07,8.52,0.16,53.24999999999999
1994-12-08,8.25,0.16,51.5625
1994-12-09,8.19,0.16,51.18749999999999
1994-12-12,8.02,0.16,50.12499999999999
1994-12-13,7.99,0.16,49.9375
1994-12-14,8.05,0.16,50.3125
1994-12-15,7.99,0.16,49.9375
1994-12-16,8.12,0.16,50.74999999999999
1994-12-19,8.12,0.16,50.74999999999999
1994-12-20,8.29,0.16,51.81249999999999
1994-12-21,8.32,0.16,52.0
1994-12-22,8.09,0.16,50.5625
1994-12-23,8.32,0.16,52.0
1994-12-27,8.55,0.16,53.4375
1994-12-28,8.42,0.16,52.625
1994-12-29,8.52,0.16,53.24999999999999
1994-12-30,8.39,0.16,52.4375
1995-01-03,8.39,0.16,52.4375
1995-01-04,8.32,0.16,52.0
1995-01-05,8.52,0.16,53.24999999999999
1995-01-06,8.72,0.16,54.5
1995-01-09,8.82,0.16,55.125
1995-01-10,8.62,0.16,53.87499999999999
1995-01-11,8.75,0.16,54.6875
1995-01-12,8.85,0.16,55.3125
1995-01-13,8.79,0.16,54.93749999999999
1995-01-16,9.02,0.16,56.37499999999999
1995-01-17,8.89,0.16,55.5625
1995-01-18,8.65,0.16,54.0625
1995-01-19,8.49,0.16,53.0625
1995-01-20,8.42,0.16,52.625
1995-01-23,8.32,0.16,52.0
1995-01-24,8.42,0.16,52.625
1995-01-25,8.49,0.16,53.0625
1995-01-26,8.62,0.16,53.87499999999999
1995-01-27,8.52,0.16,53.24999999999999
1995-01-30,8.55,0.16,53.4375
1995-01-31,8.45,0.16,52.81249999999999
1995-02-01,8.39,0.16,52.4375
1995-02-02,8.35,0.16,52.1875
1995-02-03,8.45,0.16,52.81249999999999
1995-02-06,8.35,0.16,52.1875
1995-02-07,8.32,0.16,52.0
1995-02-08,8.35,0.16,52.1875
1995-02-09,8.32,0.16,52.0
1995-02-10,8.29,0.16,51.81249999999999
1995-02-13,8.49,0.16,53.0625
1995-02-14,8.42,0.16,52.625
1995-02-15,8.59,0.16,53.6875
1995-02-16,8.42,0.16,52.625
1995-02-17,8.49,0.16,53.0625
1995-02-21,8.32,0.16,52.0
1995-02-22,8.55,0.16,53.4375
1995-02-23,8.69,0.16,54.31249999999999
1995-02-24,8.65,0.16,54.0625
1995-02-27,8.45,0.16,52.81249999999999
1995-02-28,8.49,0.16,53.0625
1995-03-01,8.12,0.16,50.74999999999999
1995-03-02,7.92,0.16,49.5
1995-03-03,7.95,0.16,49.6875
1995-03-06,7.69,0.16,48.0625
1995-03-07,7.69,0.16,48.0625
1995-03-08,7.89,0.16,49.3125
1995-03-09,7.99,0.16,49.9375
1995-03-10,7.99,0.16,49.9375
1995-03-13,8.05,0.16,50.3125
