date,HAL,HAL_EPS,PE Ratio
1976-09-01,7.91,,
1976-09-02,7.94,,
1976-09-03,7.88,,
1976-09-07,7.89,,
1976-09-08,7.88,,
1976-09-09,7.76,,
1976-09-10,7.77,,
1976-09-13,7.73,,
1976-09-14,7.76,,
1976-09-15,7.8,,
1976-09-16,7.98,,
1976-09-17,8.16,,
1976-09-20,8.18,,
1976-09-21,8.23,,
1976-09-22,8.19,,
1976-09-23,8.12,,
1976-09-24,8.19,,
1976-09-27,8.25,,
1976-09-28,8.16,,
1976-09-29,8.04,,
1976-09-30,8.07,,
1976-10-01,7.85,,
1976-10-04,7.86,,
1976-10-05,7.82,,
1976-10-06,7.79,,
1976-10-07,7.85,,
1976-10-08,7.89,,
1976-10-11,7.85,,
1976-10-12,7.83,,
1976-10-13,7.86,,
1976-10-14,7.76,,
1976-10-15,7.68,,
1976-10-18,7.61,,
1976-10-19,7.46,,
1976-10-20,7.62,,
1976-10-21,7.42,,
1976-10-22,7.42,,
1976-10-25,7.43,,
1976-10-26,7.53,,
1976-10-27,7.67,,
1976-10-28,7.64,,
1976-10-29,7.64,,
1976-11-01,7.56,,
1976-11-03,7.48,,
1976-11-04,7.55,,
1976-11-05,7.45,,
1976-11-08,7.39,,
1976-11-09,7.27,,
1976-11-10,7.34,,
1976-11-11,7.45,,
1976-11-12,7.36,,
1976-11-15,7.55,,
1976-11-16,7.61,,
1976-11-17,7.64,,
1976-11-18,7.77,,
1976-11-19,7.8,,
1976-11-22,7.82,,
1976-11-23,7.79,,
1976-11-24,7.77,,
1976-11-26,7.77,,
1976-11-29,7.68,,
1976-11-30,7.79,,
1976-12-01,7.94,,
1976-12-02,7.89,,
1976-12-03,7.83,,
1976-12-06,7.85,,
1976-12-07,7.82,,
1976-12-08,7.88,,
1976-12-09,7.83,,
1976-12-10,7.77,,
1976-12-13,7.74,,
1976-12-14,7.77,,
1976-12-15,7.67,,
1976-12-16,7.56,,
1976-12-17,7.42,,
1976-12-20,7.5,,
1976-12-21,7.58,,
1976-12-22,7.62,,
1976-12-23,7.71,,
1976-12-27,7.77,,
1976-12-28,7.85,,
1976-12-29,7.74,,
1976-12-30,7.68,,
1976-12-31,7.76,,
1977-01-03,7.64,,
1977-01-04,7.34,,
1977-01-05,7.3,,
1977-01-06,7.22,,
1977-01-07,7.1,,
1977-01-10,7.18,,
1977-01-11,6.94,,
1977-01-12,6.94,,
1977-01-13,7.15,,
1977-01-14,7.16,,
1977-01-17,7.13,,
1977-01-18,7.12,,
1977-01-19,7.13,,
1977-01-20,7.1,,
1977-01-21,7.16,,
1977-01-24,6.91,,
1977-01-25,6.67,,
1977-01-26,6.52,,
1977-01-27,6.54,,
1977-01-28,6.61,,
1977-01-31,6.79,,
1977-02-01,7.03,,
1977-02-02,6.97,,
1977-02-03,6.95,,
1977-02-04,7.04,,
1977-02-07,6.98,,
1977-02-08,6.95,,
1977-02-09,6.82,,
1977-02-10,6.79,,
1977-02-11,6.7,,
1977-02-14,6.79,,
1977-02-15,6.82,,
1977-02-16,6.83,,
1977-02-17,6.79,,
1977-02-18,6.72,,
1977-02-22,6.76,,
1977-02-23,6.64,,
1977-02-24,6.58,,
1977-02-25,6.63,,
1977-02-28,6.61,,
1977-03-01,6.79,,
1977-03-02,6.7,,
1977-03-03,6.78,,
1977-03-04,6.88,,
1977-03-07,6.81,,
1977-03-08,6.75,,
1977-03-09,6.69,,
1977-03-10,6.67,,
1977-03-11,6.73,,
1977-03-14,6.79,,
1977-03-15,6.82,,
1977-03-16,6.79,,
1977-03-17,6.88,,
1977-03-18,6.92,,
1977-03-21,6.92,,
1977-03-22,6.88,,
1977-03-23,6.88,,
1977-03-24,6.83,,
1977-03-25,6.76,,
1977-03-28,6.64,,
1977-03-29,6.72,,
1977-03-30,6.63,,
1977-03-31,6.63,,
1977-04-01,6.7,,
1977-04-04,6.63,,
1977-04-05,6.57,,
1977-04-06,6.58,,
1977-04-07,6.7,,
1977-04-11,6.82,,
1977-04-12,7.06,,
1977-04-13,7.16,,
1977-04-14,7.22,,
1977-04-15,7.16,,
1977-04-18,7.15,,
1977-04-19,7.15,,
1977-04-20,7.27,,
1977-04-21,7.19,,
1977-04-22,7.06,,
1977-04-25,6.97,,
1977-04-26,6.98,,
1977-04-27,7.09,,
1977-04-28,7.09,,
1977-04-29,7.16,,
1977-05-02,7.27,,
1977-05-03,7.33,,
1977-05-04,7.45,,
1977-05-05,7.36,,
1977-05-06,7.25,,
1977-05-09,7.36,,
1977-05-10,7.33,,
1977-05-11,7.33,,
1977-05-12,7.43,,
1977-05-13,7.46,,
1977-05-16,7.49,,
1977-05-17,7.5,,
1977-05-18,7.67,,
1977-05-19,7.71,,
1977-05-20,7.85,,
1977-05-23,7.7,,
1977-05-24,7.59,,
1977-05-25,7.46,,
1977-05-26,7.36,,
1977-05-27,7.27,,
1977-05-31,7.3,,
1977-06-01,7.34,,
1977-06-02,7.39,,
1977-06-03,7.48,,
1977-06-06,7.34,,
1977-06-07,7.39,,
1977-06-08,7.53,,
1977-06-09,7.59,,
1977-06-10,7.62,,
1977-06-13,7.62,,
1977-06-14,7.64,,
1977-06-15,7.62,,
1977-06-16,7.71,,
1977-06-17,7.71,,
1977-06-20,7.74,,
1977-06-21,7.76,,
1977-06-22,7.7,,
1977-06-23,7.74,,
1977-06-24,7.97,,
1977-06-27,7.98,,
1977-06-28,7.91,,
1977-06-29,7.94,,
1977-06-30,7.95,,
1977-07-01,7.86,,
1977-07-05,7.91,,
1977-07-06,7.83,,
1977-07-07,7.86,,
1977-07-08,7.88,,
1977-07-11,7.94,,
1977-07-12,7.85,,
1977-07-13,7.79,,
1977-07-15,7.71,,
1977-07-18,7.62,,
1977-07-19,7.68,,
1977-07-20,7.7,,
1977-07-21,7.62,,
1977-07-22,7.52,,
1977-07-25,7.37,,
1977-07-26,7.3,,
1977-07-27,7.07,,
1977-07-28,7.25,,
1977-07-29,7.36,,
1977-08-01,7.34,,
1977-08-02,7.27,,
1977-08-03,7.25,,
1977-08-04,7.19,,
1977-08-05,7.18,,
1977-08-08,7.12,,
1977-08-09,7.13,,
1977-08-10,7.3,,
1977-08-11,7.27,,
1977-08-12,7.18,,
1977-08-15,7.22,,
1977-08-16,7.09,,
1977-08-17,7.1,,
1977-08-18,7.09,,
1977-08-19,7.01,,
1977-08-22,7.0,,
1977-08-23,6.95,,
1977-08-24,6.85,,
1977-08-25,6.81,,
1977-08-26,6.89,,
1977-08-29,6.94,,
1977-08-30,6.86,,
1977-08-31,7.0,,
1977-09-01,6.97,,
1977-09-02,6.92,,
1977-09-06,7.0,,
1977-09-07,7.12,,
1977-09-08,6.95,,
1977-09-09,6.89,,
1977-09-12,6.79,,
1977-09-13,6.73,,
1977-09-14,6.88,,
1977-09-15,6.89,,
1977-09-16,7.01,,
1977-09-19,6.98,,
1977-09-20,6.89,,
1977-09-21,6.88,,
1977-09-22,6.88,,
1977-09-23,6.91,,
1977-09-26,6.86,,
1977-09-27,6.91,,
1977-09-28,6.97,,
1977-09-29,7.03,,
1977-09-30,7.13,,
1977-10-03,7.25,,
1977-10-04,7.3,,
1977-10-05,7.27,,
1977-10-06,7.39,,
1977-10-07,7.37,,
1977-10-10,7.42,,
1977-10-11,7.4,,
1977-10-12,7.21,,
1977-10-13,7.22,,
1977-10-14,7.19,,
1977-10-17,7.21,,
1977-10-18,7.22,,
1977-10-19,7.06,,
1977-10-20,7.13,,
1977-10-21,7.16,,
1977-10-24,7.09,,
1977-10-25,7.03,,
1977-10-26,7.01,,
1977-10-27,7.09,,
1977-10-28,7.12,,
1977-10-31,7.07,,
1977-11-01,6.97,,
1977-11-02,6.98,,
1977-11-03,6.95,,
1977-11-04,6.98,,
1977-11-07,7.12,,
1977-11-08,7.16,,
1977-11-09,7.27,,
1977-11-10,7.37,,
1977-11-11,7.52,,
1977-11-14,7.46,,
1977-11-15,7.59,,
1977-11-16,7.52,,
1977-11-17,7.43,,
1977-11-18,7.34,,
1977-11-21,7.3,,
1977-11-22,7.48,,
1977-11-23,7.56,,
1977-11-25,7.7,,
1977-11-28,7.68,,
1977-11-29,7.59,,
1977-11-30,7.67,,
1977-12-01,7.68,,
1977-12-02,7.7,,
1977-12-05,7.67,,
1977-12-06,7.55,,
1977-12-07,7.33,,
1977-12-08,7.22,,
1977-12-09,7.21,,
1977-12-12,7.25,,
1977-12-13,7.33,,
1977-12-14,7.45,,
1977-12-15,7.45,,
1977-12-16,7.5,,
1977-12-19,7.43,,
1977-12-20,7.4,,
1977-12-21,7.5,,
1977-12-22,7.67,,
1977-12-23,7.77,,
1977-12-27,7.82,,
1977-12-28,7.77,,
1977-12-29,7.77,,
1977-12-30,7.76,,
1978-01-03,7.56,,
1978-01-04,7.53,,
1978-01-05,7.46,,
1978-01-06,7.34,,
1978-01-09,7.21,,
1978-01-10,7.19,,
1978-01-11,7.13,,
1978-01-12,7.15,,
1978-01-13,7.15,,
1978-01-16,7.1,,
1978-01-17,7.13,,
1978-01-18,7.13,,
1978-01-19,7.13,,
1978-01-20,7.1,,
1978-01-23,7.06,,
1978-01-24,7.06,,
1978-01-25,7.03,,
1978-01-26,6.89,,
1978-01-27,6.86,,
1978-01-30,7.01,,
1978-01-31,7.06,,
1978-02-01,7.12,,
1978-02-02,7.1,,
1978-02-03,7.06,,
1978-02-06,7.12,,
1978-02-07,7.25,,
1978-02-08,7.31,,
1978-02-09,7.27,,
1978-02-10,7.13,,
1978-02-13,7.13,,
1978-02-14,6.98,,
1978-02-15,7.01,,
1978-02-16,6.97,,
1978-02-17,6.94,,
1978-02-21,7.01,,
1978-02-22,6.92,,
1978-02-23,6.82,,
1978-02-24,6.92,,
1978-02-27,6.79,,
1978-02-28,6.73,,
1978-03-01,6.75,,
1978-03-02,6.64,,
1978-03-03,6.66,,
1978-03-06,6.64,,
1978-03-07,6.64,,
1978-03-08,6.61,,
1978-03-09,6.54,,
1978-03-10,6.63,,
1978-03-13,6.72,,
1978-03-14,6.92,,
1978-03-15,6.91,,
1978-03-16,6.98,,
1978-03-17,7.1,,
1978-03-20,7.03,,
1978-03-21,6.81,,
1978-03-22,6.73,,
1978-03-23,6.75,,
1978-03-27,6.83,,
1978-03-28,6.83,,
1978-03-29,6.83,,
1978-03-30,6.88,,
1978-03-31,6.85,,
1978-04-03,6.83,,
1978-04-04,6.91,,
1978-04-05,6.86,,
1978-04-06,6.81,,
1978-04-07,6.7,,
1978-04-10,6.64,,
1978-04-11,6.6,,
1978-04-12,6.55,,
1978-04-13,6.6,,
1978-04-14,6.85,,
1978-04-17,6.94,,
1978-04-18,6.85,,
1978-04-19,6.67,,
1978-04-20,6.72,,
1978-04-21,6.64,,
1978-04-24,6.91,,
1978-04-25,6.95,,
1978-04-26,7.0,,
1978-04-27,6.85,,
1978-04-28,7.03,,
1978-05-01,7.12,,
1978-05-02,7.03,,
1978-05-03,6.94,,
1978-05-04,6.97,,
1978-05-05,7.07,,
1978-05-08,7.15,,
1978-05-09,7.27,,
1978-05-10,7.37,,
1978-05-11,7.45,,
1978-05-12,7.7,,
1978-05-15,7.7,,
1978-05-16,7.68,,
1978-05-17,7.7,,
1978-05-18,7.56,,
1978-05-19,7.36,,
1978-05-22,7.48,,
1978-05-23,7.49,,
1978-05-24,7.34,,
1978-05-25,7.34,,
1978-05-26,7.31,,
1978-05-30,7.33,,
1978-05-31,7.34,,
1978-06-01,7.39,,
1978-06-02,7.62,,
1978-06-05,7.98,,
1978-06-06,8.0,,
1978-06-07,7.86,,
1978-06-08,7.91,,
1978-06-09,7.94,,
1978-06-12,7.92,,
1978-06-13,7.85,,
1978-06-14,7.79,,
1978-06-15,7.67,,
1978-06-16,7.56,,
1978-06-19,7.62,,
1978-06-20,7.5,,
1978-06-21,7.46,,
1978-06-22,7.71,,
1978-06-23,7.59,,
1978-06-26,7.53,,
1978-06-27,7.61,,
1978-06-28,7.67,,
1978-06-29,7.67,,
1978-06-30,7.64,,
1978-07-03,7.58,,
1978-07-05,7.46,,
1978-07-06,7.49,,
1978-07-07,7.36,,
1978-07-10,7.33,,
1978-07-11,7.24,,
1978-07-12,7.27,,
1978-07-13,7.33,,
1978-07-14,7.55,,
1978-07-17,7.43,,
1978-07-18,7.21,,
1978-07-19,7.42,,
1978-07-20,7.43,,
1978-07-21,7.4,,
1978-07-24,7.37,,
1978-07-25,7.4,,
1978-07-26,7.39,,
1978-07-27,7.5,,
1978-07-28,7.62,,
1978-07-31,7.61,,
1978-08-01,7.55,,
1978-08-02,7.68,,
1978-08-03,7.94,,
1978-08-04,8.07,,
1978-08-07,8.13,,
1978-08-08,8.16,,
1978-08-09,8.22,,
1978-08-10,7.98,,
1978-08-11,8.06,,
1978-08-14,8.1,,
1978-08-15,8.09,,
1978-08-16,8.1,,
1978-08-17,8.2,,
1978-08-18,8.18,,
1978-08-21,8.15,,
1978-08-22,8.16,,
1978-08-23,8.38,,
1978-08-24,8.74,,
1978-08-25,8.79,,
1978-08-28,8.58,,
1978-08-29,8.46,,
1978-08-30,8.58,,
1978-08-31,8.7,,
1978-09-01,8.85,,
1978-09-05,9.14,,
1978-09-06,9.11,,
1978-09-07,8.95,,
1978-09-08,9.17,,
1978-09-11,9.19,,
1978-09-12,8.96,,
1978-09-13,8.74,,
1978-09-14,8.62,,
1978-09-15,8.58,,
1978-09-18,8.55,,
1978-09-19,8.49,,
1978-09-20,8.34,,
1978-09-21,8.37,,
1978-09-22,8.34,,
1978-09-25,8.22,,
1978-09-26,8.31,,
1978-09-27,8.28,,
1978-09-28,8.44,,
1978-09-29,8.56,,
1978-10-02,8.67,,
1978-10-03,8.5,,
1978-10-04,8.58,,
1978-10-05,8.64,,
1978-10-06,8.68,,
1978-10-09,8.89,,
1978-10-10,8.92,,
1978-10-11,8.89,,
1978-10-12,8.8,,
1978-10-13,8.82,,
1978-10-16,8.55,,
1978-10-17,8.44,,
1978-10-18,8.44,,
1978-10-19,8.23,,
1978-10-20,8.22,,
1978-10-23,8.35,,
1978-10-24,8.12,,
1978-10-25,8.1,,
1978-10-26,8.01,,
1978-10-27,7.92,,
1978-10-30,8.15,,
1978-10-31,7.95,,
1978-11-01,8.28,,
1978-11-02,8.07,,
1978-11-03,7.95,,
1978-11-06,7.74,,
1978-11-07,7.56,,
1978-11-08,7.48,,
1978-11-09,7.34,,
1978-11-10,7.45,,
1978-11-13,7.28,,
1978-11-14,7.18,,
1978-11-15,7.12,,
1978-11-16,7.24,,
1978-11-17,7.3,,
1978-11-20,7.5,,
1978-11-21,7.48,,
1978-11-22,7.46,,
1978-11-24,7.5,,
1978-11-27,7.58,,
1978-11-28,7.4,,
1978-11-29,7.09,,
1978-11-30,7.09,,
1978-12-01,7.34,,
1978-12-04,7.43,,
1978-12-05,7.59,,
1978-12-06,7.5,,
1978-12-07,7.5,,
1978-12-08,7.52,,
1978-12-11,7.64,,
1978-12-12,7.58,,
1978-12-13,7.39,,
1978-12-14,7.31,,
1978-12-15,7.22,,
1978-12-18,7.13,,
1978-12-19,7.18,,
1978-12-20,7.33,,
1978-12-21,7.48,,
1978-12-22,7.73,,
1978-12-26,8.16,,
1978-12-27,8.01,,
1978-12-28,7.95,,
1978-12-29,7.86,,
1979-01-02,7.79,,
1979-01-03,7.77,,
1979-01-04,7.86,,
1979-01-05,7.86,,
1979-01-08,7.8,,
1979-01-09,7.77,,
1979-01-10,7.45,,
1979-01-11,7.42,,
1979-01-12,7.36,,
1979-01-15,7.33,,
1979-01-16,7.27,,
1979-01-17,7.34,,
1979-01-18,7.34,,
1979-01-19,7.3,,
1979-01-22,7.28,,
1979-01-23,7.25,,
1979-01-24,7.33,,
1979-01-25,7.42,,
1979-01-26,7.42,,
1979-01-29,7.46,,
1979-01-30,7.39,,
1979-01-31,7.28,,
1979-02-01,7.24,,
1979-02-02,7.3,,
1979-02-05,7.22,,
1979-02-06,7.3,,
1979-02-07,7.21,,
1979-02-08,7.24,,
1979-02-09,7.24,,
1979-02-12,7.22,,
1979-02-13,7.45,,
1979-02-14,7.56,,
1979-02-15,7.56,,
1979-02-16,7.71,,
1979-02-20,7.74,,
1979-02-21,7.61,,
1979-02-22,7.62,,
1979-02-23,7.56,,
1979-02-26,7.53,,
1979-02-27,7.39,,
1979-02-28,7.43,,
1979-03-01,7.42,,
1979-03-02,7.45,,
1979-03-05,7.56,,
1979-03-06,7.58,,
1979-03-07,7.5,,
1979-03-08,7.64,,
1979-03-09,7.59,,
1979-03-12,7.5,,
1979-03-13,7.55,,
1979-03-14,7.67,,
1979-03-15,7.73,,
1979-03-16,8.07,,
1979-03-19,8.15,,
1979-03-20,8.09,,
1979-03-21,8.15,,
1979-03-22,8.2,,
1979-03-23,8.1,,
1979-03-26,8.01,,
1979-03-27,8.18,,
1979-03-28,8.26,,
1979-03-29,8.29,,
1979-03-30,8.19,,
1979-04-02,8.13,,
1979-04-03,8.25,,
1979-04-04,8.28,,
1979-04-05,8.37,,
1979-04-06,8.52,,
1979-04-09,8.58,,
1979-04-10,8.53,,
1979-04-11,8.41,,
1979-04-12,7.92,,
1979-04-16,7.8,,
1979-04-17,7.82,,
1979-04-18,7.95,,
1979-04-19,8.07,,
1979-04-20,8.07,,
1979-04-23,8.04,,
1979-04-24,8.1,,
1979-04-25,8.19,,
1979-04-26,8.06,,
1979-04-27,8.01,,
1979-04-30,7.98,,
1979-05-01,8.1,,
1979-05-02,7.98,,
1979-05-03,7.95,,
1979-05-04,7.98,,
1979-05-07,7.94,,
1979-05-08,8.01,,
1979-05-09,8.04,,
1979-05-10,7.86,,
1979-05-11,7.86,,
1979-05-14,7.67,,
1979-05-15,7.71,,
1979-05-16,7.74,,
1979-05-17,7.83,,
1979-05-18,7.8,,
1979-05-21,7.82,,
1979-05-22,7.95,,
1979-05-23,8.06,,
1979-05-24,8.0,,
1979-05-25,8.07,,
1979-05-29,7.89,,
1979-05-30,7.74,,
1979-05-31,7.73,,
1979-06-01,7.68,,
1979-06-04,7.71,,
1979-06-05,7.94,,
1979-06-06,8.1,,
1979-06-07,8.34,,
1979-06-08,8.25,,
1979-06-11,8.28,,
1979-06-12,8.34,,
1979-06-13,8.23,,
1979-06-14,8.13,,
1979-06-15,8.04,,
1979-06-18,8.0,,
1979-06-19,7.98,,
1979-06-20,7.89,,
1979-06-21,7.88,,
1979-06-22,7.95,,
1979-06-25,7.91,,
1979-06-26,7.88,,
1979-06-27,7.89,,
1979-06-28,7.97,,
1979-06-29,7.98,,
1979-07-02,7.95,,
1979-07-03,7.83,,
1979-07-05,7.83,,
1979-07-06,8.1,,
1979-07-09,8.37,,
1979-07-10,8.34,,
1979-07-11,8.31,,
1979-07-12,8.43,,
1979-07-13,8.5,,
1979-07-16,8.7,,
1979-07-17,8.58,,
1979-07-18,8.64,,
1979-07-19,8.58,,
1979-07-20,8.67,,
1979-07-23,8.73,,
1979-07-24,8.85,,
1979-07-25,8.9,,
1979-07-26,8.89,,
1979-07-27,8.82,,
1979-07-30,8.8,,
1979-07-31,8.8,,
1979-08-01,8.76,,
1979-08-02,8.83,,
1979-08-03,8.73,,
1979-08-06,8.7,,
1979-08-07,8.76,,
1979-08-08,8.93,,
1979-08-09,8.9,,
1979-08-10,8.99,,
1979-08-13,9.1,,
1979-08-14,9.05,,
1979-08-15,9.13,,
1979-08-16,9.08,,
1979-08-17,9.08,,
1979-08-20,9.16,,
1979-08-21,9.14,,
1979-08-22,9.22,,
1979-08-23,9.28,,
1979-08-24,9.22,,
1979-08-27,9.35,,
1979-08-28,9.37,,
1979-08-29,9.44,,
1979-08-30,9.38,,
1979-08-31,9.43,,
1979-09-04,9.19,,
1979-09-05,9.05,,
1979-09-06,9.25,,
1979-09-07,9.32,,
1979-09-10,9.53,,
1979-09-11,9.44,,
1979-09-12,9.5,,
1979-09-13,9.56,,
1979-09-14,9.69,,
1979-09-17,9.63,,
1979-09-18,9.47,,
1979-09-19,9.53,,
1979-09-20,9.83,,
1979-09-21,10.01,,
1979-09-24,9.96,,
1979-09-25,9.93,,
1979-09-26,10.01,,
1979-09-27,9.93,,
1979-09-28,9.89,,
1979-10-01,9.4,,
1979-10-02,9.34,,
1979-10-03,9.43,,
1979-10-04,9.56,,
1979-10-05,9.59,,
1979-10-08,9.44,,
1979-10-09,9.26,,
1979-10-10,9.17,,
1979-10-11,9.29,,
1979-10-12,9.05,,
1979-10-15,8.95,,
1979-10-16,8.98,,
1979-10-17,8.95,,
1979-10-18,8.9,,
1979-10-19,8.89,,
1979-10-22,8.9,,
1979-10-23,8.9,,
1979-10-24,8.95,,
1979-10-25,8.86,,
1979-10-26,8.9,,
1979-10-29,8.96,,
1979-10-30,9.1,,
1979-10-31,9.01,,
1979-11-01,9.08,,
1979-11-02,9.19,,
1979-11-05,8.95,,
1979-11-06,8.73,,
1979-11-07,8.65,,
1979-11-08,8.85,,
1979-11-09,9.05,,
1979-11-12,9.23,,
1979-11-13,9.16,,
1979-11-14,9.35,,
1979-11-15,9.41,,
1979-11-16,9.43,,
1979-11-19,9.53,,
1979-11-20,9.31,,
1979-11-21,9.28,,
1979-11-23,9.41,,
1979-11-26,9.6,,
1979-11-27,9.5,,
1979-11-28,9.5,,
1979-11-29,9.57,,
1979-11-30,9.43,,
1979-12-03,9.35,,
1979-12-04,9.49,,
1979-12-05,9.59,,
1979-12-06,9.72,,
1979-12-07,9.54,,
1979-12-10,9.49,,
1979-12-11,9.46,,
1979-12-12,9.38,,
1979-12-13,9.53,,
1979-12-14,9.72,,
1979-12-17,9.77,,
1979-12-18,9.71,,
1979-12-19,9.78,,
1979-12-20,9.86,,
1979-12-21,9.78,,
1979-12-24,9.81,,
1979-12-26,9.92,,
1979-12-27,10.01,,
1979-12-28,10.08,,
1979-12-31,10.13,,
1980-01-02,9.9,,
1980-01-03,9.8,,
1980-01-04,9.98,,
1980-01-07,9.9,,
1980-01-08,10.24,,
1980-01-09,10.42,,
1980-01-10,10.6,,
1980-01-11,10.54,,
1980-01-14,10.56,,
1980-01-15,10.6,,
1980-01-16,10.66,,
1980-01-17,10.57,,
1980-01-18,10.63,,
1980-01-21,11.08,,
1980-01-22,10.97,,
1980-01-23,11.2,,
1980-01-24,11.32,,
1980-01-25,11.15,,
1980-01-28,11.32,,
1980-01-29,11.38,,
1980-01-30,11.67,,
1980-01-31,11.61,,
1980-02-01,11.91,,
1980-02-04,11.88,,
1980-02-05,11.87,,
1980-02-06,12.42,,
1980-02-07,12.15,,
1980-02-08,12.87,,
1980-02-11,12.63,,
1980-02-12,12.79,,
1980-02-13,12.79,,
1980-02-14,12.63,,
1980-02-15,12.33,,
1980-02-19,12.15,,
1980-02-20,12.51,,
1980-02-21,12.37,,
1980-02-22,12.52,,
1980-02-25,12.27,,
1980-02-26,12.51,,
1980-02-27,12.06,,
1980-02-28,12.09,,
1980-02-29,12.39,,
1980-03-03,12.24,,
1980-03-04,12.24,,
1980-03-05,12.24,,
1980-03-06,11.91,,
1980-03-07,11.85,,
1980-03-10,11.78,,
1980-03-11,12.03,,
1980-03-12,11.67,,
1980-03-13,11.56,,
1980-03-14,11.48,,
1980-03-17,11.32,,
1980-03-18,11.26,,
1980-03-19,11.18,,
1980-03-20,11.06,,
1980-03-21,11.02,,
1980-03-24,10.47,,
1980-03-25,10.71,,
1980-03-26,10.77,,
1980-03-27,10.6,,
1980-03-28,10.78,,
1980-03-31,10.83,,
1980-04-01,10.77,,
1980-04-02,10.93,,
1980-04-03,11.0,,
1980-04-07,10.9,,
1980-04-08,11.05,,
1980-04-09,11.15,,
1980-04-10,11.38,,
1980-04-11,11.45,,
1980-04-14,11.36,,
1980-04-15,11.35,,
1980-04-16,11.2,,
1980-04-17,11.17,,
1980-04-18,10.94,,
1980-04-21,10.63,,
1980-04-22,10.94,,
1980-04-23,11.06,,
1980-04-24,11.02,,
1980-04-25,11.29,,
1980-04-28,11.66,,
1980-04-29,11.64,,
1980-04-30,11.75,,
1980-05-01,11.76,,
1980-05-02,11.67,,
1980-05-05,11.69,,
1980-05-06,11.88,,
1980-05-07,11.91,,
1980-05-08,11.75,,
1980-05-09,11.69,,
1980-05-12,11.64,,
1980-05-13,11.67,,
1980-05-14,11.79,,
1980-05-15,11.76,,
1980-05-16,11.78,,
1980-05-19,11.73,,
1980-05-20,11.67,,
1980-05-21,11.82,,
1980-05-22,12.03,,
1980-05-23,12.14,,
1980-05-27,12.2,,
1980-05-28,12.54,,
1980-05-29,12.18,,
1980-05-30,12.14,,
1980-06-02,12.15,,
1980-06-03,12.26,,
1980-06-04,12.63,,
1980-06-05,12.69,,
1980-06-06,12.72,,
1980-06-09,12.78,,
1980-06-10,12.95,,
1980-06-11,13.28,,
1980-06-12,13.01,,
1980-06-13,12.93,,
1980-06-16,13.19,,
1980-06-17,13.36,,
1980-06-18,13.3,,
1980-06-19,13.13,,
1980-06-20,13.07,,
1980-06-23,13.07,,
1980-06-24,13.28,,
1980-06-25,13.91,,
1980-06-26,13.65,,
1980-06-27,13.57,,
1980-06-30,13.04,,
1980-07-01,13.24,,
1980-07-02,13.36,,
1980-07-03,13.42,,
1980-07-07,13.52,,
1980-07-08,13.46,,
1980-07-09,13.31,,
1980-07-10,13.0,,
1980-07-11,13.16,,
1980-07-14,13.37,,
1980-07-15,13.39,,
1980-07-16,13.4,,
1980-07-17,13.82,,
1980-07-18,13.97,,
1980-07-21,13.88,,
1980-07-22,13.79,,
1980-07-23,13.91,,
1980-07-24,14.09,,
1980-07-25,14.0,,
1980-07-28,14.28,,
1980-07-29,14.37,,
1980-07-30,14.24,,
1980-07-31,13.97,,
1980-08-01,13.73,,
1980-08-04,13.71,,
1980-08-05,13.77,,
1980-08-06,13.79,,
1980-08-07,14.01,,
1980-08-08,14.28,,
1980-08-11,14.62,,
1980-08-12,14.4,,
1980-08-13,14.37,,
1980-08-14,14.77,,
1980-08-15,14.82,,
1980-08-18,14.32,,
1980-08-19,14.3,,
1980-08-20,14.28,,
1980-08-21,14.53,,
1980-08-22,14.83,,
1980-08-25,14.76,,
1980-08-26,14.85,,
1980-08-27,14.68,,
1980-08-28,14.21,,
1980-08-29,14.07,,
1980-09-02,14.4,,
1980-09-03,14.82,,
1980-09-04,14.76,,
1980-09-05,14.83,,
1980-09-08,14.34,,
1980-09-09,14.52,,
1980-09-10,14.83,,
1980-09-11,15.37,,
1980-09-12,15.38,,
1980-09-15,15.61,,
1980-09-16,15.84,,
1980-09-17,16.29,,
1980-09-18,15.92,,
1980-09-19,16.08,,
1980-09-22,16.05,,
1980-09-23,15.55,,
1980-09-24,15.49,,
1980-09-25,15.4,,
1980-09-26,15.26,,
1980-09-29,15.19,,
1980-09-30,15.64,,
1980-10-01,16.08,,
1980-10-02,15.99,,
1980-10-03,16.19,,
1980-10-06,16.34,,
1980-10-07,16.04,,
1980-10-08,16.16,,
1980-10-09,16.23,,
1980-10-10,16.44,,
1980-10-13,16.98,,
1980-10-14,17.18,,
1980-10-15,17.47,,
1980-10-16,17.54,,
1980-10-17,17.17,,
1980-10-20,17.53,,
1980-10-21,17.69,,
1980-10-22,17.85,,
1980-10-23,17.44,,
1980-10-24,17.15,,
1980-10-27,16.47,,
1980-10-28,16.6,,
1980-10-29,16.39,,
1980-10-30,15.67,,
1980-10-31,16.02,,
1980-11-03,16.86,,
1980-11-05,17.39,,
1980-11-06,16.8,,
1980-11-07,16.83,,
1980-11-10,17.2,,
1980-11-11,17.73,,
1980-11-12,18.35,,
1980-11-13,18.63,,
1980-11-14,18.88,,
1980-11-17,18.82,,
1980-11-18,19.16,,
1980-11-19,19.24,,
1980-11-20,20.37,,
1980-11-21,19.83,,
1980-11-24,19.72,,
1980-11-25,19.89,,
1980-11-26,20.04,,
1980-11-28,20.06,,
1980-12-01,19.66,,
1980-12-02,19.46,,
1980-12-03,19.69,,
