date,HSY,HSY_EPS,PE Ratio
1984-06-13,2.53,,
1984-06-14,2.55,,
1984-06-15,2.46,,
1984-06-18,2.54,,
1984-06-19,2.72,,
1984-06-20,2.66,,
1984-06-21,2.66,,
1984-06-22,2.67,,
1984-06-25,2.64,,
1984-06-26,2.64,,
1984-06-27,2.58,,
1984-06-28,2.67,,
1984-06-29,2.61,,
1984-07-02,2.63,,
1984-07-03,2.6,,
1984-07-05,2.67,,
1984-07-06,2.63,,
1984-07-09,2.65,,
1984-07-10,2.73,,
1984-07-11,2.79,,
1984-07-12,2.78,,
1984-07-13,2.82,,
1984-07-16,2.81,,
1984-07-17,2.82,,
1984-07-18,2.76,,
1984-07-19,2.71,,
1984-07-20,2.72,,
1984-07-23,2.7,,
1984-07-24,2.71,,
1984-07-25,2.74,,
1984-07-26,2.71,,
1984-07-27,2.58,,
1984-07-30,2.56,,
1984-07-31,2.63,,
1984-08-01,2.73,,
1984-08-02,2.75,,
1984-08-03,2.79,,
1984-08-06,2.8,,
1984-08-07,2.79,,
1984-08-08,2.8,,
1984-08-09,2.88,,
1984-08-10,2.81,,
1984-08-13,2.82,,
1984-08-14,2.83,,
1984-08-15,2.81,,
1984-08-16,2.83,,
1984-08-17,2.82,,
1984-08-20,2.8,,
1984-08-21,3.0,,
1984-08-22,2.81,,
1984-08-23,2.81,,
1984-08-24,2.84,,
1984-08-27,2.8,,
1984-08-28,2.75,,
1984-08-29,2.65,,
1984-08-30,2.63,,
1984-08-31,2.6,,
1984-09-04,2.59,,
1984-09-05,2.67,,
1984-09-06,2.74,,
1984-09-07,2.72,,
1984-09-10,2.74,,
1984-09-11,2.82,,
1984-09-12,2.84,,
1984-09-13,2.88,,
1984-09-14,2.9,,
1984-09-17,2.91,,
1984-09-18,2.91,,
1984-09-19,2.97,,
1984-09-20,2.96,,
1984-09-21,2.99,,
1984-09-24,2.98,,
1984-09-25,3.02,,
1984-09-26,3.03,,
1984-09-27,3.13,,
1984-09-28,3.09,,
1984-10-01,3.14,,
1984-10-02,3.11,,
1984-10-03,3.1,,
1984-10-04,3.1,,
1984-10-05,3.1,,
1984-10-08,3.07,,
1984-10-09,3.02,,
1984-10-10,2.96,,
1984-10-11,3.09,,
1984-10-12,3.14,,
1984-10-15,3.15,,
1984-10-16,3.14,,
1984-10-17,3.14,,
1984-10-18,3.19,,
1984-10-19,3.21,,
1984-10-22,3.25,,
1984-10-23,3.21,,
1984-10-24,3.21,,
1984-10-25,3.22,,
1984-10-26,3.22,,
1984-10-29,3.19,,
1984-10-30,3.21,,
1984-10-31,3.24,,
1984-11-01,3.25,,
1984-11-02,3.26,,
1984-11-05,3.27,,
1984-11-06,3.23,,
1984-11-07,3.28,,
1984-11-08,3.26,,
1984-11-09,3.2,,
1984-11-12,3.2,,
1984-11-13,3.19,,
1984-11-14,3.18,,
1984-11-15,3.26,,
1984-11-16,3.27,,
1984-11-19,3.24,,
1984-11-20,3.23,,
1984-11-21,3.35,,
1984-11-23,3.38,,
1984-11-26,3.33,,
1984-11-27,3.33,,
1984-11-28,3.29,,
1984-11-29,3.26,,
1984-11-30,3.27,,
1984-12-03,3.25,,
1984-12-04,3.28,,
1984-12-05,3.29,,
1984-12-06,3.31,,
1984-12-07,3.23,,
1984-12-10,3.24,,
1984-12-11,3.26,,
1984-12-12,3.26,,
1984-12-13,3.21,,
1984-12-14,3.2,,
1984-12-17,3.28,,
1984-12-18,3.32,,
1984-12-19,3.26,,
1984-12-20,3.22,,
1984-12-21,3.15,,
1984-12-24,3.17,,
1984-12-26,3.19,,
1984-12-27,3.2,,
1984-12-28,3.19,,
1984-12-31,3.22,,
1985-01-02,3.2,,
1985-01-03,3.18,,
1985-01-04,3.14,,
1985-01-07,3.14,,
1985-01-08,3.18,,
1985-01-09,3.2,,
1985-01-10,3.2,,
1985-01-11,3.28,,
1985-01-14,3.27,,
1985-01-15,3.24,,
1985-01-16,3.17,,
1985-01-17,3.17,,
1985-01-18,3.15,,
1985-01-21,3.1,,
1985-01-22,3.1,,
1985-01-23,3.06,,
1985-01-24,2.95,,
1985-01-25,3.07,,
1985-01-28,3.05,,
1985-01-29,3.17,,
1985-01-30,3.16,,
1985-01-31,3.13,,
1985-02-01,3.1,,
1985-02-04,3.16,,
1985-02-05,3.09,,
1985-02-06,3.2,,
1985-02-07,3.25,,
1985-02-08,3.3,,
1985-02-11,3.22,,
1985-02-12,3.19,,
1985-02-13,3.31,,
1985-02-14,3.34,,
1985-02-15,3.38,,
1985-02-19,3.4,,
1985-02-20,3.32,,
1985-02-21,3.33,,
1985-02-22,3.29,,
1985-02-25,3.25,,
1985-02-26,3.33,,
1985-02-27,3.33,,
1985-02-28,3.31,,
1985-03-01,3.33,,
1985-03-04,3.41,,
1985-03-05,3.42,,
1985-03-06,3.39,,
1985-03-07,3.36,,
1985-03-08,3.44,,
1985-03-11,3.43,,
1985-03-12,3.46,,
1985-03-13,3.47,,
1985-03-14,3.42,,
1985-03-15,3.43,,
1985-03-18,3.41,,
1985-03-19,3.42,,
1985-03-20,3.4,,
1985-03-21,3.46,,
1985-03-22,3.5,,
1985-03-25,3.46,,
1985-03-26,3.46,,
1985-03-27,3.48,,
1985-03-28,3.46,,
1985-03-29,3.5,,
1985-04-01,3.44,,
1985-04-02,3.41,,
1985-04-03,3.33,,
1985-04-04,3.35,,
1985-04-08,3.35,,
1985-04-09,3.34,,
1985-04-10,3.35,,
1985-04-11,3.34,,
1985-04-12,3.35,,
1985-04-15,3.33,,
1985-04-16,3.42,,
1985-04-17,3.41,,
1985-04-18,3.38,,
1985-04-19,3.33,,
1985-04-22,3.35,,
1985-04-23,3.36,,
1985-04-24,3.38,,
1985-04-25,3.38,,
1985-04-26,3.4,,
1985-04-29,3.35,,
1985-04-30,3.33,,
1985-05-01,3.31,,
1985-05-02,3.38,,
1985-05-03,3.36,,
1985-05-06,3.35,,
1985-05-07,3.38,,
1985-05-08,3.38,,
1985-05-09,3.38,,
1985-05-10,3.4,,
1985-05-13,3.41,,
1985-05-14,3.44,,
1985-05-15,3.43,,
1985-05-16,3.41,,
1985-05-17,3.43,,
1985-05-20,3.42,,
1985-05-21,3.44,,
1985-05-22,3.42,,
1985-05-23,3.43,,
1985-05-24,3.43,,
1985-05-28,3.45,,
1985-05-29,3.46,,
1985-05-30,3.57,,
1985-05-31,3.66,,
1985-06-03,3.8,,
1985-06-04,4.0,,
1985-06-05,3.94,,
1985-06-06,3.83,,
1985-06-07,3.8,,
1985-06-10,3.8,,
1985-06-11,3.77,,
1985-06-12,3.75,,
1985-06-13,3.72,,
1985-06-14,3.74,,
1985-06-17,3.75,,
1985-06-18,3.75,,
1985-06-19,3.79,,
1985-06-20,3.83,,
1985-06-21,4.08,,
1985-06-24,4.04,,
1985-06-25,4.0,,
1985-06-26,3.97,,
1985-06-27,3.94,,
1985-06-28,3.94,,
1985-07-01,3.99,,
1985-07-02,4.02,,
1985-07-03,4.03,,
1985-07-05,4.0,,
1985-07-08,4.02,,
1985-07-09,4.04,,
1985-07-10,4.05,,
1985-07-11,4.06,,
1985-07-12,4.03,,
1985-07-15,4.02,,
1985-07-16,3.98,,
1985-07-17,3.94,,
1985-07-18,3.94,,
1985-07-19,3.94,,
1985-07-22,3.98,,
1985-07-23,3.84,,
1985-07-24,3.81,,
1985-07-25,3.71,,
1985-07-26,3.65,,
1985-07-29,3.65,,
1985-07-30,3.7,,
1985-07-31,3.74,,
1985-08-01,3.78,,
1985-08-02,3.79,,
1985-08-05,3.75,,
1985-08-06,3.74,,
1985-08-07,3.71,,
1985-08-08,3.69,,
1985-08-09,3.72,,
1985-08-12,3.78,,
1985-08-13,3.77,,
1985-08-14,3.75,,
1985-08-15,3.71,,
1985-08-16,3.66,,
1985-08-19,3.66,,
1985-08-20,3.69,,
1985-08-21,3.66,,
1985-08-22,3.65,,
1985-08-23,3.57,,
1985-08-26,3.61,,
1985-08-27,3.61,,
1985-08-28,3.6,,
1985-08-29,3.58,,
1985-08-30,3.65,,
1985-09-03,3.7,,
1985-09-04,3.72,,
1985-09-05,3.71,,
1985-09-06,3.74,,
1985-09-09,3.78,,
1985-09-10,3.78,,
1985-09-11,3.74,,
1985-09-12,3.68,,
1985-09-13,3.65,,
1985-09-16,3.68,,
1985-09-17,3.65,,
1985-09-18,3.63,,
1985-09-19,3.7,,
1985-09-20,3.69,,
1985-09-23,3.71,,
1985-09-24,3.74,,
1985-09-25,3.69,,
1985-09-26,3.74,,
1985-09-30,3.76,,
1985-10-01,3.8,,
1985-10-02,3.83,,
1985-10-03,3.89,,
1985-10-04,3.86,,
1985-10-07,3.91,,
1985-10-08,3.93,,
1985-10-09,3.97,,
1985-10-10,3.98,,
1985-10-11,4.03,,
1985-10-14,3.99,,
1985-10-15,3.94,,
1985-10-16,4.0,,
1985-10-17,4.04,,
1985-10-18,4.04,,
1985-10-21,4.02,,
1985-10-22,3.98,,
1985-10-23,4.0,,
1985-10-24,3.97,,
1985-10-25,3.95,,
1985-10-28,3.94,,
1985-10-29,4.0,,
1985-10-30,4.1,,
1985-10-31,4.11,,
1985-11-01,4.17,,
1985-11-04,4.17,,
1985-11-05,4.15,,
1985-11-06,4.11,,
1985-11-07,4.14,,
1985-11-08,4.15,,
1985-11-11,4.21,,
1985-11-12,4.19,,
1985-11-13,4.2,,
1985-11-14,4.2,,
1985-11-15,4.26,,
1985-11-18,4.28,,
1985-11-19,4.27,,
1985-11-20,4.34,,
1985-11-21,4.4,,
1985-11-22,4.4,,
1985-11-25,4.38,,
1985-11-26,4.4,,
1985-11-27,4.44,,
1985-11-29,4.5,,
1985-12-02,4.49,,
1985-12-03,4.48,,
1985-12-04,4.55,,
1985-12-05,4.49,,
1985-12-06,4.49,,
1985-12-09,4.52,,
1985-12-10,4.46,,
1985-12-11,4.46,,
1985-12-12,4.43,,
1985-12-13,4.48,,
1985-12-16,4.52,,
1985-12-17,4.53,,
1985-12-18,4.45,,
1985-12-19,4.44,,
1985-12-20,4.49,,
1985-12-23,4.38,,
1985-12-24,4.32,,
1985-12-26,4.34,,
1985-12-27,4.33,,
1985-12-30,4.3,,
1985-12-31,4.29,,
1986-01-02,4.22,,
1986-01-03,4.26,,
1986-01-06,4.24,,
1986-01-07,4.23,,
1986-01-08,4.08,,
1986-01-09,4.01,,
1986-01-10,4.06,,
1986-01-13,4.05,,
1986-01-14,4.04,,
1986-01-15,4.0,,
1986-01-16,3.91,,
1986-01-17,4.02,,
1986-01-20,4.14,,
1986-01-21,4.07,,
1986-01-22,4.16,,
1986-01-23,4.28,,
1986-01-24,4.39,,
1986-01-27,4.47,,
1986-01-28,4.47,,
1986-01-29,4.33,,
1986-01-30,4.31,,
1986-01-31,4.39,,
1986-02-03,4.53,,
1986-02-04,4.51,,
1986-02-05,4.48,,
1986-02-06,4.47,,
1986-02-07,4.42,,
1986-02-10,4.49,,
1986-02-11,4.43,,
1986-02-12,4.36,,
1986-02-13,4.41,,
1986-02-14,4.56,,
1986-02-18,4.63,,
1986-02-19,4.58,,
1986-02-20,4.6,,
1986-02-21,4.6,,
1986-02-24,4.55,,
1986-02-25,4.46,,
1986-02-26,4.49,,
1986-02-27,4.58,,
1986-02-28,4.69,,
1986-03-03,4.67,,
1986-03-04,4.7,,
1986-03-05,4.78,,
1986-03-06,4.83,,
1986-03-07,4.94,,
1986-03-10,4.94,,
1986-03-11,5.09,,
1986-03-12,5.06,,
1986-03-13,5.07,,
1986-03-14,5.16,,
1986-03-17,5.04,,
1986-03-18,5.02,,
1986-03-19,5.02,,
1986-03-20,5.06,,
1986-03-21,5.0,,
1986-03-24,5.04,,
1986-03-25,5.05,,
1986-03-26,5.15,,
1986-03-27,5.24,,
1986-03-31,5.31,,
1986-04-01,5.2,,
1986-04-02,5.18,,
1986-04-03,5.11,,
1986-04-04,4.9,,
1986-04-07,4.82,,
1986-04-08,5.09,,
1986-04-09,5.14,,
1986-04-10,5.19,,
1986-04-11,5.2,,
1986-04-14,5.27,,
1986-04-15,5.31,,
1986-04-16,5.5,,
1986-04-17,5.4,,
1986-04-18,5.39,,
1986-04-21,5.4,,
1986-04-22,5.39,,
1986-04-23,5.35,,
1986-04-24,5.35,,
1986-04-25,5.3,,
1986-04-28,5.47,,
1986-04-29,5.35,,
1986-04-30,5.33,,
1986-05-01,5.38,,
1986-05-02,5.26,,
1986-05-05,5.34,,
1986-05-06,5.35,,
1986-05-07,5.23,,
1986-05-08,5.4,,
1986-05-09,5.54,,
1986-05-12,5.48,,
1986-05-13,5.49,,
1986-05-14,5.46,,
1986-05-15,5.36,,
1986-05-16,5.44,,
1986-05-19,5.56,,
1986-05-20,5.75,,
1986-05-21,5.67,,
1986-05-22,5.68,,
1986-05-23,5.69,,
1986-05-27,5.71,,
1986-05-28,5.73,,
1986-05-29,5.83,,
1986-05-30,5.94,,
1986-06-02,6.06,,
1986-06-03,6.15,,
1986-06-04,6.18,,
1986-06-05,6.13,,
1986-06-06,6.04,,
1986-06-09,5.88,,
1986-06-10,5.84,,
1986-06-11,5.79,,
1986-06-12,5.76,,
1986-06-13,5.94,,
1986-06-16,6.07,,
1986-06-17,6.04,,
1986-06-18,6.07,,
1986-06-19,6.08,,
1986-06-20,6.11,,
1986-06-23,6.08,,
1986-06-24,6.29,,
1986-06-25,6.39,,
1986-06-26,6.58,,
1986-06-27,6.69,,
1986-06-30,6.72,,
1986-07-01,6.77,,
1986-07-02,6.8,,
1986-07-03,6.91,,
1986-07-07,6.72,,
1986-07-08,6.69,,
1986-07-09,6.61,,
1986-07-10,6.67,,
1986-07-11,6.65,,
1986-07-14,6.46,,
1986-07-15,6.14,,
1986-07-16,6.1,,
1986-07-17,6.27,,
1986-07-18,6.27,,
1986-07-21,6.28,,
1986-07-22,6.33,,
1986-07-23,6.39,,
1986-07-24,6.46,,
1986-07-25,6.63,,
1986-07-28,6.46,,
1986-07-29,6.46,,
1986-07-30,6.39,,
1986-07-31,6.36,,
1986-08-01,6.29,,
1986-08-04,6.18,,
1986-08-05,6.48,,
1986-08-06,6.69,,
1986-08-07,6.96,,
1986-08-08,7.04,,
1986-08-11,7.08,,
1986-08-12,6.94,,
1986-08-13,6.91,,
1986-08-14,7.02,,
1986-08-15,6.99,,
1986-08-18,7.0,,
1986-08-19,7.17,,
1986-08-20,7.19,,
1986-08-21,7.39,,
1986-08-22,7.44,,
1986-08-25,7.27,,
1986-08-26,7.33,,
1986-08-27,7.3,,
1986-08-28,7.25,,
1986-08-29,7.2,,
1986-09-02,6.75,,
1986-09-03,6.65,,
1986-09-04,6.63,,
1986-09-05,6.48,,
1986-09-08,6.33,,
1986-09-09,6.29,,
1986-09-10,6.32,,
1986-09-11,5.83,,
1986-09-12,5.8,,
1986-09-15,5.88,,
1986-09-16,5.94,,
1986-09-17,5.94,,
1986-09-18,5.91,,
1986-09-19,5.91,,
1986-09-22,5.94,,
1986-09-23,5.91,,
1986-09-24,5.88,,
1986-09-25,5.69,,
1986-09-26,5.59,,
1986-09-29,5.44,,
1986-09-30,5.41,,
1986-10-01,5.5,,
1986-10-02,5.59,,
1986-10-03,5.59,,
1986-10-06,5.5,,
1986-10-07,5.44,,
1986-10-08,5.47,,
1986-10-09,5.53,,
1986-10-10,5.5,,
1986-10-13,5.5,,
1986-10-14,5.44,,
1986-10-15,5.56,,
1986-10-16,5.5,,
1986-10-17,5.56,,
1986-10-20,5.53,,
1986-10-21,5.38,,
1986-10-22,5.31,,
1986-10-23,5.63,,
1986-10-24,5.75,,
1986-10-27,5.66,,
1986-10-28,5.94,,
1986-10-29,6.41,,
1986-10-30,6.41,,
1986-10-31,6.31,,
1986-11-03,6.31,,
1986-11-04,6.09,,
1986-11-05,5.97,,
1986-11-06,5.94,,
1986-11-07,5.91,,
1986-11-10,5.97,,
1986-11-11,5.94,,
1986-11-12,5.88,,
1986-11-13,5.66,,
1986-11-14,5.78,,
1986-11-17,5.75,,
1986-11-18,5.56,,
1986-11-19,5.72,,
1986-11-20,5.78,,
1986-11-21,5.78,,
1986-11-24,5.97,,
1986-11-25,6.06,,
1986-11-26,6.13,,
1986-11-28,6.25,,
1986-12-01,6.22,,
1986-12-02,6.25,,
1986-12-03,6.19,,
1986-12-04,6.38,,
1986-12-05,6.41,,
1986-12-08,6.5,,
1986-12-09,6.44,,
1986-12-10,6.44,,
1986-12-11,6.41,,
1986-12-12,6.28,,
1986-12-15,6.31,,
1986-12-16,6.41,,
1986-12-17,6.38,,
1986-12-18,6.38,,
1986-12-19,6.41,,
1986-12-22,6.41,,
1986-12-23,6.34,,
1986-12-24,6.31,,
1986-12-26,6.34,,
1986-12-29,6.22,,
1986-12-30,6.22,,
1986-12-31,6.16,,
1987-01-02,6.25,,
1987-01-05,6.47,,
1987-01-06,6.5,,
1987-01-07,6.72,,
1987-01-08,6.59,,
1987-01-09,6.72,,
1987-01-12,6.72,,
1987-01-13,6.78,,
1987-01-14,6.69,,
1987-01-15,6.75,,
1987-01-16,6.69,,
1987-01-19,6.81,,
1987-01-20,6.63,,
1987-01-21,6.63,,
1987-01-22,6.78,,
1987-01-23,6.75,,
1987-01-26,6.78,,
1987-01-27,6.91,,
1987-01-28,6.97,,
1987-01-29,7.0,,
1987-01-30,7.16,,
1987-02-02,7.25,,
1987-02-03,7.19,,
1987-02-04,7.19,,
1987-02-05,7.16,,
1987-02-06,7.16,,
1987-02-09,7.0,,
1987-02-10,6.91,,
1987-02-11,6.84,,
1987-02-12,6.78,,
1987-02-13,6.84,,
1987-02-17,7.16,,
1987-02-18,7.03,,
1987-02-19,7.16,,
1987-02-20,7.0,,
1987-02-23,7.0,,
1987-02-24,7.0,,
1987-02-25,7.0,,
1987-02-26,6.94,,
1987-02-27,6.94,,
1987-03-02,6.75,,
1987-03-03,6.97,,
1987-03-04,7.09,,
1987-03-05,7.06,,
1987-03-06,7.0,,
1987-03-09,7.0,,
1987-03-10,6.91,,
1987-03-11,6.81,,
1987-03-12,6.78,,
1987-03-13,6.78,,
1987-03-16,6.72,,
1987-03-17,6.91,,
1987-03-18,6.88,,
1987-03-19,6.81,,
1987-03-20,6.88,,
1987-03-23,7.0,,
1987-03-24,7.03,,
1987-03-25,7.03,,
1987-03-26,7.13,,
1987-03-27,6.91,,
1987-03-30,6.72,,
1987-03-31,6.91,,
1987-04-01,6.78,,
1987-04-02,6.69,,
1987-04-03,6.84,,
1987-04-06,7.06,,
1987-04-07,6.91,,
1987-04-08,6.84,,
1987-04-09,6.78,,
1987-04-10,6.69,,
1987-04-13,6.44,,
1987-04-14,6.13,,
1987-04-15,6.25,,
1987-04-16,6.63,,
1987-04-20,6.59,,
1987-04-21,6.53,,
1987-04-22,6.31,,
1987-04-23,6.25,,
1987-04-24,6.03,,
1987-04-27,6.16,,
1987-04-28,6.28,,
1987-04-29,6.25,,
1987-04-30,6.22,,
1987-05-01,6.09,,
1987-05-04,6.31,,
1987-05-05,6.44,,
1987-05-06,6.47,,
1987-05-07,6.5,,
1987-05-08,6.47,,
1987-05-11,6.41,,
1987-05-12,6.5,,
1987-05-13,6.38,,
1987-05-14,6.41,,
1987-05-15,6.22,,
1987-05-18,6.22,,
1987-05-19,6.03,,
1987-05-20,5.94,,
1987-05-21,6.09,,
1987-05-22,6.16,,
1987-05-26,6.25,,
1987-05-27,6.28,,
1987-05-28,6.38,,
1987-05-29,6.38,,
1987-06-01,6.47,,
1987-06-02,6.41,,
1987-06-03,6.47,,
1987-06-04,6.44,,
1987-06-05,6.56,,
1987-06-08,6.66,,
1987-06-09,6.75,,
1987-06-10,6.81,,
1987-06-11,6.84,,
1987-06-12,6.94,,
1987-06-15,6.94,,
1987-06-16,6.97,,
1987-06-17,6.94,,
1987-06-18,6.91,,
1987-06-19,7.0,,
1987-06-22,7.13,,
1987-06-23,7.19,,
1987-06-24,7.22,,
1987-06-25,7.31,,
1987-06-26,7.22,,
1987-06-29,7.25,,
1987-06-30,7.0,,
1987-07-01,6.91,,
1987-07-02,6.97,,
1987-07-06,6.88,,
1987-07-07,6.97,,
1987-07-08,6.91,,
1987-07-09,6.81,,
1987-07-10,6.88,,
1987-07-13,6.72,,
1987-07-14,6.81,,
1987-07-15,6.81,,
1987-07-16,7.06,,
1987-07-17,7.0,,
1987-07-20,6.94,,
1987-07-21,6.72,,
1987-07-22,6.63,,
1987-07-23,6.63,,
1987-07-24,6.72,,
1987-07-27,6.78,,
1987-07-28,6.84,,
1987-07-29,6.91,,
1987-07-30,6.94,,
1987-07-31,6.94,,
1987-08-03,7.03,,
1987-08-04,6.81,,
1987-08-05,6.81,,
1987-08-06,6.91,,
1987-08-07,6.94,,
1987-08-10,6.97,,
1987-08-11,7.13,,
1987-08-12,7.28,,
1987-08-13,7.53,,
1987-08-14,7.56,,
1987-08-17,7.53,,
1987-08-18,7.38,,
1987-08-19,7.38,,
1987-08-20,7.59,,
1987-08-21,7.88,,
1987-08-24,8.0,,
1987-08-25,8.28,,
1987-08-26,8.16,,
1987-08-27,7.94,,
1987-08-28,8.0,,
1987-08-31,8.19,,
1987-09-01,7.88,,
1987-09-02,7.75,,
1987-09-03,7.94,,
1987-09-04,7.72,,
1987-09-08,7.5,,
1987-09-09,7.44,,
1987-09-10,7.53,,
1987-09-11,7.69,,
1987-09-14,7.78,,
1987-09-15,7.63,,
1987-09-16,7.78,,
1987-09-17,8.06,,
1987-09-18,7.91,,
1987-09-21,7.59,,
1987-09-22,7.94,,
1987-09-23,7.94,,
1987-09-24,8.06,,
1987-09-25,8.81,,
1987-09-28,8.47,,
1987-09-29,8.5,,
1987-09-30,8.53,,
1987-10-01,8.63,,
1987-10-02,8.44,,
1987-10-05,8.88,,
1987-10-06,9.06,,
1987-10-07,9.09,,
1987-10-08,8.75,,
1987-10-09,8.5,,
1987-10-12,8.19,,
1987-10-13,8.34,,
1987-10-14,7.94,,
1987-10-15,7.63,,
1987-10-16,7.09,,
1987-10-19,5.41,,
1987-10-20,6.19,,
1987-10-21,7.09,,
1987-10-22,6.63,,
1987-10-23,6.72,,
1987-10-26,6.0,,
1987-10-27,5.81,,
1987-10-28,5.91,,
1987-10-29,6.25,,
1987-10-30,6.41,,
1987-11-02,6.47,,
1987-11-03,6.31,,
1987-11-04,6.28,,
1987-11-05,6.5,,
1987-11-06,6.44,,
1987-11-09,6.06,,
1987-11-10,6.09,,
1987-11-11,6.25,,
1987-11-12,6.47,,
1987-11-13,6.34,,
1987-11-16,6.28,,
1987-11-17,6.22,,
1987-11-18,6.5,,
1987-11-19,6.19,,
1987-11-20,6.25,,
1987-11-23,6.25,,
1987-11-24,6.28,,
1987-11-25,6.22,,
1987-11-27,6.09,,
1987-11-30,6.0,,
1987-12-01,5.94,,
1987-12-02,5.88,,
1987-12-03,5.5,,
1987-12-04,5.56,,
1987-12-07,5.72,,
1987-12-08,5.88,,
1987-12-09,6.06,,
1987-12-10,6.03,,
1987-12-11,6.0,,
1987-12-14,6.13,,
1987-12-15,6.28,,
1987-12-16,6.91,,
1987-12-17,6.38,,
1987-12-18,6.5,,
1987-12-21,6.47,,
1987-12-22,6.5,,
1987-12-23,6.56,,
1987-12-24,6.5,,
1987-12-28,6.28,,
1987-12-29,6.19,,
1987-12-30,6.28,,
1987-12-31,6.13,,
1988-01-04,6.34,,
1988-01-05,6.31,,
1988-01-06,6.38,,
1988-01-07,6.41,,
1988-01-08,6.0,,
1988-01-11,6.03,,
1988-01-12,6.0,,
1988-01-13,5.88,,
1988-01-14,5.91,,
1988-01-15,6.06,,
1988-01-18,6.09,,
1988-01-19,6.06,,
1988-01-20,5.88,,
1988-01-21,5.97,,
1988-01-22,6.0,,
1988-01-25,6.13,,
1988-01-26,5.97,,
1988-01-27,6.0,,
1988-01-28,6.13,,
1988-01-29,6.47,,
1988-02-01,6.41,,
1988-02-02,6.81,,
1988-02-03,6.88,,
1988-02-04,6.97,,
1988-02-05,6.88,,
1988-02-08,6.63,,
1988-02-09,6.63,,
1988-02-10,6.72,,
1988-02-11,6.53,,
1988-02-12,6.53,,
1988-02-16,6.72,,
1988-02-17,6.5,,
1988-02-18,6.63,,
1988-02-19,6.69,,
1988-02-22,6.63,,
1988-02-23,6.5,,
1988-02-24,6.53,,
1988-02-25,6.28,,
1988-02-26,6.41,,
1988-02-29,6.63,,
1988-03-01,6.5,,
1988-03-02,6.47,,
1988-03-03,6.38,,
1988-03-04,6.56,,
1988-03-07,6.72,,
1988-03-08,6.97,,
1988-03-09,6.94,,
1988-03-10,6.66,,
1988-03-11,6.66,,
1988-03-14,6.75,,
1988-03-15,6.72,,
1988-03-16,6.69,,
1988-03-17,6.88,,
1988-03-18,6.78,,
1988-03-21,6.72,,
1988-03-22,6.69,,
1988-03-23,6.63,,
1988-03-24,6.44,,
1988-03-25,6.25,,
1988-03-28,6.34,,
1988-03-29,6.34,,
1988-03-30,6.06,,
1988-03-31,6.19,,
1988-04-04,6.03,,
1988-04-05,6.19,,
1988-04-06,6.31,,
1988-04-07,6.28,,
1988-04-08,6.38,,
1988-04-11,6.38,,
1988-04-12,6.47,,
1988-04-13,6.41,,
1988-04-14,6.06,,
1988-04-15,6.06,,
1988-04-18,5.94,,
1988-04-19,5.94,,
1988-04-20,5.88,,
1988-04-21,5.97,,
1988-04-22,6.0,,
1988-04-25,5.97,,
1988-04-26,5.97,,
1988-04-27,6.09,,
1988-04-28,6.03,,
1988-04-29,6.0,,
1988-05-02,6.16,,
1988-05-03,6.09,,
1988-05-04,5.94,,
1988-05-05,5.81,,
1988-05-06,5.81,,
1988-05-09,5.81,,
1988-05-10,5.78,,
1988-05-11,5.69,,
1988-05-12,5.78,,
1988-05-13,5.97,,
1988-05-16,5.94,,
1988-05-17,5.75,,
1988-05-18,5.59,,
1988-05-19,5.66,,
1988-05-20,5.59,,
1988-05-23,5.53,,
1988-05-24,5.72,,
1988-05-25,5.66,,
1988-05-26,5.75,,
1988-05-27,5.72,,
1988-05-31,5.81,,
1988-06-01,5.97,,
1988-06-02,5.84,,
1988-06-03,5.84,,
1988-06-06,5.94,,
1988-06-07,6.03,,
1988-06-08,6.06,,
1988-06-09,5.91,,
1988-06-10,5.88,,
1988-06-13,5.97,,
1988-06-14,6.0,,
1988-06-15,6.0,,
1988-06-16,5.88,,
1988-06-17,5.81,,
1988-06-20,5.78,,
1988-06-21,5.88,,
1988-06-22,6.25,,
1988-06-23,6.13,,
1988-06-24,6.09,,
1988-06-27,6.0,,
1988-06-28,6.22,,
1988-06-29,6.13,,
1988-06-30,6.16,,
1988-07-01,6.06,,
1988-07-05,6.16,,
1988-07-06,6.06,,
1988-07-07,5.97,,
1988-07-08,5.94,,
1988-07-11,6.06,,
1988-07-12,6.0,,
1988-07-13,6.06,,
1988-07-14,6.03,,
1988-07-15,6.09,,
1988-07-18,6.0,,
1988-07-19,6.0,,
1988-07-20,6.09,,
1988-07-21,6.0,,
1988-07-22,5.94,,
1988-07-25,6.03,,
1988-07-26,5.97,,
1988-07-27,5.91,,
1988-07-28,6.0,,
1988-07-29,6.16,,
1988-08-01,6.09,,
1988-08-02,6.13,,
1988-08-03,6.09,,
1988-08-04,6.0,,
1988-08-05,5.97,,
1988-08-08,6.16,,
1988-08-09,6.22,,
1988-08-10,6.09,,
1988-08-11,6.13,,
1988-08-12,6.06,,
1988-08-15,6.0,,
1988-08-16,6.0,,
1988-08-17,6.06,,
1988-08-18,5.97,,
1988-08-19,5.97,,
1988-08-22,5.84,,
1988-08-23,5.72,,
1988-08-24,5.88,,
1988-08-25,5.78,,
1988-08-26,5.84,,
1988-08-29,5.91,,
1988-08-30,5.97,,
1988-08-31,5.94,,
1988-09-01,5.91,,
1988-09-02,6.03,,
1988-09-06,6.13,,
1988-09-07,6.06,,
1988-09-08,6.06,,
1988-09-09,6.09,,
1988-09-12,6.13,,
1988-09-13,6.25,,
