date,REGN,REGN_EPS,PE Ratio
1995-06-28,9.0,,
1995-06-29,9.13,,
1995-06-30,9.0,,
1995-07-03,9.13,,
1995-07-05,9.13,,
1995-07-06,9.0,,
1995-07-07,9.0,,
1995-07-10,8.88,,
1995-07-11,9.13,,
1995-07-12,9.38,,
1995-07-13,9.5,,
1995-07-14,9.5,,
1995-07-17,9.63,,
1995-07-18,9.52,,
1995-07-19,9.25,,
1995-07-20,9.0,,
1995-07-21,9.0,,
1995-07-24,9.13,,
1995-07-25,9.13,,
1995-07-26,11.25,,
1995-07-27,11.88,,
1995-07-28,11.63,,
1995-07-31,13.06,,
1995-08-01,12.75,,
1995-08-02,12.25,,
1995-08-03,12.0,,
1995-08-04,12.25,,
1995-08-07,11.88,,
1995-08-08,11.63,,
1995-08-09,12.13,,
1995-08-10,13.06,,
1995-08-11,13.06,,
1995-08-14,13.0,,
1995-08-15,12.38,,
1995-08-16,13.13,,
1995-08-17,13.0,,
1995-08-18,12.63,,
1995-08-21,12.75,,
1995-08-22,12.88,,
1995-08-23,14.06,,
1995-08-24,14.06,,
1995-08-25,14.88,,
1995-08-28,14.38,,
1995-08-29,14.63,,
1995-08-30,14.5,,
1995-08-31,15.38,,
1995-09-01,15.5,,
1995-09-05,16.38,,
1995-09-06,16.5,,
1995-09-07,15.88,,
1995-09-08,15.75,,
1995-09-11,16.0,,
1995-09-12,16.0,,
1995-09-13,15.5,,
1995-09-14,14.13,,
1995-09-15,12.5,,
1995-09-18,13.75,,
1995-09-19,15.69,,
1995-09-20,15.13,,
1995-09-21,15.5,,
1995-09-22,15.0,,
1995-09-25,14.88,,
1995-09-26,14.88,,
1995-09-27,15.0,,
1995-09-28,15.75,,
1995-09-29,15.63,,
1995-10-02,15.63,,
1995-10-03,15.0,,
1995-10-04,14.75,,
1995-10-05,14.63,,
1995-10-06,14.5,,
1995-10-09,13.94,,
1995-10-10,13.25,,
1995-10-11,13.38,,
1995-10-12,13.63,,
1995-10-13,14.0,,
1995-10-16,13.75,,
1995-10-17,13.5,,
1995-10-18,13.25,,
1995-10-19,13.25,,
1995-10-20,13.13,,
1995-10-23,14.38,,
1995-10-24,13.5,,
1995-10-25,13.25,,
1995-10-26,13.25,,
1995-10-27,12.44,,
1995-10-30,13.0,,
1995-10-31,12.88,,
1995-11-01,12.06,,
1995-11-02,12.25,,
1995-11-03,12.44,,
1995-11-06,12.0,,
1995-11-07,11.94,,
1995-11-08,11.38,,
1995-11-09,10.25,,
1995-11-10,10.31,,
1995-11-13,10.5,,
1995-11-14,10.38,,
1995-11-15,10.25,,
1995-11-16,10.0,,
1995-11-17,10.25,,
1995-11-20,10.0,,
1995-11-21,10.0,,
1995-11-22,8.88,,
1995-11-24,9.5,,
1995-11-27,10.0,,
1995-11-28,10.63,,
1995-11-29,10.75,,
1995-11-30,11.13,,
1995-12-01,11.5,,
1995-12-04,12.13,,
1995-12-05,12.75,,
1995-12-06,13.0,,
1995-12-07,13.81,,
1995-12-08,13.88,,
1995-12-11,13.88,,
1995-12-12,13.88,,
1995-12-13,13.63,,
1995-12-14,12.88,,
1995-12-15,12.88,,
1995-12-18,12.88,,
1995-12-19,12.88,,
1995-12-20,12.13,,
1995-12-21,12.38,,
1995-12-22,12.5,,
1995-12-26,13.0,,
1995-12-27,13.63,,
1995-12-28,12.88,,
1995-12-29,12.75,,
1996-01-02,13.25,,
1996-01-03,12.5,,
1996-01-04,12.0,,
1996-01-05,12.88,,
1996-01-08,12.88,,
1996-01-09,12.63,,
1996-01-10,12.5,,
1996-01-11,12.63,,
1996-01-12,12.63,,
1996-01-15,11.88,,
1996-01-16,12.63,,
1996-01-17,13.0,,
1996-01-18,13.63,,
1996-01-19,13.5,,
1996-01-22,14.5,,
1996-01-23,15.81,,
1996-01-24,16.13,,
1996-01-25,15.38,,
1996-01-26,14.5,,
1996-01-29,15.5,,
1996-01-30,15.25,,
1996-01-31,15.25,,
1996-02-01,14.52,,
1996-02-02,14.75,,
1996-02-05,14.75,,
1996-02-06,15.25,,
1996-02-07,15.63,,
1996-02-08,14.75,,
1996-02-09,14.63,,
1996-02-12,14.63,,
1996-02-13,14.63,,
1996-02-14,14.38,,
1996-02-15,14.13,,
1996-02-16,14.13,,
1996-02-20,13.13,,
1996-02-21,13.25,,
1996-02-22,13.38,,
1996-02-23,12.5,,
1996-02-26,12.0,,
1996-02-27,12.38,,
1996-02-28,12.0,,
1996-02-29,12.0,,
1996-03-01,12.13,,
1996-03-04,13.5,,
1996-03-05,13.88,,
1996-03-06,13.88,,
1996-03-07,13.88,,
1996-03-08,12.5,,
1996-03-11,13.44,,
1996-03-12,13.38,,
1996-03-13,13.38,,
1996-03-14,13.5,,
1996-03-15,13.88,,
1996-03-18,13.63,,
1996-03-19,13.63,,
1996-03-20,12.5,,
1996-03-21,13.13,,
1996-03-22,13.0,,
1996-03-25,13.0,,
1996-03-26,13.06,,
1996-03-27,12.44,,
1996-03-28,12.63,,
1996-03-29,12.75,,
1996-04-01,12.75,,
1996-04-02,12.81,,
1996-04-03,12.5,,
1996-04-04,12.38,,
1996-04-08,12.13,,
1996-04-09,12.5,,
1996-04-10,12.13,,
1996-04-11,12.38,,
1996-04-12,12.75,,
1996-04-15,12.75,,
1996-04-16,13.63,,
1996-04-17,14.0,,
1996-04-18,14.0,,
1996-04-19,13.75,,
1996-04-22,13.88,,
1996-04-23,13.5,,
1996-04-24,14.13,,
1996-04-25,14.5,,
1996-04-26,14.75,,
1996-04-29,14.88,,
1996-04-30,14.13,,
1996-05-01,14.5,,
1996-05-02,14.13,,
1996-05-03,14.0,,
1996-05-06,13.75,,
1996-05-07,13.38,,
1996-05-08,13.5,,
1996-05-09,13.5,,
1996-05-10,14.5,,
1996-05-13,14.75,,
1996-05-14,13.75,,
1996-05-15,14.0,,
1996-05-16,14.38,,
1996-05-17,16.0,,
1996-05-20,15.44,,
1996-05-21,14.5,,
1996-05-22,15.63,,
1996-05-23,16.38,,
1996-05-24,18.88,,
1996-05-28,18.19,,
1996-05-29,19.75,,
1996-05-30,18.13,,
1996-05-31,17.38,,
1996-06-03,18.13,,
1996-06-04,18.13,,
1996-06-05,18.63,,
1996-06-06,17.5,,
1996-06-07,18.0,,
1996-06-10,19.0,,
1996-06-11,17.88,,
1996-06-12,17.63,,
1996-06-13,17.31,,
1996-06-14,16.75,,
1996-06-17,16.75,,
1996-06-18,16.38,,
1996-06-19,15.88,,
1996-06-20,15.63,,
1996-06-21,15.0,,
1996-06-24,15.5,,
1996-06-25,15.5,,
1996-06-26,15.13,,
1996-06-27,15.63,,
1996-06-28,17.38,,
1996-07-01,17.25,,
1996-07-02,16.75,,
1996-07-03,16.5,,
1996-07-05,16.13,,
1996-07-08,16.25,,
1996-07-09,16.75,,
1996-07-10,16.38,,
1996-07-11,14.73,,
1996-07-12,14.88,,
1996-07-15,13.25,,
1996-07-16,14.75,,
1996-07-17,15.5,,
1996-07-18,15.38,,
1996-07-19,15.38,,
1996-07-22,15.88,,
1996-07-23,14.88,,
1996-07-24,14.38,,
1996-07-25,15.38,,
1996-07-26,15.63,,
1996-07-29,15.63,,
1996-07-30,15.13,,
1996-07-31,15.75,,
1996-08-01,15.75,,
1996-08-02,17.63,,
1996-08-05,16.75,,
1996-08-06,17.0,,
1996-08-07,17.13,,
1996-08-08,17.25,,
1996-08-09,17.75,,
1996-08-12,17.13,,
1996-08-13,16.75,,
1996-08-14,17.0,,
1996-08-15,16.88,,
1996-08-16,16.75,,
1996-08-19,16.63,,
1996-08-20,16.5,,
1996-08-21,16.38,,
1996-08-22,16.5,,
1996-08-23,17.13,,
1996-08-26,17.25,,
1996-08-27,17.25,,
1996-08-28,17.25,,
1996-08-29,17.13,,
1996-08-30,16.75,,
1996-09-03,16.13,,
1996-09-04,16.25,,
1996-09-05,16.5,,
1996-09-06,17.5,,
1996-09-09,17.38,,
1996-09-10,16.88,,
1996-09-11,17.75,,
1996-09-12,17.69,,
1996-09-13,18.69,,
1996-09-16,19.25,,
1996-09-17,18.63,,
1996-09-18,18.25,,
1996-09-19,18.63,,
1996-09-20,18.88,,
1996-09-23,19.0,,
1996-09-24,18.63,,
1996-09-25,18.88,,
1996-09-26,19.75,,
1996-09-27,19.38,,
1996-09-30,20.13,,
1996-10-01,19.75,,
1996-10-02,20.25,,
1996-10-03,21.5,,
1996-10-04,23.5,,
1996-10-07,23.38,,
1996-10-08,24.63,,
1996-10-09,23.13,,
1996-10-10,22.63,,
1996-10-11,22.25,,
1996-10-14,21.88,,
1996-10-15,20.88,,
1996-10-16,20.75,,
1996-10-17,20.63,,
1996-10-18,20.5,,
1996-10-21,20.63,,
1996-10-22,19.25,,
1996-10-23,18.63,,
1996-10-24,19.63,,
1996-10-25,19.5,,
1996-10-28,18.88,,
1996-10-29,18.38,,
1996-10-30,18.5,,
1996-10-31,19.0,,
1996-11-01,18.75,,
1996-11-04,18.75,,
1996-11-05,18.75,,
1996-11-06,19.0,,
1996-11-07,19.0,,
1996-11-08,18.88,,
1996-11-11,18.63,,
1996-11-12,19.75,,
1996-11-13,18.63,,
1996-11-14,18.75,,
1996-11-15,19.25,,
1996-11-18,19.38,,
1996-11-19,18.75,,
1996-11-20,19.13,,
1996-11-21,18.5,,
1996-11-22,18.75,,
1996-11-25,18.5,,
1996-11-26,18.5,,
1996-11-27,19.13,,
1996-11-29,19.13,,
1996-12-02,18.0,,
1996-12-03,19.63,,
1996-12-04,20.25,,
1996-12-05,20.0,,
1996-12-06,19.88,,
1996-12-09,19.81,,
1996-12-10,19.5,,
1996-12-11,19.88,,
1996-12-12,21.13,,
1996-12-13,18.88,,
1996-12-16,18.75,,
1996-12-17,17.38,,
1996-12-18,17.5,,
1996-12-19,17.75,,
1996-12-20,17.56,,
1996-12-23,17.63,,
1996-12-24,17.63,,
1996-12-26,16.88,,
1996-12-27,15.88,,
1996-12-30,14.88,,
1996-12-31,16.13,,
1997-01-02,17.13,,
1997-01-03,18.0,,
1997-01-06,18.5,,
1997-01-07,19.13,,
1997-01-08,19.38,,
1997-01-09,19.13,,
1997-01-10,10.88,,
1997-01-13,9.38,,
1997-01-14,8.56,,
1997-01-15,9.13,,
1997-01-16,9.13,,
1997-01-17,9.63,,
1997-01-20,11.13,,
1997-01-21,10.5,,
1997-01-22,10.5,,
1997-01-23,10.38,,
1997-01-24,10.25,,
1997-01-27,10.25,,
1997-01-28,9.88,,
1997-01-29,9.63,,
1997-01-30,9.5,,
1997-01-31,9.75,,
1997-02-03,9.5,,
1997-02-04,10.25,,
1997-02-05,10.13,,
1997-02-06,10.63,,
1997-02-07,10.13,,
1997-02-10,9.88,,
1997-02-11,9.88,,
1997-02-12,10.13,,
1997-02-13,10.0,,
1997-02-14,10.13,,
1997-02-18,10.0,,
1997-02-19,9.88,,
1997-02-20,10.0,,
1997-02-21,10.0,,
1997-02-24,9.94,,
1997-02-25,9.63,,
1997-02-26,9.75,,
1997-02-27,9.75,,
1997-02-28,10.0,,
1997-03-03,9.98,,
1997-03-04,9.88,,
1997-03-05,9.5,,
1997-03-06,9.75,,
1997-03-07,9.5,,
1997-03-10,9.25,,
1997-03-11,8.63,,
1997-03-12,8.44,,
1997-03-13,8.5,,
1997-03-14,8.13,,
1997-03-17,8.13,,
1997-03-18,7.88,,
1997-03-19,7.5,,
1997-03-20,7.88,,
1997-03-21,8.5,,
1997-03-24,9.5,,
1997-03-25,9.38,,
1997-03-26,8.75,,
1997-03-27,8.5,,
1997-03-31,8.0,,
1997-04-01,8.0,,
1997-04-02,8.0,,
1997-04-03,7.13,,
1997-04-04,8.63,,
1997-04-07,8.13,,
1997-04-08,7.25,,
1997-04-09,7.75,,
1997-04-10,8.0,,
1997-04-11,7.69,,
1997-04-14,7.75,,
1997-04-15,7.56,,
1997-04-16,7.38,,
1997-04-17,7.63,,
1997-04-18,7.52,,
1997-04-21,7.63,,
1997-04-22,7.63,,
1997-04-23,7.25,,
1997-04-24,7.38,,
1997-04-25,7.06,,
1997-04-28,6.88,,
1997-04-29,6.75,,
1997-04-30,6.5,,
1997-05-01,6.5,,
1997-05-02,7.25,,
1997-05-05,7.5,,
1997-05-06,8.38,,
1997-05-07,8.63,,
1997-05-08,8.5,,
1997-05-09,8.5,,
1997-05-12,7.88,,
1997-05-13,11.89,,
1997-05-14,11.5,,
1997-05-15,11.13,,
1997-05-16,10.63,,
1997-05-19,10.63,,
1997-05-20,10.88,,
1997-05-21,11.0,,
1997-05-22,10.38,,
1997-05-23,11.25,,
1997-05-27,11.13,,
1997-05-28,11.0,,
1997-05-29,10.63,,
1997-05-30,10.63,,
1997-06-02,10.5,,
1997-06-03,10.63,,
1997-06-04,10.88,,
1997-06-05,10.88,,
1997-06-06,11.0,,
1997-06-09,10.63,,
1997-06-10,10.88,,
1997-06-11,10.5,,
1997-06-12,10.25,,
1997-06-13,10.0,,
1997-06-16,10.25,,
1997-06-17,10.63,,
1997-06-18,10.25,,
1997-06-19,10.25,,
1997-06-20,10.13,,
1997-06-23,10.13,,
1997-06-24,10.13,,
1997-06-25,10.0,,
1997-06-26,10.44,,
1997-06-27,10.13,,
1997-06-30,10.13,,
1997-07-01,10.0,,
1997-07-02,10.13,,
1997-07-03,9.81,,
1997-07-07,9.63,,
1997-07-08,9.5,,
1997-07-09,9.75,,
1997-07-10,9.75,,
1997-07-11,9.75,,
1997-07-14,9.75,,
1997-07-15,10.0,,
1997-07-16,10.5,,
1997-07-17,9.88,,
1997-07-18,9.75,,
1997-07-21,9.63,,
1997-07-22,9.25,,
1997-07-23,9.13,,
1997-07-24,10.5,,
1997-07-25,10.13,,
1997-07-28,9.88,,
1997-07-29,10.13,,
1997-07-30,9.69,,
1997-07-31,10.0,,
1997-08-01,10.25,,
1997-08-04,10.13,,
1997-08-05,10.25,,
1997-08-06,9.88,,
1997-08-07,10.0,,
1997-08-08,9.63,,
1997-08-11,9.75,,
1997-08-12,9.38,,
1997-08-13,9.31,,
1997-08-14,9.38,,
1997-08-15,9.13,,
1997-08-18,9.88,,
1997-08-19,9.5,,
1997-08-20,9.38,,
1997-08-21,9.38,,
1997-08-22,9.38,,
1997-08-25,9.13,,
1997-08-26,8.88,,
1997-08-27,9.25,,
1997-08-28,9.25,,
1997-08-29,9.25,,
1997-09-02,9.0,,
1997-09-03,9.0,,
1997-09-04,9.0,,
1997-09-05,9.0,,
1997-09-08,8.88,,
1997-09-09,8.88,,
1997-09-10,8.75,,
1997-09-11,8.75,,
1997-09-12,8.88,,
1997-09-15,9.0,,
1997-09-16,9.03,,
1997-09-17,10.0,,
1997-09-18,10.13,,
1997-09-19,10.38,,
1997-09-22,10.13,,
1997-09-23,10.06,,
1997-09-24,10.06,,
1997-09-25,10.03,,
1997-09-26,10.0,,
1997-09-29,9.81,,
1997-09-30,11.19,,
1997-10-01,10.0,,
1997-10-02,10.5,,
1997-10-03,10.88,,
1997-10-06,11.19,,
1997-10-07,11.5,,
1997-10-08,11.94,,
1997-10-09,13.0,,
1997-10-10,12.63,,
1997-10-13,11.75,,
1997-10-14,12.5,,
1997-10-15,12.38,,
1997-10-16,11.63,,
1997-10-17,11.38,,
1997-10-20,10.75,,
1997-10-21,11.5,,
1997-10-22,11.81,,
1997-10-23,11.5,,
1997-10-24,11.13,,
1997-10-27,10.38,,
1997-10-28,10.63,,
1997-10-29,10.75,,
1997-10-30,10.5,,
1997-10-31,10.44,,
1997-11-03,11.0,,
1997-11-04,10.94,,
1997-11-05,11.38,,
1997-11-06,11.0,,
1997-11-07,10.38,,
1997-11-10,10.88,,
1997-11-11,10.69,,
1997-11-12,10.38,,
1997-11-13,10.13,,
1997-11-14,10.44,,
1997-11-17,10.25,,
1997-11-18,10.25,,
1997-11-19,10.06,,
1997-11-20,10.06,,
1997-11-21,10.13,,
1997-11-24,9.5,,
1997-11-25,9.13,,
1997-11-26,9.88,,
1997-11-28,9.88,,
1997-12-01,10.38,,
1997-12-02,9.88,,
1997-12-03,9.75,,
1997-12-04,9.81,,
1997-12-05,10.13,,
1997-12-08,9.75,,
1997-12-09,9.5,,
1997-12-10,9.19,,
1997-12-11,8.75,,
1997-12-12,9.31,,
1997-12-15,9.13,,
1997-12-16,9.56,,
1997-12-17,9.0,,
1997-12-18,8.75,,
1997-12-19,8.75,,
1997-12-22,8.88,,
1997-12-23,9.0,,
1997-12-24,9.0,,
1997-12-26,8.5,,
1997-12-29,8.5,,
1997-12-30,8.75,,
1997-12-31,8.56,,
1998-01-02,8.88,,
1998-01-05,9.0,,
1998-01-06,8.5,,
1998-01-07,8.25,,
1998-01-08,8.25,,
1998-01-09,8.69,,
1998-01-12,8.38,,
1998-01-13,8.38,,
1998-01-14,8.56,,
1998-01-15,8.38,,
1998-01-16,8.13,,
1998-01-20,8.5,,
1998-01-21,7.88,,
1998-01-22,7.94,,
1998-01-23,7.94,,
1998-01-26,7.5,,
1998-01-27,7.44,,
1998-01-28,7.13,,
1998-01-29,7.0,,
1998-01-30,7.0,,
1998-02-02,7.38,,
1998-02-03,7.5,,
1998-02-04,7.5,,
1998-02-05,7.13,,
1998-02-06,7.13,,
1998-02-09,7.38,,
1998-02-10,7.5,,
1998-02-11,9.5,,
1998-02-12,8.94,,
1998-02-13,8.56,,
1998-02-17,8.81,,
1998-02-18,8.69,,
1998-02-19,8.88,,
1998-02-20,8.63,,
1998-02-23,8.44,,
1998-02-24,8.38,,
1998-02-25,8.5,,
1998-02-26,8.25,,
1998-02-27,8.13,,
1998-03-02,7.75,,
1998-03-03,7.63,,
1998-03-04,7.5,,
1998-03-05,7.52,,
1998-03-06,7.63,,
1998-03-09,7.56,,
1998-03-10,7.56,,
1998-03-11,7.81,,
1998-03-12,8.5,,
1998-03-13,8.88,,
1998-03-16,8.63,,
1998-03-17,8.5,,
1998-03-18,8.56,,
1998-03-19,8.5,,
1998-03-20,8.25,,
1998-03-23,7.88,,
1998-03-24,7.94,,
1998-03-25,7.75,,
1998-03-26,7.56,,
1998-03-27,7.5,,
1998-03-30,7.5,,
1998-03-31,7.38,,
1998-04-01,7.31,,
1998-04-02,7.63,,
1998-04-03,8.13,,
1998-04-06,8.25,,
1998-04-07,8.38,,
1998-04-08,9.5,,
1998-04-09,9.94,,
1998-04-13,9.5,,
1998-04-14,9.25,,
1998-04-15,9.97,,
1998-04-16,9.88,,
1998-04-17,9.75,,
1998-04-20,10.13,,
1998-04-21,10.94,,
1998-04-22,10.56,,
1998-04-23,9.61,,
1998-04-24,9.63,,
1998-04-27,9.31,,
1998-04-28,9.44,,
1998-04-29,9.88,,
1998-04-30,9.81,,
1998-05-01,9.88,,
1998-05-04,10.5,,
1998-05-05,10.0,,
1998-05-06,9.69,,
1998-05-07,9.38,,
1998-05-08,9.94,,
1998-05-11,9.38,,
1998-05-12,9.63,,
1998-05-13,9.63,,
1998-05-14,9.25,,
1998-05-15,9.56,,
1998-05-18,9.63,,
1998-05-19,9.75,,
1998-05-20,9.44,,
1998-05-21,9.75,,
1998-05-22,9.75,,
1998-05-26,9.38,,
1998-05-27,9.25,,
1998-05-28,9.5,,
1998-05-29,9.34,,
1998-06-01,9.63,,
1998-06-02,9.31,,
1998-06-03,9.25,,
1998-06-04,9.75,,
1998-06-05,9.13,,
1998-06-08,9.31,,
1998-06-09,9.25,,
1998-06-10,9.0,,
1998-06-11,9.59,,
1998-06-12,9.0,,
1998-06-15,8.75,,
1998-06-16,9.0,,
1998-06-17,9.13,,
1998-06-18,8.94,,
1998-06-19,8.5,,
1998-06-22,8.5,,
1998-06-23,8.38,,
1998-06-24,8.63,,
1998-06-25,9.0,,
1998-06-26,8.88,,
1998-06-29,8.94,,
1998-06-30,9.22,,
1998-07-01,9.5,,
1998-07-02,9.06,,
1998-07-06,9.0,,
1998-07-07,9.25,,
1998-07-08,9.0,,
1998-07-09,9.25,,
1998-07-10,9.25,,
1998-07-13,9.0,,
1998-07-14,9.0,,
1998-07-15,9.13,,
1998-07-16,9.05,,
1998-07-17,8.06,,
1998-07-20,7.88,,
1998-07-21,8.0,,
1998-07-22,8.0,,
1998-07-23,7.94,,
1998-07-24,7.94,,
1998-07-27,8.0,,
1998-07-28,7.97,,
1998-07-29,8.44,,
1998-07-30,8.31,,
1998-07-31,8.0,,
1998-08-03,7.75,,
1998-08-04,7.44,,
1998-08-05,7.41,,
1998-08-06,7.56,,
1998-08-07,7.63,,
1998-08-10,7.88,,
1998-08-11,7.25,,
1998-08-12,7.19,,
1998-08-13,7.22,,
1998-08-14,7.13,,
1998-08-17,7.06,,
1998-08-18,7.06,,
1998-08-19,7.05,,
1998-08-20,6.72,,
1998-08-21,6.75,,
1998-08-24,6.81,,
1998-08-25,6.88,,
1998-08-26,6.31,,
1998-08-27,6.25,,
1998-08-28,6.69,,
1998-08-31,6.56,,
1998-09-01,6.13,,
1998-09-02,6.75,,
1998-09-03,6.13,,
1998-09-04,5.88,,
1998-09-08,6.59,,
1998-09-09,6.38,,
1998-09-10,6.63,,
1998-09-11,6.75,,
1998-09-14,7.13,,
1998-09-15,7.31,,
1998-09-16,8.25,,
1998-09-17,8.0,,
1998-09-18,7.94,,
1998-09-21,7.88,,
1998-09-22,7.86,,
1998-09-23,8.25,,
1998-09-24,8.06,,
1998-09-25,8.31,,
1998-09-28,8.16,,
1998-09-29,7.94,,
1998-09-30,7.69,,
1998-10-01,6.63,,
1998-10-02,7.0,,
1998-10-05,7.25,,
1998-10-06,7.13,,
1998-10-07,7.13,,
1998-10-08,7.13,,
1998-10-09,7.19,,
1998-10-12,7.13,,
1998-10-13,6.06,,
1998-10-14,6.0,,
1998-10-15,6.13,,
1998-10-16,6.5,,
1998-10-19,7.5,,
1998-10-20,7.38,,
1998-10-21,7.38,,
1998-10-22,8.0,,
1998-10-23,8.25,,
1998-10-26,8.5,,
1998-10-27,7.5,,
1998-10-28,8.31,,
1998-10-29,8.56,,
1998-10-30,8.25,,
1998-11-02,8.44,,
1998-11-03,8.13,,
1998-11-04,7.5,,
1998-11-05,7.88,,
1998-11-06,8.5,,
1998-11-09,8.13,,
1998-11-10,7.81,,
1998-11-11,7.77,,
1998-11-12,7.75,,
1998-11-13,7.5,,
1998-11-16,7.75,,
1998-11-17,7.63,,
1998-11-18,7.94,,
1998-11-19,8.0,,
1998-11-20,8.13,,
1998-11-23,8.31,,
1998-11-24,8.38,,
1998-11-25,8.13,,
1998-11-27,8.13,,
1998-11-30,8.25,,
1998-12-01,8.13,,
1998-12-02,7.75,,
1998-12-03,7.94,,
1998-12-04,7.94,,
1998-12-07,7.81,,
1998-12-08,7.69,,
1998-12-09,7.88,,
1998-12-10,7.13,,
1998-12-11,7.63,,
1998-12-14,7.19,,
1998-12-15,7.38,,
1998-12-16,7.25,,
1998-12-17,6.94,,
1998-12-18,7.5,,
1998-12-21,7.25,,
1998-12-22,6.75,,
1998-12-23,6.63,,
1998-12-24,6.88,,
1998-12-28,6.75,,
1998-12-29,6.69,,
1998-12-30,6.75,,
1998-12-31,7.38,,
1999-01-04,7.94,,
1999-01-05,7.94,,
1999-01-06,8.13,,
1999-01-07,8.0,,
1999-01-08,7.5,,
1999-01-11,7.44,,
1999-01-12,7.25,,
1999-01-13,7.5,,
1999-01-14,6.97,,
1999-01-15,7.88,,
1999-01-19,7.5,,
1999-01-20,8.0,,
1999-01-21,7.75,,
1999-01-22,8.06,,
1999-01-25,7.75,,
1999-01-26,8.13,,
1999-01-27,7.69,,
1999-01-28,7.88,,
1999-01-29,8.0,,
1999-02-01,7.56,,
1999-02-02,9.88,,
1999-02-03,8.5,,
1999-02-04,9.0,,
1999-02-05,8.25,,
1999-02-08,8.31,,
1999-02-09,7.81,,
1999-02-10,7.75,,
1999-02-11,8.31,,
1999-02-12,8.13,,
1999-02-16,8.25,,
1999-02-17,7.94,,
1999-02-18,7.77,,
1999-02-19,7.75,,
1999-02-22,7.63,,
1999-02-23,7.63,,
1999-02-24,7.5,,
1999-02-25,7.63,,
1999-02-26,7.75,,
1999-03-01,7.69,,
1999-03-02,7.63,,
1999-03-03,7.63,,
1999-03-04,7.69,,
1999-03-05,7.63,,
1999-03-08,7.56,,
1999-03-09,7.38,,
1999-03-10,7.56,,
1999-03-11,7.75,,
1999-03-12,7.75,,
1999-03-15,7.88,,
1999-03-16,7.63,,
1999-03-17,7.31,,
1999-03-18,7.38,,
1999-03-19,7.31,,
1999-03-22,7.25,,
1999-03-23,6.63,,
1999-03-24,6.56,,
1999-03-25,6.73,,
1999-03-26,6.5,,
1999-03-29,6.56,,
1999-03-30,6.5,,
1999-03-31,6.63,,
1999-04-01,6.56,,
1999-04-05,6.5,,
1999-04-06,6.0,,
1999-04-07,5.56,,
1999-04-08,5.75,,
1999-04-09,6.38,,
1999-04-12,6.34,,
1999-04-13,6.25,,
1999-04-14,6.31,,
1999-04-15,6.72,,
1999-04-16,6.56,,
1999-04-19,5.94,,
1999-04-20,6.0,,
1999-04-21,6.13,,
1999-04-22,6.0,,
1999-04-23,6.25,,
1999-04-26,6.69,,
1999-04-27,6.88,,
1999-04-28,6.63,,
1999-04-29,6.5,,
1999-04-30,6.63,,
1999-05-03,6.63,,
1999-05-04,6.38,,
1999-05-05,6.31,,
1999-05-06,6.38,,
1999-05-07,6.38,,
1999-05-10,6.33,,
1999-05-11,6.38,,
1999-05-12,6.25,,
1999-05-13,6.81,,
1999-05-14,6.56,,
1999-05-17,6.56,,
1999-05-18,6.94,,
1999-05-19,6.97,,
1999-05-20,6.63,,
1999-05-21,7.19,,
1999-05-24,7.13,,
1999-05-25,7.13,,
1999-05-26,7.13,,
1999-05-27,6.88,,
1999-05-28,7.13,,
1999-06-01,7.13,,
1999-06-02,7.0,,
1999-06-03,6.88,,
1999-06-04,7.0,,
1999-06-07,6.94,,
1999-06-08,6.88,,
1999-06-09,6.75,,
1999-06-10,6.69,,
1999-06-11,6.63,,
1999-06-14,6.44,,
1999-06-15,6.38,,
1999-06-16,6.81,,
1999-06-17,6.56,,
1999-06-18,6.91,,
1999-06-21,6.81,,
1999-06-22,7.0,,
1999-06-23,7.0,,
1999-06-24,7.06,,
1999-06-25,7.25,,
1999-06-28,7.44,,
1999-06-29,8.0,,
1999-06-30,7.81,,
1999-07-01,8.5,,
1999-07-02,8.38,,
1999-07-06,8.34,,
1999-07-07,8.38,,
1999-07-08,8.63,,
1999-07-09,8.63,,
1999-07-12,8.63,,
1999-07-13,8.63,,
1999-07-14,8.5,,
1999-07-15,8.0,,
1999-07-16,8.19,,
1999-07-19,8.13,,
1999-07-20,8.16,,
1999-07-21,8.63,,
1999-07-22,8.78,,
1999-07-23,8.56,,
1999-07-26,8.56,,
1999-07-27,8.56,,
1999-07-28,8.56,,
1999-07-29,8.13,,
1999-07-30,8.38,,
1999-08-02,8.63,,
1999-08-03,8.59,,
1999-08-04,8.63,,
1999-08-05,8.63,,
1999-08-06,8.56,,
1999-08-09,8.78,,
1999-08-10,8.63,,
1999-08-11,9.0,,
1999-08-12,9.38,,
1999-08-13,9.5,,
1999-08-16,9.81,,
1999-08-17,9.63,,
1999-08-18,9.5,,
1999-08-19,9.44,,
1999-08-20,9.5,,
1999-08-23,9.88,,
1999-08-24,9.44,,
1999-08-25,9.5,,
1999-08-26,9.44,,
1999-08-27,9.5,,
1999-08-30,9.41,,
1999-08-31,9.5,,
1999-09-01,9.56,,
1999-09-02,7.44,,
1999-09-03,7.91,,
1999-09-07,8.06,,
1999-09-08,7.88,,
1999-09-09,8.0,,
1999-09-10,8.0,,
1999-09-13,7.94,,
1999-09-14,8.19,,
1999-09-15,8.19,,
1999-09-16,8.06,,
1999-09-17,8.03,,
1999-09-20,8.0,,
1999-09-21,8.0,,
1999-09-22,8.03,,
1999-09-23,8.0,,
1999-09-24,8.0,,
1999-09-27,8.0,,
1999-09-28,7.94,,
1999-09-29,7.88,,
