date,AON,AON_EPS,PE Ratio
1993-12-16,13.96,,
1993-12-17,14.07,,
1993-12-20,13.93,,
1993-12-21,13.85,,
1993-12-22,13.78,,
1993-12-23,14.0,,
1993-12-27,14.11,,
1993-12-28,14.19,,
1993-12-29,14.22,,
1993-12-30,14.3,,
1993-12-31,14.33,,
1994-01-03,14.26,,
1994-01-04,14.3,,
1994-01-05,14.19,,
1994-01-06,14.22,,
1994-01-07,14.19,,
1994-01-10,14.22,,
1994-01-11,14.11,,
1994-01-12,14.15,,
1994-01-13,14.19,,
1994-01-14,14.19,,
1994-01-17,14.07,,
1994-01-18,13.96,,
1994-01-19,14.0,,
1994-01-20,14.15,,
1994-01-21,14.07,,
1994-01-24,13.93,,
1994-01-25,13.63,,
1994-01-26,13.48,,
1994-01-27,13.85,,
1994-01-28,14.22,,
1994-01-31,14.52,,
1994-02-01,14.63,,
1994-02-02,14.33,,
1994-02-03,14.15,,
1994-02-04,13.96,,
1994-02-07,13.63,,
1994-02-08,14.04,,
1994-02-09,14.07,,
1994-02-10,14.11,,
1994-02-11,14.07,,
1994-02-14,14.15,,
1994-02-15,14.33,,
1994-02-16,14.56,,
1994-02-17,14.59,,
1994-02-18,14.67,,
1994-02-22,14.93,,
1994-02-23,14.67,,
1994-02-24,14.74,,
1994-02-25,14.78,,
1994-02-28,14.78,,
1994-03-01,14.85,,
1994-03-02,14.74,,
1994-03-03,14.74,,
1994-03-04,14.85,,
1994-03-07,15.0,,
1994-03-08,14.89,,
1994-03-09,14.78,,
1994-03-10,14.74,,
1994-03-11,14.52,,
1994-03-14,14.78,,
1994-03-15,14.93,,
1994-03-16,15.04,,
1994-03-17,15.04,,
1994-03-18,15.07,,
1994-03-21,15.15,,
1994-03-22,15.07,,
1994-03-23,14.85,,
1994-03-24,14.85,,
1994-03-25,14.85,,
1994-03-28,14.74,,
1994-03-29,14.41,,
1994-03-30,14.33,,
1994-03-31,14.22,,
1994-04-04,14.11,,
1994-04-05,13.89,,
1994-04-06,14.07,,
1994-04-07,13.96,,
1994-04-08,13.96,,
1994-04-11,14.07,,
1994-04-12,13.93,,
1994-04-13,14.0,,
1994-04-14,14.0,,
1994-04-15,13.96,,
1994-04-18,13.89,,
1994-04-19,13.89,,
1994-04-20,13.78,,
1994-04-21,13.89,,
1994-04-22,13.74,,
1994-04-25,13.78,,
1994-04-26,13.67,,
1994-04-28,13.48,,
1994-04-29,13.67,,
1994-05-02,13.67,,
1994-05-03,13.59,,
1994-05-04,13.78,,
1994-05-05,14.0,,
1994-05-06,13.85,,
1994-05-09,13.81,,
1994-05-10,13.89,,
1994-05-11,14.04,,
1994-05-12,14.22,,
1994-05-13,14.15,,
1994-05-16,14.3,,
1994-05-17,14.39,,
1994-05-18,14.72,,
1994-05-19,14.83,,
1994-05-20,15.11,,
1994-05-23,15.0,,
1994-05-24,15.0,,
1994-05-25,14.67,,
1994-05-26,14.78,,
1994-05-27,14.72,,
1994-05-31,14.72,,
1994-06-01,14.89,,
1994-06-02,14.94,,
1994-06-03,15.28,,
1994-06-06,15.44,,
1994-06-07,15.28,,
1994-06-08,15.17,,
1994-06-09,15.11,,
1994-06-10,15.06,,
1994-06-13,15.06,,
1994-06-14,15.06,,
1994-06-15,15.22,,
1994-06-16,15.17,,
1994-06-17,15.28,,
1994-06-20,15.17,,
1994-06-21,14.89,,
1994-06-22,14.67,,
1994-06-23,14.83,,
1994-06-24,14.61,,
1994-06-27,14.72,,
1994-06-28,14.5,,
1994-06-29,14.44,,
1994-06-30,15.06,,
1994-07-01,14.5,,
1994-07-05,14.61,,
1994-07-06,14.5,,
1994-07-07,14.78,,
1994-07-08,14.83,,
1994-07-11,14.72,,
1994-07-12,14.5,,
1994-07-13,14.56,,
1994-07-14,14.72,,
1994-07-15,15.0,,
1994-07-18,14.78,,
1994-07-19,14.89,,
1994-07-20,15.0,,
1994-07-21,15.0,,
1994-07-22,14.94,,
1994-07-25,14.94,,
1994-07-26,14.89,,
1994-07-27,14.83,,
1994-07-28,14.83,,
1994-07-29,14.78,,
1994-08-01,14.89,,
1994-08-02,14.83,,
1994-08-03,14.94,,
1994-08-04,15.0,,
1994-08-05,14.94,,
1994-08-08,15.06,,
1994-08-09,15.0,,
1994-08-10,14.94,,
1994-08-11,14.94,,
1994-08-12,15.0,,
1994-08-15,15.22,,
1994-08-16,15.28,,
1994-08-17,15.33,,
1994-08-18,15.44,,
1994-08-19,15.28,,
1994-08-22,15.33,,
1994-08-23,15.22,,
1994-08-24,15.44,,
1994-08-25,15.44,,
1994-08-26,15.44,,
1994-08-29,15.67,,
1994-08-30,15.61,,
1994-08-31,15.22,,
1994-09-01,15.11,,
1994-09-02,15.44,,
1994-09-06,15.5,,
1994-09-07,15.5,,
1994-09-08,15.44,,
1994-09-09,15.22,,
1994-09-12,15.11,,
1994-09-13,15.17,,
1994-09-14,15.06,,
1994-09-15,15.33,,
1994-09-16,15.17,,
1994-09-19,15.33,,
1994-09-20,15.22,,
1994-09-21,15.06,,
1994-09-22,14.72,,
1994-09-23,14.56,,
1994-09-26,14.78,,
1994-09-27,14.89,,
1994-09-28,14.89,,
1994-09-29,14.67,,
1994-09-30,14.83,,
1994-10-03,14.5,,
1994-10-04,14.44,,
1994-10-05,14.22,,
1994-10-06,14.22,,
1994-10-07,14.39,,
1994-10-10,14.56,,
1994-10-11,14.78,,
1994-10-12,14.56,,
1994-10-13,14.78,,
1994-10-14,14.83,,
1994-10-17,15.0,,
1994-10-18,15.06,,
1994-10-19,14.89,,
1994-10-20,14.83,,
1994-10-21,14.61,,
1994-10-24,14.44,,
1994-10-25,14.33,,
1994-10-26,14.11,,
1994-10-27,13.94,,
1994-10-28,14.0,,
1994-10-31,13.83,,
1994-11-01,14.06,,
1994-11-02,14.5,,
1994-11-03,14.61,,
1994-11-04,14.28,,
1994-11-07,14.22,,
1994-11-08,14.06,,
1994-11-09,14.06,,
1994-11-10,14.39,,
1994-11-11,14.22,,
1994-11-14,14.61,,
1994-11-15,14.39,,
1994-11-16,14.28,,
1994-11-17,14.28,,
1994-11-18,13.83,,
1994-11-21,13.5,,
1994-11-22,13.22,,
1994-11-23,13.61,,
1994-11-25,13.78,,
1994-11-28,14.06,,
1994-11-29,14.11,,
1994-11-30,14.06,,
1994-12-01,14.11,,
1994-12-02,14.22,,
1994-12-05,14.22,,
1994-12-06,14.22,,
1994-12-07,14.06,,
1994-12-08,13.94,,
1994-12-09,13.83,,
1994-12-12,13.83,,
1994-12-13,13.94,,
1994-12-14,13.83,,
1994-12-15,13.94,,
1994-12-16,14.06,,
1994-12-19,13.83,,
1994-12-20,13.78,,
1994-12-21,14.17,,
1994-12-22,14.17,,
1994-12-23,14.11,,
1994-12-27,14.0,,
1994-12-28,13.94,,
1994-12-29,14.17,,
1994-12-30,14.22,,
1995-01-03,14.22,,
1995-01-04,14.44,,
1995-01-05,14.39,,
1995-01-06,14.33,,
1995-01-09,14.44,,
1995-01-10,14.39,,
1995-01-11,14.28,,
1995-01-12,14.56,,
1995-01-13,14.5,,
1995-01-16,14.78,,
1995-01-17,14.94,,
1995-01-18,14.78,,
1995-01-19,14.61,,
1995-01-20,14.67,,
1995-01-23,14.61,,
1995-01-24,14.5,,
1995-01-25,14.33,,
1995-01-26,14.33,,
1995-01-27,14.5,,
1995-01-30,14.5,,
1995-01-31,14.61,,
1995-02-01,14.72,,
1995-02-02,14.78,,
1995-02-03,15.0,,
1995-02-06,15.28,,
1995-02-07,15.33,,
1995-02-08,15.33,,
1995-02-09,15.22,,
1995-02-10,15.17,,
1995-02-13,15.33,,
1995-02-14,15.39,,
1995-02-15,15.61,,
1995-02-16,15.5,,
1995-02-17,15.22,,
1995-02-21,15.11,,
1995-02-22,15.33,,
1995-02-23,15.44,,
1995-02-24,15.44,,
1995-02-27,15.39,,
1995-02-28,15.44,,
1995-03-01,15.5,,
1995-03-02,15.44,,
1995-03-03,15.44,,
1995-03-06,15.33,,
1995-03-07,15.28,,
1995-03-08,15.44,,
1995-03-09,15.39,,
1995-03-10,15.56,,
1995-03-13,15.56,,
1995-03-14,15.89,,
1995-03-15,16.0,,
1995-03-16,15.83,,
1995-03-17,15.94,,
1995-03-20,16.0,,
1995-03-21,16.06,,
1995-03-22,16.0,,
1995-03-23,16.11,,
1995-03-24,16.28,,
1995-03-27,16.39,,
1995-03-28,16.44,,
1995-03-29,16.56,,
1995-03-30,16.67,,
1995-03-31,16.22,,
1995-04-03,16.22,,
1995-04-04,16.33,,
1995-04-05,16.28,,
1995-04-06,16.44,,
1995-04-07,16.5,,
1995-04-10,16.44,,
1995-04-11,16.28,,
1995-04-12,16.67,,
1995-04-13,16.78,,
1995-04-17,16.67,,
1995-04-18,16.83,,
1995-04-19,16.67,,
1995-04-20,16.61,,
1995-04-21,16.56,,
1995-04-24,16.56,,
1995-04-25,16.61,,
1995-04-26,16.33,,
1995-04-27,16.44,,
1995-04-28,16.39,,
1995-05-01,16.56,,
1995-05-02,16.22,,
1995-05-03,16.28,,
1995-05-04,16.39,,
1995-05-05,16.22,,
1995-05-08,16.06,,
1995-05-09,16.17,,
1995-05-10,16.44,,
1995-05-11,16.28,,
1995-05-12,16.39,,
1995-05-15,16.56,,
1995-05-16,16.72,,
1995-05-17,16.33,,
1995-05-18,15.94,,
1995-05-19,16.11,,
1995-05-22,16.22,,
1995-05-23,16.39,,
1995-05-24,16.39,,
1995-05-25,16.17,,
1995-05-26,16.22,,
1995-05-30,16.06,,
1995-05-31,16.22,,
1995-06-01,16.17,,
1995-06-02,16.22,,
1995-06-05,16.28,,
1995-06-06,16.22,,
1995-06-07,16.33,,
1995-06-08,16.17,,
1995-06-09,16.11,,
1995-06-12,16.11,,
1995-06-13,16.17,,
1995-06-14,16.17,,
1995-06-15,16.11,,
1995-06-16,16.06,,
1995-06-19,16.17,,
1995-06-20,16.11,,
1995-06-21,16.33,,
1995-06-22,16.78,,
1995-06-23,16.61,,
1995-06-26,16.67,,
1995-06-27,16.56,,
1995-06-28,16.61,,
1995-06-29,16.5,,
1995-06-30,16.56,,
1995-07-03,16.56,,
1995-07-05,16.28,,
1995-07-06,16.44,,
1995-07-07,16.33,,
1995-07-10,16.39,,
1995-07-11,16.83,,
1995-07-12,16.89,,
1995-07-13,17.0,,
1995-07-14,17.22,,
1995-07-17,17.11,,
1995-07-18,16.83,,
1995-07-19,16.72,,
1995-07-20,16.61,,
1995-07-21,16.56,,
1995-07-24,16.56,,
1995-07-25,16.89,,
1995-07-26,17.06,,
1995-07-27,17.28,,
1995-07-28,16.89,,
1995-07-31,16.89,,
1995-08-01,16.72,,
1995-08-02,16.78,,
1995-08-03,16.94,,
1995-08-04,16.72,,
1995-08-07,16.78,,
1995-08-08,16.72,,
1995-08-09,16.56,,
1995-08-10,16.61,,
1995-08-11,16.5,,
1995-08-14,16.72,,
1995-08-15,16.61,,
1995-08-16,16.61,,
1995-08-17,16.61,,
1995-08-18,16.5,,
1995-08-21,16.67,,
1995-08-22,16.67,,
1995-08-23,16.61,,
1995-08-24,16.72,,
1995-08-25,16.89,,
1995-08-28,16.94,,
1995-08-29,17.17,,
1995-08-30,17.17,,
1995-08-31,17.33,,
1995-09-01,17.28,,
1995-09-05,17.39,,
1995-09-06,17.5,,
1995-09-07,17.61,,
1995-09-08,17.67,,
1995-09-11,17.72,,
1995-09-12,17.72,,
1995-09-13,17.72,,
1995-09-14,17.89,,
1995-09-15,17.67,,
1995-09-18,17.83,,
1995-09-19,17.72,,
1995-09-20,17.67,,
1995-09-21,17.67,,
1995-09-22,17.61,,
1995-09-25,17.56,,
1995-09-26,17.5,,
1995-09-27,18.39,,
1995-09-28,18.22,,
1995-09-29,18.17,,
1995-10-02,18.17,,
1995-10-03,18.39,,
1995-10-04,18.83,,
1995-10-05,19.0,,
1995-10-06,19.28,,
1995-10-09,19.44,,
1995-10-10,18.94,,
1995-10-11,19.28,,
1995-10-12,19.0,,
1995-10-13,19.17,,
1995-10-16,19.22,,
1995-10-17,19.33,,
1995-10-18,19.33,,
1995-10-19,19.11,,
1995-10-20,19.06,,
1995-10-23,19.0,,
1995-10-24,18.78,,
1995-10-25,18.56,,
1995-10-26,18.28,,
1995-10-27,18.33,,
1995-10-30,18.28,,
1995-10-31,18.28,,
1995-11-01,18.5,,
1995-11-02,19.0,,
1995-11-03,19.56,,
1995-11-06,20.0,,
1995-11-07,19.56,,
1995-11-08,19.89,,
1995-11-09,20.11,,
1995-11-10,20.56,,
1995-11-13,20.44,,
1995-11-14,20.28,,
1995-11-15,19.89,,
1995-11-16,20.06,,
1995-11-17,20.11,,
1995-11-20,20.28,,
1995-11-21,20.44,,
1995-11-22,20.33,,
1995-11-24,20.33,,
1995-11-27,20.78,,
1995-11-28,20.67,,
1995-11-29,21.11,,
1995-11-30,20.94,,
1995-12-01,21.33,,
1995-12-04,21.67,,
1995-12-05,22.0,,
1995-12-06,22.33,,
1995-12-07,22.17,,
1995-12-08,22.39,,
1995-12-11,22.11,,
1995-12-12,21.89,,
1995-12-13,22.17,,
1995-12-14,21.89,,
1995-12-15,22.44,,
1995-12-18,21.83,,
1995-12-19,22.11,,
1995-12-20,22.39,,
1995-12-21,22.39,,
1995-12-22,22.22,,
1995-12-26,22.22,,
1995-12-27,22.17,,
1995-12-28,22.17,,
1995-12-29,22.17,,
1996-01-02,22.44,,
1996-01-03,22.22,,
1996-01-04,21.94,,
1996-01-05,22.67,,
1996-01-08,22.61,,
1996-01-09,22.83,,
1996-01-10,22.11,,
1996-01-11,22.44,,
1996-01-12,22.72,,
1996-01-15,23.17,,
1996-01-16,23.11,,
1996-01-17,23.5,,
1996-01-18,23.39,,
1996-01-19,23.11,,
1996-01-22,23.11,,
1996-01-23,23.06,,
1996-01-24,23.06,,
1996-01-25,23.0,,
1996-01-26,23.39,,
1996-01-29,23.5,,
1996-01-30,23.72,,
1996-01-31,24.17,,
1996-02-01,24.17,,
1996-02-02,24.22,,
1996-02-05,24.56,,
1996-02-06,24.44,,
1996-02-07,24.44,,
1996-02-08,24.28,,
1996-02-09,24.22,,
1996-02-12,24.5,,
1996-02-13,24.5,,
1996-02-14,24.39,,
1996-02-15,24.33,,
1996-02-16,24.17,,
1996-02-20,23.17,,
1996-02-21,23.56,,
1996-02-22,23.67,,
1996-02-23,23.94,,
1996-02-26,23.78,,
1996-02-27,23.39,,
1996-02-28,23.56,,
1996-02-29,23.11,,
1996-03-01,23.28,,
1996-03-04,23.72,,
1996-03-05,23.39,,
1996-03-06,23.44,,
1996-03-07,23.22,,
1996-03-08,23.0,,
1996-03-11,22.67,,
1996-03-12,22.28,,
1996-03-13,22.89,,
1996-03-14,22.89,,
1996-03-15,23.11,,
1996-03-18,23.5,,
1996-03-19,23.33,,
1996-03-20,23.39,,
1996-03-21,23.44,,
1996-03-22,23.5,,
1996-03-25,23.44,,
1996-03-26,23.78,,
1996-03-27,23.61,,
1996-03-28,23.33,,
1996-03-29,23.0,,
1996-04-01,23.44,,
1996-04-02,23.33,,
1996-04-03,23.11,,
1996-04-04,23.11,,
1996-04-08,22.72,,
1996-04-09,23.0,,
1996-04-10,23.17,,
1996-04-11,22.94,,
1996-04-12,23.22,,
1996-04-15,23.11,,
1996-04-16,23.06,,
1996-04-17,22.83,,
1996-04-18,23.83,,
1996-04-19,24.33,,
1996-04-22,24.22,,
1996-04-23,24.22,,
1996-04-24,24.0,,
1996-04-25,24.0,,
1996-04-26,24.0,,
1996-04-29,24.06,,
1996-04-30,23.83,,
1996-05-01,23.83,,
1996-05-02,23.5,,
1996-05-03,23.44,,
1996-05-06,23.33,,
1996-05-07,23.22,,
1996-05-08,23.56,,
1996-05-09,23.22,,
1996-05-10,23.5,,
1996-05-13,23.5,,
1996-05-14,23.78,,
1996-05-15,23.5,,
1996-05-16,23.56,,
1996-05-17,23.28,,
1996-05-20,23.28,,
1996-05-21,23.17,,
1996-05-22,23.0,,
1996-05-23,22.78,,
1996-05-24,22.67,,
1996-05-28,22.56,,
1996-05-29,22.67,,
1996-05-30,22.44,,
1996-05-31,22.39,,
1996-06-03,22.5,,
1996-06-04,23.06,,
1996-06-05,23.06,,
1996-06-06,23.06,,
1996-06-07,22.83,,
1996-06-10,22.61,,
1996-06-11,22.72,,
1996-06-12,22.5,,
1996-06-13,22.33,,
1996-06-14,22.44,,
1996-06-17,22.56,,
1996-06-18,22.56,,
1996-06-19,22.67,,
1996-06-20,22.5,,
1996-06-21,22.72,,
1996-06-24,22.56,,
1996-06-25,22.39,,
1996-06-26,22.39,,
1996-06-27,22.56,,
1996-06-28,22.56,,
1996-07-01,23.17,,
1996-07-02,23.06,,
1996-07-03,23.17,,
1996-07-05,22.39,,
1996-07-08,22.28,,
1996-07-09,22.22,,
1996-07-10,22.44,,
1996-07-11,22.39,,
1996-07-12,22.17,,
1996-07-15,22.28,,
1996-07-16,22.06,,
1996-07-17,21.83,,
1996-07-18,22.06,,
1996-07-19,21.89,,
1996-07-22,21.72,,
1996-07-23,21.5,,
1996-07-24,21.56,,
1996-07-25,21.5,,
1996-07-26,21.67,,
1996-07-29,21.39,,
1996-07-30,21.5,,
1996-07-31,21.61,,
1996-08-01,21.78,,
1996-08-02,22.0,,
1996-08-05,21.78,,
1996-08-06,21.61,,
1996-08-07,21.72,,
1996-08-08,21.56,,
1996-08-09,21.56,,
1996-08-12,21.5,,
1996-08-13,21.33,,
1996-08-14,21.44,,
1996-08-15,21.22,,
1996-08-16,21.5,,
1996-08-19,21.56,,
1996-08-20,21.83,,
1996-08-21,21.72,,
1996-08-22,21.72,,
1996-08-23,21.56,,
1996-08-26,21.78,,
1996-08-27,22.11,,
1996-08-28,22.72,,
1996-08-29,22.5,,
1996-08-30,22.44,,
1996-09-03,22.22,,
1996-09-04,22.28,,
1996-09-05,21.72,,
1996-09-06,22.22,,
1996-09-09,22.89,,
1996-09-10,22.78,,
1996-09-11,23.0,,
1996-09-12,23.17,,
1996-09-13,23.67,,
1996-09-16,23.72,,
1996-09-17,23.61,,
1996-09-18,23.56,,
1996-09-19,23.72,,
1996-09-20,23.78,,
1996-09-23,23.72,,
1996-09-24,23.67,,
1996-09-25,23.56,,
1996-09-26,23.67,,
1996-09-27,23.61,,
1996-09-30,24.11,,
1996-10-01,24.06,,
1996-10-02,24.22,,
1996-10-03,24.11,,
1996-10-04,24.56,,
1996-10-07,24.5,,
1996-10-08,24.44,,
1996-10-09,24.28,,
1996-10-10,24.22,,
1996-10-11,24.28,,
1996-10-14,24.56,,
1996-10-15,24.44,,
1996-10-16,24.33,,
1996-10-17,24.39,,
1996-10-18,24.83,,
1996-10-21,24.89,,
1996-10-22,24.44,,
1996-10-23,24.56,,
1996-10-24,24.56,,
1996-10-25,24.83,,
1996-10-28,25.0,,
1996-10-29,24.89,,
1996-10-30,25.22,,
1996-10-31,25.67,,
1996-11-01,25.61,,
1996-11-04,25.83,,
1996-11-05,25.33,,
1996-11-06,25.83,,
1996-11-07,25.72,,
1996-11-08,25.78,,
1996-11-11,26.11,,
1996-11-12,26.28,,
1996-11-13,26.39,,
1996-11-14,26.56,,
1996-11-15,26.78,,
1996-11-18,26.78,,
1996-11-19,26.72,,
1996-11-20,26.89,,
1996-11-21,26.89,,
1996-11-22,27.11,,
1996-11-25,27.22,,
1996-11-26,27.22,,
1996-11-27,27.11,,
1996-11-29,27.06,,
1996-12-02,27.33,,
1996-12-03,26.94,,
1996-12-04,26.39,,
1996-12-05,25.94,,
1996-12-06,25.78,,
1996-12-09,25.72,,
1996-12-10,25.61,,
1996-12-11,26.17,,
1996-12-12,27.22,,
1996-12-13,27.0,,
1996-12-16,28.0,,
1996-12-17,28.0,,
1996-12-18,27.94,,
1996-12-19,28.56,,
1996-12-20,28.33,,
1996-12-23,28.39,,
1996-12-24,28.44,,
1996-12-26,28.44,,
1996-12-27,28.17,,
1996-12-30,28.06,,
1996-12-31,27.61,,
1997-01-02,27.39,,
1997-01-03,27.61,,
1997-01-06,27.33,,
1997-01-07,27.67,,
1997-01-08,27.67,,
1997-01-09,27.72,,
1997-01-10,27.56,,
1997-01-13,28.11,,
1997-01-14,28.22,,
1997-01-15,28.56,,
1997-01-16,28.28,,
1997-01-17,28.22,,
1997-01-20,28.39,,
1997-01-21,28.44,,
1997-01-22,28.72,,
1997-01-23,28.39,,
1997-01-24,28.5,,
1997-01-27,28.33,,
1997-01-28,28.44,,
1997-01-29,28.61,,
1997-01-30,28.72,,
1997-01-31,28.72,,
1997-02-03,28.5,,
1997-02-04,27.89,,
1997-02-05,28.56,,
1997-02-06,28.5,,
1997-02-07,28.56,,
1997-02-10,28.39,,
1997-02-11,28.61,,
1997-02-12,28.67,,
1997-02-13,29.28,,
1997-02-14,29.06,,
1997-02-18,29.33,,
1997-02-19,28.94,,
1997-02-20,28.28,,
1997-02-21,28.44,,
1997-02-24,28.72,,
1997-02-25,28.78,,
1997-02-26,28.56,,
1997-02-27,28.39,,
1997-02-28,28.17,,
1997-03-03,28.17,,
1997-03-04,28.0,,
1997-03-05,28.5,,
1997-03-06,28.83,,
1997-03-07,29.5,,
1997-03-10,29.83,,
1997-03-11,29.56,,
1997-03-12,29.61,,
1997-03-13,29.0,,
1997-03-14,29.22,,
1997-03-17,29.17,,
1997-03-18,28.89,,
1997-03-19,28.89,,
1997-03-20,28.89,,
1997-03-21,28.83,,
1997-03-24,28.83,,
1997-03-25,29.0,,
1997-03-26,28.67,,
1997-03-27,27.5,,
1997-03-31,27.22,,
1997-04-01,27.5,,
1997-04-02,27.06,,
1997-04-03,27.22,,
1997-04-04,27.5,,
1997-04-07,27.83,,
1997-04-08,27.83,,
1997-04-09,27.39,,
1997-04-10,27.61,,
1997-04-11,27.11,,
1997-04-14,27.72,,
1997-04-15,27.94,,
1997-04-16,28.56,,
1997-04-17,28.39,,
1997-04-18,28.44,,
1997-04-21,28.17,,
1997-04-22,29.11,,
1997-04-23,29.06,,
1997-04-24,28.72,,
1997-04-25,28.72,,
1997-04-28,29.33,,
1997-04-29,29.5,,
1997-04-30,29.56,,
1997-05-01,29.5,,
1997-05-02,30.56,,
1997-05-05,31.5,,
1997-05-06,31.17,,
1997-05-07,30.44,,
1997-05-08,31.39,,
1997-05-09,31.28,,
1997-05-12,31.61,,
1997-05-13,31.67,,
1997-05-14,31.78,,
1997-05-15,31.83,,
1997-05-16,31.42,,
1997-05-19,31.58,,
1997-05-20,31.33,,
1997-05-21,31.25,,
1997-05-22,31.58,,
1997-05-23,31.75,,
1997-05-27,31.58,,
1997-05-28,31.83,,
1997-05-29,31.92,,
1997-05-30,32.5,,
1997-06-02,32.42,,
1997-06-03,32.5,,
1997-06-04,32.17,,
1997-06-05,32.42,,
1997-06-06,32.67,,
1997-06-09,32.75,,
1997-06-10,32.92,,
1997-06-11,32.92,,
1997-06-12,33.67,,
1997-06-13,33.25,,
1997-06-16,33.67,,
1997-06-17,33.75,,
1997-06-18,33.83,,
1997-06-19,34.25,,
1997-06-20,34.83,,
1997-06-23,34.83,,
1997-06-24,34.96,,
1997-06-25,34.42,,
1997-06-26,34.17,,
1997-06-27,34.71,,
1997-06-30,34.5,,
1997-07-01,34.79,,
1997-07-02,34.83,,
1997-07-03,35.42,,
1997-07-07,35.54,,
1997-07-08,35.63,,
1997-07-09,35.54,,
1997-07-10,36.33,,
1997-07-11,36.33,,
1997-07-14,35.92,,
1997-07-15,35.92,,
1997-07-16,36.13,,
1997-07-17,35.71,,
1997-07-18,35.0,,
1997-07-21,34.88,,
1997-07-22,36.25,,
1997-07-23,36.0,,
1997-07-24,35.67,,
1997-07-25,35.79,,
1997-07-28,35.13,,
1997-07-29,36.08,,
1997-07-30,36.75,,
1997-07-31,37.33,,
1997-08-01,35.83,,
1997-08-04,36.17,,
1997-08-05,35.71,,
1997-08-06,36.13,,
1997-08-07,35.88,,
1997-08-08,35.17,,
1997-08-11,35.54,,
1997-08-12,35.38,,
1997-08-13,35.54,,
1997-08-14,35.29,,
1997-08-15,34.54,,
1997-08-18,34.83,,
1997-08-19,35.96,,
1997-08-20,35.08,,
1997-08-21,34.88,,
1997-08-22,34.33,,
1997-08-25,34.25,,
1997-08-26,34.17,,
1997-08-27,33.79,,
1997-08-28,34.08,,
1997-08-29,33.96,,
1997-09-02,34.79,,
1997-09-03,34.75,,
1997-09-04,35.0,,
1997-09-05,34.71,,
1997-09-08,35.0,,
1997-09-09,34.88,,
1997-09-10,34.17,,
1997-09-11,33.71,,
1997-09-12,34.63,,
1997-09-15,34.21,,
1997-09-16,35.63,,
1997-09-17,35.75,,
1997-09-18,36.04,,
1997-09-19,35.96,,
1997-09-22,36.0,,
1997-09-23,35.42,,
1997-09-24,35.58,,
1997-09-25,35.13,,
1997-09-26,34.92,,
1997-09-29,35.04,,
1997-09-30,35.17,,
1997-10-01,36.08,,
1997-10-02,36.63,,
1997-10-03,37.21,,
1997-10-06,37.92,,
1997-10-07,38.83,,
1997-10-08,38.38,,
1997-10-09,37.67,,
1997-10-10,37.42,,
1997-10-13,37.83,,
1997-10-14,37.92,,
1997-10-15,37.63,,
1997-10-16,37.04,,
1997-10-17,36.75,,
1997-10-20,37.63,,
1997-10-21,38.0,,
1997-10-22,37.38,,
1997-10-23,36.83,,
1997-10-24,36.79,,
1997-10-27,34.75,,
1997-10-28,36.63,,
1997-10-29,36.83,,
1997-10-30,35.75,,
1997-10-31,35.96,,
1997-11-03,36.75,,
1997-11-04,36.88,,
1997-11-05,36.79,,
1997-11-06,36.58,,
1997-11-07,35.88,,
1997-11-10,35.63,,
1997-11-11,35.29,,
1997-11-12,34.25,,
1997-11-13,34.67,,
1997-11-14,34.71,,
1997-11-17,35.29,,
1997-11-18,34.58,,
1997-11-19,35.25,,
1997-11-20,35.21,,
1997-11-21,35.0,,
1997-11-24,34.58,,
1997-11-25,34.67,,
1997-11-26,35.17,,
1997-11-28,35.25,,
1997-12-01,35.96,,
1997-12-02,36.0,,
1997-12-03,35.92,,
1997-12-04,36.21,,
1997-12-05,36.63,,
1997-12-08,36.79,,
1997-12-09,36.5,,
1997-12-10,36.63,,
1997-12-11,36.33,,
1997-12-12,36.54,,
1997-12-15,36.71,,
1997-12-16,36.79,,
1997-12-17,36.42,,
1997-12-18,36.54,,
1997-12-19,36.75,,
1997-12-22,37.71,,
1997-12-23,37.38,,
1997-12-24,37.17,,
1997-12-26,37.33,,
1997-12-29,38.0,,
1997-12-30,38.13,,
1997-12-31,39.08,,
1998-01-02,38.75,,
1998-01-05,38.38,,
1998-01-06,38.75,,
1998-01-07,38.88,,
1998-01-08,38.17,,
1998-01-09,36.67,,
1998-01-12,37.33,,
1998-01-13,37.67,,
1998-01-14,37.13,,
1998-01-15,36.63,,
1998-01-16,37.25,,
1998-01-20,38.21,,
1998-01-21,37.38,,
1998-01-22,37.42,,
1998-01-23,36.71,,
1998-01-26,36.54,,
1998-01-27,37.13,,
1998-01-28,37.13,,
1998-01-29,37.46,,
1998-01-30,37.21,,
1998-02-02,37.92,,
1998-02-03,37.75,,
1998-02-04,37.83,,
1998-02-05,37.29,,
1998-02-06,37.54,,
1998-02-09,37.5,,
1998-02-10,38.13,,
1998-02-11,37.5,,
1998-02-12,37.71,,
1998-02-13,37.33,,
1998-02-17,37.5,,
1998-02-18,38.0,,
1998-02-19,38.08,,
1998-02-20,38.63,,
1998-02-23,38.75,,
1998-02-24,39.04,,
1998-02-25,39.46,,
1998-02-26,39.71,,
1998-02-27,39.88,,
1998-03-02,39.88,,
1998-03-03,40.25,,
1998-03-04,40.33,,
1998-03-05,39.88,,
1998-03-06,40.83,,
1998-03-09,41.21,,
1998-03-10,41.92,,
1998-03-11,42.42,,
1998-03-12,43.25,,
1998-03-13,42.92,,
1998-03-16,43.0,,
1998-03-17,43.04,,
1998-03-18,43.25,,
1998-03-19,43.21,,
