date,DFS,DFS_EPS,PE Ratio
2017-03-23,67.42,1.4,48.15714285714286
2017-03-24,67.21,1.4,48.00714285714285
2017-03-27,66.79,1.4,47.70714285714286
2017-03-28,67.89,1.4,48.49285714285715
2017-03-29,67.66,1.4,48.32857142857143
2017-03-30,68.66,1.4,49.042857142857144
2017-03-31,68.39,1.4,48.85
2017-04-03,67.95,1.4,48.53571428571429
2017-04-04,67.05,1.4,47.892857142857146
2017-04-05,66.12,1.4,47.228571428571435
2017-04-06,66.53,1.4,47.52142857142857
2017-04-07,65.98,1.4,47.12857142857143
2017-04-10,65.43,1.4,46.735714285714295
2017-04-11,66.03,1.4,47.16428571428572
2017-04-12,65.47,1.4,46.76428571428572
2017-04-13,64.77,1.4,46.26428571428571
2017-04-17,65.68,1.4,46.914285714285725
2017-04-18,65.04,1.4,46.45714285714286
2017-04-19,64.97,1.4,46.40714285714286
2017-04-20,66.69,1.4,47.635714285714286
2017-04-21,66.23,1.4,47.307142857142864
2017-04-24,66.91,1.4,47.792857142857144
2017-04-25,67.28,1.4,48.057142857142864
2017-04-26,65.23,1.4,46.59285714285715
2017-04-27,64.32,1.4,45.94285714285714
2017-04-28,62.59,1.4,44.70714285714286
2017-05-01,61.97,1.4,44.26428571428572
2017-05-02,61.93,1.43,43.30769230769231
2017-05-03,61.14,1.43,42.75524475524476
2017-05-04,60.55,1.43,42.34265734265734
2017-05-05,60.3,1.43,42.16783216783217
2017-05-08,60.43,1.43,42.25874125874126
2017-05-09,60.7,1.43,42.447552447552454
2017-05-10,60.31,1.43,42.17482517482518
2017-05-11,60.24,1.43,42.12587412587413
2017-05-12,60.27,1.43,42.146853146853154
2017-05-15,60.81,1.43,42.52447552447553
2017-05-16,60.17,1.43,42.07692307692308
2017-05-17,58.84,1.43,41.146853146853154
2017-05-18,59.28,1.43,41.45454545454546
2017-05-19,60.11,1.43,42.03496503496503
2017-05-22,59.71,1.43,41.75524475524476
2017-05-23,59.74,1.43,41.77622377622378
2017-05-24,59.2,1.43,41.3986013986014
2017-05-25,59.04,1.43,41.28671328671329
2017-05-26,59.8,1.43,41.81818181818182
2017-05-30,58.86,1.43,41.16083916083916
2017-05-31,58.7,1.43,41.048951048951054
2017-06-01,59.07,1.43,41.30769230769231
2017-06-02,58.91,1.43,41.19580419580419
2017-06-05,59.02,1.43,41.27272727272727
2017-06-06,58.69,1.43,41.04195804195804
2017-06-07,59.37,1.43,41.51748251748252
2017-06-08,59.73,1.43,41.76923076923077
2017-06-09,60.57,1.43,42.35664335664336
2017-06-12,60.73,1.43,42.46853146853147
2017-06-13,61.36,1.43,42.909090909090914
2017-06-14,60.63,1.43,42.3986013986014
2017-06-15,60.72,1.43,42.46153846153846
2017-06-16,61.1,1.43,42.72727272727273
2017-06-19,61.14,1.43,42.75524475524476
2017-06-20,60.78,1.43,42.50349650349651
2017-06-21,60.36,1.43,42.209790209790214
2017-06-22,60.24,1.43,42.12587412587413
2017-06-23,60.04,1.43,41.98601398601399
2017-06-26,60.61,1.43,42.38461538461539
2017-06-27,61.07,1.43,42.70629370629371
2017-06-28,61.88,1.43,43.27272727272727
2017-06-29,61.51,1.43,43.01398601398601
2017-06-30,62.19,1.43,43.48951048951049
2017-07-03,62.27,1.43,43.54545454545455
2017-07-05,61.51,1.43,43.01398601398601
2017-07-06,61.2,1.43,42.7972027972028
2017-07-07,61.37,1.43,42.91608391608391
2017-07-10,61.1,1.43,42.72727272727273
2017-07-11,60.76,1.43,42.48951048951049
2017-07-12,61.14,1.43,42.75524475524476
2017-07-13,61.42,1.43,42.95104895104895
2017-07-14,61.26,1.43,42.83916083916084
2017-07-17,61.07,1.43,42.70629370629371
2017-07-18,61.04,1.43,42.68531468531469
2017-07-19,61.14,1.43,42.75524475524476
2017-07-20,61.37,1.43,42.91608391608391
2017-07-21,62.53,1.43,43.72727272727273
2017-07-24,62.53,1.43,43.72727272727273
2017-07-25,63.79,1.43,44.60839160839161
2017-07-26,63.13,1.43,44.146853146853154
2017-07-27,60.44,1.43,42.26573426573427
2017-07-28,60.26,1.43,42.13986013986014
2017-07-31,60.94,1.43,42.61538461538461
2017-08-01,60.61,1.4,43.292857142857144
2017-08-02,60.78,1.4,43.41428571428572
2017-08-03,60.46,1.4,43.18571428571429
2017-08-04,61.04,1.4,43.6
2017-08-07,61.39,1.4,43.85
2017-08-08,61.96,1.4,44.25714285714286
2017-08-09,61.26,1.4,43.75714285714286
2017-08-10,60.1,1.4,42.92857142857143
2017-08-11,59.64,1.4,42.6
2017-08-14,60.5,1.4,43.214285714285715
2017-08-15,61.87,1.4,44.19285714285714
2017-08-16,61.71,1.4,44.07857142857143
2017-08-17,59.9,1.4,42.785714285714285
2017-08-18,59.43,1.4,42.45
2017-08-21,59.27,1.4,42.33571428571429
2017-08-22,59.5,1.4,42.5
2017-08-23,59.31,1.4,42.36428571428572
2017-08-24,59.47,1.4,42.47857142857143
2017-08-25,59.69,1.4,42.635714285714286
2017-08-28,59.1,1.4,42.214285714285715
2017-08-29,58.45,1.4,41.75000000000001
2017-08-30,58.97,1.4,42.121428571428574
2017-08-31,58.95,1.4,42.10714285714286
2017-09-01,59.59,1.4,42.56428571428572
2017-09-05,58.44,1.4,41.74285714285715
2017-09-06,58.86,1.4,42.042857142857144
2017-09-07,58.09,1.4,41.49285714285715
2017-09-08,57.66,1.4,41.18571428571428
2017-09-11,58.19,1.4,41.56428571428572
2017-09-12,57.99,1.4,41.42142857142858
2017-09-13,59.29,1.4,42.35
2017-09-14,58.65,1.4,41.892857142857146
2017-09-15,59.43,1.4,42.45
2017-09-18,60.25,1.4,43.03571428571429
2017-09-19,60.49,1.4,43.20714285714286
2017-09-20,60.34,1.4,43.10000000000001
2017-09-21,60.5,1.4,43.214285714285715
2017-09-22,61.41,1.4,43.864285714285714
2017-09-25,61.91,1.4,44.221428571428575
2017-09-26,62.69,1.4,44.77857142857143
2017-09-27,64.06,1.4,45.75714285714286
2017-09-28,64.36,1.4,45.971428571428575
2017-09-29,64.48,1.4,46.057142857142864
2017-10-02,65.16,1.4,46.542857142857144
2017-10-03,65.74,1.4,46.957142857142856
2017-10-04,65.49,1.4,46.778571428571425
2017-10-05,65.97,1.4,47.121428571428574
2017-10-06,65.75,1.4,46.964285714285715
2017-10-09,65.38,1.4,46.7
2017-10-10,65.34,1.4,46.67142857142858
2017-10-11,64.84,1.4,46.31428571428572
2017-10-12,63.81,1.4,45.578571428571436
2017-10-13,63.88,1.4,45.62857142857143
2017-10-16,65.35,1.4,46.67857142857143
2017-10-17,64.66,1.4,46.18571428571428
2017-10-18,65.39,1.4,46.70714285714286
2017-10-19,65.66,1.4,46.9
2017-10-20,66.57,1.4,47.55
2017-10-23,66.84,1.4,47.74285714285715
2017-10-24,67.39,1.4,48.135714285714286
2017-10-25,65.15,1.4,46.53571428571429
2017-10-26,66.69,1.4,47.635714285714286
2017-10-27,66.78,1.4,47.7
2017-10-30,66.51,1.4,47.50714285714287
2017-10-31,66.53,1.4,47.52142857142857
2017-11-01,66.9,1.4,47.78571428571429
2017-11-02,66.93,1.59,42.09433962264151
2017-11-03,67.44,1.59,42.41509433962264
2017-11-06,67.02,1.59,42.15094339622641
2017-11-07,66.44,1.59,41.78616352201257
2017-11-08,66.09,1.59,41.56603773584906
2017-11-09,65.47,1.59,41.17610062893081
2017-11-10,64.76,1.59,40.729559748427675
2017-11-13,65.0,1.59,40.880503144654085
2017-11-14,64.21,1.59,40.38364779874213
2017-11-15,65.27,1.59,41.0503144654088
2017-11-16,64.82,1.59,40.76729559748427
2017-11-17,65.06,1.59,40.918238993710695
2017-11-20,65.82,1.59,41.39622641509433
2017-11-21,65.64,1.59,41.283018867924525
2017-11-22,65.5,1.59,41.19496855345912
2017-11-24,65.4,1.59,41.132075471698116
2017-11-27,65.34,1.59,41.094339622641506
2017-11-28,67.63,1.59,42.53459119496855
2017-11-29,69.01,1.59,43.40251572327044
2017-11-30,70.6,1.59,44.40251572327043
2017-12-01,71.12,1.59,44.729559748427675
2017-12-04,73.44,1.59,46.18867924528301
2017-12-05,73.18,1.59,46.0251572327044
2017-12-06,72.94,1.59,45.874213836477985
2017-12-07,73.45,1.59,46.19496855345912
2017-12-08,73.8,1.59,46.415094339622634
2017-12-11,74.35,1.59,46.76100628930817
2017-12-12,75.09,1.59,47.22641509433962
2017-12-13,73.82,1.59,46.427672955974835
2017-12-14,73.67,1.59,46.33333333333333
2017-12-15,74.59,1.59,46.911949685534594
2017-12-18,75.96,1.59,47.77358490566037
2017-12-19,75.95,1.59,47.76729559748428
2017-12-20,75.74,1.59,47.635220125786155
2017-12-21,76.04,1.59,47.82389937106918
2017-12-22,77.13,1.59,48.50943396226415
2017-12-26,77.26,1.59,48.59119496855346
2017-12-27,76.96,1.59,48.40251572327043
2017-12-28,77.5,1.59,48.74213836477987
2017-12-29,76.92,1.59,48.37735849056604
2018-01-02,76.91,1.59,48.37106918238993
2018-01-03,77.48,1.59,48.729559748427675
2018-01-04,78.25,1.59,49.21383647798742
2018-01-05,78.16,1.59,49.15723270440251
2018-01-08,77.57,1.59,48.78616352201257
2018-01-09,78.24,1.59,49.20754716981131
2018-01-10,79.47,1.59,49.98113207547169
2018-01-11,80.36,1.59,50.54088050314465
2018-01-12,80.51,1.59,50.63522012578616
2018-01-16,78.94,1.59,49.64779874213836
2018-01-17,78.93,1.59,49.64150943396226
2018-01-18,78.22,1.59,49.19496855345912
2018-01-19,78.32,1.59,49.25786163522012
2018-01-22,78.87,1.59,49.60377358490566
2018-01-23,78.72,1.59,49.50943396226415
2018-01-24,78.74,1.59,49.52201257861635
2018-01-25,80.3,1.59,50.50314465408805
2018-01-26,80.98,1.59,50.930817610062896
2018-01-29,81.31,1.59,51.138364779874216
2018-01-30,79.72,1.59,50.13836477987421
2018-01-31,79.8,1.59,50.18867924528301
2018-02-01,80.62,1.59,50.704402515723274
2018-02-02,78.97,1.59,49.666666666666664
2018-02-05,74.88,1.59,47.094339622641506
2018-02-06,76.14,1.59,47.886792452830186
2018-02-07,76.63,1.59,48.19496855345911
2018-02-08,72.4,1.59,45.534591194968556
2018-02-09,74.11,1.59,46.61006289308176
2018-02-12,75.95,1.59,47.76729559748428
2018-02-13,76.5,1.59,48.11320754716981
2018-02-14,77.61,1.59,48.81132075471698
2018-02-15,78.57,1.59,49.415094339622634
2018-02-16,79.53,1.59,50.0188679245283
2018-02-20,79.63,1.59,50.081761006289305
2018-02-21,78.59,1.53,51.36601307189542
2018-02-22,77.75,1.53,50.81699346405229
2018-02-23,79.42,1.53,51.908496732026144
2018-02-26,80.43,1.53,52.568627450980394
2018-02-27,79.56,1.53,52.0
2018-02-28,78.83,1.53,51.52287581699346
2018-03-01,75.21,1.53,49.15686274509803
2018-03-02,75.84,1.53,49.568627450980394
2018-03-05,77.07,1.53,50.37254901960784
2018-03-06,76.81,1.53,50.20261437908497
2018-03-07,76.63,1.53,50.084967320261434
2018-03-08,77.1,1.53,50.3921568627451
2018-03-09,78.42,1.53,51.254901960784316
2018-03-12,78.15,1.53,51.07843137254902
2018-03-13,77.33,1.53,50.54248366013071
2018-03-14,76.46,1.53,49.97385620915032
2018-03-15,75.37,1.53,49.26143790849673
2018-03-16,76.54,1.53,50.02614379084967
2018-03-19,76.04,1.53,49.69934640522876
2018-03-20,75.36,1.53,49.25490196078431
2018-03-21,74.86,1.53,48.928104575163395
2018-03-22,71.89,1.53,46.98692810457516
2018-03-23,70.07,1.53,45.79738562091503
2018-03-26,71.79,1.53,46.92156862745098
2018-03-27,70.23,1.53,45.90196078431373
2018-03-28,70.28,1.53,45.93464052287582
2018-03-29,71.93,1.53,47.013071895424844
2018-04-02,69.58,1.53,45.47712418300653
2018-04-03,70.6,1.53,46.143790849673195
2018-04-04,71.69,1.53,46.8562091503268
2018-04-05,72.13,1.53,47.1437908496732
2018-04-06,70.34,1.53,45.97385620915033
2018-04-09,70.67,1.53,46.189542483660134
2018-04-10,71.9,1.53,46.993464052287585
2018-04-11,70.9,1.53,46.33986928104576
2018-04-12,71.61,1.53,46.80392156862745
2018-04-13,70.54,1.53,46.1045751633987
2018-04-16,71.56,1.53,46.77124183006536
2018-04-17,71.92,1.53,47.00653594771242
2018-04-18,72.09,1.53,47.11764705882353
2018-04-19,73.29,1.53,47.90196078431373
2018-04-20,73.32,1.53,47.921568627450974
2018-04-23,73.31,1.53,47.915032679738566
2018-04-24,72.9,1.53,47.64705882352941
2018-04-25,71.86,1.53,46.967320261437905
2018-04-26,72.37,1.53,47.30065359477124
2018-04-27,71.22,1.53,46.549019607843135
2018-04-30,71.25,1.53,46.568627450980394
2018-05-01,70.52,1.82,38.747252747252745
2018-05-02,70.5,1.82,38.73626373626374
2018-05-03,69.6,1.82,38.241758241758234
2018-05-04,70.87,1.82,38.93956043956044
2018-05-07,71.84,1.82,39.472527472527474
2018-05-08,72.87,1.82,40.03846153846154
2018-05-09,74.12,1.82,40.72527472527473
2018-05-10,74.88,1.82,41.14285714285714
2018-05-11,75.37,1.82,41.41208791208791
2018-05-14,75.45,1.82,41.456043956043956
2018-05-15,76.31,1.82,41.92857142857143
2018-05-16,77.43,1.82,42.543956043956044
2018-05-17,77.83,1.82,42.76373626373626
2018-05-18,77.23,1.82,42.434065934065934
2018-05-21,77.83,1.82,42.76373626373626
2018-05-22,78.22,1.82,42.97802197802198
2018-05-23,77.12,1.82,42.37362637362637
2018-05-24,76.92,1.82,42.26373626373626
2018-05-25,76.0,1.82,41.75824175824176
2018-05-29,72.81,1.82,40.005494505494504
2018-05-30,73.98,1.82,40.64835164835165
2018-05-31,73.86,1.82,40.582417582417584
2018-06-01,74.01,1.82,40.66483516483517
2018-06-04,74.96,1.82,41.18681318681318
2018-06-05,74.48,1.82,40.92307692307693
2018-06-06,75.43,1.82,41.44505494505495
2018-06-07,75.54,1.82,41.50549450549451
2018-06-08,75.38,1.82,41.417582417582416
2018-06-11,75.27,1.82,41.357142857142854
2018-06-12,75.31,1.82,41.379120879120876
2018-06-13,74.84,1.82,41.120879120879124
2018-06-14,75.2,1.82,41.31868131868132
2018-06-15,74.57,1.82,40.97252747252747
2018-06-18,74.59,1.82,40.98351648351648
2018-06-19,73.94,1.82,40.62637362637362
2018-06-20,73.37,1.82,40.31318681318682
2018-06-21,73.03,1.82,40.12637362637363
2018-06-22,73.42,1.82,40.34065934065934
2018-06-25,72.29,1.82,39.71978021978022
2018-06-26,71.39,1.82,39.22527472527472
2018-06-27,70.1,1.82,38.51648351648351
2018-06-28,70.16,1.82,38.54945054945055
2018-06-29,70.41,1.82,38.68681318681318
2018-07-02,71.15,1.82,39.0934065934066
2018-07-03,70.54,1.82,38.75824175824176
2018-07-05,70.58,1.82,38.78021978021978
2018-07-06,70.44,1.82,38.7032967032967
2018-07-09,72.02,1.82,39.57142857142857
2018-07-10,71.58,1.82,39.32967032967033
2018-07-11,71.24,1.82,39.14285714285714
2018-07-12,70.98,1.82,39.0
2018-07-13,69.89,1.82,38.4010989010989
2018-07-16,70.56,1.82,38.76923076923077
2018-07-17,71.1,1.82,39.06593406593406
2018-07-18,72.09,1.82,39.60989010989011
2018-07-19,71.51,1.82,39.291208791208796
2018-07-20,72.06,1.82,39.59340659340659
2018-07-23,73.13,1.82,40.18131868131868
2018-07-24,73.11,1.82,40.17032967032967
2018-07-25,72.74,1.82,39.967032967032964
2018-07-26,71.94,1.82,39.527472527472526
2018-07-27,73.16,1.82,40.1978021978022
2018-07-30,71.9,1.82,39.50549450549451
2018-07-31,71.41,1.82,39.23626373626373
2018-08-01,71.51,1.91,37.439790575916234
2018-08-02,71.85,1.91,37.617801047120416
2018-08-03,73.34,1.91,38.397905759162306
2018-08-06,73.14,1.91,38.29319371727749
2018-08-07,74.8,1.91,39.16230366492147
2018-08-08,75.5,1.91,39.52879581151833
2018-08-09,75.67,1.91,39.61780104712042
2018-08-10,74.52,1.91,39.01570680628272
2018-08-13,74.33,1.91,38.916230366492144
2018-08-14,75.71,1.91,39.638743455497384
2018-08-15,75.4,1.91,39.476439790575924
2018-08-16,77.3,1.91,40.47120418848168
2018-08-17,77.92,1.91,40.79581151832461
2018-08-20,78.52,1.91,41.109947643979055
2018-08-21,79.24,1.91,41.48691099476439
2018-08-22,78.88,1.91,41.29842931937173
2018-08-23,77.91,1.91,40.79057591623037
2018-08-24,78.27,1.91,40.97905759162304
2018-08-27,79.06,1.91,41.39267015706807
2018-08-28,78.5,1.91,41.09947643979058
2018-08-29,78.52,1.91,41.109947643979055
2018-08-30,77.85,1.91,40.75916230366492
2018-08-31,78.12,1.91,40.90052356020943
2018-09-04,78.58,1.91,41.141361256544506
2018-09-05,78.53,1.91,41.1151832460733
2018-09-06,77.73,1.91,40.696335078534034
2018-09-07,77.46,1.91,40.55497382198953
2018-09-10,78.13,1.91,40.90575916230367
2018-09-11,78.88,1.91,41.29842931937173
2018-09-12,77.57,1.91,40.61256544502618
2018-09-13,77.1,1.91,40.366492146596855
2018-09-14,77.84,1.91,40.753926701570684
2018-09-17,77.56,1.91,40.60732984293194
2018-09-18,78.29,1.91,40.98952879581152
2018-09-19,78.76,1.91,41.23560209424084
2018-09-20,79.35,1.91,41.544502617801044
2018-09-21,79.99,1.91,41.87958115183246
2018-09-24,78.82,1.91,41.26701570680628
2018-09-25,78.6,1.91,41.15183246073298
2018-09-26,77.44,1.91,40.54450261780105
2018-09-27,77.1,1.91,40.366492146596855
2018-09-28,76.45,1.91,40.026178010471206
2018-10-01,76.73,1.91,40.17277486910995
2018-10-02,77.33,1.91,40.4869109947644
2018-10-03,78.01,1.91,40.84293193717278
2018-10-04,77.74,1.91,40.70157068062827
2018-10-05,76.82,1.91,40.21989528795811
2018-10-08,77.0,1.91,40.31413612565445
2018-10-09,76.59,1.91,40.09947643979058
2018-10-10,75.52,1.91,39.539267015706805
2018-10-11,74.18,1.91,38.83769633507854
2018-10-12,74.54,1.91,39.026178010471206
2018-10-15,74.01,1.91,38.748691099476446
2018-10-16,75.6,1.91,39.58115183246073
2018-10-17,75.89,1.91,39.73298429319372
2018-10-18,74.94,1.91,39.23560209424084
2018-10-19,76.03,1.91,39.80628272251309
2018-10-22,74.32,1.91,38.910994764397905
2018-10-23,74.01,1.91,38.748691099476446
2018-10-24,72.35,1.91,37.87958115183246
2018-10-25,73.22,1.91,38.33507853403142
2018-10-26,67.42,1.91,35.29842931937173
2018-10-29,67.92,1.91,35.56020942408377
2018-10-30,69.18,1.91,36.21989528795812
2018-10-31,69.67,2.04,34.15196078431372
2018-11-01,70.11,2.04,34.36764705882353
2018-11-02,68.74,2.04,33.69607843137255
2018-11-05,69.18,2.04,33.911764705882355
2018-11-06,69.57,2.04,34.10294117647059
2018-11-07,70.74,2.04,34.67647058823529
2018-11-08,71.21,2.04,34.90686274509804
2018-11-09,70.56,2.04,34.588235294117645
2018-11-12,69.34,2.04,33.990196078431374
2018-11-13,69.94,2.04,34.28431372549019
2018-11-14,69.19,2.04,33.916666666666664
2018-11-15,70.72,2.04,34.666666666666664
2018-11-16,70.72,2.04,34.666666666666664
2018-11-19,69.98,2.04,34.30392156862745
2018-11-20,68.24,2.04,33.45098039215686
2018-11-21,68.81,2.04,33.73039215686275
2018-11-23,68.51,2.04,33.583333333333336
2018-11-26,70.65,2.04,34.63235294117647
2018-11-27,70.89,2.04,34.75
2018-11-28,72.05,2.04,35.318627450980394
2018-11-29,71.22,2.04,34.911764705882355
2018-11-30,71.3,2.04,34.95098039215686
2018-12-03,71.69,2.04,35.1421568627451
2018-12-04,66.38,2.04,32.53921568627451
2018-12-06,66.49,2.04,32.593137254901954
2018-12-07,64.84,2.04,31.784313725490197
2018-12-10,64.74,2.04,31.735294117647054
2018-12-11,63.67,2.04,31.21078431372549
2018-12-12,64.15,2.04,31.446078431372552
2018-12-13,63.26,2.04,31.009803921568626
2018-12-14,61.82,2.04,30.30392156862745
2018-12-17,59.9,2.04,29.362745098039216
2018-12-18,59.52,2.04,29.176470588235293
2018-12-19,58.4,2.04,28.627450980392155
2018-12-20,57.99,2.04,28.426470588235293
2018-12-21,56.4,2.04,27.64705882352941
2018-12-24,55.09,2.04,27.004901960784316
2018-12-26,58.13,2.04,28.495098039215687
2018-12-27,58.87,2.04,28.8578431372549
2018-12-28,58.31,2.04,28.583333333333336
2018-12-31,58.98,2.04,28.91176470588235
2019-01-02,59.41,2.04,29.122549019607842
2019-01-03,58.41,2.04,28.632352941176467
2019-01-04,61.29,2.04,30.044117647058822
2019-01-07,61.39,2.04,30.09313725490196
2019-01-08,61.5,2.04,30.14705882352941
2019-01-09,62.13,2.04,30.455882352941178
2019-01-10,62.49,2.04,30.63235294117647
2019-01-11,62.54,2.04,30.65686274509804
2019-01-14,63.19,2.04,30.97549019607843
2019-01-15,62.94,2.04,30.852941176470587
2019-01-16,64.36,2.04,31.549019607843135
2019-01-17,64.54,2.04,31.637254901960787
2019-01-18,66.37,2.04,32.5343137254902
2019-01-22,66.12,2.04,32.411764705882355
2019-01-23,66.16,2.04,32.431372549019606
2019-01-24,66.18,2.04,32.44117647058824
2019-01-25,66.73,2.04,32.71078431372549
2019-01-28,67.36,2.04,33.01960784313725
2019-01-29,66.78,2.04,32.73529411764706
2019-01-30,67.72,2.04,33.19607843137255
2019-01-31,67.49,2.04,33.08333333333333
2019-02-01,68.4,2.04,33.529411764705884
2019-02-04,69.12,2.04,33.88235294117647
2019-02-05,69.18,2.04,33.911764705882355
2019-02-06,69.02,2.04,33.83333333333333
2019-02-07,68.92,2.04,33.78431372549019
2019-02-08,68.01,2.04,33.33823529411765
2019-02-11,67.88,2.04,33.27450980392157
2019-02-12,69.72,2.04,34.17647058823529
2019-02-13,70.18,2.04,34.40196078431373
2019-02-14,69.69,2.04,34.16176470588235
2019-02-15,71.29,2.04,34.94607843137255
2019-02-19,71.59,2.04,35.09313725490196
2019-02-20,71.62,2.02679,35.336665367403626
2019-02-21,71.21,2.02679,35.13437504625541
2019-02-22,71.46,2.02679,35.2577228030531
2019-02-25,71.03,2.02679,35.04556466136107
2019-02-26,70.77,2.02679,34.91728299429146
2019-02-27,71.25,2.02679,35.154110687343035
2019-02-28,71.61,2.02679,35.33173145713172
2019-03-01,71.84,2.02679,35.4452113933856
2019-03-04,71.44,2.02679,35.24785498250929
2019-03-05,71.03,2.02679,35.04556466136107
2019-03-06,71.3,2.02679,35.17878023870258
2019-03-07,69.91,2.02679,34.49296671090739
2019-03-08,69.88,2.02679,34.47816498009167
2019-03-11,70.87,2.02679,34.96662209701054
2019-03-12,71.35,2.02679,35.203449790062116
2019-03-13,72.12,2.02679,35.58336088099902
2019-03-14,72.34,2.02679,35.69190690698099
2019-03-15,73.16,2.02679,36.09648754927743
2019-03-18,73.66,2.02679,36.34318306287282
2019-03-19,73.63,2.02679,36.32838133205709
2019-03-20,71.5,2.02679,35.277458444140734
2019-03-21,72.42,2.02679,35.73137818915625
2019-03-22,70.35,2.02679,34.710058762871334
2019-03-25,69.76,2.02679,34.41895805682878
2019-03-26,70.58,2.02679,34.823538699125216
2019-03-27,70.48,2.02679,34.77419959640614
2019-03-28,70.72,2.02679,34.892613442931925
2019-03-29,71.16,2.02679,35.10970549489587
2019-04-01,73.5,2.02679,36.26424049852229
2019-04-02,73.78,2.02679,36.40238998613571
2019-04-03,73.98,2.02679,36.50106819157387
2019-04-04,74.23,2.02679,36.62441594837156
2019-04-05,74.95,2.02679,36.97965748794893
2019-04-08,74.81,2.02679,36.91058274414222
2019-04-09,74.17,2.02679,36.59481248674012
2019-04-10,74.53,2.02679,36.77243325652879
2019-04-11,74.87,2.02679,36.940186205773664
2019-04-12,76.21,2.02679,37.6013301822093
2019-04-15,75.81,2.02679,37.40397377133299
2019-04-16,76.95,2.02679,37.966439542330484
2019-04-17,76.86,2.02679,37.92203434988331
2019-04-18,77.15,2.02679,38.06511774776864
2019-04-22,76.89,2.02679,37.93683608069904
2019-04-23,77.2,2.02679,38.089787299128176
2019-04-24,77.02,2.02679,38.00097691423383
2019-04-25,77.53,2.02679,38.25260633810113
2019-04-26,81.19,2.02679,40.05841749761939
2019-04-29,81.44,2.02679,40.18176525441708
2019-04-30,81.49,2.02679,40.20643480577662
2019-05-01,81.1,2.02679,40.014012305172216
2019-05-02,81.14,2.14939,37.750245418467564
2019-05-03,82.27,2.14939,38.275975974578834
2019-05-06,82.03,2.14939,38.16431638744016
2019-05-07,80.47,2.14939,37.43852907103876
2019-05-08,79.06,2.14939,36.78252899659904
2019-05-09,79.0,2.14939,36.75461409981437
2019-05-10,79.46,2.14939,36.968628308496825
2019-05-13,76.62,2.14939,35.64732319402249
2019-05-14,77.64,2.14939,36.12187643936187
2019-05-15,77.23,2.14939,35.93112464466663
2019-05-16,78.12,2.14939,36.34519561363922
2019-05-17,77.29,2.14939,35.9590395414513
2019-05-20,77.82,2.14939,36.20562112971587
2019-05-21,78.66,2.14939,36.59642968470124
2019-05-22,78.45,2.14939,36.4987275459549
2019-05-23,76.55,2.14939,35.61475581444038
2019-05-24,76.9,2.14939,35.77759271235095
2019-05-28,76.2,2.14939,35.451918916529806
2019-05-29,76.52,2.14939,35.60079836604804
2019-05-30,75.93,2.14939,35.3263018809988
2019-05-31,74.55,2.14939,34.68425925495141
2019-06-03,74.71,2.14939,34.75869897971052
2019-06-04,77.23,2.14939,35.93112464466663
2019-06-05,77.72,2.14939,36.15909630174143
2019-06-06,78.1,2.14939,36.33589064804433
2019-06-07,78.14,2.14939,36.35450057923411
2019-06-10,78.19,2.14939,36.37776299322133
2019-06-11,78.76,2.14939,36.64295451267569
2019-06-12,77.44,2.14939,36.02882678341297
2019-06-13,77.45,2.14939,36.03347926621041
2019-06-14,77.45,2.14939,36.03347926621041
2019-06-17,76.88,2.14939,35.76828774675606
2019-06-18,77.82,2.14939,36.20562112971587
2019-06-19,77.01,2.14939,35.82877002312284
2019-06-20,78.39,2.14939,36.470812649170234
2019-06-21,78.38,2.14939,36.46616016637278
2019-06-24,77.59,2.14939,36.098614025374644
2019-06-25,77.42,2.14939,36.01952181781808
2019-06-26,77.59,2.14939,36.098614025374644
2019-06-27,77.59,2.14939,36.098614025374644
2019-06-28,77.59,2.14939,36.098614025374644
2019-07-01,78.58,2.14939,36.559209822321684
2019-07-02,78.87,2.14939,36.694131823447584
2019-07-03,80.38,2.14939,37.39665672586175
2019-07-05,80.2,2.14939,37.31291203550775
2019-07-08,80.28,2.14939,37.35013189788731
2019-07-09,80.52,2.14939,37.461791485025984
2019-07-10,80.1,2.14939,37.2663872075333
2019-07-11,80.59,2.14939,37.4943588646081
2019-07-12,81.29,2.14939,37.82003266042924
2019-07-15,81.03,2.14939,37.69906810769567
2019-07-16,80.94,2.14939,37.65719576251867
2019-07-17,80.02,2.14939,37.22916734515374
2019-07-18,81.63,2.14939,37.97821707554236
2019-07-19,81.74,2.14939,38.02939438631426
2019-07-22,82.33,2.14939,38.30389087136351
2019-07-23,84.48,2.14939,39.30417467281415
2019-07-24,92.0,2.14939,42.80284173649268
2019-07-25,91.76,2.14939,42.691182149354006
2019-07-26,92.91,2.14939,43.22621767106016
2019-07-29,91.77,2.14939,42.695834632151445
2019-07-30,91.05,2.14939,42.36085587073542
2019-07-31,89.74,2.14939,41.75138062427014
2019-08-01,87.62,2.31269,37.886616883369584
2019-08-02,86.68,2.31269,37.48016379194791
2019-08-05,83.2,2.31269,35.975422559876165
2019-08-06,84.31,2.31269,36.45538312527836
2019-08-07,83.77,2.31269,36.221888796163775
2019-08-08,84.63,2.31269,36.59375013512403
2019-08-09,83.99,2.31269,36.31701611543268
2019-08-12,81.56,2.31269,35.266291634417065
2019-08-13,82.95,2.31269,35.86732333343423
2019-08-14,79.42,2.31269,34.3409622560741
2019-08-15,79.03,2.31269,34.172327462824676
