date,HUM,HUM_EPS,PE Ratio
1986-04-01,20.67,,
1986-04-02,20.58,,
1986-04-03,20.67,,
1986-04-04,20.5,,
1986-04-07,20.08,,
1986-04-08,20.17,,
1986-04-09,20.58,,
1986-04-10,20.67,,
1986-04-11,20.67,,
1986-04-14,20.58,,
1986-04-15,20.58,,
1986-04-16,20.83,,
1986-04-17,20.75,,
1986-04-18,20.25,,
1986-04-21,20.67,,
1986-04-22,20.17,,
1986-04-23,20.33,,
1986-04-24,20.33,,
1986-04-25,20.33,,
1986-04-28,20.0,,
1986-04-29,19.5,,
1986-04-30,19.42,,
1986-05-01,19.5,,
1986-05-02,19.58,,
1986-05-05,19.75,,
1986-05-06,19.75,,
1986-05-07,19.5,,
1986-05-08,19.08,,
1986-05-09,19.33,,
1986-05-12,19.33,,
1986-05-13,19.25,,
1986-05-14,19.33,,
1986-05-15,19.33,,
1986-05-16,19.17,,
1986-05-19,19.25,,
1986-05-20,19.25,,
1986-05-21,19.25,,
1986-05-22,19.67,,
1986-05-23,19.5,,
1986-05-27,19.67,,
1986-05-28,19.75,,
1986-05-29,19.33,,
1986-05-30,19.25,,
1986-06-02,19.5,,
1986-06-03,19.17,,
1986-06-04,19.17,,
1986-06-05,19.0,,
1986-06-06,18.67,,
1986-06-09,18.33,,
1986-06-10,18.33,,
1986-06-11,17.33,,
1986-06-12,17.0,,
1986-06-13,16.92,,
1986-06-16,16.83,,
1986-06-17,17.0,,
1986-06-18,16.75,,
1986-06-19,16.75,,
1986-06-20,16.83,,
1986-06-23,16.83,,
1986-06-24,17.08,,
1986-06-25,17.42,,
1986-06-26,17.08,,
1986-06-27,17.0,,
1986-06-30,16.92,,
1986-07-01,17.67,,
1986-07-02,18.08,,
1986-07-03,17.67,,
1986-07-07,17.0,,
1986-07-08,17.17,,
1986-07-09,17.25,,
1986-07-10,17.25,,
1986-07-11,17.25,,
1986-07-14,16.92,,
1986-07-15,16.58,,
1986-07-16,16.83,,
1986-07-17,16.92,,
1986-07-18,17.0,,
1986-07-21,17.08,,
1986-07-22,16.75,,
1986-07-23,15.83,,
1986-07-24,15.25,,
1986-07-25,15.17,,
1986-07-28,15.33,,
1986-07-29,15.25,,
1986-07-30,14.92,,
1986-07-31,15.17,,
1986-08-01,15.25,,
1986-08-04,15.58,,
1986-08-05,16.0,,
1986-08-06,16.42,,
1986-08-07,16.17,,
1986-08-08,16.25,,
1986-08-11,16.33,,
1986-08-12,16.67,,
1986-08-13,16.33,,
1986-08-14,16.67,,
1986-08-15,16.58,,
1986-08-18,16.0,,
1986-08-19,15.58,,
1986-08-20,15.75,,
1986-08-21,15.42,,
1986-08-22,15.5,,
1986-08-25,15.25,,
1986-08-26,15.67,,
1986-08-27,15.92,,
1986-08-28,15.67,,
1986-08-29,15.83,,
1986-09-02,16.08,,
1986-09-03,15.92,,
1986-09-04,16.17,,
1986-09-05,15.92,,
1986-09-08,16.0,,
1986-09-09,16.25,,
1986-09-10,16.08,,
1986-09-11,15.5,,
1986-09-12,15.33,,
1986-09-15,15.42,,
1986-09-16,15.42,,
1986-09-17,15.42,,
1986-09-18,15.33,,
1986-09-19,15.33,,
1986-09-22,15.33,,
1986-09-23,15.58,,
1986-09-24,15.92,,
1986-09-25,15.67,,
1986-09-26,16.0,,
1986-09-29,15.83,,
1986-09-30,15.5,,
1986-10-01,15.83,,
1986-10-02,15.67,,
1986-10-03,15.33,,
1986-10-06,15.25,,
1986-10-07,15.08,,
1986-10-08,15.08,,
1986-10-09,15.17,,
1986-10-10,15.08,,
1986-10-13,15.0,,
1986-10-14,15.25,,
1986-10-15,15.33,,
1986-10-16,15.17,,
1986-10-17,15.0,,
1986-10-20,14.58,,
1986-10-21,14.83,,
1986-10-22,14.5,,
1986-10-23,14.42,,
1986-10-24,14.42,,
1986-10-27,13.75,,
1986-10-28,13.5,,
1986-10-29,14.25,,
1986-10-30,14.5,,
1986-10-31,14.42,,
1986-11-03,14.75,,
1986-11-04,14.67,,
1986-11-05,14.75,,
1986-11-06,14.67,,
1986-11-07,14.58,,
1986-11-10,14.58,,
1986-11-11,14.58,,
1986-11-12,14.42,,
1986-11-13,14.08,,
1986-11-14,13.67,,
1986-11-17,13.58,,
1986-11-18,13.17,,
1986-11-19,13.08,,
1986-11-20,13.33,,
1986-11-21,13.33,,
1986-11-24,13.83,,
1986-11-25,14.25,,
1986-11-26,14.17,,
1986-11-28,13.92,,
1986-12-01,14.25,,
1986-12-02,14.33,,
1986-12-03,14.75,,
1986-12-04,14.67,,
1986-12-05,14.58,,
1986-12-08,14.5,,
1986-12-09,14.58,,
1986-12-10,14.42,,
1986-12-11,13.83,,
1986-12-12,13.25,,
1986-12-15,13.0,,
1986-12-16,13.33,,
1986-12-17,13.25,,
1986-12-18,13.17,,
1986-12-19,13.17,,
1986-12-22,13.25,,
1986-12-23,13.42,,
1986-12-24,13.42,,
1986-12-26,13.5,,
1986-12-29,13.58,,
1986-12-30,13.17,,
1986-12-31,12.75,,
1987-01-02,13.42,,
1987-01-05,13.5,,
1987-01-06,13.33,,
1987-01-07,13.58,,
1987-01-08,13.67,,
1987-01-09,13.67,,
1987-01-12,13.67,,
1987-01-13,13.5,,
1987-01-14,13.5,,
1987-01-15,13.58,,
1987-01-16,13.58,,
1987-01-19,13.58,,
1987-01-20,13.08,,
1987-01-21,13.08,,
1987-01-22,13.25,,
1987-01-23,13.33,,
1987-01-26,13.42,,
1987-01-27,13.75,,
1987-01-28,13.5,,
1987-01-29,13.42,,
1987-01-30,13.42,,
1987-02-02,13.42,,
1987-02-03,13.92,,
1987-02-04,14.17,,
1987-02-05,14.5,,
1987-02-06,14.92,,
1987-02-09,14.58,,
1987-02-10,14.5,,
1987-02-11,14.75,,
1987-02-12,14.5,,
1987-02-13,14.5,,
1987-02-17,14.83,,
1987-02-18,15.33,,
1987-02-19,15.25,,
1987-02-20,15.33,,
1987-02-23,15.17,,
1987-02-24,14.92,,
1987-02-25,14.58,,
1987-02-26,14.5,,
1987-02-27,14.92,,
1987-03-02,15.0,,
1987-03-03,15.33,,
1987-03-04,15.25,,
1987-03-05,15.25,,
1987-03-06,15.0,,
1987-03-09,14.92,,
1987-03-10,15.17,,
1987-03-11,15.33,,
1987-03-12,15.08,,
1987-03-13,15.08,,
1987-03-16,14.92,,
1987-03-17,14.83,,
1987-03-18,15.0,,
1987-03-19,15.0,,
1987-03-20,15.42,,
1987-03-23,15.75,,
1987-03-24,16.17,,
1987-03-25,17.0,,
1987-03-26,17.33,,
1987-03-27,17.5,,
1987-03-30,16.83,,
1987-03-31,17.5,,
1987-04-01,17.5,,
1987-04-02,17.25,,
1987-04-03,17.67,,
1987-04-06,17.67,,
1987-04-07,17.0,,
1987-04-08,17.0,,
1987-04-09,16.33,,
1987-04-10,17.0,,
1987-04-13,16.0,,
1987-04-14,15.25,,
1987-04-15,15.83,,
1987-04-16,15.58,,
1987-04-20,15.33,,
1987-04-21,16.5,,
1987-04-22,16.25,,
1987-04-23,16.25,,
1987-04-24,16.25,,
1987-04-27,16.5,,
1987-04-28,16.08,,
1987-04-29,15.58,,
1987-04-30,15.92,,
1987-05-01,15.67,,
1987-05-04,15.92,,
1987-05-05,16.0,,
1987-05-06,15.92,,
1987-05-07,15.83,,
1987-05-08,15.83,,
1987-05-11,16.0,,
1987-05-12,15.92,,
1987-05-13,15.75,,
1987-05-14,15.75,,
1987-05-15,15.33,,
1987-05-18,15.92,,
1987-05-19,15.58,,
1987-05-20,15.75,,
1987-05-21,15.67,,
1987-05-22,15.58,,
1987-05-26,16.0,,
1987-05-27,16.0,,
1987-05-28,15.92,,
1987-05-29,15.58,,
1987-06-01,16.25,,
1987-06-02,16.25,,
1987-06-03,17.0,,
1987-06-04,17.25,,
1987-06-05,16.83,,
1987-06-08,17.25,,
1987-06-09,17.0,,
1987-06-10,17.17,,
1987-06-11,17.08,,
1987-06-12,16.67,,
1987-06-15,16.75,,
1987-06-16,16.92,,
1987-06-17,16.75,,
1987-06-18,16.5,,
1987-06-19,16.75,,
1987-06-22,16.83,,
1987-06-23,17.17,,
1987-06-24,17.5,,
1987-06-25,17.5,,
1987-06-26,17.5,,
1987-06-29,17.58,,
1987-06-30,17.17,,
1987-07-01,17.75,,
1987-07-02,17.92,,
1987-07-06,18.17,,
1987-07-07,18.25,,
1987-07-08,18.67,,
1987-07-09,18.75,,
1987-07-10,19.0,,
1987-07-13,18.5,,
1987-07-14,18.42,,
1987-07-15,18.08,,
1987-07-16,18.0,,
1987-07-17,18.25,,
1987-07-20,18.42,,
1987-07-21,18.33,,
1987-07-22,18.33,,
1987-07-23,18.58,,
1987-07-24,19.08,,
1987-07-27,19.17,,
1987-07-28,18.5,,
1987-07-29,19.67,,
1987-07-30,19.17,,
1987-07-31,19.17,,
1987-08-03,18.83,,
1987-08-04,18.5,,
1987-08-05,18.42,,
1987-08-06,18.25,,
1987-08-07,18.25,,
1987-08-10,18.83,,
1987-08-11,18.83,,
1987-08-12,18.17,,
1987-08-13,18.17,,
1987-08-14,18.33,,
1987-08-17,17.5,,
1987-08-18,17.42,,
1987-08-19,17.83,,
1987-08-20,18.25,,
1987-08-21,18.17,,
1987-08-24,17.83,,
1987-08-25,18.17,,
1987-08-26,18.0,,
1987-08-27,17.75,,
1987-08-28,17.33,,
1987-08-31,17.17,,
1987-09-01,17.25,,
1987-09-02,16.83,,
1987-09-03,16.75,,
1987-09-04,16.5,,
1987-09-08,16.58,,
1987-09-09,16.58,,
1987-09-10,16.58,,
1987-09-11,16.92,,
1987-09-14,17.5,,
1987-09-15,17.08,,
1987-09-16,16.83,,
1987-09-17,16.83,,
1987-09-18,17.33,,
1987-09-21,16.75,,
1987-09-22,17.33,,
1987-09-23,17.17,,
1987-09-24,17.25,,
1987-09-25,17.42,,
1987-09-28,17.67,,
1987-09-29,17.42,,
1987-09-30,17.33,,
1987-10-01,17.75,,
1987-10-02,17.58,,
1987-10-05,17.08,,
1987-10-06,16.17,,
1987-10-07,17.0,,
1987-10-08,17.0,,
1987-10-09,16.5,,
1987-10-12,16.58,,
1987-10-13,16.67,,
1987-10-14,16.17,,
1987-10-15,15.75,,
1987-10-16,13.92,,
1987-10-19,13.17,,
1987-10-20,11.83,,
1987-10-21,12.33,,
1987-10-22,11.67,,
1987-10-23,11.83,,
1987-10-26,11.33,,
1987-10-27,11.58,,
1987-10-28,11.58,,
1987-10-29,12.25,,
1987-10-30,12.33,,
1987-11-02,13.17,,
1987-11-03,13.25,,
1987-11-04,12.92,,
1987-11-05,13.83,,
1987-11-06,13.17,,
1987-11-09,13.58,,
1987-11-10,13.25,,
1987-11-11,13.75,,
1987-11-12,14.0,,
1987-11-13,13.67,,
1987-11-16,14.67,,
1987-11-17,14.67,,
1987-11-18,14.67,,
1987-11-19,14.33,,
1987-11-20,14.33,,
1987-11-23,14.0,,
1987-11-24,13.25,,
1987-11-25,13.0,,
1987-11-27,13.08,,
1987-11-30,12.33,,
1987-12-01,12.08,,
1987-12-02,12.0,,
1987-12-03,11.17,,
1987-12-04,11.25,,
1987-12-07,11.33,,
1987-12-08,11.83,,
1987-12-09,11.92,,
1987-12-10,11.83,,
1987-12-11,11.67,,
1987-12-14,12.42,,
1987-12-15,12.92,,
1987-12-16,13.17,,
1987-12-17,12.42,,
1987-12-18,12.42,,
1987-12-21,12.58,,
1987-12-22,12.58,,
1987-12-23,12.25,,
1987-12-24,12.42,,
1987-12-28,12.42,,
1987-12-29,12.33,,
1987-12-30,12.83,,
1987-12-31,12.83,,
1988-01-04,13.25,,
1988-01-05,13.58,,
1988-01-06,13.58,,
1988-01-07,13.5,,
1988-01-08,13.0,,
1988-01-11,13.25,,
1988-01-12,13.0,,
1988-01-13,13.0,,
1988-01-14,13.17,,
1988-01-15,14.17,,
1988-01-18,14.0,,
1988-01-19,13.58,,
1988-01-20,13.0,,
1988-01-21,13.17,,
1988-01-22,13.67,,
1988-01-25,14.0,,
1988-01-26,13.83,,
1988-01-27,14.17,,
1988-01-28,14.17,,
1988-01-29,14.58,,
1988-02-01,14.42,,
1988-02-02,14.5,,
1988-02-03,14.08,,
1988-02-04,14.17,,
1988-02-05,14.17,,
1988-02-08,13.75,,
1988-02-09,13.58,,
1988-02-10,13.83,,
1988-02-11,13.67,,
1988-02-12,13.75,,
1988-02-16,13.58,,
1988-02-17,13.5,,
1988-02-18,13.25,,
1988-02-19,13.5,,
1988-02-22,13.5,,
1988-02-23,13.5,,
1988-02-24,13.92,,
1988-02-25,14.0,,
1988-02-26,14.0,,
1988-02-29,14.83,,
1988-03-01,14.5,,
1988-03-02,15.5,,
1988-03-03,16.0,,
1988-03-04,15.75,,
1988-03-07,16.5,,
1988-03-08,16.33,,
1988-03-09,16.83,,
1988-03-10,16.08,,
1988-03-11,16.08,,
1988-03-14,16.0,,
1988-03-15,15.83,,
1988-03-16,15.75,,
1988-03-17,16.33,,
1988-03-18,17.17,,
1988-03-21,16.75,,
1988-03-22,17.0,,
1988-03-23,17.42,,
1988-03-24,17.17,,
1988-03-25,17.08,,
1988-03-28,16.58,,
1988-03-29,16.67,,
1988-03-30,16.67,,
1988-03-31,17.33,,
1988-04-04,16.5,,
1988-04-05,16.33,,
1988-04-06,17.0,,
1988-04-07,17.08,,
1988-04-08,17.5,,
1988-04-11,17.58,,
1988-04-12,17.33,,
1988-04-13,17.33,,
1988-04-14,16.08,,
1988-04-15,16.67,,
1988-04-18,16.42,,
1988-04-19,17.0,,
1988-04-20,16.75,,
1988-04-21,16.83,,
1988-04-22,16.83,,
1988-04-25,16.67,,
1988-04-26,17.0,,
1988-04-27,17.08,,
1988-04-28,17.17,,
1988-04-29,17.0,,
1988-05-02,16.83,,
1988-05-03,16.5,,
1988-05-04,16.42,,
1988-05-05,15.83,,
1988-05-06,16.67,,
1988-05-09,16.17,,
1988-05-10,16.42,,
1988-05-11,16.17,,
1988-05-12,16.17,,
1988-05-13,17.0,,
1988-05-16,17.33,,
1988-05-17,17.17,,
1988-05-18,17.0,,
1988-05-19,17.33,,
1988-05-20,18.0,,
1988-05-23,17.67,,
1988-05-24,17.67,,
1988-05-25,17.83,,
1988-05-26,17.75,,
1988-05-27,17.67,,
1988-05-31,17.92,,
1988-06-01,18.5,,
1988-06-02,18.42,,
1988-06-03,18.17,,
1988-06-06,18.0,,
1988-06-07,17.75,,
1988-06-08,18.0,,
1988-06-09,18.5,,
1988-06-10,18.67,,
1988-06-13,18.75,,
1988-06-14,19.0,,
1988-06-15,18.67,,
1988-06-16,17.92,,
1988-06-17,17.67,,
1988-06-20,17.67,,
1988-06-21,17.83,,
1988-06-22,18.0,,
1988-06-23,18.0,,
1988-06-24,17.83,,
1988-06-27,17.75,,
1988-06-28,17.92,,
1988-06-29,17.83,,
1988-06-30,18.0,,
1988-07-01,17.75,,
1988-07-05,18.08,,
1988-07-06,17.83,,
1988-07-07,17.67,,
1988-07-08,17.42,,
1988-07-11,17.42,,
1988-07-12,17.25,,
1988-07-13,17.0,,
1988-07-14,17.0,,
1988-07-15,17.08,,
1988-07-18,17.08,,
1988-07-19,16.67,,
1988-07-20,16.08,,
1988-07-21,16.5,,
1988-07-22,16.5,,
1988-07-25,16.83,,
1988-07-26,16.67,,
1988-07-27,16.33,,
1988-07-28,16.33,,
1988-07-29,16.67,,
1988-08-01,16.67,,
1988-08-02,16.67,,
1988-08-03,16.5,,
1988-08-04,16.42,,
1988-08-05,16.5,,
1988-08-08,16.5,,
1988-08-09,16.42,,
1988-08-10,16.17,,
1988-08-11,16.33,,
1988-08-12,16.17,,
1988-08-15,16.25,,
1988-08-16,15.92,,
1988-08-17,16.42,,
1988-08-18,16.42,,
1988-08-19,15.75,,
1988-08-22,15.08,,
1988-08-23,15.42,,
1988-08-24,15.5,,
1988-08-25,15.25,,
1988-08-26,15.25,,
1988-08-29,15.33,,
1988-08-30,15.33,,
1988-08-31,15.42,,
1988-09-01,15.33,,
1988-09-02,15.5,,
1988-09-06,15.83,,
1988-09-07,16.0,,
1988-09-08,16.0,,
1988-09-09,16.0,,
1988-09-12,16.17,,
1988-09-13,16.83,,
1988-09-14,17.25,,
1988-09-15,17.67,,
1988-09-16,17.58,,
1988-09-19,17.08,,
1988-09-20,16.83,,
1988-09-21,16.75,,
1988-09-22,16.25,,
1988-09-23,16.25,,
1988-09-26,16.17,,
1988-09-27,16.17,,
1988-09-28,16.5,,
1988-09-29,16.33,,
1988-09-30,16.67,,
1988-10-03,16.5,,
1988-10-04,16.83,,
1988-10-05,16.83,,
1988-10-06,17.0,,
1988-10-07,17.33,,
1988-10-10,16.83,,
1988-10-11,16.67,,
1988-10-12,16.17,,
1988-10-13,16.25,,
1988-10-14,16.33,,
1988-10-17,16.08,,
1988-10-18,16.5,,
1988-10-19,16.33,,
1988-10-20,17.0,,
1988-10-21,17.0,,
1988-10-24,16.92,,
1988-10-25,16.75,,
1988-10-26,16.67,,
1988-10-27,16.58,,
1988-10-28,16.67,,
1988-10-31,17.0,,
1988-11-01,17.25,,
1988-11-02,17.17,,
1988-11-03,16.92,,
1988-11-04,16.92,,
1988-11-07,16.58,,
1988-11-08,16.5,,
1988-11-09,16.25,,
1988-11-10,16.33,,
1988-11-11,15.92,,
1988-11-14,15.75,,
1988-11-15,15.67,,
1988-11-16,15.33,,
1988-11-17,15.5,,
1988-11-18,15.58,,
1988-11-21,15.58,,
1988-11-22,15.33,,
1988-11-23,15.42,,
1988-11-25,15.33,,
1988-11-28,15.5,,
1988-11-29,16.0,,
1988-11-30,16.5,,
1988-12-01,16.58,,
1988-12-02,16.58,,
1988-12-05,16.5,,
1988-12-06,16.75,,
1988-12-07,16.75,,
1988-12-08,16.67,,
1988-12-09,16.67,,
1988-12-12,16.58,,
1988-12-13,16.42,,
1988-12-14,15.92,,
1988-12-15,15.83,,
1988-12-16,15.92,,
1988-12-19,16.25,,
1988-12-20,15.75,,
1988-12-21,16.17,,
1988-12-22,16.67,,
1988-12-23,16.75,,
1988-12-27,16.83,,
1988-12-28,16.83,,
1988-12-29,17.08,,
1988-12-30,16.92,,
1989-01-03,16.92,,
1989-01-04,16.83,,
1989-01-05,16.83,,
1989-01-06,17.33,,
1989-01-09,17.17,,
1989-01-10,17.17,,
1989-01-11,17.25,,
1989-01-12,17.33,,
1989-01-13,17.33,,
1989-01-16,17.25,,
1989-01-17,17.0,,
1989-01-18,17.5,,
1989-01-19,17.42,,
1989-01-20,17.5,,
1989-01-23,17.33,,
1989-01-24,17.33,,
1989-01-25,17.42,,
1989-01-26,17.33,,
1989-01-27,17.25,,
1989-01-30,17.42,,
1989-01-31,17.42,,
1989-02-01,17.58,,
1989-02-02,17.67,,
1989-02-03,17.5,,
1989-02-06,17.5,,
1989-02-07,17.83,,
1989-02-08,18.0,,
1989-02-09,17.5,,
1989-02-10,17.08,,
1989-02-13,17.25,,
1989-02-14,17.17,,
1989-02-15,17.25,,
1989-02-16,17.17,,
1989-02-17,17.17,,
1989-02-21,17.42,,
1989-02-22,17.0,,
1989-02-23,17.17,,
1989-02-24,17.67,,
1989-02-27,17.83,,
1989-02-28,18.08,,
1989-03-01,18.08,,
1989-03-02,18.17,,
1989-03-03,18.5,,
1989-03-06,19.5,,
1989-03-07,19.25,,
1989-03-08,19.08,,
1989-03-09,18.42,,
1989-03-10,18.92,,
1989-03-13,19.08,,
1989-03-14,18.67,,
1989-03-15,19.17,,
1989-03-16,19.0,,
1989-03-17,18.67,,
1989-03-20,18.25,,
1989-03-21,19.08,,
1989-03-22,19.42,,
1989-03-23,19.08,,
1989-03-27,19.75,,
1989-03-28,19.75,,
1989-03-29,19.58,,
1989-03-30,19.5,,
1989-03-31,19.67,,
1989-04-03,19.75,,
1989-04-04,19.58,,
1989-04-05,19.75,,
1989-04-06,19.67,,
1989-04-07,19.33,,
1989-04-10,19.33,,
1989-04-11,19.5,,
1989-04-12,19.75,,
1989-04-13,19.58,,
1989-04-14,20.17,,
1989-04-17,19.75,,
1989-04-18,20.0,,
1989-04-19,20.58,,
1989-04-20,20.33,,
1989-04-21,20.5,,
1989-04-24,20.67,,
1989-04-25,20.5,,
1989-04-26,20.58,,
1989-04-27,20.75,,
1989-04-28,20.58,,
1989-05-01,20.75,,
1989-05-02,20.75,,
1989-05-03,20.75,,
1989-05-04,20.67,,
1989-05-05,20.67,,
1989-05-08,20.83,,
1989-05-09,21.0,,
1989-05-10,21.08,,
1989-05-11,21.08,,
1989-05-12,21.42,,
1989-05-15,21.42,,
1989-05-16,21.5,,
1989-05-17,21.58,,
1989-05-18,21.5,,
1989-05-19,21.92,,
1989-05-22,22.0,,
1989-05-23,21.42,,
1989-05-24,21.42,,
1989-05-25,21.5,,
1989-05-26,21.75,,
1989-05-30,21.25,,
1989-05-31,20.75,,
1989-06-01,21.33,,
1989-06-02,21.92,,
1989-06-05,21.83,,
1989-06-06,22.0,,
1989-06-07,22.0,,
1989-06-08,22.0,,
1989-06-09,22.17,,
1989-06-12,22.08,,
1989-06-13,22.0,,
1989-06-14,21.92,,
1989-06-15,21.67,,
1989-06-16,21.92,,
1989-06-19,22.33,,
1989-06-20,22.83,,
1989-06-21,22.92,,
1989-06-22,22.83,,
1989-06-23,23.33,,
1989-06-26,23.5,,
1989-06-27,23.17,,
1989-06-28,23.17,,
1989-06-29,22.67,,
1989-06-30,22.67,,
1989-07-03,22.92,,
1989-07-05,22.92,,
1989-07-06,22.67,,
1989-07-07,23.0,,
1989-07-10,24.17,,
1989-07-11,24.5,,
1989-07-12,24.33,,
1989-07-13,24.42,,
1989-07-14,24.5,,
1989-07-17,24.5,,
1989-07-18,24.58,,
1989-07-19,24.58,,
1989-07-20,24.58,,
1989-07-21,24.67,,
1989-07-24,24.67,,
1989-07-25,24.75,,
1989-07-26,24.75,,
1989-07-27,25.17,,
1989-07-28,25.67,,
1989-07-31,26.25,,
1989-08-01,25.83,,
1989-08-02,25.17,,
1989-08-03,25.17,,
1989-08-04,25.0,,
1989-08-07,25.83,,
1989-08-08,25.58,,
1989-08-09,25.67,,
1989-08-10,25.67,,
1989-08-11,25.25,,
1989-08-14,24.75,,
1989-08-15,24.83,,
1989-08-16,25.17,,
1989-08-17,25.25,,
1989-08-18,25.0,,
1989-08-21,24.75,,
1989-08-22,24.67,,
1989-08-23,25.0,,
1989-08-24,25.5,,
1989-08-25,25.5,,
1989-08-28,25.75,,
1989-08-29,25.5,,
1989-08-30,25.0,,
1989-08-31,25.08,,
1989-09-01,25.25,,
1989-09-05,24.92,,
1989-09-06,24.75,,
1989-09-07,24.83,,
1989-09-08,25.25,,
1989-09-11,24.83,,
1989-09-12,25.0,,
1989-09-13,25.25,,
1989-09-14,24.92,,
1989-09-15,25.25,,
1989-09-18,25.08,,
1989-09-19,25.0,,
1989-09-20,24.92,,
1989-09-21,24.75,,
1989-09-22,24.67,,
1989-09-25,24.58,,
1989-09-26,24.33,,
1989-09-27,23.75,,
1989-09-28,24.42,,
1989-09-29,24.75,,
1989-10-02,25.17,,
1989-10-03,25.92,,
1989-10-04,26.25,,
1989-10-05,26.0,,
1989-10-06,26.33,,
1989-10-09,26.25,,
1989-10-10,26.0,,
1989-10-11,25.42,,
1989-10-12,25.58,,
1989-10-13,24.0,,
1989-10-16,23.75,,
1989-10-17,24.25,,
1989-10-18,25.33,,
1989-10-19,25.92,,
1989-10-20,26.08,,
1989-10-23,26.0,,
1989-10-24,27.33,,
1989-10-25,26.5,,
1989-10-26,26.08,,
1989-10-27,25.75,,
1989-10-30,25.5,,
1989-10-31,25.33,,
1989-11-01,25.42,,
1989-11-02,25.67,,
1989-11-03,25.75,,
1989-11-06,25.67,,
1989-11-07,26.0,,
1989-11-08,26.42,,
1989-11-09,26.42,,
1989-11-10,26.42,,
1989-11-13,26.17,,
1989-11-14,26.25,,
1989-11-15,26.25,,
1989-11-16,26.33,,
1989-11-17,26.25,,
1989-11-20,26.33,,
1989-11-21,26.58,,
1989-11-22,26.67,,
1989-11-24,26.75,,
1989-11-27,27.0,,
1989-11-28,26.83,,
1989-11-29,26.58,,
1989-11-30,27.25,,
1989-12-01,27.83,,
1989-12-04,27.92,,
1989-12-05,27.92,,
1989-12-06,28.0,,
1989-12-07,27.75,,
1989-12-08,27.92,,
1989-12-11,27.58,,
1989-12-12,27.5,,
1989-12-13,27.33,,
1989-12-14,27.42,,
1989-12-15,27.42,,
1989-12-18,27.58,,
1989-12-19,27.25,,
1989-12-20,27.0,,
1989-12-21,26.83,,
1989-12-22,27.17,,
1989-12-26,27.17,,
1989-12-27,27.33,,
1989-12-28,28.33,,
1989-12-29,29.33,,
1990-01-02,29.25,,
1990-01-03,29.17,,
1990-01-04,28.92,,
1990-01-05,28.83,,
1990-01-08,28.58,,
1990-01-09,28.33,,
1990-01-10,27.83,,
1990-01-11,27.83,,
1990-01-12,27.58,,
1990-01-15,27.33,,
1990-01-16,27.08,,
1990-01-17,26.67,,
1990-01-18,27.0,,
1990-01-19,27.67,,
1990-01-22,26.58,,
1990-01-23,26.17,,
1990-01-24,26.5,,
1990-01-25,25.83,,
1990-01-26,26.25,,
1990-01-29,26.17,,
1990-01-30,25.5,,
1990-01-31,25.67,,
1990-02-01,25.83,,
1990-02-02,25.92,,
1990-02-05,26.17,,
1990-02-06,25.83,,
1990-02-07,26.25,,
1990-02-08,25.75,,
1990-02-09,25.67,,
1990-02-12,25.25,,
1990-02-13,25.5,,
1990-02-14,25.67,,
1990-02-15,26.5,,
1990-02-16,26.17,,
1990-02-20,26.0,,
1990-02-21,26.5,,
1990-02-22,25.92,,
1990-02-23,25.67,,
1990-02-26,26.0,,
1990-02-27,25.75,,
1990-02-28,25.42,,
1990-03-01,25.17,,
1990-03-02,24.83,,
1990-03-05,24.67,,
1990-03-06,23.92,,
1990-03-07,24.42,,
1990-03-08,25.17,,
1990-03-09,24.75,,
1990-03-12,25.0,,
1990-03-13,24.92,,
1990-03-14,24.83,,
1990-03-15,25.5,,
1990-03-16,26.42,,
1990-03-19,26.5,,
1990-03-20,26.67,,
1990-03-21,26.67,,
1990-03-22,26.25,,
1990-03-23,26.33,,
1990-03-26,26.25,,
1990-03-27,25.83,,
1990-03-28,26.25,,
1990-03-29,26.0,,
1990-03-30,25.92,,
1990-04-02,25.92,,
1990-04-03,26.42,,
1990-04-04,26.5,,
1990-04-05,26.67,,
1990-04-06,26.58,,
1990-04-09,26.67,,
1990-04-10,26.42,,
1990-04-11,26.83,,
1990-04-12,27.42,,
1990-04-16,28.17,,
1990-04-17,28.0,,
1990-04-18,27.92,,
1990-04-19,27.25,,
1990-04-20,26.5,,
1990-04-23,26.5,,
1990-04-24,26.5,,
1990-04-25,26.83,,
1990-04-26,26.75,,
1990-04-27,26.08,,
1990-04-30,26.0,,
1990-05-01,26.33,,
1990-05-02,26.83,,
1990-05-03,27.17,,
1990-05-04,28.0,,
1990-05-07,28.0,,
1990-05-08,28.0,,
1990-05-09,28.25,,
1990-05-10,27.92,,
1990-05-11,28.42,,
1990-05-14,29.17,,
1990-05-15,30.0,,
1990-05-16,30.75,,
1990-05-17,30.25,,
1990-05-18,30.17,,
1990-05-21,30.5,,
1990-05-22,30.42,,
1990-05-23,31.0,,
1990-05-24,30.92,,
1990-05-25,30.17,,
1990-05-29,30.67,,
1990-05-30,30.58,,
1990-05-31,30.0,,
1990-06-01,30.42,,
1990-06-04,30.42,,
1990-06-05,30.08,,
1990-06-06,29.92,,
1990-06-07,29.67,,
1990-06-08,29.33,,
1990-06-11,29.08,,
1990-06-12,29.58,,
1990-06-13,29.75,,
1990-06-14,29.92,,
1990-06-15,30.08,,
1990-06-18,29.75,,
1990-06-19,29.75,,
1990-06-20,29.75,,
1990-06-21,30.75,,
1990-06-22,31.17,,
1990-06-25,30.33,,
1990-06-26,30.33,,
1990-06-27,32.33,,
1990-06-28,32.67,,
