date,MRK,MRK_EPS,PE Ratio
1974-04-02,2.24,,
1974-04-03,2.3,,
1974-04-04,2.26,,
1974-04-05,2.24,,
1974-04-08,2.22,,
1974-04-09,2.22,,
1974-04-10,2.22,,
1974-04-11,2.2,,
1974-04-15,2.21,,
1974-04-16,2.27,,
1974-04-17,2.27,,
1974-04-18,2.24,,
1974-04-19,2.24,,
1974-04-22,2.24,,
1974-04-23,2.22,,
1974-04-24,2.18,,
1974-04-25,2.22,,
1974-04-26,2.18,,
1974-04-29,2.19,,
1974-04-30,2.23,,
1974-05-01,2.28,,
1974-05-02,2.28,,
1974-05-03,2.22,,
1974-05-06,2.22,,
1974-05-07,2.22,,
1974-05-08,2.22,,
1974-05-09,2.26,,
1974-05-10,2.25,,
1974-05-13,2.26,,
1974-05-14,2.31,,
1974-05-15,2.27,,
1974-05-16,2.28,,
1974-05-17,2.27,,
1974-05-20,2.27,,
1974-05-21,2.28,,
1974-05-22,2.27,,
1974-05-23,2.27,,
1974-05-24,2.3,,
1974-05-28,2.35,,
1974-05-29,2.28,,
1974-05-30,2.22,,
1974-05-31,2.19,,
1974-06-03,2.23,,
1974-06-04,2.25,,
1974-06-05,2.27,,
1974-06-06,2.31,,
1974-06-07,2.33,,
1974-06-10,2.33,,
1974-06-11,2.31,,
1974-06-12,2.35,,
1974-06-13,2.38,,
1974-06-14,2.34,,
1974-06-17,2.3,,
1974-06-18,2.28,,
1974-06-19,2.28,,
1974-06-20,2.28,,
1974-06-21,2.28,,
1974-06-24,2.28,,
1974-06-25,2.29,,
1974-06-26,2.25,,
1974-06-27,2.23,,
1974-06-28,2.18,,
1974-07-01,2.2,,
1974-07-02,2.14,,
1974-07-03,2.15,,
1974-07-05,2.12,,
1974-07-08,2.11,,
1974-07-09,2.12,,
1974-07-10,2.08,,
1974-07-11,2.1,,
1974-07-12,2.14,,
1974-07-15,2.14,,
1974-07-16,2.11,,
1974-07-17,2.1,,
1974-07-18,2.15,,
1974-07-19,2.19,,
1974-07-22,2.13,,
1974-07-23,2.11,,
1974-07-24,2.04,,
1974-07-25,2.01,,
1974-07-26,1.97,,
1974-07-29,1.91,,
1974-07-30,1.85,,
1974-07-31,1.86,,
1974-08-01,1.87,,
1974-08-02,1.81,,
1974-08-05,1.82,,
1974-08-06,1.88,,
1974-08-07,1.92,,
1974-08-08,1.85,,
1974-08-09,1.82,,
1974-08-12,1.82,,
1974-08-13,1.77,,
1974-08-14,1.7,,
1974-08-15,1.72,,
1974-08-16,1.67,,
1974-08-19,1.63,,
1974-08-20,1.64,,
1974-08-21,1.64,,
1974-08-22,1.63,,
1974-08-23,1.6,,
1974-08-26,1.64,,
1974-08-27,1.64,,
1974-08-28,1.65,,
1974-08-29,1.69,,
1974-08-30,1.76,,
1974-09-03,1.7,,
1974-09-04,1.67,,
1974-09-05,1.72,,
1974-09-06,1.72,,
1974-09-09,1.66,,
1974-09-10,1.63,,
1974-09-11,1.62,,
1974-09-12,1.45,,
1974-09-13,1.36,,
1974-09-16,1.44,,
1974-09-17,1.54,,
1974-09-18,1.56,,
1974-09-19,1.63,,
1974-09-20,1.6,,
1974-09-23,1.54,,
1974-09-24,1.5,,
1974-09-25,1.5,,
1974-09-26,1.49,,
1974-09-27,1.42,,
1974-09-30,1.4,,
1974-10-01,1.39,,
1974-10-02,1.39,,
1974-10-03,1.39,,
1974-10-04,1.42,,
1974-10-07,1.48,,
1974-10-08,1.45,,
1974-10-09,1.54,,
1974-10-10,1.59,,
1974-10-11,1.65,,
1974-10-14,1.68,,
1974-10-15,1.71,,
1974-10-16,1.65,,
1974-10-17,1.63,,
1974-10-18,1.65,,
1974-10-21,1.76,,
1974-10-22,1.76,,
1974-10-23,1.69,,
1974-10-24,1.7,,
1974-10-25,1.64,,
1974-10-28,1.67,,
1974-10-29,1.79,,
1974-10-30,1.85,,
1974-10-31,1.83,,
1974-11-01,1.82,,
1974-11-04,1.77,,
1974-11-05,1.89,,
1974-11-06,1.88,,
1974-11-07,1.96,,
1974-11-08,1.98,,
1974-11-11,1.99,,
1974-11-12,1.97,,
1974-11-13,1.93,,
1974-11-14,1.89,,
1974-11-15,1.81,,
1974-11-18,1.71,,
1974-11-19,1.68,,
1974-11-20,1.69,,
1974-11-21,1.76,,
1974-11-22,1.79,,
1974-11-25,1.83,,
1974-11-26,1.83,,
1974-11-27,1.88,,
1974-11-29,1.9,,
1974-12-02,1.82,,
1974-12-03,1.78,,
1974-12-04,1.82,,
1974-12-05,1.75,,
1974-12-06,1.68,,
1974-12-09,1.75,,
1974-12-10,1.81,,
1974-12-11,1.86,,
1974-12-12,1.84,,
1974-12-13,1.85,,
1974-12-16,1.83,,
1974-12-17,1.86,,
1974-12-18,1.86,,
1974-12-19,1.85,,
1974-12-20,1.85,,
1974-12-23,1.85,,
1974-12-24,1.88,,
1974-12-26,1.83,,
1974-12-27,1.78,,
1974-12-30,1.77,,
1974-12-31,1.84,,
1975-01-02,1.87,,
1975-01-03,1.88,,
1975-01-06,1.88,,
1975-01-07,1.84,,
1975-01-08,1.81,,
1975-01-09,1.78,,
1975-01-10,1.77,,
1975-01-13,1.75,,
1975-01-14,1.71,,
1975-01-15,1.72,,
1975-01-16,1.71,,
1975-01-17,1.64,,
1975-01-20,1.63,,
1975-01-21,1.64,,
1975-01-22,1.7,,
1975-01-23,1.7,,
1975-01-24,1.73,,
1975-01-27,1.79,,
1975-01-28,1.77,,
1975-01-29,1.83,,
1975-01-30,1.77,,
1975-01-31,1.76,,
1975-02-03,1.8,,
1975-02-04,1.85,,
1975-02-05,1.93,,
1975-02-06,1.93,,
1975-02-07,1.95,,
1975-02-10,1.95,,
1975-02-11,1.94,,
1975-02-12,2.01,,
1975-02-13,2.03,,
1975-02-14,2.07,,
1975-02-18,2.02,,
1975-02-19,2.03,,
1975-02-20,2.04,,
1975-02-21,2.07,,
1975-02-24,2.06,,
1975-02-25,2.03,,
1975-02-26,2.05,,
1975-02-27,2.06,,
1975-02-28,2.08,,
1975-03-03,2.11,,
1975-03-04,2.12,,
1975-03-05,2.13,,
1975-03-06,2.13,,
1975-03-07,2.16,,
1975-03-10,2.14,,
1975-03-11,2.12,,
1975-03-12,2.12,,
1975-03-13,2.08,,
1975-03-14,2.1,,
1975-03-17,2.18,,
1975-03-18,2.17,,
1975-03-19,2.16,,
1975-03-20,2.13,,
1975-03-21,2.15,,
1975-03-24,2.1,,
1975-03-25,2.08,,
1975-03-26,2.13,,
1975-03-27,2.14,,
1975-03-31,2.1,,
1975-04-01,2.05,,
1975-04-02,2.05,,
1975-04-03,2.0,,
1975-04-04,1.95,,
1975-04-07,1.94,,
1975-04-08,1.98,,
1975-04-09,2.06,,
1975-04-10,2.07,,
1975-04-11,2.07,,
1975-04-14,2.08,,
1975-04-15,2.11,,
1975-04-16,2.06,,
1975-04-17,2.13,,
1975-04-18,2.1,,
1975-04-21,2.09,,
1975-04-22,2.11,,
1975-04-23,2.08,,
1975-04-24,2.04,,
1975-04-25,2.03,,
1975-04-28,2.02,,
1975-04-29,2.06,,
1975-04-30,2.18,,
1975-05-01,2.12,,
1975-05-02,2.13,,
1975-05-05,2.12,,
1975-05-06,2.17,,
1975-05-07,2.17,,
1975-05-08,2.16,,
1975-05-09,2.22,,
1975-05-12,2.28,,
1975-05-13,2.32,,
1975-05-14,2.32,,
1975-05-15,2.31,,
1975-05-16,2.3,,
1975-05-19,2.29,,
1975-05-20,2.28,,
1975-05-21,2.25,,
1975-05-22,2.27,,
1975-05-23,2.29,,
1975-05-27,2.28,,
1975-05-28,2.27,,
1975-05-29,2.27,,
1975-05-30,2.3,,
1975-06-02,2.35,,
1975-06-03,2.36,,
1975-06-04,2.38,,
1975-06-05,2.35,,
1975-06-06,2.36,,
1975-06-09,2.32,,
1975-06-10,2.28,,
1975-06-11,2.29,,
1975-06-12,2.26,,
1975-06-13,2.26,,
1975-06-16,2.25,,
1975-06-17,2.23,,
1975-06-18,2.23,,
1975-06-19,2.25,,
1975-06-20,2.31,,
1975-06-23,2.31,,
1975-06-24,2.31,,
1975-06-25,2.33,,
1975-06-26,2.33,,
1975-06-27,2.36,,
1975-06-30,2.36,,
1975-07-01,2.35,,
1975-07-02,2.33,,
1975-07-03,2.34,,
1975-07-07,2.31,,
1975-07-08,2.3,,
1975-07-09,2.29,,
1975-07-10,2.24,,
1975-07-11,2.24,,
1975-07-14,2.26,,
1975-07-15,2.22,,
1975-07-16,2.21,,
1975-07-17,2.18,,
1975-07-18,2.16,,
1975-07-21,2.16,,
1975-07-22,2.18,,
1975-07-23,2.16,,
1975-07-24,2.18,,
1975-07-25,2.16,,
1975-07-28,2.13,,
1975-07-29,2.08,,
1975-07-30,2.1,,
1975-07-31,2.09,,
1975-08-01,2.08,,
1975-08-04,2.05,,
1975-08-05,1.97,,
1975-08-06,1.93,,
1975-08-07,1.95,,
1975-08-08,1.94,,
1975-08-11,1.99,,
1975-08-12,2.0,,
1975-08-13,1.96,,
1975-08-14,1.96,,
1975-08-15,1.99,,
1975-08-18,1.98,,
1975-08-19,1.94,,
1975-08-20,1.93,,
1975-08-21,1.91,,
1975-08-22,1.91,,
1975-08-25,1.96,,
1975-08-26,1.92,,
1975-08-27,1.94,,
1975-08-28,1.97,,
1975-08-29,1.95,,
1975-09-02,1.94,,
1975-09-03,1.92,,
1975-09-04,1.94,,
1975-09-05,1.91,,
1975-09-08,1.92,,
1975-09-09,1.88,,
1975-09-10,1.85,,
1975-09-11,1.85,,
1975-09-12,1.85,,
1975-09-15,1.86,,
1975-09-16,1.83,,
1975-09-17,1.86,,
1975-09-18,1.9,,
1975-09-19,1.97,,
1975-09-22,1.89,,
1975-09-23,1.83,,
1975-09-24,1.84,,
1975-09-25,1.83,,
1975-09-26,1.97,,
1975-09-29,1.9,,
1975-09-30,1.89,,
1975-10-01,1.9,,
1975-10-02,1.95,,
1975-10-03,2.03,,
1975-10-06,2.07,,
1975-10-07,2.05,,
1975-10-08,2.07,,
1975-10-09,2.09,,
1975-10-10,2.05,,
1975-10-13,2.1,,
1975-10-14,2.11,,
1975-10-15,2.09,,
1975-10-16,2.11,,
1975-10-17,2.13,,
1975-10-20,2.17,,
1975-10-21,2.15,,
1975-10-22,2.13,,
1975-10-23,2.14,,
1975-10-24,2.09,,
1975-10-27,2.09,,
1975-10-28,2.13,,
1975-10-29,2.1,,
1975-10-30,2.08,,
1975-10-31,2.08,,
1975-11-03,2.05,,
1975-11-04,2.08,,
1975-11-05,2.09,,
1975-11-06,2.1,,
1975-11-07,2.1,,
1975-11-10,2.13,,
1975-11-11,2.15,,
1975-11-12,2.19,,
1975-11-13,2.19,,
1975-11-14,2.17,,
1975-11-17,2.19,,
1975-11-18,2.19,,
1975-11-19,2.16,,
1975-11-20,2.17,,
1975-11-21,2.16,,
1975-11-24,2.18,,
1975-11-25,2.2,,
1975-11-26,2.19,,
1975-11-28,2.19,,
1975-12-01,2.19,,
1975-12-02,2.15,,
1975-12-03,2.14,,
1975-12-04,2.11,,
1975-12-05,2.09,,
1975-12-08,2.09,,
1975-12-09,2.1,,
1975-12-10,2.12,,
1975-12-11,2.11,,
1975-12-12,2.1,,
1975-12-15,2.11,,
1975-12-16,2.12,,
1975-12-17,2.02,,
1975-12-18,1.94,,
1975-12-19,1.94,,
1975-12-22,1.96,,
1975-12-23,1.99,,
1975-12-24,1.98,,
1975-12-26,1.99,,
1975-12-29,1.95,,
1975-12-30,1.93,,
1975-12-31,1.92,,
1976-01-02,1.93,,
1976-01-05,1.94,,
1976-01-06,1.95,,
1976-01-07,1.98,,
1976-01-08,1.99,,
1976-01-09,1.97,,
1976-01-12,2.0,,
1976-01-13,2.03,,
1976-01-14,1.99,,
1976-01-15,1.92,,
1976-01-16,1.91,,
1976-01-19,1.87,,
1976-01-20,1.88,,
1976-01-21,1.84,,
1976-01-22,1.82,,
1976-01-23,1.9,,
1976-01-26,1.95,,
1976-01-27,1.95,,
1976-01-28,1.93,,
1976-01-29,1.98,,
1976-01-30,2.01,,
1976-02-02,2.02,,
1976-02-03,2.05,,
1976-02-04,2.06,,
1976-02-05,2.01,,
1976-02-06,2.0,,
1976-02-09,2.0,,
1976-02-10,2.01,,
1976-02-11,2.01,,
1976-02-12,1.99,,
1976-02-13,1.97,,
1976-02-17,1.95,,
1976-02-18,1.94,,
1976-02-19,1.94,,
1976-02-20,1.94,,
1976-02-23,1.92,,
1976-02-24,1.91,,
1976-02-25,1.9,,
1976-02-26,1.88,,
1976-02-27,1.88,,
1976-03-01,1.88,,
1976-03-02,1.88,,
1976-03-03,1.88,,
1976-03-04,1.87,,
1976-03-05,1.88,,
1976-03-08,1.92,,
1976-03-09,1.93,,
1976-03-10,1.93,,
1976-03-11,1.92,,
1976-03-12,1.89,,
1976-03-15,1.87,,
1976-03-16,1.93,,
1976-03-17,1.94,,
1976-03-18,1.93,,
1976-03-19,1.96,,
1976-03-22,1.99,,
1976-03-23,2.06,,
1976-03-24,2.08,,
1976-03-25,2.07,,
1976-03-26,2.07,,
1976-03-29,2.07,,
1976-03-30,2.07,,
1976-03-31,2.07,,
1976-04-01,2.05,,
1976-04-02,2.05,,
1976-04-05,2.07,,
1976-04-06,2.08,,
1976-04-07,2.05,,
1976-04-08,2.02,,
1976-04-09,2.01,,
1976-04-12,1.98,,
1976-04-13,2.0,,
1976-04-14,1.96,,
1976-04-15,1.99,,
1976-04-19,2.02,,
1976-04-20,2.09,,
1976-04-21,2.09,,
1976-04-22,2.07,,
1976-04-23,2.08,,
1976-04-26,2.06,,
1976-04-27,2.04,,
1976-04-28,2.04,,
1976-04-29,2.03,,
1976-04-30,2.0,,
1976-05-03,2.01,,
1976-05-04,2.06,,
1976-05-05,2.05,,
1976-05-06,2.06,,
1976-05-07,2.06,,
1976-05-10,2.09,,
1976-05-11,2.08,,
1976-05-12,2.09,,
1976-05-13,2.07,,
1976-05-14,2.05,,
1976-05-17,2.03,,
1976-05-18,2.0,,
1976-05-19,2.01,,
1976-05-20,2.0,,
1976-05-21,1.99,,
1976-05-24,1.99,,
1976-05-25,1.97,,
1976-05-26,1.94,,
1976-05-27,1.95,,
1976-05-28,1.94,,
1976-06-01,1.92,,
1976-06-02,1.91,,
1976-06-03,1.89,,
1976-06-04,1.86,,
1976-06-07,1.86,,
1976-06-08,1.86,,
1976-06-09,1.87,,
1976-06-10,1.88,,
1976-06-11,1.92,,
1976-06-14,1.91,,
1976-06-15,1.9,,
1976-06-16,1.91,,
1976-06-17,1.92,,
1976-06-18,1.94,,
1976-06-21,1.95,,
1976-06-22,1.93,,
1976-06-23,1.92,,
1976-06-24,1.91,,
1976-06-25,1.91,,
1976-06-28,1.93,,
1976-06-29,1.96,,
1976-06-30,2.0,,
1976-07-01,2.04,,
1976-07-02,2.05,,
1976-07-06,2.05,,
1976-07-07,2.06,,
1976-07-08,2.04,,
1976-07-09,2.06,,
1976-07-12,2.07,,
1976-07-13,2.05,,
1976-07-14,2.06,,
1976-07-15,2.05,,
1976-07-16,2.01,,
1976-07-19,1.99,,
1976-07-20,1.97,,
1976-07-21,1.95,,
1976-07-22,1.93,,
1976-07-23,1.94,,
1976-07-26,1.94,,
1976-07-27,1.94,,
1976-07-28,1.94,,
1976-07-29,1.93,,
1976-07-30,1.94,,
1976-08-02,1.94,,
1976-08-03,1.98,,
1976-08-04,1.98,,
1976-08-05,1.98,,
1976-08-06,2.0,,
1976-08-09,1.99,,
1976-08-10,2.01,,
1976-08-11,2.01,,
1976-08-12,2.01,,
1976-08-13,2.01,,
1976-08-16,2.05,,
1976-08-17,2.05,,
1976-08-18,2.05,,
1976-08-19,2.02,,
1976-08-20,2.0,,
1976-08-23,1.99,,
1976-08-24,1.99,,
1976-08-25,2.0,,
1976-08-26,2.0,,
1976-08-27,2.0,,
1976-08-30,2.01,,
1976-08-31,2.03,,
1976-09-01,2.08,,
1976-09-02,2.08,,
1976-09-03,2.1,,
1976-09-07,2.12,,
1976-09-08,2.12,,
1976-09-09,2.12,,
1976-09-10,2.14,,
1976-09-13,2.13,,
1976-09-14,2.13,,
1976-09-15,2.14,,
1976-09-16,2.17,,
1976-09-17,2.19,,
1976-09-20,2.19,,
1976-09-21,2.23,,
1976-09-22,2.23,,
1976-09-23,2.22,,
1976-09-24,2.21,,
1976-09-27,2.21,,
1976-09-28,2.19,,
1976-09-29,2.16,,
1976-09-30,2.18,,
1976-10-01,2.13,,
1976-10-04,2.12,,
1976-10-05,2.1,,
1976-10-06,2.1,,
1976-10-07,2.15,,
1976-10-08,2.13,,
1976-10-11,2.1,,
1976-10-12,2.1,,
1976-10-13,2.13,,
1976-10-14,2.1,,
1976-10-15,2.1,,
1976-10-18,2.09,,
1976-10-19,2.08,,
1976-10-20,2.06,,
1976-10-21,2.07,,
1976-10-22,2.04,,
1976-10-25,2.02,,
1976-10-26,2.02,,
1976-10-27,2.03,,
1976-10-28,2.05,,
1976-10-29,2.09,,
1976-11-01,2.07,,
1976-11-03,2.04,,
1976-11-04,2.04,,
1976-11-05,2.0,,
1976-11-08,1.96,,
1976-11-09,1.94,,
1976-11-10,1.94,,
1976-11-11,1.93,,
1976-11-12,1.92,,
1976-11-15,1.96,,
1976-11-16,1.93,,
1976-11-17,1.92,,
1976-11-18,1.89,,
1976-11-19,1.85,,
1976-11-22,1.89,,
1976-11-23,1.86,,
1976-11-24,1.84,,
1976-11-26,1.83,,
1976-11-29,1.81,,
1976-11-30,1.78,,
1976-12-01,1.77,,
1976-12-02,1.75,,
1976-12-03,1.81,,
1976-12-06,1.86,,
1976-12-07,1.83,,
1976-12-08,1.85,,
1976-12-09,1.84,,
1976-12-10,1.83,,
1976-12-13,1.8,,
1976-12-14,1.84,,
1976-12-15,1.84,,
1976-12-16,1.83,,
1976-12-17,1.85,,
1976-12-20,1.84,,
1976-12-21,1.88,,
1976-12-22,1.88,,
1976-12-23,1.86,,
1976-12-27,1.88,,
1976-12-28,1.87,,
1976-12-29,1.88,,
1976-12-30,1.89,,
1976-12-31,1.89,,
1977-01-03,1.86,,
1977-01-04,1.84,,
1977-01-05,1.82,,
1977-01-06,1.85,,
1977-01-07,1.85,,
1977-01-10,1.85,,
1977-01-11,1.83,,
1977-01-12,1.82,,
1977-01-13,1.83,,
1977-01-14,1.8,,
1977-01-17,1.78,,
1977-01-18,1.77,,
1977-01-19,1.78,,
1977-01-20,1.72,,
1977-01-21,1.73,,
1977-01-24,1.68,,
1977-01-25,1.65,,
1977-01-26,1.64,,
1977-01-27,1.64,,
1977-01-28,1.58,,
1977-01-31,1.61,,
1977-02-01,1.63,,
1977-02-02,1.64,,
1977-02-03,1.64,,
1977-02-04,1.64,,
1977-02-07,1.65,,
1977-02-08,1.65,,
1977-02-09,1.65,,
1977-02-10,1.65,,
1977-02-11,1.64,,
1977-02-14,1.62,,
1977-02-15,1.63,,
1977-02-16,1.61,,
1977-02-17,1.59,,
1977-02-18,1.6,,
1977-02-22,1.63,,
1977-02-23,1.61,,
1977-02-24,1.57,,
1977-02-25,1.56,,
1977-02-28,1.56,,
1977-03-01,1.55,,
1977-03-02,1.57,,
1977-03-03,1.59,,
1977-03-04,1.61,,
1977-03-07,1.61,,
1977-03-08,1.6,,
1977-03-09,1.6,,
1977-03-10,1.6,,
1977-03-11,1.62,,
1977-03-14,1.63,,
1977-03-15,1.64,,
1977-03-16,1.64,,
1977-03-17,1.63,,
1977-03-18,1.61,,
1977-03-21,1.61,,
1977-03-22,1.61,,
1977-03-23,1.6,,
1977-03-24,1.62,,
1977-03-25,1.6,,
1977-03-28,1.57,,
1977-03-29,1.58,,
1977-03-30,1.53,,
1977-03-31,1.53,,
1977-04-01,1.56,,
1977-04-04,1.53,,
1977-04-05,1.53,,
1977-04-06,1.51,,
1977-04-07,1.51,,
1977-04-11,1.51,,
1977-04-12,1.53,,
1977-04-13,1.54,,
1977-04-14,1.56,,
1977-04-15,1.54,,
1977-04-18,1.52,,
1977-04-19,1.51,,
1977-04-20,1.5,,
1977-04-21,1.45,,
1977-04-22,1.42,,
1977-04-25,1.4,,
1977-04-26,1.42,,
1977-04-27,1.42,,
1977-04-28,1.42,,
1977-04-29,1.42,,
1977-05-02,1.42,,
1977-05-03,1.44,,
1977-05-04,1.45,,
1977-05-05,1.45,,
1977-05-06,1.47,,
1977-05-09,1.47,,
1977-05-10,1.47,,
1977-05-11,1.43,,
1977-05-12,1.45,,
1977-05-13,1.45,,
1977-05-16,1.47,,
1977-05-17,1.48,,
1977-05-18,1.49,,
1977-05-19,1.49,,
1977-05-20,1.48,,
1977-05-23,1.46,,
1977-05-24,1.46,,
1977-05-25,1.42,,
1977-05-26,1.43,,
1977-05-27,1.41,,
1977-05-31,1.41,,
1977-06-01,1.43,,
1977-06-02,1.42,,
1977-06-03,1.43,,
1977-06-06,1.44,,
1977-06-07,1.44,,
1977-06-08,1.44,,
1977-06-09,1.47,,
1977-06-10,1.47,,
1977-06-13,1.49,,
1977-06-14,1.52,,
1977-06-15,1.53,,
1977-06-16,1.54,,
1977-06-17,1.56,,
1977-06-20,1.58,,
1977-06-21,1.58,,
1977-06-22,1.57,,
1977-06-23,1.57,,
1977-06-24,1.57,,
1977-06-27,1.57,,
1977-06-28,1.55,,
1977-06-29,1.55,,
1977-06-30,1.55,,
1977-07-01,1.55,,
1977-07-05,1.54,,
1977-07-06,1.51,,
1977-07-07,1.52,,
1977-07-08,1.52,,
1977-07-11,1.53,,
1977-07-12,1.52,,
1977-07-13,1.51,,
1977-07-15,1.52,,
1977-07-18,1.52,,
1977-07-19,1.54,,
1977-07-20,1.57,,
1977-07-21,1.56,,
1977-07-22,1.55,,
1977-07-25,1.51,,
1977-07-26,1.51,,
1977-07-27,1.49,,
1977-07-28,1.47,,
1977-07-29,1.48,,
1977-08-01,1.48,,
1977-08-02,1.49,,
1977-08-03,1.48,,
1977-08-04,1.49,,
1977-08-05,1.49,,
1977-08-08,1.49,,
1977-08-09,1.49,,
1977-08-10,1.5,,
1977-08-11,1.49,,
1977-08-12,1.49,,
1977-08-15,1.5,,
1977-08-16,1.52,,
1977-08-17,1.55,,
1977-08-18,1.59,,
1977-08-19,1.61,,
1977-08-22,1.64,,
1977-08-23,1.64,,
1977-08-24,1.64,,
1977-08-25,1.62,,
1977-08-26,1.6,,
1977-08-29,1.63,,
1977-08-30,1.63,,
1977-08-31,1.63,,
1977-09-01,1.63,,
1977-09-02,1.64,,
1977-09-06,1.63,,
1977-09-07,1.64,,
1977-09-08,1.61,,
1977-09-09,1.59,,
1977-09-12,1.58,,
1977-09-13,1.59,,
1977-09-14,1.6,,
1977-09-15,1.62,,
1977-09-16,1.61,,
1977-09-19,1.6,,
1977-09-20,1.6,,
1977-09-21,1.58,,
1977-09-22,1.58,,
1977-09-23,1.58,,
1977-09-26,1.59,,
1977-09-27,1.6,,
1977-09-28,1.6,,
1977-09-29,1.61,,
1977-09-30,1.63,,
1977-10-03,1.62,,
1977-10-04,1.61,,
1977-10-05,1.62,,
1977-10-06,1.62,,
1977-10-07,1.61,,
1977-10-10,1.61,,
1977-10-11,1.61,,
1977-10-12,1.59,,
1977-10-13,1.56,,
1977-10-14,1.56,,
1977-10-17,1.54,,
1977-10-18,1.51,,
1977-10-19,1.45,,
1977-10-20,1.44,,
1977-10-21,1.43,,
1977-10-24,1.43,,
1977-10-25,1.47,,
1977-10-26,1.49,,
1977-10-27,1.51,,
1977-10-28,1.53,,
1977-10-31,1.5,,
1977-11-01,1.47,,
1977-11-02,1.48,,
1977-11-03,1.45,,
1977-11-04,1.47,,
1977-11-07,1.48,,
1977-11-08,1.48,,
1977-11-09,1.48,,
1977-11-10,1.51,,
1977-11-11,1.56,,
1977-11-14,1.57,,
1977-11-15,1.58,,
1977-11-16,1.58,,
1977-11-17,1.58,,
1977-11-18,1.57,,
1977-11-21,1.57,,
1977-11-22,1.6,,
1977-11-23,1.6,,
1977-11-25,1.63,,
1977-11-28,1.6,,
1977-11-29,1.55,,
1977-11-30,1.56,,
1977-12-01,1.55,,
1977-12-02,1.53,,
1977-12-05,1.55,,
1977-12-06,1.52,,
1977-12-07,1.51,,
1977-12-08,1.52,,
1977-12-09,1.52,,
1977-12-12,1.51,,
1977-12-13,1.51,,
1977-12-14,1.52,,
1977-12-15,1.51,,
1977-12-16,1.51,,
1977-12-19,1.51,,
1977-12-20,1.51,,
1977-12-21,1.51,,
1977-12-22,1.54,,
1977-12-23,1.56,,
1977-12-27,1.56,,
1977-12-28,1.56,,
1977-12-29,1.56,,
1977-12-30,1.54,,
1978-01-03,1.49,,
1978-01-04,1.51,,
1978-01-05,1.49,,
1978-01-06,1.47,,
1978-01-09,1.47,,
1978-01-10,1.48,,
1978-01-11,1.5,,
1978-01-12,1.5,,
1978-01-13,1.52,,
1978-01-16,1.51,,
1978-01-17,1.53,,
1978-01-18,1.53,,
1978-01-19,1.53,,
1978-01-20,1.53,,
1978-01-23,1.54,,
1978-01-24,1.54,,
1978-01-25,1.53,,
1978-01-26,1.51,,
1978-01-27,1.51,,
1978-01-30,1.53,,
1978-01-31,1.52,,
1978-02-01,1.54,,
1978-02-02,1.55,,
1978-02-03,1.55,,
1978-02-06,1.55,,
1978-02-07,1.55,,
1978-02-08,1.58,,
1978-02-09,1.56,,
1978-02-10,1.55,,
1978-02-13,1.56,,
1978-02-14,1.55,,
1978-02-15,1.52,,
1978-02-16,1.51,,
1978-02-17,1.49,,
1978-02-21,1.49,,
1978-02-22,1.47,,
1978-02-23,1.47,,
1978-02-24,1.48,,
1978-02-27,1.48,,
1978-02-28,1.46,,
1978-03-01,1.47,,
1978-03-02,1.44,,
1978-03-03,1.44,,
1978-03-06,1.42,,
1978-03-07,1.43,,
1978-03-08,1.44,,
1978-03-09,1.45,,
1978-03-10,1.48,,
1978-03-13,1.46,,
1978-03-14,1.45,,
1978-03-15,1.43,,
1978-03-16,1.42,,
1978-03-17,1.44,,
1978-03-20,1.47,,
1978-03-21,1.43,,
1978-03-22,1.41,,
1978-03-23,1.38,,
1978-03-27,1.34,,
1978-03-28,1.35,,
1978-03-29,1.35,,
1978-03-30,1.35,,
1978-03-31,1.35,,
1978-04-03,1.34,,
1978-04-04,1.36,,
1978-04-05,1.37,,
1978-04-06,1.37,,
1978-04-07,1.38,,
1978-04-10,1.41,,
1978-04-11,1.4,,
1978-04-12,1.41,,
1978-04-13,1.45,,
1978-04-14,1.48,,
1978-04-17,1.49,,
1978-04-18,1.46,,
1978-04-19,1.48,,
1978-04-20,1.48,,
1978-04-21,1.49,,
1978-04-24,1.52,,
1978-04-25,1.54,,
1978-04-26,1.54,,
1978-04-27,1.54,,
1978-04-28,1.55,,
1978-05-01,1.57,,
1978-05-02,1.59,,
1978-05-03,1.59,,
1978-05-04,1.55,,
1978-05-05,1.53,,
1978-05-08,1.51,,
1978-05-09,1.49,,
1978-05-10,1.49,,
1978-05-11,1.51,,
1978-05-12,1.55,,
1978-05-15,1.56,,
1978-05-16,1.61,,
1978-05-17,1.6,,
1978-05-18,1.59,,
1978-05-19,1.59,,
1978-05-22,1.65,,
1978-05-23,1.64,,
1978-05-24,1.62,,
1978-05-25,1.62,,
1978-05-26,1.6,,
1978-05-30,1.61,,
1978-05-31,1.62,,
1978-06-01,1.61,,
1978-06-02,1.65,,
1978-06-05,1.73,,
1978-06-06,1.73,,
1978-06-07,1.71,,
1978-06-08,1.68,,
1978-06-09,1.65,,
1978-06-12,1.63,,
1978-06-13,1.65,,
1978-06-14,1.66,,
1978-06-15,1.61,,
1978-06-16,1.62,,
1978-06-19,1.63,,
1978-06-20,1.59,,
1978-06-21,1.59,,
1978-06-22,1.58,,
1978-06-23,1.56,,
1978-06-26,1.52,,
1978-06-27,1.53,,
1978-06-28,1.55,,
1978-06-29,1.55,,
1978-06-30,1.54,,
1978-07-03,1.53,,
