date,HSIC,HSIC_EPS,PE Ratio
2000-02-04,2.61,,
2000-02-07,2.61,,
2000-02-08,2.61,,
2000-02-09,2.55,,
2000-02-10,2.65,,
2000-02-11,2.45,,
2000-02-14,2.7,,
2000-02-15,2.67,,
2000-02-16,2.56,,
2000-02-17,2.62,,
2000-02-18,2.55,,
2000-02-22,2.65,,
2000-02-23,2.87,,
2000-02-24,2.93,,
2000-02-25,2.93,,
2000-02-28,3.26,,
2000-02-29,3.68,,
2000-03-01,3.57,,
2000-03-02,3.08,,
2000-03-03,3.04,,
2000-03-06,3.06,,
2000-03-07,3.05,,
2000-03-08,3.06,,
2000-03-09,3.24,,
2000-03-10,3.19,,
2000-03-13,3.05,,
2000-03-14,3.09,,
2000-03-15,3.03,,
2000-03-16,3.05,,
2000-03-17,3.16,,
2000-03-20,2.94,,
2000-03-21,3.08,,
2000-03-22,3.14,,
2000-03-23,3.46,,
2000-03-24,3.36,,
2000-03-27,3.5,,
2000-03-28,3.32,,
2000-03-29,3.21,,
2000-03-30,3.09,,
2000-03-31,3.17,,
2000-04-03,3.04,,
2000-04-04,3.14,,
2000-04-05,3.13,,
2000-04-06,3.21,,
2000-04-07,3.16,,
2000-04-10,3.06,,
2000-04-11,3.01,,
2000-04-12,2.94,,
2000-04-13,3.14,,
2000-04-14,2.92,,
2000-04-17,2.7,,
2000-04-18,2.97,,
2000-04-19,2.73,,
2000-04-20,2.82,,
2000-04-24,2.77,,
2000-04-25,2.84,,
2000-04-26,2.82,,
2000-04-27,2.75,,
2000-04-28,2.74,,
2000-05-01,2.94,,
2000-05-02,2.93,,
2000-05-03,2.92,,
2000-05-04,3.06,,
2000-05-05,3.01,,
2000-05-08,3.21,,
2000-05-09,3.33,,
2000-05-10,3.15,,
2000-05-11,3.16,,
2000-05-12,3.11,,
2000-05-15,3.27,,
2000-05-16,3.35,,
2000-05-17,3.33,,
2000-05-18,3.33,,
2000-05-19,3.28,,
2000-05-22,3.36,,
2000-05-23,3.26,,
2000-05-24,3.28,,
2000-05-25,3.28,,
2000-05-26,3.28,,
2000-05-30,3.38,,
2000-05-31,3.46,,
2000-06-01,3.54,,
2000-06-02,3.58,,
2000-06-05,3.49,,
2000-06-06,3.52,,
2000-06-07,3.52,,
2000-06-08,3.53,,
2000-06-09,3.53,,
2000-06-12,3.52,,
2000-06-13,3.5,,
2000-06-14,3.53,,
2000-06-15,3.59,,
2000-06-16,3.48,,
2000-06-19,3.44,,
2000-06-20,3.37,,
2000-06-21,3.37,,
2000-06-22,3.43,,
2000-06-23,3.31,,
2000-06-26,3.3,,
2000-06-27,3.24,,
2000-06-28,3.3,,
2000-06-29,3.38,,
2000-06-30,3.38,,
2000-07-03,3.43,,
2000-07-05,3.32,,
2000-07-06,3.35,,
2000-07-07,3.32,,
2000-07-10,3.24,,
2000-07-11,3.06,,
2000-07-12,2.94,,
2000-07-13,2.93,,
2000-07-14,2.95,,
2000-07-17,2.87,,
2000-07-18,2.81,,
2000-07-19,2.83,,
2000-07-20,2.84,,
2000-07-21,2.77,,
2000-07-24,2.72,,
2000-07-25,2.67,,
2000-07-26,2.77,,
2000-07-27,2.71,,
2000-07-28,2.7,,
2000-07-31,2.76,,
2000-08-01,3.28,,
2000-08-02,3.64,,
2000-08-03,3.73,,
2000-08-04,3.58,,
2000-08-07,3.61,,
2000-08-08,3.53,,
2000-08-09,3.58,,
2000-08-10,3.53,,
2000-08-11,3.54,,
2000-08-14,3.53,,
2000-08-15,3.52,,
2000-08-16,3.53,,
2000-08-17,3.5,,
2000-08-18,3.55,,
2000-08-21,3.57,,
2000-08-22,3.55,,
2000-08-23,3.52,,
2000-08-24,3.53,,
2000-08-25,3.53,,
2000-08-28,3.48,,
2000-08-29,3.5,,
2000-08-30,3.6,,
2000-08-31,3.6,,
2000-09-01,3.65,,
2000-09-05,3.6,,
2000-09-06,3.55,,
2000-09-07,3.52,,
2000-09-08,3.53,,
2000-09-11,3.62,,
2000-09-12,3.55,,
2000-09-13,3.53,,
2000-09-14,3.58,,
2000-09-15,3.6,,
2000-09-18,3.59,,
2000-09-19,3.65,,
2000-09-20,3.63,,
2000-09-21,3.64,,
2000-09-22,3.64,,
2000-09-25,3.69,,
2000-09-26,3.7,,
2000-09-27,3.82,,
2000-09-28,3.9,,
2000-09-29,3.91,,
2000-10-02,4.34,,
2000-10-03,4.22,,
2000-10-04,4.18,,
2000-10-05,4.29,,
2000-10-06,4.42,,
2000-10-09,4.22,,
2000-10-10,4.39,,
2000-10-11,4.06,,
2000-10-12,4.17,,
2000-10-13,4.26,,
2000-10-16,4.22,,
2000-10-17,4.22,,
2000-10-18,4.06,,
2000-10-19,4.09,,
2000-10-20,4.06,,
2000-10-23,4.04,,
2000-10-24,4.0,,
2000-10-25,4.08,,
2000-10-26,4.08,,
2000-10-27,4.04,,
2000-10-30,4.39,,
2000-10-31,4.78,,
2000-11-01,4.88,,
2000-11-02,5.2,,
2000-11-03,5.0,,
2000-11-06,4.9,,
2000-11-07,4.98,,
2000-11-08,5.22,,
2000-11-09,5.18,,
2000-11-10,5.07,,
2000-11-13,4.83,,
2000-11-14,5.13,,
2000-11-15,5.13,,
2000-11-16,4.95,,
2000-11-17,5.01,,
2000-11-20,4.75,,
2000-11-21,4.68,,
2000-11-22,4.49,,
2000-11-24,4.62,,
2000-11-27,5.0,,
2000-11-28,5.2,,
2000-11-29,5.12,,
2000-11-30,5.18,,
2000-12-01,5.25,,
2000-12-04,5.8,,
2000-12-05,5.98,,
2000-12-06,5.96,,
2000-12-07,5.85,,
2000-12-08,6.2,,
2000-12-11,5.82,,
2000-12-12,5.6,,
2000-12-13,5.71,,
2000-12-14,5.78,,
2000-12-15,6.0,,
2000-12-18,6.5,,
2000-12-19,6.47,,
2000-12-20,6.59,,
2000-12-21,6.68,,
2000-12-22,6.64,,
2000-12-26,6.96,,
2000-12-27,7.02,,
2000-12-28,6.91,,
2000-12-29,6.79,,
2001-01-02,6.4,,
2001-01-03,6.3,,
2001-01-04,6.05,,
2001-01-05,5.91,,
2001-01-08,5.91,,
2001-01-09,6.2,,
2001-01-10,6.45,,
2001-01-11,6.12,,
2001-01-12,5.93,,
2001-01-16,5.53,,
2001-01-17,5.72,,
2001-01-18,5.52,,
2001-01-19,5.51,,
2001-01-22,5.98,,
2001-01-23,5.89,,
2001-01-24,6.14,,
2001-01-25,5.98,,
2001-01-26,6.1,,
2001-01-29,6.07,,
2001-01-30,6.04,,
2001-01-31,5.7,,
2001-02-01,6.15,,
2001-02-02,6.02,,
2001-02-05,6.14,,
2001-02-06,6.29,,
2001-02-07,6.35,,
2001-02-08,6.3,,
2001-02-09,6.12,,
2001-02-12,6.27,,
2001-02-13,6.37,,
2001-02-14,6.56,,
2001-02-15,6.52,,
2001-02-16,6.63,,
2001-02-20,6.67,,
2001-02-21,6.57,,
2001-02-22,6.37,,
2001-02-23,6.15,,
2001-02-26,6.3,,
2001-02-27,5.83,,
2001-02-28,5.6,,
2001-03-01,5.61,,
2001-03-02,5.86,,
2001-03-05,5.74,,
2001-03-06,5.99,,
2001-03-07,6.46,,
2001-03-08,6.41,,
2001-03-09,6.36,,
2001-03-12,6.67,,
2001-03-13,6.67,,
2001-03-14,6.57,,
2001-03-15,6.54,,
2001-03-16,6.42,,
2001-03-19,6.65,,
2001-03-20,6.4,,
2001-03-21,6.56,,
2001-03-22,6.64,,
2001-03-23,6.54,,
2001-03-26,6.67,,
2001-03-27,6.64,,
2001-03-28,6.89,,
2001-03-29,7.28,,
2001-03-30,7.21,,
2001-04-02,6.35,,
2001-04-03,6.43,,
2001-04-04,6.32,,
2001-04-05,6.65,,
2001-04-06,6.73,,
2001-04-09,7.0,,
2001-04-10,7.25,,
2001-04-11,7.13,,
2001-04-12,6.9,,
2001-04-16,7.06,,
2001-04-17,7.26,,
2001-04-18,7.09,,
2001-04-19,7.42,,
2001-04-20,7.45,,
2001-04-23,7.52,,
2001-04-24,7.6,,
2001-04-25,7.53,,
2001-04-26,7.35,,
2001-04-27,7.46,,
2001-04-30,7.53,,
2001-05-01,6.99,,
2001-05-02,7.28,,
2001-05-03,7.11,,
2001-05-04,7.38,,
2001-05-07,7.3,,
2001-05-08,7.5,,
2001-05-09,7.67,,
2001-05-10,7.54,,
2001-05-11,7.6,,
2001-05-14,7.76,,
2001-05-15,7.7,,
2001-05-16,7.74,,
2001-05-17,7.88,,
2001-05-18,7.84,,
2001-05-21,7.84,,
2001-05-22,7.8,,
2001-05-23,7.45,,
2001-05-24,7.82,,
2001-05-25,7.56,,
2001-05-29,7.4,,
2001-05-30,7.41,,
2001-05-31,7.4,,
2001-06-01,7.61,,
2001-06-04,7.63,,
2001-06-05,7.66,,
2001-06-06,7.62,,
2001-06-07,7.84,,
2001-06-08,7.82,,
2001-06-11,7.8,,
2001-06-12,7.08,,
2001-06-13,7.04,,
2001-06-14,6.79,,
2001-06-15,6.88,,
2001-06-18,6.69,,
2001-06-19,6.58,,
2001-06-20,6.51,,
2001-06-21,6.57,,
2001-06-22,6.48,,
2001-06-25,6.2,,
2001-06-26,6.74,,
2001-06-27,6.81,,
2001-06-28,7.0,,
2001-06-29,7.5,,
2001-07-02,7.04,,
2001-07-03,6.86,,
2001-07-05,6.72,,
2001-07-06,6.66,,
2001-07-09,6.86,,
2001-07-10,6.86,,
2001-07-11,6.83,,
2001-07-12,6.72,,
2001-07-13,6.65,,
2001-07-16,6.69,,
2001-07-17,6.7,,
2001-07-18,6.92,,
2001-07-19,6.88,,
2001-07-20,6.86,,
2001-07-23,6.86,,
2001-07-24,7.04,,
2001-07-25,6.8,,
2001-07-26,6.91,,
2001-07-27,7.16,,
2001-07-30,7.21,,
2001-07-31,7.25,,
2001-08-01,7.12,,
2001-08-02,7.12,,
2001-08-03,6.9,,
2001-08-06,6.5,,
2001-08-07,6.69,,
2001-08-08,6.54,,
2001-08-09,6.44,,
2001-08-10,6.25,,
2001-08-13,6.3,,
2001-08-14,6.5,,
2001-08-15,6.76,,
2001-08-16,6.75,,
2001-08-17,6.81,,
2001-08-20,6.82,,
2001-08-21,6.86,,
2001-08-22,6.95,,
2001-08-23,6.95,,
2001-08-24,6.85,,
2001-08-27,7.04,,
2001-08-28,6.85,,
2001-08-29,6.99,,
2001-08-30,6.95,,
2001-08-31,7.12,,
2001-09-04,7.07,,
2001-09-05,7.17,,
2001-09-06,6.95,,
2001-09-07,7.0,,
2001-09-10,7.04,,
2001-09-17,6.88,,
2001-09-18,7.36,,
2001-09-19,7.3,,
2001-09-20,7.39,,
2001-09-21,7.18,,
2001-09-24,7.25,,
2001-09-25,7.11,,
2001-09-26,7.2,,
2001-09-27,7.75,,
2001-09-28,7.57,,
2001-10-01,7.55,,
2001-10-02,7.51,,
2001-10-03,7.76,,
2001-10-04,7.67,,
2001-10-05,7.85,,
2001-10-08,7.66,,
2001-10-09,7.54,,
2001-10-10,7.65,,
2001-10-11,7.33,,
2001-10-12,7.26,,
2001-10-15,7.45,,
2001-10-16,7.3,,
2001-10-17,7.03,,
2001-10-18,7.07,,
2001-10-19,7.43,,
2001-10-22,7.65,,
2001-10-23,7.15,,
2001-10-24,7.07,,
2001-10-25,7.03,,
2001-10-26,6.92,,
2001-10-29,6.79,,
2001-10-30,6.57,,
2001-10-31,6.62,,
2001-11-01,6.53,,
2001-11-02,6.31,,
2001-11-05,6.39,,
2001-11-06,7.07,,
2001-11-07,7.08,,
2001-11-08,7.05,,
2001-11-09,7.29,,
2001-11-12,7.38,,
2001-11-13,7.68,,
2001-11-14,7.65,,
2001-11-15,7.5,,
2001-11-16,7.43,,
2001-11-19,7.45,,
2001-11-20,7.71,,
2001-11-21,7.65,,
2001-11-23,7.68,,
2001-11-26,7.66,,
2001-11-27,7.61,,
2001-11-28,7.79,,
2001-11-29,7.84,,
2001-11-30,7.88,,
2001-12-03,7.83,,
2001-12-04,7.84,,
2001-12-05,7.86,,
2001-12-06,7.61,,
2001-12-07,7.66,,
2001-12-10,7.45,,
2001-12-11,7.39,,
2001-12-12,7.37,,
2001-12-13,7.03,,
2001-12-14,7.0,,
2001-12-17,7.04,,
2001-12-18,6.87,,
2001-12-19,6.99,,
2001-12-20,6.97,,
2001-12-21,6.94,,
2001-12-24,6.96,,
2001-12-26,7.01,,
2001-12-27,7.16,,
2001-12-28,7.33,,
2001-12-31,7.26,,
2002-01-02,7.36,,
2002-01-03,7.32,,
2002-01-04,7.12,,
2002-01-07,7.03,,
2002-01-08,7.02,,
2002-01-09,7.08,,
2002-01-10,7.03,,
2002-01-11,7.24,,
2002-01-14,7.38,,
2002-01-15,7.84,,
2002-01-16,7.86,,
2002-01-17,8.3,,
2002-01-18,8.27,,
2002-01-22,8.47,,
2002-01-23,8.48,,
2002-01-24,8.45,,
2002-01-25,8.46,,
2002-01-28,8.54,,
2002-01-29,8.56,,
2002-01-30,8.8,,
2002-01-31,9.0,,
2002-02-01,8.89,,
2002-02-04,8.85,,
2002-02-05,8.71,,
2002-02-06,8.54,,
2002-02-07,8.45,,
2002-02-08,8.77,,
2002-02-11,8.83,,
2002-02-12,8.6,,
2002-02-13,8.59,,
2002-02-14,8.46,,
2002-02-15,8.45,,
2002-02-19,8.46,,
2002-02-20,8.63,,
2002-02-21,8.72,,
2002-02-22,8.72,,
2002-02-25,8.39,,
2002-02-26,8.42,,
2002-02-27,8.65,,
2002-02-28,8.43,,
2002-03-01,8.4,,
2002-03-04,8.21,,
2002-03-05,8.0,,
2002-03-06,8.42,,
2002-03-07,8.42,,
2002-03-08,8.32,,
2002-03-11,8.28,,
2002-03-12,8.11,,
2002-03-13,8.36,,
2002-03-14,8.52,,
2002-03-15,8.53,,
2002-03-18,8.33,,
2002-03-19,8.26,,
2002-03-20,8.21,,
2002-03-21,8.25,,
2002-03-22,8.16,,
2002-03-25,8.07,,
2002-03-26,8.35,,
2002-03-27,8.57,,
2002-03-28,8.64,,
2002-04-01,8.58,,
2002-04-02,8.71,,
2002-04-03,8.9,,
2002-04-04,8.96,,
2002-04-05,8.97,,
2002-04-08,9.01,,
2002-04-09,8.96,,
2002-04-10,9.04,,
2002-04-11,9.18,,
2002-04-12,9.31,,
2002-04-15,9.35,,
2002-04-16,9.37,,
2002-04-17,9.26,,
2002-04-18,9.23,,
2002-04-19,9.41,,
2002-04-22,9.18,,
2002-04-23,9.04,,
2002-04-24,9.03,,
2002-04-25,9.23,,
2002-04-26,9.16,,
2002-04-29,9.03,,
2002-04-30,9.33,,
2002-05-01,9.42,,
2002-05-02,9.35,,
2002-05-03,9.29,,
2002-05-06,9.27,,
2002-05-07,9.64,,
2002-05-08,9.63,,
2002-05-09,9.35,,
2002-05-10,9.34,,
2002-05-13,9.46,,
2002-05-14,9.59,,
2002-05-15,9.75,,
2002-05-16,9.65,,
2002-05-17,9.78,,
2002-05-20,9.77,,
2002-05-21,9.8,,
2002-05-22,9.83,,
2002-05-23,9.81,,
2002-05-24,9.82,,
2002-05-28,9.7,,
2002-05-29,9.71,,
2002-05-30,9.79,,
2002-05-31,9.72,,
2002-06-03,9.63,,
2002-06-04,9.6,,
2002-06-05,9.57,,
2002-06-06,9.38,,
2002-06-07,9.53,,
2002-06-10,9.66,,
2002-06-11,9.51,,
2002-06-12,9.28,,
2002-06-13,9.34,,
2002-06-14,9.56,,
2002-06-17,9.73,,
2002-06-18,9.72,,
2002-06-19,9.67,,
2002-06-20,9.56,,
2002-06-21,9.43,,
2002-06-24,9.23,,
2002-06-25,8.88,,
2002-06-26,8.94,,
2002-06-27,9.04,,
2002-06-28,8.73,,
2002-07-01,8.63,,
2002-07-02,8.42,,
2002-07-03,8.38,,
2002-07-05,8.72,,
2002-07-08,8.72,,
2002-07-09,8.56,,
2002-07-10,8.46,,
2002-07-11,8.27,,
2002-07-12,8.31,,
2002-07-15,8.09,,
2002-07-16,8.24,,
2002-07-17,8.43,,
2002-07-18,8.05,,
2002-07-19,8.03,,
2002-07-22,7.74,,
2002-07-23,7.75,,
2002-07-24,8.09,,
2002-07-25,8.08,,
2002-07-26,8.29,,
2002-07-29,8.66,,
2002-07-30,8.5,,
2002-07-31,8.42,,
2002-08-01,8.27,,
2002-08-02,8.46,,
2002-08-05,8.23,,
2002-08-06,8.42,,
2002-08-07,8.77,,
2002-08-08,9.41,,
2002-08-09,9.43,,
2002-08-12,9.62,,
2002-08-13,9.48,,
2002-08-14,9.71,,
2002-08-15,10.0,,
2002-08-16,10.17,,
2002-08-19,10.11,,
2002-08-20,10.05,,
2002-08-21,10.29,,
2002-08-22,10.37,,
2002-08-23,10.17,,
2002-08-26,10.17,,
2002-08-27,10.0,,
2002-08-28,9.7,,
2002-08-29,9.86,,
2002-08-30,9.8,,
2002-09-03,9.88,,
2002-09-04,10.14,,
2002-09-05,10.24,,
2002-09-06,10.44,,
2002-09-09,10.56,,
2002-09-10,10.6,,
2002-09-11,10.74,,
2002-09-12,10.64,,
2002-09-13,10.63,,
2002-09-16,10.59,,
2002-09-17,10.57,,
2002-09-18,10.47,,
2002-09-19,10.34,,
2002-09-20,10.41,,
2002-09-23,10.4,,
2002-09-24,10.21,,
2002-09-25,10.48,,
2002-09-26,10.62,,
2002-09-27,10.44,,
2002-09-30,10.34,,
2002-10-01,10.37,,
2002-10-02,10.12,,
2002-10-03,10.41,,
2002-10-04,10.31,,
2002-10-07,10.16,,
2002-10-08,10.32,,
2002-10-09,10.1,,
2002-10-10,10.31,,
2002-10-11,10.38,,
2002-10-14,10.89,,
2002-10-15,10.83,,
2002-10-16,10.85,,
2002-10-17,10.79,,
2002-10-18,10.68,,
2002-10-21,10.59,,
2002-10-22,10.46,,
2002-10-23,10.7,,
2002-10-24,10.39,,
2002-10-25,10.61,,
2002-10-28,10.3,,
2002-10-29,10.25,,
2002-10-30,10.07,,
2002-10-31,9.84,,
2002-11-01,10.19,,
2002-11-04,9.7,,
2002-11-05,9.1,,
2002-11-06,9.52,,
2002-11-07,9.56,,
2002-11-08,9.3,,
2002-11-11,9.13,,
2002-11-12,9.43,,
2002-11-13,9.67,,
2002-11-14,9.75,,
2002-11-15,9.85,,
2002-11-18,9.74,,
2002-11-19,9.47,,
2002-11-20,9.64,,
2002-11-21,8.95,,
2002-11-22,8.55,,
2002-11-25,8.14,,
2002-11-26,8.05,,
2002-11-27,8.33,,
2002-11-29,8.35,,
2002-12-02,8.12,,
2002-12-03,7.93,,
2002-12-04,8.24,,
2002-12-05,8.45,,
2002-12-06,8.59,,
2002-12-09,8.53,,
2002-12-10,8.84,,
2002-12-11,9.05,,
2002-12-12,8.95,,
2002-12-13,8.76,,
2002-12-16,8.93,,
2002-12-17,8.71,,
2002-12-18,8.57,,
2002-12-19,8.73,,
2002-12-20,8.77,,
2002-12-23,8.99,,
2002-12-24,8.97,,
2002-12-26,8.95,,
2002-12-27,8.79,,
2002-12-30,8.95,,
2002-12-31,8.82,,
2003-01-02,8.94,,
2003-01-03,8.78,,
2003-01-06,8.8,,
2003-01-07,8.45,,
2003-01-08,8.38,,
2003-01-09,8.57,,
2003-01-10,8.49,,
2003-01-13,8.49,,
2003-01-14,8.45,,
2003-01-15,8.24,,
2003-01-16,8.17,,
2003-01-17,8.32,,
2003-01-21,8.35,,
2003-01-22,8.17,,
2003-01-23,8.11,,
2003-01-24,7.92,,
2003-01-27,7.93,,
2003-01-28,8.01,,
2003-01-29,8.13,,
2003-01-30,7.85,,
2003-01-31,7.95,,
2003-02-03,7.93,,
2003-02-04,7.69,,
2003-02-05,7.09,,
2003-02-06,7.67,,
2003-02-07,7.33,,
2003-02-10,7.48,,
2003-02-11,7.3,,
2003-02-12,7.09,,
2003-02-13,7.02,,
2003-02-14,6.86,,
2003-02-18,7.16,,
2003-02-19,7.16,,
2003-02-20,7.36,,
2003-02-21,7.57,,
2003-02-24,7.4,,
2003-02-25,7.62,,
2003-02-26,7.5,,
2003-02-27,7.69,,
2003-02-28,7.84,,
2003-03-03,7.98,,
2003-03-04,8.23,,
2003-03-05,8.4,,
2003-03-06,8.23,,
2003-03-07,8.27,,
2003-03-10,8.12,,
2003-03-11,8.21,,
2003-03-12,8.17,,
2003-03-13,8.39,,
2003-03-14,8.46,,
2003-03-17,8.53,,
2003-03-18,8.51,,
2003-03-19,8.5,,
2003-03-20,8.52,,
2003-03-21,8.62,,
2003-03-24,8.44,,
2003-03-25,8.71,,
2003-03-26,8.82,,
2003-03-27,8.81,,
2003-03-28,8.89,,
2003-03-31,8.84,,
2003-04-01,8.85,,
2003-04-02,9.07,,
2003-04-03,8.85,,
2003-04-04,8.47,,
2003-04-07,8.52,,
2003-04-08,8.44,,
2003-04-09,8.48,,
2003-04-10,8.62,,
2003-04-11,8.44,,
2003-04-14,8.48,,
2003-04-15,8.51,,
2003-04-16,8.33,,
2003-04-17,8.23,,
2003-04-21,8.24,,
2003-04-22,8.35,,
2003-04-23,8.34,,
2003-04-24,8.19,,
2003-04-25,8.21,,
2003-04-28,8.39,,
2003-04-29,8.4,,
2003-04-30,8.45,,
2003-05-01,8.8,,
2003-05-02,8.99,,
2003-05-05,8.87,,
2003-05-06,9.69,,
2003-05-07,9.7,,
2003-05-08,9.36,,
2003-05-09,9.58,,
2003-05-12,9.68,,
2003-05-13,9.7,,
2003-05-14,9.59,,
2003-05-15,9.8,,
2003-05-16,9.69,,
2003-05-19,9.34,,
2003-05-20,9.21,,
2003-05-21,9.22,,
2003-05-22,9.58,,
2003-05-23,9.59,,
2003-05-27,9.65,,
2003-05-28,9.6,,
2003-05-29,9.58,,
2003-05-30,9.64,,
2003-06-02,9.6,,
2003-06-03,9.75,,
2003-06-04,9.78,,
2003-06-05,9.91,,
2003-06-06,9.75,,
2003-06-09,9.61,,
2003-06-10,9.61,,
2003-06-11,9.91,,
2003-06-12,9.81,,
2003-06-13,9.85,,
2003-06-16,10.22,,
2003-06-17,10.27,,
2003-06-18,10.37,,
2003-06-19,10.22,,
2003-06-20,10.3,,
2003-06-23,10.17,,
2003-06-24,10.18,,
2003-06-25,10.21,,
2003-06-26,10.54,,
2003-06-27,10.35,,
2003-06-30,10.3,,
2003-07-01,10.4,,
2003-07-02,10.33,,
2003-07-03,10.39,,
2003-07-07,10.62,,
2003-07-08,10.62,,
2003-07-09,10.69,,
2003-07-10,10.77,,
2003-07-11,10.89,,
2003-07-14,11.0,,
2003-07-15,11.08,,
2003-07-16,11.01,,
2003-07-17,10.77,,
2003-07-18,10.89,,
2003-07-21,10.96,,
2003-07-22,10.91,,
2003-07-23,10.94,,
2003-07-24,10.81,,
2003-07-25,11.13,,
2003-07-28,11.3,,
2003-07-29,11.51,,
2003-07-30,11.54,,
2003-07-31,11.46,,
2003-08-01,11.21,,
2003-08-04,11.13,,
2003-08-05,11.63,,
2003-08-06,11.34,,
2003-08-07,11.36,,
2003-08-08,11.29,,
2003-08-11,11.25,,
2003-08-12,11.3,,
2003-08-13,11.35,,
2003-08-14,11.41,,
2003-08-15,11.59,,
2003-08-18,11.75,,
2003-08-19,11.76,,
2003-08-20,11.36,,
2003-08-21,11.42,,
2003-08-22,11.21,,
2003-08-25,11.18,,
2003-08-26,11.21,,
2003-08-27,11.17,,
2003-08-28,11.23,,
2003-08-29,11.32,,
2003-09-02,11.51,,
2003-09-03,11.35,,
2003-09-04,11.17,,
2003-09-05,11.17,,
2003-09-08,11.37,,
2003-09-09,11.11,,
2003-09-10,11.02,,
2003-09-11,11.03,,
2003-09-12,11.03,,
2003-09-15,11.1,,
2003-09-16,11.2,,
2003-09-17,11.33,,
2003-09-18,11.53,,
2003-09-19,11.46,,
2003-09-22,11.42,,
2003-09-23,11.48,,
2003-09-24,11.3,,
2003-09-25,11.19,,
2003-09-26,10.96,,
2003-09-29,11.11,,
2003-09-30,11.12,,
2003-10-01,11.17,,
2003-10-02,11.05,,
2003-10-03,11.08,,
2003-10-06,11.12,,
2003-10-07,11.14,,
2003-10-08,11.05,,
2003-10-09,11.09,,
2003-10-10,11.13,,
2003-10-13,11.11,,
2003-10-14,11.06,,
2003-10-15,11.04,,
2003-10-16,11.41,,
2003-10-17,11.31,,
2003-10-20,11.53,,
2003-10-21,11.5,,
2003-10-22,11.37,,
2003-10-23,11.46,,
2003-10-24,11.52,,
2003-10-27,11.46,,
2003-10-28,11.82,,
2003-10-29,11.97,,
2003-10-30,12.25,,
2003-10-31,12.17,,
2003-11-03,12.53,,
2003-11-04,12.24,,
2003-11-05,12.3,,
2003-11-06,12.32,,
2003-11-07,12.47,,
2003-11-10,12.61,,
2003-11-11,12.71,,
2003-11-12,12.88,,
2003-11-13,13.02,,
2003-11-14,12.81,,
2003-11-17,12.82,,
2003-11-18,12.57,,
2003-11-19,12.75,,
2003-11-20,12.64,,
2003-11-21,12.9,,
2003-11-24,13.24,,
2003-11-25,13.15,,
2003-11-26,13.1,,
2003-11-28,13.22,,
2003-12-01,13.5,,
2003-12-02,13.39,,
2003-12-03,13.22,,
2003-12-04,13.38,,
2003-12-05,13.18,,
2003-12-08,13.48,,
2003-12-09,13.08,,
2003-12-10,13.06,,
2003-12-11,13.43,,
2003-12-12,13.41,,
2003-12-15,13.19,,
2003-12-16,13.2,,
2003-12-17,13.05,,
2003-12-18,13.16,,
2003-12-19,13.24,,
2003-12-22,13.34,,
2003-12-23,13.42,,
2003-12-24,13.35,,
2003-12-26,13.27,,
2003-12-29,13.42,,
2003-12-30,13.38,,
2003-12-31,13.25,,
2004-01-02,13.09,,
2004-01-05,13.1,,
2004-01-06,13.05,,
2004-01-07,13.07,,
2004-01-08,13.07,,
2004-01-09,13.34,,
2004-01-12,13.52,,
2004-01-13,13.65,,
2004-01-14,13.68,,
2004-01-15,13.46,,
2004-01-16,13.53,,
2004-01-20,13.53,,
2004-01-21,13.63,,
2004-01-22,13.85,,
2004-01-23,13.85,,
2004-01-26,14.12,,
2004-01-27,13.91,,
2004-01-28,13.7,,
2004-01-29,13.84,,
2004-01-30,13.75,,
2004-02-02,13.73,,
2004-02-03,13.99,,
2004-02-04,13.89,,
2004-02-05,13.67,,
2004-02-06,13.81,,
2004-02-09,13.81,,
2004-02-10,14.01,,
2004-02-11,14.3,,
2004-02-12,14.13,,
2004-02-13,13.98,,
2004-02-17,14.04,,
2004-02-18,13.92,,
2004-02-19,13.58,,
2004-02-20,13.44,,
2004-02-23,13.83,,
2004-02-24,14.07,,
2004-02-25,14.03,,
2004-02-26,14.05,,
2004-02-27,14.02,,
2004-03-01,14.24,,
2004-03-02,14.5,,
2004-03-03,14.43,,
2004-03-04,14.09,,
2004-03-05,13.93,,
2004-03-08,14.08,,
2004-03-09,14.16,,
2004-03-10,14.17,,
2004-03-11,14.17,,
2004-03-12,14.25,,
2004-03-15,14.2,,
2004-03-16,14.24,,
2004-03-17,14.24,,
2004-03-18,14.14,,
2004-03-19,13.92,,
2004-03-22,13.67,,
2004-03-23,13.55,,
2004-03-24,13.64,,
2004-03-25,13.73,,
2004-03-26,13.66,,
2004-03-29,13.8,,
2004-03-30,13.9,,
2004-03-31,13.98,,
2004-04-01,14.22,,
2004-04-02,14.45,,
2004-04-05,14.9,,
2004-04-06,14.86,,
2004-04-07,15.07,,
2004-04-08,14.97,,
2004-04-12,15.1,,
2004-04-13,14.83,,
2004-04-14,14.69,,
2004-04-15,14.6,,
2004-04-16,14.95,,
2004-04-19,15.12,,
2004-04-20,14.98,,
2004-04-21,15.27,,
2004-04-22,15.53,,
2004-04-23,15.37,,
2004-04-26,15.3,,
2004-04-27,14.43,,
2004-04-28,13.93,,
2004-04-29,13.92,,
2004-04-30,13.82,,
2004-05-03,13.87,,
2004-05-04,13.7,0.65,21.076923076923077
2004-05-05,13.91,0.65,21.4
2004-05-06,13.66,0.65,21.015384615384615
2004-05-07,13.59,0.65,20.907692307692308
2004-05-10,13.44,0.65,20.676923076923075
