date,TFX,TFX_EPS,PE Ratio
1984-06-13,4.08,,
1984-06-14,4.02,,
1984-06-15,4.02,,
1984-06-18,4.13,,
1984-06-19,4.04,,
1984-06-20,4.04,,
1984-06-21,4.0,,
1984-06-22,4.06,,
1984-06-25,4.1,,
1984-06-26,4.06,,
1984-06-27,4.04,,
1984-06-28,3.96,,
1984-06-29,3.96,,
1984-07-02,3.9,,
1984-07-03,3.9,,
1984-07-05,3.85,,
1984-07-06,3.83,,
1984-07-09,3.94,,
1984-07-10,3.88,,
1984-07-11,3.92,,
1984-07-12,3.88,,
1984-07-13,3.94,,
1984-07-16,3.9,,
1984-07-17,3.9,,
1984-07-18,3.83,,
1984-07-19,3.75,,
1984-07-20,3.75,,
1984-07-23,3.67,,
1984-07-24,3.67,,
1984-07-25,3.65,,
1984-07-26,3.63,,
1984-07-27,3.54,,
1984-07-30,3.67,,
1984-07-31,3.71,,
1984-08-01,3.81,,
1984-08-02,3.88,,
1984-08-03,3.96,,
1984-08-06,4.13,,
1984-08-07,4.23,,
1984-08-08,4.25,,
1984-08-09,4.44,,
1984-08-10,4.63,,
1984-08-13,4.56,,
1984-08-14,4.63,,
1984-08-15,4.67,,
1984-08-16,4.75,,
1984-08-17,4.69,,
1984-08-20,4.6,,
1984-08-21,4.54,,
1984-08-22,4.63,,
1984-08-23,4.58,,
1984-08-24,4.52,,
1984-08-27,4.46,,
1984-08-28,4.42,,
1984-08-29,4.44,,
1984-08-30,4.4,,
1984-08-31,4.46,,
1984-09-04,4.46,,
1984-09-05,4.42,,
1984-09-06,4.38,,
1984-09-07,4.38,,
1984-09-10,4.31,,
1984-09-11,4.27,,
1984-09-12,4.29,,
1984-09-13,4.33,,
1984-09-14,4.29,,
1984-09-17,4.29,,
1984-09-18,4.27,,
1984-09-19,4.31,,
1984-09-20,4.31,,
1984-09-21,4.33,,
1984-09-24,4.25,,
1984-09-25,4.25,,
1984-09-26,4.25,,
1984-09-27,4.25,,
1984-09-28,4.25,,
1984-10-01,4.31,,
1984-10-02,4.25,,
1984-10-03,4.25,,
1984-10-04,4.25,,
1984-10-05,4.25,,
1984-10-08,4.29,,
1984-10-09,4.27,,
1984-10-10,4.21,,
1984-10-11,4.23,,
1984-10-12,4.25,,
1984-10-15,4.29,,
1984-10-16,4.27,,
1984-10-17,4.23,,
1984-10-18,4.29,,
1984-10-19,4.48,,
1984-10-22,4.58,,
1984-10-23,4.71,,
1984-10-24,4.71,,
1984-10-25,4.71,,
1984-10-26,4.58,,
1984-10-29,4.58,,
1984-10-30,4.6,,
1984-10-31,4.56,,
1984-11-01,4.56,,
1984-11-02,4.58,,
1984-11-05,4.52,,
1984-11-06,4.54,,
1984-11-07,4.56,,
1984-11-08,4.5,,
1984-11-09,4.48,,
1984-11-12,4.56,,
1984-11-13,4.54,,
1984-11-14,4.42,,
1984-11-15,4.33,,
1984-11-16,4.33,,
1984-11-19,4.29,,
1984-11-20,4.29,,
1984-11-21,4.29,,
1984-11-23,4.33,,
1984-11-26,4.27,,
1984-11-27,4.21,,
1984-11-28,4.21,,
1984-11-29,4.15,,
1984-11-30,4.06,,
1984-12-03,4.04,,
1984-12-04,4.06,,
1984-12-05,4.1,,
1984-12-06,4.17,,
1984-12-07,4.13,,
1984-12-10,4.13,,
1984-12-11,4.13,,
1984-12-12,4.06,,
1984-12-13,4.08,,
1984-12-14,4.08,,
1984-12-17,4.15,,
1984-12-18,4.13,,
1984-12-19,4.13,,
1984-12-20,4.19,,
1984-12-21,4.17,,
1984-12-24,4.25,,
1984-12-26,4.38,,
1984-12-27,4.42,,
1984-12-28,4.44,,
1984-12-31,4.63,,
1985-01-02,4.56,,
1985-01-03,4.54,,
1985-01-04,4.6,,
1985-01-07,4.71,,
1985-01-08,4.69,,
1985-01-09,4.65,,
1985-01-10,4.58,,
1985-01-11,4.58,,
1985-01-14,4.52,,
1985-01-15,4.6,,
1985-01-16,4.75,,
1985-01-17,4.79,,
1985-01-18,4.75,,
1985-01-21,4.79,,
1985-01-22,4.88,,
1985-01-23,4.96,,
1985-01-24,4.94,,
1985-01-25,5.02,,
1985-01-28,4.96,,
1985-01-29,4.92,,
1985-01-30,4.98,,
1985-01-31,5.0,,
1985-02-01,5.02,,
1985-02-04,5.15,,
1985-02-05,5.15,,
1985-02-06,5.08,,
1985-02-07,5.08,,
1985-02-08,5.19,,
1985-02-11,5.13,,
1985-02-12,5.1,,
1985-02-13,5.0,,
1985-02-14,5.02,,
1985-02-15,4.96,,
1985-02-19,4.92,,
1985-02-20,4.96,,
1985-02-21,4.98,,
1985-02-22,4.92,,
1985-02-25,4.96,,
1985-02-26,4.98,,
1985-02-27,4.94,,
1985-02-28,4.9,,
1985-03-01,4.96,,
1985-03-04,4.92,,
1985-03-05,4.92,,
1985-03-06,4.9,,
1985-03-07,4.94,,
1985-03-08,4.92,,
1985-03-11,4.83,,
1985-03-12,4.79,,
1985-03-13,4.65,,
1985-03-14,4.69,,
1985-03-15,4.75,,
1985-03-18,4.75,,
1985-03-19,4.79,,
1985-03-20,4.79,,
1985-03-21,4.79,,
1985-03-22,4.73,,
1985-03-25,4.71,,
1985-03-26,4.69,,
1985-03-27,4.65,,
1985-03-28,4.65,,
1985-03-29,4.69,,
1985-04-01,4.71,,
1985-04-02,4.75,,
1985-04-03,4.81,,
1985-04-04,4.79,,
1985-04-08,4.83,,
1985-04-09,4.83,,
1985-04-10,4.83,,
1985-04-11,4.85,,
1985-04-12,4.85,,
1985-04-15,4.77,,
1985-04-16,4.73,,
1985-04-17,4.81,,
1985-04-18,4.77,,
1985-04-19,4.77,,
1985-04-22,4.81,,
1985-04-23,4.73,,
1985-04-24,4.73,,
1985-04-25,4.73,,
1985-04-26,4.73,,
1985-04-29,4.71,,
1985-04-30,4.67,,
1985-05-01,4.67,,
1985-05-02,4.54,,
1985-05-03,4.5,,
1985-05-06,4.48,,
1985-05-07,4.5,,
1985-05-08,4.5,,
1985-05-09,4.42,,
1985-05-10,4.56,,
1985-05-13,4.54,,
1985-05-14,4.56,,
1985-05-15,4.63,,
1985-05-16,4.54,,
1985-05-17,4.65,,
1985-05-20,4.83,,
1985-05-21,4.83,,
1985-05-22,4.75,,
1985-05-23,4.69,,
1985-05-24,4.75,,
1985-05-28,4.71,,
1985-05-29,4.58,,
1985-05-30,4.54,,
1985-05-31,4.65,,
1985-06-03,4.73,,
1985-06-04,4.81,,
1985-06-05,4.85,,
1985-06-06,4.83,,
1985-06-07,4.88,,
1985-06-10,4.88,,
1985-06-11,4.77,,
1985-06-12,4.77,,
1985-06-13,4.79,,
1985-06-14,4.75,,
1985-06-17,4.67,,
1985-06-18,4.67,,
1985-06-19,4.65,,
1985-06-20,4.58,,
1985-06-21,4.63,,
1985-06-24,4.6,,
1985-06-25,4.65,,
1985-06-26,4.56,,
1985-06-27,4.6,,
1985-06-28,4.63,,
1985-07-01,4.71,,
1985-07-02,4.77,,
1985-07-03,4.94,,
1985-07-05,4.98,,
1985-07-08,4.96,,
1985-07-09,4.96,,
1985-07-10,5.0,,
1985-07-11,4.98,,
1985-07-12,5.0,,
1985-07-15,4.96,,
1985-07-16,5.23,,
1985-07-17,5.17,,
1985-07-18,5.33,,
1985-07-19,5.56,,
1985-07-22,5.6,,
1985-07-23,5.67,,
1985-07-24,5.67,,
1985-07-25,5.63,,
1985-07-26,5.65,,
1985-07-29,5.56,,
1985-07-30,5.56,,
1985-07-31,5.52,,
1985-08-01,5.56,,
1985-08-02,5.71,,
1985-08-05,5.71,,
1985-08-06,5.75,,
1985-08-07,5.73,,
1985-08-08,5.71,,
1985-08-09,5.6,,
1985-08-12,5.46,,
1985-08-13,5.42,,
1985-08-14,5.42,,
1985-08-15,5.44,,
1985-08-16,5.42,,
1985-08-19,5.67,,
1985-08-20,5.69,,
1985-08-21,5.67,,
1985-08-22,5.63,,
1985-08-23,5.54,,
1985-08-26,5.58,,
1985-08-27,5.56,,
1985-08-28,5.69,,
1985-08-29,5.63,,
1985-08-30,5.63,,
1985-09-03,5.6,,
1985-09-04,5.56,,
1985-09-05,5.63,,
1985-09-06,5.71,,
1985-09-09,5.77,,
1985-09-10,5.73,,
1985-09-11,5.73,,
1985-09-12,5.69,,
1985-09-13,5.69,,
1985-09-16,5.69,,
1985-09-17,5.58,,
1985-09-18,5.58,,
1985-09-19,5.5,,
1985-09-20,5.48,,
1985-09-23,5.44,,
1985-09-24,5.4,,
1985-09-25,5.29,,
1985-09-26,5.56,,
1985-09-30,5.63,,
1985-10-01,5.75,,
1985-10-02,5.85,,
1985-10-03,6.0,,
1985-10-04,6.08,,
1985-10-07,6.1,,
1985-10-08,6.1,,
1985-10-09,6.02,,
1985-10-10,5.94,,
1985-10-11,5.94,,
1985-10-14,6.02,,
1985-10-15,6.1,,
1985-10-16,6.29,,
1985-10-17,6.29,,
1985-10-18,6.21,,
1985-10-21,6.04,,
1985-10-22,5.98,,
1985-10-23,5.9,,
1985-10-24,5.83,,
1985-10-25,5.92,,
1985-10-28,5.98,,
1985-10-29,5.94,,
1985-10-30,6.0,,
1985-10-31,6.06,,
1985-11-01,6.08,,
1985-11-04,6.15,,
1985-11-05,6.13,,
1985-11-06,6.15,,
1985-11-07,6.08,,
1985-11-08,6.13,,
1985-11-11,6.21,,
1985-11-12,6.25,,
1985-11-13,6.17,,
1985-11-14,6.27,,
1985-11-15,6.25,,
1985-11-18,6.21,,
1985-11-19,6.25,,
1985-11-20,6.25,,
1985-11-21,6.33,,
1985-11-22,6.42,,
1985-11-25,6.42,,
1985-11-26,6.46,,
1985-11-27,6.52,,
1985-11-29,6.56,,
1985-12-02,6.46,,
1985-12-03,6.44,,
1985-12-04,6.56,,
1985-12-05,6.56,,
1985-12-06,6.6,,
1985-12-09,6.58,,
1985-12-10,6.54,,
1985-12-11,6.56,,
1985-12-12,6.6,,
1985-12-13,6.56,,
1985-12-16,6.67,,
1985-12-17,6.54,,
1985-12-18,6.56,,
1985-12-19,6.63,,
1985-12-20,6.67,,
1985-12-23,6.65,,
1985-12-24,6.6,,
1985-12-26,6.58,,
1985-12-27,6.67,,
1985-12-30,6.69,,
1985-12-31,6.73,,
1986-01-02,6.77,,
1986-01-03,6.71,,
1986-01-06,6.79,,
1986-01-07,6.79,,
1986-01-08,6.77,,
1986-01-09,6.73,,
1986-01-10,6.73,,
1986-01-13,6.77,,
1986-01-14,6.92,,
1986-01-15,6.85,,
1986-01-16,7.1,,
1986-01-17,7.25,,
1986-01-20,7.4,,
1986-01-21,7.33,,
1986-01-22,7.19,,
1986-01-23,7.1,,
1986-01-24,7.25,,
1986-01-27,7.38,,
1986-01-28,7.44,,
1986-01-29,7.35,,
1986-01-30,7.38,,
1986-01-31,7.33,,
1986-02-03,7.31,,
1986-02-04,7.33,,
1986-02-05,7.33,,
1986-02-06,7.33,,
1986-02-07,7.33,,
1986-02-10,7.44,,
1986-02-11,7.67,,
1986-02-12,7.71,,
1986-02-13,7.75,,
1986-02-14,7.83,,
1986-02-18,7.88,,
1986-02-19,7.92,,
1986-02-20,7.9,,
1986-02-21,7.98,,
1986-02-24,7.98,,
1986-02-25,8.08,,
1986-02-26,8.27,,
1986-02-27,8.33,,
1986-02-28,8.38,,
1986-03-03,8.44,,
1986-03-04,8.23,,
1986-03-05,8.0,,
1986-03-06,8.0,,
1986-03-07,8.02,,
1986-03-10,8.13,,
1986-03-11,8.29,,
1986-03-12,8.35,,
1986-03-13,8.29,,
1986-03-14,8.29,,
1986-03-17,7.96,,
1986-03-18,8.35,,
1986-03-19,8.23,,
1986-03-20,8.25,,
1986-03-21,8.31,,
1986-03-24,8.38,,
1986-03-25,8.31,,
1986-03-26,8.29,,
1986-03-27,8.29,,
1986-03-31,8.31,,
1986-04-01,8.31,,
1986-04-02,8.08,,
1986-04-03,8.08,,
1986-04-04,8.04,,
1986-04-07,8.15,,
1986-04-08,8.33,,
1986-04-09,8.46,,
1986-04-10,8.63,,
1986-04-11,8.73,,
1986-04-14,8.73,,
1986-04-15,8.56,,
1986-04-16,8.69,,
1986-04-17,8.67,,
1986-04-18,8.63,,
1986-04-21,8.71,,
1986-04-22,8.56,,
1986-04-23,8.38,,
1986-04-24,8.29,,
1986-04-25,8.67,,
1986-04-28,8.81,,
1986-04-29,8.75,,
1986-04-30,8.6,,
1986-05-01,8.46,,
1986-05-02,8.6,,
1986-05-05,8.9,,
1986-05-06,9.13,,
1986-05-07,9.02,,
1986-05-08,9.15,,
1986-05-09,9.17,,
1986-05-12,9.0,,
1986-05-13,8.83,,
1986-05-14,8.79,,
1986-05-15,8.81,,
1986-05-16,8.88,,
1986-05-19,8.88,,
1986-05-20,8.83,,
1986-05-21,8.73,,
1986-05-22,8.75,,
1986-05-23,8.88,,
1986-05-27,9.13,,
1986-05-28,9.44,,
1986-05-29,9.52,,
1986-05-30,9.13,,
1986-06-02,9.02,,
1986-06-03,8.9,,
1986-06-04,8.88,,
1986-06-05,9.0,,
1986-06-06,9.08,,
1986-06-09,8.94,,
1986-06-10,8.75,,
1986-06-11,8.81,,
1986-06-12,8.77,,
1986-06-13,9.23,,
1986-06-16,9.6,,
1986-06-17,9.0,,
1986-06-18,9.33,,
1986-06-19,9.63,,
1986-06-20,9.54,,
1986-06-23,9.67,,
1986-06-24,9.5,,
1986-06-25,9.46,,
1986-06-26,9.38,,
1986-06-27,9.25,,
1986-06-30,9.25,,
1986-07-01,9.21,,
1986-07-02,9.08,,
1986-07-03,8.83,,
1986-07-07,8.29,,
1986-07-08,7.75,,
1986-07-09,8.13,,
1986-07-10,8.38,,
1986-07-11,8.21,,
1986-07-14,7.67,,
1986-07-15,7.42,,
1986-07-16,7.75,,
1986-07-17,7.83,,
1986-07-18,8.38,,
1986-07-21,8.5,,
1986-07-22,8.58,,
1986-07-23,7.92,,
1986-07-24,8.21,,
1986-07-25,8.21,,
1986-07-28,7.92,,
1986-07-29,7.79,,
1986-07-30,7.88,,
1986-07-31,7.92,,
1986-08-01,7.79,,
1986-08-04,7.79,,
1986-08-05,7.33,,
1986-08-06,7.33,,
1986-08-07,7.38,,
1986-08-08,7.46,,
1986-08-11,7.71,,
1986-08-12,7.79,,
1986-08-13,7.67,,
1986-08-14,7.71,,
1986-08-15,7.71,,
1986-08-18,7.79,,
1986-08-19,7.71,,
1986-08-20,7.71,,
1986-08-21,7.63,,
1986-08-22,7.63,,
1986-08-25,8.0,,
1986-08-26,8.0,,
1986-08-27,8.0,,
1986-08-28,8.08,,
1986-08-29,8.13,,
1986-09-02,7.75,,
1986-09-03,7.88,,
1986-09-04,7.96,,
1986-09-05,7.92,,
1986-09-08,7.71,,
1986-09-09,7.67,,
1986-09-10,7.58,,
1986-09-11,7.38,,
1986-09-12,7.13,,
1986-09-15,7.17,,
1986-09-16,7.0,,
1986-09-17,7.21,,
1986-09-18,7.21,,
1986-09-19,7.25,,
1986-09-22,7.29,,
1986-09-23,7.21,,
1986-09-24,7.13,,
1986-09-25,6.88,,
1986-09-26,6.92,,
1986-09-29,6.71,,
1986-09-30,6.75,,
1986-10-01,6.75,,
1986-10-02,7.08,,
1986-10-03,7.29,,
1986-10-06,7.5,,
1986-10-07,8.0,,
1986-10-08,8.04,,
1986-10-09,8.08,,
1986-10-10,8.08,,
1986-10-13,8.04,,
1986-10-14,8.17,,
1986-10-15,8.67,,
1986-10-16,8.04,,
1986-10-17,8.33,,
1986-10-20,8.25,,
1986-10-21,8.08,,
1986-10-22,7.79,,
1986-10-23,7.88,,
1986-10-24,7.79,,
1986-10-27,7.79,,
1986-10-28,7.79,,
1986-10-29,7.79,,
1986-10-30,8.0,,
1986-10-31,8.0,,
1986-11-03,8.17,,
1986-11-04,8.25,,
1986-11-05,8.33,,
1986-11-06,8.13,,
1986-11-07,8.17,,
1986-11-10,8.13,,
1986-11-11,8.25,,
1986-11-12,8.04,,
1986-11-13,8.04,,
1986-11-14,8.33,,
1986-11-17,8.04,,
1986-11-18,7.88,,
1986-11-19,7.71,,
1986-11-20,8.17,,
1986-11-21,8.29,,
1986-11-24,7.92,,
1986-11-25,7.67,,
1986-11-26,7.75,,
1986-11-28,7.88,,
1986-12-01,7.96,,
1986-12-02,8.25,,
1986-12-03,8.08,,
1986-12-04,8.0,,
1986-12-05,8.0,,
1986-12-08,8.17,,
1986-12-09,8.33,,
1986-12-10,8.21,,
1986-12-11,8.0,,
1986-12-12,7.92,,
1986-12-15,7.83,,
1986-12-16,8.0,,
1986-12-17,7.92,,
1986-12-18,8.0,,
1986-12-19,8.0,,
1986-12-22,7.96,,
1986-12-23,7.79,,
1986-12-24,7.88,,
1986-12-26,7.92,,
1986-12-29,7.83,,
1986-12-30,7.71,,
1986-12-31,7.83,,
1987-01-02,8.21,,
1987-01-05,8.38,,
1987-01-06,8.63,,
1987-01-07,8.83,,
1987-01-08,8.88,,
1987-01-09,8.75,,
1987-01-12,8.96,,
1987-01-13,9.08,,
1987-01-14,9.29,,
1987-01-15,9.5,,
1987-01-16,9.42,,
1987-01-19,9.33,,
1987-01-20,9.58,,
1987-01-21,9.29,,
1987-01-22,9.33,,
1987-01-23,9.25,,
1987-01-26,8.92,,
1987-01-27,9.17,,
1987-01-28,9.21,,
1987-01-29,9.21,,
1987-01-30,9.21,,
1987-02-02,9.42,,
1987-02-03,9.5,,
1987-02-04,10.08,,
1987-02-05,10.54,,
1987-02-06,10.42,,
1987-02-09,10.83,,
1987-02-10,10.5,,
1987-02-11,10.71,,
1987-02-12,10.92,,
1987-02-13,10.79,,
1987-02-17,10.83,,
1987-02-18,10.63,,
1987-02-19,10.58,,
1987-02-20,10.63,,
1987-02-23,10.42,,
1987-02-24,10.38,,
1987-02-25,10.63,,
1987-02-26,10.75,,
1987-02-27,10.75,,
1987-03-02,10.88,,
1987-03-03,10.96,,
1987-03-04,11.17,,
1987-03-05,11.17,,
1987-03-06,11.38,,
1987-03-09,11.38,,
1987-03-10,11.33,,
1987-03-11,11.25,,
1987-03-12,11.21,,
1987-03-13,11.33,,
1987-03-16,11.17,,
1987-03-17,11.04,,
1987-03-18,10.92,,
1987-03-19,10.63,,
1987-03-20,10.54,,
1987-03-23,10.75,,
1987-03-24,10.67,,
1987-03-25,10.71,,
1987-03-26,11.0,,
1987-03-27,10.96,,
1987-03-30,10.71,,
1987-03-31,11.17,,
1987-04-01,10.88,,
1987-04-02,10.75,,
1987-04-03,11.0,,
1987-04-06,10.92,,
1987-04-07,10.67,,
1987-04-08,10.67,,
1987-04-09,10.46,,
1987-04-10,10.21,,
1987-04-13,10.13,,
1987-04-14,9.63,,
1987-04-15,9.92,,
1987-04-16,10.25,,
1987-04-20,10.42,,
1987-04-21,10.29,,
1987-04-22,10.13,,
1987-04-23,10.0,,
1987-04-24,10.17,,
1987-04-27,9.92,,
1987-04-28,9.92,,
1987-04-29,10.04,,
1987-04-30,9.88,,
1987-05-01,10.17,,
1987-05-04,10.04,,
1987-05-05,10.13,,
1987-05-06,10.25,,
1987-05-07,10.17,,
1987-05-08,10.25,,
1987-05-11,10.25,,
1987-05-12,10.0,,
1987-05-13,10.08,,
1987-05-14,10.0,,
1987-05-15,9.63,,
1987-05-18,9.67,,
1987-05-19,9.29,,
1987-05-20,9.42,,
1987-05-21,9.5,,
1987-05-22,9.5,,
1987-05-26,9.5,,
1987-05-27,9.63,,
1987-05-28,9.79,,
1987-05-29,9.75,,
1987-06-01,9.83,,
1987-06-02,9.79,,
1987-06-03,9.92,,
1987-06-04,9.96,,
1987-06-05,10.04,,
1987-06-08,10.25,,
1987-06-09,10.25,,
1987-06-10,10.25,,
1987-06-11,10.29,,
1987-06-12,10.17,,
1987-06-15,10.33,,
1987-06-16,10.5,,
1987-06-17,10.46,,
1987-06-18,10.63,,
1987-06-19,10.63,,
1987-06-22,10.5,,
1987-06-23,10.46,,
1987-06-24,10.46,,
1987-06-25,10.38,,
1987-06-26,10.38,,
1987-06-29,10.21,,
1987-06-30,10.25,,
1987-07-01,10.29,,
1987-07-02,10.25,,
1987-07-06,10.21,,
1987-07-07,9.96,,
1987-07-08,10.08,,
1987-07-09,10.25,,
1987-07-10,10.13,,
1987-07-13,10.46,,
1987-07-14,10.42,,
1987-07-15,10.5,,
1987-07-16,10.96,,
1987-07-17,11.17,,
1987-07-20,11.17,,
1987-07-21,11.17,,
1987-07-22,11.17,,
1987-07-23,11.08,,
1987-07-24,10.88,,
1987-07-27,10.88,,
1987-07-28,10.92,,
1987-07-29,10.83,,
1987-07-30,11.21,,
1987-07-31,11.21,,
1987-08-03,11.38,,
1987-08-04,11.54,,
1987-08-05,11.25,,
1987-08-06,11.17,,
1987-08-07,11.13,,
1987-08-10,11.25,,
1987-08-11,11.33,,
1987-08-12,11.46,,
1987-08-13,11.46,,
1987-08-14,11.29,,
1987-08-17,11.17,,
1987-08-18,11.08,,
1987-08-19,11.13,,
1987-08-20,11.13,,
1987-08-21,11.13,,
1987-08-24,11.08,,
1987-08-25,11.13,,
1987-08-26,11.25,,
1987-08-27,11.13,,
1987-08-28,10.63,,
1987-08-31,10.75,,
1987-09-01,10.88,,
1987-09-02,11.13,,
1987-09-03,10.96,,
1987-09-04,10.79,,
1987-09-08,10.13,,
1987-09-09,10.38,,
1987-09-10,10.33,,
1987-09-11,10.63,,
1987-09-14,10.63,,
1987-09-15,10.67,,
1987-09-16,10.38,,
1987-09-17,10.54,,
1987-09-18,10.5,,
1987-09-21,10.25,,
1987-09-22,10.13,,
1987-09-23,10.29,,
1987-09-24,10.33,,
1987-09-25,10.38,,
1987-09-28,10.38,,
1987-09-29,10.29,,
1987-09-30,10.29,,
1987-10-01,10.33,,
1987-10-02,10.17,,
1987-10-05,9.92,,
1987-10-06,9.67,,
1987-10-07,9.54,,
1987-10-08,9.42,,
1987-10-09,9.42,,
1987-10-12,9.17,,
1987-10-13,9.38,,
1987-10-14,9.25,,
1987-10-15,9.29,,
1987-10-16,8.58,,
1987-10-19,7.42,,
1987-10-20,7.13,,
1987-10-21,8.33,,
1987-10-22,7.42,,
1987-10-23,7.33,,
1987-10-26,6.17,,
1987-10-27,6.08,,
1987-10-28,6.33,,
1987-10-29,6.42,,
1987-10-30,6.58,,
1987-11-02,6.5,,
1987-11-03,6.42,,
1987-11-04,6.71,,
1987-11-05,6.96,,
1987-11-06,7.04,,
1987-11-09,6.83,,
1987-11-10,6.75,,
1987-11-11,7.08,,
1987-11-12,6.96,,
1987-11-13,7.0,,
1987-11-16,7.04,,
1987-11-17,6.92,,
1987-11-18,7.04,,
1987-11-19,6.92,,
1987-11-20,6.83,,
1987-11-23,6.88,,
1987-11-24,7.17,,
1987-11-25,7.38,,
1987-11-27,7.21,,
1987-11-30,6.83,,
1987-12-01,6.71,,
1987-12-02,6.67,,
1987-12-03,6.5,,
1987-12-04,6.42,,
1987-12-07,6.33,,
1987-12-08,6.13,,
1987-12-09,6.42,,
1987-12-10,6.33,,
1987-12-11,6.33,,
1987-12-14,6.33,,
1987-12-15,6.46,,
1987-12-16,6.58,,
1987-12-17,6.75,,
1987-12-18,6.96,,
1987-12-21,7.21,,
1987-12-22,7.21,,
1987-12-23,7.21,,
1987-12-24,7.13,,
1987-12-28,7.17,,
1987-12-29,7.21,,
1987-12-30,7.38,,
1987-12-31,7.5,,
1988-01-04,7.67,,
1988-01-05,7.58,,
1988-01-06,8.17,,
1988-01-07,8.17,,
1988-01-08,8.0,,
1988-01-11,8.17,,
1988-01-12,8.13,,
1988-01-13,7.96,,
1988-01-14,7.67,,
1988-01-15,7.67,,
1988-01-18,7.67,,
1988-01-19,7.54,,
1988-01-20,7.38,,
1988-01-21,7.25,,
1988-01-22,7.38,,
1988-01-25,7.38,,
1988-01-26,7.38,,
1988-01-27,7.33,,
1988-01-28,7.42,,
1988-01-29,7.54,,
1988-02-01,7.54,,
1988-02-02,7.5,,
1988-02-03,7.54,,
1988-02-04,7.46,,
1988-02-05,7.46,,
1988-02-08,7.38,,
1988-02-09,7.38,,
1988-02-10,8.0,,
1988-02-11,8.04,,
1988-02-12,8.08,,
1988-02-16,8.04,,
1988-02-17,8.0,,
1988-02-18,7.96,,
1988-02-19,7.96,,
1988-02-22,8.0,,
1988-02-23,8.08,,
1988-02-24,8.08,,
1988-02-25,8.13,,
1988-02-26,8.0,,
1988-02-29,8.0,,
1988-03-01,8.25,,
1988-03-02,8.58,,
1988-03-03,8.92,,
1988-03-04,8.83,,
1988-03-07,8.92,,
1988-03-08,9.13,,
1988-03-09,9.5,,
1988-03-10,9.08,,
1988-03-11,9.13,,
1988-03-14,9.17,,
1988-03-15,9.0,,
1988-03-16,9.13,,
1988-03-17,9.13,,
1988-03-18,9.13,,
1988-03-21,9.13,,
1988-03-22,9.0,,
1988-03-23,8.96,,
1988-03-24,9.0,,
1988-03-25,8.79,,
1988-03-28,8.54,,
1988-03-29,8.79,,
1988-03-30,8.71,,
1988-03-31,8.71,,
1988-04-04,8.75,,
1988-04-05,8.79,,
1988-04-06,9.08,,
1988-04-07,9.13,,
1988-04-08,9.25,,
1988-04-11,9.38,,
1988-04-12,9.42,,
1988-04-13,9.5,,
1988-04-14,9.42,,
1988-04-15,9.38,,
1988-04-18,9.25,,
1988-04-19,9.0,,
1988-04-20,8.96,,
1988-04-21,9.0,,
1988-04-22,9.0,,
1988-04-25,8.88,,
1988-04-26,9.04,,
1988-04-27,9.08,,
1988-04-28,9.13,,
1988-04-29,9.25,,
1988-05-02,9.13,,
1988-05-03,9.17,,
1988-05-04,9.21,,
1988-05-05,9.25,,
1988-05-06,9.21,,
1988-05-09,9.17,,
1988-05-10,8.92,,
1988-05-11,8.83,,
1988-05-12,8.75,,
1988-05-13,8.75,,
1988-05-16,8.88,,
1988-05-17,9.08,,
1988-05-18,9.0,,
1988-05-19,9.0,,
1988-05-20,9.0,,
1988-05-23,8.88,,
1988-05-24,8.88,,
1988-05-25,8.92,,
1988-05-26,8.96,,
1988-05-27,8.96,,
1988-05-31,9.08,,
1988-06-01,9.17,,
1988-06-02,9.17,,
1988-06-03,9.25,,
1988-06-06,9.25,,
1988-06-07,9.29,,
1988-06-08,9.58,,
1988-06-09,9.58,,
1988-06-10,9.67,,
1988-06-13,9.67,,
1988-06-14,9.75,,
1988-06-15,9.75,,
1988-06-16,9.67,,
1988-06-17,9.71,,
1988-06-20,9.79,,
1988-06-21,9.79,,
1988-06-22,9.88,,
1988-06-23,9.88,,
1988-06-24,9.83,,
1988-06-27,9.83,,
1988-06-28,9.92,,
1988-06-29,9.96,,
1988-06-30,10.21,,
1988-07-01,10.08,,
1988-07-05,10.0,,
1988-07-06,9.83,,
1988-07-07,9.79,,
1988-07-08,9.92,,
1988-07-11,9.83,,
1988-07-12,9.67,,
1988-07-13,9.63,,
1988-07-14,9.63,,
1988-07-15,9.5,,
1988-07-18,9.58,,
1988-07-19,9.17,,
1988-07-20,9.17,,
1988-07-21,9.29,,
1988-07-22,9.13,,
1988-07-25,9.17,,
1988-07-26,9.25,,
1988-07-27,9.21,,
1988-07-28,9.38,,
1988-07-29,9.5,,
1988-08-01,9.5,,
1988-08-02,9.75,,
1988-08-03,9.67,,
1988-08-04,9.38,,
1988-08-05,9.54,,
1988-08-08,9.63,,
1988-08-09,9.33,,
1988-08-10,9.38,,
1988-08-11,9.33,,
1988-08-12,9.33,,
1988-08-15,9.17,,
1988-08-16,9.08,,
1988-08-17,9.13,,
1988-08-18,8.92,,
1988-08-19,8.92,,
1988-08-22,8.96,,
1988-08-23,9.0,,
1988-08-24,8.88,,
1988-08-25,8.92,,
1988-08-26,8.96,,
1988-08-29,8.75,,
1988-08-30,8.92,,
1988-08-31,8.92,,
1988-09-01,8.83,,
1988-09-02,8.67,,
1988-09-06,9.0,,
1988-09-07,9.13,,
1988-09-08,9.17,,
1988-09-09,9.0,,
1988-09-12,9.0,,
1988-09-13,9.0,,
