date,AVB,AVB_EPS,PE Ratio
1998-06-11,36.13,,
1998-06-12,35.5,,
1998-06-15,35.88,,
1998-06-16,35.94,,
1998-06-17,35.94,,
1998-06-18,36.38,,
1998-06-19,36.5,,
1998-06-22,36.31,,
1998-06-23,36.25,,
1998-06-24,36.38,,
1998-06-25,36.88,,
1998-06-26,36.56,,
1998-06-29,37.0,,
1998-06-30,38.0,,
1998-07-01,37.19,,
1998-07-02,37.63,,
1998-07-06,38.06,,
1998-07-07,38.19,,
1998-07-08,38.13,,
1998-07-09,37.25,,
1998-07-10,37.0,,
1998-07-13,36.5,,
1998-07-14,36.56,,
1998-07-15,36.56,,
1998-07-16,36.63,,
1998-07-17,36.63,,
1998-07-20,36.63,,
1998-07-21,36.56,,
1998-07-22,36.5,,
1998-07-23,36.63,,
1998-07-24,36.5,,
1998-07-27,36.19,,
1998-07-28,36.31,,
1998-07-29,36.0,,
1998-07-30,36.0,,
1998-07-31,35.88,,
1998-08-03,35.25,,
1998-08-04,33.56,,
1998-08-05,33.25,,
1998-08-06,32.94,,
1998-08-07,33.69,,
1998-08-10,33.81,,
1998-08-11,33.5,,
1998-08-12,34.13,,
1998-08-13,34.13,,
1998-08-14,34.38,,
1998-08-17,34.5,,
1998-08-18,34.63,,
1998-08-19,34.44,,
1998-08-20,34.69,,
1998-08-21,34.63,,
1998-08-24,34.5,,
1998-08-25,33.94,,
1998-08-26,33.69,,
1998-08-27,33.81,,
1998-08-28,33.75,,
1998-08-31,32.75,,
1998-09-01,32.67,,
1998-09-02,32.63,,
1998-09-03,32.56,,
1998-09-04,32.19,,
1998-09-08,32.19,,
1998-09-09,32.0,,
1998-09-10,31.38,,
1998-09-11,31.19,,
1998-09-14,30.88,,
1998-09-15,31.31,,
1998-09-16,31.48,,
1998-09-17,31.63,,
1998-09-18,32.69,,
1998-09-21,33.44,,
1998-09-22,35.5,,
1998-09-23,34.81,,
1998-09-24,34.75,,
1998-09-25,34.25,,
1998-09-28,34.5,,
1998-09-29,34.13,,
1998-09-30,34.31,,
1998-10-01,33.69,,
1998-10-02,33.56,,
1998-10-05,32.81,,
1998-10-06,33.0,,
1998-10-07,32.25,,
1998-10-08,31.56,,
1998-10-09,31.81,,
1998-10-12,32.81,,
1998-10-13,32.88,,
1998-10-14,32.5,,
1998-10-15,33.13,,
1998-10-16,33.13,,
1998-10-19,33.13,,
1998-10-20,33.31,,
1998-10-21,33.31,,
1998-10-22,32.75,,
1998-10-23,32.56,,
1998-10-26,32.0,,
1998-10-27,31.5,,
1998-10-28,31.94,,
1998-10-29,31.75,,
1998-10-30,32.13,,
1998-11-02,32.75,,
1998-11-03,33.13,,
1998-11-04,33.13,,
1998-11-05,33.25,,
1998-11-06,32.88,,
1998-11-09,33.0,,
1998-11-10,33.0,,
1998-11-11,32.63,,
1998-11-12,32.88,,
1998-11-13,32.63,,
1998-11-16,32.75,,
1998-11-17,33.0,,
1998-11-18,33.25,,
1998-11-19,33.19,,
1998-11-20,33.0,,
1998-11-23,33.38,,
1998-11-24,33.88,,
1998-11-25,34.0,,
1998-11-27,33.88,,
1998-11-30,34.0,,
1998-12-01,33.38,,
1998-12-02,34.13,,
1998-12-03,33.94,,
1998-12-04,33.88,,
1998-12-07,34.0,,
1998-12-08,33.81,,
1998-12-09,33.88,,
1998-12-10,33.44,,
1998-12-11,33.63,,
1998-12-14,33.94,,
1998-12-15,33.75,,
1998-12-16,33.88,,
1998-12-17,33.75,,
1998-12-18,33.75,,
1998-12-21,33.75,,
1998-12-22,33.5,,
1998-12-23,33.5,,
1998-12-24,33.56,,
1998-12-28,33.5,,
1998-12-29,33.19,,
1998-12-30,33.5,,
1998-12-31,34.25,,
1999-01-04,33.94,,
1999-01-05,34.0,,
1999-01-06,34.0,,
1999-01-07,33.94,,
1999-01-08,33.81,,
1999-01-11,33.94,,
1999-01-12,33.81,,
1999-01-13,33.56,,
1999-01-14,33.56,,
1999-01-15,33.63,,
1999-01-19,33.69,,
1999-01-20,34.0,,
1999-01-21,34.0,,
1999-01-22,33.75,,
1999-01-25,33.44,,
1999-01-26,33.0,,
1999-01-27,33.0,,
1999-01-28,32.75,,
1999-01-29,32.06,,
1999-02-01,32.56,,
1999-02-02,33.0,,
1999-02-03,32.75,,
1999-02-04,32.69,,
1999-02-05,32.56,,
1999-02-08,32.38,,
1999-02-09,32.5,,
1999-02-10,32.25,,
1999-02-11,32.06,,
1999-02-12,32.06,,
1999-02-16,32.25,,
1999-02-17,32.0,,
1999-02-18,31.63,,
1999-02-19,31.5,,
1999-02-22,31.63,,
1999-02-23,31.75,,
1999-02-24,31.81,,
1999-02-25,31.5,,
1999-02-26,31.56,,
1999-03-01,31.44,,
1999-03-02,31.5,,
1999-03-03,31.63,,
1999-03-04,31.44,,
1999-03-05,32.0,,
1999-03-08,31.88,,
1999-03-09,31.81,,
1999-03-10,31.63,,
1999-03-11,31.69,,
1999-03-12,31.75,,
1999-03-15,31.75,,
1999-03-16,31.81,,
1999-03-17,31.94,,
1999-03-18,32.0,,
1999-03-19,31.63,,
1999-03-22,31.13,,
1999-03-23,31.13,,
1999-03-24,31.38,,
1999-03-25,31.56,,
1999-03-26,31.13,,
1999-03-29,31.63,,
1999-03-30,31.69,,
1999-03-31,31.88,,
1999-04-01,31.5,,
1999-04-05,31.63,,
1999-04-06,31.06,,
1999-04-07,31.25,,
1999-04-08,31.31,,
1999-04-09,31.5,,
1999-04-12,31.56,,
1999-04-13,31.75,,
1999-04-14,31.81,,
1999-04-15,32.19,,
1999-04-16,33.75,,
1999-04-19,34.38,,
1999-04-20,34.25,,
1999-04-21,35.13,,
1999-04-22,35.38,,
1999-04-23,35.5,,
1999-04-26,35.38,,
1999-04-27,34.63,,
1999-04-28,35.0,,
1999-04-29,34.81,,
1999-04-30,35.0,,
1999-05-03,35.06,,
1999-05-04,34.75,,
1999-05-05,34.44,,
1999-05-06,34.56,,
1999-05-07,35.25,,
1999-05-10,36.06,,
1999-05-11,36.06,,
1999-05-12,36.0,,
1999-05-13,36.19,,
1999-05-14,35.75,,
1999-05-17,35.63,,
1999-05-18,35.56,,
1999-05-19,35.5,,
1999-05-20,35.69,,
1999-05-21,35.75,,
1999-05-24,35.94,,
1999-05-25,36.0,,
1999-05-26,35.88,,
1999-05-27,35.63,,
1999-05-28,35.38,,
1999-06-01,34.88,,
1999-06-02,34.69,,
1999-06-03,34.94,,
1999-06-04,35.19,,
1999-06-07,35.19,,
1999-06-08,35.0,,
1999-06-09,34.94,,
1999-06-10,34.81,,
1999-06-11,35.13,,
1999-06-14,35.0,,
1999-06-15,35.0,,
1999-06-16,35.69,,
1999-06-17,36.0,,
1999-06-18,35.69,,
1999-06-21,35.75,,
1999-06-22,35.5,,
1999-06-23,35.0,,
1999-06-24,34.63,,
1999-06-25,34.81,,
1999-06-28,34.81,,
1999-06-29,34.63,,
1999-06-30,37.0,,
1999-07-01,35.38,,
1999-07-02,35.31,,
1999-07-06,34.94,,
1999-07-07,34.31,,
1999-07-08,33.94,,
1999-07-09,34.19,,
1999-07-12,34.19,,
1999-07-13,33.94,,
1999-07-14,33.5,,
1999-07-15,33.13,,
1999-07-16,33.31,,
1999-07-19,33.69,,
1999-07-20,34.06,,
1999-07-21,34.63,,
1999-07-22,34.44,,
1999-07-23,34.38,,
1999-07-26,34.06,,
1999-07-27,34.25,,
1999-07-28,34.0,,
1999-07-29,34.0,,
1999-07-30,33.94,,
1999-08-02,33.94,,
1999-08-03,33.94,,
1999-08-04,33.94,,
1999-08-05,33.81,,
1999-08-06,33.94,,
1999-08-09,34.0,,
1999-08-10,34.19,,
1999-08-11,34.06,,
1999-08-12,34.38,,
1999-08-13,34.31,,
1999-08-16,34.38,,
1999-08-17,34.75,,
1999-08-18,34.94,,
1999-08-19,34.88,,
1999-08-20,35.0,,
1999-08-23,35.31,,
1999-08-24,35.19,,
1999-08-25,34.63,,
1999-08-26,34.88,,
1999-08-27,35.13,,
1999-08-30,34.94,,
1999-08-31,35.25,,
1999-09-01,35.13,,
1999-09-02,35.44,,
1999-09-03,35.56,,
1999-09-07,35.63,,
1999-09-08,35.5,,
1999-09-09,35.44,,
1999-09-10,35.38,,
1999-09-13,35.5,,
1999-09-14,35.44,,
1999-09-15,35.31,,
1999-09-16,35.31,,
1999-09-17,35.38,,
1999-09-20,35.06,,
1999-09-21,34.81,,
1999-09-22,34.13,,
1999-09-23,33.81,,
1999-09-24,33.63,,
1999-09-27,33.31,,
1999-09-28,33.13,,
1999-09-29,33.06,,
1999-09-30,33.88,,
1999-10-01,33.94,,
1999-10-04,34.0,,
1999-10-05,34.25,,
1999-10-06,34.5,,
1999-10-07,33.31,,
1999-10-08,33.5,,
1999-10-11,33.81,,
1999-10-12,33.5,,
1999-10-13,33.31,,
1999-10-14,32.69,,
1999-10-15,31.25,,
1999-10-18,31.5,,
1999-10-19,31.5,,
1999-10-20,31.81,,
1999-10-21,31.5,,
1999-10-22,31.69,,
1999-10-25,31.69,,
1999-10-26,31.63,,
1999-10-27,31.75,,
1999-10-28,31.81,,
1999-10-29,32.56,,
1999-11-01,33.0,,
1999-11-02,33.19,,
1999-11-03,33.0,,
1999-11-04,32.94,,
1999-11-05,32.88,,
1999-11-08,32.25,,
1999-11-09,33.0,,
1999-11-10,33.0,,
1999-11-11,32.75,,
1999-11-12,32.44,,
1999-11-15,31.63,,
1999-11-16,31.75,,
1999-11-17,32.19,,
1999-11-18,32.0,,
1999-11-19,32.44,,
1999-11-22,32.25,,
1999-11-23,32.06,,
1999-11-24,32.0,,
1999-11-26,32.0,,
1999-11-29,31.94,,
1999-11-30,32.38,,
1999-12-01,32.44,,
1999-12-02,32.0,,
1999-12-03,32.31,,
1999-12-06,31.88,,
1999-12-07,32.06,,
1999-12-08,32.0,,
1999-12-09,32.0,,
1999-12-10,32.06,,
1999-12-13,31.56,,
1999-12-14,31.25,,
1999-12-15,31.5,,
1999-12-16,31.13,,
1999-12-17,33.0,,
1999-12-20,34.0,,
1999-12-21,33.56,,
1999-12-22,33.56,,
1999-12-23,34.31,,
1999-12-27,34.13,,
1999-12-28,35.0,,
1999-12-29,34.5,,
1999-12-30,34.44,,
1999-12-31,34.63,,
2000-01-03,33.94,,
2000-01-04,33.19,,
2000-01-05,33.5,,
2000-01-06,34.63,,
2000-01-07,35.5,,
2000-01-10,35.94,,
2000-01-11,35.19,,
2000-01-12,35.13,,
2000-01-13,35.0,,
2000-01-14,35.0,,
2000-01-18,34.38,,
2000-01-19,35.56,,
2000-01-20,35.19,,
2000-01-21,35.25,,
2000-01-24,35.25,,
2000-01-25,35.25,,
2000-01-26,35.13,,
2000-01-27,35.19,,
2000-01-28,34.75,,
2000-01-31,34.5,,
2000-02-01,34.5,,
2000-02-02,34.5,,
2000-02-03,34.38,,
2000-02-04,34.56,,
2000-02-07,34.5,,
2000-02-08,34.38,,
2000-02-09,34.31,,
2000-02-10,34.31,,
2000-02-11,34.25,,
2000-02-14,34.38,,
2000-02-15,34.25,,
2000-02-16,34.13,,
2000-02-17,34.25,,
2000-02-18,34.19,,
2000-02-22,34.19,,
2000-02-23,34.0,,
2000-02-24,33.94,,
2000-02-25,34.0,,
2000-02-28,33.75,,
2000-02-29,33.75,,
2000-03-01,34.25,,
2000-03-02,33.94,,
2000-03-03,34.25,,
2000-03-06,34.13,,
2000-03-07,34.5,,
2000-03-08,34.13,,
2000-03-09,34.0,,
2000-03-10,34.44,,
2000-03-13,34.25,,
2000-03-14,34.0,,
2000-03-15,34.31,,
2000-03-16,34.69,,
2000-03-17,34.81,,
2000-03-20,35.31,,
2000-03-21,35.19,,
2000-03-22,35.25,,
2000-03-23,36.0,,
2000-03-24,35.75,,
2000-03-27,35.75,,
2000-03-28,36.06,,
2000-03-29,36.5,,
2000-03-30,36.38,,
2000-03-31,36.63,,
2000-04-03,36.38,,
2000-04-04,36.5,,
2000-04-05,36.81,,
2000-04-06,37.0,,
2000-04-07,37.44,,
2000-04-10,37.5,,
2000-04-11,37.81,,
2000-04-12,37.63,,
2000-04-13,37.88,,
2000-04-14,37.88,,
2000-04-17,36.81,,
2000-04-18,37.88,,
2000-04-19,38.0,,
2000-04-20,37.81,,
2000-04-24,37.94,,
2000-04-25,38.06,,
2000-04-26,38.25,,
2000-04-27,38.81,,
2000-04-28,39.13,,
2000-05-01,39.44,,
2000-05-02,39.81,,
2000-05-03,40.0,,
2000-05-04,40.06,,
2000-05-05,40.13,,
2000-05-08,40.31,,
2000-05-09,40.56,,
2000-05-10,40.25,,
2000-05-11,40.19,,
2000-05-12,40.69,,
2000-05-15,40.88,,
2000-05-16,40.81,,
2000-05-17,40.5,,
2000-05-18,40.56,,
2000-05-19,40.38,,
2000-05-22,40.25,,
2000-05-23,40.19,,
2000-05-24,40.25,,
2000-05-25,39.94,,
2000-05-26,39.94,,
2000-05-30,39.81,,
2000-05-31,39.75,,
2000-06-01,39.69,,
2000-06-02,39.88,,
2000-06-05,39.94,,
2000-06-06,40.0,,
2000-06-07,40.44,,
2000-06-08,40.81,,
2000-06-09,40.94,,
2000-06-12,41.34,,
2000-06-13,41.5,,
2000-06-14,42.38,,
2000-06-15,42.22,,
2000-06-16,41.59,,
2000-06-19,41.72,,
2000-06-20,41.72,,
2000-06-21,41.59,,
2000-06-22,41.47,,
2000-06-23,41.53,,
2000-06-26,41.84,,
2000-06-27,42.03,,
2000-06-28,41.91,,
2000-06-29,42.22,,
2000-06-30,41.72,,
2000-07-03,41.97,,
2000-07-05,42.78,,
2000-07-06,43.25,,
2000-07-07,43.09,,
2000-07-10,43.31,,
2000-07-11,43.34,,
2000-07-12,43.38,,
2000-07-13,43.13,,
2000-07-14,43.28,,
2000-07-17,42.97,,
2000-07-18,43.44,,
2000-07-19,43.5,,
2000-07-20,45.0,,
2000-07-21,45.56,,
2000-07-24,45.94,,
2000-07-25,45.78,,
2000-07-26,47.06,,
2000-07-27,47.56,,
2000-07-28,47.25,,
2000-07-31,47.13,,
2000-08-01,47.75,,
2000-08-02,47.88,,
2000-08-03,47.5,,
2000-08-04,47.0,,
2000-08-07,46.88,,
2000-08-08,46.63,,
2000-08-09,47.0,,
2000-08-10,46.84,,
2000-08-11,46.75,,
2000-08-14,46.69,,
2000-08-15,46.56,,
2000-08-16,46.72,,
2000-08-17,46.66,,
2000-08-18,46.31,,
2000-08-21,46.06,,
2000-08-22,45.94,,
2000-08-23,45.31,,
2000-08-24,44.81,,
2000-08-25,45.25,,
2000-08-28,44.94,,
2000-08-29,44.0,,
2000-08-30,45.16,,
2000-08-31,44.69,,
2000-09-01,44.59,,
2000-09-05,44.66,,
2000-09-06,45.44,,
2000-09-07,45.63,,
2000-09-08,46.44,,
2000-09-11,46.81,,
2000-09-12,47.25,,
2000-09-13,47.13,,
2000-09-14,47.13,,
2000-09-15,47.19,,
2000-09-18,46.97,,
2000-09-19,47.03,,
2000-09-20,47.19,,
2000-09-21,47.03,,
2000-09-22,47.16,,
2000-09-25,46.81,,
2000-09-26,47.19,,
2000-09-27,47.94,,
2000-09-28,47.91,,
2000-09-29,47.69,,
2000-10-02,46.56,,
2000-10-03,46.63,,
2000-10-04,45.69,,
2000-10-05,45.94,,
2000-10-06,45.88,,
2000-10-09,45.88,,
2000-10-10,45.94,,
2000-10-11,45.81,,
2000-10-12,45.0,,
2000-10-13,44.75,,
2000-10-16,44.75,,
2000-10-17,45.19,,
2000-10-18,45.13,,
2000-10-19,45.56,,
2000-10-20,45.75,,
2000-10-23,45.63,,
2000-10-24,44.94,,
2000-10-25,44.81,,
2000-10-26,45.38,,
2000-10-27,45.94,,
2000-10-30,45.69,,
2000-10-31,45.94,,
2000-11-01,45.88,,
2000-11-02,45.81,,
2000-11-03,45.69,,
2000-11-06,45.88,,
2000-11-07,45.94,,
2000-11-08,45.69,,
2000-11-09,45.63,,
2000-11-10,45.25,,
2000-11-13,45.38,,
2000-11-14,45.75,,
2000-11-15,45.94,,
2000-11-16,46.19,,
2000-11-17,46.19,,
2000-11-20,45.94,,
2000-11-21,46.0,,
2000-11-22,45.63,,
2000-11-24,45.44,,
2000-11-27,45.38,,
2000-11-28,45.56,,
2000-11-29,45.75,,
2000-11-30,46.81,,
2000-12-01,46.56,,
2000-12-04,46.94,,
2000-12-05,47.94,,
2000-12-06,47.81,,
2000-12-07,47.88,,
2000-12-08,48.25,,
2000-12-11,48.75,,
2000-12-12,48.63,,
2000-12-13,48.44,,
2000-12-14,48.81,,
2000-12-15,49.0,,
2000-12-18,50.19,,
2000-12-19,50.25,,
2000-12-20,49.56,,
2000-12-21,49.06,,
2000-12-22,47.75,,
2000-12-26,48.25,,
2000-12-27,49.25,,
2000-12-28,50.0,,
2000-12-29,50.13,,
2001-01-02,49.5,,
2001-01-03,49.5,,
2001-01-04,49.25,,
2001-01-05,48.06,,
2001-01-08,47.88,,
2001-01-09,48.13,,
2001-01-10,47.81,,
2001-01-11,47.81,,
2001-01-12,47.5,,
2001-01-16,46.56,,
2001-01-17,47.19,,
2001-01-18,47.5,,
2001-01-19,47.5,,
2001-01-22,47.06,,
2001-01-23,47.25,,
2001-01-24,46.56,,
2001-01-25,47.44,,
2001-01-26,47.0,,
2001-01-29,47.31,,
2001-01-30,48.26,,
2001-01-31,48.59,,
2001-02-01,48.27,,
2001-02-02,48.0,,
2001-02-05,47.75,,
2001-02-06,47.45,,
2001-02-07,46.48,,
2001-02-08,46.4,,
2001-02-09,46.0,,
2001-02-12,45.61,,
2001-02-13,45.95,,
2001-02-14,46.29,,
2001-02-15,46.43,,
2001-02-16,46.4,,
2001-02-20,46.3,,
2001-02-21,45.95,,
2001-02-22,45.54,,
2001-02-23,46.25,,
2001-02-26,46.5,,
2001-02-27,47.06,,
2001-02-28,47.49,,
2001-03-01,48.11,,
2001-03-02,48.89,,
2001-03-05,49.2,,
2001-03-06,48.7,,
2001-03-07,48.8,,
2001-03-08,48.65,,
2001-03-09,48.76,,
2001-03-12,48.8,,
2001-03-13,48.85,,
2001-03-14,48.82,,
2001-03-15,48.53,,
2001-03-16,48.66,,
2001-03-19,48.74,,
2001-03-20,49.08,,
2001-03-21,47.94,,
2001-03-22,47.47,,
2001-03-23,47.35,,
2001-03-26,48.14,,
2001-03-27,47.74,,
2001-03-28,46.14,,
2001-03-29,46.04,,
2001-03-30,45.81,,
2001-04-02,45.69,,
2001-04-03,44.9,,
2001-04-04,44.4,,
2001-04-05,44.89,,
2001-04-06,44.0,,
2001-04-09,44.25,,
2001-04-10,43.99,,
2001-04-11,43.0,,
2001-04-12,43.0,,
2001-04-16,42.65,,
2001-04-17,43.0,,
2001-04-18,44.12,,
2001-04-19,44.0,,
2001-04-20,43.58,,
2001-04-23,43.46,,
2001-04-24,44.4,,
2001-04-25,44.45,,
2001-04-26,45.15,,
2001-04-27,45.36,,
2001-04-30,45.4,,
2001-05-01,45.52,,
2001-05-02,45.04,,
2001-05-03,45.2,,
2001-05-04,45.17,,
2001-05-07,45.0,,
2001-05-08,45.04,,
2001-05-09,44.71,,
2001-05-10,44.4,,
2001-05-11,44.29,,
2001-05-14,44.15,,
2001-05-15,44.35,,
2001-05-16,44.41,,
2001-05-17,45.14,,
2001-05-18,45.58,,
2001-05-21,45.53,,
2001-05-22,45.67,,
2001-05-23,46.4,,
2001-05-24,46.62,,
2001-05-25,46.79,,
2001-05-29,46.44,,
2001-05-30,46.03,,
2001-05-31,46.33,,
2001-06-01,46.1,,
2001-06-04,46.5,,
2001-06-05,46.6,,
2001-06-06,46.68,,
2001-06-07,46.7,,
2001-06-08,46.55,,
2001-06-11,46.43,,
2001-06-12,46.34,,
2001-06-13,46.51,,
2001-06-14,46.37,,
2001-06-15,46.11,,
2001-06-18,45.86,,
2001-06-19,45.95,,
2001-06-20,46.5,,
2001-06-21,47.28,,
2001-06-22,47.15,,
2001-06-25,46.7,,
2001-06-26,47.06,,
2001-06-27,46.52,,
2001-06-28,47.0,,
2001-06-29,46.75,,
2001-07-02,47.53,,
2001-07-03,47.57,,
2001-07-05,47.52,,
2001-07-06,47.87,,
2001-07-09,47.66,,
2001-07-10,47.5,,
2001-07-11,47.2,,
2001-07-12,47.1,,
2001-07-13,47.6,,
2001-07-16,47.05,,
2001-07-17,47.0,,
2001-07-18,47.45,,
2001-07-19,47.2,,
2001-07-20,47.2,,
2001-07-23,47.18,,
2001-07-24,47.13,,
2001-07-25,47.64,,
2001-07-26,47.75,,
2001-07-27,47.81,,
2001-07-30,47.8,,
2001-07-31,47.85,,
2001-08-01,48.32,,
2001-08-02,48.76,,
2001-08-03,48.99,,
2001-08-06,49.18,,
2001-08-07,49.33,,
2001-08-08,49.48,,
2001-08-09,49.38,,
2001-08-10,49.9,,
2001-08-13,49.85,,
2001-08-14,50.0,0.64,78.125
2001-08-15,50.0,0.64,78.125
2001-08-16,50.0,0.64,78.125
2001-08-17,50.0,0.64,78.125
2001-08-20,50.24,0.64,78.5
2001-08-21,51.22,0.64,80.03125
2001-08-22,51.19,0.64,79.984375
2001-08-23,51.9,0.64,81.09375
2001-08-24,51.05,0.64,79.765625
2001-08-27,50.7,0.64,79.21875
2001-08-28,51.04,0.64,79.75
2001-08-29,50.9,0.64,79.53125
2001-08-30,50.67,0.64,79.171875
2001-08-31,50.49,0.64,78.890625
2001-09-04,49.89,0.64,77.953125
2001-09-05,49.66,0.64,77.59375
2001-09-06,48.87,0.64,76.359375
2001-09-07,49.19,0.64,76.859375
2001-09-10,48.95,0.64,76.484375
2001-09-17,47.35,0.64,73.984375
2001-09-18,48.12,0.64,75.1875
2001-09-19,47.0,0.64,73.4375
2001-09-20,45.65,0.64,71.328125
2001-09-21,44.55,0.64,69.609375
2001-09-24,44.7,0.64,69.84375
2001-09-25,45.39,0.64,70.921875
2001-09-26,46.89,0.64,73.265625
2001-09-27,46.84,0.64,73.1875
2001-09-28,47.75,0.64,74.609375
2001-10-01,47.9,0.64,74.84375
2001-10-02,48.09,0.64,75.140625
2001-10-03,45.6,0.64,71.25
2001-10-04,46.51,0.64,72.671875
2001-10-05,46.84,0.64,73.1875
2001-10-08,46.52,0.64,72.6875
2001-10-09,46.5,0.64,72.65625
2001-10-10,46.62,0.64,72.84375
2001-10-11,47.19,0.64,73.734375
2001-10-12,47.07,0.64,73.546875
2001-10-15,47.5,0.64,74.21875
2001-10-16,47.52,0.64,74.25
2001-10-17,47.25,0.64,73.828125
2001-10-18,46.44,0.64,72.5625
2001-10-19,45.84,0.64,71.625
2001-10-22,45.1,0.64,70.46875
2001-10-23,45.1,0.64,70.46875
2001-10-24,44.48,0.64,69.5
2001-10-25,44.75,0.64,69.921875
2001-10-26,45.5,0.64,71.09375
2001-10-29,45.47,0.64,71.046875
2001-10-30,45.16,0.64,70.5625
2001-10-31,45.4,0.64,70.9375
2001-11-01,46.34,0.64,72.40625
2001-11-02,45.39,0.64,70.921875
2001-11-05,45.6,0.64,71.25
2001-11-06,46.49,0.64,72.640625
2001-11-07,46.11,0.64,72.046875
2001-11-08,46.45,0.64,72.578125
2001-11-09,46.4,0.64,72.5
2001-11-12,46.7,0.64,72.96875
2001-11-13,47.63,0.64,74.421875
2001-11-14,47.35,0.0,inf
2001-11-15,47.78,0.0,inf
2001-11-16,47.62,0.0,inf
2001-11-19,48.0,0.0,inf
2001-11-20,48.05,0.0,inf
2001-11-21,48.06,0.0,inf
2001-11-23,48.15,0.0,inf
2001-11-26,47.97,0.0,inf
2001-11-27,48.06,0.0,inf
2001-11-28,48.25,0.0,inf
2001-11-29,48.12,0.0,inf
2001-11-30,48.35,0.0,inf
2001-12-03,47.96,0.0,inf
2001-12-04,48.49,0.0,inf
2001-12-05,49.09,0.0,inf
2001-12-06,49.4,0.0,inf
2001-12-07,49.52,0.0,inf
2001-12-10,49.34,0.0,inf
2001-12-11,49.24,0.0,inf
2001-12-12,48.47,0.0,inf
2001-12-13,48.38,0.0,inf
2001-12-14,48.35,0.0,inf
2001-12-17,48.19,0.0,inf
2001-12-18,48.5,0.0,inf
2001-12-19,48.33,0.0,inf
2001-12-20,47.45,0.0,inf
2001-12-21,47.48,0.0,inf
2001-12-24,47.36,0.0,inf
2001-12-26,47.5,0.0,inf
2001-12-27,47.2,0.0,inf
2001-12-28,47.33,0.0,inf
2001-12-31,47.31,0.0,inf
2002-01-02,47.09,0.0,inf
2002-01-03,47.59,0.0,inf
2002-01-04,47.47,0.0,inf
2002-01-07,47.35,0.0,inf
2002-01-08,47.29,0.0,inf
2002-01-09,47.18,0.0,inf
2002-01-10,46.74,0.0,inf
2002-01-11,46.36,0.0,inf
2002-01-14,46.14,0.0,inf
2002-01-15,45.91,0.0,inf
2002-01-16,45.9,0.0,inf
2002-01-17,45.84,0.0,inf
2002-01-18,45.34,0.0,inf
2002-01-22,45.37,0.0,inf
2002-01-23,45.28,0.0,inf
2002-01-24,45.16,0.0,inf
2002-01-25,45.02,0.0,inf
2002-01-28,44.64,0.0,inf
2002-01-29,44.44,0.0,inf
2002-01-30,44.6,0.0,inf
2002-01-31,44.95,0.0,inf
2002-02-01,45.45,0.0,inf
2002-02-04,45.91,0.0,inf
2002-02-05,45.96,0.0,inf
2002-02-06,46.0,0.0,inf
2002-02-07,45.71,0.0,inf
2002-02-08,45.91,0.0,inf
2002-02-11,46.32,0.0,inf
2002-02-12,45.43,0.0,inf
2002-02-13,45.79,0.0,inf
2002-02-14,46.14,0.0,inf
2002-02-15,45.97,0.0,inf
2002-02-19,45.65,0.0,inf
2002-02-20,45.98,0.0,inf
2002-02-21,45.66,0.0,inf
2002-02-22,46.12,0.0,inf
2002-02-25,46.42,0.0,inf
2002-02-26,46.6,0.0,inf
2002-02-27,46.49,0.0,inf
2002-02-28,46.14,0.0,inf
2002-03-01,46.95,0.0,inf
2002-03-04,47.42,0.0,inf
2002-03-05,48.5,0.0,inf
2002-03-06,49.01,0.0,inf
2002-03-07,49.03,0.0,inf
2002-03-08,48.96,0.0,inf
2002-03-11,48.85,0.0,inf
2002-03-12,48.73,0.0,inf
2002-03-13,49.01,0.0,inf
2002-03-14,49.69,0.0,inf
2002-03-15,50.1,0.0,inf
2002-03-18,50.03,0.0,inf
2002-03-19,50.1,0.0,inf
2002-03-20,50.05,0.0,inf
2002-03-21,50.66,0.0,inf
2002-03-22,50.29,0.0,inf
2002-03-25,50.12,0.0,inf
2002-03-26,50.25,0.0,inf
2002-03-27,50.1,0.0,inf
2002-03-28,49.8,0.0,inf
2002-04-01,49.87,0.0,inf
2002-04-02,50.39,0.0,inf
2002-04-03,50.2,0.0,inf
2002-04-04,50.25,0.0,inf
2002-04-05,50.2,0.0,inf
2002-04-08,50.56,0.0,inf
2002-04-09,51.14,0.0,inf
2002-04-10,52.0,0.0,inf
2002-04-11,52.1,0.0,inf
2002-04-12,52.65,0.0,inf
2002-04-15,51.87,0.0,inf
2002-04-16,50.99,0.0,inf
2002-04-17,49.83,0.0,inf
2002-04-18,49.65,0.0,inf
2002-04-19,49.96,0.0,inf
2002-04-22,49.55,0.0,inf
2002-04-23,47.42,0.0,inf
2002-04-24,47.7,0.0,inf
2002-04-25,47.7,0.0,inf
2002-04-26,47.41,0.0,inf
2002-04-29,47.25,0.0,inf
2002-04-30,47.67,0.0,inf
2002-05-01,46.95,0.0,inf
2002-05-02,47.0,0.0,inf
2002-05-03,47.08,0.0,inf
2002-05-06,46.99,0.0,inf
2002-05-07,46.7,0.0,inf
2002-05-08,46.52,0.0,inf
2002-05-09,46.4,0.0,inf
2002-05-10,46.1,0.0,inf
2002-05-13,46.1,0.0,inf
2002-05-14,46.36,0.0,inf
2002-05-15,46.67,0.7,66.67142857142858
2002-05-16,46.1,0.7,65.85714285714286
2002-05-17,46.29,0.7,66.12857142857143
2002-05-20,46.1,0.7,65.85714285714286
2002-05-21,45.71,0.7,65.30000000000001
