date,SO,SO_EPS,PE Ratio
1993-12-16,13.59,,
1993-12-17,13.63,,
1993-12-20,13.67,,
1993-12-21,13.59,,
1993-12-22,13.52,,
1993-12-23,13.59,,
1993-12-27,13.71,,
1993-12-28,13.75,,
1993-12-29,13.63,,
1993-12-30,13.67,,
1993-12-31,13.48,,
1994-01-03,13.33,,
1994-01-04,13.4,,
1994-01-05,13.29,,
1994-01-06,13.17,,
1994-01-07,13.21,,
1994-01-10,13.33,,
1994-01-11,13.17,,
1994-01-12,13.29,,
1994-01-13,13.06,,
1994-01-14,13.06,,
1994-01-17,13.1,,
1994-01-18,13.29,,
1994-01-19,13.36,,
1994-01-20,13.36,,
1994-01-21,13.21,,
1994-01-24,13.1,,
1994-01-25,12.94,,
1994-01-26,13.06,,
1994-01-27,13.21,,
1994-01-28,13.33,,
1994-01-31,13.29,,
1994-02-01,12.91,,
1994-02-02,12.87,,
1994-02-03,12.83,,
1994-02-04,12.68,,
1994-02-07,12.71,,
1994-02-08,12.56,,
1994-02-09,12.6,,
1994-02-10,12.37,,
1994-02-11,12.37,,
1994-02-14,12.49,,
1994-02-15,12.64,,
1994-02-16,12.56,,
1994-02-17,12.68,,
1994-02-18,12.49,,
1994-02-22,12.56,,
1994-02-23,12.41,,
1994-02-24,12.37,,
1994-02-25,12.49,,
1994-02-28,12.56,,
1994-03-01,12.6,,
1994-03-02,12.75,,
1994-03-03,12.68,,
1994-03-04,12.68,,
1994-03-07,12.68,,
1994-03-08,12.75,,
1994-03-09,12.6,,
1994-03-10,12.45,,
1994-03-11,12.37,,
1994-03-14,12.37,,
1994-03-15,12.22,,
1994-03-16,12.22,,
1994-03-17,12.14,,
1994-03-18,11.99,,
1994-03-21,12.14,,
1994-03-22,12.37,,
1994-03-23,12.14,,
1994-03-24,12.07,,
1994-03-25,11.99,,
1994-03-28,12.29,,
1994-03-29,12.07,,
1994-03-30,11.76,,
1994-03-31,11.61,,
1994-04-04,11.61,,
1994-04-05,11.76,,
1994-04-06,11.68,,
1994-04-07,11.68,,
1994-04-08,11.45,,
1994-04-11,11.61,,
1994-04-12,11.68,,
1994-04-13,11.76,,
1994-04-14,11.91,,
1994-04-15,11.76,,
1994-04-18,11.68,,
1994-04-19,11.76,,
1994-04-20,12.29,,
1994-04-21,12.37,,
1994-04-22,12.14,,
1994-04-25,12.29,,
1994-04-26,11.99,,
1994-04-28,11.68,,
1994-04-29,11.91,,
1994-05-02,11.84,,
1994-05-03,11.84,,
1994-05-04,11.76,,
1994-05-05,11.61,,
1994-05-06,11.38,,
1994-05-09,11.15,,
1994-05-10,11.15,,
1994-05-11,11.0,,
1994-05-12,11.07,,
1994-05-13,11.07,,
1994-05-16,11.23,,
1994-05-17,11.45,,
1994-05-18,11.61,,
1994-05-19,11.38,,
1994-05-20,11.45,,
1994-05-23,11.38,,
1994-05-24,11.23,,
1994-05-25,11.38,,
1994-05-26,11.38,,
1994-05-27,11.45,,
1994-05-31,11.3,,
1994-06-01,11.38,,
1994-06-02,11.38,,
1994-06-03,11.45,,
1994-06-06,11.68,,
1994-06-07,11.76,,
1994-06-08,11.76,,
1994-06-09,11.68,,
1994-06-10,11.84,,
1994-06-13,11.84,,
1994-06-14,11.84,,
1994-06-15,11.84,,
1994-06-16,11.84,,
1994-06-17,11.84,,
1994-06-20,11.68,,
1994-06-21,11.61,,
1994-06-22,11.61,,
1994-06-23,11.53,,
1994-06-24,11.45,,
1994-06-27,11.45,,
1994-06-28,11.45,,
1994-06-29,11.45,,
1994-06-30,11.45,,
1994-07-01,11.68,,
1994-07-05,11.53,,
1994-07-06,11.45,,
1994-07-07,11.45,,
1994-07-08,11.45,,
1994-07-11,11.45,,
1994-07-12,11.45,,
1994-07-13,11.38,,
1994-07-14,11.53,,
1994-07-15,11.53,,
1994-07-18,11.61,,
1994-07-19,11.61,,
1994-07-20,11.68,,
1994-07-21,11.68,,
1994-07-22,11.76,,
1994-07-25,11.76,,
1994-07-26,11.38,,
1994-07-27,11.53,,
1994-07-28,11.68,,
1994-07-29,11.84,,
1994-08-01,11.99,,
1994-08-02,11.91,,
1994-08-03,12.14,,
1994-08-04,11.91,,
1994-08-05,11.68,,
1994-08-08,11.68,,
1994-08-09,11.61,,
1994-08-10,11.68,,
1994-08-11,11.53,,
1994-08-12,11.53,,
1994-08-15,11.53,,
1994-08-16,11.61,,
1994-08-17,11.45,,
1994-08-18,11.38,,
1994-08-19,11.45,,
1994-08-22,11.38,,
1994-08-23,11.38,,
1994-08-24,11.38,,
1994-08-25,11.38,,
1994-08-26,11.53,,
1994-08-29,11.61,,
1994-08-30,11.45,,
1994-08-31,11.53,,
1994-09-01,11.3,,
1994-09-02,11.23,,
1994-09-06,11.23,,
1994-09-07,11.07,,
1994-09-08,11.23,,
1994-09-09,11.07,,
1994-09-12,10.69,,
1994-09-13,10.77,,
1994-09-14,10.77,,
1994-09-15,11.0,,
1994-09-16,10.84,,
1994-09-19,10.92,,
1994-09-20,10.69,,
1994-09-21,10.69,,
1994-09-22,10.84,,
1994-09-23,11.0,,
1994-09-26,11.23,,
1994-09-27,11.07,,
1994-09-28,11.23,,
1994-09-29,11.23,,
1994-09-30,11.38,,
1994-10-03,11.23,,
1994-10-04,11.23,,
1994-10-05,11.23,,
1994-10-06,11.23,,
1994-10-07,11.23,,
1994-10-10,11.38,,
1994-10-11,11.61,,
1994-10-12,11.61,,
1994-10-13,11.68,,
1994-10-14,11.84,,
1994-10-17,11.91,,
1994-10-18,11.76,,
1994-10-19,11.91,,
1994-10-20,11.91,,
1994-10-21,11.91,,
1994-10-24,11.61,,
1994-10-25,11.84,,
1994-10-26,11.76,,
1994-10-27,11.84,,
1994-10-28,12.22,,
1994-10-31,12.14,,
1994-11-01,11.68,,
1994-11-02,11.84,,
1994-11-03,11.76,,
1994-11-04,11.53,,
1994-11-07,11.84,,
1994-11-08,11.91,,
1994-11-09,11.68,,
1994-11-10,11.68,,
1994-11-11,11.84,,
1994-11-14,11.84,,
1994-11-15,11.84,,
1994-11-16,11.91,,
1994-11-17,11.84,,
1994-11-18,11.76,,
1994-11-21,11.68,,
1994-11-22,11.99,,
1994-11-23,12.37,,
1994-11-25,12.37,,
1994-11-28,12.68,,
1994-11-29,12.68,,
1994-11-30,12.68,,
1994-12-01,12.45,,
1994-12-02,12.6,,
1994-12-05,12.52,,
1994-12-06,12.37,,
1994-12-07,12.45,,
1994-12-08,12.68,,
1994-12-09,12.68,,
1994-12-12,12.68,,
1994-12-13,12.68,,
1994-12-14,12.6,,
1994-12-15,12.37,,
1994-12-16,12.37,,
1994-12-19,12.22,,
1994-12-20,12.22,,
1994-12-21,12.37,,
1994-12-22,12.45,,
1994-12-23,12.37,,
1994-12-27,12.45,,
1994-12-28,12.22,,
1994-12-29,12.22,,
1994-12-30,12.22,,
1995-01-03,12.14,,
1995-01-04,12.29,,
1995-01-05,12.22,,
1995-01-06,12.29,,
1995-01-09,12.14,,
1995-01-10,12.29,,
1995-01-11,12.37,,
1995-01-12,12.37,,
1995-01-13,12.37,,
1995-01-16,12.45,,
1995-01-17,12.45,,
1995-01-18,12.29,,
1995-01-19,12.37,,
1995-01-20,12.52,,
1995-01-23,12.52,,
1995-01-24,12.45,,
1995-01-25,12.52,,
1995-01-26,12.6,,
1995-01-27,12.68,,
1995-01-30,12.75,,
1995-01-31,12.75,,
1995-02-01,12.75,,
1995-02-02,12.75,,
1995-02-03,12.98,,
1995-02-06,12.98,,
1995-02-07,12.83,,
1995-02-08,12.98,,
1995-02-09,12.83,,
1995-02-10,12.83,,
1995-02-13,12.6,,
1995-02-14,12.68,,
1995-02-15,12.68,,
1995-02-16,12.6,,
1995-02-17,12.6,,
1995-02-21,12.6,,
1995-02-22,12.52,,
1995-02-23,12.52,,
1995-02-24,12.68,,
1995-02-27,12.52,,
1995-02-28,12.6,,
1995-03-01,12.37,,
1995-03-02,12.22,,
1995-03-03,11.99,,
1995-03-06,11.91,,
1995-03-07,11.91,,
1995-03-08,12.07,,
1995-03-09,12.07,,
1995-03-10,12.14,,
1995-03-13,12.14,,
1995-03-14,12.29,,
1995-03-15,12.22,,
1995-03-16,12.45,,
1995-03-17,12.37,,
1995-03-20,12.37,,
1995-03-21,12.45,,
1995-03-22,12.29,,
1995-03-23,12.22,,
1995-03-24,12.37,,
1995-03-27,12.37,,
1995-03-28,12.37,,
1995-03-29,12.22,,
1995-03-30,12.37,,
1995-03-31,12.45,,
1995-04-03,12.37,,
1995-04-04,12.83,,
1995-04-05,12.98,,
1995-04-06,12.75,,
1995-04-07,12.75,,
1995-04-10,12.68,,
1995-04-11,12.68,,
1995-04-12,12.6,,
1995-04-13,12.68,,
1995-04-17,12.68,,
1995-04-18,12.6,,
1995-04-19,12.68,,
1995-04-20,12.75,,
1995-04-21,12.91,,
1995-04-24,12.75,,
1995-04-25,12.6,,
1995-04-26,12.6,,
1995-04-27,12.68,,
1995-04-28,12.6,,
1995-05-01,12.37,,
1995-05-02,12.45,,
1995-05-03,12.6,,
1995-05-04,12.45,,
1995-05-05,12.75,,
1995-05-08,12.6,,
1995-05-09,12.6,,
1995-05-10,12.6,,
1995-05-11,12.52,,
1995-05-12,12.68,,
1995-05-15,12.83,,
1995-05-16,13.06,,
1995-05-17,12.98,,
1995-05-18,12.68,,
1995-05-19,12.75,,
1995-05-22,12.83,,
1995-05-23,12.75,,
1995-05-24,12.68,,
1995-05-25,13.13,,
1995-05-26,13.06,,
1995-05-30,13.21,,
1995-05-31,13.52,,
1995-06-01,13.44,,
1995-06-02,13.52,,
1995-06-05,13.52,,
1995-06-06,13.82,,
1995-06-07,13.59,,
1995-06-08,13.44,,
1995-06-09,13.36,,
1995-06-12,13.44,,
1995-06-13,13.67,,
1995-06-14,13.67,,
1995-06-15,13.67,,
1995-06-16,13.75,,
1995-06-19,13.75,,
1995-06-20,13.75,,
1995-06-21,13.59,,
1995-06-22,13.97,,
1995-06-23,13.9,,
1995-06-26,13.75,,
1995-06-27,13.75,,
1995-06-28,13.9,,
1995-06-29,13.67,,
1995-06-30,13.67,,
1995-07-03,13.59,,
1995-07-05,13.59,,
1995-07-06,13.67,,
1995-07-07,13.52,,
1995-07-10,13.44,,
1995-07-11,13.44,,
1995-07-12,13.44,,
1995-07-13,13.36,,
1995-07-14,13.13,,
1995-07-17,13.29,,
1995-07-18,13.36,,
1995-07-19,13.21,,
1995-07-20,13.44,,
1995-07-21,13.36,,
1995-07-24,13.67,,
1995-07-25,13.52,,
1995-07-26,13.44,,
1995-07-27,13.59,,
1995-07-28,13.36,,
1995-07-31,13.44,,
1995-08-01,13.29,,
1995-08-02,13.29,,
1995-08-03,13.13,,
1995-08-04,13.13,,
1995-08-07,13.13,,
1995-08-08,13.13,,
1995-08-09,13.06,,
1995-08-10,13.06,,
1995-08-11,13.13,,
1995-08-14,12.98,,
1995-08-15,13.13,,
1995-08-16,13.44,,
1995-08-17,13.36,,
1995-08-18,13.36,,
1995-08-21,13.44,,
1995-08-22,13.29,,
1995-08-23,13.13,,
1995-08-24,13.06,,
1995-08-25,13.29,,
1995-08-28,13.29,,
1995-08-29,13.13,,
1995-08-30,12.98,,
1995-08-31,12.91,,
1995-09-01,13.06,,
1995-09-05,13.06,,
1995-09-06,13.06,,
1995-09-07,13.06,,
1995-09-08,13.21,,
1995-09-11,13.13,,
1995-09-12,13.21,,
1995-09-13,13.13,,
1995-09-14,13.29,,
1995-09-15,13.52,,
1995-09-18,13.44,,
1995-09-19,13.44,,
1995-09-20,13.36,,
1995-09-21,13.36,,
1995-09-22,13.59,,
1995-09-25,13.82,,
1995-09-26,13.75,,
1995-09-27,14.05,,
1995-09-28,14.43,,
1995-09-29,14.36,,
1995-10-02,14.59,,
1995-10-03,14.66,,
1995-10-04,14.59,,
1995-10-05,14.28,,
1995-10-06,14.43,,
1995-10-09,14.43,,
1995-10-10,14.74,,
1995-10-11,14.66,,
1995-10-12,14.43,,
1995-10-13,14.59,,
1995-10-16,14.28,,
1995-10-17,14.36,,
1995-10-18,14.36,,
1995-10-19,14.66,,
1995-10-20,14.89,,
1995-10-23,14.89,,
1995-10-24,15.04,,
1995-10-25,15.04,,
1995-10-26,14.97,,
1995-10-27,14.74,,
1995-10-30,14.74,,
1995-10-31,14.59,,
1995-11-01,14.59,,
1995-11-02,14.28,,
1995-11-03,14.36,,
1995-11-06,14.13,,
1995-11-07,14.05,,
1995-11-08,14.28,,
1995-11-09,14.05,,
1995-11-10,14.05,,
1995-11-13,14.13,,
1995-11-14,14.05,,
1995-11-15,14.05,,
1995-11-16,14.2,,
1995-11-17,14.28,,
1995-11-20,14.13,,
1995-11-21,14.28,,
1995-11-22,14.05,,
1995-11-24,14.05,,
1995-11-27,14.28,,
1995-11-28,14.36,,
1995-11-29,14.2,,
1995-11-30,13.97,,
1995-12-01,14.13,,
1995-12-04,14.36,,
1995-12-05,14.59,,
1995-12-06,14.59,,
1995-12-07,14.51,,
1995-12-08,14.32,,
1995-12-11,14.51,,
1995-12-12,14.59,,
1995-12-13,14.74,,
1995-12-14,14.66,,
1995-12-15,14.89,,
1995-12-18,15.04,,
1995-12-19,15.04,,
1995-12-20,14.81,,
1995-12-21,14.89,,
1995-12-22,14.81,,
1995-12-26,14.81,,
1995-12-27,14.89,,
1995-12-28,14.97,,
1995-12-29,15.04,,
1996-01-02,15.04,,
1996-01-03,15.04,,
1996-01-04,14.97,,
1996-01-05,15.12,,
1996-01-08,15.04,,
1996-01-09,15.13,,
1996-01-10,15.2,,
1996-01-11,15.2,,
1996-01-12,15.04,,
1996-01-15,15.27,,
1996-01-16,15.43,,
1996-01-17,15.58,,
1996-01-18,15.43,,
1996-01-19,15.27,,
1996-01-22,15.12,,
1996-01-23,15.35,,
1996-01-24,15.65,,
1996-01-25,15.43,,
1996-01-26,15.43,,
1996-01-29,15.43,,
1996-01-30,15.5,,
1996-01-31,15.5,,
1996-02-01,15.12,,
1996-02-02,15.12,,
1996-02-05,15.2,,
1996-02-06,15.12,,
1996-02-07,15.35,,
1996-02-08,15.35,,
1996-02-09,15.43,,
1996-02-12,15.58,,
1996-02-13,15.73,,
1996-02-14,15.58,,
1996-02-15,15.58,,
1996-02-16,15.5,,
1996-02-20,15.04,,
1996-02-21,15.04,,
1996-02-22,15.43,,
1996-02-23,15.35,,
1996-02-26,15.2,,
1996-02-27,14.89,,
1996-02-28,14.66,,
1996-02-29,14.59,,
1996-03-01,14.89,,
1996-03-04,14.97,,
1996-03-05,14.89,,
1996-03-06,14.81,,
1996-03-07,14.74,,
1996-03-08,14.36,,
1996-03-11,14.13,,
1996-03-12,13.97,,
1996-03-13,13.82,,
1996-03-14,13.82,,
1996-03-15,14.13,,
1996-03-18,14.43,,
1996-03-19,14.36,,
1996-03-20,14.43,,
1996-03-21,14.36,,
1996-03-22,14.43,,
1996-03-25,14.43,,
1996-03-26,14.66,,
1996-03-27,14.59,,
1996-03-28,14.74,,
1996-03-29,14.59,,
1996-04-01,14.66,,
1996-04-02,14.81,,
1996-04-03,14.81,,
1996-04-04,14.89,,
1996-04-08,14.36,,
1996-04-09,14.36,,
1996-04-10,13.9,,
1996-04-11,13.9,,
1996-04-12,13.97,,
1996-04-15,14.13,,
1996-04-16,14.05,,
1996-04-17,13.52,,
1996-04-18,13.44,,
1996-04-19,13.52,,
1996-04-22,13.44,,
1996-04-23,13.29,,
1996-04-24,13.59,,
1996-04-25,13.75,,
1996-04-26,13.59,,
1996-04-29,13.52,,
1996-04-30,13.44,,
1996-05-01,13.59,,
1996-05-02,13.29,,
1996-05-03,13.13,,
1996-05-06,13.29,,
1996-05-07,13.29,,
1996-05-08,13.67,,
1996-05-09,13.59,,
1996-05-10,13.82,,
1996-05-13,14.13,,
1996-05-14,14.2,,
1996-05-15,14.13,,
1996-05-16,14.13,,
1996-05-17,14.2,,
1996-05-20,14.28,,
1996-05-21,14.28,,
1996-05-22,14.51,,
1996-05-23,14.51,,
1996-05-24,14.66,,
1996-05-28,14.66,,
1996-05-29,14.59,,
1996-05-30,14.43,,
1996-05-31,14.13,,
1996-06-03,13.9,,
1996-06-04,13.9,,
1996-06-05,14.2,,
1996-06-06,14.13,,
1996-06-07,13.9,,
1996-06-10,13.82,,
1996-06-11,13.75,,
1996-06-12,13.59,,
1996-06-13,13.67,,
1996-06-14,13.82,,
1996-06-17,13.59,,
1996-06-18,13.67,,
1996-06-19,13.67,,
1996-06-20,13.75,,
1996-06-21,14.2,,
1996-06-24,14.2,,
1996-06-25,14.36,,
1996-06-26,14.36,,
1996-06-27,14.59,,
1996-06-28,15.04,,
1996-07-01,14.89,,
1996-07-02,14.59,,
1996-07-03,14.74,,
1996-07-05,14.13,,
1996-07-08,14.28,,
1996-07-09,14.28,,
1996-07-10,14.2,,
1996-07-11,14.36,,
1996-07-12,14.51,,
1996-07-15,14.43,,
1996-07-16,14.28,,
1996-07-17,13.9,,
1996-07-18,13.82,,
1996-07-19,13.75,,
1996-07-22,13.67,,
1996-07-23,13.67,,
1996-07-24,13.75,,
1996-07-25,13.82,,
1996-07-26,13.75,,
1996-07-29,13.59,,
1996-07-30,13.67,,
1996-07-31,13.82,,
1996-08-01,13.9,,
1996-08-02,14.13,,
1996-08-05,13.97,,
1996-08-06,13.9,,
1996-08-07,13.82,,
1996-08-08,13.9,,
1996-08-09,13.9,,
1996-08-12,14.05,,
1996-08-13,13.97,,
1996-08-14,13.97,,
1996-08-15,13.67,,
1996-08-16,13.82,,
1996-08-19,13.9,,
1996-08-20,13.97,,
1996-08-21,14.2,,
1996-08-22,14.2,,
1996-08-23,14.05,,
1996-08-26,13.9,,
1996-08-27,13.9,,
1996-08-28,13.9,,
1996-08-29,13.9,,
1996-08-30,13.75,,
1996-09-03,13.67,,
1996-09-04,13.59,,
1996-09-05,13.36,,
1996-09-06,13.36,,
1996-09-09,13.59,,
1996-09-10,13.44,,
1996-09-11,13.36,,
1996-09-12,13.44,,
1996-09-13,13.67,,
1996-09-16,13.82,,
1996-09-17,13.75,,
1996-09-18,13.52,,
1996-09-19,13.36,,
1996-09-20,13.59,,
1996-09-23,13.67,,
1996-09-24,13.67,,
1996-09-25,13.59,,
1996-09-26,13.75,,
1996-09-27,13.75,,
1996-09-30,13.75,,
1996-10-01,13.59,,
1996-10-02,13.67,,
1996-10-03,13.59,,
1996-10-04,13.82,,
1996-10-07,13.75,,
1996-10-08,13.75,,
1996-10-09,13.44,,
1996-10-10,13.36,,
1996-10-11,13.36,,
1996-10-14,13.44,,
1996-10-15,13.44,,
1996-10-16,13.52,,
1996-10-17,13.52,,
1996-10-18,13.59,,
1996-10-21,13.59,,
1996-10-22,13.59,,
1996-10-23,13.44,,
1996-10-24,13.52,,
1996-10-25,13.52,,
1996-10-28,13.44,,
1996-10-29,13.67,,
1996-10-30,13.67,,
1996-10-31,13.52,,
1996-11-01,13.59,,
1996-11-04,13.67,,
1996-11-05,13.75,,
1996-11-06,13.97,,
1996-11-07,13.9,,
1996-11-08,13.82,,
1996-11-11,13.75,,
1996-11-12,13.82,,
1996-11-13,13.97,,
1996-11-14,13.97,,
1996-11-15,13.82,,
1996-11-18,13.82,,
1996-11-19,13.67,,
1996-11-20,13.75,,
1996-11-21,13.75,,
1996-11-22,13.82,,
1996-11-25,13.59,,
1996-11-26,13.52,,
1996-11-27,13.59,,
1996-11-29,13.59,,
1996-12-02,13.44,,
1996-12-03,13.52,,
1996-12-04,13.67,,
1996-12-05,13.82,,
1996-12-06,13.59,,
1996-12-09,13.67,,
1996-12-10,13.52,,
1996-12-11,13.36,,
1996-12-12,12.98,,
1996-12-13,12.98,,
1996-12-16,13.13,,
1996-12-17,13.36,,
1996-12-18,13.36,,
1996-12-19,13.67,,
1996-12-20,13.75,,
1996-12-23,13.67,,
1996-12-24,13.75,,
1996-12-26,13.9,,
1996-12-27,13.97,,
1996-12-30,13.97,,
1996-12-31,13.82,,
1997-01-02,13.59,,
1997-01-03,13.59,,
1997-01-06,13.75,,
1997-01-07,13.97,,
1997-01-08,13.82,,
1997-01-09,13.82,,
1997-01-10,13.82,,
1997-01-13,13.75,,
1997-01-14,13.82,,
1997-01-15,14.2,,
1997-01-16,13.9,,
1997-01-17,14.05,,
1997-01-20,13.9,,
1997-01-21,13.97,,
1997-01-22,14.13,,
1997-01-23,13.9,,
1997-01-24,13.82,,
1997-01-27,13.59,,
1997-01-28,13.52,,
1997-01-29,13.52,,
1997-01-30,13.36,,
1997-01-31,13.36,,
1997-02-03,13.36,,
1997-02-04,13.36,,
1997-02-05,13.21,,
1997-02-06,13.13,,
1997-02-07,13.29,,
1997-02-10,13.36,,
1997-02-11,13.36,,
1997-02-12,13.44,,
1997-02-13,13.59,,
1997-02-14,13.52,,
1997-02-18,13.52,,
1997-02-19,13.36,,
1997-02-20,13.29,,
1997-02-21,13.36,,
1997-02-24,13.52,,
1997-02-25,13.52,,
1997-02-26,13.36,,
1997-02-27,13.29,,
1997-02-28,13.29,,
1997-03-03,13.36,,
1997-03-04,13.29,,
1997-03-05,13.13,,
1997-03-06,13.06,,
1997-03-07,13.29,,
1997-03-10,13.29,,
1997-03-11,13.21,,
1997-03-12,13.13,,
1997-03-13,12.91,,
1997-03-14,12.83,,
1997-03-17,13.06,,
1997-03-18,13.13,,
1997-03-19,12.98,,
1997-03-20,12.98,,
1997-03-21,12.98,,
1997-03-24,13.21,,
1997-03-25,13.44,,
1997-03-26,13.13,,
1997-03-27,12.83,,
1997-03-31,12.91,,
1997-04-01,13.06,,
1997-04-02,13.13,,
1997-04-03,13.06,,
1997-04-04,13.06,,
1997-04-07,13.13,,
1997-04-08,12.91,,
1997-04-09,12.83,,
1997-04-10,12.98,,
1997-04-11,12.75,,
1997-04-14,12.75,,
1997-04-15,12.91,,
1997-04-16,12.91,,
1997-04-17,12.98,,
1997-04-18,12.98,,
1997-04-21,12.75,,
1997-04-22,12.83,,
1997-04-23,12.6,,
1997-04-24,12.22,,
1997-04-25,12.37,,
1997-04-28,12.52,,
1997-04-29,12.68,,
1997-04-30,12.45,,
1997-05-01,12.37,,
1997-05-02,12.68,,
1997-05-05,13.06,,
1997-05-06,13.06,,
1997-05-07,12.75,,
1997-05-08,12.91,,
1997-05-09,12.91,,
1997-05-12,12.98,,
1997-05-13,12.91,,
1997-05-14,13.06,,
1997-05-15,13.06,,
1997-05-16,12.98,,
1997-05-19,13.06,,
1997-05-20,13.06,,
1997-05-21,13.06,,
1997-05-22,12.83,,
1997-05-23,13.06,,
1997-05-27,12.98,,
1997-05-28,13.13,,
1997-05-29,12.91,,
1997-05-30,12.91,,
1997-06-02,12.75,,
1997-06-03,12.75,,
1997-06-04,12.83,,
1997-06-05,12.98,,
1997-06-06,13.06,,
1997-06-09,12.91,,
1997-06-10,12.98,,
1997-06-11,13.21,,
1997-06-12,13.44,,
1997-06-13,13.44,,
1997-06-16,13.36,,
1997-06-17,13.21,,
1997-06-18,13.21,,
1997-06-19,13.36,,
1997-06-20,13.29,,
1997-06-23,13.36,,
1997-06-24,13.36,,
1997-06-25,13.25,,
1997-06-26,13.29,,
1997-06-27,13.21,,
1997-06-30,13.36,,
1997-07-01,13.25,,
1997-07-02,13.4,,
1997-07-03,13.55,,
1997-07-07,13.44,,
1997-07-08,13.48,,
1997-07-09,13.36,,
1997-07-10,13.52,,
1997-07-11,13.52,,
1997-07-14,13.44,,
1997-07-15,13.52,,
1997-07-16,13.52,,
1997-07-17,12.98,,
1997-07-18,12.94,,
1997-07-21,13.13,,
1997-07-22,13.36,,
1997-07-23,13.13,,
1997-07-24,13.1,,
1997-07-25,13.06,,
1997-07-28,12.98,,
1997-07-29,13.17,,
1997-07-30,13.52,,
1997-07-31,13.4,,
1997-08-01,13.25,,
1997-08-04,13.29,,
1997-08-05,13.17,,
1997-08-06,13.29,,
1997-08-07,13.13,,
1997-08-08,13.06,,
1997-08-11,13.25,,
1997-08-12,13.29,,
1997-08-13,13.21,,
1997-08-14,12.98,,
1997-08-15,12.75,,
1997-08-18,13.02,,
1997-08-19,13.21,,
1997-08-20,13.17,,
1997-08-21,13.1,,
1997-08-22,13.17,,
1997-08-25,13.17,,
1997-08-26,13.1,,
1997-08-27,13.06,,
1997-08-28,12.94,,
1997-08-29,12.87,,
1997-09-02,13.06,,
1997-09-03,13.17,,
1997-09-04,13.17,,
1997-09-05,13.17,,
1997-09-08,13.29,,
1997-09-09,13.48,,
1997-09-10,13.4,,
1997-09-11,13.4,,
1997-09-12,13.55,,
1997-09-15,13.59,,
1997-09-16,13.9,,
1997-09-17,13.82,,
1997-09-18,13.86,,
1997-09-19,13.9,,
1997-09-22,13.9,,
1997-09-23,13.86,,
1997-09-24,13.75,,
1997-09-25,13.86,,
1997-09-26,13.97,,
1997-09-29,13.9,,
1997-09-30,13.78,,
1997-10-01,13.94,,
1997-10-02,14.05,,
1997-10-03,13.9,,
1997-10-06,13.94,,
1997-10-07,13.94,,
1997-10-08,13.67,,
1997-10-09,13.78,,
1997-10-10,13.97,,
1997-10-13,14.01,,
1997-10-14,14.17,,
1997-10-15,14.17,,
1997-10-16,14.39,,
1997-10-17,14.32,,
1997-10-20,14.39,,
1997-10-21,14.47,,
1997-10-22,14.81,,
1997-10-23,14.59,,
1997-10-24,14.66,,
1997-10-27,14.51,,
1997-10-28,14.51,,
1997-10-29,14.2,,
1997-10-30,13.82,,
1997-10-31,14.01,,
1997-11-03,14.24,,
1997-11-04,14.2,,
1997-11-05,13.86,,
1997-11-06,13.75,,
1997-11-07,13.78,,
1997-11-10,13.78,,
1997-11-11,13.94,,
1997-11-12,14.05,,
1997-11-13,13.97,,
1997-11-14,13.52,,
1997-11-17,13.86,,
1997-11-18,13.71,,
1997-11-19,13.71,,
1997-11-20,14.24,,
1997-11-21,14.36,,
1997-11-24,14.28,,
1997-11-25,14.43,,
1997-11-26,14.51,,
1997-11-28,14.66,,
1997-12-01,14.74,,
1997-12-02,14.74,,
1997-12-03,14.39,,
1997-12-04,14.13,,
1997-12-05,14.28,,
1997-12-08,14.17,,
1997-12-09,14.24,,
1997-12-10,14.17,,
1997-12-11,14.09,,
1997-12-12,14.13,,
1997-12-15,14.51,,
1997-12-16,14.43,,
1997-12-17,14.62,,
1997-12-18,14.66,,
1997-12-19,14.66,,
1997-12-22,15.01,,
1997-12-23,15.12,,
1997-12-24,15.2,,
1997-12-26,15.27,,
1997-12-29,15.88,,
1997-12-30,15.88,,
1997-12-31,15.81,,
1998-01-02,15.85,,
1998-01-05,15.62,,
1998-01-06,15.35,,
1998-01-07,15.39,,
1998-01-08,15.5,,
1998-01-09,15.5,,
1998-01-12,15.43,,
1998-01-13,15.58,,
1998-01-14,15.58,,
1998-01-15,15.39,,
1998-01-16,15.39,,
1998-01-20,15.35,,
1998-01-21,15.23,,
1998-01-22,15.31,,
1998-01-23,15.04,,
1998-01-26,15.27,,
1998-01-27,15.43,,
1998-01-28,15.43,,
1998-01-29,15.04,,
1998-01-30,14.85,,
1998-02-02,14.89,,
1998-02-03,14.74,,
1998-02-04,14.7,,
1998-02-05,14.81,,
1998-02-06,15.16,,
1998-02-09,15.04,,
1998-02-10,15.23,,
1998-02-11,15.2,,
1998-02-12,15.27,,
1998-02-13,15.2,,
1998-02-17,15.31,,
1998-02-18,15.27,,
1998-02-19,15.2,,
1998-02-20,15.2,,
1998-02-23,15.12,,
1998-02-24,15.08,,
1998-02-25,15.12,,
1998-02-26,15.04,,
1998-02-27,15.08,,
1998-03-02,15.08,,
1998-03-03,15.23,,
1998-03-04,15.23,,
1998-03-05,15.23,,
1998-03-06,15.39,,
1998-03-09,15.69,,
1998-03-10,15.92,,
1998-03-11,15.69,,
1998-03-12,15.88,,
1998-03-13,15.85,,
1998-03-16,15.92,,
1998-03-17,16.07,,
1998-03-18,16.46,,
1998-03-19,16.53,,
