date,OMC,OMC_EPS,PE Ratio
1993-12-15,5.44,,
1993-12-16,5.44,,
1993-12-17,5.55,,
1993-12-20,5.48,,
1993-12-21,5.45,,
1993-12-22,5.59,,
1993-12-23,5.69,,
1993-12-27,5.64,,
1993-12-28,5.75,,
1993-12-29,5.75,,
1993-12-30,5.81,,
1993-12-31,5.78,,
1994-01-03,5.66,,
1994-01-04,5.61,,
1994-01-05,5.61,,
1994-01-06,5.61,,
1994-01-07,5.61,,
1994-01-10,5.56,,
1994-01-11,5.52,,
1994-01-12,5.52,,
1994-01-13,5.55,,
1994-01-14,5.59,,
1994-01-17,5.52,,
1994-01-18,5.59,,
1994-01-19,5.59,,
1994-01-20,5.64,,
1994-01-21,5.83,,
1994-01-24,5.88,,
1994-01-25,5.84,,
1994-01-26,5.88,,
1994-01-27,5.98,,
1994-01-28,6.11,,
1994-01-31,6.13,,
1994-02-01,6.08,,
1994-02-02,6.11,,
1994-02-03,6.16,,
1994-02-04,6.06,,
1994-02-07,6.08,,
1994-02-08,6.08,,
1994-02-09,6.11,,
1994-02-10,6.11,,
1994-02-11,6.08,,
1994-02-14,6.13,,
1994-02-15,6.09,,
1994-02-16,6.11,,
1994-02-17,6.13,,
1994-02-18,6.14,,
1994-02-22,6.13,,
1994-02-23,6.13,,
1994-02-24,6.13,,
1994-02-25,6.14,,
1994-02-28,6.11,,
1994-03-01,6.14,,
1994-03-02,6.14,,
1994-03-03,6.16,,
1994-03-04,6.13,,
1994-03-07,6.19,,
1994-03-08,6.09,,
1994-03-09,6.06,,
1994-03-10,6.19,,
1994-03-11,6.06,,
1994-03-14,6.06,,
1994-03-15,6.06,,
1994-03-16,6.08,,
1994-03-17,6.05,,
1994-03-18,6.03,,
1994-03-21,6.05,,
1994-03-22,6.17,,
1994-03-23,6.19,,
1994-03-24,6.2,,
1994-03-25,6.17,,
1994-03-28,6.0,,
1994-03-29,5.94,,
1994-03-30,5.95,,
1994-03-31,5.97,,
1994-04-04,5.88,,
1994-04-05,5.95,,
1994-04-06,5.94,,
1994-04-07,6.08,,
1994-04-08,6.02,,
1994-04-11,5.95,,
1994-04-12,5.95,,
1994-04-13,5.95,,
1994-04-14,5.97,,
1994-04-15,6.0,,
1994-04-18,5.94,,
1994-04-19,5.84,,
1994-04-20,5.84,,
1994-04-21,5.88,,
1994-04-22,5.89,,
1994-04-25,5.94,,
1994-04-26,5.92,,
1994-04-28,5.92,,
1994-04-29,6.06,,
1994-05-02,6.03,,
1994-05-03,6.02,,
1994-05-04,5.97,,
1994-05-05,5.94,,
1994-05-06,5.91,,
1994-05-09,5.91,,
1994-05-10,5.92,,
1994-05-11,5.95,,
1994-05-12,5.94,,
1994-05-13,5.92,,
1994-05-16,5.91,,
1994-05-17,5.86,,
1994-05-18,5.91,,
1994-05-19,5.88,,
1994-05-20,5.92,,
1994-05-23,5.91,,
1994-05-24,5.86,,
1994-05-25,5.8,,
1994-05-26,6.0,,
1994-05-27,5.98,,
1994-05-31,5.88,,
1994-06-01,5.81,,
1994-06-02,5.75,,
1994-06-03,5.75,,
1994-06-06,5.84,,
1994-06-07,5.81,,
1994-06-08,5.83,,
1994-06-09,5.73,,
1994-06-10,5.69,,
1994-06-13,5.61,,
1994-06-14,5.72,,
1994-06-15,5.77,,
1994-06-16,5.81,,
1994-06-17,5.84,,
1994-06-20,5.86,,
1994-06-21,5.8,,
1994-06-22,5.88,,
1994-06-23,5.92,,
1994-06-24,5.95,,
1994-06-27,5.97,,
1994-06-28,6.02,,
1994-06-29,6.13,,
1994-06-30,6.03,,
1994-07-01,6.08,,
1994-07-05,6.13,,
1994-07-06,6.14,,
1994-07-07,6.06,,
1994-07-08,6.09,,
1994-07-11,6.08,,
1994-07-12,6.13,,
1994-07-13,6.02,,
1994-07-14,6.11,,
1994-07-15,6.2,,
1994-07-18,6.22,,
1994-07-19,6.34,,
1994-07-20,6.17,,
1994-07-21,6.17,,
1994-07-22,6.22,,
1994-07-25,6.22,,
1994-07-26,6.33,,
1994-07-27,6.3,,
1994-07-28,6.41,,
1994-07-29,6.36,,
1994-08-01,6.39,,
1994-08-02,6.34,,
1994-08-03,6.33,,
1994-08-04,6.28,,
1994-08-05,6.28,,
1994-08-08,6.33,,
1994-08-09,6.42,,
1994-08-10,6.38,,
1994-08-11,6.3,,
1994-08-12,6.2,,
1994-08-15,6.23,,
1994-08-16,6.31,,
1994-08-17,6.28,,
1994-08-18,6.27,,
1994-08-19,6.3,,
1994-08-22,6.27,,
1994-08-23,6.25,,
1994-08-24,6.25,,
1994-08-25,6.27,,
1994-08-26,6.23,,
1994-08-29,6.2,,
1994-08-30,6.2,,
1994-08-31,6.27,,
1994-09-01,6.25,,
1994-09-02,6.19,,
1994-09-06,6.19,,
1994-09-07,6.19,,
1994-09-08,6.23,,
1994-09-09,6.25,,
1994-09-12,6.11,,
1994-09-13,6.06,,
1994-09-14,6.13,,
1994-09-15,6.17,,
1994-09-16,6.11,,
1994-09-19,6.16,,
1994-09-20,6.16,,
1994-09-21,6.16,,
1994-09-22,6.19,,
1994-09-23,6.13,,
1994-09-26,6.13,,
1994-09-27,6.11,,
1994-09-28,6.19,,
1994-09-29,6.25,,
1994-09-30,6.28,,
1994-10-03,6.22,,
1994-10-04,6.28,,
1994-10-05,6.22,,
1994-10-06,6.25,,
1994-10-07,6.25,,
1994-10-10,6.23,,
1994-10-11,6.28,,
1994-10-12,6.27,,
1994-10-13,6.3,,
1994-10-14,6.3,,
1994-10-17,6.34,,
1994-10-18,6.36,,
1994-10-19,6.42,,
1994-10-20,6.44,,
1994-10-21,6.38,,
1994-10-24,6.3,,
1994-10-25,6.31,,
1994-10-26,6.34,,
1994-10-27,6.31,,
1994-10-28,6.48,,
1994-10-31,6.66,,
1994-11-01,6.61,,
1994-11-02,6.61,,
1994-11-03,6.66,,
1994-11-04,6.58,,
1994-11-07,6.58,,
1994-11-08,6.63,,
1994-11-09,6.66,,
1994-11-10,6.63,,
1994-11-11,6.53,,
1994-11-14,6.67,,
1994-11-15,6.63,,
1994-11-16,6.69,,
1994-11-17,6.72,,
1994-11-18,6.56,,
1994-11-21,6.48,,
1994-11-22,6.31,,
1994-11-23,6.19,,
1994-11-25,6.16,,
1994-11-28,6.25,,
1994-11-29,6.45,,
1994-11-30,6.52,,
1994-12-01,6.44,,
1994-12-02,6.42,,
1994-12-05,6.39,,
1994-12-06,6.33,,
1994-12-07,6.3,,
1994-12-08,6.25,,
1994-12-09,6.2,,
1994-12-12,6.17,,
1994-12-13,6.23,,
1994-12-14,6.34,,
1994-12-15,6.44,,
1994-12-16,6.42,,
1994-12-19,6.48,,
1994-12-20,6.56,,
1994-12-21,6.53,,
1994-12-22,6.42,,
1994-12-23,6.53,,
1994-12-27,6.52,,
1994-12-28,6.44,,
1994-12-29,6.48,,
1994-12-30,6.47,,
1995-01-03,6.41,,
1995-01-04,6.36,,
1995-01-05,6.34,,
1995-01-06,6.39,,
1995-01-09,6.31,,
1995-01-10,6.3,,
1995-01-11,6.31,,
1995-01-12,6.3,,
1995-01-13,6.25,,
1995-01-16,6.41,,
1995-01-17,6.45,,
1995-01-18,6.42,,
1995-01-19,6.39,,
1995-01-20,6.38,,
1995-01-23,6.38,,
1995-01-24,6.41,,
1995-01-25,6.39,,
1995-01-26,6.34,,
1995-01-27,6.39,,
1995-01-30,6.38,,
1995-01-31,6.28,,
1995-02-01,6.41,,
1995-02-02,6.45,,
1995-02-03,6.61,,
1995-02-06,6.77,,
1995-02-07,6.7,,
1995-02-08,6.69,,
1995-02-09,6.73,,
1995-02-10,6.75,,
1995-02-13,6.72,,
1995-02-14,6.69,,
1995-02-15,6.67,,
1995-02-16,6.63,,
1995-02-17,6.55,,
1995-02-21,6.5,,
1995-02-22,6.5,,
1995-02-23,6.63,,
1995-02-24,6.73,,
1995-02-27,6.69,,
1995-02-28,6.64,,
1995-03-01,6.63,,
1995-03-02,6.5,,
1995-03-03,6.44,,
1995-03-06,6.47,,
1995-03-07,6.55,,
1995-03-08,6.56,,
1995-03-09,6.61,,
1995-03-10,6.75,,
1995-03-13,6.73,,
1995-03-14,6.8,,
1995-03-15,6.88,,
1995-03-16,6.8,,
1995-03-17,6.94,,
1995-03-20,6.92,,
1995-03-21,6.81,,
1995-03-22,6.84,,
1995-03-23,6.94,,
1995-03-24,7.11,,
1995-03-27,7.06,,
1995-03-28,7.05,,
1995-03-29,6.94,,
1995-03-30,6.92,,
1995-03-31,6.84,,
1995-04-03,6.77,,
1995-04-04,6.86,,
1995-04-05,6.86,,
1995-04-06,6.91,,
1995-04-07,6.97,,
1995-04-10,6.94,,
1995-04-11,6.87,,
1995-04-12,6.88,,
1995-04-13,6.89,,
1995-04-17,6.88,,
1995-04-18,6.81,,
1995-04-19,6.81,,
1995-04-20,6.86,,
1995-04-21,6.86,,
1995-04-24,6.92,,
1995-04-25,6.8,,
1995-04-26,6.78,,
1995-04-27,6.98,,
1995-04-28,6.95,,
1995-05-01,6.88,,
1995-05-02,6.91,,
1995-05-03,7.0,,
1995-05-04,6.97,,
1995-05-05,6.88,,
1995-05-08,6.88,,
1995-05-09,7.03,,
1995-05-10,7.05,,
1995-05-11,7.08,,
1995-05-12,6.98,,
1995-05-15,7.13,,
1995-05-16,7.16,,
1995-05-17,7.19,,
1995-05-18,7.27,,
1995-05-19,7.17,,
1995-05-22,7.22,,
1995-05-23,7.31,,
1995-05-24,7.47,,
1995-05-25,7.41,,
1995-05-26,7.31,,
1995-05-30,7.25,,
1995-05-31,7.2,,
1995-06-01,7.28,,
1995-06-02,7.25,,
1995-06-05,7.28,,
1995-06-06,7.2,,
1995-06-07,7.2,,
1995-06-08,7.28,,
1995-06-09,7.25,,
1995-06-12,7.2,,
1995-06-13,7.31,,
1995-06-14,7.36,,
1995-06-15,7.44,,
1995-06-16,7.47,,
1995-06-19,7.52,,
1995-06-20,7.58,,
1995-06-21,7.61,,
1995-06-22,7.7,,
1995-06-23,7.7,,
1995-06-26,7.58,,
1995-06-27,7.48,,
1995-06-28,7.45,,
1995-06-29,7.59,,
1995-06-30,7.58,,
1995-07-03,7.61,,
1995-07-05,7.59,,
1995-07-06,7.63,,
1995-07-07,7.67,,
1995-07-10,7.75,,
1995-07-11,7.77,,
1995-07-12,7.75,,
1995-07-13,7.7,,
1995-07-14,7.59,,
1995-07-17,7.61,,
1995-07-18,7.56,,
1995-07-19,7.38,,
1995-07-20,7.5,,
1995-07-21,7.47,,
1995-07-24,7.42,,
1995-07-25,7.38,,
1995-07-26,7.45,,
1995-07-27,7.5,,
1995-07-28,7.47,,
1995-07-31,7.55,,
1995-08-01,7.75,,
1995-08-02,7.75,,
1995-08-03,7.69,,
1995-08-04,7.55,,
1995-08-07,7.55,,
1995-08-08,7.58,,
1995-08-09,7.59,,
1995-08-10,7.56,,
1995-08-11,7.56,,
1995-08-14,7.59,,
1995-08-15,7.61,,
1995-08-16,7.53,,
1995-08-17,7.56,,
1995-08-18,7.55,,
1995-08-21,7.5,,
1995-08-22,7.33,,
1995-08-23,7.36,,
1995-08-24,7.55,,
1995-08-25,7.53,,
1995-08-28,7.53,,
1995-08-29,7.66,,
1995-08-30,7.66,,
1995-08-31,7.84,,
1995-09-01,7.88,,
1995-09-05,7.97,,
1995-09-06,8.03,,
1995-09-07,7.98,,
1995-09-08,7.98,,
1995-09-11,8.05,,
1995-09-12,8.09,,
1995-09-13,8.0,,
1995-09-14,8.09,,
1995-09-15,8.09,,
1995-09-18,8.13,,
1995-09-19,8.09,,
1995-09-20,8.02,,
1995-09-21,8.03,,
1995-09-22,8.11,,
1995-09-25,8.25,,
1995-09-26,8.19,,
1995-09-27,8.13,,
1995-09-28,8.06,,
1995-09-29,8.14,,
1995-10-02,8.27,,
1995-10-03,8.22,,
1995-10-04,8.09,,
1995-10-05,8.17,,
1995-10-06,8.25,,
1995-10-09,8.2,,
1995-10-10,8.19,,
1995-10-11,8.22,,
1995-10-12,8.23,,
1995-10-13,8.27,,
1995-10-16,8.28,,
1995-10-17,8.28,,
1995-10-18,8.23,,
1995-10-19,8.19,,
1995-10-20,8.17,,
1995-10-23,8.02,,
1995-10-24,7.92,,
1995-10-25,7.81,,
1995-10-26,7.8,,
1995-10-27,7.89,,
1995-10-30,7.95,,
1995-10-31,7.98,,
1995-11-01,8.16,,
1995-11-02,8.19,,
1995-11-03,8.19,,
1995-11-06,8.22,,
1995-11-07,8.3,,
1995-11-08,8.33,,
1995-11-09,8.38,,
1995-11-10,8.42,,
1995-11-13,8.39,,
1995-11-14,8.42,,
1995-11-15,8.55,,
1995-11-16,8.55,,
1995-11-17,8.45,,
1995-11-20,8.42,,
1995-11-21,8.36,,
1995-11-22,8.41,,
1995-11-24,8.44,,
1995-11-27,8.38,,
1995-11-28,8.31,,
1995-11-29,8.28,,
1995-11-30,8.34,,
1995-12-01,8.33,,
1995-12-04,8.28,,
1995-12-05,8.31,,
1995-12-06,8.66,,
1995-12-07,8.72,,
1995-12-08,8.92,,
1995-12-11,8.92,,
1995-12-12,8.84,,
1995-12-13,8.92,,
1995-12-14,8.83,,
1995-12-15,8.86,,
1995-12-18,8.81,,
1995-12-19,8.81,,
1995-12-20,8.91,,
1995-12-21,8.84,,
1995-12-22,8.94,,
1995-12-26,8.92,,
1995-12-27,8.94,,
1995-12-28,9.25,,
1995-12-29,9.31,,
1996-01-02,9.34,,
1996-01-03,9.31,,
1996-01-04,9.19,,
1996-01-05,8.97,,
1996-01-08,9.16,,
1996-01-09,9.09,,
1996-01-10,8.91,,
1996-01-11,9.34,,
1996-01-12,9.31,,
1996-01-15,9.28,,
1996-01-16,9.38,,
1996-01-17,9.38,,
1996-01-18,9.59,,
1996-01-19,9.47,,
1996-01-22,9.75,,
1996-01-23,9.56,,
1996-01-24,9.28,,
1996-01-25,9.56,,
1996-01-26,9.59,,
1996-01-29,9.66,,
1996-01-30,9.59,,
1996-01-31,9.66,,
1996-02-01,9.84,,
1996-02-02,9.38,,
1996-02-05,9.47,,
1996-02-06,9.53,,
1996-02-07,9.5,,
1996-02-08,9.44,,
1996-02-09,9.53,,
1996-02-12,9.44,,
1996-02-13,9.56,,
1996-02-14,9.47,,
1996-02-15,9.41,,
1996-02-16,9.31,,
1996-02-20,9.09,,
1996-02-21,9.34,,
1996-02-22,9.72,,
1996-02-23,10.09,,
1996-02-26,9.88,,
1996-02-27,9.88,,
1996-02-28,10.09,,
1996-02-29,10.22,,
1996-03-01,10.13,,
1996-03-04,10.22,,
1996-03-05,10.19,,
1996-03-06,10.25,,
1996-03-07,10.31,,
1996-03-08,10.16,,
1996-03-11,10.25,,
1996-03-12,10.22,,
1996-03-13,10.41,,
1996-03-14,10.66,,
1996-03-15,10.72,,
1996-03-18,10.69,,
1996-03-19,10.44,,
1996-03-20,10.53,,
1996-03-21,10.53,,
1996-03-22,10.63,,
1996-03-25,10.59,,
1996-03-26,10.63,,
1996-03-27,10.75,,
1996-03-28,10.78,,
1996-03-29,11.25,,
1996-04-01,11.09,,
1996-04-02,11.13,,
1996-04-03,11.09,,
1996-04-04,11.0,,
1996-04-08,10.88,,
1996-04-09,10.69,,
1996-04-10,10.53,,
1996-04-11,10.16,,
1996-04-12,10.69,,
1996-04-15,11.13,,
1996-04-16,11.19,,
1996-04-17,11.09,,
1996-04-18,10.94,,
1996-04-19,11.31,,
1996-04-22,11.34,,
1996-04-23,11.19,,
1996-04-24,11.09,,
1996-04-25,11.09,,
1996-04-26,11.06,,
1996-04-29,10.97,,
1996-04-30,10.84,,
1996-05-01,10.69,,
1996-05-02,10.53,,
1996-05-03,10.47,,
1996-05-06,10.25,,
1996-05-07,10.06,,
1996-05-08,10.13,,
1996-05-09,10.59,,
1996-05-10,10.66,,
1996-05-13,10.78,,
1996-05-14,10.66,,
1996-05-15,10.69,,
1996-05-16,10.63,,
1996-05-17,10.56,,
1996-05-20,10.56,,
1996-05-21,10.5,,
1996-05-22,10.84,,
1996-05-23,11.0,,
1996-05-24,10.78,,
1996-05-28,10.75,,
1996-05-29,10.91,,
1996-05-30,10.91,,
1996-05-31,10.91,,
1996-06-03,10.88,,
1996-06-04,11.13,,
1996-06-05,10.97,,
1996-06-06,11.09,,
1996-06-07,10.88,,
1996-06-10,11.03,,
1996-06-11,11.31,,
1996-06-12,11.41,,
1996-06-13,11.31,,
1996-06-14,11.16,,
1996-06-17,11.0,,
1996-06-18,11.03,,
1996-06-19,10.97,,
1996-06-20,10.88,,
1996-06-21,11.0,,
1996-06-24,11.19,,
1996-06-25,11.44,,
1996-06-26,11.09,,
1996-06-27,11.03,,
1996-06-28,11.63,,
1996-07-01,11.25,,
1996-07-02,11.22,,
1996-07-03,11.22,,
1996-07-05,11.19,,
1996-07-08,10.94,,
1996-07-09,10.84,,
1996-07-10,10.69,,
1996-07-11,10.47,,
1996-07-12,10.41,,
1996-07-15,10.28,,
1996-07-16,10.16,,
1996-07-17,10.16,,
1996-07-18,10.41,,
1996-07-19,10.34,,
1996-07-22,10.09,,
1996-07-23,9.88,,
1996-07-24,9.78,,
1996-07-25,10.0,,
1996-07-26,10.09,,
1996-07-29,10.09,,
1996-07-30,10.16,,
1996-07-31,10.13,,
1996-08-01,10.38,,
1996-08-02,10.53,,
1996-08-05,10.84,,
1996-08-06,10.84,,
1996-08-07,10.88,,
1996-08-08,11.06,,
1996-08-09,11.19,,
1996-08-12,11.28,,
1996-08-13,11.31,,
1996-08-14,11.16,,
1996-08-15,11.03,,
1996-08-16,11.0,,
1996-08-19,11.0,,
1996-08-20,11.03,,
1996-08-21,11.25,,
1996-08-22,11.0,,
1996-08-23,11.13,,
1996-08-26,11.09,,
1996-08-27,11.38,,
1996-08-28,11.25,,
1996-08-29,11.38,,
1996-08-30,11.34,,
1996-09-03,11.16,,
1996-09-04,11.16,,
1996-09-05,10.81,,
1996-09-06,11.13,,
1996-09-09,11.16,,
1996-09-10,11.22,,
1996-09-11,11.22,,
1996-09-12,11.06,,
1996-09-13,11.25,,
1996-09-16,11.5,,
1996-09-17,11.78,,
1996-09-18,11.69,,
1996-09-19,11.72,,
1996-09-20,11.94,,
1996-09-23,11.94,,
1996-09-24,11.91,,
1996-09-25,11.81,,
1996-09-26,11.72,,
1996-09-27,11.66,,
1996-09-30,11.69,,
1996-10-01,11.69,,
1996-10-02,11.72,,
1996-10-03,11.66,,
1996-10-04,11.84,,
1996-10-07,11.81,,
1996-10-08,11.69,,
1996-10-09,11.5,,
1996-10-10,11.44,,
1996-10-11,11.47,,
1996-10-14,11.59,,
1996-10-15,11.78,,
1996-10-16,11.75,,
1996-10-17,11.88,,
1996-10-18,11.81,,
1996-10-21,11.72,,
1996-10-22,11.84,,
1996-10-23,11.78,,
1996-10-24,11.91,,
1996-10-25,12.0,,
1996-10-28,11.97,,
1996-10-29,11.97,,
1996-10-30,12.0,,
1996-10-31,12.41,,
1996-11-01,12.06,,
1996-11-04,11.97,,
1996-11-05,11.91,,
1996-11-06,12.13,,
1996-11-07,12.19,,
1996-11-08,12.06,,
1996-11-11,12.09,,
1996-11-12,12.34,,
1996-11-13,12.34,,
1996-11-14,12.38,,
1996-11-15,12.44,,
1996-11-18,12.5,,
1996-11-19,12.41,,
1996-11-20,12.44,,
1996-11-21,12.47,,
1996-11-22,12.59,,
1996-11-25,12.72,,
1996-11-26,12.88,,
1996-11-27,12.88,,
1996-11-29,12.75,,
1996-12-02,12.75,,
1996-12-03,12.47,,
1996-12-04,12.56,,
1996-12-05,12.38,,
1996-12-06,12.5,,
1996-12-09,12.47,,
1996-12-10,12.25,,
1996-12-11,11.63,,
1996-12-12,11.47,,
1996-12-13,11.22,,
1996-12-16,11.0,,
1996-12-17,11.56,,
1996-12-18,11.69,,
1996-12-19,11.5,,
1996-12-20,11.13,,
1996-12-23,11.03,,
1996-12-24,11.0,,
1996-12-26,11.0,,
1996-12-27,11.16,,
1996-12-30,11.53,,
1996-12-31,11.44,,
1997-01-02,11.16,,
1997-01-03,11.38,,
1997-01-06,11.44,,
1997-01-07,11.78,,
1997-01-08,12.0,,
1997-01-09,12.41,,
1997-01-10,12.31,,
1997-01-13,12.16,,
1997-01-14,12.25,,
1997-01-15,12.16,,
1997-01-16,12.19,,
1997-01-17,12.25,,
1997-01-20,12.5,,
1997-01-21,12.59,,
1997-01-22,12.47,,
1997-01-23,12.03,,
1997-01-24,12.0,,
1997-01-27,11.94,,
1997-01-28,11.69,,
1997-01-29,11.84,,
1997-01-30,11.84,,
1997-01-31,12.16,,
1997-02-03,12.09,,
1997-02-04,11.81,,
1997-02-05,11.66,,
1997-02-06,11.72,,
1997-02-07,11.88,,
1997-02-10,12.19,,
1997-02-11,12.06,,
1997-02-12,12.38,,
1997-02-13,12.5,,
1997-02-14,12.25,,
1997-02-18,12.09,,
1997-02-19,12.06,,
1997-02-20,12.13,,
1997-02-21,12.13,,
1997-02-24,12.19,,
1997-02-25,12.91,,
1997-02-26,12.72,,
1997-02-27,12.56,,
1997-02-28,12.41,,
1997-03-03,12.41,,
1997-03-04,12.56,,
1997-03-05,12.88,,
1997-03-06,12.75,,
1997-03-07,12.84,,
1997-03-10,12.94,,
1997-03-11,12.91,,
1997-03-12,13.22,,
1997-03-13,12.75,,
1997-03-14,12.75,,
1997-03-17,12.69,,
1997-03-18,12.47,,
1997-03-19,12.31,,
1997-03-20,12.25,,
1997-03-21,12.47,,
1997-03-24,12.56,,
1997-03-25,12.59,,
1997-03-26,12.69,,
1997-03-27,12.63,,
1997-03-31,12.47,,
1997-04-01,12.31,,
1997-04-02,12.22,,
1997-04-03,12.06,,
1997-04-04,12.13,,
1997-04-07,12.38,,
1997-04-08,12.53,,
1997-04-09,12.66,,
1997-04-10,12.69,,
1997-04-11,12.38,,
1997-04-14,12.16,,
1997-04-15,12.47,,
1997-04-16,12.28,,
1997-04-17,12.19,,
1997-04-18,12.25,,
1997-04-21,12.06,,
1997-04-22,12.22,,
1997-04-23,11.97,,
1997-04-24,12.41,,
1997-04-25,12.03,,
1997-04-28,12.69,,
1997-04-29,13.0,,
1997-04-30,13.25,,
1997-05-01,13.63,,
1997-05-02,13.66,,
1997-05-05,13.88,,
1997-05-06,13.69,,
1997-05-07,13.72,,
1997-05-08,13.78,,
1997-05-09,13.75,,
1997-05-12,13.88,,
1997-05-13,13.84,,
1997-05-14,13.84,,
1997-05-15,13.94,,
1997-05-16,13.91,,
1997-05-19,13.84,,
1997-05-20,14.25,,
1997-05-21,14.22,,
1997-05-22,14.25,,
1997-05-23,14.56,,
1997-05-27,14.41,,
1997-05-28,14.38,,
1997-05-29,14.28,,
1997-05-30,14.5,,
1997-06-02,14.59,,
1997-06-03,14.63,,
1997-06-04,14.78,,
1997-06-05,15.0,,
1997-06-06,15.25,,
1997-06-09,15.28,,
1997-06-10,15.44,,
1997-06-11,15.38,,
1997-06-12,15.34,,
1997-06-13,15.34,,
1997-06-16,15.44,,
1997-06-17,15.47,,
1997-06-18,15.47,,
1997-06-19,15.72,,
1997-06-20,15.66,,
1997-06-23,15.38,,
1997-06-24,15.66,,
1997-06-25,16.06,,
1997-06-26,15.55,,
1997-06-27,15.66,,
1997-06-30,15.41,,
1997-07-01,15.58,,
1997-07-02,15.52,,
1997-07-03,15.75,,
1997-07-07,15.91,,
1997-07-08,15.81,,
1997-07-09,15.58,,
1997-07-10,15.59,,
1997-07-11,15.66,,
1997-07-14,15.94,,
1997-07-15,15.97,,
1997-07-16,16.0,,
1997-07-17,16.13,,
1997-07-18,16.08,,
1997-07-21,15.97,,
1997-07-22,15.94,,
1997-07-23,16.44,,
1997-07-24,16.19,,
1997-07-25,16.06,,
1997-07-28,16.53,,
1997-07-29,16.41,,
1997-07-30,17.09,,
1997-07-31,17.42,,
1997-08-01,17.48,,
1997-08-04,17.22,,
1997-08-05,17.02,,
1997-08-06,17.48,,
1997-08-07,17.16,,
1997-08-08,17.3,,
1997-08-11,17.23,,
1997-08-12,17.25,,
1997-08-13,17.25,,
1997-08-14,17.38,,
1997-08-15,17.59,,
1997-08-18,17.34,,
1997-08-19,17.42,,
1997-08-20,17.56,,
1997-08-21,16.91,,
1997-08-22,17.2,,
1997-08-25,17.0,,
1997-08-26,16.86,,
1997-08-27,16.97,,
1997-08-28,16.84,,
1997-08-29,16.94,,
1997-09-02,16.81,,
1997-09-03,16.86,,
1997-09-04,16.92,,
1997-09-05,17.0,,
1997-09-08,17.28,,
1997-09-09,17.27,,
1997-09-10,16.91,,
1997-09-11,17.0,,
1997-09-12,17.09,,
1997-09-15,16.97,,
1997-09-16,17.63,,
1997-09-17,17.77,,
1997-09-18,17.94,,
1997-09-19,18.42,,
1997-09-22,18.56,,
1997-09-23,18.28,,
1997-09-24,18.03,,
1997-09-25,18.23,,
1997-09-26,18.23,,
1997-09-29,18.48,,
1997-09-30,18.19,,
1997-10-01,18.08,,
1997-10-02,18.67,,
1997-10-03,18.19,,
1997-10-06,17.78,,
1997-10-07,17.73,,
1997-10-08,17.73,,
1997-10-09,17.92,,
1997-10-10,17.63,,
1997-10-13,17.73,,
1997-10-14,18.02,,
1997-10-15,17.78,,
1997-10-16,17.63,,
1997-10-17,17.19,,
1997-10-20,17.75,,
1997-10-21,18.05,,
1997-10-22,17.98,,
1997-10-23,17.52,,
1997-10-24,17.86,,
1997-10-27,16.5,,
1997-10-28,17.03,,
1997-10-29,17.45,,
1997-10-30,17.25,,
1997-10-31,17.66,,
1997-11-03,18.22,,
1997-11-04,18.78,,
1997-11-05,18.7,,
1997-11-06,18.14,,
1997-11-07,18.09,,
1997-11-10,17.91,,
1997-11-11,17.72,,
1997-11-12,17.25,,
1997-11-13,17.23,,
1997-11-14,17.39,,
1997-11-17,17.55,,
1997-11-18,17.97,,
1997-11-19,18.0,,
1997-11-20,18.09,,
1997-11-21,18.06,,
1997-11-24,17.86,,
1997-11-25,17.77,,
1997-11-26,18.28,,
1997-11-28,18.53,,
1997-12-01,18.7,,
1997-12-02,18.95,,
1997-12-03,18.88,,
1997-12-04,18.44,,
1997-12-05,18.33,,
1997-12-08,18.48,,
1997-12-09,18.41,,
1997-12-10,18.25,,
1997-12-11,17.73,,
1997-12-12,17.67,,
1997-12-15,17.69,,
1997-12-16,18.31,,
1997-12-17,19.27,,
1997-12-18,19.05,,
1997-12-19,19.03,,
1997-12-22,19.52,,
1997-12-23,19.63,,
1997-12-24,19.45,,
1997-12-26,19.5,,
1997-12-29,19.7,,
1997-12-30,20.75,,
1997-12-31,21.19,,
1998-01-02,20.88,,
1998-01-05,20.56,,
1998-01-06,20.19,,
1998-01-07,20.16,,
1998-01-08,20.22,,
1998-01-09,19.09,,
1998-01-12,18.94,,
1998-01-13,19.47,,
1998-01-14,19.16,,
1998-01-15,19.19,,
1998-01-16,19.69,,
1998-01-20,20.41,,
1998-01-21,19.97,,
1998-01-22,19.59,,
1998-01-23,19.28,,
1998-01-26,19.19,,
1998-01-27,19.38,,
1998-01-28,19.81,,
1998-01-29,20.03,,
1998-01-30,20.28,,
1998-02-02,20.59,,
1998-02-03,21.03,,
1998-02-04,21.63,,
1998-02-05,21.66,,
1998-02-06,21.59,,
1998-02-09,21.38,,
1998-02-10,21.53,,
1998-02-11,21.53,,
1998-02-12,21.63,,
1998-02-13,21.69,,
1998-02-17,21.97,,
1998-02-18,22.25,,
1998-02-19,21.97,,
1998-02-20,21.81,,
1998-02-23,22.59,,
1998-02-24,22.19,,
1998-02-25,22.44,,
1998-02-26,22.97,,
1998-02-27,22.88,,
1998-03-02,22.94,,
1998-03-03,22.47,,
1998-03-04,21.75,,
1998-03-05,21.28,,
1998-03-06,21.66,,
1998-03-09,22.0,,
1998-03-10,22.44,,
1998-03-11,22.41,,
1998-03-12,22.72,,
1998-03-13,22.56,,
1998-03-16,22.59,,
1998-03-17,22.19,,
1998-03-18,21.75,,
