date,PNC,PNC_EPS,PE Ratio
1980-02-15,3.09,,
1980-02-19,3.09,,
1980-02-20,3.03,,
1980-02-21,3.0,,
1980-02-22,2.91,,
1980-02-25,2.84,,
1980-02-26,2.78,,
1980-02-27,2.75,,
1980-02-28,2.72,,
1980-02-29,2.66,,
1980-03-03,2.66,,
1980-03-04,2.63,,
1980-03-05,2.63,,
1980-03-06,2.59,,
1980-03-07,2.5,,
1980-03-10,2.5,,
1980-03-11,2.63,,
1980-03-12,2.59,,
1980-03-13,2.59,,
1980-03-14,2.59,,
1980-03-17,2.56,,
1980-03-18,2.63,,
1980-03-19,2.66,,
1980-03-20,2.66,,
1980-03-21,2.66,,
1980-03-24,2.59,,
1980-03-25,2.44,,
1980-03-26,2.38,,
1980-03-27,2.28,,
1980-03-28,2.41,,
1980-03-31,2.47,,
1980-04-01,2.5,,
1980-04-02,2.53,,
1980-04-03,2.56,,
1980-04-07,2.53,,
1980-04-08,2.53,,
1980-04-09,2.56,,
1980-04-10,2.59,,
1980-04-11,2.63,,
1980-04-14,2.63,,
1980-04-15,2.63,,
1980-04-16,2.66,,
1980-04-17,2.66,,
1980-04-18,2.66,,
1980-04-21,2.66,,
1980-04-22,2.72,,
1980-04-23,2.78,,
1980-04-24,2.78,,
1980-04-25,2.78,,
1980-04-28,2.78,,
1980-04-29,2.78,,
1980-04-30,2.75,,
1980-05-01,2.75,,
1980-05-02,2.72,,
1980-05-05,2.91,,
1980-05-06,2.88,,
1980-05-07,2.94,,
1980-05-08,2.91,,
1980-05-09,2.91,,
1980-05-12,2.91,,
1980-05-13,2.94,,
1980-05-14,2.94,,
1980-05-15,2.94,,
1980-05-16,2.97,,
1980-05-19,2.97,,
1980-05-20,2.97,,
1980-05-21,2.97,,
1980-05-22,3.0,,
1980-05-23,3.09,,
1980-05-27,3.09,,
1980-05-28,3.09,,
1980-05-29,3.09,,
1980-05-30,3.09,,
1980-06-02,3.13,,
1980-06-03,3.16,,
1980-06-04,3.16,,
1980-06-05,3.16,,
1980-06-06,3.16,,
1980-06-09,3.16,,
1980-06-10,3.16,,
1980-06-11,3.16,,
1980-06-12,3.16,,
1980-06-13,3.19,,
1980-06-16,3.19,,
1980-06-17,3.19,,
1980-06-18,3.16,,
1980-06-19,3.13,,
1980-06-20,3.09,,
1980-06-23,3.09,,
1980-06-24,3.06,,
1980-06-25,3.06,,
1980-06-26,3.13,,
1980-06-27,3.13,,
1980-06-30,3.13,,
1980-07-01,3.16,,
1980-07-02,3.25,,
1980-07-03,3.34,,
1980-07-07,3.41,,
1980-07-08,3.47,,
1980-07-09,3.41,,
1980-07-10,3.38,,
1980-07-11,3.41,,
1980-07-14,3.44,,
1980-07-15,3.5,,
1980-07-16,3.53,,
1980-07-17,3.53,,
1980-07-18,3.53,,
1980-07-21,3.53,,
1980-07-22,3.53,,
1980-07-23,3.47,,
1980-07-24,3.41,,
1980-07-25,3.41,,
1980-07-28,3.44,,
1980-07-29,3.47,,
1980-07-30,3.47,,
1980-07-31,3.47,,
1980-08-01,3.44,,
1980-08-04,3.41,,
1980-08-05,3.41,,
1980-08-06,3.41,,
1980-08-07,3.41,,
1980-08-08,3.41,,
1980-08-11,3.41,,
1980-08-12,3.53,,
1980-08-13,3.53,,
1980-08-14,3.59,,
1980-08-15,3.63,,
1980-08-18,3.66,,
1980-08-19,3.63,,
1980-08-20,3.66,,
1980-08-21,3.66,,
1980-08-22,3.69,,
1980-08-25,3.66,,
1980-08-26,3.66,,
1980-08-27,3.63,,
1980-08-28,3.63,,
1980-08-29,3.59,,
1980-09-02,3.59,,
1980-09-03,3.63,,
1980-09-04,3.59,,
1980-09-05,3.59,,
1980-09-08,3.59,,
1980-09-09,3.59,,
1980-09-10,3.59,,
1980-09-11,3.59,,
1980-09-12,3.59,,
1980-09-15,3.59,,
1980-09-16,3.59,,
1980-09-17,3.59,,
1980-09-18,3.59,,
1980-09-19,3.59,,
1980-09-22,3.59,,
1980-09-23,3.59,,
1980-09-24,3.53,,
1980-09-25,3.53,,
1980-09-26,3.47,,
1980-09-29,3.34,,
1980-09-30,3.38,,
1980-10-01,3.41,,
1980-10-02,3.44,,
1980-10-03,3.5,,
1980-10-06,3.5,,
1980-10-07,3.53,,
1980-10-08,3.5,,
1980-10-09,3.5,,
1980-10-10,3.56,,
1980-10-13,3.56,,
1980-10-14,3.56,,
1980-10-15,3.56,,
1980-10-16,3.53,,
1980-10-17,3.53,,
1980-10-20,3.53,,
1980-10-21,3.53,,
1980-10-22,3.53,,
1980-10-23,3.53,,
1980-10-24,3.53,,
1980-10-27,3.53,,
1980-10-28,3.53,,
1980-10-29,3.53,,
1980-10-30,3.53,,
1980-10-31,3.56,,
1980-11-03,3.56,,
1980-11-05,3.63,,
1980-11-06,3.59,,
1980-11-07,3.59,,
1980-11-10,3.56,,
1980-11-11,3.53,,
1980-11-12,3.53,,
1980-11-13,3.56,,
1980-11-14,3.56,,
1980-11-17,3.56,,
1980-11-18,3.56,,
1980-11-19,3.56,,
1980-11-20,3.56,,
1980-11-21,3.56,,
1980-11-24,3.53,,
1980-11-25,3.53,,
1980-11-26,3.56,,
1980-11-28,3.56,,
1980-12-01,3.53,,
1980-12-02,3.5,,
1980-12-03,3.5,,
1980-12-04,3.5,,
1980-12-05,3.5,,
1980-12-08,3.44,,
1980-12-09,3.44,,
1980-12-10,3.44,,
1980-12-11,3.44,,
1980-12-12,3.44,,
1980-12-15,3.44,,
1980-12-16,3.44,,
1980-12-17,3.53,,
1980-12-18,3.59,,
1980-12-19,3.66,,
1980-12-22,3.66,,
1980-12-23,3.69,,
1980-12-24,3.69,,
1980-12-26,3.69,,
1980-12-29,3.69,,
1980-12-30,3.72,,
1980-12-31,3.88,,
1981-01-02,3.94,,
1981-01-05,4.0,,
1981-01-06,4.06,,
1981-01-07,4.06,,
1981-01-08,4.06,,
1981-01-09,4.09,,
1981-01-12,4.09,,
1981-01-13,4.09,,
1981-01-14,3.97,,
1981-01-15,3.97,,
1981-01-16,3.97,,
1981-01-19,3.88,,
1981-01-20,3.78,,
1981-01-21,3.78,,
1981-01-22,3.75,,
1981-01-23,3.75,,
1981-01-26,3.72,,
1981-01-27,3.69,,
1981-01-28,3.69,,
1981-01-29,3.72,,
1981-01-30,3.72,,
1981-02-02,3.66,,
1981-02-03,3.72,,
1981-02-04,3.91,,
1981-02-05,3.84,,
1981-02-06,3.94,,
1981-02-09,3.94,,
1981-02-10,3.94,,
1981-02-11,3.91,,
1981-02-12,3.94,,
1981-02-13,3.94,,
1981-02-17,3.94,,
1981-02-18,3.97,,
1981-02-19,4.0,,
1981-02-20,4.0,,
1981-02-23,4.0,,
1981-02-24,4.0,,
1981-02-25,4.0,,
1981-02-26,4.06,,
1981-02-27,4.09,,
1981-03-02,4.09,,
1981-03-03,4.09,,
1981-03-04,4.09,,
1981-03-05,4.16,,
1981-03-06,4.16,,
1981-03-09,4.19,,
1981-03-10,4.19,,
1981-03-11,4.25,,
1981-03-12,4.28,,
1981-03-13,4.28,,
1981-03-16,4.28,,
1981-03-17,4.28,,
1981-03-18,4.28,,
1981-03-19,4.28,,
1981-03-20,4.25,,
1981-03-23,4.25,,
1981-03-24,4.25,,
1981-03-25,4.22,,
1981-03-26,4.25,,
1981-03-27,4.25,,
1981-03-30,4.25,,
1981-03-31,4.25,,
1981-04-01,4.25,,
1981-04-02,4.28,,
1981-04-03,4.34,,
1981-04-06,4.34,,
1981-04-07,4.34,,
1981-04-08,4.41,,
1981-04-09,4.41,,
1981-04-10,4.44,,
1981-04-13,4.41,,
1981-04-14,4.44,,
1981-04-15,4.41,,
1981-04-16,4.5,,
1981-04-20,4.5,,
1981-04-21,4.53,,
1981-04-22,4.66,,
1981-04-23,4.72,,
1981-04-24,4.84,,
1981-04-27,4.84,,
1981-04-28,4.81,,
1981-04-29,4.78,,
1981-04-30,4.78,,
1981-05-01,4.84,,
1981-05-04,4.78,,
1981-05-05,4.69,,
1981-05-06,4.69,,
1981-05-07,4.69,,
1981-05-08,4.72,,
1981-05-11,4.72,,
1981-05-12,4.69,,
1981-05-13,4.69,,
1981-05-14,4.72,,
1981-05-15,4.75,,
1981-05-18,4.72,,
1981-05-19,4.69,,
1981-05-20,4.66,,
1981-05-21,4.66,,
1981-05-22,4.66,,
1981-05-26,4.66,,
1981-05-27,4.66,,
1981-05-28,4.69,,
1981-05-29,4.88,,
1981-06-01,4.94,,
1981-06-02,4.91,,
1981-06-03,4.91,,
1981-06-04,4.91,,
1981-06-05,4.91,,
1981-06-08,5.0,,
1981-06-09,5.03,,
1981-06-10,5.03,,
1981-06-11,5.03,,
1981-06-12,5.06,,
1981-06-15,5.09,,
1981-06-16,5.13,,
1981-06-17,5.13,,
1981-06-18,5.09,,
1981-06-19,5.09,,
1981-06-22,5.13,,
1981-06-23,5.13,,
1981-06-24,5.09,,
1981-06-25,5.09,,
1981-06-26,5.09,,
1981-06-29,5.03,,
1981-06-30,4.97,,
1981-07-01,4.91,,
1981-07-02,4.88,,
1981-07-06,4.84,,
1981-07-07,4.94,,
1981-07-08,4.94,,
1981-07-09,5.06,,
1981-07-10,5.06,,
1981-07-13,5.09,,
1981-07-14,5.09,,
1981-07-15,5.09,,
1981-07-16,5.09,,
1981-07-17,5.09,,
1981-07-20,4.97,,
1981-07-21,4.94,,
1981-07-22,4.91,,
1981-07-23,4.91,,
1981-07-24,4.91,,
1981-07-27,5.0,,
1981-07-28,5.03,,
1981-07-29,5.03,,
1981-07-30,5.06,,
1981-07-31,5.06,,
1981-08-03,5.09,,
1981-08-04,5.13,,
1981-08-05,5.09,,
1981-08-06,5.09,,
1981-08-07,5.09,,
1981-08-10,5.09,,
1981-08-11,5.03,,
1981-08-12,5.0,,
1981-08-13,5.0,,
1981-08-14,5.0,,
1981-08-17,5.0,,
1981-08-18,4.88,,
1981-08-19,4.84,,
1981-08-20,4.84,,
1981-08-21,4.88,,
1981-08-24,4.78,,
1981-08-25,4.75,,
1981-08-26,4.75,,
1981-08-27,4.78,,
1981-08-28,4.75,,
1981-08-31,4.78,,
1981-09-01,4.75,,
1981-09-02,4.75,,
1981-09-03,4.72,,
1981-09-04,4.66,,
1981-09-08,4.56,,
1981-09-09,4.47,,
1981-09-10,4.5,,
1981-09-11,4.5,,
1981-09-14,4.53,,
1981-09-15,4.56,,
1981-09-16,4.53,,
1981-09-17,4.5,,
1981-09-18,4.44,,
1981-09-21,4.44,,
1981-09-22,4.5,,
1981-09-23,4.44,,
1981-09-24,4.44,,
1981-09-25,4.38,,
1981-09-28,4.34,,
1981-09-29,4.38,,
1981-09-30,4.38,,
1981-10-01,4.38,,
1981-10-02,4.5,,
1981-10-05,4.5,,
1981-10-06,4.53,,
1981-10-07,4.78,,
1981-10-08,4.97,,
1981-10-09,5.03,,
1981-10-12,5.38,,
1981-10-13,5.31,,
1981-10-14,5.16,,
1981-10-15,5.16,,
1981-10-16,5.16,,
1981-10-19,5.13,,
1981-10-20,5.13,,
1981-10-21,5.22,,
1981-10-22,5.34,,
1981-10-23,5.31,,
1981-10-26,5.34,,
1981-10-27,5.44,,
1981-10-28,5.63,,
1981-10-29,5.59,,
1981-10-30,5.56,,
1981-11-02,5.69,,
1981-11-03,5.75,,
1981-11-04,5.81,,
1981-11-05,5.84,,
1981-11-06,5.91,,
1981-11-09,5.88,,
1981-11-10,5.84,,
1981-11-11,5.84,,
1981-11-12,5.88,,
1981-11-13,5.94,,
1981-11-16,5.88,,
1981-11-17,5.94,,
1981-11-18,5.94,,
1981-11-19,5.94,,
1981-11-20,6.03,,
1981-11-23,6.03,,
1981-11-24,6.0,,
1981-11-25,6.06,,
1981-11-27,6.06,,
1981-11-30,6.06,,
1981-12-01,6.06,,
1981-12-02,6.03,,
1981-12-03,6.0,,
1981-12-04,6.03,,
1981-12-07,6.03,,
1981-12-08,5.97,,
1981-12-09,5.94,,
1981-12-10,5.94,,
1981-12-11,5.94,,
1981-12-14,5.69,,
1981-12-15,5.69,,
1981-12-16,5.69,,
1981-12-17,5.69,,
1981-12-18,5.78,,
1981-12-21,5.72,,
1981-12-22,5.69,,
1981-12-23,5.81,,
1981-12-24,5.81,,
1981-12-28,5.78,,
1981-12-29,5.72,,
1981-12-30,5.75,,
1981-12-31,5.78,,
1982-01-04,5.78,,
1982-01-05,5.69,,
1982-01-06,5.69,,
1982-01-07,5.69,,
1982-01-08,5.69,,
1982-01-11,5.69,,
1982-01-12,5.69,,
1982-01-13,5.69,,
1982-01-14,5.69,,
1982-01-15,5.69,,
1982-01-18,5.75,,
1982-01-19,5.81,,
1982-01-20,5.81,,
1982-01-21,5.88,,
1982-01-22,5.84,,
1982-01-25,5.84,,
1982-01-26,5.84,,
1982-01-27,6.06,,
1982-01-28,6.25,,
1982-01-29,6.31,,
1982-02-01,6.28,,
1982-02-02,6.31,,
1982-02-03,6.31,,
1982-02-04,6.31,,
1982-02-05,6.31,,
1982-02-08,6.31,,
1982-02-09,6.31,,
1982-02-10,6.31,,
1982-02-11,6.31,,
1982-02-12,6.31,,
1982-02-16,6.31,,
1982-02-17,6.34,,
1982-02-18,6.34,,
1982-02-19,6.34,,
1982-02-22,6.41,,
1982-02-23,6.44,,
1982-02-24,6.47,,
1982-02-25,6.5,,
1982-02-26,6.5,,
1982-03-01,6.53,,
1982-03-02,6.56,,
1982-03-03,6.53,,
1982-03-04,6.53,,
1982-03-05,6.53,,
1982-03-08,6.53,,
1982-03-09,6.53,,
1982-03-10,6.53,,
1982-03-11,6.5,,
1982-03-12,6.41,,
1982-03-15,6.41,,
1982-03-16,6.41,,
1982-03-17,6.41,,
1982-03-18,6.41,,
1982-03-19,6.41,,
1982-03-22,6.53,,
1982-03-23,6.56,,
1982-03-24,6.59,,
1982-03-25,6.59,,
1982-03-26,6.59,,
1982-03-29,6.59,,
1982-03-30,6.63,,
1982-03-31,6.72,,
1982-04-01,6.75,,
1982-04-02,6.72,,
1982-04-05,6.72,,
1982-04-06,6.81,,
1982-04-07,6.94,,
1982-04-08,6.88,,
1982-04-12,6.84,,
1982-04-13,6.84,,
1982-04-14,6.94,,
1982-04-15,6.97,,
1982-04-16,7.06,,
1982-04-19,6.72,,
1982-04-20,6.72,,
1982-04-21,6.75,,
1982-04-22,6.84,,
1982-04-23,6.84,,
1982-04-26,6.81,,
1982-04-27,6.69,,
1982-04-28,6.59,,
1982-04-29,6.47,,
1982-04-30,6.47,,
1982-05-03,6.44,,
1982-05-04,6.47,,
1982-05-05,6.47,,
1982-05-06,6.47,,
1982-05-07,6.47,,
1982-05-10,6.44,,
1982-05-11,6.38,,
1982-05-12,6.38,,
1982-05-13,6.38,,
1982-05-14,6.38,,
1982-05-17,6.38,,
1982-05-18,6.22,,
1982-05-19,6.25,,
1982-05-20,6.25,,
1982-05-21,6.22,,
1982-05-24,5.94,,
1982-05-25,6.0,,
1982-05-26,5.81,,
1982-05-27,5.72,,
1982-05-28,5.72,,
1982-06-01,5.69,,
1982-06-02,5.63,,
1982-06-03,5.47,,
1982-06-04,5.47,,
1982-06-07,5.5,,
1982-06-08,5.63,,
1982-06-09,5.56,,
1982-06-10,5.81,,
1982-06-11,5.91,,
1982-06-14,5.88,,
1982-06-15,5.81,,
1982-06-16,5.91,,
1982-06-17,5.88,,
1982-06-18,5.81,,
1982-06-21,5.78,,
1982-06-22,5.78,,
1982-06-23,5.81,,
1982-06-24,5.81,,
1982-06-25,5.75,,
1982-06-28,5.75,,
1982-06-29,5.81,,
1982-06-30,5.84,,
1982-07-01,5.88,,
1982-07-02,5.81,,
1982-07-06,5.81,,
1982-07-07,5.75,,
1982-07-08,5.66,,
1982-07-09,5.63,,
1982-07-12,5.56,,
1982-07-13,5.56,,
1982-07-14,5.53,,
1982-07-15,5.53,,
1982-07-16,5.53,,
1982-07-19,5.56,,
1982-07-20,5.63,,
1982-07-21,5.63,,
1982-07-22,5.69,,
1982-07-23,5.72,,
1982-07-26,5.72,,
1982-07-27,5.72,,
1982-07-28,5.53,,
1982-07-29,5.56,,
1982-07-30,5.66,,
1982-08-02,5.72,,
1982-08-03,5.72,,
1982-08-04,5.66,,
1982-08-05,5.66,,
1982-08-06,5.63,,
1982-08-09,5.59,,
1982-08-10,5.59,,
1982-08-11,5.59,,
1982-08-12,5.56,,
1982-08-13,5.56,,
1982-08-16,5.56,,
1982-08-17,5.59,,
1982-08-18,5.75,,
1982-08-19,5.75,,
1982-08-20,5.84,,
1982-08-23,5.94,,
1982-08-24,6.03,,
1982-08-25,6.19,,
1982-08-26,6.28,,
1982-08-27,6.28,,
1982-08-30,6.28,,
1982-08-31,6.47,,
1982-09-01,6.53,,
1982-09-02,6.59,,
1982-09-03,6.59,,
1982-09-07,6.59,,
1982-09-08,6.72,,
1982-09-09,6.75,,
1982-09-10,6.72,,
1982-09-13,6.75,,
1982-09-14,6.78,,
1982-09-15,6.81,,
1982-09-16,6.84,,
1982-09-17,6.84,,
1982-09-20,6.84,,
1982-09-21,6.84,,
1982-09-22,6.84,,
1982-09-23,6.84,,
1982-09-24,6.84,,
1982-09-27,6.84,,
1982-09-28,6.84,,
1982-09-29,6.84,,
1982-09-30,6.84,,
1982-10-01,6.84,,
1982-10-04,6.84,,
1982-10-05,6.84,,
1982-10-06,6.84,,
1982-10-07,6.84,,
1982-10-08,6.84,,
1982-10-11,6.84,,
1982-10-12,6.84,,
1982-10-13,6.84,,
1982-10-14,6.84,,
1982-10-15,6.84,,
1982-10-18,6.84,,
1982-10-19,6.84,,
1982-10-20,6.84,,
1982-10-21,6.84,,
1982-10-22,6.84,,
1982-10-25,6.84,,
1982-10-26,6.84,,
1982-10-27,6.84,,
1982-10-28,6.84,,
1982-10-29,6.84,,
1982-11-01,6.84,,
1982-11-02,8.38,,
1982-11-03,8.5,,
1982-11-04,8.59,,
1982-11-05,8.63,,
1982-11-08,8.66,,
1982-11-09,8.94,,
1982-11-10,8.88,,
1982-11-11,8.84,,
1982-11-12,8.81,,
1982-11-15,8.81,,
1982-11-16,8.75,,
1982-11-17,8.78,,
1982-11-18,8.88,,
1982-11-19,8.81,,
1982-11-22,8.53,,
1982-11-23,8.53,,
1982-11-24,8.47,,
1982-11-26,8.56,,
1982-11-29,8.63,,
1982-11-30,8.72,,
1982-12-01,8.81,,
1982-12-02,8.81,,
1982-12-03,8.78,,
1982-12-06,8.84,,
1982-12-07,8.84,,
1982-12-08,8.81,,
1982-12-09,8.75,,
1982-12-10,8.69,,
1982-12-13,8.5,,
1982-12-14,8.28,,
1982-12-15,7.94,,
1982-12-16,7.91,,
1982-12-17,7.88,,
1982-12-20,7.78,,
1982-12-21,7.53,,
1982-12-22,7.53,,
1982-12-23,7.72,,
1982-12-27,7.94,,
1982-12-28,7.97,,
1982-12-29,7.94,,
1982-12-30,7.91,,
1982-12-31,7.91,,
1983-01-03,7.94,,
1983-01-04,7.88,,
1983-01-05,7.88,,
1983-01-06,8.34,,
1983-01-07,8.34,,
1983-01-10,8.47,,
1983-01-11,8.47,,
1983-01-12,8.5,,
1983-01-13,8.5,,
1983-01-14,8.47,,
1983-01-17,8.28,,
1983-01-18,8.16,,
1983-01-19,7.94,,
1983-01-20,7.97,,
1983-01-21,8.03,,
1983-01-24,7.94,,
1983-01-25,7.94,,
1983-01-26,7.97,,
1983-01-27,8.0,,
1983-01-28,8.06,,
1983-01-31,8.09,,
1983-02-01,8.16,,
1983-02-02,8.19,,
1983-02-03,8.38,,
1983-02-04,8.41,,
1983-02-07,8.53,,
1983-02-08,8.59,,
1983-02-09,8.59,,
1983-02-10,8.56,,
1983-02-11,8.53,,
1983-02-14,8.63,,
1983-02-15,8.56,,
1983-02-16,8.72,,
1983-02-17,9.0,,
1983-02-18,9.13,,
1983-02-22,9.0,,
1983-02-23,9.06,,
1983-02-24,8.97,,
1983-02-25,9.03,,
1983-02-28,9.03,,
1983-03-01,8.94,,
1983-03-02,8.94,,
1983-03-03,8.94,,
1983-03-04,8.97,,
1983-03-07,8.84,,
1983-03-08,8.81,,
1983-03-09,8.88,,
1983-03-10,8.81,,
1983-03-11,8.72,,
1983-03-14,8.75,,
1983-03-15,8.59,,
1983-03-16,8.59,,
1983-03-17,8.66,,
1983-03-18,8.66,,
1983-03-21,8.56,,
1983-03-22,8.59,,
1983-03-23,8.72,,
1983-03-24,8.69,,
1983-03-25,8.72,,
1983-03-28,8.72,,
1983-03-29,8.72,,
1983-03-30,8.72,,
1983-03-31,8.69,,
1983-04-04,8.72,,
1983-04-05,8.78,,
1983-04-06,8.78,,
1983-04-07,9.0,,
1983-04-08,9.09,,
1983-04-11,9.19,,
1983-04-12,9.34,,
1983-04-13,9.88,,
1983-04-14,9.94,,
1983-04-15,9.97,,
1983-04-18,10.03,,
1983-04-19,9.88,,
1983-04-20,9.88,,
1983-04-21,9.94,,
1983-04-22,10.06,,
1983-04-25,10.09,,
1983-04-26,10.19,,
1983-04-27,10.44,,
1983-04-28,10.63,,
1983-04-29,10.69,,
1983-05-02,10.72,,
1983-05-03,10.56,,
1983-05-04,10.5,,
1983-05-05,10.31,,
1983-05-06,10.41,,
1983-05-09,10.28,,
1983-05-10,10.19,,
1983-05-11,10.31,,
1983-05-12,10.31,,
1983-05-13,10.25,,
1983-05-16,10.19,,
1983-05-17,10.09,,
1983-05-18,10.13,,
1983-05-19,10.06,,
1983-05-20,10.0,,
1983-05-23,9.94,,
1983-05-24,9.97,,
1983-05-25,9.97,,
1983-05-26,9.97,,
1983-05-27,9.91,,
1983-05-31,9.94,,
1983-06-01,9.84,,
1983-06-02,9.78,,
1983-06-03,9.78,,
1983-06-06,9.78,,
1983-06-07,9.75,,
1983-06-08,9.75,,
1983-06-09,9.94,,
1983-06-10,10.03,,
1983-06-13,10.09,,
1983-06-14,10.06,,
1983-06-15,10.03,,
1983-06-16,10.13,,
1983-06-17,10.16,,
1983-06-20,10.16,,
1983-06-21,10.19,,
1983-06-22,10.16,,
1983-06-23,10.22,,
1983-06-24,10.16,,
1983-06-27,10.09,,
1983-06-28,10.0,,
1983-06-29,10.0,,
1983-06-30,10.06,,
1983-07-01,10.09,,
1983-07-05,9.97,,
1983-07-06,9.97,,
1983-07-07,10.09,,
1983-07-08,10.06,,
1983-07-11,10.16,,
1983-07-12,10.22,,
1983-07-13,10.31,,
1983-07-14,10.5,,
1983-07-15,10.63,,
1983-07-18,10.69,,
1983-07-19,10.69,,
1983-07-20,10.88,,
1983-07-21,10.97,,
1983-07-22,11.16,,
1983-07-25,11.5,,
1983-07-26,11.5,,
1983-07-27,11.44,,
1983-07-28,11.25,,
1983-07-29,11.13,,
1983-08-01,10.91,,
1983-08-02,11.16,,
1983-08-03,11.13,,
1983-08-04,11.09,,
1983-08-05,10.78,,
1983-08-08,10.63,,
1983-08-09,10.5,,
1983-08-10,10.5,,
1983-08-11,10.5,,
1983-08-12,10.63,,
1983-08-15,10.72,,
1983-08-16,10.78,,
1983-08-17,10.84,,
1983-08-18,10.91,,
1983-08-19,10.97,,
1983-08-22,11.06,,
1983-08-23,11.03,,
1983-08-24,10.88,,
1983-08-25,10.88,,
1983-08-26,10.56,,
1983-08-29,10.53,,
1983-08-30,10.59,,
1983-08-31,10.69,,
1983-09-01,10.72,,
1983-09-02,10.72,,
1983-09-06,10.78,,
1983-09-07,10.75,,
1983-09-08,10.72,,
1983-09-09,10.66,,
1983-09-12,10.75,,
1983-09-13,10.75,,
1983-09-14,10.91,,
1983-09-15,10.84,,
1983-09-16,11.06,,
1983-09-19,11.16,,
1983-09-20,11.22,,
1983-09-21,11.28,,
1983-09-22,11.38,,
1983-09-23,11.56,,
1983-09-26,11.5,,
1983-09-27,11.38,,
1983-09-28,11.31,,
1983-09-29,11.31,,
1983-09-30,10.97,,
1983-10-03,10.72,,
1983-10-04,10.78,,
1983-10-05,10.44,,
1983-10-06,10.69,,
1983-10-07,10.91,,
1983-10-10,10.91,,
1983-10-11,10.91,,
1983-10-12,10.84,,
1983-10-13,10.78,,
1983-10-14,10.84,,
1983-10-17,10.84,,
1983-10-18,10.53,,
1983-10-19,10.53,,
1983-10-20,10.47,,
1983-10-21,10.38,,
1983-10-24,9.97,,
1983-10-25,10.0,,
1983-10-26,10.0,,
1983-10-27,10.0,,
1983-10-28,9.88,,
1983-10-31,9.84,,
1983-11-01,10.0,,
1983-11-02,9.97,,
1983-11-03,10.0,,
1983-11-04,9.88,,
1983-11-07,9.91,,
1983-11-08,9.81,,
1983-11-09,9.81,,
1983-11-10,9.78,,
1983-11-11,9.78,,
1983-11-14,9.72,,
1983-11-15,9.78,,
1983-11-16,9.97,,
1983-11-17,10.16,,
1983-11-18,10.16,,
1983-11-21,10.13,,
1983-11-22,10.22,,
1983-11-23,10.44,,
1983-11-25,10.34,,
1983-11-28,10.38,,
1983-11-29,10.5,,
1983-11-30,10.53,,
1983-12-01,10.69,,
1983-12-02,10.78,,
1983-12-05,10.66,,
1983-12-06,10.66,,
1983-12-07,10.78,,
1983-12-08,10.91,,
1983-12-09,10.88,,
1983-12-12,10.88,,
1983-12-13,10.75,,
1983-12-14,10.78,,
1983-12-15,10.75,,
1983-12-16,10.69,,
1983-12-19,10.69,,
1983-12-20,10.72,,
1983-12-21,10.69,,
1983-12-22,10.81,,
1983-12-23,10.72,,
1983-12-27,10.69,,
1983-12-28,10.66,,
1983-12-29,10.75,,
1983-12-30,10.72,,
1984-01-03,10.81,,
1984-01-04,10.94,,
1984-01-05,10.94,,
1984-01-06,10.94,,
1984-01-09,11.0,,
1984-01-10,11.06,,
1984-01-11,10.97,,
1984-01-12,10.91,,
1984-01-13,10.94,,
1984-01-16,10.94,,
1984-01-17,10.91,,
1984-01-18,10.81,,
1984-01-19,10.84,,
1984-01-20,10.81,,
1984-01-23,10.56,,
1984-01-24,10.56,,
1984-01-25,10.69,,
1984-01-26,10.69,,
1984-01-27,10.78,,
1984-01-30,10.81,,
1984-01-31,11.03,,
1984-02-01,11.22,,
1984-02-02,11.19,,
1984-02-03,11.22,,
1984-02-06,11.09,,
1984-02-07,11.06,,
1984-02-08,10.69,,
1984-02-09,10.66,,
1984-02-10,10.78,,
1984-02-13,10.56,,
1984-02-14,10.63,,
1984-02-15,10.69,,
1984-02-16,10.63,,
1984-02-17,10.56,,
1984-02-21,10.53,,
1984-02-22,10.53,,
1984-02-23,10.44,,
1984-02-24,10.38,,
1984-02-27,10.41,,
1984-02-28,10.31,,
1984-02-29,10.22,,
1984-03-01,10.28,,
1984-03-02,10.34,,
1984-03-05,10.28,,
1984-03-06,10.28,,
1984-03-07,10.06,,
1984-03-08,9.94,,
1984-03-09,9.91,,
1984-03-12,9.81,,
1984-03-13,9.84,,
1984-03-14,9.81,,
1984-03-15,9.75,,
1984-03-16,9.75,,
1984-03-19,9.44,,
1984-03-20,9.53,,
1984-03-21,9.56,,
1984-03-22,9.5,,
1984-03-23,9.5,,
1984-03-26,9.44,,
1984-03-27,9.25,,
1984-03-28,9.41,,
1984-03-29,9.53,,
1984-03-30,9.47,,
1984-04-02,9.47,,
1984-04-03,9.75,,
1984-04-04,9.66,,
1984-04-05,9.63,,
1984-04-06,9.66,,
1984-04-09,9.69,,
1984-04-10,9.66,,
1984-04-11,9.66,,
1984-04-12,9.72,,
1984-04-13,9.84,,
1984-04-16,9.78,,
1984-04-17,9.81,,
1984-04-18,9.75,,
1984-04-19,9.81,,
1984-04-23,9.75,,
1984-04-24,9.81,,
1984-04-25,9.81,,
1984-04-26,9.81,,
1984-04-27,9.78,,
1984-04-30,9.81,,
1984-05-01,9.75,,
1984-05-02,9.75,,
1984-05-03,9.81,,
1984-05-04,9.81,,
1984-05-07,9.81,,
1984-05-08,9.75,,
1984-05-09,9.81,,
1984-05-10,9.75,,
1984-05-11,9.81,,
1984-05-14,9.78,,
1984-05-15,9.75,,
1984-05-16,9.81,,
