date,ADM,ADM_EPS,PE Ratio
1984-06-13,2.12,,
1984-06-14,2.06,,
1984-06-15,2.11,,
1984-06-18,2.15,,
1984-06-19,2.17,,
1984-06-20,2.15,,
1984-06-21,2.17,,
1984-06-22,2.12,,
1984-06-25,2.11,,
1984-06-26,2.14,,
1984-06-27,2.15,,
1984-06-28,2.15,,
1984-06-29,2.17,,
1984-07-02,2.14,,
1984-07-03,2.12,,
1984-07-05,2.12,,
1984-07-06,2.08,,
1984-07-09,2.06,,
1984-07-10,2.0,,
1984-07-11,2.0,,
1984-07-12,1.95,,
1984-07-13,1.95,,
1984-07-16,1.97,,
1984-07-17,1.99,,
1984-07-18,1.95,,
1984-07-19,1.95,,
1984-07-20,1.95,,
1984-07-23,1.97,,
1984-07-24,1.91,,
1984-07-25,1.94,,
1984-07-26,1.97,,
1984-07-27,1.99,,
1984-07-30,1.94,,
1984-07-31,1.99,,
1984-08-01,2.11,,
1984-08-02,2.17,,
1984-08-03,2.11,,
1984-08-06,2.15,,
1984-08-07,2.2,,
1984-08-08,2.19,,
1984-08-09,2.31,,
1984-08-10,2.34,,
1984-08-13,2.32,,
1984-08-14,2.39,,
1984-08-15,2.38,,
1984-08-16,2.41,,
1984-08-17,2.38,,
1984-08-20,2.34,,
1984-08-21,2.46,,
1984-08-22,2.39,,
1984-08-23,2.46,,
1984-08-24,2.49,,
1984-08-27,2.42,,
1984-08-28,2.42,,
1984-08-29,2.41,,
1984-08-30,2.41,,
1984-08-31,2.39,,
1984-09-04,2.36,,
1984-09-05,2.36,,
1984-09-06,2.38,,
1984-09-07,2.36,,
1984-09-10,2.42,,
1984-09-11,2.41,,
1984-09-12,2.39,,
1984-09-13,2.44,,
1984-09-14,2.47,,
1984-09-17,2.46,,
1984-09-18,2.34,,
1984-09-19,2.31,,
1984-09-20,2.31,,
1984-09-21,2.34,,
1984-09-24,2.38,,
1984-09-25,2.36,,
1984-09-26,2.38,,
1984-09-27,2.34,,
1984-09-28,2.28,,
1984-10-01,2.29,,
1984-10-02,2.26,,
1984-10-03,2.21,,
1984-10-04,2.2,,
1984-10-05,2.2,,
1984-10-08,2.15,,
1984-10-09,2.12,,
1984-10-10,2.13,,
1984-10-11,2.15,,
1984-10-12,2.21,,
1984-10-15,2.13,,
1984-10-16,2.12,,
1984-10-17,2.12,,
1984-10-18,2.17,,
1984-10-19,2.17,,
1984-10-22,2.2,,
1984-10-23,2.18,,
1984-10-24,2.13,,
1984-10-25,2.12,,
1984-10-26,2.15,,
1984-10-29,2.13,,
1984-10-30,2.17,,
1984-10-31,2.17,,
1984-11-01,2.26,,
1984-11-02,2.26,,
1984-11-05,2.29,,
1984-11-06,2.41,,
1984-11-07,2.39,,
1984-11-08,2.29,,
1984-11-09,2.26,,
1984-11-12,2.31,,
1984-11-13,2.29,,
1984-11-14,2.28,,
1984-11-15,2.26,,
1984-11-16,2.18,,
1984-11-19,2.21,,
1984-11-20,2.23,,
1984-11-21,2.26,,
1984-11-23,2.31,,
1984-11-26,2.31,,
1984-11-27,2.34,,
1984-11-28,2.39,,
1984-11-29,2.39,,
1984-11-30,2.36,,
1984-12-03,2.31,,
1984-12-04,2.34,,
1984-12-05,2.33,,
1984-12-06,2.33,,
1984-12-07,2.38,,
1984-12-10,2.38,,
1984-12-11,2.46,,
1984-12-12,2.41,,
1984-12-13,2.42,,
1984-12-14,2.41,,
1984-12-17,2.42,,
1984-12-18,2.5,,
1984-12-19,2.5,,
1984-12-20,2.49,,
1984-12-21,2.47,,
1984-12-24,2.46,,
1984-12-26,2.47,,
1984-12-27,2.47,,
1984-12-28,2.47,,
1984-12-31,2.47,,
1985-01-02,2.41,,
1985-01-03,2.41,,
1985-01-04,2.41,,
1985-01-07,2.46,,
1985-01-08,2.46,,
1985-01-09,2.46,,
1985-01-10,2.5,,
1985-01-11,2.52,,
1985-01-14,2.63,,
1985-01-15,2.68,,
1985-01-16,2.67,,
1985-01-17,2.63,,
1985-01-18,2.62,,
1985-01-21,2.71,,
1985-01-22,2.73,,
1985-01-23,2.71,,
1985-01-24,2.62,,
1985-01-25,2.57,,
1985-01-28,2.6,,
1985-01-29,2.63,,
1985-01-30,2.71,,
1985-01-31,2.73,,
1985-02-01,2.71,,
1985-02-04,2.76,,
1985-02-05,2.73,,
1985-02-06,2.76,,
1985-02-07,2.75,,
1985-02-08,2.75,,
1985-02-11,2.7,,
1985-02-12,2.75,,
1985-02-13,2.68,,
1985-02-14,2.6,,
1985-02-15,2.62,,
1985-02-19,2.62,,
1985-02-20,2.6,,
1985-02-21,2.6,,
1985-02-22,2.57,,
1985-02-25,2.55,,
1985-02-26,2.55,,
1985-02-27,2.52,,
1985-02-28,2.54,,
1985-03-01,2.57,,
1985-03-04,2.59,,
1985-03-05,2.57,,
1985-03-06,2.6,,
1985-03-07,2.6,,
1985-03-08,2.63,,
1985-03-11,2.62,,
1985-03-12,2.63,,
1985-03-13,2.63,,
1985-03-14,2.6,,
1985-03-15,2.62,,
1985-03-18,2.62,,
1985-03-19,2.68,,
1985-03-20,2.7,,
1985-03-21,2.75,,
1985-03-22,2.75,,
1985-03-25,2.71,,
1985-03-26,2.62,,
1985-03-27,2.63,,
1985-03-28,2.7,,
1985-03-29,2.73,,
1985-04-01,2.76,,
1985-04-02,2.78,,
1985-04-03,2.73,,
1985-04-04,2.68,,
1985-04-08,2.65,,
1985-04-09,2.62,,
1985-04-10,2.62,,
1985-04-11,2.67,,
1985-04-12,2.67,,
1985-04-15,2.67,,
1985-04-16,2.68,,
1985-04-17,2.67,,
1985-04-18,2.68,,
1985-04-19,2.73,,
1985-04-22,2.71,,
1985-04-23,2.75,,
1985-04-24,2.71,,
1985-04-25,2.71,,
1985-04-26,2.68,,
1985-04-29,2.65,,
1985-04-30,2.63,,
1985-05-01,2.57,,
1985-05-02,2.59,,
1985-05-03,2.59,,
1985-05-06,2.59,,
1985-05-07,2.59,,
1985-05-08,2.57,,
1985-05-09,2.65,,
1985-05-10,2.71,,
1985-05-13,2.7,,
1985-05-14,2.67,,
1985-05-15,2.67,,
1985-05-16,2.68,,
1985-05-17,2.73,,
1985-05-20,2.83,,
1985-05-21,2.78,,
1985-05-22,2.71,,
1985-05-23,2.75,,
1985-05-24,2.75,,
1985-05-28,2.75,,
1985-05-29,2.76,,
1985-05-30,2.81,,
1985-05-31,2.91,,
1985-06-03,2.88,,
1985-06-04,2.92,,
1985-06-05,2.97,,
1985-06-06,2.99,,
1985-06-07,2.96,,
1985-06-10,2.94,,
1985-06-11,2.96,,
1985-06-12,2.92,,
1985-06-13,2.88,,
1985-06-14,2.89,,
1985-06-17,2.88,,
1985-06-18,2.88,,
1985-06-19,2.94,,
1985-06-20,2.94,,
1985-06-21,2.94,,
1985-06-24,2.96,,
1985-06-25,3.02,,
1985-06-26,3.04,,
1985-06-27,3.2,,
1985-06-28,3.13,,
1985-07-01,3.09,,
1985-07-02,3.04,,
1985-07-03,3.02,,
1985-07-05,3.01,,
1985-07-08,3.01,,
1985-07-09,3.04,,
1985-07-10,3.09,,
1985-07-11,3.05,,
1985-07-12,3.05,,
1985-07-15,2.97,,
1985-07-16,2.97,,
1985-07-17,2.97,,
1985-07-18,2.96,,
1985-07-19,2.94,,
1985-07-22,2.96,,
1985-07-23,2.92,,
1985-07-24,2.81,,
1985-07-25,2.81,,
1985-07-26,2.8,,
1985-07-29,2.75,,
1985-07-30,2.78,,
1985-07-31,2.84,,
1985-08-01,2.88,,
1985-08-02,2.91,,
1985-08-05,2.86,,
1985-08-06,2.89,,
1985-08-07,2.84,,
1985-08-08,2.88,,
1985-08-09,2.81,,
1985-08-12,2.73,,
1985-08-13,2.77,,
1985-08-14,2.75,,
1985-08-15,2.75,,
1985-08-16,2.73,,
1985-08-19,2.77,,
1985-08-20,2.83,,
1985-08-21,2.88,,
1985-08-22,2.87,,
1985-08-23,2.88,,
1985-08-26,2.87,,
1985-08-27,2.82,,
1985-08-28,2.78,,
1985-08-29,2.83,,
1985-08-30,2.85,,
1985-09-03,2.82,,
1985-09-04,2.8,,
1985-09-05,2.77,,
1985-09-06,2.77,,
1985-09-09,2.75,,
1985-09-10,2.73,,
1985-09-11,2.71,,
1985-09-12,2.7,,
1985-09-13,2.66,,
1985-09-16,2.65,,
1985-09-17,2.7,,
1985-09-18,2.68,,
1985-09-19,2.66,,
1985-09-20,2.66,,
1985-09-23,2.71,,
1985-09-24,2.75,,
1985-09-25,2.75,,
1985-09-26,2.8,,
1985-09-30,2.8,,
1985-10-01,2.87,,
1985-10-02,2.85,,
1985-10-03,2.85,,
1985-10-04,2.92,,
1985-10-07,2.87,,
1985-10-08,2.82,,
1985-10-09,2.82,,
1985-10-10,2.83,,
1985-10-11,2.82,,
1985-10-14,2.92,,
1985-10-15,2.9,,
1985-10-16,2.9,,
1985-10-17,3.0,,
1985-10-18,2.99,,
1985-10-21,2.99,,
1985-10-22,2.99,,
1985-10-23,2.99,,
1985-10-24,2.97,,
1985-10-25,2.95,,
1985-10-28,2.97,,
1985-10-29,2.99,,
1985-10-30,3.04,,
1985-10-31,3.05,,
1985-11-01,3.07,,
1985-11-04,3.09,,
1985-11-05,3.07,,
1985-11-06,3.12,,
1985-11-07,3.14,,
1985-11-08,3.16,,
1985-11-11,3.24,,
1985-11-12,3.22,,
1985-11-13,3.21,,
1985-11-14,3.26,,
1985-11-15,3.21,,
1985-11-18,3.19,,
1985-11-19,3.14,,
1985-11-20,3.22,,
1985-11-21,3.29,,
1985-11-22,3.29,,
1985-11-25,3.27,,
1985-11-26,3.29,,
1985-11-27,3.29,,
1985-11-29,3.33,,
1985-12-02,3.33,,
1985-12-03,3.34,,
1985-12-04,3.44,,
1985-12-05,3.38,,
1985-12-06,3.38,,
1985-12-09,3.36,,
1985-12-10,3.33,,
1985-12-11,3.38,,
1985-12-12,3.43,,
1985-12-13,3.46,,
1985-12-16,3.5,,
1985-12-17,3.5,,
1985-12-18,3.51,,
1985-12-19,3.58,,
1985-12-20,3.6,,
1985-12-23,3.56,,
1985-12-24,3.5,,
1985-12-26,3.44,,
1985-12-27,3.43,,
1985-12-30,3.44,,
1985-12-31,3.53,,
1986-01-02,3.48,,
1986-01-03,3.5,,
1986-01-06,3.56,,
1986-01-07,3.66,,
1986-01-08,3.58,,
1986-01-09,3.5,,
1986-01-10,3.56,,
1986-01-13,3.61,,
1986-01-14,3.77,,
1986-01-15,3.82,,
1986-01-16,3.82,,
1986-01-17,3.78,,
1986-01-20,3.75,,
1986-01-21,3.73,,
1986-01-22,3.75,,
1986-01-23,3.75,,
1986-01-24,3.77,,
1986-01-27,3.77,,
1986-01-28,3.78,,
1986-01-29,3.78,,
1986-01-30,3.8,,
1986-01-31,3.75,,
1986-02-03,3.73,,
1986-02-04,3.75,,
1986-02-05,3.77,,
1986-02-06,3.61,,
1986-02-07,3.65,,
1986-02-10,3.7,,
1986-02-11,3.75,,
1986-02-12,3.75,,
1986-02-13,3.78,,
1986-02-14,3.77,,
1986-02-18,3.78,,
1986-02-19,3.77,,
1986-02-20,3.73,,
1986-02-21,3.78,,
1986-02-24,3.77,,
1986-02-25,3.8,,
1986-02-26,3.8,,
1986-02-27,3.83,,
1986-02-28,3.8,,
1986-03-03,3.78,,
1986-03-04,3.73,,
1986-03-05,3.78,,
1986-03-06,3.83,,
1986-03-07,3.94,,
1986-03-10,3.92,,
1986-03-11,3.97,,
1986-03-12,3.97,,
1986-03-13,3.95,,
1986-03-14,3.97,,
1986-03-17,3.9,,
1986-03-18,3.89,,
1986-03-19,3.87,,
1986-03-20,3.89,,
1986-03-21,3.83,,
1986-03-24,3.94,,
1986-03-25,3.9,,
1986-03-26,4.0,,
1986-03-27,4.06,,
1986-03-31,4.04,,
1986-04-01,3.8,,
1986-04-02,3.53,,
1986-04-03,3.46,,
1986-04-04,3.41,,
1986-04-07,3.55,,
1986-04-08,3.53,,
1986-04-09,3.5,,
1986-04-10,3.48,,
1986-04-11,3.51,,
1986-04-14,3.53,,
1986-04-15,3.61,,
1986-04-16,3.68,,
1986-04-17,3.66,,
1986-04-18,3.6,,
1986-04-21,3.56,,
1986-04-22,3.51,,
1986-04-23,3.5,,
1986-04-24,3.44,,
1986-04-25,3.36,,
1986-04-28,3.38,,
1986-04-29,3.66,,
1986-04-30,3.6,,
1986-05-01,3.58,,
1986-05-02,3.55,,
1986-05-05,3.63,,
1986-05-06,3.56,,
1986-05-07,3.56,,
1986-05-08,3.61,,
1986-05-09,3.73,,
1986-05-12,3.73,,
1986-05-13,3.8,,
1986-05-14,3.82,,
1986-05-15,3.75,,
1986-05-16,3.7,,
1986-05-19,3.65,,
1986-05-20,3.66,,
1986-05-21,3.66,,
1986-05-22,3.73,,
1986-05-23,3.75,,
1986-05-27,3.73,,
1986-05-28,3.78,,
1986-05-29,3.85,,
1986-05-30,3.85,,
1986-06-02,3.78,,
1986-06-03,3.74,,
1986-06-04,3.69,,
1986-06-05,3.69,,
1986-06-06,3.69,,
1986-06-09,3.61,,
1986-06-10,3.56,,
1986-06-11,3.56,,
1986-06-12,3.61,,
1986-06-13,3.66,,
1986-06-16,3.74,,
1986-06-17,3.59,,
1986-06-18,3.61,,
1986-06-19,3.54,,
1986-06-20,3.59,,
1986-06-23,3.54,,
1986-06-24,3.54,,
1986-06-25,3.64,,
1986-06-26,3.54,,
1986-06-27,3.61,,
1986-06-30,3.72,,
1986-07-01,3.77,,
1986-07-02,3.89,,
1986-07-03,3.97,,
1986-07-07,3.77,,
1986-07-08,3.66,,
1986-07-09,3.72,,
1986-07-10,3.72,,
1986-07-11,3.79,,
1986-07-14,3.74,,
1986-07-15,3.61,,
1986-07-16,3.64,,
1986-07-17,3.69,,
1986-07-18,3.69,,
1986-07-21,3.66,,
1986-07-22,3.64,,
1986-07-23,3.72,,
1986-07-24,3.82,,
1986-07-25,3.79,,
1986-07-28,3.72,,
1986-07-29,3.66,,
1986-07-30,3.69,,
1986-07-31,3.74,,
1986-08-01,3.77,,
1986-08-04,3.77,,
1986-08-05,4.05,,
1986-08-06,3.97,,
1986-08-07,4.07,,
1986-08-08,4.12,,
1986-08-11,4.17,,
1986-08-12,4.3,,
1986-08-13,4.36,,
1986-08-14,4.41,,
1986-08-15,4.44,,
1986-08-18,4.41,,
1986-08-19,4.3,,
1986-08-20,4.33,,
1986-08-21,4.38,,
1986-08-22,4.38,,
1986-08-25,4.28,,
1986-08-26,4.49,,
1986-08-27,4.46,,
1986-08-28,4.41,,
1986-08-29,4.46,,
1986-09-02,4.3,,
1986-09-03,4.22,,
1986-09-04,4.28,,
1986-09-05,4.17,,
1986-09-08,4.06,,
1986-09-09,4.06,,
1986-09-10,4.09,,
1986-09-11,3.93,,
1986-09-12,3.63,,
1986-09-15,3.66,,
1986-09-16,3.66,,
1986-09-17,3.93,,
1986-09-18,3.79,,
1986-09-19,3.79,,
1986-09-22,3.79,,
1986-09-23,3.77,,
1986-09-24,3.77,,
1986-09-25,3.79,,
1986-09-26,3.93,,
1986-09-29,3.85,,
1986-09-30,3.79,,
1986-10-01,3.96,,
1986-10-02,3.82,,
1986-10-03,3.85,,
1986-10-06,3.9,,
1986-10-07,3.87,,
1986-10-08,4.04,,
1986-10-09,3.98,,
1986-10-10,3.93,,
1986-10-13,3.96,,
1986-10-14,4.04,,
1986-10-15,4.06,,
1986-10-16,4.06,,
1986-10-17,4.01,,
1986-10-20,3.9,,
1986-10-21,3.9,,
1986-10-22,3.93,,
1986-10-23,3.9,,
1986-10-24,3.9,,
1986-10-27,3.9,,
1986-10-28,3.96,,
1986-10-29,4.09,,
1986-10-30,4.2,,
1986-10-31,4.25,,
1986-11-03,4.25,,
1986-11-04,4.25,,
1986-11-05,4.6,,
1986-11-06,4.6,,
1986-11-07,4.52,,
1986-11-10,4.57,,
1986-11-11,4.68,,
1986-11-12,4.68,,
1986-11-13,4.84,,
1986-11-14,4.94,,
1986-11-17,4.6,,
1986-11-18,4.33,,
1986-11-19,4.2,,
1986-11-20,4.52,,
1986-11-21,4.62,,
1986-11-24,4.46,,
1986-11-25,4.49,,
1986-11-26,4.57,,
1986-11-28,4.54,,
1986-12-01,4.44,,
1986-12-02,4.52,,
1986-12-03,4.62,,
1986-12-04,4.57,,
1986-12-05,4.41,,
1986-12-08,4.46,,
1986-12-09,4.44,,
1986-12-10,4.46,,
1986-12-11,4.33,,
1986-12-12,4.3,,
1986-12-15,4.28,,
1986-12-16,4.38,,
1986-12-17,4.25,,
1986-12-18,3.98,,
1986-12-19,4.01,,
1986-12-22,3.98,,
1986-12-23,3.93,,
1986-12-24,3.96,,
1986-12-26,3.9,,
1986-12-29,3.87,,
1986-12-30,3.87,,
1986-12-31,3.93,,
1987-01-02,3.96,,
1987-01-05,4.01,,
1987-01-06,3.98,,
1987-01-07,3.96,,
1987-01-08,4.04,,
1987-01-09,4.12,,
1987-01-12,3.87,,
1987-01-13,3.82,,
1987-01-14,3.87,,
1987-01-15,3.98,,
1987-01-16,3.9,,
1987-01-19,3.98,,
1987-01-20,4.04,,
1987-01-21,3.9,,
1987-01-22,4.04,,
1987-01-23,3.96,,
1987-01-26,3.82,,
1987-01-27,3.93,,
1987-01-28,3.9,,
1987-01-29,3.96,,
1987-01-30,3.9,,
1987-02-02,3.93,,
1987-02-03,4.04,,
1987-02-04,4.01,,
1987-02-05,4.06,,
1987-02-06,4.06,,
1987-02-09,4.09,,
1987-02-10,4.01,,
1987-02-11,3.98,,
1987-02-12,4.04,,
1987-02-13,4.04,,
1987-02-17,4.12,,
1987-02-18,4.06,,
1987-02-19,4.04,,
1987-02-20,4.12,,
1987-02-23,4.04,,
1987-02-24,4.06,,
1987-02-25,4.06,,
1987-02-26,4.04,,
1987-02-27,4.06,,
1987-03-02,4.06,,
1987-03-03,4.12,,
1987-03-04,4.2,,
1987-03-05,4.3,,
1987-03-06,4.33,,
1987-03-09,4.28,,
1987-03-10,4.28,,
1987-03-11,4.14,,
1987-03-12,4.2,,
1987-03-13,4.25,,
1987-03-16,4.2,,
1987-03-17,4.25,,
1987-03-18,4.3,,
1987-03-19,4.28,,
1987-03-20,4.33,,
1987-03-23,4.3,,
1987-03-24,4.41,,
1987-03-25,4.44,,
1987-03-26,4.33,,
1987-03-27,4.25,,
1987-03-30,4.09,,
1987-03-31,4.2,,
1987-04-01,4.17,,
1987-04-02,4.22,,
1987-04-03,4.25,,
1987-04-06,4.33,,
1987-04-07,4.33,,
1987-04-08,4.3,,
1987-04-09,4.3,,
1987-04-10,4.25,,
1987-04-13,4.2,,
1987-04-14,4.06,,
1987-04-15,4.2,,
1987-04-16,4.25,,
1987-04-20,4.22,,
1987-04-21,4.25,,
1987-04-22,4.17,,
1987-04-23,4.2,,
1987-04-24,4.04,,
1987-04-27,4.04,,
1987-04-28,4.09,,
1987-04-29,4.14,,
1987-04-30,4.2,,
1987-05-01,4.12,,
1987-05-04,4.06,,
1987-05-05,4.2,,
1987-05-06,4.22,,
1987-05-07,4.2,,
1987-05-08,4.12,,
1987-05-11,4.17,,
1987-05-12,4.22,,
1987-05-13,4.17,,
1987-05-14,4.25,,
1987-05-15,4.12,,
1987-05-18,4.22,,
1987-05-19,4.14,,
1987-05-20,4.12,,
1987-05-21,4.12,,
1987-05-22,4.2,,
1987-05-26,4.46,,
1987-05-27,4.38,,
1987-05-28,4.33,,
1987-05-29,4.49,,
1987-06-01,4.7,,
1987-06-02,4.54,,
1987-06-03,4.57,,
1987-06-04,4.49,,
1987-06-05,4.49,,
1987-06-08,4.57,,
1987-06-09,4.73,,
1987-06-10,4.81,,
1987-06-11,4.97,,
1987-06-12,5.0,,
1987-06-15,5.0,,
1987-06-16,4.97,,
1987-06-17,4.92,,
1987-06-18,4.84,,
1987-06-19,4.92,,
1987-06-22,5.08,,
1987-06-23,5.05,,
1987-06-24,5.18,,
1987-06-25,5.4,,
1987-06-26,5.48,,
1987-06-29,5.34,,
1987-06-30,5.24,,
1987-07-01,5.24,,
1987-07-02,5.45,,
1987-07-06,5.42,,
1987-07-07,5.48,,
1987-07-08,5.45,,
1987-07-09,5.42,,
1987-07-10,5.37,,
1987-07-13,5.34,,
1987-07-14,5.34,,
1987-07-15,5.37,,
1987-07-16,5.34,,
1987-07-17,5.32,,
1987-07-20,5.21,,
1987-07-21,5.05,,
1987-07-22,5.13,,
1987-07-23,5.13,,
1987-07-24,5.13,,
1987-07-27,5.32,,
1987-07-28,5.26,,
1987-07-29,5.32,,
1987-07-30,5.5,,
1987-07-31,5.48,,
1987-08-03,5.42,,
1987-08-04,5.37,,
1987-08-05,5.64,,
1987-08-06,5.75,,
1987-08-07,5.83,,
1987-08-10,5.83,,
1987-08-11,6.0,,
1987-08-12,6.03,,
1987-08-13,6.12,,
1987-08-14,6.03,,
1987-08-17,5.98,,
1987-08-18,5.84,,
1987-08-19,5.81,,
1987-08-20,5.95,,
1987-08-21,6.06,,
1987-08-24,6.06,,
1987-08-25,6.12,,
1987-08-26,5.95,,
1987-08-27,5.92,,
1987-08-28,5.75,,
1987-08-31,5.81,,
1987-09-01,5.84,,
1987-09-02,5.84,,
1987-09-03,5.75,,
1987-09-04,5.61,,
1987-09-08,5.44,,
1987-09-09,5.72,,
1987-09-10,5.78,,
1987-09-11,5.92,,
1987-09-14,5.95,,
1987-09-15,5.86,,
1987-09-16,5.81,,
1987-09-17,5.81,,
1987-09-18,5.78,,
1987-09-21,5.5,,
1987-09-22,5.75,,
1987-09-23,5.58,,
1987-09-24,5.64,,
1987-09-25,5.67,,
1987-09-28,5.86,,
1987-09-29,5.89,,
1987-09-30,5.95,,
1987-10-01,6.03,,
1987-10-02,6.03,,
1987-10-05,6.06,,
1987-10-06,5.86,,
1987-10-07,5.7,,
1987-10-08,5.61,,
1987-10-09,5.61,,
1987-10-12,5.53,,
1987-10-13,5.7,,
1987-10-14,5.61,,
1987-10-15,5.39,,
1987-10-16,5.22,,
1987-10-19,4.18,,
1987-10-20,4.29,,
1987-10-21,4.71,,
1987-10-22,4.49,,
1987-10-23,4.57,,
1987-10-26,4.18,,
1987-10-27,4.1,,
1987-10-28,4.1,,
1987-10-29,4.46,,
1987-10-30,4.32,,
1987-11-02,4.18,,
1987-11-03,4.1,,
1987-11-04,4.1,,
1987-11-05,4.15,,
1987-11-06,4.12,,
1987-11-09,4.01,,
1987-11-10,4.01,,
1987-11-11,3.98,,
1987-11-12,4.32,,
1987-11-13,4.46,,
1987-11-16,4.43,,
1987-11-17,4.32,,
1987-11-18,4.35,,
1987-11-19,4.24,,
1987-11-20,4.35,,
1987-11-23,4.35,,
1987-11-24,4.46,,
1987-11-25,4.55,,
1987-11-27,4.46,,
1987-11-30,4.18,,
1987-12-01,4.32,,
1987-12-02,4.43,,
1987-12-03,4.29,,
1987-12-04,4.18,,
1987-12-07,4.43,,
1987-12-08,4.49,,
1987-12-09,4.63,,
1987-12-10,4.57,,
1987-12-11,4.57,,
1987-12-14,4.69,,
1987-12-15,4.71,,
1987-12-16,4.74,,
1987-12-17,4.57,,
1987-12-18,4.71,,
1987-12-21,4.88,,
1987-12-22,4.71,,
1987-12-23,4.85,,
1987-12-24,4.8,,
1987-12-28,4.71,,
1987-12-29,4.69,,
1987-12-30,4.71,,
1987-12-31,4.77,,
1988-01-04,5.02,,
1988-01-05,4.6,,
1988-01-06,4.66,,
1988-01-07,4.77,,
1988-01-08,4.49,,
1988-01-11,4.43,,
1988-01-12,4.43,,
1988-01-13,4.38,,
1988-01-14,4.41,,
1988-01-15,4.43,,
1988-01-18,4.6,,
1988-01-19,4.55,,
1988-01-20,4.29,,
1988-01-21,4.29,,
1988-01-22,4.29,,
1988-01-25,4.38,,
1988-01-26,4.32,,
1988-01-27,4.24,,
1988-01-28,4.38,,
1988-01-29,4.43,,
1988-02-01,4.46,,
1988-02-02,4.52,,
1988-02-03,4.49,,
1988-02-04,4.46,,
1988-02-05,4.46,,
1988-02-08,4.38,,
1988-02-09,4.38,,
1988-02-10,4.43,,
1988-02-11,4.41,,
1988-02-12,4.49,,
1988-02-16,4.6,,
1988-02-17,4.57,,
1988-02-18,4.52,,
1988-02-19,4.57,,
1988-02-22,4.55,,
1988-02-23,4.52,,
1988-02-24,4.57,,
1988-02-25,4.57,,
1988-02-26,4.69,,
1988-02-29,4.66,,
1988-03-01,4.57,,
1988-03-02,4.49,,
1988-03-03,4.55,,
1988-03-04,4.55,,
1988-03-07,4.43,,
1988-03-08,4.57,,
1988-03-09,4.6,,
1988-03-10,4.46,,
1988-03-11,4.46,,
1988-03-14,4.55,,
1988-03-15,4.57,,
1988-03-16,4.57,,
1988-03-17,4.6,,
1988-03-18,4.6,,
1988-03-21,4.77,,
1988-03-22,4.66,,
1988-03-23,4.52,,
1988-03-24,4.63,,
1988-03-25,4.66,,
1988-03-28,4.6,,
1988-03-29,4.63,,
1988-03-30,4.57,,
1988-03-31,4.49,,
1988-04-04,4.49,,
1988-04-05,4.63,,
1988-04-06,4.77,,
1988-04-07,4.83,,
1988-04-08,5.08,,
1988-04-11,5.05,,
1988-04-12,5.08,,
1988-04-13,5.05,,
1988-04-14,4.71,,
1988-04-15,4.88,,
1988-04-18,5.11,,
1988-04-19,5.08,,
1988-04-20,4.94,,
1988-04-21,4.97,,
1988-04-22,5.02,,
1988-04-25,4.99,,
1988-04-26,5.02,,
1988-04-27,5.05,,
1988-04-28,5.11,,
1988-04-29,5.05,,
1988-05-02,5.05,,
1988-05-03,5.05,,
1988-05-04,5.13,,
1988-05-05,5.16,,
1988-05-06,5.11,,
1988-05-09,4.99,,
1988-05-10,4.99,,
1988-05-11,4.8,,
1988-05-12,4.85,,
1988-05-13,4.97,,
1988-05-16,4.99,,
1988-05-17,4.85,,
1988-05-18,4.83,,
1988-05-19,4.88,,
1988-05-20,4.8,,
1988-05-23,4.77,,
1988-05-24,4.77,,
1988-05-25,4.8,,
1988-05-26,4.74,,
1988-05-27,4.74,,
1988-05-31,4.85,,
1988-06-01,4.91,,
1988-06-02,4.88,,
1988-06-03,4.91,,
1988-06-06,4.99,,
1988-06-07,4.85,,
1988-06-08,4.91,,
1988-06-09,4.77,,
1988-06-10,4.71,,
1988-06-13,4.69,,
1988-06-14,4.63,,
1988-06-15,4.49,,
1988-06-16,4.41,,
1988-06-17,4.38,,
1988-06-20,4.38,,
1988-06-21,4.38,,
1988-06-22,4.43,,
1988-06-23,4.49,,
1988-06-24,4.38,,
1988-06-27,4.38,,
1988-06-28,4.49,,
1988-06-29,4.6,,
1988-06-30,4.55,,
1988-07-01,4.63,,
1988-07-05,4.66,,
1988-07-06,4.55,,
1988-07-07,4.46,,
1988-07-08,4.49,,
1988-07-11,4.49,,
1988-07-12,4.49,,
1988-07-13,4.46,,
1988-07-14,4.41,,
1988-07-15,4.43,,
1988-07-18,4.43,,
1988-07-19,4.46,,
1988-07-20,4.43,,
1988-07-21,4.41,,
1988-07-22,4.35,,
1988-07-25,4.43,,
1988-07-26,4.52,,
1988-07-27,4.49,,
1988-07-28,4.43,,
1988-07-29,4.6,,
1988-08-01,4.57,,
1988-08-02,4.69,,
1988-08-03,4.55,,
1988-08-04,4.52,,
1988-08-05,4.46,,
1988-08-08,4.49,,
1988-08-09,4.46,,
1988-08-10,4.41,,
1988-08-11,4.41,,
1988-08-12,4.35,,
1988-08-15,4.24,,
1988-08-16,4.3,,
1988-08-17,4.24,,
1988-08-18,4.24,,
1988-08-19,4.3,,
1988-08-22,4.24,,
1988-08-23,4.33,,
1988-08-24,4.42,,
1988-08-25,4.36,,
1988-08-26,4.36,,
1988-08-29,4.42,,
1988-08-30,4.36,,
1988-08-31,4.36,,
1988-09-01,4.3,,
1988-09-02,4.36,,
1988-09-06,4.36,,
1988-09-07,4.39,,
1988-09-08,4.42,,
1988-09-09,4.51,,
1988-09-12,4.45,,
1988-09-13,4.45,,
