date,AVY,AVY_EPS,PE Ratio
1977-05-19,2.89,,
1977-05-20,2.81,,
1977-05-23,2.78,,
1977-05-24,2.78,,
1977-05-25,2.88,,
1977-05-26,2.84,,
1977-05-27,2.78,,
1977-05-31,2.78,,
1977-06-01,2.84,,
1977-06-02,2.91,,
1977-06-03,2.88,,
1977-06-06,2.81,,
1977-06-07,2.84,,
1977-06-08,2.84,,
1977-06-09,2.81,,
1977-06-10,2.72,,
1977-06-13,2.84,,
1977-06-14,2.89,,
1977-06-15,2.88,,
1977-06-16,2.84,,
1977-06-17,2.77,,
1977-06-20,2.77,,
1977-06-21,2.78,,
1977-06-22,2.8,,
1977-06-23,2.78,,
1977-06-24,2.8,,
1977-06-27,2.88,,
1977-06-28,2.84,,
1977-06-29,2.84,,
1977-06-30,2.8,,
1977-07-01,2.77,,
1977-07-05,2.75,,
1977-07-06,2.63,,
1977-07-07,2.59,,
1977-07-08,2.48,,
1977-07-11,2.33,,
1977-07-12,2.47,,
1977-07-13,2.44,,
1977-07-15,2.48,,
1977-07-18,2.48,,
1977-07-19,2.48,,
1977-07-20,2.47,,
1977-07-21,2.48,,
1977-07-22,2.48,,
1977-07-25,2.45,,
1977-07-26,2.47,,
1977-07-27,2.45,,
1977-07-28,2.42,,
1977-07-29,2.41,,
1977-08-01,2.38,,
1977-08-02,2.25,,
1977-08-03,2.16,,
1977-08-04,2.19,,
1977-08-05,2.22,,
1977-08-08,2.23,,
1977-08-09,2.25,,
1977-08-10,2.25,,
1977-08-11,2.3,,
1977-08-12,2.3,,
1977-08-15,2.28,,
1977-08-16,2.25,,
1977-08-17,2.23,,
1977-08-18,2.27,,
1977-08-19,2.23,,
1977-08-22,2.17,,
1977-08-23,2.23,,
1977-08-24,2.14,,
1977-08-25,2.13,,
1977-08-26,2.17,,
1977-08-29,2.28,,
1977-08-30,2.41,,
1977-08-31,2.31,,
1977-09-01,2.25,,
1977-09-02,2.28,,
1977-09-06,2.25,,
1977-09-07,2.34,,
1977-09-08,2.31,,
1977-09-09,2.25,,
1977-09-12,2.19,,
1977-09-13,2.16,,
1977-09-14,2.16,,
1977-09-15,2.16,,
1977-09-16,2.14,,
1977-09-19,2.17,,
1977-09-20,2.19,,
1977-09-21,2.11,,
1977-09-22,2.14,,
1977-09-23,2.14,,
1977-09-26,2.09,,
1977-09-27,2.13,,
1977-09-28,2.13,,
1977-09-29,2.13,,
1977-09-30,2.17,,
1977-10-03,2.16,,
1977-10-04,2.19,,
1977-10-05,2.13,,
1977-10-06,2.16,,
1977-10-07,2.13,,
1977-10-10,2.09,,
1977-10-11,2.08,,
1977-10-12,2.05,,
1977-10-13,2.03,,
1977-10-14,2.0,,
1977-10-17,2.11,,
1977-10-18,2.13,,
1977-10-19,2.0,,
1977-10-20,2.11,,
1977-10-21,2.03,,
1977-10-24,1.97,,
1977-10-25,1.98,,
1977-10-26,2.02,,
1977-10-27,2.08,,
1977-10-28,2.06,,
1977-10-31,2.08,,
1977-11-01,2.05,,
1977-11-02,2.09,,
1977-11-03,2.05,,
1977-11-04,2.0,,
1977-11-07,2.08,,
1977-11-08,2.16,,
1977-11-09,2.16,,
1977-11-10,2.14,,
1977-11-11,2.16,,
1977-11-14,2.14,,
1977-11-15,2.2,,
1977-11-16,2.17,,
1977-11-17,2.16,,
1977-11-18,2.16,,
1977-11-21,2.2,,
1977-11-22,2.2,,
1977-11-23,2.16,,
1977-11-25,2.14,,
1977-11-28,2.17,,
1977-11-29,2.05,,
1977-11-30,2.03,,
1977-12-01,2.06,,
1977-12-02,2.05,,
1977-12-05,2.06,,
1977-12-06,2.02,,
1977-12-07,2.05,,
1977-12-08,2.09,,
1977-12-09,2.08,,
1977-12-12,2.03,,
1977-12-13,2.03,,
1977-12-14,2.05,,
1977-12-15,2.0,,
1977-12-16,1.98,,
1977-12-19,1.97,,
1977-12-20,1.91,,
1977-12-21,1.95,,
1977-12-22,2.0,,
1977-12-23,2.0,,
1977-12-27,1.97,,
1977-12-28,1.98,,
1977-12-29,1.98,,
1977-12-30,1.98,,
1978-01-03,2.03,,
1978-01-04,2.06,,
1978-01-05,2.03,,
1978-01-06,2.02,,
1978-01-09,1.97,,
1978-01-10,1.97,,
1978-01-11,1.97,,
1978-01-12,1.98,,
1978-01-13,1.97,,
1978-01-16,1.97,,
1978-01-17,1.95,,
1978-01-18,1.88,,
1978-01-19,1.91,,
1978-01-20,1.94,,
1978-01-23,1.88,,
1978-01-24,1.84,,
1978-01-25,1.86,,
1978-01-26,1.78,,
1978-01-27,1.81,,
1978-01-30,1.81,,
1978-01-31,1.77,,
1978-02-01,1.77,,
1978-02-02,1.8,,
1978-02-03,1.77,,
1978-02-06,1.72,,
1978-02-07,1.7,,
1978-02-08,1.77,,
1978-02-09,1.81,,
1978-02-10,1.84,,
1978-02-13,1.8,,
1978-02-14,1.8,,
1978-02-15,1.77,,
1978-02-16,1.77,,
1978-02-17,1.75,,
1978-02-21,1.75,,
1978-02-22,1.75,,
1978-02-23,1.73,,
1978-02-24,1.73,,
1978-02-27,1.75,,
1978-02-28,1.77,,
1978-03-01,1.77,,
1978-03-02,1.72,,
1978-03-03,1.7,,
1978-03-06,1.64,,
1978-03-07,1.66,,
1978-03-08,1.67,,
1978-03-09,1.66,,
1978-03-10,1.66,,
1978-03-13,1.63,,
1978-03-14,1.59,,
1978-03-15,1.56,,
1978-03-16,1.63,,
1978-03-17,1.72,,
1978-03-20,1.78,,
1978-03-21,1.73,,
1978-03-22,1.75,,
1978-03-23,1.75,,
1978-03-27,1.7,,
1978-03-28,1.73,,
1978-03-29,1.77,,
1978-03-30,1.89,,
1978-03-31,1.97,,
1978-04-03,1.88,,
1978-04-04,1.94,,
1978-04-05,1.94,,
1978-04-06,1.89,,
1978-04-07,1.95,,
1978-04-10,1.89,,
1978-04-11,1.89,,
1978-04-12,1.89,,
1978-04-13,2.0,,
1978-04-14,2.03,,
1978-04-17,2.06,,
1978-04-18,1.95,,
1978-04-19,2.0,,
1978-04-20,2.0,,
1978-04-21,2.03,,
1978-04-24,2.03,,
1978-04-25,2.08,,
1978-04-26,2.08,,
1978-04-27,2.08,,
1978-04-28,2.08,,
1978-05-01,2.08,,
1978-05-02,2.11,,
1978-05-03,2.06,,
1978-05-04,2.06,,
1978-05-05,2.06,,
1978-05-08,2.06,,
1978-05-09,2.03,,
1978-05-10,2.03,,
1978-05-11,2.09,,
1978-05-12,2.03,,
1978-05-15,2.03,,
1978-05-16,2.05,,
1978-05-17,2.09,,
1978-05-18,1.97,,
1978-05-19,1.98,,
1978-05-22,1.98,,
1978-05-23,1.94,,
1978-05-24,1.91,,
1978-05-25,1.94,,
1978-05-26,1.94,,
1978-05-30,1.97,,
1978-05-31,2.05,,
1978-06-01,1.97,,
1978-06-02,1.94,,
1978-06-05,2.03,,
1978-06-06,2.06,,
1978-06-07,2.06,,
1978-06-08,2.11,,
1978-06-09,2.11,,
1978-06-12,2.05,,
1978-06-13,2.05,,
1978-06-14,2.08,,
1978-06-15,2.06,,
1978-06-16,2.05,,
1978-06-19,2.0,,
1978-06-20,2.02,,
1978-06-21,2.05,,
1978-06-22,2.05,,
1978-06-23,2.0,,
1978-06-26,2.02,,
1978-06-27,1.98,,
1978-06-28,2.0,,
1978-06-29,2.09,,
1978-06-30,2.09,,
1978-07-03,2.09,,
1978-07-05,2.09,,
1978-07-06,2.06,,
1978-07-07,2.14,,
1978-07-10,2.09,,
1978-07-11,2.09,,
1978-07-12,2.09,,
1978-07-13,2.09,,
1978-07-14,2.11,,
1978-07-17,2.06,,
1978-07-18,2.09,,
1978-07-19,2.09,,
1978-07-20,2.09,,
1978-07-21,2.08,,
1978-07-24,2.06,,
1978-07-25,2.08,,
1978-07-26,2.09,,
1978-07-27,2.06,,
1978-07-28,2.06,,
1978-07-31,2.11,,
1978-08-01,2.08,,
1978-08-02,2.19,,
1978-08-03,2.27,,
1978-08-04,2.33,,
1978-08-07,2.36,,
1978-08-08,2.42,,
1978-08-09,2.39,,
1978-08-10,2.31,,
1978-08-11,2.33,,
1978-08-14,2.3,,
1978-08-15,2.31,,
1978-08-16,2.36,,
1978-08-17,2.38,,
1978-08-18,2.36,,
1978-08-21,2.36,,
1978-08-22,2.36,,
1978-08-23,2.42,,
1978-08-24,2.42,,
1978-08-25,2.38,,
1978-08-28,2.42,,
1978-08-29,2.34,,
1978-08-30,2.33,,
1978-08-31,2.3,,
1978-09-01,2.27,,
1978-09-05,2.25,,
1978-09-06,2.27,,
1978-09-07,2.27,,
1978-09-08,2.28,,
1978-09-11,2.3,,
1978-09-12,2.3,,
1978-09-13,2.31,,
1978-09-14,2.31,,
1978-09-15,2.31,,
1978-09-18,2.3,,
1978-09-19,2.27,,
1978-09-20,2.17,,
1978-09-21,2.16,,
1978-09-22,2.2,,
1978-09-25,2.27,,
1978-09-26,2.27,,
1978-09-27,2.2,,
1978-09-28,2.19,,
1978-09-29,2.19,,
1978-10-02,2.16,,
1978-10-03,2.16,,
1978-10-04,2.17,,
1978-10-05,2.17,,
1978-10-06,2.2,,
1978-10-09,2.2,,
1978-10-10,2.17,,
1978-10-11,2.17,,
1978-10-12,2.05,,
1978-10-13,2.06,,
1978-10-16,2.06,,
1978-10-17,1.89,,
1978-10-18,1.88,,
1978-10-19,1.92,,
1978-10-20,1.84,,
1978-10-23,1.84,,
1978-10-24,1.86,,
1978-10-25,1.89,,
1978-10-26,1.84,,
1978-10-27,1.72,,
1978-10-30,1.69,,
1978-10-31,1.78,,
1978-11-01,1.84,,
1978-11-02,1.77,,
1978-11-03,1.77,,
1978-11-06,1.8,,
1978-11-07,1.77,,
1978-11-08,1.8,,
1978-11-09,1.8,,
1978-11-10,1.81,,
1978-11-13,1.75,,
1978-11-14,1.8,,
1978-11-15,1.8,,
1978-11-16,1.81,,
1978-11-17,1.83,,
1978-11-20,1.75,,
1978-11-21,1.75,,
1978-11-22,1.73,,
1978-11-24,1.72,,
1978-11-27,1.72,,
1978-11-28,1.75,,
1978-11-29,1.75,,
1978-11-30,1.78,,
1978-12-01,1.83,,
1978-12-04,1.81,,
1978-12-05,1.8,,
1978-12-06,1.86,,
1978-12-07,1.83,,
1978-12-08,1.86,,
1978-12-11,1.86,,
1978-12-12,1.83,,
1978-12-13,1.8,,
1978-12-14,1.75,,
1978-12-15,1.73,,
1978-12-18,1.72,,
1978-12-19,1.69,,
1978-12-20,1.73,,
1978-12-21,1.73,,
1978-12-22,1.8,,
1978-12-26,1.78,,
1978-12-27,1.73,,
1978-12-28,1.75,,
1978-12-29,1.88,,
1979-01-02,1.84,,
1979-01-03,1.81,,
1979-01-04,1.83,,
1979-01-05,1.84,,
1979-01-08,1.86,,
1979-01-09,1.94,,
1979-01-10,1.94,,
1979-01-11,1.91,,
1979-01-12,1.94,,
1979-01-15,1.98,,
1979-01-16,1.95,,
1979-01-17,1.94,,
1979-01-18,1.91,,
1979-01-19,1.91,,
1979-01-22,1.84,,
1979-01-23,1.84,,
1979-01-24,1.84,,
1979-01-25,2.02,,
1979-01-26,2.11,,
1979-01-29,2.11,,
1979-01-30,2.06,,
1979-01-31,2.06,,
1979-02-01,2.05,,
1979-02-02,2.03,,
1979-02-05,1.98,,
1979-02-06,1.94,,
1979-02-07,1.94,,
1979-02-08,1.98,,
1979-02-09,1.98,,
1979-02-12,1.97,,
1979-02-13,2.06,,
1979-02-14,2.0,,
1979-02-15,2.06,,
1979-02-16,2.03,,
1979-02-20,2.09,,
1979-02-21,2.09,,
1979-02-22,2.06,,
1979-02-23,2.05,,
1979-02-26,2.05,,
1979-02-27,2.05,,
1979-02-28,2.05,,
1979-03-01,2.05,,
1979-03-02,2.03,,
1979-03-05,2.09,,
1979-03-06,2.09,,
1979-03-07,2.09,,
1979-03-08,2.05,,
1979-03-09,2.09,,
1979-03-12,2.09,,
1979-03-13,2.11,,
1979-03-14,2.09,,
1979-03-15,2.09,,
1979-03-16,2.11,,
1979-03-19,2.11,,
1979-03-20,2.13,,
1979-03-21,2.14,,
1979-03-22,2.13,,
1979-03-23,2.13,,
1979-03-26,2.11,,
1979-03-27,2.09,,
1979-03-28,2.09,,
1979-03-29,2.09,,
1979-03-30,2.16,,
1979-04-02,2.17,,
1979-04-03,2.16,,
1979-04-04,2.16,,
1979-04-05,2.25,,
1979-04-06,2.27,,
1979-04-09,2.22,,
1979-04-10,2.25,,
1979-04-11,2.2,,
1979-04-12,2.19,,
1979-04-16,2.13,,
1979-04-17,2.11,,
1979-04-18,2.13,,
1979-04-19,2.22,,
1979-04-20,2.19,,
1979-04-23,2.2,,
1979-04-24,2.17,,
1979-04-25,2.16,,
1979-04-26,2.19,,
1979-04-27,2.14,,
1979-04-30,2.14,,
1979-05-01,2.13,,
1979-05-02,2.13,,
1979-05-03,2.16,,
1979-05-04,2.14,,
1979-05-07,2.09,,
1979-05-08,2.09,,
1979-05-09,2.13,,
1979-05-10,2.05,,
1979-05-11,2.0,,
1979-05-14,1.95,,
1979-05-15,1.98,,
1979-05-16,2.0,,
1979-05-17,2.0,,
1979-05-18,2.03,,
1979-05-21,2.11,,
1979-05-22,2.03,,
1979-05-23,2.06,,
1979-05-24,2.03,,
1979-05-25,2.03,,
1979-05-29,2.03,,
1979-05-30,2.02,,
1979-05-31,2.02,,
1979-06-01,2.0,,
1979-06-04,1.95,,
1979-06-05,2.03,,
1979-06-06,2.06,,
1979-06-07,2.19,,
1979-06-08,2.17,,
1979-06-11,2.16,,
1979-06-12,2.17,,
1979-06-13,2.14,,
1979-06-14,2.06,,
1979-06-15,2.08,,
1979-06-18,2.09,,
1979-06-19,2.13,,
1979-06-20,2.11,,
1979-06-21,2.05,,
1979-06-22,2.06,,
1979-06-25,2.03,,
1979-06-26,2.0,,
1979-06-27,2.08,,
1979-06-28,2.09,,
1979-06-29,2.16,,
1979-07-02,2.13,,
1979-07-03,2.17,,
1979-07-05,2.11,,
1979-07-06,2.09,,
1979-07-09,2.11,,
1979-07-10,2.23,,
1979-07-11,2.22,,
1979-07-12,2.27,,
1979-07-13,2.33,,
1979-07-16,2.25,,
1979-07-17,2.19,,
1979-07-18,2.19,,
1979-07-19,2.22,,
1979-07-20,2.19,,
1979-07-23,2.14,,
1979-07-24,2.13,,
1979-07-25,2.17,,
1979-07-26,2.17,,
1979-07-27,2.16,,
1979-07-30,2.17,,
1979-07-31,2.17,,
1979-08-01,2.23,,
1979-08-02,2.28,,
1979-08-03,2.25,,
1979-08-06,2.27,,
1979-08-07,2.25,,
1979-08-08,2.25,,
1979-08-09,2.27,,
1979-08-10,2.34,,
1979-08-13,2.41,,
1979-08-14,2.36,,
1979-08-15,2.34,,
1979-08-16,2.38,,
1979-08-17,2.34,,
1979-08-20,2.33,,
1979-08-21,2.36,,
1979-08-22,2.36,,
1979-08-23,2.36,,
1979-08-24,2.31,,
1979-08-27,2.31,,
1979-08-28,2.31,,
1979-08-29,2.3,,
1979-08-30,2.28,,
1979-08-31,2.34,,
1979-09-04,2.23,,
1979-09-05,2.22,,
1979-09-06,2.25,,
1979-09-07,2.3,,
1979-09-10,2.28,,
1979-09-11,2.28,,
1979-09-12,2.31,,
1979-09-13,2.31,,
1979-09-14,2.38,,
1979-09-17,2.41,,
1979-09-18,2.36,,
1979-09-19,2.34,,
1979-09-20,2.38,,
1979-09-21,2.38,,
1979-09-24,2.41,,
1979-09-25,2.39,,
1979-09-26,2.38,,
1979-09-27,2.38,,
1979-09-28,2.39,,
1979-10-01,2.38,,
1979-10-02,2.38,,
1979-10-03,2.38,,
1979-10-04,2.61,,
1979-10-05,2.61,,
1979-10-08,2.58,,
1979-10-09,2.44,,
1979-10-10,2.34,,
1979-10-11,2.38,,
1979-10-12,2.44,,
1979-10-15,2.36,,
1979-10-16,2.38,,
1979-10-17,2.38,,
1979-10-18,2.36,,
1979-10-19,2.31,,
1979-10-22,2.3,,
1979-10-23,2.28,,
1979-10-24,2.28,,
1979-10-25,2.28,,
1979-10-26,2.2,,
1979-10-29,2.17,,
1979-10-30,2.23,,
1979-10-31,2.22,,
1979-11-01,2.42,,
1979-11-02,2.34,,
1979-11-05,2.27,,
1979-11-06,2.27,,
1979-11-07,2.25,,
1979-11-08,2.25,,
1979-11-09,2.31,,
1979-11-12,2.31,,
1979-11-13,2.31,,
1979-11-14,2.31,,
1979-11-15,2.36,,
1979-11-16,2.36,,
1979-11-19,2.31,,
1979-11-20,2.3,,
1979-11-21,2.2,,
1979-11-23,2.25,,
1979-11-26,2.27,,
1979-11-27,2.31,,
1979-11-28,2.3,,
1979-11-29,2.33,,
1979-11-30,2.39,,
1979-12-03,2.34,,
1979-12-04,2.34,,
1979-12-05,2.36,,
1979-12-06,2.39,,
1979-12-07,2.38,,
1979-12-10,2.39,,
1979-12-11,2.31,,
1979-12-12,2.31,,
1979-12-13,2.22,,
1979-12-14,2.25,,
1979-12-17,2.28,,
1979-12-18,2.28,,
1979-12-19,2.25,,
1979-12-20,2.25,,
1979-12-21,2.27,,
1979-12-24,2.23,,
1979-12-26,2.23,,
1979-12-27,2.22,,
1979-12-28,2.17,,
1979-12-31,2.25,,
1980-01-02,2.22,,
1980-01-03,2.14,,
1980-01-04,2.19,,
1980-01-07,2.17,,
1980-01-08,2.14,,
1980-01-09,2.16,,
1980-01-10,2.22,,
1980-01-11,2.25,,
1980-01-14,2.31,,
1980-01-15,2.42,,
1980-01-16,2.47,,
1980-01-17,2.5,,
1980-01-18,2.47,,
1980-01-21,2.5,,
1980-01-22,2.48,,
1980-01-23,2.56,,
1980-01-24,2.59,,
1980-01-25,2.52,,
1980-01-28,2.53,,
1980-01-29,2.55,,
1980-01-30,2.48,,
1980-01-31,2.5,,
1980-02-01,2.56,,
1980-02-04,2.63,,
1980-02-05,2.75,,
1980-02-06,2.84,,
1980-02-07,2.81,,
1980-02-08,2.84,,
1980-02-11,2.84,,
1980-02-12,2.86,,
1980-02-13,2.86,,
1980-02-14,2.83,,
1980-02-15,2.72,,
1980-02-19,2.7,,
1980-02-20,2.73,,
1980-02-21,2.75,,
1980-02-22,2.69,,
1980-02-25,2.55,,
1980-02-26,2.56,,
1980-02-27,2.48,,
1980-02-28,2.42,,
1980-02-29,2.47,,
1980-03-03,2.41,,
1980-03-04,2.44,,
1980-03-05,2.41,,
1980-03-06,2.33,,
1980-03-07,2.38,,
1980-03-10,2.34,,
1980-03-11,2.36,,
1980-03-12,2.34,,
1980-03-13,2.34,,
1980-03-14,2.31,,
1980-03-17,2.34,,
1980-03-18,2.38,,
1980-03-19,2.33,,
1980-03-20,2.34,,
1980-03-21,2.31,,
1980-03-24,2.28,,
1980-03-25,2.22,,
1980-03-26,2.2,,
1980-03-27,2.13,,
1980-03-28,2.16,,
1980-03-31,2.17,,
1980-04-01,2.19,,
1980-04-02,2.2,,
1980-04-03,2.14,,
1980-04-07,2.09,,
1980-04-08,2.19,,
1980-04-09,2.14,,
1980-04-10,2.14,,
1980-04-11,2.06,,
1980-04-14,2.0,,
1980-04-15,2.0,,
1980-04-16,1.97,,
1980-04-17,1.95,,
1980-04-18,1.94,,
1980-04-21,1.97,,
1980-04-22,1.97,,
1980-04-23,2.0,,
1980-04-24,1.97,,
1980-04-25,1.98,,
1980-04-28,2.09,,
1980-04-29,2.08,,
1980-04-30,2.09,,
1980-05-01,2.17,,
1980-05-02,2.14,,
1980-05-05,2.14,,
1980-05-06,2.06,,
1980-05-07,2.14,,
1980-05-08,2.16,,
1980-05-09,2.17,,
1980-05-12,2.25,,
1980-05-13,2.27,,
1980-05-14,2.27,,
1980-05-15,2.25,,
1980-05-16,2.28,,
1980-05-19,2.3,,
1980-05-20,2.28,,
1980-05-21,2.3,,
1980-05-22,2.28,,
1980-05-23,2.31,,
1980-05-27,2.31,,
1980-05-28,2.31,,
1980-05-29,2.25,,
1980-05-30,2.25,,
1980-06-02,2.23,,
1980-06-03,2.25,,
1980-06-04,2.25,,
1980-06-05,2.25,,
1980-06-06,2.28,,
1980-06-09,2.28,,
1980-06-10,2.25,,
1980-06-11,2.25,,
1980-06-12,2.25,,
1980-06-13,2.28,,
1980-06-16,2.3,,
1980-06-17,2.28,,
1980-06-18,2.28,,
1980-06-19,2.28,,
1980-06-20,2.17,,
1980-06-23,2.19,,
1980-06-24,2.2,,
1980-06-25,2.25,,
1980-06-26,2.19,,
1980-06-27,2.19,,
1980-06-30,2.22,,
1980-07-01,2.22,,
1980-07-02,2.25,,
1980-07-03,2.28,,
1980-07-07,2.25,,
1980-07-08,2.3,,
1980-07-09,2.33,,
1980-07-10,2.3,,
1980-07-11,2.36,,
1980-07-14,2.44,,
1980-07-15,2.38,,
1980-07-16,2.44,,
1980-07-17,2.41,,
1980-07-18,2.42,,
1980-07-21,2.44,,
1980-07-22,2.5,,
1980-07-23,2.47,,
1980-07-24,2.48,,
1980-07-25,2.45,,
1980-07-28,2.47,,
1980-07-29,2.34,,
1980-07-30,2.39,,
1980-07-31,2.42,,
1980-08-01,2.38,,
1980-08-04,2.31,,
1980-08-05,2.34,,
1980-08-06,2.36,,
1980-08-07,2.38,,
1980-08-08,2.67,,
1980-08-11,2.86,,
1980-08-12,2.81,,
1980-08-13,2.88,,
1980-08-14,2.94,,
1980-08-15,2.92,,
1980-08-18,2.88,,
1980-08-19,2.72,,
1980-08-20,2.69,,
1980-08-21,2.78,,
1980-08-22,2.88,,
1980-08-25,2.84,,
1980-08-26,2.81,,
1980-08-27,2.72,,
1980-08-28,2.66,,
1980-08-29,2.72,,
1980-09-02,2.75,,
1980-09-03,2.89,,
1980-09-04,2.81,,
1980-09-05,2.84,,
1980-09-08,2.86,,
1980-09-09,2.91,,
1980-09-10,3.0,,
1980-09-11,3.0,,
1980-09-12,3.06,,
1980-09-15,3.02,,
1980-09-16,3.02,,
1980-09-17,3.03,,
1980-09-18,3.09,,
1980-09-19,3.0,,
1980-09-22,2.92,,
1980-09-23,2.89,,
1980-09-24,2.88,,
1980-09-25,2.88,,
1980-09-26,2.94,,
1980-09-29,2.81,,
1980-09-30,2.81,,
1980-10-01,2.81,,
1980-10-02,2.78,,
1980-10-03,2.8,,
1980-10-06,2.94,,
1980-10-07,2.97,,
1980-10-08,3.03,,
1980-10-09,3.03,,
1980-10-10,3.05,,
1980-10-13,3.06,,
1980-10-14,3.06,,
1980-10-15,3.03,,
1980-10-16,2.98,,
1980-10-17,2.88,,
1980-10-20,2.92,,
1980-10-21,2.83,,
1980-10-22,2.88,,
1980-10-23,2.78,,
1980-10-24,2.75,,
1980-10-27,2.7,,
1980-10-28,2.73,,
1980-10-29,2.7,,
1980-10-30,2.72,,
1980-10-31,2.75,,
1980-11-03,2.73,,
1980-11-05,2.7,,
1980-11-06,2.7,,
1980-11-07,2.66,,
1980-11-10,2.67,,
1980-11-11,2.72,,
1980-11-12,2.73,,
1980-11-13,2.75,,
1980-11-14,2.73,,
1980-11-17,2.72,,
1980-11-18,2.7,,
1980-11-19,2.63,,
1980-11-20,2.56,,
1980-11-21,2.53,,
1980-11-24,2.52,,
1980-11-25,2.5,,
1980-11-26,2.45,,
1980-11-28,2.38,,
1980-12-01,2.33,,
1980-12-02,2.36,,
1980-12-03,2.41,,
1980-12-04,2.44,,
1980-12-05,2.38,,
1980-12-08,2.33,,
1980-12-09,2.36,,
1980-12-10,2.28,,
1980-12-11,2.28,,
1980-12-12,2.28,,
1980-12-15,2.3,,
1980-12-16,2.3,,
1980-12-17,2.3,,
1980-12-18,2.27,,
1980-12-19,2.25,,
1980-12-22,2.27,,
1980-12-23,2.3,,
1980-12-24,2.5,,
1980-12-26,2.59,,
1980-12-29,2.69,,
1980-12-30,2.8,,
1980-12-31,2.84,,
1981-01-02,2.88,,
1981-01-05,2.84,,
1981-01-06,2.88,,
1981-01-07,2.77,,
1981-01-08,2.67,,
1981-01-09,2.67,,
1981-01-12,2.58,,
1981-01-13,2.75,,
1981-01-14,2.72,,
1981-01-15,2.63,,
1981-01-16,2.64,,
1981-01-19,2.63,,
1981-01-20,2.53,,
1981-01-21,2.45,,
1981-01-22,2.45,,
1981-01-23,2.45,,
1981-01-26,2.41,,
1981-01-27,2.39,,
1981-01-28,2.47,,
1981-01-29,2.66,,
1981-01-30,2.69,,
1981-02-02,2.5,,
1981-02-03,2.56,,
1981-02-04,2.56,,
1981-02-05,2.63,,
1981-02-06,2.61,,
1981-02-09,2.56,,
1981-02-10,2.61,,
1981-02-11,2.53,,
1981-02-12,2.5,,
1981-02-13,2.5,,
1981-02-17,2.56,,
1981-02-18,2.5,,
1981-02-19,2.63,,
1981-02-20,2.75,,
1981-02-23,2.91,,
1981-02-24,2.88,,
1981-02-25,2.83,,
1981-02-26,2.83,,
1981-02-27,2.78,,
1981-03-02,2.69,,
1981-03-03,2.67,,
1981-03-04,2.58,,
1981-03-05,2.58,,
1981-03-06,2.63,,
1981-03-09,2.69,,
1981-03-10,2.8,,
1981-03-11,2.75,,
1981-03-12,2.89,,
1981-03-13,2.94,,
1981-03-16,2.95,,
1981-03-17,2.94,,
1981-03-18,2.83,,
1981-03-19,2.78,,
1981-03-20,2.83,,
1981-03-23,2.88,,
1981-03-24,2.8,,
1981-03-25,2.89,,
1981-03-26,2.75,,
1981-03-27,2.8,,
1981-03-30,2.77,,
1981-03-31,2.84,,
1981-04-01,2.84,,
1981-04-02,2.89,,
1981-04-03,2.84,,
1981-04-06,2.84,,
1981-04-07,2.75,,
1981-04-08,2.72,,
1981-04-09,2.7,,
1981-04-10,2.69,,
1981-04-13,2.7,,
1981-04-14,2.7,,
1981-04-15,2.67,,
1981-04-16,2.81,,
1981-04-20,2.94,,
1981-04-21,2.97,,
1981-04-22,2.97,,
1981-04-23,3.02,,
1981-04-24,3.06,,
1981-04-27,3.06,,
1981-04-28,2.98,,
1981-04-29,2.88,,
1981-04-30,2.81,,
1981-05-01,2.8,,
1981-05-04,2.75,,
1981-05-05,2.8,,
1981-05-06,2.72,,
1981-05-07,2.66,,
1981-05-08,2.67,,
1981-05-11,2.69,,
1981-05-12,2.78,,
1981-05-13,2.72,,
1981-05-14,2.72,,
1981-05-15,2.8,,
1981-05-18,2.75,,
1981-05-19,2.72,,
1981-05-20,2.84,,
1981-05-21,2.75,,
1981-05-22,2.78,,
1981-05-26,2.78,,
1981-05-27,2.75,,
1981-05-28,2.69,,
1981-05-29,2.73,,
1981-06-01,2.69,,
1981-06-02,2.69,,
1981-06-03,2.63,,
1981-06-04,2.66,,
1981-06-05,2.66,,
1981-06-08,2.59,,
1981-06-09,2.63,,
1981-06-10,2.64,,
1981-06-11,2.75,,
1981-06-12,2.75,,
1981-06-15,2.66,,
1981-06-16,2.83,,
1981-06-17,2.77,,
1981-06-18,2.81,,
1981-06-19,3.0,,
1981-06-22,2.95,,
1981-06-23,2.88,,
1981-06-24,2.95,,
1981-06-25,3.03,,
1981-06-26,3.09,,
1981-06-29,3.13,,
1981-06-30,3.11,,
1981-07-01,3.11,,
1981-07-02,3.06,,
1981-07-06,3.08,,
1981-07-07,3.13,,
1981-07-08,3.09,,
1981-07-09,3.25,,
1981-07-10,3.23,,
1981-07-13,3.17,,
1981-07-14,3.16,,
1981-07-15,3.2,,
1981-07-16,3.2,,
1981-07-17,3.2,,
1981-07-20,3.22,,
1981-07-21,3.17,,
1981-07-22,3.11,,
1981-07-23,3.08,,
1981-07-24,3.13,,
1981-07-27,3.16,,
1981-07-28,3.09,,
1981-07-29,3.13,,
1981-07-30,3.19,,
1981-07-31,3.17,,
1981-08-03,3.13,,
1981-08-04,3.13,,
1981-08-05,3.17,,
1981-08-06,3.17,,
1981-08-07,3.17,,
1981-08-10,3.14,,
1981-08-11,3.19,,
1981-08-12,3.19,,
1981-08-13,3.16,,
1981-08-14,3.16,,
1981-08-17,3.11,,
1981-08-18,3.02,,
1981-08-19,3.03,,
1981-08-20,3.08,,
