date,GD,GD_EPS,PE Ratio
1981-04-03,3.97,,
1981-04-06,3.91,,
1981-04-07,3.94,,
1981-04-08,3.92,,
1981-04-09,3.86,,
1981-04-10,3.83,,
1981-04-13,3.84,,
1981-04-14,3.89,,
1981-04-15,4.09,,
1981-04-16,4.19,,
1981-04-20,4.39,,
1981-04-21,4.41,,
1981-04-22,4.27,,
1981-04-23,4.17,,
1981-04-24,4.27,,
1981-04-27,4.13,,
1981-04-28,4.23,,
1981-04-29,4.23,,
1981-04-30,4.25,,
1981-05-01,4.25,,
1981-05-04,4.19,,
1981-05-05,4.05,,
1981-05-06,4.19,,
1981-05-07,4.17,,
1981-05-08,4.03,,
1981-05-11,3.95,,
1981-05-12,3.98,,
1981-05-13,3.98,,
1981-05-14,4.0,,
1981-05-15,4.08,,
1981-05-18,4.16,,
1981-05-19,4.13,,
1981-05-20,4.09,,
1981-05-21,4.09,,
1981-05-22,4.09,,
1981-05-26,4.13,,
1981-05-27,4.06,,
1981-05-28,4.06,,
1981-05-29,4.0,,
1981-06-01,3.94,,
1981-06-02,3.94,,
1981-06-03,4.09,,
1981-06-04,4.09,,
1981-06-05,4.14,,
1981-06-08,4.05,,
1981-06-09,4.05,,
1981-06-10,4.02,,
1981-06-11,4.13,,
1981-06-12,4.17,,
1981-06-15,4.31,,
1981-06-16,4.11,,
1981-06-17,4.17,,
1981-06-18,4.2,,
1981-06-19,4.08,,
1981-06-22,4.11,,
1981-06-23,4.19,,
1981-06-24,4.13,,
1981-06-25,4.06,,
1981-06-26,4.06,,
1981-06-29,4.09,,
1981-06-30,4.05,,
1981-07-01,4.06,,
1981-07-02,3.95,,
1981-07-06,3.8,,
1981-07-07,3.77,,
1981-07-08,3.67,,
1981-07-09,3.61,,
1981-07-10,3.58,,
1981-07-13,3.58,,
1981-07-14,3.61,,
1981-07-15,3.66,,
1981-07-16,3.69,,
1981-07-17,3.61,,
1981-07-20,3.45,,
1981-07-21,3.39,,
1981-07-22,3.3,,
1981-07-23,3.33,,
1981-07-24,3.33,,
1981-07-27,3.28,,
1981-07-28,3.25,,
1981-07-29,3.28,,
1981-07-30,3.41,,
1981-07-31,3.59,,
1981-08-03,3.52,,
1981-08-04,3.55,,
1981-08-05,3.59,,
1981-08-06,3.67,,
1981-08-07,3.5,,
1981-08-10,3.47,,
1981-08-11,3.41,,
1981-08-12,3.3,,
1981-08-13,3.38,,
1981-08-14,3.34,,
1981-08-17,3.36,,
1981-08-18,3.36,,
1981-08-19,3.42,,
1981-08-20,3.44,,
1981-08-21,3.36,,
1981-08-24,3.25,,
1981-08-25,3.25,,
1981-08-26,3.2,,
1981-08-27,3.11,,
1981-08-28,3.03,,
1981-08-31,2.86,,
1981-09-01,2.89,,
1981-09-02,2.97,,
1981-09-03,2.78,,
1981-09-04,2.86,,
1981-09-08,2.88,,
1981-09-09,2.91,,
1981-09-10,3.05,,
1981-09-11,3.16,,
1981-09-14,3.17,,
1981-09-15,3.14,,
1981-09-16,3.05,,
1981-09-17,2.98,,
1981-09-18,3.03,,
1981-09-21,3.0,,
1981-09-22,2.95,,
1981-09-23,2.91,,
1981-09-24,2.75,,
1981-09-25,2.67,,
1981-09-28,2.78,,
1981-09-29,2.8,,
1981-09-30,2.78,,
1981-10-01,2.86,,
1981-10-02,2.91,,
1981-10-05,2.95,,
1981-10-06,3.06,,
1981-10-07,3.17,,
1981-10-08,3.23,,
1981-10-09,3.17,,
1981-10-12,3.08,,
1981-10-13,2.94,,
1981-10-14,2.95,,
1981-10-15,3.06,,
1981-10-16,3.03,,
1981-10-19,3.05,,
1981-10-20,3.05,,
1981-10-21,3.03,,
1981-10-22,3.03,,
1981-10-23,3.02,,
1981-10-26,3.09,,
1981-10-27,3.13,,
1981-10-28,3.06,,
1981-10-29,3.14,,
1981-10-30,3.28,,
1981-11-02,3.3,,
1981-11-03,3.25,,
1981-11-04,3.28,,
1981-11-05,3.34,,
1981-11-06,3.25,,
1981-11-09,3.13,,
1981-11-10,3.2,,
1981-11-11,3.22,,
1981-11-12,3.23,,
1981-11-13,3.13,,
1981-11-16,3.05,,
1981-11-17,3.05,,
1981-11-18,3.02,,
1981-11-19,2.97,,
1981-11-20,2.98,,
1981-11-23,2.91,,
1981-11-24,2.95,,
1981-11-25,2.92,,
1981-11-27,2.92,,
1981-11-30,2.91,,
1981-12-01,2.86,,
1981-12-02,2.84,,
1981-12-03,2.92,,
1981-12-04,3.02,,
1981-12-07,3.05,,
1981-12-08,3.16,,
1981-12-09,3.33,,
1981-12-10,3.3,,
1981-12-11,3.22,,
1981-12-14,3.16,,
1981-12-15,3.08,,
1981-12-16,3.13,,
1981-12-17,3.27,,
1981-12-18,3.3,,
1981-12-21,3.28,,
1981-12-22,3.22,,
1981-12-23,3.14,,
1981-12-24,3.13,,
1981-12-28,3.13,,
1981-12-29,3.11,,
1981-12-30,3.09,,
1981-12-31,3.06,,
1982-01-04,3.06,,
1982-01-05,2.95,,
1982-01-06,2.95,,
1982-01-07,2.94,,
1982-01-08,2.92,,
1982-01-11,2.86,,
1982-01-12,2.83,,
1982-01-13,2.8,,
1982-01-14,2.81,,
1982-01-15,2.81,,
1982-01-18,2.86,,
1982-01-19,2.81,,
1982-01-20,2.8,,
1982-01-21,2.84,,
1982-01-22,2.84,,
1982-01-25,2.78,,
1982-01-26,2.75,,
1982-01-27,2.95,,
1982-01-28,3.14,,
1982-01-29,3.25,,
1982-02-01,3.27,,
1982-02-02,3.36,,
1982-02-03,3.25,,
1982-02-04,3.16,,
1982-02-05,3.25,,
1982-02-08,3.22,,
1982-02-09,3.2,,
1982-02-10,3.2,,
1982-02-11,3.05,,
1982-02-12,3.0,,
1982-02-16,2.98,,
1982-02-17,3.05,,
1982-02-18,3.0,,
1982-02-19,3.06,,
1982-02-22,2.98,,
1982-02-23,2.88,,
1982-02-24,2.88,,
1982-02-25,2.86,,
1982-02-26,2.88,,
1982-03-01,2.89,,
1982-03-02,2.95,,
1982-03-03,2.94,,
1982-03-04,2.88,,
1982-03-05,2.69,,
1982-03-08,2.38,,
1982-03-09,2.55,,
1982-03-10,2.56,,
1982-03-11,2.63,,
1982-03-12,2.59,,
1982-03-15,2.56,,
1982-03-16,2.55,,
1982-03-17,2.61,,
1982-03-18,2.75,,
1982-03-19,2.84,,
1982-03-22,3.13,,
1982-03-23,3.09,,
1982-03-24,3.09,,
1982-03-25,3.09,,
1982-03-26,3.02,,
1982-03-29,2.89,,
1982-03-30,2.92,,
1982-03-31,3.02,,
1982-04-01,2.95,,
1982-04-02,3.06,,
1982-04-05,3.14,,
1982-04-06,3.2,,
1982-04-07,3.19,,
1982-04-08,3.11,,
1982-04-12,3.27,,
1982-04-13,3.27,,
1982-04-14,3.34,,
1982-04-15,3.5,,
1982-04-16,3.67,,
1982-04-19,3.63,,
1982-04-20,3.56,,
1982-04-21,3.56,,
1982-04-22,3.67,,
1982-04-23,3.64,,
1982-04-26,3.69,,
1982-04-27,3.61,,
1982-04-28,3.64,,
1982-04-29,3.55,,
1982-04-30,3.59,,
1982-05-03,3.72,,
1982-05-04,3.77,,
1982-05-05,3.73,,
1982-05-06,3.67,,
1982-05-07,3.55,,
1982-05-10,3.38,,
1982-05-11,3.38,,
1982-05-12,3.38,,
1982-05-13,3.31,,
1982-05-14,3.3,,
1982-05-17,3.2,,
1982-05-18,3.17,,
1982-05-19,3.17,,
1982-05-20,3.14,,
1982-05-21,3.19,,
1982-05-24,3.33,,
1982-05-25,3.31,,
1982-05-26,3.19,,
1982-05-27,3.2,,
1982-05-28,3.22,,
1982-06-01,3.27,,
1982-06-02,3.31,,
1982-06-03,3.3,,
1982-06-04,3.2,,
1982-06-07,3.2,,
1982-06-08,3.14,,
1982-06-09,3.05,,
1982-06-10,3.13,,
1982-06-11,3.33,,
1982-06-14,3.33,,
1982-06-15,3.42,,
1982-06-16,3.39,,
1982-06-17,3.44,,
1982-06-18,3.56,,
1982-06-21,3.5,,
1982-06-22,3.56,,
1982-06-23,3.67,,
1982-06-24,3.61,,
1982-06-25,3.56,,
1982-06-28,3.63,,
1982-06-29,3.63,,
1982-06-30,3.5,,
1982-07-01,3.53,,
1982-07-02,3.45,,
1982-07-06,3.59,,
1982-07-07,3.67,,
1982-07-08,3.72,,
1982-07-09,3.84,,
1982-07-12,3.8,,
1982-07-13,3.81,,
1982-07-14,3.8,,
1982-07-15,3.8,,
1982-07-16,3.83,,
1982-07-19,3.92,,
1982-07-20,4.03,,
1982-07-21,3.98,,
1982-07-22,3.92,,
1982-07-23,3.89,,
1982-07-26,3.91,,
1982-07-27,3.81,,
1982-07-28,3.69,,
1982-07-29,3.73,,
1982-07-30,3.69,,
1982-08-02,3.67,,
1982-08-03,3.59,,
1982-08-04,3.33,,
1982-08-05,3.31,,
1982-08-06,3.28,,
1982-08-09,3.38,,
1982-08-10,3.39,,
1982-08-11,3.38,,
1982-08-12,3.38,,
1982-08-13,3.42,,
1982-08-16,3.38,,
1982-08-17,3.5,,
1982-08-18,3.53,,
1982-08-19,3.5,,
1982-08-20,3.72,,
1982-08-23,3.92,,
1982-08-24,3.91,,
1982-08-25,3.95,,
1982-08-26,3.94,,
1982-08-27,3.88,,
1982-08-30,4.11,,
1982-08-31,4.22,,
1982-09-01,4.13,,
1982-09-02,4.33,,
1982-09-03,4.38,,
1982-09-07,4.23,,
1982-09-08,4.22,,
1982-09-09,4.31,,
1982-09-10,4.25,,
1982-09-13,4.22,,
1982-09-14,4.19,,
1982-09-15,4.11,,
1982-09-16,4.11,,
1982-09-17,3.95,,
1982-09-20,4.0,,
1982-09-21,4.11,,
1982-09-22,4.19,,
1982-09-23,4.13,,
1982-09-24,4.13,,
1982-09-27,4.13,,
1982-09-28,4.16,,
1982-09-29,4.09,,
1982-09-30,4.06,,
1982-10-01,4.03,,
1982-10-04,4.09,,
1982-10-05,4.2,,
1982-10-06,4.41,,
1982-10-07,4.47,,
1982-10-08,4.47,,
1982-10-11,4.55,,
1982-10-12,4.42,,
1982-10-13,4.47,,
1982-10-14,4.36,,
1982-10-15,4.17,,
1982-10-18,4.28,,
1982-10-19,4.3,,
1982-10-20,4.45,,
1982-10-21,4.5,,
1982-10-22,4.38,,
1982-10-25,4.19,,
1982-10-26,4.19,,
1982-10-27,4.23,,
1982-10-28,4.14,,
1982-10-29,4.09,,
1982-11-01,4.03,,
1982-11-02,4.14,,
1982-11-03,4.47,,
1982-11-04,4.38,,
1982-11-05,4.31,,
1982-11-08,4.17,,
1982-11-09,4.3,,
1982-11-10,4.03,,
1982-11-11,4.11,,
1982-11-12,3.94,,
1982-11-15,3.8,,
1982-11-16,3.77,,
1982-11-17,3.8,,
1982-11-18,3.75,,
1982-11-19,3.72,,
1982-11-22,3.72,,
1982-11-23,3.66,,
1982-11-24,3.69,,
1982-11-26,3.7,,
1982-11-29,3.75,,
1982-11-30,3.89,,
1982-12-01,4.06,,
1982-12-02,4.14,,
1982-12-03,4.17,,
1982-12-06,4.28,,
1982-12-07,4.28,,
1982-12-08,4.17,,
1982-12-09,3.98,,
1982-12-10,3.81,,
1982-12-13,3.94,,
1982-12-14,3.98,,
1982-12-15,3.98,,
1982-12-16,4.02,,
1982-12-17,4.06,,
1982-12-20,4.13,,
1982-12-21,4.19,,
1982-12-22,4.09,,
1982-12-23,4.05,,
1982-12-27,4.06,,
1982-12-28,3.97,,
1982-12-29,4.06,,
1982-12-30,4.08,,
1982-12-31,4.13,,
1983-01-03,4.08,,
1983-01-04,4.09,,
1983-01-05,4.09,,
1983-01-06,4.11,,
1983-01-07,4.06,,
1983-01-10,3.94,,
1983-01-11,3.91,,
1983-01-12,4.14,,
1983-01-13,4.3,,
1983-01-14,4.42,,
1983-01-17,4.44,,
1983-01-18,4.47,,
1983-01-19,4.38,,
1983-01-20,4.44,,
1983-01-21,4.42,,
1983-01-24,4.36,,
1983-01-25,4.42,,
1983-01-26,4.33,,
1983-01-27,4.38,,
1983-01-28,4.59,,
1983-01-31,4.75,,
1983-02-01,4.66,,
1983-02-02,4.63,,
1983-02-03,4.75,,
1983-02-04,4.91,,
1983-02-07,4.97,,
1983-02-08,4.95,,
1983-02-09,5.14,,
1983-02-10,5.25,,
1983-02-11,5.14,,
1983-02-14,5.3,,
1983-02-15,5.33,,
1983-02-16,5.38,,
1983-02-17,5.33,,
1983-02-18,5.27,,
1983-02-22,5.19,,
1983-02-23,5.3,,
1983-02-24,5.39,,
1983-02-25,5.2,,
1983-02-28,5.25,,
1983-03-01,5.38,,
1983-03-02,5.28,,
1983-03-03,5.33,,
1983-03-04,5.28,,
1983-03-07,5.23,,
1983-03-08,5.2,,
1983-03-09,5.33,,
1983-03-10,5.42,,
1983-03-11,5.33,,
1983-03-14,5.22,,
1983-03-15,5.14,,
1983-03-16,5.14,,
1983-03-17,5.02,,
1983-03-18,5.17,,
1983-03-21,5.22,,
1983-03-22,5.28,,
1983-03-23,5.41,,
1983-03-24,5.56,,
1983-03-25,5.77,,
1983-03-28,5.69,,
1983-03-29,5.63,,
1983-03-30,5.59,,
1983-03-31,5.41,,
1983-04-04,5.28,,
1983-04-05,5.25,,
1983-04-06,5.25,,
1983-04-07,5.22,,
1983-04-08,5.34,,
1983-04-11,5.63,,
1983-04-12,5.53,,
1983-04-13,5.53,,
1983-04-14,5.56,,
1983-04-15,5.67,,
1983-04-18,6.03,,
1983-04-19,5.95,,
1983-04-20,6.0,,
1983-04-21,5.91,,
1983-04-22,5.95,,
1983-04-25,5.95,,
1983-04-26,6.16,,
1983-04-27,6.17,,
1983-04-28,6.33,,
1983-04-29,6.3,,
1983-05-02,6.33,,
1983-05-03,6.22,,
1983-05-04,6.31,,
1983-05-05,6.23,,
1983-05-06,6.2,,
1983-05-09,6.23,,
1983-05-10,6.3,,
1983-05-11,6.42,,
1983-05-12,6.44,,
1983-05-13,6.38,,
1983-05-16,6.2,,
1983-05-17,6.22,,
1983-05-18,6.19,,
1983-05-19,6.08,,
1983-05-20,6.03,,
1983-05-23,6.13,,
1983-05-24,6.11,,
1983-05-25,6.25,,
1983-05-26,6.59,,
1983-05-27,6.5,,
1983-05-31,6.55,,
1983-06-01,6.69,,
1983-06-02,6.88,,
1983-06-03,6.83,,
1983-06-06,6.88,,
1983-06-07,6.72,,
1983-06-08,6.67,,
1983-06-09,6.75,,
1983-06-10,6.75,,
1983-06-13,6.83,,
1983-06-14,6.97,,
1983-06-15,6.95,,
1983-06-16,7.06,,
1983-06-17,7.03,,
1983-06-20,7.08,,
1983-06-21,7.03,,
1983-06-22,7.0,,
1983-06-23,6.98,,
1983-06-24,6.88,,
1983-06-27,6.75,,
1983-06-28,6.63,,
1983-06-29,6.63,,
1983-06-30,6.75,,
1983-07-01,6.89,,
1983-07-05,6.73,,
1983-07-06,6.8,,
1983-07-07,6.77,,
1983-07-08,6.7,,
1983-07-11,6.75,,
1983-07-12,6.64,,
1983-07-13,6.59,,
1983-07-14,6.58,,
1983-07-15,6.52,,
1983-07-18,6.38,,
1983-07-19,6.5,,
1983-07-20,6.78,,
1983-07-21,6.75,,
1983-07-22,6.73,,
1983-07-25,6.86,,
1983-07-26,7.05,,
1983-07-27,6.98,,
1983-07-28,6.83,,
1983-07-29,6.7,,
1983-08-01,6.69,,
1983-08-02,6.72,,
1983-08-03,6.77,,
1983-08-04,6.66,,
1983-08-05,6.69,,
1983-08-08,6.42,,
1983-08-09,6.53,,
1983-08-10,6.69,,
1983-08-11,6.67,,
1983-08-12,6.77,,
1983-08-15,6.81,,
1983-08-16,6.66,,
1983-08-17,6.73,,
1983-08-18,6.66,,
1983-08-19,6.52,,
1983-08-22,6.38,,
1983-08-23,6.14,,
1983-08-24,6.06,,
1983-08-25,5.86,,
1983-08-26,5.91,,
1983-08-29,5.92,,
1983-08-30,6.0,,
1983-08-31,5.97,,
1983-09-01,6.11,,
1983-09-02,6.33,,
1983-09-06,6.53,,
1983-09-07,6.64,,
1983-09-08,6.56,,
1983-09-09,6.45,,
1983-09-12,6.38,,
1983-09-13,6.42,,
1983-09-14,6.5,,
1983-09-15,6.47,,
1983-09-16,6.61,,
1983-09-19,6.8,,
1983-09-20,6.92,,
1983-09-21,6.88,,
1983-09-22,6.92,,
1983-09-23,6.91,,
1983-09-26,6.91,,
1983-09-27,6.78,,
1983-09-28,6.67,,
1983-09-29,6.64,,
1983-09-30,6.7,,
1983-10-03,6.59,,
1983-10-04,6.66,,
1983-10-05,6.73,,
1983-10-06,6.97,,
1983-10-07,7.0,,
1983-10-10,7.13,,
1983-10-11,6.97,,
1983-10-12,6.94,,
1983-10-13,6.94,,
1983-10-14,7.02,,
1983-10-17,7.06,,
1983-10-18,6.88,,
1983-10-19,6.75,,
1983-10-20,6.75,,
1983-10-21,6.73,,
1983-10-24,6.78,,
1983-10-25,6.78,,
1983-10-26,6.75,,
1983-10-27,6.8,,
1983-10-28,6.78,,
1983-10-31,6.81,,
1983-11-01,7.0,,
1983-11-02,7.05,,
1983-11-03,6.94,,
1983-11-04,6.91,,
1983-11-07,6.95,,
1983-11-08,6.89,,
1983-11-09,6.97,,
1983-11-10,7.03,,
1983-11-11,7.27,,
1983-11-14,7.38,,
1983-11-15,7.3,,
1983-11-16,7.42,,
1983-11-17,7.39,,
1983-11-18,7.31,,
1983-11-21,7.45,,
1983-11-22,7.56,,
1983-11-23,7.69,,
1983-11-25,7.67,,
1983-11-28,7.5,,
1983-11-29,7.42,,
1983-11-30,7.3,,
1983-12-01,7.23,,
1983-12-02,7.34,,
1983-12-05,7.38,,
1983-12-06,7.33,,
1983-12-07,7.5,,
1983-12-08,7.48,,
1983-12-09,7.45,,
1983-12-12,7.41,,
1983-12-13,7.41,,
1983-12-14,7.41,,
1983-12-15,7.38,,
1983-12-16,7.42,,
1983-12-19,7.39,,
1983-12-20,7.22,,
1983-12-21,7.17,,
1983-12-22,7.17,,
1983-12-23,7.23,,
1983-12-27,7.3,,
1983-12-28,7.27,,
1983-12-29,7.28,,
1983-12-30,7.27,,
1984-01-03,7.22,,
1984-01-04,7.22,,
1984-01-05,7.31,,
1984-01-06,7.38,,
1984-01-09,7.5,,
1984-01-10,7.5,,
1984-01-11,7.36,,
1984-01-12,7.25,,
1984-01-13,7.2,,
1984-01-16,7.11,,
1984-01-17,6.84,,
1984-01-18,6.66,,
1984-01-19,6.63,,
1984-01-20,6.84,,
1984-01-23,6.77,,
1984-01-24,6.78,,
1984-01-25,6.61,,
1984-01-26,6.55,,
1984-01-27,6.66,,
1984-01-30,6.5,,
1984-01-31,6.61,,
1984-02-01,6.63,,
1984-02-02,6.8,,
1984-02-03,6.64,,
1984-02-06,6.42,,
1984-02-07,6.38,,
1984-02-08,6.03,,
1984-02-09,6.17,,
1984-02-10,6.23,,
1984-02-13,6.22,,
1984-02-14,6.25,,
1984-02-15,6.28,,
1984-02-16,6.22,,
1984-02-17,6.23,,
1984-02-21,6.17,,
1984-02-22,6.14,,
1984-02-23,6.13,,
1984-02-24,6.25,,
1984-02-27,6.28,,
1984-02-28,6.16,,
1984-02-29,6.0,,
1984-03-01,5.91,,
1984-03-02,5.72,,
1984-03-05,5.59,,
1984-03-06,5.52,,
1984-03-07,5.31,,
1984-03-08,5.38,,
1984-03-09,5.44,,
1984-03-12,5.55,,
1984-03-13,5.75,,
1984-03-14,5.72,,
1984-03-15,5.75,,
1984-03-16,5.91,,
1984-03-19,5.95,,
1984-03-20,5.98,,
1984-03-21,6.0,,
1984-03-22,5.77,,
1984-03-23,5.67,,
1984-03-26,5.59,,
1984-03-27,5.64,,
1984-03-28,5.77,,
1984-03-29,5.7,,
1984-03-30,5.7,,
1984-04-02,5.75,,
1984-04-03,5.7,,
1984-04-04,5.7,,
1984-04-05,5.58,,
1984-04-06,5.55,,
1984-04-09,5.52,,
1984-04-10,5.64,,
1984-04-11,5.63,,
1984-04-12,5.86,,
1984-04-13,5.89,,
1984-04-16,5.94,,
1984-04-17,5.91,,
1984-04-18,6.0,,
1984-04-19,6.02,,
1984-04-23,5.97,,
1984-04-24,6.06,,
1984-04-25,6.14,,
1984-04-26,6.19,,
1984-04-27,6.3,,
1984-04-30,6.25,,
1984-05-01,6.3,,
1984-05-02,6.34,,
1984-05-03,6.36,,
1984-05-04,6.19,,
1984-05-07,6.17,,
1984-05-08,6.27,,
1984-05-09,6.23,,
1984-05-10,6.28,,
1984-05-11,6.27,,
1984-05-14,6.22,,
1984-05-15,6.28,,
1984-05-16,6.2,,
1984-05-17,6.2,,
1984-05-18,6.2,,
1984-05-21,6.14,,
1984-05-22,6.09,,
1984-05-23,6.0,,
1984-05-24,5.88,,
1984-05-25,5.77,,
1984-05-29,5.69,,
1984-05-30,5.67,,
1984-05-31,5.63,,
1984-06-01,5.8,,
1984-06-04,5.88,,
1984-06-05,5.91,,
1984-06-06,6.0,,
1984-06-07,5.94,,
1984-06-08,5.97,,
1984-06-11,5.91,,
1984-06-12,5.88,,
1984-06-13,5.91,,
1984-06-14,6.0,,
1984-06-15,6.06,,
1984-06-18,6.08,,
1984-06-19,6.19,,
1984-06-20,6.25,,
1984-06-21,6.28,,
1984-06-22,6.33,,
1984-06-25,6.36,,
1984-06-26,6.44,,
1984-06-27,6.44,,
1984-06-28,6.45,,
1984-06-29,6.56,,
1984-07-02,6.56,,
1984-07-03,6.56,,
1984-07-05,6.55,,
1984-07-06,6.55,,
1984-07-09,6.7,,
1984-07-10,6.7,,
1984-07-11,6.67,,
1984-07-12,6.64,,
1984-07-13,6.72,,
1984-07-16,6.72,,
1984-07-17,6.75,,
1984-07-18,6.72,,
1984-07-19,6.7,,
1984-07-20,6.69,,
1984-07-23,6.64,,
1984-07-24,6.7,,
1984-07-25,6.47,,
1984-07-26,6.55,,
1984-07-27,6.64,,
1984-07-30,6.61,,
1984-07-31,6.63,,
1984-08-01,6.75,,
1984-08-02,7.14,,
1984-08-03,7.33,,
1984-08-06,7.5,,
1984-08-07,7.53,,
1984-08-08,7.44,,
1984-08-09,7.59,,
1984-08-10,7.69,,
1984-08-13,7.64,,
1984-08-14,7.64,,
1984-08-15,7.66,,
1984-08-16,7.81,,
1984-08-17,7.77,,
1984-08-20,7.77,,
1984-08-21,7.97,,
1984-08-22,8.06,,
1984-08-23,8.11,,
1984-08-24,8.2,,
1984-08-27,8.17,,
1984-08-28,8.23,,
1984-08-29,8.33,,
1984-08-30,8.17,,
1984-08-31,8.06,,
1984-09-04,7.88,,
1984-09-05,7.83,,
1984-09-06,8.06,,
1984-09-07,7.78,,
1984-09-10,7.88,,
1984-09-11,7.91,,
1984-09-12,7.94,,
1984-09-13,8.31,,
1984-09-14,8.36,,
1984-09-17,8.55,,
1984-09-18,8.41,,
1984-09-19,8.61,,
1984-09-20,8.64,,
1984-09-21,8.41,,
1984-09-24,8.05,,
1984-09-25,7.91,,
1984-09-26,7.77,,
1984-09-27,7.53,,
1984-09-28,7.59,,
1984-10-01,7.38,,
1984-10-02,7.19,,
1984-10-03,7.41,,
1984-10-04,7.58,,
1984-10-05,7.72,,
1984-10-08,7.73,,
1984-10-09,7.66,,
1984-10-10,7.7,,
1984-10-11,7.77,,
1984-10-12,7.86,,
1984-10-15,7.98,,
1984-10-16,7.97,,
1984-10-17,8.08,,
1984-10-18,8.13,,
1984-10-19,8.09,,
1984-10-22,8.08,,
1984-10-23,7.75,,
1984-10-24,7.91,,
1984-10-25,7.88,,
1984-10-26,7.98,,
1984-10-29,7.95,,
1984-10-30,8.16,,
1984-10-31,8.03,,
1984-11-01,8.27,,
1984-11-02,8.45,,
1984-11-05,8.38,,
1984-11-06,8.31,,
1984-11-07,8.38,,
1984-11-08,8.33,,
1984-11-09,8.23,,
1984-11-12,8.22,,
1984-11-13,8.19,,
1984-11-14,8.2,,
1984-11-15,8.22,,
1984-11-16,8.16,,
1984-11-19,8.11,,
1984-11-20,8.0,,
1984-11-21,8.22,,
1984-11-23,8.36,,
1984-11-26,8.16,,
1984-11-27,8.28,,
1984-11-28,8.27,,
1984-11-29,8.22,,
1984-11-30,8.23,,
1984-12-03,8.25,,
1984-12-04,8.27,,
1984-12-05,8.06,,
1984-12-06,8.11,,
1984-12-07,8.0,,
1984-12-10,7.88,,
1984-12-11,7.97,,
1984-12-12,8.02,,
1984-12-13,7.89,,
1984-12-14,7.91,,
1984-12-17,8.03,,
1984-12-18,8.38,,
1984-12-19,8.44,,
1984-12-20,8.5,,
1984-12-21,8.5,,
1984-12-24,8.48,,
1984-12-26,8.48,,
1984-12-27,8.5,,
1984-12-28,8.55,,
1984-12-31,8.69,,
1985-01-02,8.72,,
1985-01-03,8.66,,
1985-01-04,8.59,,
1985-01-07,8.53,,
1985-01-08,8.56,,
1985-01-09,8.59,,
1985-01-10,8.81,,
1985-01-11,8.88,,
1985-01-14,8.91,,
1985-01-15,8.89,,
1985-01-16,9.09,,
1985-01-17,9.09,,
1985-01-18,9.16,,
1985-01-21,9.34,,
1985-01-22,9.45,,
1985-01-23,9.78,,
1985-01-24,9.5,,
1985-01-25,9.5,,
1985-01-28,9.41,,
1985-01-29,9.66,,
1985-01-30,9.56,,
1985-01-31,9.56,,
1985-02-01,9.5,,
1985-02-04,9.44,,
1985-02-05,9.42,,
1985-02-06,9.38,,
1985-02-07,9.41,,
1985-02-08,9.52,,
1985-02-11,9.69,,
1985-02-12,10.13,,
1985-02-13,10.38,,
1985-02-14,10.14,,
1985-02-15,10.0,,
1985-02-19,10.11,,
1985-02-20,9.94,,
1985-02-21,9.75,,
1985-02-22,9.88,,
1985-02-25,9.81,,
1985-02-26,10.06,,
1985-02-27,10.13,,
1985-02-28,9.91,,
1985-03-01,10.28,,
1985-03-04,10.3,,
1985-03-05,10.0,,
1985-03-06,9.66,,
1985-03-07,9.45,,
1985-03-08,9.61,,
1985-03-11,9.56,,
1985-03-12,9.52,,
1985-03-13,9.3,,
1985-03-14,9.16,,
1985-03-15,8.97,,
1985-03-18,9.0,,
1985-03-19,9.09,,
1985-03-20,9.13,,
1985-03-21,9.16,,
1985-03-22,9.13,,
1985-03-25,9.16,,
1985-03-26,9.25,,
1985-03-27,9.34,,
1985-03-28,9.23,,
1985-03-29,9.13,,
1985-04-01,9.2,,
1985-04-02,9.05,,
1985-04-03,8.78,,
1985-04-04,8.55,,
1985-04-08,8.25,,
1985-04-09,8.28,,
1985-04-10,8.5,,
1985-04-11,8.56,,
1985-04-12,8.59,,
1985-04-15,8.59,,
1985-04-16,8.42,,
1985-04-17,8.48,,
1985-04-18,8.41,,
1985-04-19,8.42,,
1985-04-22,8.63,,
1985-04-23,8.67,,
1985-04-24,8.73,,
1985-04-25,8.77,,
1985-04-26,8.64,,
1985-04-29,8.42,,
1985-04-30,8.33,,
1985-05-01,8.59,,
1985-05-02,8.42,,
1985-05-03,8.42,,
1985-05-06,8.42,,
1985-05-07,8.5,,
1985-05-08,8.53,,
1985-05-09,8.73,,
1985-05-10,8.97,,
1985-05-13,8.83,,
1985-05-14,8.88,,
1985-05-15,8.83,,
1985-05-16,8.83,,
1985-05-17,8.84,,
1985-05-20,8.95,,
1985-05-21,8.63,,
1985-05-22,8.84,,
1985-05-23,9.03,,
1985-05-24,9.08,,
1985-05-28,9.05,,
1985-05-29,9.08,,
1985-05-30,8.98,,
1985-05-31,8.97,,
1985-06-03,9.11,,
1985-06-04,9.23,,
1985-06-05,9.34,,
1985-06-06,9.38,,
1985-06-07,9.27,,
1985-06-10,9.25,,
1985-06-11,9.22,,
1985-06-12,9.17,,
1985-06-13,9.13,,
1985-06-14,9.25,,
1985-06-17,9.19,,
1985-06-18,9.31,,
1985-06-19,9.22,,
1985-06-20,9.25,,
1985-06-21,9.3,,
1985-06-24,9.34,,
1985-06-25,9.41,,
1985-06-26,9.31,,
1985-06-27,9.25,,
1985-06-28,9.3,,
1985-07-01,9.44,,
1985-07-02,9.63,,
