date,close price,NVR_SHE,NVR_TA,NVR_TL,market cap,PB Ratio
1988-12-29,6.0,,,,,
1988-12-30,5.88,,,,,
1989-01-03,6.0,,,,,
1989-01-04,6.5,,,,,
1989-01-05,6.25,,,,,
1989-01-06,6.25,,,,,
1989-01-09,6.38,,,,,
1989-01-10,6.25,,,,,
1989-01-11,6.38,,,,,
1989-01-12,6.38,,,,,
1989-01-13,6.25,,,,,
1989-01-16,6.25,,,,,
1989-01-17,6.38,,,,,
1989-01-18,6.75,,,,,
1989-01-19,6.75,,,,,
1989-01-20,6.75,,,,,
1989-01-23,6.75,,,,,
1989-01-24,6.75,,,,,
1989-01-25,6.75,,,,,
1989-01-26,6.88,,,,,
1989-01-27,6.88,,,,,
1989-01-30,7.38,,,,,
1989-01-31,7.5,,,,,
1989-02-01,7.25,,,,,
1989-02-02,7.38,,,,,
1989-02-03,7.63,,,,,
1989-02-06,7.5,,,,,
1989-02-07,7.5,,,,,
1989-02-08,7.5,,,,,
1989-02-09,7.38,,,,,
1989-02-10,7.25,,,,,
1989-02-13,7.13,,,,,
1989-02-14,7.5,,,,,
1989-02-15,7.75,,,,,
1989-02-16,7.63,,,,,
1989-02-17,7.5,,,,,
1989-02-21,7.63,,,,,
1989-02-22,7.38,,,,,
1989-02-23,7.63,,,,,
1989-02-24,7.38,,,,,
1989-02-27,7.0,,,,,
1989-02-28,7.0,,,,,
1989-03-01,7.0,,,,,
1989-03-02,7.25,,,,,
1989-03-03,7.25,,,,,
1989-03-06,7.5,,,,,
1989-03-07,7.25,,,,,
1989-03-08,7.25,,,,,
1989-03-09,7.25,,,,,
1989-03-10,7.38,,,,,
1989-03-13,7.25,,,,,
1989-03-14,7.25,,,,,
1989-03-15,7.5,,,,,
1989-03-16,7.5,,,,,
1989-03-17,7.25,,,,,
1989-03-20,7.13,,,,,
1989-03-21,7.0,,,,,
1989-03-22,7.13,,,,,
1989-03-23,7.0,,,,,
1989-03-27,7.13,,,,,
1989-03-28,7.13,,,,,
1989-03-29,7.13,,,,,
1989-03-30,7.13,,,,,
1989-03-31,7.0,,,,,
1989-04-03,7.0,,,,,
1989-04-04,7.0,,,,,
1989-04-05,7.0,,,,,
1989-04-06,6.75,,,,,
1989-04-07,6.88,,,,,
1989-04-10,6.75,,,,,
1989-04-11,6.63,,,,,
1989-04-12,6.75,,,,,
1989-04-13,6.75,,,,,
1989-04-14,6.75,,,,,
1989-04-17,6.88,,,,,
1989-04-18,6.88,,,,,
1989-04-19,6.63,,,,,
1989-04-20,6.38,,,,,
1989-04-21,6.25,,,,,
1989-04-24,6.38,,,,,
1989-04-25,6.63,,,,,
1989-04-26,6.63,,,,,
1989-04-27,6.75,,,,,
1989-04-28,6.88,,,,,
1989-05-01,6.88,,,,,
1989-05-02,6.75,,,,,
1989-05-03,6.88,,,,,
1989-05-04,6.75,,,,,
1989-05-05,7.0,,,,,
1989-05-08,6.88,,,,,
1989-05-09,7.13,,,,,
1989-05-10,7.13,,,,,
1989-05-11,7.0,,,,,
1989-05-12,7.13,,,,,
1989-05-15,7.13,,,,,
1989-05-16,7.13,,,,,
1989-05-17,7.13,,,,,
1989-05-18,7.0,,,,,
1989-05-19,7.0,,,,,
1989-05-22,7.13,,,,,
1989-05-23,7.13,,,,,
1989-05-24,7.13,,,,,
1989-05-25,7.13,,,,,
1989-05-26,7.25,,,,,
1989-05-30,7.25,,,,,
1989-05-31,7.13,,,,,
1989-06-01,7.0,,,,,
1989-06-02,7.0,,,,,
1989-06-05,7.13,,,,,
1989-06-06,7.0,,,,,
1989-06-07,7.13,,,,,
1989-06-08,7.13,,,,,
1989-06-09,7.13,,,,,
1989-06-12,7.13,,,,,
1989-06-13,7.13,,,,,
1989-06-14,7.13,,,,,
1989-06-15,7.0,,,,,
1989-06-16,7.0,,,,,
1989-06-19,7.13,,,,,
1989-06-20,7.25,,,,,
1989-06-21,7.13,,,,,
1989-06-22,7.13,,,,,
1989-06-23,7.13,,,,,
1989-06-26,7.0,,,,,
1989-06-27,7.13,,,,,
1989-06-28,7.0,,,,,
1989-06-29,7.0,,,,,
1989-06-30,6.88,,,,,
1989-07-03,7.0,,,,,
1989-07-05,7.0,,,,,
1989-07-06,7.0,,,,,
1989-07-07,7.0,,,,,
1989-07-10,7.13,,,,,
1989-07-11,7.25,,,,,
1989-07-12,7.25,,,,,
1989-07-13,7.13,,,,,
1989-07-14,7.13,,,,,
1989-07-17,7.25,,,,,
1989-07-18,7.13,,,,,
1989-07-19,7.25,,,,,
1989-07-20,7.25,,,,,
1989-07-21,7.38,,,,,
1989-07-24,7.38,,,,,
1989-07-25,7.25,,,,,
1989-07-26,7.0,,,,,
1989-07-27,7.13,,,,,
1989-07-28,7.13,,,,,
1989-07-31,7.25,,,,,
1989-08-01,7.13,,,,,
1989-08-02,7.38,,,,,
1989-08-03,7.25,,,,,
1989-08-04,7.25,,,,,
1989-08-07,7.25,,,,,
1989-08-08,7.38,,,,,
1989-08-09,7.5,,,,,
1989-08-10,7.88,,,,,
1989-08-11,8.13,,,,,
1989-08-14,8.0,,,,,
1989-08-15,8.13,,,,,
1989-08-16,8.13,,,,,
1989-08-17,7.88,,,,,
1989-08-18,7.75,,,,,
1989-08-21,7.75,,,,,
1989-08-22,7.63,,,,,
1989-08-23,7.75,,,,,
1989-08-24,7.75,,,,,
1989-08-25,7.75,,,,,
1989-08-28,7.63,,,,,
1989-08-29,7.75,,,,,
1989-08-30,7.63,,,,,
1989-08-31,7.75,,,,,
1989-09-01,7.75,,,,,
1989-09-05,7.75,,,,,
1989-09-06,7.75,,,,,
1989-09-07,7.5,,,,,
1989-09-08,7.38,,,,,
1989-09-11,7.38,,,,,
1989-09-12,7.63,,,,,
1989-09-13,7.5,,,,,
1989-09-14,7.5,,,,,
1989-09-15,7.5,,,,,
1989-09-18,7.5,,,,,
1989-09-19,7.25,,,,,
1989-09-20,7.25,,,,,
1989-09-21,7.0,,,,,
1989-09-22,7.13,,,,,
1989-09-25,7.13,,,,,
1989-09-26,7.25,,,,,
1989-09-27,7.13,,,,,
1989-09-28,7.25,,,,,
1989-09-29,7.25,,,,,
1989-10-02,7.25,,,,,
1989-10-03,7.13,,,,,
1989-10-04,7.25,,,,,
1989-10-05,7.13,,,,,
1989-10-06,7.13,,,,,
1989-10-09,7.38,,,,,
1989-10-10,7.25,,,,,
1989-10-11,7.25,,,,,
1989-10-12,7.38,,,,,
1989-10-13,7.0,,,,,
1989-10-16,6.88,,,,,
1989-10-17,6.75,,,,,
1989-10-18,6.88,,,,,
1989-10-19,6.88,,,,,
1989-10-20,6.88,,,,,
1989-10-23,6.88,,,,,
1989-10-24,6.88,,,,,
1989-10-25,6.88,,,,,
1989-10-26,6.5,,,,,
1989-10-27,6.63,,,,,
1989-10-30,6.38,,,,,
1989-10-31,6.25,,,,,
1989-11-01,6.25,,,,,
1989-11-02,5.75,,,,,
1989-11-03,5.75,,,,,
1989-11-06,5.75,,,,,
1989-11-07,5.88,,,,,
1989-11-08,5.88,,,,,
1989-11-09,5.88,,,,,
1989-11-10,6.13,,,,,
1989-11-13,6.25,,,,,
1989-11-14,6.13,,,,,
1989-11-15,6.25,,,,,
1989-11-16,6.0,,,,,
1989-11-17,6.13,,,,,
1989-11-20,6.0,,,,,
1989-11-21,6.13,,,,,
1989-11-22,6.38,,,,,
1989-11-24,6.25,,,,,
1989-11-27,6.13,,,,,
1989-11-28,6.0,,,,,
1989-11-29,5.88,,,,,
1989-11-30,5.88,,,,,
1989-12-01,6.0,,,,,
1989-12-04,5.88,,,,,
1989-12-05,6.0,,,,,
1989-12-06,5.88,,,,,
1989-12-07,5.75,,,,,
1989-12-08,5.63,,,,,
1989-12-11,5.5,,,,,
1989-12-12,5.5,,,,,
1989-12-13,5.5,,,,,
1989-12-14,5.5,,,,,
1989-12-15,5.5,,,,,
1989-12-18,5.38,,,,,
1989-12-19,5.0,,,,,
1989-12-20,5.0,,,,,
1989-12-21,5.13,,,,,
1989-12-22,5.25,,,,,
1989-12-26,5.25,,,,,
1989-12-27,5.0,,,,,
1989-12-28,5.0,,,,,
1989-12-29,5.0,,,,,
1990-01-02,5.13,,,,,
1990-01-03,5.13,,,,,
1990-01-04,5.25,,,,,
1990-01-05,5.38,,,,,
1990-01-08,5.38,,,,,
1990-01-09,5.25,,,,,
1990-01-10,5.38,,,,,
1990-01-11,5.13,,,,,
1990-01-12,5.13,,,,,
1990-01-15,5.25,,,,,
1990-01-16,5.25,,,,,
1990-01-17,5.25,,,,,
1990-01-18,5.13,,,,,
1990-01-19,5.13,,,,,
1990-01-22,5.0,,,,,
1990-01-23,5.0,,,,,
1990-01-24,5.13,,,,,
1990-01-25,5.13,,,,,
1990-01-26,5.0,,,,,
1990-01-29,5.13,,,,,
1990-01-30,5.0,,,,,
1990-01-31,5.0,,,,,
1990-02-01,5.0,,,,,
1990-02-02,5.0,,,,,
1990-02-05,4.88,,,,,
1990-02-06,5.0,,,,,
1990-02-07,4.63,,,,,
1990-02-08,4.63,,,,,
1990-02-09,4.25,,,,,
1990-02-12,4.38,,,,,
1990-02-13,4.25,,,,,
1990-02-14,4.5,,,,,
1990-02-15,4.25,,,,,
1990-02-16,4.5,,,,,
1990-02-20,4.5,,,,,
1990-02-21,4.75,,,,,
1990-02-22,4.75,,,,,
1990-02-23,4.5,,,,,
1990-02-26,4.5,,,,,
1990-02-27,4.38,,,,,
1990-02-28,4.5,,,,,
1990-03-01,4.38,,,,,
1990-03-02,4.25,,,,,
1990-03-05,4.25,,,,,
1990-03-06,4.13,,,,,
1990-03-07,4.25,,,,,
1990-03-08,4.25,,,,,
1990-03-09,4.25,,,,,
1990-03-12,4.25,,,,,
1990-03-13,4.13,,,,,
1990-03-14,4.25,,,,,
1990-03-15,4.13,,,,,
1990-03-16,4.13,,,,,
1990-03-19,4.25,,,,,
1990-03-20,4.25,,,,,
1990-03-21,4.0,,,,,
1990-03-22,4.0,,,,,
1990-03-23,4.25,,,,,
1990-03-26,4.13,,,,,
1990-03-27,4.13,,,,,
1990-03-28,4.25,,,,,
1990-03-29,4.25,,,,,
1990-03-30,4.25,,,,,
1990-04-02,4.25,,,,,
1990-04-03,4.25,,,,,
1990-04-04,4.25,,,,,
1990-04-05,4.25,,,,,
1990-04-06,4.13,,,,,
1990-04-09,4.0,,,,,
1990-04-10,4.0,,,,,
1990-04-11,4.13,,,,,
1990-04-12,4.0,,,,,
1990-04-16,4.13,,,,,
1990-04-17,4.13,,,,,
1990-04-18,3.88,,,,,
1990-04-19,4.0,,,,,
1990-04-20,4.0,,,,,
1990-04-23,4.0,,,,,
1990-04-24,3.75,,,,,
1990-04-25,3.63,,,,,
1990-04-26,3.38,,,,,
1990-04-27,3.25,,,,,
1990-04-30,3.25,,,,,
1990-05-01,3.13,,,,,
1990-05-02,3.13,,,,,
1990-05-03,3.0,,,,,
1990-05-04,3.13,,,,,
1990-05-07,2.75,,,,,
1990-05-08,2.5,,,,,
1990-05-09,2.63,,,,,
1990-05-10,2.5,,,,,
1990-05-11,2.63,,,,,
1990-05-14,2.75,,,,,
1990-05-15,3.0,,,,,
1990-05-16,2.88,,,,,
1990-05-17,2.75,,,,,
1990-05-18,2.88,,,,,
1990-05-21,2.88,,,,,
1990-05-22,2.88,,,,,
1990-05-23,2.75,,,,,
1990-05-24,2.88,,,,,
1990-05-25,2.75,,,,,
1990-05-29,2.75,,,,,
1990-05-30,2.63,,,,,
1990-05-31,2.5,,,,,
1990-06-01,2.63,,,,,
1990-06-04,2.75,,,,,
1990-06-05,2.75,,,,,
1990-06-06,2.88,,,,,
1990-06-07,3.0,,,,,
1990-06-08,3.0,,,,,
1990-06-11,3.0,,,,,
1990-06-12,3.0,,,,,
1990-06-13,3.0,,,,,
1990-06-14,3.0,,,,,
1990-06-15,3.13,,,,,
1990-06-18,3.13,,,,,
1990-06-19,2.88,,,,,
1990-06-20,2.75,,,,,
1990-06-21,2.63,,,,,
1990-06-22,2.5,,,,,
1990-06-25,2.13,,,,,
1990-06-26,2.13,,,,,
1990-06-27,2.13,,,,,
1990-06-28,1.88,,,,,
1990-06-29,1.75,,,,,
1990-07-02,1.88,,,,,
1990-07-03,2.0,,,,,
1990-07-05,1.88,,,,,
1990-07-06,2.0,,,,,
1990-07-09,2.0,,,,,
1990-07-10,1.88,,,,,
1990-07-11,2.0,,,,,
1990-07-12,1.88,,,,,
1990-07-13,2.0,,,,,
1990-07-16,2.0,,,,,
1990-07-17,1.5,,,,,
1990-07-18,1.13,,,,,
1990-07-19,1.5,,,,,
1990-07-20,1.63,,,,,
1990-07-23,1.75,,,,,
1990-07-24,1.5,,,,,
1990-07-25,1.5,,,,,
1990-07-26,1.5,,,,,
1990-07-27,1.25,,,,,
1990-07-30,1.38,,,,,
1990-07-31,1.25,,,,,
1990-08-01,1.25,,,,,
1990-08-02,1.25,,,,,
1990-08-03,1.13,,,,,
1990-08-06,1.25,,,,,
1990-08-07,1.13,,,,,
1990-08-08,1.25,,,,,
1990-08-09,1.25,,,,,
1990-08-10,1.38,,,,,
1990-08-13,1.38,,,,,
1990-08-14,1.13,,,,,
1990-08-15,1.13,,,,,
1990-08-16,1.13,,,,,
1990-08-17,1.13,,,,,
1990-08-20,1.0,,,,,
1990-08-21,0.94,,,,,
1990-08-22,0.94,,,,,
1990-08-23,1.0,,,,,
1990-08-24,0.94,,,,,
1990-08-27,1.0,,,,,
1990-08-28,1.0,,,,,
1990-08-29,0.94,,,,,
1990-08-30,0.88,,,,,
1990-08-31,0.94,,,,,
1990-09-04,0.88,,,,,
1990-09-05,0.88,,,,,
1990-09-06,0.75,,,,,
1990-09-07,0.75,,,,,
1990-09-10,0.75,,,,,
1990-09-11,0.75,,,,,
1990-09-12,0.75,,,,,
1990-09-13,0.81,,,,,
1990-09-14,0.75,,,,,
1990-09-17,0.69,,,,,
1990-09-18,0.63,,,,,
1990-09-19,0.63,,,,,
1990-09-20,0.56,,,,,
1990-09-21,0.5,,,,,
1990-09-24,0.5,,,,,
1990-09-25,0.63,,,,,
1990-09-26,0.56,,,,,
1990-09-27,0.5,,,,,
1990-09-28,0.5,,,,,
1990-10-01,0.5,,,,,
1990-10-02,0.56,,,,,
1990-10-03,0.63,,,,,
1990-10-04,0.63,,,,,
1990-10-05,0.56,,,,,
1990-10-08,0.5,,,,,
1990-10-09,0.5,,,,,
1990-10-10,0.56,,,,,
1990-10-11,0.56,,,,,
1990-10-12,0.5,,,,,
1990-10-15,0.56,,,,,
1990-10-16,0.56,,,,,
1990-10-17,0.5,,,,,
1990-10-18,0.56,,,,,
1990-10-19,0.5,,,,,
1990-10-22,0.5,,,,,
1990-10-23,0.5,,,,,
1990-10-24,0.5,,,,,
1990-10-25,0.5,,,,,
1990-10-26,0.5,,,,,
1990-10-29,0.5,,,,,
1990-10-30,0.44,,,,,
1990-10-31,0.5,,,,,
1990-11-01,0.44,,,,,
1990-11-02,0.44,,,,,
1990-11-05,0.38,,,,,
1990-11-06,0.38,,,,,
1990-11-07,0.44,,,,,
1990-11-08,0.44,,,,,
1990-11-09,0.44,,,,,
1990-11-12,0.44,,,,,
1990-11-13,0.38,,,,,
1990-11-14,0.38,,,,,
1990-11-15,0.31,,,,,
1990-11-16,0.38,,,,,
1990-11-19,0.31,,,,,
1990-11-20,0.31,,,,,
1990-11-21,0.31,,,,,
1990-11-23,0.31,,,,,
1990-11-26,0.25,,,,,
1990-11-27,0.38,,,,,
1990-11-28,0.25,,,,,
1990-11-29,0.38,,,,,
1990-11-30,0.31,,,,,
1990-12-03,0.31,,,,,
1990-12-04,0.31,,,,,
1990-12-05,0.31,,,,,
1990-12-06,0.31,,,,,
1990-12-07,0.31,,,,,
1990-12-10,0.25,,,,,
1990-12-11,0.25,,,,,
1990-12-12,0.25,,,,,
1990-12-13,0.25,,,,,
1990-12-14,0.31,,,,,
1990-12-17,0.25,,,,,
1990-12-18,0.31,,,,,
1990-12-19,0.38,,,,,
1990-12-20,0.31,,,,,
1990-12-21,0.31,,,,,
1990-12-24,0.31,,,,,
1990-12-26,0.25,,,,,
1990-12-27,0.25,,,,,
1990-12-28,0.25,,,,,
1990-12-31,0.31,,,,,
1991-01-02,0.38,,,,,
1991-01-03,0.38,,,,,
1991-01-04,0.38,,,,,
1991-01-07,0.31,,,,,
1991-01-08,0.31,,,,,
1991-01-09,0.31,,,,,
1991-01-10,0.31,,,,,
1991-01-11,0.31,,,,,
1991-01-14,0.31,,,,,
1991-01-15,0.38,,,,,
1991-01-16,0.31,,,,,
1991-01-17,0.44,,,,,
1991-01-18,0.38,,,,,
1991-01-21,0.38,,,,,
1991-01-22,0.31,,,,,
1991-01-23,0.44,,,,,
1991-01-24,0.44,,,,,
1991-01-25,0.5,,,,,
1991-01-28,0.56,,,,,
1991-01-29,0.75,,,,,
1991-01-30,1.0,,,,,
1991-01-31,1.06,,,,,
1991-02-01,1.38,,,,,
1991-02-04,1.38,,,,,
1991-02-05,1.5,,,,,
1991-02-06,1.63,,,,,
1991-02-07,1.5,,,,,
1991-02-08,1.13,,,,,
1991-02-11,0.81,,,,,
1991-02-12,0.88,,,,,
1991-02-13,1.0,,,,,
1991-02-14,1.13,,,,,
1991-02-15,1.25,,,,,
1991-02-19,1.5,,,,,
1991-02-20,1.38,,,,,
1991-02-21,1.25,,,,,
1991-02-22,1.25,,,,,
1991-02-25,1.5,,,,,
1991-02-26,1.38,,,,,
1991-02-27,1.38,,,,,
1991-02-28,1.38,,,,,
1991-03-01,1.38,,,,,
1991-03-04,1.5,,,,,
1991-03-05,1.63,,,,,
1991-03-06,1.5,,,,,
1991-03-07,1.63,,,,,
1991-03-08,1.63,,,,,
1991-03-11,1.5,,,,,
1991-03-12,1.38,,,,,
1991-03-13,1.5,,,,,
1991-03-14,1.63,,,,,
1991-03-15,1.63,,,,,
1991-03-18,1.38,,,,,
1991-03-19,1.5,,,,,
1991-03-20,1.63,,,,,
1991-03-21,1.5,,,,,
1991-03-22,1.5,,,,,
1991-03-25,1.63,,,,,
1991-03-26,1.38,,,,,
1991-03-27,1.5,,,,,
1991-03-28,1.38,,,,,
1991-04-01,1.38,,,,,
1991-04-02,1.38,,,,,
1991-04-03,1.38,,,,,
1991-04-04,1.38,,,,,
1991-04-05,1.25,,,,,
1991-04-08,1.63,,,,,
1991-04-09,1.5,,,,,
1991-04-10,1.63,,,,,
1991-04-11,1.5,,,,,
1991-04-12,1.5,,,,,
1991-04-15,1.38,,,,,
1991-04-16,1.5,,,,,
1991-04-17,1.38,,,,,
1991-04-18,1.38,,,,,
1991-04-19,1.5,,,,,
1991-04-22,1.38,,,,,
1991-04-23,1.38,,,,,
1991-04-24,1.38,,,,,
1991-04-25,1.38,,,,,
1991-04-26,1.38,,,,,
1991-04-29,1.25,,,,,
1991-04-30,1.38,,,,,
1991-05-01,1.5,,,,,
1991-05-02,1.5,,,,,
1991-05-03,1.38,,,,,
1991-05-06,1.5,,,,,
1991-05-07,1.5,,,,,
1991-05-08,1.38,,,,,
1991-05-09,1.25,,,,,
1991-05-10,1.38,,,,,
1991-05-13,1.25,,,,,
1991-05-14,1.25,,,,,
1991-05-15,1.25,,,,,
1991-05-16,1.25,,,,,
1991-05-17,1.38,,,,,
1991-05-20,1.38,,,,,
1991-05-21,1.25,,,,,
1991-05-22,1.13,,,,,
1991-05-23,1.13,,,,,
1991-05-24,1.25,,,,,
1991-05-28,1.25,,,,,
1991-05-29,1.38,,,,,
1991-05-30,1.25,,,,,
1991-05-31,1.25,,,,,
1991-06-03,1.25,,,,,
1991-06-04,1.25,,,,,
1991-06-05,1.25,,,,,
1991-06-06,1.13,,,,,
1991-06-07,1.13,,,,,
1991-06-10,1.13,,,,,
1991-06-11,1.25,,,,,
1991-06-12,1.25,,,,,
1991-06-13,1.13,,,,,
1991-06-14,1.13,,,,,
1991-06-17,1.13,,,,,
1991-06-18,1.13,,,,,
1991-06-19,1.0,,,,,
1991-06-20,1.0,,,,,
1991-06-21,0.94,,,,,
1991-06-24,0.81,,,,,
1991-06-25,0.88,,,,,
1991-06-26,0.94,,,,,
1991-06-27,1.13,,,,,
1991-06-28,1.13,,,,,
1991-07-01,1.13,,,,,
1991-07-02,1.13,,,,,
1991-07-03,1.13,,,,,
1991-07-05,1.13,,,,,
1991-07-08,1.0,,,,,
1991-07-09,1.0,,,,,
1991-07-10,0.94,,,,,
1991-07-11,1.0,,,,,
1991-07-12,1.0,,,,,
1991-07-15,0.94,,,,,
1991-07-16,0.94,,,,,
1991-07-17,0.88,,,,,
1991-07-18,0.81,,,,,
1991-07-19,0.88,,,,,
1991-07-22,0.81,,,,,
1991-07-23,0.81,,,,,
1991-07-24,0.88,,,,,
1991-07-25,0.75,,,,,
1991-07-26,0.81,,,,,
1991-07-29,0.75,,,,,
1991-07-30,0.81,,,,,
1991-07-31,0.81,,,,,
1991-08-01,0.81,,,,,
1991-08-02,0.81,,,,,
1991-08-05,0.81,,,,,
1991-08-06,0.88,,,,,
1991-08-07,0.81,,,,,
1991-08-08,0.88,,,,,
1991-08-09,0.81,,,,,
1991-08-12,0.88,,,,,
1991-08-13,0.81,,,,,
1991-08-14,0.94,,,,,
1991-08-15,0.94,,,,,
1991-08-16,0.88,,,,,
1991-08-19,0.81,,,,,
1991-08-20,0.75,,,,,
1991-08-21,0.81,,,,,
1991-08-22,0.88,,,,,
1991-08-23,0.81,,,,,
1991-08-26,0.94,,,,,
1991-08-27,1.0,,,,,
1991-08-28,1.0,,,,,
1991-08-29,0.94,,,,,
1991-08-30,0.88,,,,,
1991-09-03,0.81,,,,,
1991-09-04,0.81,,,,,
1991-09-05,0.88,,,,,
1991-09-06,0.81,,,,,
1991-09-09,0.88,,,,,
1991-09-10,0.75,,,,,
1991-09-11,0.75,,,,,
1991-09-12,0.88,,,,,
1991-09-13,0.81,,,,,
1991-09-16,0.81,,,,,
1991-09-17,0.81,,,,,
1991-09-18,0.75,,,,,
1991-09-19,0.75,,,,,
1991-09-20,0.75,,,,,
1991-09-23,0.69,,,,,
1991-09-24,0.69,,,,,
1991-09-25,0.69,,,,,
1991-09-26,0.69,,,,,
1991-09-27,0.75,,,,,
1991-09-30,0.63,,,,,
1991-10-01,0.69,,,,,
1991-10-02,0.75,,,,,
1991-10-03,0.69,,,,,
1991-10-04,0.69,,,,,
1991-10-07,0.75,,,,,
1991-10-08,0.81,,,,,
1991-10-09,0.75,,,,,
1991-10-10,0.69,,,,,
1991-10-11,0.69,,,,,
1991-10-14,0.69,,,,,
1991-10-15,0.69,,,,,
1991-10-16,0.69,,,,,
1991-10-17,0.81,,,,,
1991-10-18,0.75,,,,,
1991-10-21,0.69,,,,,
1991-10-22,0.69,,,,,
1991-10-23,0.63,,,,,
1991-10-24,0.56,,,,,
1991-10-25,0.56,,,,,
1991-10-28,0.56,,,,,
1991-10-29,0.56,,,,,
1991-10-30,0.5,,,,,
1991-10-31,0.5,,,,,
1991-11-01,0.63,,,,,
1991-11-04,0.56,,,,,
1991-11-05,0.5,,,,,
1991-11-06,0.63,,,,,
1991-11-07,0.56,,,,,
1991-11-08,0.63,,,,,
1991-11-11,0.63,,,,,
1991-11-12,0.75,,,,,
1991-11-13,0.88,,,,,
1991-11-14,0.75,,,,,
1991-11-15,0.75,,,,,
1991-11-18,0.75,,,,,
1991-11-19,0.69,,,,,
1991-11-20,0.69,,,,,
1991-11-21,0.75,,,,,
1991-11-22,0.75,,,,,
1991-11-25,0.75,,,,,
1991-11-26,0.81,,,,,
1991-11-27,0.69,,,,,
1991-11-29,0.69,,,,,
1991-12-02,0.69,,,,,
1991-12-03,0.69,,,,,
1991-12-04,0.69,,,,,
1991-12-05,0.69,,,,,
1991-12-06,0.75,,,,,
1991-12-09,0.63,,,,,
1991-12-10,0.56,,,,,
1991-12-11,0.56,,,,,
1991-12-12,0.56,,,,,
1991-12-13,0.56,,,,,
1991-12-16,0.56,,,,,
1991-12-17,0.5,,,,,
1991-12-18,0.5,,,,,
1991-12-19,0.56,,,,,
1991-12-20,0.56,,,,,
1991-12-23,0.56,,,,,
1991-12-24,0.63,,,,,
1991-12-26,0.69,,,,,
1991-12-27,0.63,,,,,
1991-12-30,0.75,,,,,
1991-12-31,0.88,,,,,
1992-01-02,0.88,,,,,
1992-01-03,0.88,,,,,
1992-01-06,0.88,,,,,
1992-01-07,0.88,,,,,
1992-01-08,1.0,,,,,
1992-01-09,1.0,,,,,
1992-01-10,1.0,,,,,
1992-01-13,1.0,,,,,
1992-01-14,1.0,,,,,
1992-01-15,1.0,,,,,
1992-01-16,0.88,,,,,
1992-01-17,0.88,,,,,
1992-01-20,0.94,,,,,
1992-01-21,0.94,,,,,
1992-01-22,0.94,,,,,
1992-01-23,0.88,,,,,
1992-01-24,1.0,,,,,
1992-01-27,1.0,,,,,
1992-01-28,1.25,,,,,
1992-01-29,1.75,,,,,
1992-01-30,2.0,,,,,
1992-01-31,1.63,,,,,
1992-02-03,1.63,,,,,
1992-02-04,1.63,,,,,
1992-02-05,1.63,,,,,
1992-02-06,1.5,,,,,
1992-02-07,1.5,,,,,
1992-02-10,1.38,,,,,
1992-02-11,1.5,,,,,
1992-02-12,1.38,,,,,
1992-02-13,1.38,,,,,
1992-02-14,1.5,,,,,
1992-02-18,1.63,,,,,
1992-02-19,1.63,,,,,
1992-02-20,1.5,,,,,
1992-02-21,1.75,,,,,
1992-02-24,1.88,,,,,
1992-02-25,1.75,,,,,
1992-02-26,1.63,,,,,
1992-02-27,1.5,,,,,
1992-02-28,1.5,,,,,
1992-03-02,1.38,,,,,
1992-03-03,1.38,,,,,
1992-03-04,1.5,,,,,
1992-03-05,1.38,,,,,
1992-03-06,1.38,,,,,
1992-03-09,1.5,,,,,
1992-03-10,1.38,,,,,
1992-03-11,1.38,,,,,
1992-03-12,1.38,,,,,
1992-03-13,1.38,,,,,
1992-03-16,1.5,,,,,
1992-03-17,1.5,,,,,
1992-03-18,1.38,,,,,
1992-03-19,1.38,,,,,
1992-03-20,1.38,,,,,
1992-03-23,1.38,,,,,
1992-03-24,1.25,,,,,
1992-03-25,1.25,,,,,
1992-03-26,1.13,,,,,
1992-03-27,1.13,,,,,
1992-03-30,1.25,,,,,
1992-03-31,1.13,,,,,
1992-04-01,1.0,,,,,
1992-04-02,0.88,,,,,
1992-04-03,0.94,,,,,
1992-04-06,0.56,,,,,
1992-04-07,0.5,,,,,
1992-04-08,0.69,,,,,
1992-04-09,0.75,,,,,
1992-04-10,0.75,,,,,
1992-04-13,0.81,,,,,
1992-04-14,0.75,,,,,
1992-04-15,0.69,,,,,
1992-04-16,0.56,,,,,
1992-04-20,0.56,,,,,
1992-04-21,0.56,,,,,
1992-04-22,0.63,,,,,
1992-04-23,0.69,,,,,
1992-04-24,0.75,,,,,
1992-04-27,0.81,,,,,
1992-04-28,0.75,,,,,
1992-04-29,0.75,,,,,
1992-04-30,0.69,,,,,
1992-05-01,0.75,,,,,
1992-05-04,0.69,,,,,
1992-05-05,0.69,,,,,
1992-05-06,0.69,,,,,
1992-05-07,0.63,,,,,
1992-05-08,0.63,,,,,
1992-05-11,0.75,,,,,
1992-05-12,0.69,,,,,
1992-05-13,0.69,,,,,
1992-05-14,0.63,,,,,
1992-05-15,0.63,,,,,
1992-05-18,0.63,,,,,
1992-05-19,0.69,,,,,
1992-05-20,0.63,,,,,
1992-05-21,0.63,,,,,
1992-05-22,0.63,,,,,
1992-05-26,0.56,,,,,
1992-05-27,0.63,,,,,
1992-05-28,0.75,,,,,
1992-05-29,0.75,,,,,
1992-06-01,0.75,,,,,
1992-06-02,0.75,,,,,
1992-06-03,0.75,,,,,
1992-06-04,0.81,,,,,
1992-06-05,0.81,,,,,
1992-06-08,0.81,,,,,
1992-06-09,0.75,,,,,
1992-06-10,0.75,,,,,
