date,close price,JBHT_SHE,JBHT_TA,JBHT_TL,market cap,PB Ratio
1987-05-04,4.17,,,,,
1987-05-05,4.25,,,,,
1987-05-06,4.29,,,,,
1987-05-07,4.33,,,,,
1987-05-08,4.38,,,,,
1987-05-11,4.42,,,,,
1987-05-12,4.42,,,,,
1987-05-13,4.33,,,,,
1987-05-14,4.17,,,,,
1987-05-15,4.13,,,,,
1987-05-18,3.96,,,,,
1987-05-19,3.83,,,,,
1987-05-20,3.96,,,,,
1987-05-21,3.83,,,,,
1987-05-22,3.54,,,,,
1987-05-26,3.58,,,,,
1987-05-27,3.67,,,,,
1987-05-28,3.71,,,,,
1987-05-29,3.71,,,,,
1987-06-01,3.67,,,,,
1987-06-02,3.75,,,,,
1987-06-03,3.88,,,,,
1987-06-04,3.83,,,,,
1987-06-05,3.83,,,,,
1987-06-08,3.79,,,,,
1987-06-09,3.9,,,,,
1987-06-10,3.96,,,,,
1987-06-11,4.0,,,,,
1987-06-12,4.13,,,,,
1987-06-15,4.13,,,,,
1987-06-16,4.04,,,,,
1987-06-17,4.13,,,,,
1987-06-18,4.04,,,,,
1987-06-19,3.96,,,,,
1987-06-22,4.04,,,,,
1987-06-23,3.96,,,,,
1987-06-24,4.0,,,,,
1987-06-25,4.0,,,,,
1987-06-26,3.96,,,,,
1987-06-29,4.0,,,,,
1987-06-30,3.96,,,,,
1987-07-01,3.92,,,,,
1987-07-02,3.92,,,,,
1987-07-06,3.83,,,,,
1987-07-07,3.75,,,,,
1987-07-08,3.63,,,,,
1987-07-09,3.71,,,,,
1987-07-10,3.71,,,,,
1987-07-13,3.71,,,,,
1987-07-14,3.83,,,,,
1987-07-15,4.0,,,,,
1987-07-16,4.04,,,,,
1987-07-17,4.0,,,,,
1987-07-20,4.04,,,,,
1987-07-21,4.04,,,,,
1987-07-22,4.08,,,,,
1987-07-23,4.13,,,,,
1987-07-24,4.02,,,,,
1987-07-27,4.0,,,,,
1987-07-28,3.96,,,,,
1987-07-29,3.83,,,,,
1987-07-30,4.0,,,,,
1987-07-31,4.04,,,,,
1987-08-03,4.0,,,,,
1987-08-04,4.0,,,,,
1987-08-05,4.0,,,,,
1987-08-06,4.04,,,,,
1987-08-07,4.0,,,,,
1987-08-10,4.04,,,,,
1987-08-11,4.0,,,,,
1987-08-12,4.0,,,,,
1987-08-13,4.0,,,,,
1987-08-14,4.02,,,,,
1987-08-17,4.0,,,,,
1987-08-18,3.96,,,,,
1987-08-19,3.83,,,,,
1987-08-20,3.83,,,,,
1987-08-21,3.88,,,,,
1987-08-24,3.83,,,,,
1987-08-25,3.79,,,,,
1987-08-26,3.79,,,,,
1987-08-27,3.75,,,,,
1987-08-28,3.77,,,,,
1987-08-31,3.77,,,,,
1987-09-01,3.75,,,,,
1987-09-02,3.71,,,,,
1987-09-03,3.75,,,,,
1987-09-04,3.67,,,,,
1987-09-08,3.75,,,,,
1987-09-09,3.71,,,,,
1987-09-10,3.75,,,,,
1987-09-11,3.71,,,,,
1987-09-14,3.71,,,,,
1987-09-15,3.63,,,,,
1987-09-16,3.58,,,,,
1987-09-17,3.58,,,,,
1987-09-18,3.58,,,,,
1987-09-21,3.63,,,,,
1987-09-22,3.63,,,,,
1987-09-23,3.67,,,,,
1987-09-24,3.67,,,,,
1987-09-25,3.67,,,,,
1987-09-28,3.63,,,,,
1987-09-29,3.63,,,,,
1987-09-30,3.65,,,,,
1987-10-01,3.65,,,,,
1987-10-02,3.83,,,,,
1987-10-05,3.83,,,,,
1987-10-06,3.79,,,,,
1987-10-07,3.83,,,,,
1987-10-08,3.83,,,,,
1987-10-09,3.88,,,,,
1987-10-12,3.96,,,,,
1987-10-13,3.96,,,,,
1987-10-14,3.96,,,,,
1987-10-15,3.96,,,,,
1987-10-16,3.71,,,,,
1987-10-19,3.25,,,,,
1987-10-20,2.92,,,,,
1987-10-21,3.08,,,,,
1987-10-22,2.96,,,,,
1987-10-23,2.88,,,,,
1987-10-26,2.04,,,,,
1987-10-27,2.33,,,,,
1987-10-28,2.25,,,,,
1987-10-29,2.5,,,,,
1987-10-30,3.0,,,,,
1987-11-02,2.92,,,,,
1987-11-03,2.88,,,,,
1987-11-04,2.79,,,,,
1987-11-05,2.81,,,,,
1987-11-06,2.79,,,,,
1987-11-09,2.73,,,,,
1987-11-10,2.75,,,,,
1987-11-11,2.75,,,,,
1987-11-12,2.75,,,,,
1987-11-13,2.67,,,,,
1987-11-16,2.67,,,,,
1987-11-17,2.63,,,,,
1987-11-18,2.63,,,,,
1987-11-19,2.65,,,,,
1987-11-20,2.54,,,,,
1987-11-23,2.42,,,,,
1987-11-24,2.42,,,,,
1987-11-25,2.42,,,,,
1987-11-27,2.38,,,,,
1987-11-30,2.17,,,,,
1987-12-01,2.21,,,,,
1987-12-02,2.17,,,,,
1987-12-03,2.25,,,,,
1987-12-04,2.25,,,,,
1987-12-07,2.25,,,,,
1987-12-08,2.33,,,,,
1987-12-09,2.38,,,,,
1987-12-10,2.33,,,,,
1987-12-11,2.38,,,,,
1987-12-14,2.46,,,,,
1987-12-15,2.63,,,,,
1987-12-16,2.54,,,,,
1987-12-17,2.71,,,,,
1987-12-18,3.08,,,,,
1987-12-21,2.96,,,,,
1987-12-22,2.96,,,,,
1987-12-23,3.0,,,,,
1987-12-24,2.96,,,,,
1987-12-28,2.79,,,,,
1987-12-29,2.79,,,,,
1987-12-30,2.75,,,,,
1987-12-31,2.71,,,,,
1988-01-04,2.79,,,,,
1988-01-05,2.96,,,,,
1988-01-06,3.0,,,,,
1988-01-07,3.0,,,,,
1988-01-08,3.0,,,,,
1988-01-11,3.0,,,,,
1988-01-12,2.92,,,,,
1988-01-13,2.92,,,,,
1988-01-14,2.88,,,,,
1988-01-15,3.0,,,,,
1988-01-18,2.92,,,,,
1988-01-19,2.92,,,,,
1988-01-20,2.92,,,,,
1988-01-21,2.96,,,,,
1988-01-22,2.92,,,,,
1988-01-25,3.0,,,,,
1988-01-26,2.96,,,,,
1988-01-27,3.04,,,,,
1988-01-28,3.17,,,,,
1988-01-29,3.13,,,,,
1988-02-01,3.13,,,,,
1988-02-02,3.13,,,,,
1988-02-03,3.13,,,,,
1988-02-04,3.13,,,,,
1988-02-05,3.13,,,,,
1988-02-08,3.19,,,,,
1988-02-09,2.92,,,,,
1988-02-10,2.83,,,,,
1988-02-11,2.83,,,,,
1988-02-12,2.83,,,,,
1988-02-16,2.81,,,,,
1988-02-17,2.79,,,,,
1988-02-18,2.73,,,,,
1988-02-19,2.73,,,,,
1988-02-22,2.71,,,,,
1988-02-23,2.71,,,,,
1988-02-24,2.75,,,,,
1988-02-25,2.79,,,,,
1988-02-26,2.83,,,,,
1988-02-29,2.83,,,,,
1988-03-01,2.79,,,,,
1988-03-02,2.79,,,,,
1988-03-03,2.79,,,,,
1988-03-04,2.92,,,,,
1988-03-07,2.96,,,,,
1988-03-08,3.04,,,,,
1988-03-09,2.83,,,,,
1988-03-10,2.88,,,,,
1988-03-11,2.83,,,,,
1988-03-14,2.79,,,,,
1988-03-15,2.88,,,,,
1988-03-16,2.88,,,,,
1988-03-17,2.94,,,,,
1988-03-18,2.92,,,,,
1988-03-21,2.88,,,,,
1988-03-22,2.92,,,,,
1988-03-23,2.88,,,,,
1988-03-24,2.79,,,,,
1988-03-25,2.79,,,,,
1988-03-28,2.75,,,,,
1988-03-29,2.79,,,,,
1988-03-30,2.79,,,,,
1988-03-31,2.67,,,,,
1988-04-04,2.58,,,,,
1988-04-05,2.71,,,,,
1988-04-06,2.67,,,,,
1988-04-07,2.67,,,,,
1988-04-08,2.71,,,,,
1988-04-11,2.67,,,,,
1988-04-12,2.63,,,,,
1988-04-13,2.63,,,,,
1988-04-14,2.63,,,,,
1988-04-15,2.58,,,,,
1988-04-18,2.63,,,,,
1988-04-19,2.63,,,,,
1988-04-20,2.58,,,,,
1988-04-21,2.67,,,,,
1988-04-22,2.67,,,,,
1988-04-25,2.67,,,,,
1988-04-26,2.67,,,,,
1988-04-27,2.63,,,,,
1988-04-28,2.67,,,,,
1988-04-29,2.75,,,,,
1988-05-02,2.71,,,,,
1988-05-03,2.71,,,,,
1988-05-04,2.75,,,,,
1988-05-05,2.75,,,,,
1988-05-06,2.71,,,,,
1988-05-09,2.71,,,,,
1988-05-10,2.75,,,,,
1988-05-11,2.58,,,,,
1988-05-12,2.65,,,,,
1988-05-13,2.71,,,,,
1988-05-16,2.75,,,,,
1988-05-17,2.71,,,,,
1988-05-18,2.63,,,,,
1988-05-19,2.63,,,,,
1988-05-20,2.67,,,,,
1988-05-23,2.67,,,,,
1988-05-24,2.63,,,,,
1988-05-25,2.63,,,,,
1988-05-26,2.67,,,,,
1988-05-27,2.67,,,,,
1988-05-31,2.71,,,,,
1988-06-01,2.71,,,,,
1988-06-02,2.67,,,,,
1988-06-03,2.71,,,,,
1988-06-06,2.71,,,,,
1988-06-07,2.67,,,,,
1988-06-08,2.79,,,,,
1988-06-09,2.88,,,,,
1988-06-10,2.88,,,,,
1988-06-13,3.0,,,,,
1988-06-14,3.04,,,,,
1988-06-15,3.13,,,,,
1988-06-16,3.21,,,,,
1988-06-17,3.13,,,,,
1988-06-20,3.21,,,,,
1988-06-21,3.17,,,,,
1988-06-22,3.21,,,,,
1988-06-23,3.21,,,,,
1988-06-24,3.21,,,,,
1988-06-27,3.21,,,,,
1988-06-28,3.17,,,,,
1988-06-29,3.21,,,,,
1988-06-30,3.33,,,,,
1988-07-01,3.25,,,,,
1988-07-05,3.21,,,,,
1988-07-06,3.29,,,,,
1988-07-07,3.29,,,,,
1988-07-08,3.38,,,,,
1988-07-11,3.33,,,,,
1988-07-12,3.46,,,,,
1988-07-13,3.38,,,,,
1988-07-14,3.46,,,,,
1988-07-15,3.46,,,,,
1988-07-18,3.48,,,,,
1988-07-19,3.42,,,,,
1988-07-20,3.42,,,,,
1988-07-21,3.38,,,,,
1988-07-22,3.38,,,,,
1988-07-25,3.42,,,,,
1988-07-26,3.25,,,,,
1988-07-27,3.25,,,,,
1988-07-28,3.25,,,,,
1988-07-29,3.38,,,,,
1988-08-01,3.38,,,,,
1988-08-02,3.38,,,,,
1988-08-03,3.54,,,,,
1988-08-04,3.54,,,,,
1988-08-05,3.54,,,,,
1988-08-08,3.83,,,,,
1988-08-09,3.75,,,,,
1988-08-10,3.75,,,,,
1988-08-11,3.79,,,,,
1988-08-12,3.79,,,,,
1988-08-15,3.71,,,,,
1988-08-16,3.75,,,,,
1988-08-17,3.73,,,,,
1988-08-18,3.83,,,,,
1988-08-19,3.85,,,,,
1988-08-22,3.83,,,,,
1988-08-23,3.83,,,,,
1988-08-24,3.92,,,,,
1988-08-25,3.88,,,,,
1988-08-26,3.9,,,,,
1988-08-29,3.88,,,,,
1988-08-30,3.92,,,,,
1988-08-31,3.92,,,,,
1988-09-01,3.83,,,,,
1988-09-02,3.79,,,,,
1988-09-06,3.79,,,,,
1988-09-07,3.88,,,,,
1988-09-08,4.06,,,,,
1988-09-09,4.17,,,,,
1988-09-12,4.29,,,,,
1988-09-13,4.17,,,,,
1988-09-14,4.23,,,,,
1988-09-15,4.21,,,,,
1988-09-16,4.33,,,,,
1988-09-19,4.21,,,,,
1988-09-20,4.04,,,,,
1988-09-21,4.04,,,,,
1988-09-22,4.13,,,,,
1988-09-23,4.17,,,,,
1988-09-26,4.17,,,,,
1988-09-27,4.21,,,,,
1988-09-28,4.21,,,,,
1988-09-29,4.25,,,,,
1988-09-30,4.25,,,,,
1988-10-03,4.25,,,,,
1988-10-04,4.21,,,,,
1988-10-05,4.29,,,,,
1988-10-06,4.25,,,,,
1988-10-07,4.29,,,,,
1988-10-10,4.38,,,,,
1988-10-11,4.29,,,,,
1988-10-12,4.17,,,,,
1988-10-13,4.17,,,,,
1988-10-14,4.17,,,,,
1988-10-17,4.04,,,,,
1988-10-18,4.0,,,,,
1988-10-19,4.13,,,,,
1988-10-20,4.17,,,,,
1988-10-21,4.13,,,,,
1988-10-24,4.15,,,,,
1988-10-25,4.08,,,,,
1988-10-26,4.08,,,,,
1988-10-27,4.06,,,,,
1988-10-28,4.04,,,,,
1988-10-31,4.04,,,,,
1988-11-01,4.06,,,,,
1988-11-02,4.08,,,,,
1988-11-03,4.04,,,,,
1988-11-04,4.08,,,,,
1988-11-07,4.04,,,,,
1988-11-08,4.04,,,,,
1988-11-09,4.04,,,,,
1988-11-10,4.04,,,,,
1988-11-11,4.0,,,,,
1988-11-14,4.0,,,,,
1988-11-15,4.0,,,,,
1988-11-16,3.96,,,,,
1988-11-17,4.0,,,,,
1988-11-18,3.96,,,,,
1988-11-21,3.96,,,,,
1988-11-22,3.96,,,,,
1988-11-23,4.04,,,,,
1988-11-25,4.04,,,,,
1988-11-28,4.0,,,,,
1988-11-29,4.08,,,,,
1988-11-30,4.04,,,,,
1988-12-01,4.04,,,,,
1988-12-02,3.88,,,,,
1988-12-05,3.88,,,,,
1988-12-06,3.75,,,,,
1988-12-07,3.71,,,,,
1988-12-08,3.67,,,,,
1988-12-09,3.71,,,,,
1988-12-12,3.63,,,,,
1988-12-13,3.58,,,,,
1988-12-14,3.54,,,,,
1988-12-15,3.5,,,,,
1988-12-16,3.71,,,,,
1988-12-19,3.69,,,,,
1988-12-20,3.67,,,,,
1988-12-21,3.56,,,,,
1988-12-22,3.63,,,,,
1988-12-23,3.58,,,,,
1988-12-27,3.58,,,,,
1988-12-28,3.67,,,,,
1988-12-29,3.75,,,,,
1988-12-30,3.79,,,,,
1989-01-03,3.71,,,,,
1989-01-04,3.79,,,,,
1989-01-05,3.79,,,,,
1989-01-06,3.75,,,,,
1989-01-09,3.75,,,,,
1989-01-10,3.75,,,,,
1989-01-11,3.71,,,,,
1989-01-12,3.71,,,,,
1989-01-13,3.71,,,,,
1989-01-16,3.81,,,,,
1989-01-17,3.83,,,,,
1989-01-18,4.0,,,,,
1989-01-19,4.04,,,,,
1989-01-20,4.0,,,,,
1989-01-23,4.0,,,,,
1989-01-24,3.96,,,,,
1989-01-25,3.96,,,,,
1989-01-26,3.92,,,,,
1989-01-27,4.0,,,,,
1989-01-30,4.08,,,,,
1989-01-31,4.25,,,,,
1989-02-01,4.21,,,,,
1989-02-02,4.21,,,,,
1989-02-03,4.25,,,,,
1989-02-06,4.25,,,,,
1989-02-07,4.25,,,,,
1989-02-08,4.13,,,,,
1989-02-09,4.08,,,,,
1989-02-10,4.04,,,,,
1989-02-13,3.88,,,,,
1989-02-14,3.92,,,,,
1989-02-15,4.04,,,,,
1989-02-16,4.04,,,,,
1989-02-17,4.0,,,,,
1989-02-21,4.0,,,,,
1989-02-22,3.92,,,,,
1989-02-23,3.88,,,,,
1989-02-24,3.79,,,,,
1989-02-27,3.88,,,,,
1989-02-28,3.54,,,,,
1989-03-01,3.67,,,,,
1989-03-02,3.83,,,,,
1989-03-03,3.79,,,,,
1989-03-06,3.75,,,,,
1989-03-07,3.79,,,,,
1989-03-08,3.79,,,,,
1989-03-09,3.79,,,,,
1989-03-10,3.75,,,,,
1989-03-13,3.71,,,,,
1989-03-14,3.71,,,,,
1989-03-15,3.67,,,,,
1989-03-16,3.63,,,,,
1989-03-17,3.46,,,,,
1989-03-20,3.5,,,,,
1989-03-21,3.58,,,,,
1989-03-22,3.63,,,,,
1989-03-23,3.54,,,,,
1989-03-27,3.46,,,,,
1989-03-28,3.5,,,,,
1989-03-29,3.46,,,,,
1989-03-30,3.46,,,,,
1989-03-31,3.5,,,,,
1989-04-03,3.5,,,,,
1989-04-04,3.46,,,,,
1989-04-05,3.42,,,,,
1989-04-06,3.33,,,,,
1989-04-07,3.29,,,,,
1989-04-10,3.33,,,,,
1989-04-11,3.42,,,,,
1989-04-12,3.42,,,,,
1989-04-13,3.4,,,,,
1989-04-14,3.46,,,,,
1989-04-17,3.42,,,,,
1989-04-18,3.46,,,,,
1989-04-19,3.29,,,,,
1989-04-20,3.29,,,,,
1989-04-21,3.33,,,,,
1989-04-24,3.29,,,,,
1989-04-25,3.25,,,,,
1989-04-26,3.29,,,,,
1989-04-27,3.21,,,,,
1989-04-28,3.04,,,,,
1989-05-01,3.17,,,,,
1989-05-02,3.17,,,,,
1989-05-03,3.17,,,,,
1989-05-04,3.23,,,,,
1989-05-05,3.21,,,,,
1989-05-08,3.17,,,,,
1989-05-09,3.21,,,,,
1989-05-10,3.29,,,,,
1989-05-11,3.29,,,,,
1989-05-12,3.42,,,,,
1989-05-15,3.25,,,,,
1989-05-16,3.25,,,,,
1989-05-17,3.21,,,,,
1989-05-18,3.19,,,,,
1989-05-19,3.25,,,,,
1989-05-22,3.25,,,,,
1989-05-23,3.21,,,,,
1989-05-24,3.27,,,,,
1989-05-25,3.25,,,,,
1989-05-26,3.25,,,,,
1989-05-30,3.33,,,,,
1989-05-31,3.29,,,,,
1989-06-01,3.31,,,,,
1989-06-02,3.29,,,,,
1989-06-05,3.29,,,,,
1989-06-06,3.29,,,,,
1989-06-07,3.31,,,,,
1989-06-08,3.29,,,,,
1989-06-09,3.29,,,,,
1989-06-12,3.25,,,,,
1989-06-13,3.23,,,,,
1989-06-14,3.29,,,,,
1989-06-15,3.33,,,,,
1989-06-16,3.42,,,,,
1989-06-19,3.38,,,,,
1989-06-20,3.29,,,,,
1989-06-21,3.25,,,,,
1989-06-22,3.33,,,,,
1989-06-23,3.33,,,,,
1989-06-26,3.25,,,,,
1989-06-27,3.25,,,,,
1989-06-28,3.25,,,,,
1989-06-29,3.25,,,,,
1989-06-30,3.25,,,,,
1989-07-03,3.21,,,,,
1989-07-05,3.17,,,,,
1989-07-06,3.21,,,,,
1989-07-07,3.25,,,,,
1989-07-10,3.33,,,,,
1989-07-11,3.25,,,,,
1989-07-12,3.21,,,,,
1989-07-13,3.21,,,,,
1989-07-14,3.21,,,,,
1989-07-17,3.25,,,,,
1989-07-18,3.17,,,,,
1989-07-19,3.21,,,,,
1989-07-20,3.21,,,,,
1989-07-21,3.29,,,,,
1989-07-24,3.29,,,,,
1989-07-25,3.29,,,,,
1989-07-26,3.29,,,,,
1989-07-27,3.33,,,,,
1989-07-28,3.31,,,,,
1989-07-31,3.29,,,,,
1989-08-01,3.5,,,,,
1989-08-02,3.46,,,,,
1989-08-03,3.63,,,,,
1989-08-04,3.63,,,,,
1989-08-07,3.71,,,,,
1989-08-08,3.79,,,,,
1989-08-09,3.75,,,,,
1989-08-10,3.63,,,,,
1989-08-11,3.58,,,,,
1989-08-14,3.6,,,,,
1989-08-15,3.54,,,,,
1989-08-16,3.63,,,,,
1989-08-17,3.54,,,,,
1989-08-18,3.54,,,,,
1989-08-21,3.46,,,,,
1989-08-22,3.5,,,,,
1989-08-23,3.5,,,,,
1989-08-24,3.5,,,,,
1989-08-25,3.48,,,,,
1989-08-28,3.46,,,,,
1989-08-29,3.42,,,,,
1989-08-30,3.38,,,,,
1989-08-31,3.42,,,,,
1989-09-01,3.38,,,,,
1989-09-05,3.38,,,,,
1989-09-06,3.46,,,,,
1989-09-07,3.46,,,,,
1989-09-08,3.5,,,,,
1989-09-11,3.46,,,,,
1989-09-12,3.46,,,,,
1989-09-13,3.42,,,,,
1989-09-14,3.38,,,,,
1989-09-15,3.42,,,,,
1989-09-18,3.42,,,,,
1989-09-19,3.46,,,,,
1989-09-20,3.27,,,,,
1989-09-21,3.33,,,,,
1989-09-22,3.29,,,,,
1989-09-25,3.27,,,,,
1989-09-26,3.29,,,,,
1989-09-27,3.27,,,,,
1989-09-28,3.33,,,,,
1989-09-29,3.33,,,,,
1989-10-02,3.27,,,,,
1989-10-03,3.27,,,,,
1989-10-04,3.25,,,,,
1989-10-05,3.29,,,,,
1989-10-06,3.25,,,,,
1989-10-09,3.25,,,,,
1989-10-10,3.29,,,,,
1989-10-11,3.27,,,,,
1989-10-12,3.25,,,,,
1989-10-13,3.23,,,,,
1989-10-16,3.08,,,,,
1989-10-17,3.13,,,,,
1989-10-18,3.04,,,,,
1989-10-19,3.13,,,,,
1989-10-20,3.17,,,,,
1989-10-23,3.17,,,,,
1989-10-24,3.04,,,,,
1989-10-25,3.0,,,,,
1989-10-26,3.0,,,,,
1989-10-27,2.88,,,,,
1989-10-30,2.83,,,,,
1989-10-31,3.0,,,,,
1989-11-01,3.0,,,,,
1989-11-02,2.96,,,,,
1989-11-03,2.92,,,,,
1989-11-06,3.04,,,,,
1989-11-07,3.04,,,,,
1989-11-08,3.04,,,,,
1989-11-09,3.04,,,,,
1989-11-10,2.96,,,,,
1989-11-13,3.0,,,,,
1989-11-14,2.92,,,,,
1989-11-15,2.96,,,,,
1989-11-16,3.02,,,,,
1989-11-17,3.08,,,,,
1989-11-20,3.08,,,,,
1989-11-21,3.13,,,,,
1989-11-22,3.13,,,,,
1989-11-24,3.13,,,,,
1989-11-27,3.13,,,,,
1989-11-28,3.17,,,,,
1989-11-29,3.13,,,,,
1989-11-30,3.38,,,,,
1989-12-01,3.33,,,,,
1989-12-04,3.38,,,,,
1989-12-05,3.46,,,,,
1989-12-06,3.33,,,,,
1989-12-07,3.4,,,,,
1989-12-08,3.38,,,,,
1989-12-11,3.38,,,,,
1989-12-12,3.46,,,,,
1989-12-13,3.42,,,,,
1989-12-14,3.29,,,,,
1989-12-15,3.33,,,,,
1989-12-18,3.33,,,,,
1989-12-19,3.25,,,,,
1989-12-20,3.21,,,,,
1989-12-21,3.21,,,,,
1989-12-22,3.19,,,,,
1989-12-26,3.13,,,,,
1989-12-27,3.17,,,,,
1989-12-28,3.29,,,,,
1989-12-29,3.29,,,,,
1990-01-02,3.42,,,,,
1990-01-03,3.5,,,,,
1990-01-04,3.5,,,,,
1990-01-05,3.44,,,,,
1990-01-08,3.46,,,,,
1990-01-09,3.46,,,,,
1990-01-10,3.42,,,,,
1990-01-11,3.46,,,,,
1990-01-12,3.42,,,,,
1990-01-15,3.38,,,,,
1990-01-16,3.4,,,,,
1990-01-17,3.33,,,,,
1990-01-18,3.21,,,,,
1990-01-19,3.17,,,,,
1990-01-22,3.04,,,,,
1990-01-23,3.04,,,,,
1990-01-24,2.96,,,,,
1990-01-25,2.98,,,,,
1990-01-26,2.96,,,,,
1990-01-29,2.96,,,,,
1990-01-30,2.88,,,,,
1990-01-31,2.75,,,,,
1990-02-01,2.92,,,,,
1990-02-02,3.04,,,,,
1990-02-05,3.08,,,,,
1990-02-06,3.1,,,,,
1990-02-07,3.04,,,,,
1990-02-08,3.13,,,,,
1990-02-09,3.13,,,,,
1990-02-12,3.21,,,,,
1990-02-13,3.29,,,,,
1990-02-14,3.5,,,,,
1990-02-15,3.46,,,,,
1990-02-16,3.5,,,,,
1990-02-20,3.33,,,,,
1990-02-21,3.33,,,,,
1990-02-22,3.38,,,,,
1990-02-23,3.38,,,,,
1990-02-26,3.29,,,,,
1990-02-27,3.33,,,,,
1990-02-28,3.46,,,,,
1990-03-01,3.5,,,,,
1990-03-02,3.54,,,,,
1990-03-05,3.67,,,,,
1990-03-06,3.67,,,,,
1990-03-07,3.54,,,,,
1990-03-08,3.63,,,,,
1990-03-09,3.56,,,,,
1990-03-12,3.5,,,,,
1990-03-13,3.5,,,,,
1990-03-14,3.65,,,,,
1990-03-15,3.63,,,,,
1990-03-16,3.63,,,,,
1990-03-19,3.71,,,,,
1990-03-20,3.63,,,,,
1990-03-21,3.63,,,,,
1990-03-22,3.63,,,,,
1990-03-23,3.63,,,,,
1990-03-26,3.63,,,,,
1990-03-27,3.67,,,,,
1990-03-28,3.71,,,,,
1990-03-29,3.67,,,,,
1990-03-30,3.71,,,,,
1990-04-02,3.79,,,,,
1990-04-03,3.83,,,,,
1990-04-04,3.75,,,,,
1990-04-05,3.75,,,,,
1990-04-06,3.75,,,,,
1990-04-09,3.79,,,,,
1990-04-10,3.67,,,,,
1990-04-11,3.75,,,,,
1990-04-12,3.69,,,,,
1990-04-16,3.63,,,,,
1990-04-17,3.63,,,,,
1990-04-18,3.63,,,,,
1990-04-19,3.63,,,,,
1990-04-20,3.63,,,,,
1990-04-23,3.58,,,,,
1990-04-24,3.44,,,,,
1990-04-25,3.46,,,,,
1990-04-26,3.46,,,,,
1990-04-27,3.4,,,,,
1990-04-30,3.35,,,,,
1990-05-01,3.38,,,,,
1990-05-02,3.46,,,,,
1990-05-03,3.38,,,,,
1990-05-04,3.42,,,,,
1990-05-07,3.38,,,,,
1990-05-08,3.42,,,,,
1990-05-09,3.46,,,,,
1990-05-10,3.5,,,,,
1990-05-11,3.5,,,,,
1990-05-14,3.63,,,,,
1990-05-15,3.71,,,,,
1990-05-16,3.58,,,,,
1990-05-17,3.65,,,,,
1990-05-18,3.63,,,,,
1990-05-21,3.69,,,,,
1990-05-22,3.67,,,,,
1990-05-23,3.69,,,,,
1990-05-24,3.71,,,,,
1990-05-25,3.71,,,,,
1990-05-29,3.71,,,,,
1990-05-30,3.67,,,,,
1990-05-31,3.71,,,,,
1990-06-01,3.67,,,,,
1990-06-04,3.67,,,,,
1990-06-05,3.58,,,,,
1990-06-06,3.54,,,,,
1990-06-07,3.58,,,,,
1990-06-08,3.63,,,,,
1990-06-11,3.63,,,,,
1990-06-12,3.67,,,,,
1990-06-13,3.75,,,,,
1990-06-14,3.67,,,,,
1990-06-15,3.69,,,,,
1990-06-18,3.67,,,,,
1990-06-19,3.58,,,,,
1990-06-20,3.67,,,,,
1990-06-21,3.58,,,,,
1990-06-22,3.42,,,,,
1990-06-25,3.44,,,,,
1990-06-26,3.46,,,,,
1990-06-27,3.38,,,,,
1990-06-28,3.38,,,,,
1990-06-29,3.5,,,,,
1990-07-02,3.58,,,,,
1990-07-03,3.54,,,,,
1990-07-05,3.54,,,,,
1990-07-06,3.54,,,,,
1990-07-09,3.42,,,,,
1990-07-10,3.5,,,,,
1990-07-11,3.5,,,,,
1990-07-12,3.48,,,,,
1990-07-13,3.46,,,,,
1990-07-16,3.5,,,,,
1990-07-17,3.48,,,,,
1990-07-18,3.42,,,,,
1990-07-19,3.29,,,,,
1990-07-20,3.33,,,,,
1990-07-23,3.33,,,,,
1990-07-24,3.38,,,,,
1990-07-25,3.38,,,,,
1990-07-26,3.4,,,,,
1990-07-27,3.29,,,,,
1990-07-30,3.25,,,,,
1990-07-31,3.29,,,,,
1990-08-01,3.29,,,,,
1990-08-02,3.06,,,,,
1990-08-03,3.0,,,,,
1990-08-06,2.75,,,,,
1990-08-07,2.83,,,,,
1990-08-08,2.83,,,,,
1990-08-09,2.92,,,,,
1990-08-10,3.0,,,,,
1990-08-13,2.92,,,,,
1990-08-14,2.96,,,,,
1990-08-15,2.96,,,,,
1990-08-16,2.96,,,,,
1990-08-17,2.88,,,,,
1990-08-20,2.83,,,,,
1990-08-21,2.79,,,,,
1990-08-22,2.75,,,,,
1990-08-23,2.5,,,,,
1990-08-24,2.63,,,,,
1990-08-27,2.79,,,,,
1990-08-28,2.79,,,,,
1990-08-29,2.75,,,,,
1990-08-30,2.75,,,,,
1990-08-31,2.75,,,,,
1990-09-04,2.71,,,,,
1990-09-05,2.75,,,,,
1990-09-06,2.71,,,,,
1990-09-07,2.73,,,,,
1990-09-10,2.75,,,,,
1990-09-11,2.83,,,,,
1990-09-12,2.85,,,,,
1990-09-13,2.83,,,,,
1990-09-14,2.83,,,,,
1990-09-17,2.79,,,,,
1990-09-18,2.79,,,,,
1990-09-19,2.71,,,,,
1990-09-20,2.54,,,,,
1990-09-21,2.58,,,,,
1990-09-24,2.54,,,,,
1990-09-25,2.54,,,,,
1990-09-26,2.54,,,,,
1990-09-27,2.58,,,,,
1990-09-28,2.63,,,,,
1990-10-01,2.63,,,,,
1990-10-02,2.58,,,,,
1990-10-03,2.54,,,,,
1990-10-04,2.63,,,,,
1990-10-05,2.54,,,,,
1990-10-08,2.5,,,,,
1990-10-09,2.54,,,,,
1990-10-10,2.5,,,,,
1990-10-11,2.52,,,,,
