date,close price,MSI_SHE,MSI_TA,MSI_TL,market cap,PB Ratio
1980-06-12,4.9,,,,,
1980-06-13,4.94,,,,,
1980-06-16,4.91,,,,,
1980-06-17,4.87,,,,,
1980-06-18,4.85,,,,,
1980-06-19,4.74,,,,,
1980-06-20,4.76,,,,,
1980-06-23,4.76,,,,,
1980-06-24,4.81,,,,,
1980-06-25,4.92,,,,,
1980-06-26,4.94,,,,,
1980-06-27,4.91,,,,,
1980-06-30,4.84,,,,,
1980-07-01,4.94,,,,,
1980-07-02,5.01,,,,,
1980-07-03,5.15,,,,,
1980-07-07,5.2,,,,,
1980-07-08,5.18,,,,,
1980-07-09,5.2,,,,,
1980-07-10,5.28,,,,,
1980-07-11,5.33,,,,,
1980-07-14,5.43,,,,,
1980-07-15,5.3,,,,,
1980-07-16,5.3,,,,,
1980-07-17,5.44,,,,,
1980-07-18,5.64,,,,,
1980-07-21,5.55,,,,,
1980-07-22,5.54,,,,,
1980-07-23,5.4,,,,,
1980-07-24,5.33,,,,,
1980-07-25,5.35,,,,,
1980-07-28,5.36,,,,,
1980-07-29,5.43,,,,,
1980-07-30,5.46,,,,,
1980-07-31,5.45,,,,,
1980-08-01,5.31,,,,,
1980-08-04,5.25,,,,,
1980-08-05,5.25,,,,,
1980-08-06,5.35,,,,,
1980-08-07,5.38,,,,,
1980-08-08,5.53,,,,,
1980-08-11,5.7,,,,,
1980-08-12,5.85,,,,,
1980-08-13,5.67,,,,,
1980-08-14,5.9,,,,,
1980-08-15,5.98,,,,,
1980-08-18,5.78,,,,,
1980-08-19,5.7,,,,,
1980-08-20,5.89,,,,,
1980-08-21,5.97,,,,,
1980-08-22,6.18,,,,,
1980-08-25,6.03,,,,,
1980-08-26,6.11,,,,,
1980-08-27,6.02,,,,,
1980-08-28,5.79,,,,,
1980-08-29,5.73,,,,,
1980-09-02,5.72,,,,,
1980-09-03,5.85,,,,,
1980-09-04,5.93,,,,,
1980-09-05,6.0,,,,,
1980-09-08,5.73,,,,,
1980-09-09,5.84,,,,,
1980-09-10,5.98,,,,,
1980-09-11,5.98,,,,,
1980-09-12,5.9,,,,,
1980-09-15,5.98,,,,,
1980-09-16,6.17,,,,,
1980-09-17,6.36,,,,,
1980-09-18,6.47,,,,,
1980-09-19,6.75,,,,,
1980-09-22,6.96,,,,,
1980-09-23,6.71,,,,,
1980-09-24,6.72,,,,,
1980-09-25,6.58,,,,,
1980-09-26,6.26,,,,,
1980-09-29,6.11,,,,,
1980-09-30,6.38,,,,,
1980-10-01,6.31,,,,,
1980-10-02,6.39,,,,,
1980-10-03,6.58,,,,,
1980-10-06,6.91,,,,,
1980-10-07,6.91,,,,,
1980-10-08,6.9,,,,,
1980-10-09,6.75,,,,,
1980-10-10,6.7,,,,,
1980-10-13,6.73,,,,,
1980-10-14,6.75,,,,,
1980-10-15,6.98,,,,,
1980-10-16,7.07,,,,,
1980-10-17,6.98,,,,,
1980-10-20,6.95,,,,,
1980-10-21,6.98,,,,,
1980-10-22,7.14,,,,,
1980-10-23,6.95,,,,,
1980-10-24,6.86,,,,,
1980-10-27,6.82,,,,,
1980-10-28,6.71,,,,,
1980-10-29,6.77,,,,,
1980-10-30,6.23,,,,,
1980-10-31,6.51,,,,,
1980-11-03,6.81,,,,,
1980-11-05,7.14,,,,,
1980-11-06,6.97,,,,,
1980-11-07,6.92,,,,,
1980-11-10,6.9,,,,,
1980-11-11,6.93,,,,,
1980-11-12,7.24,,,,,
1980-11-13,7.46,,,,,
1980-11-14,7.54,,,,,
1980-11-17,7.74,,,,,
1980-11-18,7.98,,,,,
1980-11-19,7.99,,,,,
1980-11-20,8.03,,,,,
1980-11-21,7.95,,,,,
1980-11-24,8.03,,,,,
1980-11-25,8.12,,,,,
1980-11-26,8.39,,,,,
1980-11-28,8.25,,,,,
1980-12-01,7.94,,,,,
1980-12-02,7.81,,,,,
1980-12-03,7.66,,,,,
1980-12-04,7.59,,,,,
1980-12-05,7.54,,,,,
1980-12-08,7.19,,,,,
1980-12-09,7.16,,,,,
1980-12-10,7.04,,,,,
1980-12-11,6.97,,,,,
1980-12-12,7.24,,,,,
1980-12-15,7.31,,,,,
1980-12-16,7.2,,,,,
1980-12-17,7.07,,,,,
1980-12-18,7.04,,,,,
1980-12-19,6.9,,,,,
1980-12-22,6.95,,,,,
1980-12-23,6.86,,,,,
1980-12-24,6.96,,,,,
1980-12-26,7.26,,,,,
1980-12-29,7.06,,,,,
1980-12-30,7.22,,,,,
1980-12-31,7.34,,,,,
1981-01-02,7.26,,,,,
1981-01-05,7.24,,,,,
1981-01-06,7.09,,,,,
1981-01-07,6.92,,,,,
1981-01-08,6.86,,,,,
1981-01-09,6.78,,,,,
1981-01-12,6.65,,,,,
1981-01-13,6.55,,,,,
1981-01-14,6.53,,,,,
1981-01-15,6.56,,,,,
1981-01-16,6.61,,,,,
1981-01-19,6.55,,,,,
1981-01-20,6.53,,,,,
1981-01-21,6.52,,,,,
1981-01-22,6.53,,,,,
1981-01-23,6.65,,,,,
1981-01-26,6.65,,,,,
1981-01-27,6.73,,,,,
1981-01-28,6.8,,,,,
1981-01-29,6.75,,,,,
1981-01-30,6.48,,,,,
1981-02-02,6.33,,,,,
1981-02-03,6.56,,,,,
1981-02-04,6.6,,,,,
1981-02-05,6.77,,,,,
1981-02-06,6.93,,,,,
1981-02-09,6.9,,,,,
1981-02-10,6.9,,,,,
1981-02-11,6.81,,,,,
1981-02-12,6.78,,,,,
1981-02-13,6.72,,,,,
1981-02-17,6.68,,,,,
1981-02-18,6.55,,,,,
1981-02-19,6.31,,,,,
1981-02-20,6.11,,,,,
1981-02-23,6.16,,,,,
1981-02-24,6.16,,,,,
1981-02-25,6.04,,,,,
1981-02-26,6.12,,,,,
1981-02-27,6.32,,,,,
1981-03-02,6.42,,,,,
1981-03-03,6.22,,,,,
1981-03-04,6.11,,,,,
1981-03-05,6.03,,,,,
1981-03-06,6.18,,,,,
1981-03-09,6.32,,,,,
1981-03-10,6.43,,,,,
1981-03-11,6.38,,,,,
1981-03-12,6.7,,,,,
1981-03-13,6.57,,,,,
1981-03-16,6.78,,,,,
1981-03-17,6.73,,,,,
1981-03-18,6.92,,,,,
1981-03-19,6.88,,,,,
1981-03-20,6.91,,,,,
1981-03-23,6.91,,,,,
1981-03-24,7.0,,,,,
1981-03-25,7.14,,,,,
1981-03-26,7.07,,,,,
1981-03-27,7.01,,,,,
1981-03-30,7.0,,,,,
1981-03-31,7.26,,,,,
1981-04-01,7.27,,,,,
1981-04-02,7.25,,,,,
1981-04-03,7.22,,,,,
1981-04-06,7.19,,,,,
1981-04-07,7.19,,,,,
1981-04-08,7.44,,,,,
1981-04-09,7.61,,,,,
1981-04-10,7.86,,,,,
1981-04-13,7.98,,,,,
1981-04-14,7.94,,,,,
1981-04-15,7.88,,,,,
1981-04-16,7.84,,,,,
1981-04-20,8.09,,,,,
1981-04-21,8.12,,,,,
1981-04-22,8.4,,,,,
1981-04-23,8.62,,,,,
1981-04-24,8.47,,,,,
1981-04-27,8.45,,,,,
1981-04-28,8.2,,,,,
1981-04-29,7.99,,,,,
1981-04-30,7.8,,,,,
1981-05-01,7.75,,,,,
1981-05-04,7.51,,,,,
1981-05-05,7.55,,,,,
1981-05-06,7.51,,,,,
1981-05-07,7.54,,,,,
1981-05-08,7.53,,,,,
1981-05-11,7.39,,,,,
1981-05-12,7.5,,,,,
1981-05-13,7.44,,,,,
1981-05-14,7.59,,,,,
1981-05-15,7.76,,,,,
1981-05-18,7.78,,,,,
1981-05-19,7.8,,,,,
1981-05-20,7.94,,,,,
1981-05-21,7.98,,,,,
1981-05-22,8.05,,,,,
1981-05-26,8.28,,,,,
1981-05-27,8.69,,,,,
1981-05-28,8.99,,,,,
1981-05-29,8.64,,,,,
1981-06-01,8.29,,,,,
1981-06-02,8.27,,,,,
1981-06-03,8.34,,,,,
1981-06-04,7.81,,,,,
1981-06-05,7.88,,,,,
1981-06-08,7.86,,,,,
1981-06-09,7.86,,,,,
1981-06-10,7.73,,,,,
1981-06-11,7.66,,,,,
1981-06-12,7.56,,,,,
1981-06-15,7.41,,,,,
1981-06-16,7.19,,,,,
1981-06-17,7.21,,,,,
1981-06-18,7.0,,,,,
1981-06-19,7.27,,,,,
1981-06-22,7.24,,,,,
1981-06-23,7.39,,,,,
1981-06-24,7.37,,,,,
1981-06-25,7.34,,,,,
1981-06-26,7.32,,,,,
1981-06-29,7.29,,,,,
1981-06-30,7.19,,,,,
1981-07-01,7.04,,,,,
1981-07-02,6.83,,,,,
1981-07-06,6.65,,,,,
1981-07-07,6.76,,,,,
1981-07-08,6.76,,,,,
1981-07-09,6.8,,,,,
1981-07-10,6.78,,,,,
1981-07-13,6.88,,,,,
1981-07-14,6.81,,,,,
1981-07-15,6.91,,,,,
1981-07-16,6.97,,,,,
1981-07-17,7.0,,,,,
1981-07-20,6.92,,,,,
1981-07-21,6.87,,,,,
1981-07-22,6.77,,,,,
1981-07-23,6.65,,,,,
1981-07-24,6.71,,,,,
1981-07-27,6.76,,,,,
1981-07-28,6.65,,,,,
1981-07-29,6.47,,,,,
1981-07-30,6.52,,,,,
1981-07-31,6.71,,,,,
1981-08-03,6.53,,,,,
1981-08-04,6.71,,,,,
1981-08-05,6.86,,,,,
1981-08-06,6.73,,,,,
1981-08-07,6.61,,,,,
1981-08-10,6.61,,,,,
1981-08-11,6.72,,,,,
1981-08-12,6.82,,,,,
1981-08-13,6.88,,,,,
1981-08-14,6.9,,,,,
1981-08-17,6.8,,,,,
1981-08-18,6.71,,,,,
1981-08-19,6.72,,,,,
1981-08-20,6.73,,,,,
1981-08-21,6.6,,,,,
1981-08-24,6.42,,,,,
1981-08-25,6.48,,,,,
1981-08-26,6.43,,,,,
1981-08-27,6.46,,,,,
1981-08-28,6.53,,,,,
1981-08-31,6.52,,,,,
1981-09-01,6.52,,,,,
1981-09-02,6.47,,,,,
1981-09-03,6.27,,,,,
1981-09-04,6.24,,,,,
1981-09-08,6.31,,,,,
1981-09-09,6.47,,,,,
1981-09-10,6.66,,,,,
1981-09-11,6.71,,,,,
1981-09-14,6.51,,,,,
1981-09-15,6.36,,,,,
1981-09-16,6.23,,,,,
1981-09-17,6.22,,,,,
1981-09-18,6.13,,,,,
1981-09-21,6.29,,,,,
1981-09-22,6.23,,,,,
1981-09-23,6.29,,,,,
1981-09-24,6.32,,,,,
1981-09-25,6.16,,,,,
1981-09-28,6.28,,,,,
1981-09-29,6.52,,,,,
1981-09-30,6.52,,,,,
1981-10-01,6.51,,,,,
1981-10-02,6.51,,,,,
1981-10-05,6.57,,,,,
1981-10-06,6.55,,,,,
1981-10-07,6.76,,,,,
1981-10-08,6.93,,,,,
1981-10-09,6.86,,,,,
1981-10-12,6.93,,,,,
1981-10-13,6.93,,,,,
1981-10-14,6.77,,,,,
1981-10-15,6.83,,,,,
1981-10-16,6.71,,,,,
1981-10-19,6.66,,,,,
1981-10-20,6.56,,,,,
1981-10-21,6.67,,,,,
1981-10-22,6.67,,,,,
1981-10-23,6.63,,,,,
1981-10-26,6.8,,,,,
1981-10-27,6.9,,,,,
1981-10-28,6.86,,,,,
1981-10-29,6.87,,,,,
1981-10-30,7.04,,,,,
1981-11-02,7.2,,,,,
1981-11-03,7.14,,,,,
1981-11-04,7.32,,,,,
1981-11-05,7.1,,,,,
1981-11-06,7.06,,,,,
1981-11-09,7.12,,,,,
1981-11-10,7.11,,,,,
1981-11-11,7.14,,,,,
1981-11-12,7.22,,,,,
1981-11-13,6.86,,,,,
1981-11-16,6.68,,,,,
1981-11-17,6.66,,,,,
1981-11-18,6.47,,,,,
1981-11-19,6.43,,,,,
1981-11-20,6.39,,,,,
1981-11-23,6.42,,,,,
1981-11-24,6.56,,,,,
1981-11-25,6.46,,,,,
1981-11-27,6.51,,,,,
1981-11-30,6.51,,,,,
1981-12-01,6.56,,,,,
1981-12-02,6.6,,,,,
1981-12-03,6.61,,,,,
1981-12-04,6.71,,,,,
1981-12-07,6.71,,,,,
1981-12-08,6.63,,,,,
1981-12-09,6.51,,,,,
1981-12-10,6.53,,,,,
1981-12-11,6.13,,,,,
1981-12-14,6.03,,,,,
1981-12-15,5.93,,,,,
1981-12-16,5.88,,,,,
1981-12-17,5.98,,,,,
1981-12-18,6.06,,,,,
1981-12-21,6.03,,,,,
1981-12-22,5.89,,,,,
1981-12-23,5.85,,,,,
1981-12-24,5.84,,,,,
1981-12-28,5.83,,,,,
1981-12-29,5.68,,,,,
1981-12-30,5.7,,,,,
1981-12-31,5.8,,,,,
1982-01-04,5.78,,,,,
1982-01-05,5.65,,,,,
1982-01-06,5.5,,,,,
1982-01-07,5.4,,,,,
1982-01-08,5.45,,,,,
1982-01-11,5.25,,,,,
1982-01-12,5.26,,,,,
1982-01-13,5.23,,,,,
1982-01-14,5.3,,,,,
1982-01-15,5.35,,,,,
1982-01-18,5.44,,,,,
1982-01-19,5.33,,,,,
1982-01-20,5.33,,,,,
1982-01-21,5.5,,,,,
1982-01-22,5.49,,,,,
1982-01-25,5.43,,,,,
1982-01-26,5.49,,,,,
1982-01-27,5.6,,,,,
1982-01-28,5.78,,,,,
1982-01-29,5.83,,,,,
1982-02-01,5.62,,,,,
1982-02-02,5.67,,,,,
1982-02-03,5.68,,,,,
1982-02-04,5.6,,,,,
1982-02-05,5.6,,,,,
1982-02-08,5.44,,,,,
1982-02-09,5.25,,,,,
1982-02-10,5.28,,,,,
1982-02-11,5.33,,,,,
1982-02-12,5.3,,,,,
1982-02-16,5.31,,,,,
1982-02-17,5.33,,,,,
1982-02-18,5.34,,,,,
1982-02-19,5.34,,,,,
1982-02-22,5.39,,,,,
1982-02-23,5.33,,,,,
1982-02-24,5.29,,,,,
1982-02-25,5.26,,,,,
1982-02-26,5.3,,,,,
1982-03-01,5.48,,,,,
1982-03-02,5.57,,,,,
1982-03-03,5.5,,,,,
1982-03-04,5.58,,,,,
1982-03-05,5.38,,,,,
1982-03-08,5.03,,,,,
1982-03-09,5.1,,,,,
1982-03-10,5.11,,,,,
1982-03-11,5.09,,,,,
1982-03-12,5.05,,,,,
1982-03-15,5.18,,,,,
1982-03-16,5.33,,,,,
1982-03-17,5.45,,,,,
1982-03-18,5.54,,,,,
1982-03-19,5.63,,,,,
1982-03-22,5.78,,,,,
1982-03-23,5.8,,,,,
1982-03-24,5.69,,,,,
1982-03-25,5.68,,,,,
1982-03-26,5.57,,,,,
1982-03-29,5.73,,,,,
1982-03-30,5.8,,,,,
1982-03-31,5.74,,,,,
1982-04-01,5.83,,,,,
1982-04-02,5.93,,,,,
1982-04-05,5.93,,,,,
1982-04-06,5.94,,,,,
1982-04-07,6.03,,,,,
1982-04-08,6.17,,,,,
1982-04-12,6.18,,,,,
1982-04-13,6.21,,,,,
1982-04-14,6.23,,,,,
1982-04-15,6.39,,,,,
1982-04-16,6.42,,,,,
1982-04-19,6.39,,,,,
1982-04-20,6.26,,,,,
1982-04-21,6.28,,,,,
1982-04-22,6.24,,,,,
1982-04-23,6.46,,,,,
1982-04-26,6.53,,,,,
1982-04-27,6.42,,,,,
1982-04-28,6.42,,,,,
1982-04-29,6.23,,,,,
1982-04-30,6.26,,,,,
1982-05-03,6.32,,,,,
1982-05-04,6.51,,,,,
1982-05-05,6.51,,,,,
1982-05-06,6.46,,,,,
1982-05-07,6.33,,,,,
1982-05-10,6.18,,,,,
1982-05-11,6.21,,,,,
1982-05-12,6.13,,,,,
1982-05-13,6.14,,,,,
1982-05-14,6.38,,,,,
1982-05-17,6.33,,,,,
1982-05-18,6.33,,,,,
1982-05-19,6.31,,,,,
1982-05-20,6.18,,,,,
1982-05-21,6.16,,,,,
1982-05-24,6.18,,,,,
1982-05-25,6.03,,,,,
1982-05-26,5.94,,,,,
1982-05-27,5.95,,,,,
1982-05-28,5.9,,,,,
1982-06-01,5.85,,,,,
1982-06-02,5.97,,,,,
1982-06-03,5.98,,,,,
1982-06-04,5.82,,,,,
1982-06-07,5.8,,,,,
1982-06-08,5.8,,,,,
1982-06-09,5.8,,,,,
1982-06-10,5.85,,,,,
1982-06-11,6.0,,,,,
1982-06-14,5.99,,,,,
1982-06-15,5.95,,,,,
1982-06-16,6.0,,,,,
1982-06-17,5.94,,,,,
1982-06-18,5.92,,,,,
1982-06-21,6.02,,,,,
1982-06-22,6.13,,,,,
1982-06-23,6.41,,,,,
1982-06-24,6.07,,,,,
1982-06-25,6.06,,,,,
1982-06-28,6.14,,,,,
1982-06-29,6.19,,,,,
1982-06-30,6.16,,,,,
1982-07-01,6.11,,,,,
1982-07-02,6.04,,,,,
1982-07-06,6.08,,,,,
1982-07-07,6.14,,,,,
1982-07-08,6.16,,,,,
1982-07-09,6.18,,,,,
1982-07-12,6.32,,,,,
1982-07-13,6.31,,,,,
1982-07-14,6.48,,,,,
1982-07-15,6.57,,,,,
1982-07-16,6.67,,,,,
1982-07-19,6.66,,,,,
1982-07-20,6.91,,,,,
1982-07-21,6.85,,,,,
1982-07-22,6.92,,,,,
1982-07-23,6.93,,,,,
1982-07-26,6.83,,,,,
1982-07-27,6.66,,,,,
1982-07-28,6.58,,,,,
1982-07-29,6.68,,,,,
1982-07-30,6.66,,,,,
1982-08-02,6.81,,,,,
1982-08-03,6.81,,,,,
1982-08-04,6.53,,,,,
1982-08-05,6.51,,,,,
1982-08-06,6.33,,,,,
1982-08-09,6.34,,,,,
1982-08-10,6.21,,,,,
1982-08-11,5.93,,,,,
1982-08-12,6.02,,,,,
1982-08-13,6.08,,,,,
1982-08-16,6.06,,,,,
1982-08-17,6.33,,,,,
1982-08-18,6.32,,,,,
1982-08-19,6.24,,,,,
1982-08-20,6.56,,,,,
1982-08-23,6.82,,,,,
1982-08-24,6.77,,,,,
1982-08-25,7.0,,,,,
1982-08-26,7.12,,,,,
1982-08-27,7.11,,,,,
1982-08-30,7.24,,,,,
1982-08-31,7.56,,,,,
1982-09-01,7.4,,,,,
1982-09-02,7.69,,,,,
1982-09-03,7.94,,,,,
1982-09-07,7.79,,,,,
1982-09-08,7.74,,,,,
1982-09-09,7.7,,,,,
1982-09-10,7.74,,,,,
1982-09-13,7.99,,,,,
1982-09-14,8.03,,,,,
1982-09-15,8.0,,,,,
1982-09-16,7.96,,,,,
1982-09-17,7.74,,,,,
1982-09-20,7.54,,,,,
1982-09-21,7.61,,,,,
1982-09-22,7.61,,,,,
1982-09-23,7.54,,,,,
1982-09-24,7.44,,,,,
1982-09-27,7.54,,,,,
1982-09-28,7.4,,,,,
1982-09-29,7.17,,,,,
1982-09-30,7.11,,,,,
1982-10-01,7.31,,,,,
1982-10-04,7.27,,,,,
1982-10-05,7.39,,,,,
1982-10-06,7.89,,,,,
1982-10-07,7.91,,,,,
1982-10-08,8.09,,,,,
1982-10-11,8.34,,,,,
1982-10-12,8.47,,,,,
1982-10-13,8.43,,,,,
1982-10-14,8.09,,,,,
1982-10-15,8.04,,,,,
1982-10-18,8.28,,,,,
1982-10-19,8.17,,,,,
1982-10-20,8.32,,,,,
1982-10-21,8.54,,,,,
1982-10-22,8.56,,,,,
1982-10-25,8.17,,,,,
1982-10-26,8.19,,,,,
1982-10-27,8.29,,,,,
1982-10-28,8.27,,,,,
1982-10-29,8.39,,,,,
1982-11-01,8.58,,,,,
1982-11-02,8.87,,,,,
1982-11-03,9.06,,,,,
1982-11-04,8.93,,,,,
1982-11-05,9.03,,,,,
1982-11-08,8.77,,,,,
1982-11-09,9.02,,,,,
1982-11-10,8.62,,,,,
1982-11-11,8.66,,,,,
1982-11-12,8.77,,,,,
1982-11-15,8.59,,,,,
1982-11-16,8.4,,,,,
1982-11-17,8.53,,,,,
1982-11-18,8.52,,,,,
1982-11-19,8.52,,,,,
1982-11-22,8.32,,,,,
1982-11-23,8.23,,,,,
1982-11-24,8.42,,,,,
1982-11-26,8.58,,,,,
1982-11-29,8.52,,,,,
1982-11-30,8.94,,,,,
1982-12-01,9.05,,,,,
1982-12-02,8.99,,,,,
1982-12-03,8.77,,,,,
1982-12-06,8.91,,,,,
1982-12-07,9.2,,,,,
1982-12-08,8.96,,,,,
1982-12-09,8.72,,,,,
1982-12-10,8.37,,,,,
1982-12-13,8.44,,,,,
1982-12-14,8.2,,,,,
1982-12-15,8.29,,,,,
1982-12-16,8.13,,,,,
1982-12-17,8.39,,,,,
1982-12-20,8.29,,,,,
1982-12-21,8.57,,,,,
1982-12-22,8.54,,,,,
1982-12-23,8.59,,,,,
1982-12-27,8.83,,,,,
1982-12-28,8.79,,,,,
1982-12-29,8.84,,,,,
1982-12-30,8.72,,,,,
1982-12-31,8.74,,,,,
1983-01-03,8.52,,,,,
1983-01-04,8.58,,,,,
1983-01-05,8.33,,,,,
1983-01-06,8.49,,,,,
1983-01-07,8.69,,,,,
1983-01-10,8.73,,,,,
1983-01-11,8.66,,,,,
1983-01-12,8.88,,,,,
1983-01-13,9.03,,,,,
1983-01-14,9.42,,,,,
1983-01-17,9.67,,,,,
1983-01-18,9.92,,,,,
1983-01-19,9.69,,,,,
1983-01-20,9.62,,,,,
1983-01-21,9.6,,,,,
1983-01-24,9.4,,,,,
1983-01-25,9.69,,,,,
1983-01-26,9.64,,,,,
1983-01-27,9.85,,,,,
1983-01-28,9.9,,,,,
1983-01-31,9.95,,,,,
1983-02-01,9.57,,,,,
1983-02-02,9.72,,,,,
1983-02-03,10.33,,,,,
1983-02-04,11.33,,,,,
1983-02-07,11.18,,,,,
1983-02-08,10.78,,,,,
1983-02-09,10.75,,,,,
1983-02-10,11.06,,,,,
1983-02-11,11.08,,,,,
1983-02-14,11.47,,,,,
1983-02-15,11.26,,,,,
1983-02-16,11.23,,,,,
1983-02-17,11.06,,,,,
1983-02-18,11.13,,,,,
1983-02-22,11.08,,,,,
1983-02-23,11.21,,,,,
1983-02-24,11.41,,,,,
1983-02-25,11.11,,,,,
1983-02-28,11.21,,,,,
1983-03-01,11.39,,,,,
1983-03-02,11.68,,,,,
1983-03-03,11.53,,,,,
1983-03-04,11.55,,,,,
1983-03-07,11.38,,,,,
1983-03-08,10.95,,,,,
1983-03-09,10.79,,,,,
1983-03-10,10.48,,,,,
1983-03-11,10.13,,,,,
1983-03-14,10.4,,,,,
1983-03-15,10.57,,,,,
1983-03-16,10.68,,,,,
1983-03-17,10.79,,,,,
1983-03-18,10.89,,,,,
1983-03-21,11.13,,,,,
1983-03-22,10.89,,,,,
1983-03-23,10.95,,,,,
1983-03-24,10.94,,,,,
1983-03-25,11.06,,,,,
1983-03-28,10.83,,,,,
1983-03-29,10.85,,,,,
1983-03-30,10.98,,,,,
1983-03-31,10.68,,,,,
1983-04-04,10.51,,,,,
1983-04-05,10.33,,,,,
1983-04-06,10.28,,,,,
1983-04-07,10.31,,,,,
1983-04-08,10.3,,,,,
1983-04-11,10.58,,,,,
1983-04-12,10.7,,,,,
1983-04-13,10.9,,,,,
1983-04-14,11.17,,,,,
1983-04-15,11.21,,,,,
1983-04-18,11.27,,,,,
1983-04-19,11.02,,,,,
1983-04-20,11.14,,,,,
1983-04-21,11.07,,,,,
1983-04-22,10.6,,,,,
1983-04-25,10.5,,,,,
1983-04-26,10.85,,,,,
1983-04-27,10.89,,,,,
1983-04-28,11.0,,,,,
1983-04-29,10.85,,,,,
1983-05-02,10.7,,,,,
1983-05-03,10.63,,,,,
1983-05-04,10.85,,,,,
1983-05-05,11.43,,,,,
1983-05-06,11.88,,,,,
1983-05-09,11.87,,,,,
1983-05-10,11.96,,,,,
1983-05-11,11.72,,,,,
1983-05-12,11.68,,,,,
1983-05-13,12.0,,,,,
1983-05-16,11.78,,,,,
1983-05-17,11.73,,,,,
1983-05-18,11.71,,,,,
1983-05-19,11.63,,,,,
1983-05-20,11.96,,,,,
1983-05-23,12.11,,,,,
1983-05-24,12.06,,,,,
1983-05-25,11.96,,,,,
1983-05-26,11.83,,,,,
1983-05-27,11.76,,,,,
1983-05-31,11.46,,,,,
1983-06-01,11.71,,,,,
1983-06-02,12.36,,,,,
1983-06-03,12.94,,,,,
1983-06-06,13.1,,,,,
1983-06-07,12.78,,,,,
1983-06-08,12.76,,,,,
1983-06-09,12.91,,,,,
1983-06-10,13.12,,,,,
1983-06-13,13.09,,,,,
1983-06-14,13.32,,,,,
1983-06-15,13.4,,,,,
1983-06-16,13.37,,,,,
1983-06-17,13.37,,,,,
1983-06-20,13.27,,,,,
1983-06-21,13.37,,,,,
1983-06-22,13.49,,,,,
1983-06-23,13.84,,,,,
1983-06-24,13.87,,,,,
1983-06-27,13.79,,,,,
1983-06-28,13.33,,,,,
1983-06-29,13.52,,,,,
1983-06-30,13.62,,,,,
1983-07-01,13.57,,,,,
1983-07-05,13.18,,,,,
1983-07-06,13.47,,,,,
1983-07-07,13.34,,,,,
1983-07-08,13.29,,,,,
1983-07-11,13.49,,,,,
1983-07-12,13.52,,,,,
1983-07-13,13.52,,,,,
1983-07-14,13.28,,,,,
1983-07-15,13.09,,,,,
1983-07-18,12.89,,,,,
1983-07-19,13.18,,,,,
1983-07-20,14.12,,,,,
1983-07-21,14.87,,,,,
1983-07-22,14.66,,,,,
1983-07-25,14.51,,,,,
1983-07-26,14.6,,,,,
1983-07-27,14.27,,,,,
1983-07-28,13.47,,,,,
1983-07-29,13.44,,,,,
1983-08-01,13.74,,,,,
1983-08-02,13.59,,,,,
1983-08-03,13.77,,,,,
1983-08-04,13.68,,,,,
1983-08-05,13.53,,,,,
1983-08-08,13.24,,,,,
1983-08-09,13.37,,,,,
1983-08-10,13.27,,,,,
1983-08-11,13.42,,,,,
1983-08-12,13.35,,,,,
1983-08-15,13.72,,,,,
1983-08-16,13.48,,,,,
1983-08-17,13.54,,,,,
1983-08-18,13.39,,,,,
1983-08-19,13.09,,,,,
1983-08-22,12.76,,,,,
1983-08-23,12.8,,,,,
1983-08-24,12.66,,,,,
1983-08-25,12.64,,,,,
1983-08-26,12.73,,,,,
1983-08-29,12.89,,,,,
1983-08-30,12.98,,,,,
1983-08-31,13.09,,,,,
1983-09-01,13.27,,,,,
1983-09-02,13.33,,,,,
1983-09-06,13.74,,,,,
1983-09-07,13.54,,,,,
1983-09-08,13.91,,,,,
1983-09-09,13.79,,,,,
1983-09-12,13.47,,,,,
1983-09-13,13.44,,,,,
1983-09-14,13.59,,,,,
1983-09-15,13.4,,,,,
1983-09-16,13.52,,,,,
1983-09-19,13.63,,,,,
1983-09-20,13.92,,,,,
1983-09-21,13.92,,,,,
1983-09-22,14.37,,,,,
1983-09-23,14.48,,,,,
1983-09-26,14.75,,,,,
1983-09-27,14.52,,,,,
1983-09-28,14.67,,,,,
1983-09-29,14.26,,,,,
1983-09-30,14.07,,,,,
1983-10-03,14.07,,,,,
1983-10-04,14.15,,,,,
1983-10-05,14.52,,,,,
1983-10-06,14.5,,,,,
1983-10-07,14.3,,,,,
1983-10-10,14.57,,,,,
1983-10-11,14.3,,,,,
1983-10-12,14.21,,,,,
1983-10-13,14.2,,,,,
1983-10-14,14.21,,,,,
1983-10-17,14.57,,,,,
1983-10-18,14.33,,,,,
1983-10-19,14.38,,,,,
1983-10-20,14.17,,,,,
1983-10-21,14.05,,,,,
1983-10-24,14.33,,,,,
1983-10-25,14.47,,,,,
1983-10-26,14.37,,,,,
1983-10-27,14.17,,,,,
1983-10-28,13.67,,,,,
1983-10-31,13.17,,,,,
1983-11-01,13.5,,,,,
1983-11-02,13.34,,,,,
1983-11-03,13.04,,,,,
1983-11-04,13.01,,,,,
1983-11-07,13.19,,,,,
1983-11-08,13.2,,,,,
1983-11-09,13.56,,,,,
1983-11-10,13.79,,,,,
1983-11-11,14.17,,,,,
1983-11-14,14.18,,,,,
1983-11-15,14.11,,,,,
1983-11-16,14.16,,,,,
1983-11-17,14.1,,,,,
1983-11-18,13.98,,,,,
1983-11-21,14.2,,,,,
