date,close price,WMB_SHE,WMB_TA,WMB_TL,market cap,PB Ratio
1993-02-26,5.47,,,,,
1993-03-01,5.5,,,,,
1993-03-02,5.6,,,,,
1993-03-03,5.61,,,,,
1993-03-04,5.63,,,,,
1993-03-05,5.66,,,,,
1993-03-08,5.63,,,,,
1993-03-09,5.63,,,,,
1993-03-10,5.64,,,,,
1993-03-11,5.61,,,,,
1993-03-12,5.52,,,,,
1993-03-15,5.57,,,,,
1993-03-16,5.53,,,,,
1993-03-17,5.52,,,,,
1993-03-18,5.74,,,,,
1993-03-19,5.89,,,,,
1993-03-22,5.91,,,,,
1993-03-23,5.88,,,,,
1993-03-24,5.97,,,,,
1993-03-25,5.92,,,,,
1993-03-26,5.92,,,,,
1993-03-29,5.97,,,,,
1993-03-30,5.97,,,,,
1993-03-31,6.02,,,,,
1993-04-01,6.03,,,,,
1993-04-02,5.97,,,,,
1993-04-05,5.99,,,,,
1993-04-06,6.03,,,,,
1993-04-07,6.05,,,,,
1993-04-08,6.13,,,,,
1993-04-12,6.08,,,,,
1993-04-13,6.08,,,,,
1993-04-14,6.1,,,,,
1993-04-15,5.99,,,,,
1993-04-16,6.03,,,,,
1993-04-19,6.0,,,,,
1993-04-20,6.16,,,,,
1993-04-21,6.08,,,,,
1993-04-22,6.0,,,,,
1993-04-23,6.13,,,,,
1993-04-26,6.16,,,,,
1993-04-27,5.91,,,,,
1993-04-28,5.97,,,,,
1993-04-29,5.99,,,,,
1993-04-30,6.0,,,,,
1993-05-03,6.08,,,,,
1993-05-04,6.14,,,,,
1993-05-05,6.08,,,,,
1993-05-06,6.11,,,,,
1993-05-07,6.11,,,,,
1993-05-10,5.99,,,,,
1993-05-11,6.1,,,,,
1993-05-12,6.13,,,,,
1993-05-13,6.13,,,,,
1993-05-14,6.13,,,,,
1993-05-17,6.03,,,,,
1993-05-18,5.92,,,,,
1993-05-19,6.03,,,,,
1993-05-20,6.0,,,,,
1993-05-21,6.0,,,,,
1993-05-24,5.97,,,,,
1993-05-25,5.96,,,,,
1993-05-26,6.03,,,,,
1993-05-27,6.16,,,,,
1993-05-28,6.1,,,,,
1993-06-01,6.0,,,,,
1993-06-02,5.96,,,,,
1993-06-03,5.94,,,,,
1993-06-04,6.11,,,,,
1993-06-07,6.14,,,,,
1993-06-08,6.17,,,,,
1993-06-09,6.14,,,,,
1993-06-10,6.13,,,,,
1993-06-11,6.11,,,,,
1993-06-14,6.17,,,,,
1993-06-15,6.16,,,,,
1993-06-16,6.25,,,,,
1993-06-17,6.33,,,,,
1993-06-18,6.35,,,,,
1993-06-21,6.49,,,,,
1993-06-22,6.55,,,,,
1993-06-23,6.5,,,,,
1993-06-24,6.47,,,,,
1993-06-25,6.58,,,,,
1993-06-28,6.7,,,,,
1993-06-29,6.83,,,,,
1993-06-30,6.83,,,,,
1993-07-01,6.83,,,,,
1993-07-02,6.86,,,,,
1993-07-06,6.86,,,,,
1993-07-07,6.83,,,,,
1993-07-08,6.84,,,,,
1993-07-09,6.98,,,,,
1993-07-12,6.92,,,,,
1993-07-13,6.97,,,,,
1993-07-14,7.08,,,,,
1993-07-15,7.05,,,,,
1993-07-16,6.88,,,,,
1993-07-19,6.56,,,,,
1993-07-20,6.8,,,,,
1993-07-21,6.74,,,,,
1993-07-22,6.74,,,,,
1993-07-23,6.67,,,,,
1993-07-26,7.03,,,,,
1993-07-27,6.97,,,,,
1993-07-28,6.97,,,,,
1993-07-29,6.95,,,,,
1993-07-30,7.06,,,,,
1993-08-02,7.08,,,,,
1993-08-03,7.08,,,,,
1993-08-04,7.12,,,,,
1993-08-05,7.39,,,,,
1993-08-06,7.37,,,,,
1993-08-09,7.39,,,,,
1993-08-10,7.3,,,,,
1993-08-11,7.33,,,,,
1993-08-12,7.45,,,,,
1993-08-13,7.37,,,,,
1993-08-16,7.42,,,,,
1993-08-17,7.47,,,,,
1993-08-18,7.48,,,,,
1993-08-19,7.51,,,,,
1993-08-20,7.36,,,,,
1993-08-23,7.2,,,,,
1993-08-24,7.51,,,,,
1993-08-25,7.51,,,,,
1993-08-26,7.48,,,,,
1993-08-27,7.44,,,,,
1993-08-30,7.42,,,,,
1993-08-31,7.42,,,,,
1993-09-01,7.42,,,,,
1993-09-02,7.47,,,,,
1993-09-03,7.45,,,,,
1993-09-07,7.47,,,,,
1993-09-08,7.23,,,,,
1993-09-09,7.25,,,,,
1993-09-10,7.39,,,,,
1993-09-13,7.59,,,,,
1993-09-14,7.66,,,,,
1993-09-15,7.61,,,,,
1993-09-16,7.66,,,,,
1993-09-17,7.55,,,,,
1993-09-20,7.67,,,,,
1993-09-21,7.62,,,,,
1993-09-22,7.8,,,,,
1993-09-23,7.81,,,,,
1993-09-24,7.81,,,,,
1993-09-27,7.87,,,,,
1993-09-28,7.87,,,,,
1993-09-29,7.84,,,,,
1993-09-30,7.84,,,,,
1993-10-01,7.84,,,,,
1993-10-04,7.83,,,,,
1993-10-05,7.87,,,,,
1993-10-06,7.84,,,,,
1993-10-07,7.8,,,,,
1993-10-08,7.75,,,,,
1993-10-11,7.67,,,,,
1993-10-12,7.76,,,,,
1993-10-13,7.78,,,,,
1993-10-14,7.81,,,,,
1993-10-15,7.78,,,,,
1993-10-18,7.78,,,,,
1993-10-19,7.42,,,,,
1993-10-20,7.11,,,,,
1993-10-21,7.23,,,,,
1993-10-22,7.23,,,,,
1993-10-25,7.09,,,,,
1993-10-26,7.08,,,,,
1993-10-27,7.2,,,,,
1993-10-28,7.28,,,,,
1993-10-29,7.41,,,,,
1993-11-01,7.76,,,,,
1993-11-02,7.53,,,,,
1993-11-03,6.98,,,,,
1993-11-04,7.08,,,,,
1993-11-05,6.98,,,,,
1993-11-08,6.98,,,,,
1993-11-09,6.7,,,,,
1993-11-10,6.7,,,,,
1993-11-11,6.45,,,,,
1993-11-12,6.92,,,,,
1993-11-15,6.64,,,,,
1993-11-16,6.49,,,,,
1993-11-17,6.42,,,,,
1993-11-18,6.67,,,,,
1993-11-19,6.86,,,,,
1993-11-22,6.36,,,,,
1993-11-23,6.45,,,,,
1993-11-24,6.8,,,,,
1993-11-26,6.89,,,,,
1993-11-29,6.64,,,,,
1993-11-30,6.77,,,,,
1993-12-01,6.77,,,,,
1993-12-02,6.83,,,,,
1993-12-03,6.74,,,,,
1993-12-06,6.58,,,,,
1993-12-07,6.39,,,,,
1993-12-08,6.33,,,,,
1993-12-09,6.27,,,,,
1993-12-10,6.3,,,,,
1993-12-13,6.64,,,,,
1993-12-14,6.45,,,,,
1993-12-15,6.36,,,,,
1993-12-16,6.42,,,,,
1993-12-17,6.55,,,,,
1993-12-20,6.36,,,,,
1993-12-21,6.24,,,,,
1993-12-22,6.24,,,,,
1993-12-23,6.27,,,,,
1993-12-27,6.3,,,,,
1993-12-28,6.39,,,,,
1993-12-29,6.36,,,,,
1993-12-30,6.24,,,,,
1993-12-31,6.08,,,,,
1994-01-03,5.99,,,,,
1994-01-04,5.99,,,,,
1994-01-05,6.14,,,,,
1994-01-06,6.08,,,,,
1994-01-07,5.92,,,,,
1994-01-10,6.08,,,,,
1994-01-11,6.17,,,,,
1994-01-12,6.21,,,,,
1994-01-13,6.3,,,,,
1994-01-14,6.21,,,,,
1994-01-17,6.05,,,,,
1994-01-18,6.27,,,,,
1994-01-19,6.27,,,,,
1994-01-20,6.42,,,,,
1994-01-21,6.52,,,,,
1994-01-24,6.33,,,,,
1994-01-25,6.21,,,,,
1994-01-26,6.27,,,,,
1994-01-27,6.24,,,,,
1994-01-28,6.3,,,,,
1994-01-31,6.52,,,,,
1994-02-01,6.64,,,,,
1994-02-02,6.58,,,,,
1994-02-03,6.61,,,,,
1994-02-04,6.55,,,,,
1994-02-07,6.61,,,,,
1994-02-08,6.67,,,,,
1994-02-09,6.8,,,,,
1994-02-10,6.58,,,,,
1994-02-11,6.52,,,,,
1994-02-14,6.45,,,,,
1994-02-15,6.52,,,,,
1994-02-16,6.45,,,,,
1994-02-17,6.33,,,,,
1994-02-18,6.27,,,,,
1994-02-22,6.36,,,,,
1994-02-23,6.3,,,,,
1994-02-24,6.24,,,,,
1994-02-25,6.21,,,,,
1994-02-28,6.14,,,,,
1994-03-01,6.14,,,,,
1994-03-02,6.08,,,,,
1994-03-03,6.02,,,,,
1994-03-04,6.02,,,,,
1994-03-07,6.11,,,,,
1994-03-08,6.05,,,,,
1994-03-09,6.11,,,,,
1994-03-10,6.39,,,,,
1994-03-11,6.21,,,,,
1994-03-14,6.14,,,,,
1994-03-15,6.17,,,,,
1994-03-16,6.24,,,,,
1994-03-17,6.36,,,,,
1994-03-18,6.36,,,,,
1994-03-21,6.36,,,,,
1994-03-22,6.39,,,,,
1994-03-23,6.45,,,,,
1994-03-24,6.45,,,,,
1994-03-25,6.27,,,,,
1994-03-28,6.39,,,,,
1994-03-29,6.02,,,,,
1994-03-30,5.68,,,,,
1994-03-31,5.99,,,,,
1994-04-04,5.52,,,,,
1994-04-05,5.86,,,,,
1994-04-06,5.83,,,,,
1994-04-07,5.77,,,,,
1994-04-08,5.8,,,,,
1994-04-11,5.77,,,,,
1994-04-12,5.83,,,,,
1994-04-13,5.92,,,,,
1994-04-14,5.96,,,,,
1994-04-15,6.02,,,,,
1994-04-18,5.96,,,,,
1994-04-19,5.86,,,,,
1994-04-20,5.8,,,,,
1994-04-21,5.92,,,,,
1994-04-22,5.99,,,,,
1994-04-25,6.14,,,,,
1994-04-26,6.3,,,,,
1994-04-28,6.33,,,,,
1994-04-29,6.42,,,,,
1994-05-02,6.36,,,,,
1994-05-03,6.36,,,,,
1994-05-04,7.17,,,,,
1994-05-05,7.05,,,,,
1994-05-06,7.2,,,,,
1994-05-09,6.89,,,,,
1994-05-10,6.95,,,,,
1994-05-11,6.83,,,,,
1994-05-12,6.74,,,,,
1994-05-13,6.95,,,,,
1994-05-16,7.11,,,,,
1994-05-17,7.11,,,,,
1994-05-18,7.05,,,,,
1994-05-19,7.17,,,,,
1994-05-20,7.05,,,,,
1994-05-23,6.95,,,,,
1994-05-24,6.89,,,,,
1994-05-25,6.98,,,,,
1994-05-26,7.05,,,,,
1994-05-27,7.05,,,,,
1994-05-31,7.02,,,,,
1994-06-01,6.95,,,,,
1994-06-02,6.83,,,,,
1994-06-03,6.86,,,,,
1994-06-06,6.98,,,,,
1994-06-07,6.98,,,,,
1994-06-08,7.05,,,,,
1994-06-09,7.05,,,,,
1994-06-10,7.11,,,,,
1994-06-13,7.08,,,,,
1994-06-14,7.23,,,,,
1994-06-15,7.51,,,,,
1994-06-16,7.45,,,,,
1994-06-17,7.39,,,,,
1994-06-20,7.33,,,,,
1994-06-21,7.2,,,,,
1994-06-22,7.17,,,,,
1994-06-23,7.08,,,,,
1994-06-24,6.86,,,,,
1994-06-27,7.14,,,,,
1994-06-28,7.23,,,,,
1994-06-29,7.33,,,,,
1994-06-30,7.14,,,,,
1994-07-01,7.08,,,,,
1994-07-05,7.33,,,,,
1994-07-06,7.36,,,,,
1994-07-07,7.33,,,,,
1994-07-08,7.36,,,,,
1994-07-11,7.33,,,,,
1994-07-12,7.45,,,,,
1994-07-13,7.61,,,,,
1994-07-14,7.61,,,,,
1994-07-15,7.95,,,,,
1994-07-18,7.86,,,,,
1994-07-19,7.89,,,,,
1994-07-20,7.73,,,,,
1994-07-21,7.76,,,,,
1994-07-22,7.8,,,,,
1994-07-25,7.83,,,,,
1994-07-26,7.73,,,,,
1994-07-27,7.8,,,,,
1994-07-28,8.2,,,,,
1994-07-29,8.11,,,,,
1994-08-01,8.2,,,,,
1994-08-02,8.11,,,,,
1994-08-03,8.11,,,,,
1994-08-04,8.04,,,,,
1994-08-05,8.04,,,,,
1994-08-08,7.95,,,,,
1994-08-09,7.89,,,,,
1994-08-10,7.98,,,,,
1994-08-11,7.95,,,,,
1994-08-12,7.92,,,,,
1994-08-15,7.95,,,,,
1994-08-16,7.92,,,,,
1994-08-17,8.01,,,,,
1994-08-18,8.04,,,,,
1994-08-19,7.86,,,,,
1994-08-22,7.8,,,,,
1994-08-23,7.55,,,,,
1994-08-24,7.27,,,,,
1994-08-25,7.55,,,,,
1994-08-26,7.61,,,,,
1994-08-29,7.67,,,,,
1994-08-30,7.83,,,,,
1994-08-31,7.76,,,,,
1994-09-01,7.7,,,,,
1994-09-02,7.73,,,,,
1994-09-06,7.7,,,,,
1994-09-07,7.7,,,,,
1994-09-08,7.7,,,,,
1994-09-09,7.73,,,,,
1994-09-12,7.73,,,,,
1994-09-13,7.7,,,,,
1994-09-14,7.76,,,,,
1994-09-15,7.8,,,,,
1994-09-16,7.64,,,,,
1994-09-19,7.7,,,,,
1994-09-20,7.7,,,,,
1994-09-21,7.7,,,,,
1994-09-22,7.7,,,,,
1994-09-23,7.76,,,,,
1994-09-26,7.7,,,,,
1994-09-27,7.61,,,,,
1994-09-28,7.55,,,,,
1994-09-29,7.51,,,,,
1994-09-30,7.48,,,,,
1994-10-03,7.55,,,,,
1994-10-04,7.55,,,,,
1994-10-05,7.48,,,,,
1994-10-06,7.45,,,,,
1994-10-07,7.48,,,,,
1994-10-10,7.42,,,,,
1994-10-11,7.45,,,,,
1994-10-12,7.45,,,,,
1994-10-13,7.42,,,,,
1994-10-14,7.36,,,,,
1994-10-17,7.3,,,,,
1994-10-18,7.33,,,,,
1994-10-19,7.23,,,,,
1994-10-20,7.14,,,,,
1994-10-21,7.27,,,,,
1994-10-24,7.2,,,,,
1994-10-25,7.2,,,,,
1994-10-26,7.05,,,,,
1994-10-27,7.27,,,,,
1994-10-28,7.33,,,,,
1994-10-31,7.23,,,,,
1994-11-01,7.39,,,,,
1994-11-02,7.17,,,,,
1994-11-03,7.27,,,,,
1994-11-04,7.23,,,,,
1994-11-07,7.27,,,,,
1994-11-08,7.23,,,,,
1994-11-09,7.33,,,,,
1994-11-10,7.3,,,,,
1994-11-11,7.11,,,,,
1994-11-14,7.2,,,,,
1994-11-15,7.27,,,,,
1994-11-16,7.11,,,,,
1994-11-17,6.98,,,,,
1994-11-18,6.95,,,,,
1994-11-21,6.83,,,,,
1994-11-22,6.77,,,,,
1994-11-23,6.8,,,,,
1994-11-25,6.86,,,,,
1994-11-28,6.8,,,,,
1994-11-29,6.86,,,,,
1994-11-30,7.05,,,,,
1994-12-01,6.83,,,,,
1994-12-02,6.95,,,,,
1994-12-05,6.86,,,,,
1994-12-06,6.7,,,,,
1994-12-07,6.74,,,,,
1994-12-08,6.74,,,,,
1994-12-09,6.7,,,,,
1994-12-12,6.02,,,,,
1994-12-13,6.02,,,,,
1994-12-14,6.11,,,,,
1994-12-15,6.11,,,,,
1994-12-16,6.49,,,,,
1994-12-19,6.39,,,,,
1994-12-20,6.27,,,,,
1994-12-21,6.39,,,,,
1994-12-22,6.39,,,,,
1994-12-23,6.24,,,,,
1994-12-27,6.3,,,,,
1994-12-28,6.24,,,,,
1994-12-29,6.21,,,,,
1994-12-30,6.27,,,,,
1995-01-03,6.3,,,,,
1995-01-04,6.45,,,,,
1995-01-05,6.55,,,,,
1995-01-06,6.39,,,,,
1995-01-09,6.36,,,,,
1995-01-10,6.21,,,,,
1995-01-11,6.24,,,,,
1995-01-12,6.24,,,,,
1995-01-13,6.3,,,,,
1995-01-16,6.36,,,,,
1995-01-17,6.27,,,,,
1995-01-18,6.74,,,,,
1995-01-19,6.64,,,,,
1995-01-20,6.74,,,,,
1995-01-23,6.74,,,,,
1995-01-24,6.8,,,,,
1995-01-25,6.8,,,,,
1995-01-26,6.86,,,,,
1995-01-27,6.86,,,,,
1995-01-30,6.83,,,,,
1995-01-31,6.74,,,,,
1995-02-01,6.8,,,,,
1995-02-02,6.8,,,,,
1995-02-03,6.89,,,,,
1995-02-06,7.02,,,,,
1995-02-07,7.11,,,,,
1995-02-08,7.3,,,,,
1995-02-09,7.23,,,,,
1995-02-10,7.23,,,,,
1995-02-13,7.17,,,,,
1995-02-14,7.14,,,,,
1995-02-15,7.17,,,,,
1995-02-16,7.27,,,,,
1995-02-17,7.17,,,,,
1995-02-21,7.08,,,,,
1995-02-22,7.14,,,,,
1995-02-23,7.14,,,,,
1995-02-24,7.14,,,,,
1995-02-27,7.17,,,,,
1995-02-28,7.17,,,,,
1995-03-01,7.23,,,,,
1995-03-02,7.33,,,,,
1995-03-03,7.36,,,,,
1995-03-06,7.39,,,,,
1995-03-07,7.36,,,,,
1995-03-08,7.39,,,,,
1995-03-09,7.42,,,,,
1995-03-10,7.61,,,,,
1995-03-13,7.58,,,,,
1995-03-14,7.48,,,,,
1995-03-15,7.58,,,,,
1995-03-16,7.61,,,,,
1995-03-17,7.7,,,,,
1995-03-20,7.58,,,,,
1995-03-21,7.61,,,,,
1995-03-22,7.51,,,,,
1995-03-23,7.45,,,,,
1995-03-24,7.55,,,,,
1995-03-27,7.48,,,,,
1995-03-28,7.55,,,,,
1995-03-29,7.61,,,,,
1995-03-30,7.67,,,,,
1995-03-31,7.64,,,,,
1995-04-03,7.55,,,,,
1995-04-04,7.83,,,,,
1995-04-05,7.8,,,,,
1995-04-06,7.8,,,,,
1995-04-07,7.86,,,,,
1995-04-10,7.76,,,,,
1995-04-11,7.89,,,,,
1995-04-12,7.86,,,,,
1995-04-13,7.86,,,,,
1995-04-17,7.61,,,,,
1995-04-18,7.67,,,,,
1995-04-19,7.67,,,,,
1995-04-20,7.7,,,,,
1995-04-21,7.98,,,,,
1995-04-24,8.01,,,,,
1995-04-25,8.11,,,,,
1995-04-26,7.83,,,,,
1995-04-27,7.76,,,,,
1995-04-28,8.2,,,,,
1995-05-01,8.08,,,,,
1995-05-02,8.08,,,,,
1995-05-03,8.2,,,,,
1995-05-04,8.33,,,,,
1995-05-05,8.33,,,,,
1995-05-08,8.2,,,,,
1995-05-09,8.29,,,,,
1995-05-10,8.33,,,,,
1995-05-11,8.33,,,,,
1995-05-12,8.42,,,,,
1995-05-15,8.48,,,,,
1995-05-16,8.51,,,,,
1995-05-17,8.51,,,,,
1995-05-18,8.29,,,,,
1995-05-19,8.45,,,,,
1995-05-22,8.42,,,,,
1995-05-23,8.33,,,,,
1995-05-24,8.29,,,,,
1995-05-25,8.23,,,,,
1995-05-26,8.23,,,,,
1995-05-30,8.23,,,,,
1995-05-31,8.48,,,,,
1995-06-01,8.36,,,,,
1995-06-02,8.29,,,,,
1995-06-05,8.39,,,,,
1995-06-06,8.42,,,,,
1995-06-07,8.39,,,,,
1995-06-08,8.36,,,,,
1995-06-09,8.36,,,,,
1995-06-12,8.33,,,,,
1995-06-13,8.42,,,,,
1995-06-14,8.39,,,,,
1995-06-15,8.39,,,,,
1995-06-16,8.42,,,,,
1995-06-19,8.54,,,,,
1995-06-20,8.7,,,,,
1995-06-21,8.73,,,,,
1995-06-22,8.79,,,,,
1995-06-23,8.61,,,,,
1995-06-26,8.7,,,,,
1995-06-27,8.82,,,,,
1995-06-28,8.73,,,,,
1995-06-29,8.73,,,,,
1995-06-30,8.7,,,,,
1995-07-03,8.73,,,,,
1995-07-05,8.64,,,,,
1995-07-06,8.89,,,,,
1995-07-07,8.89,,,,,
1995-07-10,8.92,,,,,
1995-07-11,8.79,,,,,
1995-07-12,8.86,,,,,
1995-07-13,8.82,,,,,
1995-07-14,8.86,,,,,
1995-07-17,8.82,,,,,
1995-07-18,8.7,,,,,
1995-07-19,8.7,,,,,
1995-07-20,8.86,,,,,
1995-07-21,8.73,,,,,
1995-07-24,9.2,,,,,
1995-07-25,8.98,,,,,
1995-07-26,9.07,,,,,
1995-07-27,9.17,,,,,
1995-07-28,9.17,,,,,
1995-07-31,9.23,,,,,
1995-08-01,9.2,,,,,
1995-08-02,9.23,,,,,
1995-08-03,9.26,,,,,
1995-08-04,9.26,,,,,
1995-08-07,9.23,,,,,
1995-08-08,9.17,,,,,
1995-08-09,9.1,,,,,
1995-08-10,9.14,,,,,
1995-08-11,9.04,,,,,
1995-08-14,9.07,,,,,
1995-08-15,8.98,,,,,
1995-08-16,9.04,,,,,
1995-08-17,9.2,,,,,
1995-08-18,9.1,,,,,
1995-08-21,9.14,,,,,
1995-08-22,9.1,,,,,
1995-08-23,9.01,,,,,
1995-08-24,8.95,,,,,
1995-08-25,9.17,,,,,
1995-08-28,9.2,,,,,
1995-08-29,9.14,,,,,
1995-08-30,9.2,,,,,
1995-08-31,9.17,,,,,
1995-09-01,9.07,,,,,
1995-09-05,9.29,,,,,
1995-09-06,9.35,,,,,
1995-09-07,9.35,,,,,
1995-09-08,9.39,,,,,
1995-09-11,9.51,,,,,
1995-09-12,9.73,,,,,
1995-09-13,9.7,,,,,
1995-09-14,9.76,,,,,
1995-09-15,9.76,,,,,
1995-09-18,9.76,,,,,
1995-09-19,9.64,,,,,
1995-09-20,9.54,,,,,
1995-09-21,9.57,,,,,
1995-09-22,9.54,,,,,
1995-09-25,9.7,,,,,
1995-09-26,9.67,,,,,
1995-09-27,9.57,,,,,
1995-09-28,9.7,,,,,
1995-09-29,9.73,,,,,
1995-10-02,9.7,,,,,
1995-10-03,9.88,,,,,
1995-10-04,9.85,,,,,
1995-10-05,9.73,,,,,
1995-10-06,9.7,,,,,
1995-10-09,9.54,,,,,
1995-10-10,9.39,,,,,
1995-10-11,9.48,,,,,
1995-10-12,9.64,,,,,
1995-10-13,9.7,,,,,
1995-10-16,9.76,,,,,
1995-10-17,9.98,,,,,
1995-10-18,9.98,,,,,
1995-10-19,9.92,,,,,
1995-10-20,10.13,,,,,
1995-10-23,9.95,,,,,
1995-10-24,9.98,,,,,
1995-10-25,9.64,,,,,
1995-10-26,9.67,,,,,
1995-10-27,9.73,,,,,
1995-10-30,9.73,,,,,
1995-10-31,9.64,,,,,
1995-11-01,9.85,,,,,
1995-11-02,9.85,,,,,
1995-11-03,9.73,,,,,
1995-11-06,9.76,,,,,
1995-11-07,9.73,,,,,
1995-11-08,9.82,,,,,
1995-11-09,9.73,,,,,
1995-11-10,9.85,,,,,
1995-11-13,9.85,,,,,
1995-11-14,10.07,,,,,
1995-11-15,10.04,,,,,
1995-11-16,10.23,,,,,
1995-11-17,10.45,,,,,
1995-11-20,10.54,,,,,
1995-11-21,10.38,,,,,
1995-11-22,10.45,,,,,
1995-11-24,10.38,,,,,
1995-11-27,10.48,,,,,
1995-11-28,10.48,,,,,
1995-11-29,10.54,,,,,
1995-11-30,10.48,,,,,
1995-12-01,10.63,,,,,
1995-12-04,10.66,,,,,
1995-12-05,10.54,,,,,
1995-12-06,10.63,,,,,
1995-12-07,10.88,,,,,
1995-12-08,10.85,,,,,
1995-12-11,10.98,,,,,
1995-12-12,11.1,,,,,
1995-12-13,10.85,,,,,
1995-12-14,10.73,,,,,
1995-12-15,10.79,,,,,
1995-12-18,10.6,,,,,
1995-12-19,10.85,,,,,
1995-12-20,10.63,,,,,
1995-12-21,10.79,,,,,
1995-12-22,10.88,,,,,
1995-12-26,11.01,,,,,
1995-12-27,10.98,,,,,
1995-12-28,10.94,,,,,
1995-12-29,10.94,,,,,
1996-01-02,11.04,,,,,
1996-01-03,10.88,,,,,
1996-01-04,10.79,,,,,
1996-01-05,10.7,,,,,
1996-01-08,10.7,,,,,
1996-01-09,10.66,,,,,
1996-01-10,10.66,,,,,
1996-01-11,10.7,,,,,
1996-01-12,10.82,,,,,
1996-01-15,10.91,,,,,
1996-01-16,10.85,,,,,
1996-01-17,10.98,,,,,
1996-01-18,10.98,,,,,
1996-01-19,10.88,,,,,
1996-01-22,10.88,,,,,
1996-01-23,11.16,,,,,
1996-01-24,11.35,,,,,
1996-01-25,11.19,,,,,
1996-01-26,11.54,,,,,
1996-01-29,11.44,,,,,
1996-01-30,11.6,,,,,
1996-01-31,11.76,,,,,
1996-02-01,11.97,,,,,
1996-02-02,12.0,,,,,
1996-02-05,11.94,,,,,
1996-02-06,11.85,,,,,
1996-02-07,11.85,,,,,
1996-02-08,12.13,,,,,
1996-02-09,12.32,,,,,
1996-02-12,12.1,,,,,
1996-02-13,12.29,,,,,
1996-02-14,12.22,,,,,
1996-02-15,12.35,,,,,
1996-02-16,12.19,,,,,
1996-02-20,12.04,,,,,
1996-02-21,12.22,,,,,
1996-02-22,12.35,,,,,
1996-02-23,12.35,,,,,
1996-02-26,12.25,,,,,
1996-02-27,12.13,,,,,
1996-02-28,11.91,,,,,
1996-02-29,11.85,,,,,
1996-03-01,11.94,,,,,
1996-03-04,12.22,,,,,
1996-03-05,12.19,,,,,
1996-03-06,11.97,,,,,
1996-03-07,12.1,,,,,
1996-03-08,11.69,,,,,
1996-03-11,11.91,,,,,
1996-03-12,11.97,,,,,
1996-03-13,12.0,,,,,
1996-03-14,12.38,,,,,
1996-03-15,12.35,,,,,
1996-03-18,12.47,,,,,
1996-03-19,12.72,,,,,
1996-03-20,12.63,,,,,
1996-03-21,12.5,,,,,
1996-03-22,12.35,,,,,
1996-03-25,12.32,,,,,
1996-03-26,12.38,,,,,
1996-03-27,12.5,,,,,
1996-03-28,12.57,,,,,
1996-03-29,12.57,,,,,
1996-04-01,12.78,,,,,
1996-04-02,12.69,,,,,
1996-04-03,12.53,,,,,
1996-04-04,12.75,,,,,
1996-04-08,12.44,,,,,
1996-04-09,12.44,,,,,
1996-04-10,12.25,,,,,
1996-04-11,12.19,,,,,
1996-04-12,12.16,,,,,
1996-04-15,12.13,,,,,
1996-04-16,12.25,,,,,
1996-04-17,12.13,,,,,
1996-04-18,12.29,,,,,
1996-04-19,12.29,,,,,
1996-04-22,12.41,,,,,
1996-04-23,12.53,,,,,
1996-04-24,12.75,,,,,
1996-04-25,12.88,,,,,
1996-04-26,12.75,,,,,
1996-04-29,12.72,,,,,
1996-04-30,12.75,,,,,
1996-05-01,12.75,,,,,
1996-05-02,12.66,,,,,
1996-05-03,12.44,,,,,
1996-05-06,12.38,,,,,
1996-05-07,12.63,,,,,
1996-05-08,12.53,,,,,
1996-05-09,12.41,,,,,
1996-05-10,12.57,,,,,
1996-05-13,12.82,,,,,
1996-05-14,13.07,,,,,
1996-05-15,13.0,,,,,
1996-05-16,12.88,,,,,
1996-05-17,12.82,,,,,
1996-05-20,12.88,,,,,
1996-05-21,12.94,,,,,
1996-05-22,12.94,,,,,
1996-05-23,12.94,,,,,
1996-05-24,13.25,,,,,
1996-05-28,12.85,,,,,
1996-05-29,12.57,,,,,
1996-05-30,12.75,,,,,
1996-05-31,12.53,,,,,
1996-06-03,12.35,,,,,
1996-06-04,12.32,,,,,
1996-06-05,12.38,,,,,
1996-06-06,12.25,,,,,
1996-06-07,12.22,,,,,
1996-06-10,12.07,,,,,
1996-06-11,11.66,,,,,
1996-06-12,11.97,,,,,
1996-06-13,11.88,,,,,
1996-06-14,11.91,,,,,
1996-06-17,11.97,,,,,
1996-06-18,12.16,,,,,
1996-06-19,12.0,,,,,
1996-06-20,11.91,,,,,
1996-06-21,12.29,,,,,
1996-06-24,12.32,,,,,
1996-06-25,12.32,,,,,
1996-06-26,12.44,,,,,
1996-06-27,12.25,,,,,
1996-06-28,12.35,,,,,
1996-07-01,12.29,,,,,
1996-07-02,12.32,,,,,
1996-07-03,12.22,,,,,
1996-07-05,11.85,,,,,
1996-07-08,12.0,,,,,
1996-07-09,12.1,,,,,
1996-07-10,12.35,,,,,
1996-07-11,12.25,,,,,
1996-07-12,12.44,,,,,
1996-07-15,12.38,,,,,
1996-07-16,12.19,,,,,
1996-07-17,12.1,,,,,
1996-07-18,12.13,,,,,
1996-07-19,12.1,,,,,
1996-07-22,11.88,,,,,
1996-07-23,11.79,,,,,
1996-07-24,11.79,,,,,
1996-07-25,11.91,,,,,
1996-07-26,11.85,,,,,
1996-07-29,11.69,,,,,
1996-07-30,11.51,,,,,
1996-07-31,11.41,,,,,
1996-08-01,11.79,,,,,
1996-08-02,11.97,,,,,
1996-08-05,12.1,,,,,
1996-08-06,12.19,,,,,
1996-08-07,12.07,,,,,
