date,close price,WHR_SHE,WHR_TA,WHR_TL,market cap,PB Ratio
1976-07-30,13.0,,,,,
1976-08-02,13.0,,,,,
1976-08-03,13.0,,,,,
1976-08-04,13.0,,,,,
1976-08-05,13.06,,,,,
1976-08-06,12.88,,,,,
1976-08-09,12.81,,,,,
1976-08-10,12.38,,,,,
1976-08-11,12.25,,,,,
1976-08-12,12.19,,,,,
1976-08-13,12.38,,,,,
1976-08-16,12.5,,,,,
1976-08-17,12.75,,,,,
1976-08-18,12.88,,,,,
1976-08-19,12.69,,,,,
1976-08-20,12.56,,,,,
1976-08-23,12.69,,,,,
1976-08-24,12.63,,,,,
1976-08-25,12.63,,,,,
1976-08-26,12.63,,,,,
1976-08-27,12.63,,,,,
1976-08-30,12.38,,,,,
1976-08-31,12.69,,,,,
1976-09-01,12.56,,,,,
1976-09-02,12.75,,,,,
1976-09-03,12.75,,,,,
1976-09-07,12.94,,,,,
1976-09-08,12.88,,,,,
1976-09-09,12.75,,,,,
1976-09-10,12.81,,,,,
1976-09-13,12.69,,,,,
1976-09-14,12.25,,,,,
1976-09-15,12.13,,,,,
1976-09-16,12.25,,,,,
1976-09-17,12.31,,,,,
1976-09-20,12.38,,,,,
1976-09-21,12.5,,,,,
1976-09-22,12.5,,,,,
1976-09-23,12.38,,,,,
1976-09-24,12.38,,,,,
1976-09-27,12.25,,,,,
1976-09-28,12.25,,,,,
1976-09-29,12.06,,,,,
1976-09-30,12.13,,,,,
1976-10-01,12.0,,,,,
1976-10-04,11.75,,,,,
1976-10-05,11.5,,,,,
1976-10-06,11.31,,,,,
1976-10-07,11.31,,,,,
1976-10-08,11.25,,,,,
1976-10-11,11.38,,,,,
1976-10-12,11.31,,,,,
1976-10-13,11.88,,,,,
1976-10-14,12.0,,,,,
1976-10-15,12.25,,,,,
1976-10-18,12.38,,,,,
1976-10-19,12.44,,,,,
1976-10-20,12.56,,,,,
1976-10-21,12.88,,,,,
1976-10-22,12.75,,,,,
1976-10-25,12.56,,,,,
1976-10-26,12.38,,,,,
1976-10-27,12.13,,,,,
1976-10-28,12.13,,,,,
1976-10-29,12.63,,,,,
1976-11-01,12.63,,,,,
1976-11-03,12.44,,,,,
1976-11-04,13.13,,,,,
1976-11-05,13.06,,,,,
1976-11-08,13.19,,,,,
1976-11-09,13.25,,,,,
1976-11-10,13.31,,,,,
1976-11-11,13.31,,,,,
1976-11-12,13.13,,,,,
1976-11-15,13.19,,,,,
1976-11-16,13.31,,,,,
1976-11-17,13.56,,,,,
1976-11-18,14.25,,,,,
1976-11-19,14.06,,,,,
1976-11-22,13.75,,,,,
1976-11-23,13.63,,,,,
1976-11-24,13.5,,,,,
1976-11-26,13.63,,,,,
1976-11-29,13.44,,,,,
1976-11-30,13.5,,,,,
1976-12-01,13.38,,,,,
1976-12-02,13.31,,,,,
1976-12-03,13.44,,,,,
1976-12-06,13.75,,,,,
1976-12-07,13.63,,,,,
1976-12-08,14.0,,,,,
1976-12-09,14.13,,,,,
1976-12-10,14.31,,,,,
1976-12-13,14.38,,,,,
1976-12-14,14.19,,,,,
1976-12-15,13.88,,,,,
1976-12-16,13.5,,,,,
1976-12-17,13.56,,,,,
1976-12-20,13.63,,,,,
1976-12-21,13.5,,,,,
1976-12-22,14.0,,,,,
1976-12-23,14.0,,,,,
1976-12-27,13.88,,,,,
1976-12-28,13.75,,,,,
1976-12-29,13.63,,,,,
1976-12-30,13.63,,,,,
1976-12-31,13.69,,,,,
1977-01-03,13.63,,,,,
1977-01-04,13.38,,,,,
1977-01-05,13.25,,,,,
1977-01-06,12.81,,,,,
1977-01-07,12.81,,,,,
1977-01-10,13.19,,,,,
1977-01-11,13.13,,,,,
1977-01-12,13.25,,,,,
1977-01-13,13.31,,,,,
1977-01-14,13.44,,,,,
1977-01-17,13.56,,,,,
1977-01-18,13.69,,,,,
1977-01-19,13.56,,,,,
1977-01-20,13.5,,,,,
1977-01-21,13.5,,,,,
1977-01-24,13.44,,,,,
1977-01-25,13.25,,,,,
1977-01-26,13.0,,,,,
1977-01-27,12.75,,,,,
1977-01-28,12.63,,,,,
1977-01-31,12.5,,,,,
1977-02-01,12.44,,,,,
1977-02-02,12.63,,,,,
1977-02-03,12.5,,,,,
1977-02-04,12.75,,,,,
1977-02-07,12.5,,,,,
1977-02-08,12.63,,,,,
1977-02-09,12.69,,,,,
1977-02-10,12.31,,,,,
1977-02-11,12.0,,,,,
1977-02-14,12.06,,,,,
1977-02-15,12.31,,,,,
1977-02-16,12.31,,,,,
1977-02-17,12.19,,,,,
1977-02-18,12.06,,,,,
1977-02-22,12.0,,,,,
1977-02-23,11.94,,,,,
1977-02-24,11.94,,,,,
1977-02-25,11.94,,,,,
1977-02-28,12.0,,,,,
1977-03-01,12.31,,,,,
1977-03-02,12.31,,,,,
1977-03-03,12.31,,,,,
1977-03-04,12.56,,,,,
1977-03-07,12.25,,,,,
1977-03-08,12.63,,,,,
1977-03-09,12.13,,,,,
1977-03-10,12.25,,,,,
1977-03-11,12.0,,,,,
1977-03-14,12.19,,,,,
1977-03-15,12.5,,,,,
1977-03-16,12.44,,,,,
1977-03-17,12.5,,,,,
1977-03-18,12.5,,,,,
1977-03-21,12.44,,,,,
1977-03-22,12.38,,,,,
1977-03-23,12.38,,,,,
1977-03-24,12.38,,,,,
1977-03-25,12.31,,,,,
1977-03-28,12.0,,,,,
1977-03-29,12.0,,,,,
1977-03-30,11.94,,,,,
1977-03-31,11.94,,,,,
1977-04-01,12.0,,,,,
1977-04-04,11.81,,,,,
1977-04-05,11.81,,,,,
1977-04-06,11.75,,,,,
1977-04-07,11.63,,,,,
1977-04-11,11.69,,,,,
1977-04-12,12.0,,,,,
1977-04-13,11.88,,,,,
1977-04-14,12.25,,,,,
1977-04-15,12.5,,,,,
1977-04-18,12.5,,,,,
1977-04-19,12.5,,,,,
1977-04-20,12.75,,,,,
1977-04-21,12.63,,,,,
1977-04-22,12.56,,,,,
1977-04-25,12.63,,,,,
1977-04-26,12.44,,,,,
1977-04-27,12.44,,,,,
1977-04-28,12.38,,,,,
1977-04-29,12.75,,,,,
1977-05-02,12.75,,,,,
1977-05-03,12.81,,,,,
1977-05-04,12.69,,,,,
1977-05-05,12.94,,,,,
1977-05-06,13.19,,,,,
1977-05-09,13.06,,,,,
1977-05-10,13.19,,,,,
1977-05-11,13.13,,,,,
1977-05-12,12.88,,,,,
1977-05-13,12.75,,,,,
1977-05-16,13.06,,,,,
1977-05-17,13.5,,,,,
1977-05-18,13.75,,,,,
1977-05-19,13.56,,,,,
1977-05-20,13.25,,,,,
1977-05-23,13.19,,,,,
1977-05-24,13.19,,,,,
1977-05-25,13.13,,,,,
1977-05-26,12.88,,,,,
1977-05-27,12.75,,,,,
1977-05-31,12.63,,,,,
1977-06-01,12.88,,,,,
1977-06-02,12.88,,,,,
1977-06-03,13.13,,,,,
1977-06-06,13.06,,,,,
1977-06-07,13.25,,,,,
1977-06-08,13.31,,,,,
1977-06-09,13.25,,,,,
1977-06-10,13.0,,,,,
1977-06-13,13.06,,,,,
1977-06-14,13.25,,,,,
1977-06-15,13.0,,,,,
1977-06-16,13.13,,,,,
1977-06-17,12.81,,,,,
1977-06-20,12.88,,,,,
1977-06-21,12.69,,,,,
1977-06-22,12.5,,,,,
1977-06-23,12.63,,,,,
1977-06-24,12.63,,,,,
1977-06-27,12.5,,,,,
1977-06-28,12.06,,,,,
1977-06-29,12.06,,,,,
1977-06-30,12.25,,,,,
1977-07-01,12.13,,,,,
1977-07-05,12.25,,,,,
1977-07-06,12.19,,,,,
1977-07-07,12.38,,,,,
1977-07-08,12.25,,,,,
1977-07-11,12.13,,,,,
1977-07-12,12.0,,,,,
1977-07-13,12.0,,,,,
1977-07-15,11.81,,,,,
1977-07-18,11.81,,,,,
1977-07-19,11.75,,,,,
1977-07-20,11.75,,,,,
1977-07-21,11.69,,,,,
1977-07-22,11.75,,,,,
1977-07-25,11.81,,,,,
1977-07-26,12.0,,,,,
1977-07-27,11.75,,,,,
1977-07-28,11.88,,,,,
1977-07-29,11.94,,,,,
1977-08-01,11.75,,,,,
1977-08-02,11.88,,,,,
1977-08-03,11.69,,,,,
1977-08-04,11.69,,,,,
1977-08-05,11.69,,,,,
1977-08-08,11.75,,,,,
1977-08-09,11.81,,,,,
1977-08-10,12.0,,,,,
1977-08-11,12.13,,,,,
1977-08-12,12.25,,,,,
1977-08-15,12.25,,,,,
1977-08-16,12.31,,,,,
1977-08-17,12.38,,,,,
1977-08-18,12.44,,,,,
1977-08-19,12.38,,,,,
1977-08-22,12.19,,,,,
1977-08-23,12.0,,,,,
1977-08-24,12.0,,,,,
1977-08-25,11.94,,,,,
1977-08-26,12.0,,,,,
1977-08-29,12.0,,,,,
1977-08-30,11.88,,,,,
1977-08-31,12.25,,,,,
1977-09-01,12.13,,,,,
1977-09-02,12.06,,,,,
1977-09-06,12.19,,,,,
1977-09-07,12.25,,,,,
1977-09-08,12.06,,,,,
1977-09-09,12.13,,,,,
1977-09-12,12.13,,,,,
1977-09-13,12.19,,,,,
1977-09-14,12.25,,,,,
1977-09-15,12.25,,,,,
1977-09-16,12.31,,,,,
1977-09-19,12.38,,,,,
1977-09-20,12.5,,,,,
1977-09-21,12.38,,,,,
1977-09-22,12.38,,,,,
1977-09-23,12.31,,,,,
1977-09-26,12.13,,,,,
1977-09-27,12.25,,,,,
1977-09-28,12.31,,,,,
1977-09-29,12.31,,,,,
1977-09-30,12.38,,,,,
1977-10-03,12.31,,,,,
1977-10-04,12.38,,,,,
1977-10-05,12.25,,,,,
1977-10-06,12.31,,,,,
1977-10-07,12.31,,,,,
1977-10-10,12.13,,,,,
1977-10-11,12.0,,,,,
1977-10-12,12.06,,,,,
1977-10-13,11.94,,,,,
1977-10-14,12.0,,,,,
1977-10-17,11.63,,,,,
1977-10-18,11.75,,,,,
1977-10-19,11.75,,,,,
1977-10-20,11.75,,,,,
1977-10-21,11.69,,,,,
1977-10-24,11.63,,,,,
1977-10-25,11.31,,,,,
1977-10-26,11.5,,,,,
1977-10-27,11.38,,,,,
1977-10-28,11.38,,,,,
1977-10-31,11.31,,,,,
1977-11-01,11.13,,,,,
1977-11-02,11.19,,,,,
1977-11-03,11.13,,,,,
1977-11-04,11.19,,,,,
1977-11-07,11.44,,,,,
1977-11-08,11.5,,,,,
1977-11-09,11.56,,,,,
1977-11-10,12.06,,,,,
1977-11-11,12.38,,,,,
1977-11-14,12.06,,,,,
1977-11-15,11.88,,,,,
1977-11-16,11.94,,,,,
1977-11-17,11.88,,,,,
1977-11-18,11.88,,,,,
1977-11-21,11.69,,,,,
1977-11-22,11.63,,,,,
1977-11-23,11.75,,,,,
1977-11-25,11.88,,,,,
1977-11-28,11.81,,,,,
1977-11-29,11.75,,,,,
1977-11-30,11.75,,,,,
1977-12-01,11.94,,,,,
1977-12-02,12.06,,,,,
1977-12-05,12.0,,,,,
1977-12-06,11.75,,,,,
1977-12-07,11.69,,,,,
1977-12-08,11.5,,,,,
1977-12-09,11.69,,,,,
1977-12-12,11.69,,,,,
1977-12-13,11.44,,,,,
1977-12-14,11.0,,,,,
1977-12-15,10.69,,,,,
1977-12-16,10.75,,,,,
1977-12-19,10.69,,,,,
1977-12-20,10.69,,,,,
1977-12-21,10.94,,,,,
1977-12-22,11.19,,,,,
1977-12-23,11.31,,,,,
1977-12-27,11.06,,,,,
1977-12-28,11.06,,,,,
1977-12-29,11.0,,,,,
1977-12-30,11.19,,,,,
1978-01-03,11.0,,,,,
1978-01-04,11.06,,,,,
1978-01-05,10.88,,,,,
1978-01-06,10.56,,,,,
1978-01-09,10.13,,,,,
1978-01-10,10.25,,,,,
1978-01-11,10.31,,,,,
1978-01-12,10.25,,,,,
1978-01-13,10.56,,,,,
1978-01-16,10.31,,,,,
1978-01-17,10.38,,,,,
1978-01-18,10.31,,,,,
1978-01-19,10.25,,,,,
1978-01-20,10.44,,,,,
1978-01-23,10.38,,,,,
1978-01-24,10.31,,,,,
1978-01-25,10.25,,,,,
1978-01-26,10.13,,,,,
1978-01-27,10.19,,,,,
1978-01-30,10.19,,,,,
1978-01-31,10.06,,,,,
1978-02-01,10.25,,,,,
1978-02-02,10.5,,,,,
1978-02-03,10.5,,,,,
1978-02-06,10.44,,,,,
1978-02-07,10.44,,,,,
1978-02-08,10.75,,,,,
1978-02-09,11.06,,,,,
1978-02-10,11.25,,,,,
1978-02-13,11.25,,,,,
1978-02-14,11.0,,,,,
1978-02-15,10.63,,,,,
1978-02-16,10.31,,,,,
1978-02-17,10.5,,,,,
1978-02-21,10.38,,,,,
1978-02-22,10.25,,,,,
1978-02-23,10.31,,,,,
1978-02-24,10.69,,,,,
1978-02-27,10.5,,,,,
1978-02-28,10.5,,,,,
1978-03-01,10.44,,,,,
1978-03-02,10.56,,,,,
1978-03-03,10.56,,,,,
1978-03-06,10.56,,,,,
1978-03-07,10.56,,,,,
1978-03-08,10.88,,,,,
1978-03-09,10.88,,,,,
1978-03-10,11.0,,,,,
1978-03-13,11.19,,,,,
1978-03-14,11.38,,,,,
1978-03-15,11.5,,,,,
1978-03-16,11.5,,,,,
1978-03-17,11.31,,,,,
1978-03-20,11.44,,,,,
1978-03-21,11.25,,,,,
1978-03-22,11.06,,,,,
1978-03-23,11.0,,,,,
1978-03-27,10.75,,,,,
1978-03-28,10.94,,,,,
1978-03-29,10.94,,,,,
1978-03-30,10.88,,,,,
1978-03-31,10.88,,,,,
1978-04-03,10.69,,,,,
1978-04-04,10.69,,,,,
1978-04-05,10.75,,,,,
1978-04-06,11.0,,,,,
1978-04-07,11.25,,,,,
1978-04-10,11.31,,,,,
1978-04-11,11.44,,,,,
1978-04-12,11.44,,,,,
1978-04-13,11.5,,,,,
1978-04-14,11.69,,,,,
1978-04-17,12.0,,,,,
1978-04-18,11.75,,,,,
1978-04-19,11.75,,,,,
1978-04-20,11.75,,,,,
1978-04-21,11.81,,,,,
1978-04-24,11.81,,,,,
1978-04-25,11.81,,,,,
1978-04-26,11.69,,,,,
1978-04-27,11.63,,,,,
1978-04-28,11.94,,,,,
1978-05-01,12.0,,,,,
1978-05-02,11.94,,,,,
1978-05-03,11.56,,,,,
1978-05-04,11.5,,,,,
1978-05-05,11.5,,,,,
1978-05-08,11.5,,,,,
1978-05-09,11.63,,,,,
1978-05-10,11.56,,,,,
1978-05-11,11.44,,,,,
1978-05-12,12.0,,,,,
1978-05-15,12.19,,,,,
1978-05-16,12.38,,,,,
1978-05-17,12.19,,,,,
1978-05-18,11.75,,,,,
1978-05-19,11.88,,,,,
1978-05-22,12.13,,,,,
1978-05-23,11.94,,,,,
1978-05-24,11.69,,,,,
1978-05-25,11.44,,,,,
1978-05-26,11.38,,,,,
1978-05-30,11.44,,,,,
1978-05-31,11.69,,,,,
1978-06-01,11.63,,,,,
1978-06-02,11.75,,,,,
1978-06-05,11.81,,,,,
1978-06-06,11.63,,,,,
1978-06-07,11.56,,,,,
1978-06-08,11.81,,,,,
1978-06-09,11.94,,,,,
1978-06-12,11.56,,,,,
1978-06-13,11.56,,,,,
1978-06-14,11.44,,,,,
1978-06-15,11.44,,,,,
1978-06-16,11.31,,,,,
1978-06-19,11.31,,,,,
1978-06-20,11.19,,,,,
1978-06-21,11.0,,,,,
1978-06-22,10.88,,,,,
1978-06-23,11.0,,,,,
1978-06-26,11.0,,,,,
1978-06-27,11.0,,,,,
1978-06-28,11.0,,,,,
1978-06-29,11.25,,,,,
1978-06-30,11.38,,,,,
1978-07-03,11.13,,,,,
1978-07-05,10.94,,,,,
1978-07-06,10.81,,,,,
1978-07-07,11.0,,,,,
1978-07-10,11.31,,,,,
1978-07-11,11.19,,,,,
1978-07-12,11.06,,,,,
1978-07-13,11.06,,,,,
1978-07-14,11.0,,,,,
1978-07-17,10.88,,,,,
1978-07-18,10.69,,,,,
1978-07-19,10.56,,,,,
1978-07-20,10.63,,,,,
1978-07-21,10.5,,,,,
1978-07-24,10.38,,,,,
1978-07-25,10.63,,,,,
1978-07-26,10.81,,,,,
1978-07-27,11.13,,,,,
1978-07-28,11.31,,,,,
1978-07-31,11.38,,,,,
1978-08-01,11.38,,,,,
1978-08-02,11.63,,,,,
1978-08-03,11.69,,,,,
1978-08-04,11.38,,,,,
1978-08-07,11.88,,,,,
1978-08-08,12.0,,,,,
1978-08-09,12.38,,,,,
1978-08-10,12.06,,,,,
1978-08-11,11.94,,,,,
1978-08-14,11.63,,,,,
1978-08-15,11.63,,,,,
1978-08-16,11.63,,,,,
1978-08-17,12.19,,,,,
1978-08-18,11.69,,,,,
1978-08-21,11.63,,,,,
1978-08-22,11.31,,,,,
1978-08-23,11.5,,,,,
1978-08-24,11.38,,,,,
1978-08-25,11.13,,,,,
1978-08-28,11.06,,,,,
1978-08-29,11.31,,,,,
1978-08-30,11.44,,,,,
1978-08-31,11.38,,,,,
1978-09-01,11.38,,,,,
1978-09-05,11.38,,,,,
1978-09-06,11.31,,,,,
1978-09-07,11.44,,,,,
1978-09-08,11.63,,,,,
1978-09-11,11.44,,,,,
1978-09-12,11.38,,,,,
1978-09-13,11.44,,,,,
1978-09-14,11.38,,,,,
1978-09-15,11.25,,,,,
1978-09-18,11.38,,,,,
1978-09-19,11.5,,,,,
1978-09-20,11.5,,,,,
1978-09-21,11.5,,,,,
1978-09-22,11.5,,,,,
1978-09-25,11.56,,,,,
1978-09-26,11.63,,,,,
1978-09-27,11.69,,,,,
1978-09-28,11.88,,,,,
1978-09-29,12.06,,,,,
1978-10-02,12.25,,,,,
1978-10-03,12.25,,,,,
1978-10-04,12.06,,,,,
1978-10-05,12.06,,,,,
1978-10-06,11.94,,,,,
1978-10-09,11.88,,,,,
1978-10-10,11.38,,,,,
1978-10-11,11.13,,,,,
1978-10-12,11.0,,,,,
1978-10-13,11.0,,,,,
1978-10-16,10.94,,,,,
1978-10-17,11.06,,,,,
1978-10-18,10.88,,,,,
1978-10-19,10.81,,,,,
1978-10-20,10.56,,,,,
1978-10-23,10.44,,,,,
1978-10-24,10.25,,,,,
1978-10-25,10.13,,,,,
1978-10-26,10.13,,,,,
1978-10-27,9.5,,,,,
1978-10-30,10.0,,,,,
1978-10-31,10.13,,,,,
1978-11-01,10.38,,,,,
1978-11-02,10.25,,,,,
1978-11-03,10.38,,,,,
1978-11-06,10.38,,,,,
1978-11-07,10.19,,,,,
1978-11-08,10.25,,,,,
1978-11-09,10.38,,,,,
1978-11-10,10.31,,,,,
1978-11-13,10.19,,,,,
1978-11-14,10.19,,,,,
1978-11-15,10.25,,,,,
1978-11-16,10.38,,,,,
1978-11-17,10.5,,,,,
1978-11-20,10.5,,,,,
1978-11-21,10.38,,,,,
1978-11-22,10.44,,,,,
1978-11-24,10.38,,,,,
1978-11-27,10.31,,,,,
1978-11-28,10.25,,,,,
1978-11-29,10.06,,,,,
1978-11-30,10.06,,,,,
1978-12-01,10.06,,,,,
1978-12-04,10.19,,,,,
1978-12-05,10.13,,,,,
1978-12-06,10.0,,,,,
1978-12-07,10.0,,,,,
1978-12-08,10.06,,,,,
1978-12-11,10.06,,,,,
1978-12-12,10.06,,,,,
1978-12-13,9.94,,,,,
1978-12-14,9.94,,,,,
1978-12-15,9.5,,,,,
1978-12-18,9.38,,,,,
1978-12-19,9.31,,,,,
1978-12-20,9.13,,,,,
1978-12-21,8.81,,,,,
1978-12-22,9.06,,,,,
1978-12-26,9.19,,,,,
1978-12-27,9.38,,,,,
1978-12-28,9.38,,,,,
1978-12-29,9.56,,,,,
1979-01-02,9.75,,,,,
1979-01-03,9.75,,,,,
1979-01-04,9.81,,,,,
1979-01-05,9.88,,,,,
1979-01-08,9.75,,,,,
1979-01-09,9.63,,,,,
1979-01-10,9.56,,,,,
1979-01-11,9.5,,,,,
1979-01-12,9.31,,,,,
1979-01-15,9.13,,,,,
1979-01-16,9.0,,,,,
1979-01-17,9.13,,,,,
1979-01-18,9.31,,,,,
1979-01-19,9.5,,,,,
1979-01-22,9.5,,,,,
1979-01-23,9.44,,,,,
1979-01-24,9.25,,,,,
1979-01-25,9.25,,,,,
1979-01-26,9.44,,,,,
1979-01-29,9.13,,,,,
1979-01-30,9.19,,,,,
1979-01-31,9.13,,,,,
1979-02-01,9.13,,,,,
1979-02-02,8.94,,,,,
1979-02-05,8.94,,,,,
1979-02-06,8.94,,,,,
1979-02-07,8.88,,,,,
1979-02-08,8.94,,,,,
1979-02-09,9.0,,,,,
1979-02-12,8.94,,,,,
1979-02-13,9.0,,,,,
1979-02-14,8.94,,,,,
1979-02-15,8.94,,,,,
1979-02-16,8.94,,,,,
1979-02-20,8.94,,,,,
1979-02-21,8.94,,,,,
1979-02-22,9.0,,,,,
1979-02-23,9.06,,,,,
1979-02-26,9.0,,,,,
1979-02-27,8.94,,,,,
1979-02-28,9.06,,,,,
1979-03-01,9.13,,,,,
1979-03-02,9.19,,,,,
1979-03-05,9.31,,,,,
1979-03-06,9.25,,,,,
1979-03-07,9.13,,,,,
1979-03-08,9.19,,,,,
1979-03-09,9.19,,,,,
1979-03-12,9.13,,,,,
1979-03-13,9.19,,,,,
1979-03-14,9.0,,,,,
1979-03-15,9.0,,,,,
1979-03-16,9.06,,,,,
1979-03-19,9.06,,,,,
1979-03-20,9.06,,,,,
1979-03-21,9.25,,,,,
1979-03-22,9.31,,,,,
1979-03-23,9.38,,,,,
1979-03-26,9.44,,,,,
1979-03-27,9.44,,,,,
1979-03-28,9.44,,,,,
1979-03-29,9.5,,,,,
1979-03-30,9.44,,,,,
1979-04-02,9.44,,,,,
1979-04-03,9.38,,,,,
1979-04-04,9.63,,,,,
1979-04-05,9.56,,,,,
1979-04-06,9.56,,,,,
1979-04-09,9.56,,,,,
1979-04-10,9.88,,,,,
1979-04-11,9.81,,,,,
1979-04-12,9.88,,,,,
1979-04-16,9.94,,,,,
1979-04-17,9.81,,,,,
1979-04-18,9.81,,,,,
1979-04-19,9.94,,,,,
1979-04-20,9.94,,,,,
1979-04-23,9.94,,,,,
1979-04-24,9.88,,,,,
1979-04-25,9.81,,,,,
1979-04-26,9.81,,,,,
1979-04-27,10.06,,,,,
1979-04-30,9.94,,,,,
1979-05-01,9.94,,,,,
1979-05-02,9.94,,,,,
1979-05-03,9.94,,,,,
1979-05-04,10.06,,,,,
1979-05-07,9.94,,,,,
1979-05-08,9.94,,,,,
1979-05-09,10.31,,,,,
1979-05-10,10.31,,,,,
1979-05-11,10.31,,,,,
1979-05-14,10.31,,,,,
1979-05-15,10.19,,,,,
1979-05-16,10.13,,,,,
1979-05-17,9.88,,,,,
1979-05-18,9.88,,,,,
1979-05-21,9.75,,,,,
1979-05-22,9.88,,,,,
1979-05-23,9.75,,,,,
1979-05-24,9.63,,,,,
1979-05-25,9.69,,,,,
1979-05-29,9.5,,,,,
1979-05-30,9.5,,,,,
1979-05-31,9.56,,,,,
1979-06-01,9.63,,,,,
1979-06-04,9.5,,,,,
1979-06-05,9.75,,,,,
1979-06-06,9.88,,,,,
1979-06-07,9.75,,,,,
1979-06-08,9.81,,,,,
1979-06-11,9.88,,,,,
1979-06-12,10.06,,,,,
1979-06-13,10.0,,,,,
1979-06-14,10.13,,,,,
1979-06-15,10.31,,,,,
1979-06-18,10.5,,,,,
1979-06-19,10.5,,,,,
1979-06-20,10.56,,,,,
1979-06-21,10.56,,,,,
1979-06-22,10.5,,,,,
1979-06-25,10.5,,,,,
1979-06-26,10.56,,,,,
1979-06-27,10.63,,,,,
1979-06-28,10.63,,,,,
1979-06-29,10.56,,,,,
1979-07-02,10.56,,,,,
1979-07-03,10.5,,,,,
1979-07-05,10.38,,,,,
1979-07-06,10.5,,,,,
1979-07-09,10.44,,,,,
1979-07-10,10.31,,,,,
1979-07-11,10.38,,,,,
1979-07-12,10.38,,,,,
1979-07-13,10.38,,,,,
1979-07-16,10.5,,,,,
1979-07-17,10.5,,,,,
1979-07-18,10.44,,,,,
1979-07-19,10.31,,,,,
1979-07-20,10.38,,,,,
1979-07-23,10.31,,,,,
1979-07-24,10.38,,,,,
1979-07-25,10.56,,,,,
1979-07-26,10.56,,,,,
1979-07-27,10.63,,,,,
1979-07-30,10.69,,,,,
1979-07-31,10.75,,,,,
1979-08-01,11.06,,,,,
1979-08-02,11.0,,,,,
1979-08-03,11.13,,,,,
1979-08-06,11.06,,,,,
1979-08-07,11.13,,,,,
1979-08-08,11.0,,,,,
1979-08-09,11.0,,,,,
1979-08-10,11.0,,,,,
1979-08-13,11.13,,,,,
1979-08-14,11.06,,,,,
1979-08-15,11.0,,,,,
1979-08-16,10.88,,,,,
1979-08-17,10.88,,,,,
1979-08-20,10.75,,,,,
1979-08-21,11.0,,,,,
1979-08-22,11.0,,,,,
1979-08-23,10.94,,,,,
1979-08-24,10.75,,,,,
1979-08-27,10.69,,,,,
1979-08-28,10.81,,,,,
1979-08-29,10.88,,,,,
1979-08-30,10.88,,,,,
1979-08-31,10.94,,,,,
1979-09-04,11.06,,,,,
1979-09-05,11.0,,,,,
1979-09-06,11.0,,,,,
1979-09-07,10.88,,,,,
1979-09-10,10.75,,,,,
1979-09-11,10.88,,,,,
1979-09-12,10.88,,,,,
1979-09-13,10.69,,,,,
1979-09-14,10.81,,,,,
1979-09-17,10.81,,,,,
1979-09-18,10.88,,,,,
1979-09-19,10.88,,,,,
1979-09-20,10.88,,,,,
1979-09-21,10.88,,,,,
1979-09-24,10.88,,,,,
1979-09-25,11.13,,,,,
1979-09-26,11.06,,,,,
1979-09-27,11.13,,,,,
1979-09-28,11.13,,,,,
1979-10-01,11.0,,,,,
1979-10-02,11.0,,,,,
1979-10-03,10.88,,,,,
1979-10-04,10.88,,,,,
1979-10-05,10.94,,,,,
1979-10-08,11.0,,,,,
1979-10-09,10.63,,,,,
1979-10-10,10.5,,,,,
1979-10-11,10.44,,,,,
1979-10-12,10.13,,,,,
1979-10-15,10.0,,,,,
1979-10-16,10.0,,,,,
1979-10-17,10.0,,,,,
1979-10-18,10.0,,,,,
1979-10-19,9.75,,,,,
1979-10-22,9.75,,,,,
1979-10-23,9.81,,,,,
1979-10-24,9.75,,,,,
1979-10-25,9.63,,,,,
1979-10-26,9.56,,,,,
1979-10-29,9.56,,,,,
1979-10-30,9.69,,,,,
1979-10-31,9.88,,,,,
1979-11-01,9.75,,,,,
1979-11-02,9.69,,,,,
1979-11-05,9.56,,,,,
1979-11-06,9.25,,,,,
1979-11-07,9.13,,,,,
1979-11-08,9.13,,,,,
1979-11-09,9.25,,,,,
1979-11-12,9.13,,,,,
1979-11-13,9.06,,,,,
1979-11-14,9.25,,,,,
1979-11-15,9.06,,,,,
1979-11-16,9.06,,,,,
1979-11-19,9.06,,,,,
1979-11-20,9.13,,,,,
1979-11-21,9.13,,,,,
1979-11-23,9.13,,,,,
1979-11-26,9.44,,,,,
1979-11-27,9.31,,,,,
1979-11-28,9.38,,,,,
1979-11-29,9.5,,,,,
1979-11-30,9.5,,,,,
1979-12-03,9.38,,,,,
1979-12-04,9.13,,,,,
1979-12-05,9.13,,,,,
1979-12-06,9.0,,,,,
1979-12-07,9.0,,,,,
1979-12-10,8.75,,,,,
1979-12-11,8.81,,,,,
1979-12-12,9.06,,,,,
1979-12-13,8.94,,,,,
1979-12-14,9.0,,,,,
1979-12-17,8.94,,,,,
1979-12-18,8.94,,,,,
1979-12-19,9.19,,,,,
1979-12-20,9.38,,,,,
1979-12-21,9.06,,,,,
1979-12-24,9.06,,,,,
1979-12-26,9.13,,,,,
1979-12-27,9.38,,,,,
1979-12-28,9.63,,,,,
1979-12-31,9.38,,,,,
1980-01-02,9.63,,,,,
1980-01-03,9.63,,,,,
1980-01-04,9.75,,,,,
1980-01-07,9.56,,,,,
1980-01-08,9.63,,,,,
1980-01-09,9.63,,,,,
1980-01-10,9.63,,,,,
1980-01-11,9.81,,,,,
