date,SPG,dcf,Deviation
1997-11-21,30.280668,,
1997-11-24,30.454695,,
1997-11-25,29.932613,,
1997-11-26,30.222658,,
1997-11-28,30.338676,,
1997-12-01,30.280668,,
1997-12-02,30.686729,,
1997-12-03,30.628721,,
1997-12-04,30.802748,,
1997-12-05,31.208811,,
1997-12-08,30.918766,,
1997-12-09,30.686729,,
1997-12-10,30.74474,,
1997-12-11,30.686729,,
1997-12-12,30.512703,,
1997-12-15,29.932613,,
1997-12-16,29.874605,,
1997-12-17,29.990623,,
1997-12-18,30.74474,,
1997-12-19,30.74474,,
1997-12-22,30.280668,,
1997-12-23,29.700579,,
1997-12-24,29.236506,,
1997-12-26,29.352524,,
1997-12-29,29.642569,,
1997-12-30,30.512703,,
1997-12-31,30.338676,,
1998-01-02,30.280668,,
1998-01-05,30.686729,,
1998-01-06,30.570711,,
1998-01-07,30.396685,,
1998-01-08,30.338676,,
1998-01-09,29.816595,,
1998-01-12,29.642569,,
1998-01-13,29.468542,,
1998-01-14,30.048632,,
1998-01-15,30.570711,,
1998-01-16,29.990623,,
1998-01-20,30.222658,,
1998-01-21,30.338676,,
1998-01-22,30.512703,,
1998-01-23,30.570711,,
1998-01-26,30.512703,,
1998-01-27,30.280668,,
1998-01-28,30.512703,,
1998-01-29,30.570711,,
1998-01-30,30.802748,,
1998-02-02,30.860756,,
1998-02-03,30.976774,,
1998-02-04,30.628721,,
1998-02-05,30.570711,,
1998-02-06,30.628721,,
1998-02-09,30.570711,,
1998-02-10,30.74474,,
1998-02-11,30.802748,,
1998-02-12,30.918766,,
1998-02-13,30.860756,,
1998-02-17,30.628721,,
1998-02-18,31.208811,,
1998-02-19,30.16465,,
1998-02-20,29.932613,,
1998-02-23,29.410534,,
1998-02-24,29.120489,,
1998-02-25,29.120489,,
1998-02-26,28.946463,,
1998-02-27,28.656418,,
1998-03-02,28.830444,,
1998-03-03,28.714426,,
1998-03-04,28.656418,,
1998-03-05,28.308363,,
1998-03-06,28.5404,,
1998-03-09,28.656418,,
1998-03-10,28.772434,,
1998-03-11,28.714426,,
1998-03-12,29.468542,,
1998-03-13,29.932613,,
1998-03-16,29.468542,,
1998-03-17,29.700579,,
1998-03-18,29.700579,,
1998-03-19,29.700579,,
1998-03-20,30.512703,,
1998-03-23,30.338676,,
1998-03-24,30.338676,,
1998-03-25,31.208811,,
1998-03-26,31.614874,,
1998-03-27,31.208811,,
1998-03-30,31.440845,,
1998-03-31,31.7889,,
1998-04-01,31.614874,,
1998-04-02,31.962927,,
1998-04-03,31.904917,,
1998-04-06,31.73089,,
1998-04-07,31.962927,,
1998-04-08,31.440845,,
1998-04-09,31.846909,,
1998-04-13,32.020935,,
1998-04-14,31.672882,,
1998-04-15,31.614874,,
1998-04-16,31.556864,,
1998-04-17,31.150801,,
1998-04-20,30.918766,,
1998-04-21,29.816595,,
1998-04-22,29.932613,,
1998-04-23,30.10664,,
1998-04-24,30.396685,,
1998-04-27,30.396685,,
1998-04-28,30.048632,,
1998-04-29,30.512703,,
1998-04-30,30.570711,,
1998-05-01,30.686729,,
1998-05-04,30.802748,,
1998-05-05,31.150801,,
1998-05-06,30.860756,,
1998-05-07,30.512703,,
1998-05-08,30.454695,,
1998-05-11,30.454695,,
1998-05-12,30.396685,,
1998-05-13,30.338676,,
1998-05-14,30.338676,,
1998-05-15,30.10664,,
1998-05-18,30.338676,,
1998-05-19,30.048632,,
1998-05-20,30.10664,,
1998-05-21,30.16465,,
1998-05-22,30.338676,,
1998-05-26,30.454695,,
1998-05-27,30.454695,,
1998-05-28,30.570711,,
1998-05-29,30.976774,,
1998-06-01,31.556864,,
1998-06-02,31.440845,,
1998-06-03,30.918766,,
1998-06-04,30.74474,,
1998-06-05,30.686729,,
1998-06-08,30.802748,,
1998-06-09,30.396685,,
1998-06-10,30.048632,,
1998-06-11,30.10664,,
1998-06-12,29.758587,,
1998-06-15,29.236506,,
1998-06-16,29.816595,,
1998-06-17,29.58456,,
1998-06-18,29.294516,,
1998-06-19,29.004471,,
1998-06-22,28.888453,,
1998-06-23,28.888453,,
1998-06-24,29.178497,,
1998-06-25,29.642569,,
1998-06-26,29.352524,,
1998-06-29,29.816595,,
1998-06-30,30.16465,,
1998-07-01,30.280668,,
1998-07-02,30.918766,,
1998-07-06,31.266819,,
1998-07-07,31.556864,,
1998-07-08,31.556864,,
1998-07-09,31.556864,,
1998-07-10,31.324829,,
1998-07-13,30.976774,,
1998-07-14,30.512703,,
1998-07-15,30.338676,,
1998-07-16,30.512703,,
1998-07-17,30.454695,,
1998-07-20,30.396685,,
1998-07-21,30.338676,,
1998-07-22,30.280668,,
1998-07-23,30.16465,,
1998-07-24,29.642569,,
1998-07-27,29.58456,,
1998-07-28,29.294516,,
1998-07-29,29.062479,,
1998-07-30,29.468542,,
1998-07-31,28.888453,,
1998-08-03,28.424381,,
1998-08-04,27.438229,,
1998-08-05,26.974157,,
1998-08-06,27.264202,,
1998-08-07,27.844292,,
1998-08-10,27.844292,,
1998-08-11,27.670265,,
1998-08-12,28.830444,,
1998-08-13,28.830444,,
1998-08-14,29.294516,,
1998-08-17,29.062479,,
1998-08-18,29.004471,,
1998-08-19,29.236506,,
1998-08-20,29.004471,,
1998-08-21,28.192345,,
1998-08-24,28.192345,,
1998-08-25,28.134336,,
1998-08-26,28.076328,,
1998-08-27,27.670265,,
1998-08-28,28.018318,,
1998-08-31,26.974157,,
1998-09-01,27.032167,,
1998-09-02,27.017664,,
1998-09-03,26.916149,,
1998-09-04,26.626104,,
1998-09-08,26.858139,,
1998-09-09,26.684113,,
1998-09-10,26.104023,,
1998-09-11,25.523933,,
1998-09-14,25.059862,,
1998-09-15,25.291899,,
1998-09-16,25.117872,,
1998-09-17,24.885836,,
1998-09-18,25.349907,,
1998-09-21,25.523933,,
1998-09-22,27.612257,,
1998-09-23,28.308363,,
1998-09-24,28.772434,,
1998-09-25,28.482389,,
1998-09-28,27.844292,,
1998-09-29,27.612257,,
1998-09-30,27.612257,,
1998-10-01,26.916149,,
1998-10-02,26.858139,,
1998-10-05,26.33606,,
1998-10-06,26.220041,,
1998-10-07,25.523933,,
1998-10-08,24.305746,,
1998-10-09,24.711809,,
1998-10-12,25.117872,,
1998-10-13,25.291899,,
1998-10-14,24.943844,,
1998-10-15,25.465925,,
1998-10-16,26.510086,,
1998-10-19,26.974157,,
1998-10-20,28.018318,,
1998-10-21,27.206194,,
1998-10-22,27.38022,,
1998-10-23,27.670265,,
1998-10-26,27.148184,,
1998-10-27,27.090176,,
1998-10-28,26.974157,,
1998-10-29,27.032167,,
1998-10-30,27.786283,,
1998-11-02,27.438229,,
1998-11-03,28.192345,,
1998-11-04,28.598408,,
1998-11-05,27.844292,,
1998-11-06,27.148184,,
1998-11-09,27.206194,,
1998-11-10,27.148184,,
1998-11-11,27.206194,,
1998-11-12,26.974157,,
1998-11-13,26.858139,,
1998-11-16,26.916149,,
1998-11-17,27.032167,,
1998-11-18,27.206194,,
1998-11-19,27.844292,,
1998-11-20,27.844292,,
1998-11-23,27.844292,,
1998-11-24,27.844292,,
1998-11-25,27.670265,,
1998-11-27,27.554247,,
1998-11-30,27.496239,,
1998-12-01,27.322212,,
1998-12-02,27.670265,,
1998-12-03,27.612257,,
1998-12-04,27.612257,,
1998-12-07,27.554247,,
1998-12-08,27.612257,,
1998-12-09,26.916149,,
1998-12-10,26.104023,,
1998-12-11,26.510086,,
1998-12-14,26.510086,,
1998-12-15,26.800131,,
1998-12-16,26.452078,,
1998-12-17,26.510086,,
1998-12-18,26.452078,,
1998-12-21,26.626104,,
1998-12-22,26.278049,,
1998-12-23,25.75597,,
1998-12-24,25.988007,,
1998-12-28,25.813978,,
1998-12-29,25.871988,,
1998-12-30,25.929996,,
1998-12-31,26.452078,,
1999-01-04,26.33606,,
1999-01-05,26.33606,,
1999-01-06,26.394068,,
1999-01-07,26.104023,,
1999-01-08,26.104023,,
1999-01-11,26.046015,,
1999-01-12,25.988007,,
1999-01-13,25.929996,,
1999-01-14,25.813978,,
1999-01-15,25.75597,,
1999-01-19,26.33606,,
1999-01-20,26.278049,,
1999-01-21,26.452078,,
1999-01-22,26.452078,,
1999-01-25,26.394068,,
1999-01-26,25.813978,,
1999-01-27,25.407917,,
1999-01-28,25.407917,,
1999-01-29,24.421764,,
1999-02-01,25.001854,,
1999-02-02,25.059862,,
1999-02-03,24.653801,,
1999-02-04,24.595791,,
1999-02-05,24.595791,,
1999-02-08,24.653801,,
1999-02-09,24.595791,,
1999-02-10,24.363756,,
1999-02-11,24.247738,,
1999-02-12,24.247738,,
1999-02-16,24.073711,,
1999-02-17,24.13172,,
1999-02-18,23.783667,,
1999-02-19,23.493622,,
1999-02-22,23.377604,,
1999-02-23,23.435612,,
1999-02-24,23.783667,,
1999-02-25,23.783667,,
1999-02-26,23.609638,,
1999-03-01,23.55163,,
1999-03-02,23.087559,,
1999-03-03,22.739506,,
1999-03-04,22.739506,,
1999-03-05,22.739506,,
1999-03-08,22.681496,,
1999-03-09,22.507469,,
1999-03-10,23.203577,,
1999-03-11,23.319595,,
1999-03-12,24.015701,,
1999-03-15,23.667648,,
1999-03-16,24.015701,,
1999-03-17,24.073711,,
1999-03-18,23.783667,,
1999-03-19,23.667648,,
1999-03-22,23.55163,,
1999-03-23,23.55163,,
1999-03-24,23.667648,,
1999-03-25,23.783667,,
1999-03-26,23.899683,,
1999-03-29,24.479773,,
1999-03-30,24.827827,,
1999-03-31,25.465925,,
1999-04-01,24.595791,,
1999-04-05,24.305746,,
1999-04-06,24.711809,,
1999-04-07,24.711809,,
1999-04-08,24.885836,,
1999-04-09,24.595791,,
1999-04-12,24.13172,,
1999-04-13,24.479773,,
1999-04-14,24.421764,,
1999-04-15,25.059862,,
1999-04-16,26.046015,,
1999-04-19,26.742123,,
1999-04-20,26.510086,,
1999-04-21,26.800131,,
1999-04-22,26.858139,,
1999-04-23,26.916149,,
1999-04-26,26.33606,,
1999-04-27,25.871988,,
1999-04-28,26.278049,,
1999-04-29,26.278049,,
1999-04-30,26.626104,,
1999-05-03,26.858139,,
1999-05-04,26.916149,,
1999-05-05,26.510086,,
1999-05-06,26.568094,,
1999-05-07,26.800131,,
1999-05-10,27.322212,,
1999-05-11,27.38022,,
1999-05-12,27.670265,,
1999-05-13,27.96031,,
1999-05-14,27.496239,,
1999-05-17,26.800131,,
1999-05-18,26.394068,,
1999-05-19,26.626104,,
1999-05-20,27.090176,,
1999-05-21,27.844292,,
1999-05-24,27.844292,,
1999-05-25,27.496239,,
1999-05-26,27.206194,,
1999-05-27,26.974157,,
1999-05-28,27.148184,,
1999-06-01,26.684113,,
1999-06-02,26.916149,,
1999-06-03,27.032167,,
1999-06-04,26.916149,,
1999-06-07,26.452078,,
1999-06-08,26.220041,,
1999-06-09,26.452078,,
1999-06-10,26.278049,,
1999-06-11,26.278049,,
1999-06-14,26.394068,,
1999-06-15,26.568094,,
1999-06-16,26.800131,,
1999-06-17,26.974157,,
1999-06-18,27.090176,,
1999-06-21,26.800131,,
1999-06-22,26.684113,,
1999-06-23,26.278049,,
1999-06-24,25.523933,,
1999-06-25,25.17588,,
1999-06-28,25.001854,,
1999-06-29,24.943844,,
1999-06-30,23.55163,,
1999-07-01,25.17588,,
1999-07-02,25.17588,,
1999-07-06,25.291899,,
1999-07-07,25.291899,,
1999-07-08,25.407917,,
1999-07-09,25.117872,,
1999-07-12,25.059862,,
1999-07-13,25.117872,,
1999-07-14,25.17588,,
1999-07-15,25.17588,,
1999-07-16,25.233889,,
1999-07-19,25.17588,,
1999-07-20,24.943844,,
1999-07-21,25.059862,,
1999-07-22,24.827827,,
1999-07-23,24.943844,,
1999-07-26,24.943844,,
1999-07-27,25.17588,,
1999-07-28,25.001854,,
1999-07-29,24.537783,,
1999-07-30,24.653801,,
1999-08-02,24.769817,,
1999-08-03,24.885836,,
1999-08-04,24.189728,,
1999-08-05,23.899683,,
1999-08-06,24.073711,,
1999-08-09,23.783667,,
1999-08-10,23.377604,,
1999-08-11,23.203577,,
1999-08-12,23.203577,,
1999-08-13,23.609638,,
1999-08-16,23.377604,,
1999-08-17,23.203577,,
1999-08-18,23.435612,,
1999-08-19,23.667648,,
1999-08-20,24.015701,,
1999-08-23,24.13172,,
1999-08-24,23.783667,,
1999-08-25,23.55163,,
1999-08-26,23.55163,,
1999-08-27,23.55163,,
1999-08-30,23.377604,,
1999-08-31,23.667648,,
1999-09-01,23.609638,,
1999-09-02,23.377604,,
1999-09-03,23.609638,,
1999-09-07,23.667648,,
1999-09-08,23.493622,,
1999-09-09,23.667648,,
1999-09-10,23.319595,,
1999-09-13,23.203577,,
1999-09-14,23.087559,,
1999-09-15,22.739506,,
1999-09-16,22.565477,,
1999-09-17,22.681496,,
1999-09-20,22.391451,,
1999-09-21,22.333443,,
1999-09-22,22.333443,,
1999-09-23,22.507469,,
1999-09-24,22.101406,,
1999-09-27,21.637335,,
1999-09-28,21.695345,,
1999-09-29,21.463308,,
1999-09-30,20.825211,,
1999-10-01,21.463308,,
1999-10-04,21.753353,,
1999-10-05,21.695345,,
1999-10-06,21.521317,,
1999-10-07,21.173264,,
1999-10-08,20.825211,,
1999-10-11,21.231272,,
1999-10-12,20.883219,,
1999-10-13,20.883219,,
1999-10-14,20.825211,,
1999-10-15,20.651182,,
1999-10-18,20.593174,,
1999-10-19,20.535166,,
1999-10-20,20.419147,,
1999-10-21,20.013084,,
1999-10-22,20.187111,,
1999-10-25,20.129103,,
1999-10-26,20.187111,,
1999-10-27,20.419147,,
1999-10-28,20.709192,,
1999-10-29,21.4053,,
1999-11-01,21.057245,,
1999-11-02,21.289282,,
1999-11-03,20.941227,,
1999-11-04,20.883219,,
1999-11-05,20.825211,,
1999-11-08,21.173264,,
1999-11-09,21.231272,,
1999-11-10,21.4053,,
1999-11-11,21.4053,,
1999-11-12,21.695345,,
1999-11-15,21.579327,,
1999-11-16,21.753353,,
1999-11-17,21.753353,,
1999-11-18,21.869371,,
1999-11-19,22.101406,,
1999-11-22,22.101406,,
1999-11-23,22.159416,,
1999-11-24,21.869371,,
1999-11-26,21.579327,,
1999-11-29,21.4053,,
1999-11-30,21.637335,,
1999-12-01,22.159416,,
1999-12-02,22.043398,,
1999-12-03,22.507469,,
1999-12-06,22.449461,,
1999-12-07,22.101406,,
1999-12-08,21.579327,,
1999-12-09,21.637335,,
1999-12-10,20.999237,,
1999-12-13,20.651182,,
1999-12-14,19.549013,,
1999-12-15,19.491005,,
1999-12-16,19.432995,,
1999-12-17,20.477156,,
1999-12-20,21.4053,,
1999-12-21,20.883219,,
1999-12-22,20.883219,,
1999-12-23,20.883219,,
1999-12-27,20.7672,,
1999-12-28,20.651182,,
1999-12-29,21.289282,,
1999-12-30,21.4053,,
1999-12-31,21.289282,,
2000-01-03,20.999237,,
2000-01-04,20.7672,,
2000-01-05,20.941227,,
2000-01-06,21.463308,,
2000-01-07,22.391451,,
2000-01-10,22.623487,,
2000-01-11,22.565477,,
2000-01-12,22.565477,,
2000-01-13,22.565477,,
2000-01-14,22.913532,,
2000-01-18,23.029551,,
2000-01-19,23.145567,,
2000-01-20,23.261585,,
2000-01-21,23.55163,,
2000-01-24,23.319595,,
2000-01-25,23.087559,,
2000-01-26,23.145567,,
2000-01-27,23.261585,,
2000-01-28,23.145567,,
2000-01-31,22.913532,,
2000-02-01,23.029551,,
2000-02-02,22.507469,,
2000-02-03,22.855522,,
2000-02-04,22.97154,,
2000-02-07,22.855522,,
2000-02-08,22.623487,,
2000-02-09,22.565477,,
2000-02-10,22.449461,,
2000-02-11,22.217424,,
2000-02-14,21.869371,,
2000-02-15,21.637335,,
2000-02-16,21.4053,,
2000-02-17,21.579327,,
2000-02-18,21.4053,,
2000-02-22,21.34729,,
2000-02-23,21.521317,,
2000-02-24,21.521317,,
2000-02-25,21.753353,,
2000-02-28,21.811361,,
2000-02-29,21.695345,,
2000-03-01,21.695345,,
2000-03-02,21.637335,,
2000-03-03,21.811361,,
2000-03-06,21.753353,,
2000-03-07,21.463308,,
2000-03-08,21.521317,,
2000-03-09,21.289282,,
2000-03-10,21.34729,,
2000-03-13,21.115255,,
2000-03-14,21.057245,,
2000-03-15,21.289282,,
2000-03-16,21.463308,,
2000-03-17,21.34729,,
2000-03-20,21.34729,,
2000-03-21,21.695345,,
2000-03-22,21.579327,,
2000-03-23,21.811361,,
2000-03-24,21.869371,,
2000-03-27,21.579327,,
2000-03-28,21.579327,,
2000-03-29,21.521317,,
2000-03-30,21.811361,,
2000-03-31,21.637335,,
2000-04-03,21.811361,,
2000-04-04,21.811361,,
2000-04-05,21.637335,,
2000-04-06,21.811361,,
2000-04-07,22.217424,,
2000-04-10,22.391451,,
2000-04-11,22.507469,,
2000-04-12,22.797514,,
2000-04-13,23.55163,,
2000-04-14,23.203577,,
2000-04-17,22.855522,,
2000-04-18,22.97154,,
2000-04-19,23.029551,,
2000-04-20,22.913532,,
2000-04-24,23.029551,,
2000-04-25,23.203577,,
2000-04-26,23.609638,,
2000-04-27,23.667648,,
2000-04-28,23.609638,,
2000-05-01,24.537783,,
2000-05-02,24.943844,,
2000-05-03,24.363756,,
2000-05-04,24.537783,,
2000-05-05,24.595791,,
2000-05-08,24.305746,,
2000-05-09,24.247738,,
2000-05-10,24.073711,,
2000-05-11,24.247738,,
2000-05-12,24.305746,,
2000-05-15,24.073711,,
2000-05-16,24.015701,,
2000-05-17,24.015701,,
2000-05-18,24.073711,,
2000-05-19,23.899683,,
2000-05-22,23.493622,,
2000-05-23,23.493622,,
2000-05-24,23.087559,,
2000-05-25,23.087559,,
2000-05-26,22.855522,,
2000-05-30,22.507469,,
2000-05-31,22.739506,,
2000-06-01,22.797514,,
2000-06-02,22.739506,,
2000-06-05,22.681496,,
2000-06-06,22.275433,,
2000-06-07,22.507469,,
2000-06-08,22.275433,,
2000-06-09,22.507469,,
2000-06-12,22.623487,,
2000-06-13,22.681496,,
2000-06-14,22.739506,,
2000-06-15,22.449461,,
2000-06-16,22.739506,,
2000-06-19,22.739506,,
2000-06-20,23.087559,,
2000-06-21,22.855522,,
2000-06-22,22.681496,,
2000-06-23,22.652493,,
2000-06-26,22.536474,,
2000-06-27,22.681496,,
2000-06-28,22.565477,,
2000-06-29,22.913532,,
2000-06-30,20.593174,,
2000-07-03,22.797514,,
2000-07-05,23.145567,,
2000-07-06,23.319595,,
2000-07-07,23.377604,,
2000-07-10,23.261585,,
2000-07-11,23.087559,,
2000-07-12,23.087559,,
2000-07-13,23.203577,,
2000-07-14,23.203577,,
2000-07-17,22.97154,,
2000-07-18,22.97154,,
2000-07-19,23.203577,,
2000-07-20,23.203577,,
2000-07-21,23.261585,,
2000-07-24,23.55163,,
2000-07-25,23.899683,,
2000-07-26,24.421764,,
2000-07-27,24.798822,,
2000-07-28,24.537783,,
2000-07-31,24.247738,,
2000-08-01,24.827827,,
2000-08-02,24.305746,,
2000-08-03,23.725657,,
2000-08-04,23.029551,,
2000-08-07,22.913532,,
2000-08-08,23.203577,,
2000-08-09,23.145567,,
2000-08-10,23.203577,,
2000-08-11,23.029551,,
2000-08-14,22.913532,,
2000-08-15,22.623487,,
2000-08-16,22.565477,,
2000-08-17,22.507469,,
2000-08-18,22.275433,,
2000-08-21,22.333443,,
2000-08-22,21.92738,,
2000-08-23,21.92738,,
2000-08-24,21.521317,,
2000-08-25,21.463308,,
2000-08-28,21.4053,,
2000-08-29,21.289282,,
2000-08-30,21.4053,,
2000-08-31,21.115255,,
2000-09-01,21.289282,,
2000-09-05,21.521317,,
2000-09-06,21.521317,,
2000-09-07,21.92738,,
2000-09-08,22.333443,,
2000-09-11,22.391451,,
2000-09-12,22.275433,,
2000-09-13,22.101406,,
2000-09-14,21.869371,,
2000-09-15,21.695345,,
2000-09-18,21.695345,,
2000-09-19,21.753353,,
2000-09-20,21.463308,,
2000-09-21,21.4053,,
2000-09-22,21.579327,,
2000-09-25,21.463308,,
2000-09-26,22.101406,,
2000-09-27,21.869371,,
2000-09-28,21.92738,,
2000-09-29,21.753353,,
2000-10-02,20.999237,,
2000-10-03,20.7672,,
2000-10-04,20.477156,,
2000-10-05,20.7672,,
2000-10-06,20.999237,,
2000-10-09,21.057245,,
2000-10-10,20.883219,,
2000-10-11,20.593174,,
2000-10-12,20.477156,,
2000-10-13,20.593174,,
2000-10-16,20.651182,,
2000-10-17,20.477156,,
2000-10-18,20.245121,,
2000-10-19,20.535166,,
2000-10-20,20.883219,,
2000-10-23,20.419147,,
2000-10-24,20.535166,,
2000-10-25,20.129103,,
2000-10-26,20.361139,,
2000-10-27,20.361139,,
2000-10-30,20.477156,,
2000-10-31,20.709192,,
2000-11-01,20.361139,,
2000-11-02,20.245121,,
2000-11-03,20.361139,,
2000-11-06,20.419147,,
2000-11-07,20.593174,,
2000-11-08,20.651182,,
2000-11-09,20.825211,,
2000-11-10,20.709192,,
2000-11-13,20.709192,,
2000-11-14,20.825211,,
2000-11-15,20.7672,,
2000-11-16,20.883219,,
2000-11-17,20.883219,,
2000-11-20,20.7672,,
2000-11-21,20.883219,,
2000-11-22,20.7672,,
2000-11-24,20.7672,,
2000-11-27,20.883219,,
2000-11-28,20.593174,,
2000-11-29,20.825211,,
2000-11-30,21.289282,,
2000-12-01,21.521317,,
2000-12-04,21.579327,,
2000-12-05,22.159416,,
2000-12-06,22.333443,,
2000-12-07,22.217424,,
2000-12-08,22.333443,,
2000-12-11,22.333443,,
2000-12-12,22.449461,,
2000-12-13,22.681496,,
2000-12-14,22.507469,,
2000-12-15,22.507469,,
2000-12-18,22.97154,,
2000-12-19,22.797514,,
2000-12-20,22.449461,,
2000-12-21,22.391451,,
2000-12-22,22.333443,,
2000-12-26,22.159416,,
2000-12-27,22.913532,,
2000-12-28,22.797514,,
2000-12-29,22.275433,,
2001-01-02,22.565477,,
2001-01-03,23.087559,,
2001-01-04,23.145567,,
2001-01-05,23.319595,,
2001-01-08,23.203577,,
2001-01-09,23.377604,,
2001-01-10,23.493622,,
2001-01-11,23.609638,,
2001-01-12,23.55163,,
2001-01-16,23.725657,,
2001-01-17,23.725657,,
2001-01-18,23.725657,,
2001-01-19,23.725657,,
2001-01-22,24.015701,,
2001-01-23,23.957693,,
2001-01-24,24.247738,,
2001-01-25,24.479773,,
2001-01-26,24.305746,,
2001-01-29,24.354473,,
2001-01-30,24.382318,,
2001-01-31,24.438007,,
2001-02-01,24.298786,,
2001-02-02,24.52154,,
2001-02-05,24.308067,,
2001-02-06,24.13172,,
2001-02-07,23.760462,,
2001-02-08,23.714056,,
2001-02-09,23.537708,,
2001-02-12,23.714056,,
2001-02-13,24.020342,,
2001-02-14,23.704773,,
2001-02-15,23.676929,,
2001-02-16,23.296391,,
2001-02-20,23.509863,,
2001-02-21,23.407768,,
2001-02-22,23.138607,,
2001-02-23,23.240702,,
2001-02-26,23.277828,,
2001-02-27,23.296391,,
2001-02-28,23.769743,,
2001-03-01,23.881121,,
2001-03-02,23.946091,,
2001-03-05,23.918247,,
2001-03-06,23.899683,,
2001-03-07,23.658367,,
2001-03-08,23.714056,,
2001-03-09,23.80687,,
2001-03-12,23.80687,,
2001-03-13,23.630522,,
2001-03-14,23.482019,,
2001-03-15,23.435612,,
2001-03-16,23.314953,,
2001-03-19,23.203577,,
2001-03-20,23.417049,,
2001-03-21,23.574833,,
2001-03-22,23.389206,,
2001-03-23,23.389206,,
2001-03-26,23.992498,,
2001-03-27,23.454176,,
2001-03-28,23.249983,,
2001-03-29,23.602678,,
2001-03-30,23.760462,,
2001-04-02,23.676929,,
2001-04-03,23.611959,,
2001-04-04,23.667648,,
2001-04-05,24.168846,,
2001-04-06,23.93681,,
2001-04-09,24.094593,,
2001-04-10,23.946091,,
2001-04-11,23.389206,,
2001-04-12,23.574833,,
2001-04-16,23.435612,,
2001-04-17,23.881121,,
2001-04-18,24.447289,,
2001-04-19,24.410162,,
2001-04-20,24.345192,,
2001-04-23,24.465851,,
2001-04-24,24.252378,,
2001-04-25,24.298786,,
2001-04-26,24.502977,,
2001-04-27,24.52154,,
2001-04-30,24.567947,,
2001-05-01,24.382318,,
2001-05-02,24.270941,,
2001-05-03,24.19669,,
2001-05-04,24.224533,,
2001-05-07,24.029623,,
2001-05-08,24.038906,,
2001-05-09,23.751181,,
2001-05-10,23.704773,,
2001-05-11,23.714056,,
2001-05-14,23.816151,,
2001-05-15,24.233816,,
2001-05-16,24.252378,,
2001-05-17,24.400881,,
2001-05-18,24.567947,,
2001-05-21,24.827827,,
2001-05-22,25.10627,,
2001-05-23,25.143396,,
2001-05-24,25.282618,,
2001-05-25,25.189802,,
2001-05-29,25.013456,,
2001-05-30,24.874233,,
2001-05-31,25.17124,,
2001-06-01,25.180521,,
2001-06-04,25.338306,,
2001-06-05,25.43112,,
2001-06-06,25.542498,,
2001-06-07,25.570341,,
2001-06-08,25.542498,,
2001-06-11,25.839502,,
2001-06-12,26.517048,,
2001-06-13,26.349981,,
2001-06-14,26.312857,,
2001-06-15,25.932318,,
2001-06-18,26.173634,,
2001-06-19,26.312857,,
2001-06-20,26.489202,,
2001-06-21,26.739801,,
2001-06-22,26.73052,,
2001-06-25,26.656269,,
2001-06-26,27.05537,,
2001-06-27,26.79549,,
2001-06-28,27.008963,,
2001-06-29,27.816448,,
2001-07-02,27.333813,,
2001-07-03,27.38022,,
2001-07-05,27.44519,,
2001-07-06,27.38022,,
2001-07-09,26.953274,,
2001-07-10,26.9904,,
2001-07-11,26.962557,,
2001-07-12,27.008963,,
2001-07-13,27.008963,,
2001-07-16,26.999681,,
2001-07-17,27.008963,,
2001-07-18,27.046089,,
2001-07-19,27.203873,,
2001-07-20,27.361658,,
2001-07-23,27.157467,,
2001-07-24,26.823334,,
2001-07-25,26.906868,,
2001-07-26,26.804771,,
2001-07-27,26.767647,,
2001-07-30,26.452078,,
2001-07-31,26.312857,,
2001-08-01,26.544891,,
2001-08-02,26.47064,,
2001-08-03,26.591299,,
2001-08-06,26.572737,,
2001-08-07,26.637707,,
2001-08-08,26.776928,,
2001-08-09,27.05537,,
2001-08-10,27.389502,,
2001-08-13,27.454472,,
2001-08-14,27.612257,,
2001-08-15,28.011358,,
2001-08-16,27.751478,,
2001-08-17,27.983513,,
2001-08-20,28.308363,,
2001-08-21,28.679621,,
2001-08-22,28.633213,,
2001-08-23,28.215549,,
2001-08-24,27.57513,,
2001-08-27,27.695789,,
2001-08-28,27.621538,,
2001-08-29,27.18531,,
2001-08-30,27.148184,,
2001-08-31,27.194592,,
2001-09-04,27.138903,,
2001-09-05,27.036808,,
2001-09-06,27.157467,,
2001-09-07,26.804771,,
2001-09-10,26.86046,,
2001-09-17,25.069143,,
2001-09-18,25.468246,,
2001-09-19,24.892797,,
2001-09-20,24.13172,,
2001-09-21,23.649086,,
2001-09-24,24.113157,,
2001-09-25,24.400881,,
2001-09-26,24.827827,,
2001-09-27,24.994892,,
2001-09-28,24.97633,,
2001-10-01,25.338306,,
2001-10-02,25.152678,,
2001-10-03,24.967049,,
2001-10-04,25.338306,,
2001-10-05,25.338306,,
