date,JNPR,dcf,Deviation
2002-12-02,9.85,9.644383631847605,0.021319803939923165
2002-12-03,8.92,9.184383631847606,-0.028786213908882696
2002-12-04,8.46,9.304383631847605,-0.09075116259796046
2002-12-05,8.58,9.114383631847605,-0.05863080307266799
2002-12-06,8.39,8.394383631847605,-0.0005222100918730321
2002-12-09,7.67,8.664383631847604,-0.11476680559163566
2002-12-10,7.94,8.794383631847605,-0.09715105317370698
2002-12-11,8.07,8.974383631847605,-0.10077389923896252
2002-12-12,8.25,8.794383631847605,-0.061901283209456315
2002-12-13,8.07,8.784383631847605,-0.08132427518962415
2002-12-16,8.06,8.714383631847605,-0.07509235988373208
2002-12-17,7.99,8.364383631847605,-0.044759261211086754
2002-12-18,7.64,8.164383631847604,-0.06422819596596252
2002-12-19,7.44,8.054383631847605,-0.0762794100616574
2002-12-20,7.33,8.144383631847605,-0.09999327986749773
2002-12-23,7.42,7.974383631847605,-0.06952056201980827
2002-12-24,7.25,7.854383631847605,-0.07694857549317768
2002-12-26,7.13,7.734383631847605,-0.07814244296842932
2002-12-27,7.01,7.444383631847605,-0.05835051675591796
2002-12-30,6.72,7.524383631847605,-0.10690359120486381
2002-12-31,6.8,7.914427636550279,-0.14080963118591772
2003-01-02,7.36,7.944427636550278,-0.07356447352625839
2003-01-03,7.39,8.60442763655028,-0.1411398512309615
2003-01-06,8.05,9.344427636550277,-0.13852401526308422
2003-01-07,8.79,8.954427636550278,-0.018362718782730103
2003-01-08,8.4,9.964427636550278,-0.15700125422275513
2003-01-09,9.41,9.81442763655028,-0.04120746023376187
2003-01-10,9.26,9.76442763655028,-0.051659723982397376
2003-01-13,9.21,10.244427636550279,-0.10097466381231746
2003-01-14,9.69,10.244427636550279,-0.05411992316409964
2003-01-15,9.69,9.784427636550278,-0.009650808412904888
2003-01-16,9.23,9.05442763655028,0.019390774381031317
2003-01-17,8.5,9.524427636550278,-0.10755792113103013
2003-01-21,8.97,9.464427636550278,-0.05224062727690659
2003-01-22,8.91,9.68442763655028,-0.07996627840219384
2003-01-23,9.13,9.30442763655028,-0.018746734712093427
2003-01-24,8.75,9.40442763655028,-0.06958718402030639
2003-01-27,8.85,9.73442763655028,-0.09085563831503363
2003-01-28,9.18,9.90442763655028,-0.07314179709657587
2003-01-29,9.35,9.56442763655028,-0.022419285784634813
2003-01-30,9.01,9.32442763655028,-0.03372085116707568
2003-01-31,8.77,9.464427636550278,-0.07337238586605044
2003-02-03,8.91,9.164427636550279,-0.02776252338286256
2003-02-04,8.61,9.384427636550278,-0.0825226286080627
2003-02-05,8.83,9.524427636550278,-0.0729101698337642
2003-02-06,8.97,9.01442763655028,-0.0049285033217352225
2003-02-07,8.46,9.244427636550279,-0.08485410534761906
2003-02-10,8.69,9.35442763655028,-0.07102814435745719
2003-02-11,8.8,9.114427636550278,-0.03449779284980814
2003-02-12,8.56,8.954427636550278,-0.044048335924933846
2003-02-13,8.4,9.254427636550277,-0.09232636205136258
2003-02-14,8.7,9.714427636550278,-0.10442484874080704
2003-02-18,9.16,9.64442763655028,-0.05022875952891226
2003-02-19,9.09,9.43442763655028,-0.036507528577135906
2003-02-20,8.88,9.634427636550278,-0.0783053923917798
2003-02-21,9.08,9.534427636550278,-0.04766176364989416
2003-02-24,8.98,9.244427636550279,-0.028604003075841544
2003-02-25,8.69,9.034427636550278,-0.038123902299780354
2003-02-26,8.48,9.084427636550279,-0.06653447643948696
2003-02-27,8.53,9.544427636550278,-0.10628480566666354
2003-02-28,8.99,9.43442763655028,-0.04710700571050075
2003-03-03,8.88,9.544427636550278,-0.06961419394137991
2003-03-04,8.99,9.504427636550277,-0.054125051630883214
2003-03-05,8.95,9.47442763655028,-0.055351906908566395
2003-03-06,8.92,9.43442763655028,-0.05452663970385618
2003-03-07,8.88,9.134427636550278,-0.02785370322845593
2003-03-10,8.58,8.704427636550278,-0.014294752250889053
2003-03-11,8.15,8.374427636550278,-0.026799161243063474
2003-03-12,7.82,9.18442763655028,-0.14855880960076528
2003-03-13,8.63,9.034427636550278,-0.044765164194143114
2003-03-14,8.48,9.64442763655028,-0.12073579484772656
2003-03-17,9.09,9.80442763655028,-0.07286785756742586
2003-03-18,9.25,9.73442763655028,-0.04976436773040238
2003-03-19,9.18,9.73442763655028,-0.05695534008271286
2003-03-20,9.18,9.664427636550279,-0.050124813881186614
2003-03-21,9.11,9.044427636550278,0.007250029088046617
2003-03-24,8.49,9.034427636550278,-0.06026144194765648
2003-03-25,8.48,9.254427636550277,-0.08368185121375649
2003-03-26,8.7,9.01442763655028,-0.034880488171582846
2003-03-27,8.46,9.004427636550277,-0.06046221464875412
2003-03-28,8.45,8.72442763655028,-0.03145508771264127
2003-03-31,8.17,8.800347668609811,-0.07162758703934102
2003-04-01,8.16,9.16034766860981,-0.1092041159133893
2003-04-02,8.52,9.540347668609812,-0.10695078460997998
2003-04-03,8.9,9.450347668609812,-0.05823570601935013
2003-04-04,8.81,9.50034766860981,-0.07266551632534402
2003-04-07,8.86,9.380347668609812,-0.055472109029720884
2003-04-08,8.74,9.050347668609811,-0.034291242720566384
2003-04-09,8.41,9.050347668609811,-0.07075393035239852
2003-04-10,8.41,9.730347668609811,-0.13569378130950704
2003-04-11,9.09,10.040347668609812,-0.09465286461951739
2003-04-14,9.4,10.620347668609812,-0.11490656489681128
2003-04-15,9.98,10.520347668609812,-0.051362149391894985
2003-04-16,9.88,10.690347668609812,-0.0758018068008437
2003-04-17,10.05,10.92034766860981,-0.07969962999544389
2003-04-21,10.28,11.090347668609812,-0.07306783275184658
2003-04-22,10.45,10.870347668609812,-0.03866920188980205
2003-04-23,10.23,10.630347668609812,-0.0376608255054528
2003-04-24,9.99,10.360347668609812,-0.035746644847827413
2003-04-25,9.72,10.720347668609811,-0.09331298755719675
2003-04-28,10.08,11.020347668609812,-0.08532831239873528
2003-04-29,10.38,10.880347668609812,-0.04598636770158837
2003-04-30,10.24,10.84034766860981,-0.05538085003936044
2003-05-01,10.2,11.790347668609812,-0.1348855617586151
2003-05-02,11.15,12.58034766860981,-0.11369699044000037
2003-05-05,11.94,12.930347668609812,-0.07659095439591446
2003-05-06,12.29,12.83034766860981,-0.042114811115508854
2003-05-07,12.19,12.540347668609812,-0.02793763601042576
2003-05-08,11.9,12.640347668609811,-0.058570198227089976
2003-05-09,12.0,13.170347668609812,-0.08886232148595574
2003-05-12,12.53,13.150347668609811,-0.04717348044649772
2003-05-13,12.51,13.650347668609811,-0.0835398259659087
2003-05-14,13.01,13.710347668609812,-0.051081685566098045
2003-05-15,13.07,13.800347668609811,-0.05292241080788529
2003-05-16,13.16,13.280347668609812,-0.009062087199288693
2003-05-19,12.64,13.230347668609811,-0.044620722251348166
2003-05-20,12.59,13.360347668609812,-0.057659253165974644
2003-05-21,12.72,13.570347668609811,-0.0626621873938269
2003-05-22,12.93,13.440347668609812,-0.03797131452199998
2003-05-23,12.8,14.530347668609812,-0.11908508372087434
2003-05-27,13.89,14.540347668609812,-0.04472710580461592
2003-05-28,13.9,14.300347668609811,-0.027995659818019658
2003-05-29,13.66,14.450347668609812,-0.054694024443900924
2003-05-30,13.81,14.630347668609812,-0.05607164554058486
2003-06-02,13.99,14.520347668609812,-0.03652444698389157
2003-06-03,13.88,15.030347668609812,-0.0765350006515324
2003-06-04,14.39,15.090347668609812,-0.04641030703796445
2003-06-05,14.45,14.460347668609812,-0.0007155891993022578
2003-06-06,13.82,14.08034766860981,-0.01849014489821299
2003-06-09,13.44,14.380347668609812,-0.06539116371034981
2003-06-10,13.74,14.16034766860981,-0.029684840969097404
2003-06-11,13.52,14.230347668609811,-0.049917801388418725
2003-06-12,13.59,13.460347668609812,0.009632168097154281
2003-06-13,12.82,13.810347668609811,-0.07171055301242113
2003-06-16,13.17,13.820347668609811,-0.047057258196691154
2003-06-17,13.18,14.540347668609812,-0.09355674978436557
2003-06-18,13.9,14.00034766860981,-0.00716751262076154
2003-06-19,13.36,13.790347668609812,-0.03120644083465629
2003-06-20,13.15,13.230347668609811,-0.006072982405476934
2003-06-23,12.59,12.640347668609811,-0.00398309207387082
2003-06-24,12.0,13.16034766860981,-0.08816998591743008
2003-06-25,12.52,13.210347668609812,-0.05225809993254027
2003-06-26,12.57,13.140347668609811,-0.04340430580632815
2003-06-27,12.5,13.110347668609812,-0.046554651641403155
2003-06-30,12.47,13.936766689015673,-0.10524440293398263
2003-07-01,12.63,14.626766689015675,-0.1365145648022945
2003-07-02,13.32,14.636766689015674,-0.08996294857961062
2003-07-03,13.33,15.316766689015674,-0.12971188563187241
2003-07-07,14.01,16.156766689015672,-0.13287105832104218
2003-07-08,14.85,16.176766689015675,-0.08201680314253246
2003-07-09,14.87,15.416766689015674,-0.03546571729630188
2003-07-10,14.11,15.786766689015673,-0.1062134331903668
2003-07-11,14.48,16.336766689015676,-0.11365570215703125
2003-07-14,15.03,16.076766689015674,-0.0651105231085346
2003-07-15,14.77,15.926766689015674,-0.07263035314088384
2003-07-16,14.62,15.206766689015673,-0.038585894096705875
2003-07-17,13.9,15.046766689015675,-0.0762134957440942
2003-07-18,13.74,14.856766689015673,-0.0751688918855643
2003-07-21,13.55,15.246766689015674,-0.1112869845537865
2003-07-22,13.94,15.426766689015674,-0.09637578106851752
2003-07-23,14.12,15.566766689015674,-0.0929394470874001
2003-07-24,14.26,15.306766689015674,-0.06838587863019085
2003-07-25,14.0,15.886766689015674,-0.1187634164930621
2003-07-28,14.58,16.106766689015675,-0.0947903895607356
2003-07-29,14.8,15.446766689015673,-0.04187068413971673
2003-07-30,14.14,15.736766689015674,-0.10146726583486954
2003-07-31,14.43,15.606766689015673,-0.0754010559947631
2003-08-01,14.3,15.426766689015674,-0.07303971802581066
2003-08-04,14.12,14.886766689015674,-0.051506596767009194
2003-08-05,13.58,14.506766689015674,-0.06388513091048809
2003-08-06,13.2,14.426766689015674,-0.08503407003522945
2003-08-07,13.12,14.686766689015673,-0.10667880291088638
2003-08-08,13.38,14.536766689015673,-0.07957523937491218
2003-08-11,13.23,14.756766689015674,-0.10346214188993952
2003-08-12,13.45,14.916766689015674,-0.0983300684119276
2003-08-13,13.61,14.916766689015674,-0.08760388335214386
2003-08-14,13.61,14.916766689015674,-0.08760388335214386
2003-08-15,13.61,15.536766689015673,-0.12401336311356703
2003-08-18,14.23,16.016766689015675,-0.11155601649870084
2003-08-19,14.71,16.696766689015675,-0.11899110324891293
2003-08-20,15.39,16.906766689015672,-0.08971358728225165
2003-08-21,15.6,16.786766689015675,-0.07069656182165374
2003-08-22,15.48,17.206766689015673,-0.1003539316958364
2003-08-25,15.9,17.676766689015675,-0.10051423545233285
2003-08-26,16.37,18.266766689015675,-0.10383702388645788
2003-08-27,16.96,18.756766689015674,-0.09579298600903818
2003-08-28,17.45,18.516766689015675,-0.05761085112383535
2003-08-29,17.21,18.606766689015675,-0.07506767362436173
2003-09-02,17.3,18.936766689015673,-0.08643327110140109
2003-09-03,17.63,19.306766689015674,-0.08684865342935177
2003-09-04,18.0,18.706766689015673,-0.037781338740418224
2003-09-05,17.4,18.986766689015674,-0.08357224350018799
2003-09-08,17.68,18.796766689015673,-0.05941270152958178
2003-09-09,17.49,17.856766689015675,-0.020539367255175467
2003-09-10,16.55,18.096766689015674,-0.08547199152180729
2003-09-11,16.79,18.486766689015674,-0.09178277183666994
2003-09-12,17.18,17.706766689015673,-0.029749456705862154
2003-09-15,16.4,18.036766689015675,-0.09074612524718528
2003-09-16,16.73,18.096766689015674,-0.07552546333292065
2003-09-17,16.79,17.976766689015676,-0.06601669307644886
2003-09-18,16.67,17.716766689015675,-0.059083393002215434
2003-09-19,16.41,17.476766689015676,-0.061039133153053426
2003-09-22,16.17,17.356766689015675,-0.06837487132708453
2003-09-23,16.05,16.986766689015674,-0.055146850849574824
2003-09-24,15.68,16.606766689015675,-0.05580657007897105
2003-09-25,15.3,16.306766689015674,-0.06173919748872336
2003-09-26,15.0,16.716766689015675,-0.1026972931400505
2003-09-29,15.41,16.306766689015674,-0.054993531588315436
2003-09-30,15.0,16.315134847631562,-0.08060827323302677
2003-10-01,15.17,16.385134847631562,-0.07416080849692896
2003-10-02,15.24,17.775134847631563,-0.14262253813333825
2003-10-03,16.63,18.435134847631563,-0.09791817974488415
2003-10-06,17.29,19.185134847631563,-0.09878141919161554
2003-10-07,18.04,19.095134847631563,-0.05525673717682256
2003-10-08,17.95,19.54513484763156,-0.08161288525593646
2003-10-09,18.4,18.76513484763156,-0.01945815207811563
2003-10-10,17.62,18.745134847631565,-0.0600227662685352
2003-10-13,17.6,18.92513484763156,-0.07001983649259957
2003-10-14,17.78,18.245134847631565,-0.025493637154013316
2003-10-15,17.1,18.555134847631564,-0.07842221894805046
2003-10-16,17.41,18.235134847631564,-0.0452497255724289
2003-10-17,17.09,18.145134847631564,-0.058149738565833164
2003-10-20,17.0,18.17513484763156,-0.06465618315809607
2003-10-21,17.03,17.905134847631565,-0.04887619417997979
2003-10-22,16.76,17.63513484763156,-0.04962450557893461
2003-10-23,16.49,17.63513484763156,-0.06493485065612381
2003-10-24,16.49,18.005134847631563,-0.08415015274550242
2003-10-27,16.86,18.825134847631563,-0.10438888557968562
2003-10-28,17.68,19.095134847631563,-0.07410970694491259
2003-10-29,17.95,19.005134847631563,-0.05551840889795401
2003-10-30,17.86,19.145134847631564,-0.06712592300129705
2003-10-31,18.0,19.69513484763156,-0.0860687098994607
2003-11-03,18.55,19.645134847631564,-0.055745855456094895
2003-11-04,18.5,20.155134847631565,-0.08211976055451997
2003-11-05,19.01,20.145134847631564,-0.05634784061845177
2003-11-06,19.0,19.845134847631563,-0.04258650062700009
2003-11-07,18.7,19.47513484763156,-0.039801257023174164
2003-11-10,18.33,19.505134847631563,-0.06024746082564292
2003-11-11,18.36,19.745134847631565,-0.07015069070534674
2003-11-12,18.6,19.60513484763156,-0.051268958639832385
2003-11-13,18.46,18.895134847631564,-0.023028935815512575
2003-11-14,17.75,18.755134847631563,-0.05359251510572283
2003-11-17,17.61,18.44513484763156,-0.045276700578786855
2003-11-18,17.3,18.835134847631565,-0.08150378853404394
2003-11-19,17.69,18.54513484763156,-0.04611100726187323
2003-11-20,17.4,18.565134847631565,-0.0627592989328708
2003-11-21,17.42,19.44513484763156,-0.10414609430585786
2003-11-24,18.3,19.775134847631563,-0.07459543810940117
2003-11-25,18.63,19.815134847631565,-0.05980957771646056
2003-11-26,18.67,20.01513484763156,-0.06720588484022794
2003-11-28,18.87,20.095134847631563,-0.06096673930884111
2003-12-01,18.95,19.525134847631563,-0.029456126788354964
2003-12-02,18.38,19.115134847631563,-0.038458261136601335
2003-12-03,17.97,19.28513484763156,-0.06819422617587123
2003-12-04,18.14,19.04513484763156,-0.04752577783633394
2003-12-05,17.9,19.325134847631563,-0.07374514376577435
2003-12-08,18.18,18.645134847631564,-0.024946714058796338
2003-12-09,17.5,18.35513484763156,-0.046588317368962406
2003-12-10,17.21,19.04513484763156,-0.09635714644781179
2003-12-11,17.9,18.645134847631564,-0.039964036394524505
2003-12-12,17.5,18.26513484763156,-0.04189045709294481
2003-12-15,17.12,17.745134847631565,-0.035228520549394404
2003-12-16,16.6,18.17513484763156,-0.08666427296614077
2003-12-17,17.03,19.165134847631563,-0.11140724365398469
2003-12-18,18.02,19.20513484763156,-0.06170926978821578
2003-12-19,18.06,19.085134847631565,-0.05371378592898879
2003-12-22,17.94,19.395134847631564,-0.07502576594919919
2003-12-23,18.25,19.655134847631565,-0.07148945344431878
2003-12-24,18.51,19.72513484763156,-0.0616033734125504
2003-12-26,18.58,19.655134847631565,-0.054699947670983295
2003-12-29,18.51,19.655134847631565,-0.0582613579865392
2003-12-30,18.51,19.825134847631563,-0.06633674160297964
2003-12-31,18.68,20.58704886471896,-0.09263342586159418
2004-01-02,19.68,20.75704886471896,-0.05188834268967957
2004-01-05,19.85,21.10704886471896,-0.05955587978100296
2004-01-06,20.2,21.09704886471896,-0.042520111247365766
2004-01-07,20.19,22.20704886471896,-0.09082921720064785
2004-01-08,21.3,22.90704886471896,-0.0701552117957066
2004-01-09,22.0,24.627048864718958,-0.10667331189984774
2004-01-12,23.72,23.917048864718957,-0.008238845261951733
2004-01-13,23.01,23.60704886471896,-0.02529112673677958
2004-01-14,22.7,23.83704886471896,-0.04770090757341594
2004-01-15,22.93,30.83704886471896,-0.25641392921245165
2004-01-16,29.93,31.29704886471896,-0.04367980094954027
2004-01-20,30.39,30.52704886471896,-0.004489423963852324
2004-01-21,29.62,30.077048864718957,-0.01519593450722767
2004-01-22,29.17,28.88704886471896,0.00979508625495562
2004-01-23,27.98,30.26704886471896,-0.07556233430424975
2004-01-26,29.36,29.687048864718957,-0.011016550220578902
2004-01-27,28.78,29.33704886471896,-0.018987897088342476
2004-01-28,28.43,29.077048864718957,-0.022252907017123902
2004-01-29,28.17,29.737048864718957,-0.05269685205979391
2004-01-30,28.83,29.467048864718958,-0.02161902495372381
2004-02-02,28.56,29.13704886471896,-0.019804643476357353
2004-02-03,28.23,29.077048864718957,-0.029131184139761013
2004-02-04,28.17,29.127048864718958,-0.03285773540477732
2004-02-05,28.22,30.377048864718958,-0.07100916465997575
2004-02-06,29.47,27.08704886471896,0.08797381904474832
2004-02-09,26.18,28.26704886471896,-0.07383327756311608
2004-02-10,27.36,27.85704886471896,-0.01784283996243674
2004-02-11,26.95,27.507048864718957,-0.02025113153572211
2004-02-12,26.6,27.557048864718958,-0.03472972992925438
2004-02-13,26.65,27.36704886471896,-0.026201176029738704
2004-02-17,26.46,27.79704886471896,-0.04810038904583103
2004-02-18,26.89,26.85704886471896,0.0012269082670630649
2004-02-19,25.95,26.437048864718957,-0.018422966466916768
2004-02-20,25.53,25.63704886471896,-0.004175553328459647
2004-02-23,24.73,25.65704886471896,-0.036132326426432604
2004-02-24,24.75,26.15704886471896,-0.053792339953793844
2004-02-25,25.25,26.847048864718957,-0.059486942969650514
2004-02-26,25.94,26.77704886471896,-0.03125993715542874
2004-02-27,25.87,26.88704886471896,-0.03782671983958508
2004-03-01,25.98,26.63704886471896,-0.024666728962953077
2004-03-02,25.73,26.167048864718957,-0.016702260426021187
2004-03-03,25.26,26.257048864718957,-0.037972617176283974
2004-03-04,25.35,26.127048864718958,-0.029741164750078486
2004-03-05,25.22,25.31704886471896,-0.003833340340635205
2004-03-08,24.41,24.74704886471896,-0.013619759938304332
2004-03-09,23.84,25.187048864718957,-0.05348180614386511
2004-03-10,24.28,25.51704886471896,-0.04847930774743148
2004-03-11,24.61,26.717048864718958,-0.07886532960238024
2004-03-12,25.81,25.69704886471896,0.004395490543512182
2004-03-15,24.79,25.307048864718958,-0.020431021707939534
2004-03-16,24.4,26.327048864718957,-0.07319653921793756
2004-03-17,25.42,26.257048864718957,-0.03187901538484317
2004-03-18,25.35,25.76704886471896,-0.0161853562240879
2004-03-19,24.86,24.397048864718958,0.018975702260060068
2004-03-22,23.49,24.69704886471896,-0.048874214539992744
2004-03-23,23.79,24.63704886471896,-0.03438110097398728
2004-03-24,23.73,26.037048864718958,-0.08860638840852209
2004-03-25,25.13,26.27704886471896,-0.04365211902692212
2004-03-26,25.37,27.127048864718958,-0.0647711025803529
2004-03-29,26.22,27.44704886471896,-0.04470604001059786
2004-03-30,26.54,26.92704886471896,-0.01437398010689872
2004-03-31,26.02,27.295728003906518,-0.04673727711984599
2004-04-01,26.28,28.11572800390652,-0.06529185385672576
2004-04-02,27.1,28.53572800390652,-0.05031334766402207
2004-04-05,27.52,28.085728003906517,-0.020142899761324662
2004-04-06,27.07,28.225728003906518,-0.040945905938956195
2004-04-07,27.21,28.53572800390652,-0.04645853099402364
2004-04-08,27.52,28.565728003906518,-0.03660778411680976
2004-04-12,27.55,27.18572800390652,0.013399383530988684
2004-04-13,26.17,27.05572800390652,-0.032737171359005
2004-04-14,26.04,27.03572800390652,-0.03683007921083703
2004-04-15,26.02,26.18572800390652,-0.0063289439148606075
2004-04-16,25.17,26.70572800390652,-0.05750556598501533
2004-04-19,25.69,25.925728003906517,-0.009092435277844313
2004-04-20,24.91,26.84572800390652,-0.07210562528327924
2004-04-21,25.83,27.835728003906517,-0.07205588456766898
2004-04-22,26.82,27.14572800390652,-0.011999236265081703
2004-04-23,26.13,26.335728003906517,-0.007811745468969011
2004-04-26,25.32,26.085728003906517,-0.029354289203346928
2004-04-27,25.07,25.195728003906517,-0.004990052436152026
2004-04-28,24.18,23.96572800390652,0.008940767251408133
2004-04-29,22.95,22.89572800390652,0.0023703983592144873
2004-04-30,21.88,23.195728003906517,-0.05672285878179506
2004-05-03,22.18,24.45572800390652,-0.09305500958887825
2004-05-04,23.44,24.09572800390652,-0.02721345475846204
2004-05-05,23.08,23.84572800390652,-0.03211174780577364
2004-05-06,22.83,24.105728003906517,-0.05292219358402195
2004-05-07,23.09,23.265728003906517,-0.007553084256680553
2004-05-10,22.25,23.16572800390652,-0.039529429152932116
2004-05-11,22.15,23.25572800390652,-0.04754647989178318
2004-05-12,22.24,23.515728003906517,-0.0542499897810772
2004-05-13,22.5,21.93572800390652,0.025723878231576736
2004-05-14,20.92,20.91572800390652,0.00020424802295604394
2004-05-17,19.9,21.55572800390652,-0.07681150938657488
2004-05-18,20.54,21.86572800390652,-0.06063040771702943
2004-05-19,20.85,21.21572800390652,-0.01723853189667479
2004-05-20,20.2,21.46572800390652,-0.05896506299139603
2004-05-21,20.45,21.515728003906517,-0.049532509600094365
2004-05-24,20.5,22.635728003906518,-0.09435207931187062
2004-05-25,21.62,22.355728003906517,-0.03291004452093671
2004-05-26,21.34,21.765728003906517,-0.01955955729255221
2004-05-27,20.75,21.96572800390652,-0.05534658371852308
2004-05-28,20.95,21.73572800390652,-0.03614914594833463
2004-06-01,20.72,21.95572800390652,-0.056282716004071975
2004-06-02,20.94,21.11572800390652,-0.008322138070447127
2004-06-03,20.1,20.925728003906517,-0.03945994154909993
2004-06-04,19.91,21.885728003906518,-0.0902747216612515
2004-06-07,20.87,22.565728003906518,-0.07514616872156554
2004-06-08,21.55,21.46572800390652,0.00392588576908004
2004-06-09,20.45,21.80572800390652,-0.06217302186212914
2004-06-10,20.79,21.27572800390652,-0.022830147284141455
2004-06-14,20.26,21.78572800390652,-0.07003337247361818
2004-06-15,20.77,22.045728003906518,-0.05786735659990261
2004-06-16,21.03,21.605728003906517,-0.026647007858398464
2004-06-17,20.59,21.75572800390652,-0.05358257851436632
2004-06-18,20.74,21.265728003906517,-0.024721843701280388
2004-06-21,20.25,21.87572800390652,-0.07431652119720089
2004-06-22,20.86,24.36572800390652,-0.14387946887301917
2004-06-23,23.35,24.175728003906517,-0.03415524875913101
2004-06-24,23.16,24.905728003906518,-0.07009343407398883
2004-06-25,23.89,24.585728003906517,-0.028298043637185355
2004-06-28,23.57,25.11572800390652,-0.061544224545913795
2004-06-29,24.1,25.585728003906517,-0.05806862340128327
2004-06-30,24.57,25.040135909404622,-0.01877529383648624
