date,HON,dcf,Deviation
1993-12-16,17.94,,
1993-12-17,18.41,,
1993-12-20,18.47,,
1993-12-21,18.53,,
1993-12-22,18.74,,
1993-12-23,18.86,,
1993-12-27,19.04,,
1993-12-28,19.04,,
1993-12-29,19.07,,
1993-12-30,19.07,,
1993-12-31,18.83,,
1994-01-03,18.53,,
1994-01-04,18.17,,
1994-01-05,18.23,,
1994-01-06,18.47,,
1994-01-07,18.53,,
1994-01-10,18.59,,
1994-01-11,18.65,,
1994-01-12,18.5,,
1994-01-13,18.35,,
1994-01-14,18.53,,
1994-01-17,18.47,,
1994-01-18,18.53,,
1994-01-19,18.68,,
1994-01-20,18.89,,
1994-01-21,18.83,,
1994-01-24,18.83,,
1994-01-25,18.56,,
1994-01-26,18.38,,
1994-01-27,18.59,,
1994-01-28,18.68,,
1994-01-31,18.74,,
1994-02-01,19.01,,
1994-02-02,18.89,,
1994-02-03,18.59,,
1994-02-04,17.94,,
1994-02-07,18.08,,
1994-02-08,18.44,,
1994-02-09,19.04,,
1994-02-10,18.8,,
1994-02-11,18.92,,
1994-02-14,18.59,,
1994-02-15,19.01,,
1994-02-16,19.04,,
1994-02-17,19.07,,
1994-02-18,18.86,,
1994-02-22,18.86,,
1994-02-23,18.68,,
1994-02-24,18.35,,
1994-02-25,18.35,,
1994-02-28,18.2,,
1994-03-01,18.11,,
1994-03-02,17.99,,
1994-03-03,18.11,,
1994-03-04,18.44,,
1994-03-07,18.71,,
1994-03-08,18.38,,
1994-03-09,18.44,,
1994-03-10,18.29,,
1994-03-11,18.56,,
1994-03-14,18.44,,
1994-03-15,18.53,,
1994-03-16,18.23,,
1994-03-17,18.35,,
1994-03-18,18.35,,
1994-03-21,18.41,,
1994-03-22,18.47,,
1994-03-23,18.65,,
1994-03-24,18.53,,
1994-03-25,18.23,,
1994-03-28,17.7,,
1994-03-29,17.4,,
1994-03-30,16.33,,
1994-03-31,17.4,,
1994-04-04,17.34,,
1994-04-05,17.64,,
1994-04-06,17.7,,
1994-04-07,17.22,,
1994-04-08,17.22,,
1994-04-11,17.52,,
1994-04-12,17.4,,
1994-04-13,16.92,,
1994-04-14,17.04,,
1994-04-15,17.1,,
1994-04-18,16.45,,
1994-04-19,16.27,,
1994-04-20,16.33,,
1994-04-21,16.62,,
1994-04-22,16.74,,
1994-04-25,16.92,,
1994-04-26,16.68,,
1994-04-28,16.51,,
1994-04-29,16.45,,
1994-05-02,16.51,,
1994-05-03,16.56,,
1994-05-04,16.74,,
1994-05-05,16.56,,
1994-05-06,16.33,,
1994-05-09,16.15,,
1994-05-10,15.85,,
1994-05-11,16.33,,
1994-05-12,17.04,,
1994-05-13,16.98,,
1994-05-16,16.74,,
1994-05-17,16.92,,
1994-05-18,16.86,,
1994-05-19,16.8,,
1994-05-20,16.62,,
1994-05-23,16.45,,
1994-05-24,16.68,,
1994-05-25,16.56,,
1994-05-26,16.74,,
1994-05-27,16.56,,
1994-05-31,16.74,,
1994-06-01,16.56,,
1994-06-02,16.86,,
1994-06-03,16.86,,
1994-06-06,16.8,,
1994-06-07,16.8,,
1994-06-08,16.86,,
1994-06-09,16.92,,
1994-06-10,16.8,,
1994-06-13,17.1,,
1994-06-14,17.94,,
1994-06-15,17.52,,
1994-06-16,17.46,,
1994-06-17,17.4,,
1994-06-20,16.92,,
1994-06-21,17.28,,
1994-06-22,17.28,,
1994-06-23,17.22,,
1994-06-24,16.98,,
1994-06-27,16.98,,
1994-06-28,16.98,,
1994-06-29,16.92,,
1994-06-30,16.51,,
1994-07-01,16.68,,
1994-07-05,16.92,,
1994-07-06,16.8,,
1994-07-07,16.92,,
1994-07-08,16.8,,
1994-07-11,16.51,,
1994-07-12,16.45,,
1994-07-13,16.68,,
1994-07-14,16.98,,
1994-07-15,17.34,,
1994-07-18,16.98,,
1994-07-19,16.92,,
1994-07-20,17.28,,
1994-07-21,17.04,,
1994-07-22,17.28,,
1994-07-25,17.7,,
1994-07-26,17.46,,
1994-07-27,17.76,,
1994-07-28,17.88,,
1994-07-29,18.23,,
1994-08-01,18.47,,
1994-08-02,18.23,,
1994-08-03,17.99,,
1994-08-04,17.88,,
1994-08-05,17.64,,
1994-08-08,17.46,,
1994-08-09,17.64,,
1994-08-10,17.52,,
1994-08-11,17.16,,
1994-08-12,17.1,,
1994-08-15,16.92,,
1994-08-16,17.04,,
1994-08-17,16.92,,
1994-08-18,16.68,,
1994-08-19,16.62,,
1994-08-22,16.51,,
1994-08-23,17.04,,
1994-08-24,17.4,,
1994-08-25,17.58,,
1994-08-26,17.64,,
1994-08-29,17.94,,
1994-08-30,18.05,,
1994-08-31,17.82,,
1994-09-01,17.99,,
1994-09-02,17.88,,
1994-09-06,17.88,,
1994-09-07,17.76,,
1994-09-08,17.76,,
1994-09-09,17.16,,
1994-09-12,16.92,,
1994-09-13,17.04,,
1994-09-14,17.22,,
1994-09-15,17.46,,
1994-09-16,17.34,,
1994-09-19,17.04,,
1994-09-20,16.62,,
1994-09-21,16.39,,
1994-09-22,16.21,,
1994-09-23,16.09,,
1994-09-26,16.51,,
1994-09-27,16.27,,
1994-09-28,16.8,,
1994-09-29,16.98,,
1994-09-30,16.27,,
1994-10-03,16.21,,
1994-10-04,16.15,,
1994-10-05,16.09,,
1994-10-06,16.21,,
1994-10-07,15.97,,
1994-10-10,16.15,,
1994-10-11,16.56,,
1994-10-12,16.51,,
1994-10-13,16.62,,
1994-10-14,16.98,,
1994-10-17,16.92,,
1994-10-18,16.86,,
1994-10-19,16.86,,
1994-10-20,16.86,,
1994-10-21,16.56,,
1994-10-24,16.51,,
1994-10-25,16.51,,
1994-10-26,16.45,,
1994-10-27,16.39,,
1994-10-28,16.51,,
1994-10-31,16.51,,
1994-11-01,16.45,,
1994-11-02,16.15,,
1994-11-03,16.03,,
1994-11-04,15.91,,
1994-11-07,15.97,,
1994-11-08,16.03,,
1994-11-09,16.09,,
1994-11-10,16.09,,
1994-11-11,15.91,,
1994-11-14,15.97,,
1994-11-15,16.45,,
1994-11-16,16.27,,
1994-11-17,16.09,,
1994-11-18,15.67,,
1994-11-21,15.37,,
1994-11-22,14.78,,
1994-11-23,14.72,,
1994-11-25,15.31,,
1994-11-28,15.55,,
1994-11-29,15.43,,
1994-11-30,15.55,,
1994-12-01,15.61,,
1994-12-02,15.73,,
1994-12-05,15.73,,
1994-12-06,15.73,,
1994-12-07,15.49,,
1994-12-08,15.31,,
1994-12-09,15.19,,
1994-12-12,15.19,,
1994-12-13,15.25,,
1994-12-14,15.55,,
1994-12-15,15.73,,
1994-12-16,16.09,,
1994-12-19,16.21,,
1994-12-20,15.91,,
1994-12-21,16.33,,
1994-12-22,16.74,,
1994-12-23,16.68,,
1994-12-27,16.86,,
1994-12-28,16.45,,
1994-12-29,16.27,,
1994-12-30,16.21,,
1995-01-03,16.21,,
1995-01-04,16.15,,
1995-01-05,16.33,,
1995-01-06,16.39,,
1995-01-09,16.27,,
1995-01-10,16.56,,
1995-01-11,16.68,,
1995-01-12,16.74,,
1995-01-13,16.92,,
1995-01-16,17.16,,
1995-01-17,17.22,,
1995-01-18,17.22,,
1995-01-19,17.22,,
1995-01-20,17.22,,
1995-01-23,17.16,,
1995-01-24,17.52,,
1995-01-25,17.4,,
1995-01-26,17.16,,
1995-01-27,16.98,,
1995-01-30,17.04,,
1995-01-31,17.04,,
1995-02-01,16.86,,
1995-02-02,17.04,,
1995-02-03,17.76,,
1995-02-06,18.05,,
1995-02-07,17.94,,
1995-02-08,18.11,,
1995-02-09,17.58,,
1995-02-10,17.58,,
1995-02-13,18.05,,
1995-02-14,18.17,,
1995-02-15,18.53,,
1995-02-16,18.17,,
1995-02-17,18.05,,
1995-02-21,18.23,,
1995-02-22,18.11,,
1995-02-23,18.35,,
1995-02-24,18.23,,
1995-02-27,18.17,,
1995-02-28,18.05,,
1995-03-01,18.41,,
1995-03-02,18.23,,
1995-03-03,17.99,,
1995-03-06,18.05,,
1995-03-07,17.82,,
1995-03-08,17.99,,
1995-03-09,17.99,,
1995-03-10,18.11,,
1995-03-13,18.53,,
1995-03-14,18.41,,
1995-03-15,18.11,,
1995-03-16,18.11,,
1995-03-17,18.29,,
1995-03-20,18.11,,
1995-03-21,18.35,,
1995-03-22,18.35,,
1995-03-23,18.23,,
1995-03-24,18.35,,
1995-03-27,18.23,,
1995-03-28,18.11,,
1995-03-29,18.47,,
1995-03-30,18.53,,
1995-03-31,18.71,,
1995-04-03,18.71,,
1995-04-04,18.89,,
1995-04-05,18.41,,
1995-04-06,19.01,,
1995-04-07,19.07,,
1995-04-10,18.71,,
1995-04-11,18.77,,
1995-04-12,18.71,,
1995-04-13,19.07,,
1995-04-17,19.31,,
1995-04-18,18.77,,
1995-04-19,18.53,,
1995-04-20,18.95,,
1995-04-21,18.71,,
1995-04-24,19.07,,
1995-04-25,18.83,,
1995-04-26,18.83,,
1995-04-27,19.07,,
1995-04-28,18.89,,
1995-05-01,18.77,,
1995-05-02,18.89,,
1995-05-03,19.01,,
1995-05-04,19.54,,
1995-05-05,19.78,,
1995-05-08,19.72,,
1995-05-09,19.66,,
1995-05-10,19.78,,
1995-05-11,19.42,,
1995-05-12,19.72,,
1995-05-15,19.84,,
1995-05-16,19.9,,
1995-05-17,19.42,,
1995-05-18,18.71,,
1995-05-19,18.65,,
1995-05-22,18.95,,
1995-05-23,19.48,,
1995-05-24,19.66,,
1995-05-25,19.37,,
1995-05-26,19.37,,
1995-05-30,19.31,,
1995-05-31,19.25,,
1995-06-01,19.25,,
1995-06-02,19.25,,
1995-06-05,19.37,,
1995-06-06,19.54,,
1995-06-07,19.31,,
1995-06-08,19.19,,
1995-06-09,18.95,,
1995-06-12,19.01,,
1995-06-13,19.25,,
1995-06-14,19.13,,
1995-06-15,18.89,,
1995-06-16,19.07,,
1995-06-19,19.13,,
1995-06-20,19.84,,
1995-06-21,19.6,,
1995-06-22,19.9,,
1995-06-23,19.84,,
1995-06-26,19.66,,
1995-06-27,19.84,,
1995-06-28,20.2,,
1995-06-29,20.32,,
1995-06-30,21.21,,
1995-07-03,20.91,,
1995-07-05,21.15,,
1995-07-06,21.39,,
1995-07-07,22.11,,
1995-07-10,21.87,,
1995-07-11,21.69,,
1995-07-12,22.17,,
1995-07-13,21.75,,
1995-07-14,21.45,,
1995-07-17,21.87,,
1995-07-18,21.33,,
1995-07-19,21.21,,
1995-07-20,21.45,,
1995-07-21,21.63,,
1995-07-24,21.63,,
1995-07-25,21.75,,
1995-07-26,21.93,,
1995-07-27,21.99,,
1995-07-28,21.93,,
1995-07-31,22.29,,
1995-08-01,22.05,,
1995-08-02,22.05,,
1995-08-03,22.11,,
1995-08-04,21.69,,
1995-08-07,21.51,,
1995-08-08,21.75,,
1995-08-09,21.69,,
1995-08-10,21.69,,
1995-08-11,21.21,,
1995-08-14,21.75,,
1995-08-15,21.81,,
1995-08-16,21.87,,
1995-08-17,21.63,,
1995-08-18,21.45,,
1995-08-21,21.45,,
1995-08-22,21.21,,
1995-08-23,21.15,,
1995-08-24,21.45,,
1995-08-25,21.21,,
1995-08-28,21.15,,
1995-08-29,20.91,,
1995-08-30,20.8,,
1995-08-31,21.15,,
1995-09-01,21.63,,
1995-09-05,21.57,,
1995-09-06,21.81,,
1995-09-07,21.87,,
1995-09-08,21.75,,
1995-09-11,21.51,,
1995-09-12,21.87,,
1995-09-13,21.93,,
1995-09-14,21.87,,
1995-09-15,21.57,,
1995-09-18,21.51,,
1995-09-19,21.45,,
1995-09-20,21.51,,
1995-09-21,21.45,,
1995-09-22,21.57,,
1995-09-25,21.57,,
1995-09-26,21.21,,
1995-09-27,20.97,,
1995-09-28,21.15,,
1995-09-29,21.03,,
1995-10-02,20.8,,
1995-10-03,20.56,,
1995-10-04,20.38,,
1995-10-05,21.03,,
1995-10-06,21.27,,
1995-10-09,20.8,,
1995-10-10,21.27,,
1995-10-11,21.39,,
1995-10-12,21.09,,
1995-10-13,21.21,,
1995-10-16,21.09,,
1995-10-17,21.03,,
1995-10-18,21.09,,
1995-10-19,21.09,,
1995-10-20,21.03,,
1995-10-23,20.44,,
1995-10-24,20.2,,
1995-10-25,20.32,,
1995-10-26,19.9,,
1995-10-27,20.85,,
1995-10-30,20.74,,
1995-10-31,20.26,,
1995-11-01,19.96,,
1995-11-02,20.85,,
1995-11-03,20.8,,
1995-11-06,20.26,,
1995-11-07,20.2,,
1995-11-08,21.21,,
1995-11-09,21.09,,
1995-11-10,21.27,,
1995-11-13,21.63,,
1995-11-14,21.45,,
1995-11-15,21.27,,
1995-11-16,21.51,,
1995-11-17,21.51,,
1995-11-20,21.39,,
1995-11-21,21.09,,
1995-11-22,21.45,,
1995-11-24,21.75,,
1995-11-27,21.93,,
1995-11-28,22.58,,
1995-11-29,22.34,,
1995-11-30,22.58,,
1995-12-01,22.76,,
1995-12-04,23.18,,
1995-12-05,23.77,,
1995-12-06,23.3,,
1995-12-07,22.82,,
1995-12-08,23.0,,
1995-12-11,23.54,,
1995-12-12,22.76,,
1995-12-13,23.6,,
1995-12-14,23.06,,
1995-12-15,23.12,,
1995-12-18,22.7,,
1995-12-19,22.58,,
1995-12-20,22.58,,
1995-12-21,22.88,,
1995-12-22,23.0,,
1995-12-26,23.12,,
1995-12-27,22.88,,
1995-12-28,22.82,,
1995-12-29,22.64,,
1996-01-02,23.48,,
1996-01-03,24.07,,
1996-01-04,23.54,,
1996-01-05,23.24,,
1996-01-08,23.42,,
1996-01-09,23.6,,
1996-01-10,22.82,,
1996-01-11,22.88,,
1996-01-12,23.66,,
1996-01-15,23.66,,
1996-01-16,23.3,,
1996-01-17,23.06,,
1996-01-18,23.18,,
1996-01-19,23.24,,
1996-01-22,23.18,,
1996-01-23,22.94,,
1996-01-24,22.76,,
1996-01-25,22.82,,
1996-01-26,23.36,,
1996-01-29,23.36,,
1996-01-30,23.89,,
1996-01-31,23.77,,
1996-02-01,24.25,,
1996-02-02,24.31,,
1996-02-05,24.67,,
1996-02-06,25.15,,
1996-02-07,25.5,,
1996-02-08,26.04,,
1996-02-09,26.52,,
1996-02-12,25.8,,
1996-02-13,25.86,,
1996-02-14,26.16,,
1996-02-15,26.1,,
1996-02-16,26.1,,
1996-02-20,25.5,,
1996-02-21,25.68,,
1996-02-22,26.16,,
1996-02-23,26.52,,
1996-02-26,26.69,,
1996-02-27,26.69,,
1996-02-28,26.28,,
1996-02-29,26.52,,
1996-03-01,27.29,,
1996-03-04,28.24,,
1996-03-05,27.77,,
1996-03-06,27.83,,
1996-03-07,27.41,,
1996-03-08,26.34,,
1996-03-11,27.29,,
1996-03-12,27.53,,
1996-03-13,26.81,,
1996-03-14,27.53,,
1996-03-15,26.81,,
1996-03-18,27.11,,
1996-03-19,26.75,,
1996-03-20,26.81,,
1996-03-21,26.75,,
1996-03-22,27.23,,
1996-03-25,27.29,,
1996-03-26,26.87,,
1996-03-27,27.11,,
1996-03-28,27.53,,
1996-03-29,28.18,,
1996-04-01,28.12,,
1996-04-02,28.24,,
1996-04-03,27.95,,
1996-04-04,27.89,,
1996-04-08,27.23,,
1996-04-09,27.17,,
1996-04-10,26.81,,
1996-04-11,26.58,,
1996-04-12,26.81,,
1996-04-15,26.87,,
1996-04-16,27.29,,
1996-04-17,27.05,,
1996-04-18,27.47,,
1996-04-19,27.29,,
1996-04-22,27.23,,
1996-04-23,27.59,,
1996-04-24,27.47,,
1996-04-25,27.77,,
1996-04-26,28.01,,
1996-04-29,27.71,,
1996-04-30,27.65,,
1996-05-01,28.6,,
1996-05-02,28.12,,
1996-05-03,27.89,,
1996-05-06,27.89,,
1996-05-07,27.11,,
1996-05-08,27.41,,
1996-05-09,27.41,,
1996-05-10,27.47,,
1996-05-13,28.01,,
1996-05-14,28.18,,
1996-05-15,28.06,,
1996-05-16,27.65,,
1996-05-17,27.77,,
1996-05-20,28.12,,
1996-05-21,27.59,,
1996-05-22,27.89,,
1996-05-23,27.77,,
1996-05-24,27.47,,
1996-05-28,27.11,,
1996-05-29,26.46,,
1996-05-30,26.52,,
1996-05-31,26.1,,
1996-06-03,26.22,,
1996-06-04,26.22,,
1996-06-05,26.46,,
1996-06-06,26.58,,
1996-06-07,26.75,,
1996-06-10,26.46,,
1996-06-11,26.34,,
1996-06-12,26.93,,
1996-06-13,27.11,,
1996-06-14,27.05,,
1996-06-17,26.81,,
1996-06-18,26.63,,
1996-06-19,26.99,,
1996-06-20,27.11,,
1996-06-21,27.17,,
1996-06-24,27.29,,
1996-06-25,27.29,,
1996-06-26,27.35,,
1996-06-27,26.99,,
1996-06-28,27.23,,
1996-07-01,27.53,,
1996-07-02,27.89,,
1996-07-03,28.06,,
1996-07-05,27.65,,
1996-07-08,27.41,,
1996-07-09,27.53,,
1996-07-10,27.05,,
1996-07-11,26.63,,
1996-07-12,26.28,,
1996-07-15,25.98,,
1996-07-16,26.22,,
1996-07-17,26.04,,
1996-07-18,26.34,,
1996-07-19,26.4,,
1996-07-22,26.63,,
1996-07-23,27.53,,
1996-07-24,27.65,,
1996-07-25,27.59,,
1996-07-26,27.89,,
1996-07-29,27.59,,
1996-07-30,27.83,,
1996-07-31,28.01,,
1996-08-01,28.54,,
1996-08-02,29.79,,
1996-08-05,29.49,,
1996-08-06,29.26,,
1996-08-07,29.91,,
1996-08-08,29.85,,
1996-08-09,29.67,,
1996-08-12,29.67,,
1996-08-13,29.79,,
1996-08-14,29.67,,
1996-08-15,29.73,,
1996-08-16,29.91,,
1996-08-19,30.09,,
1996-08-20,30.45,,
1996-08-21,30.33,,
1996-08-22,30.51,,
1996-08-23,30.45,,
1996-08-26,30.39,,
1996-08-27,30.39,,
1996-08-28,30.33,,
1996-08-29,29.85,,
1996-08-30,29.44,,
1996-09-03,29.49,,
1996-09-04,29.61,,
1996-09-05,29.38,,
1996-09-06,29.79,,
1996-09-09,30.33,,
1996-09-10,30.39,,
1996-09-11,30.45,,
1996-09-12,30.57,,
1996-09-13,30.51,,
1996-09-16,30.39,,
1996-09-17,30.09,,
1996-09-18,29.79,,
1996-09-19,29.38,,
1996-09-20,29.91,,
1996-09-23,30.51,,
1996-09-24,30.09,,
1996-09-25,30.03,,
1996-09-26,30.75,,
1996-09-27,30.81,,
1996-09-30,31.4,,
1996-10-01,31.4,,
1996-10-02,31.22,,
1996-10-03,31.76,,
1996-10-04,31.88,,
1996-10-07,31.4,,
1996-10-08,30.98,,
1996-10-09,30.81,,
1996-10-10,30.87,,
1996-10-11,30.98,,
1996-10-14,30.81,,
1996-10-15,30.69,,
1996-10-16,30.87,,
1996-10-17,30.81,,
1996-10-18,30.75,,
1996-10-21,30.81,,
1996-10-22,30.87,,
1996-10-23,30.57,,
1996-10-24,30.33,,
1996-10-25,30.27,,
1996-10-28,29.85,,
1996-10-29,30.03,,
1996-10-30,31.1,,
1996-10-31,31.22,,
1996-11-01,32.0,,
1996-11-04,32.0,,
1996-11-05,32.71,,
1996-11-06,33.43,,
1996-11-07,33.9,,
1996-11-08,33.43,,
1996-11-11,33.84,,
1996-11-12,33.84,,
1996-11-13,33.79,,
1996-11-14,34.44,,
1996-11-15,34.38,,
1996-11-18,33.84,,
1996-11-19,34.62,,
1996-11-20,34.74,,
1996-11-21,34.68,,
1996-11-22,34.92,,
1996-11-25,35.1,,
1996-11-26,34.98,,
1996-11-27,34.5,,
1996-11-29,34.92,,
1996-12-02,34.14,,
1996-12-03,33.01,,
1996-12-04,33.19,,
1996-12-05,33.37,,
1996-12-06,32.89,,
1996-12-09,33.31,,
1996-12-10,33.07,,
1996-12-11,32.71,,
1996-12-12,32.3,,
1996-12-13,32.06,,
1996-12-16,31.94,,
1996-12-17,32.59,,
1996-12-18,32.53,,
1996-12-19,32.35,,
1996-12-20,32.12,,
1996-12-23,32.18,,
1996-12-24,32.53,,
1996-12-26,32.95,,
1996-12-27,33.25,,
1996-12-30,33.13,,
1996-12-31,31.94,,
1997-01-02,32.06,,
1997-01-03,32.89,,
1997-01-06,32.71,,
1997-01-07,32.77,,
1997-01-08,32.59,,
1997-01-09,32.47,,
1997-01-10,33.61,,
1997-01-13,33.43,,
1997-01-14,33.31,,
1997-01-15,33.13,,
1997-01-16,33.55,,
1997-01-17,34.2,,
1997-01-20,34.5,,
1997-01-21,34.26,,
1997-01-22,34.14,,
1997-01-23,33.73,,
1997-01-24,33.13,,
1997-01-27,33.13,,
1997-01-28,32.77,,
1997-01-29,33.19,,
1997-01-30,33.67,,
1997-01-31,33.55,,
1997-02-03,33.84,,
1997-02-04,33.9,,
1997-02-05,33.37,,
1997-02-06,33.84,,
1997-02-07,34.08,,
1997-02-10,33.84,,
1997-02-11,33.9,,
1997-02-12,34.62,,
1997-02-13,34.5,,
1997-02-14,35.1,,
1997-02-18,35.27,,
1997-02-19,35.33,,
1997-02-20,34.92,,
1997-02-21,34.86,,
1997-02-24,35.27,,
1997-02-25,34.56,,
1997-02-26,34.56,,
1997-02-27,34.32,,
1997-02-28,34.44,,
1997-03-03,34.26,,
1997-03-04,33.55,,
1997-03-05,34.5,,
1997-03-06,34.5,,
1997-03-07,34.5,,
1997-03-10,35.04,,
1997-03-11,35.33,,
1997-03-12,35.51,,
1997-03-13,34.56,,
1997-03-14,34.86,,
1997-03-17,35.1,,
1997-03-18,34.86,,
1997-03-19,34.74,,
1997-03-20,34.62,,
1997-03-21,34.98,,
1997-03-24,35.63,,
1997-03-25,35.99,,
1997-03-26,35.99,,
1997-03-27,34.62,,
1997-03-31,33.96,,
1997-04-01,33.73,,
1997-04-02,33.61,,
1997-04-03,33.37,,
1997-04-04,33.84,,
1997-04-07,34.2,,
1997-04-08,33.79,,
1997-04-09,33.55,,
1997-04-10,33.25,,
1997-04-11,32.65,,
1997-04-14,32.53,,
1997-04-15,32.77,,
1997-04-16,33.9,,
1997-04-17,33.49,,
1997-04-18,33.79,,
1997-04-21,33.31,,
1997-04-22,35.1,,
1997-04-23,35.16,,
1997-04-24,33.31,,
1997-04-25,33.96,,
1997-04-28,33.79,,
1997-04-29,34.08,,
1997-04-30,34.44,,
1997-05-01,34.8,,
1997-05-02,35.27,,
1997-05-05,35.99,,
1997-05-06,35.87,,
1997-05-07,35.33,,
1997-05-08,35.45,,
1997-05-09,35.16,,
1997-05-12,35.45,,
1997-05-13,35.81,,
1997-05-14,36.29,,
1997-05-15,36.59,,
1997-05-16,36.35,,
1997-05-19,35.93,,
1997-05-20,35.87,,
1997-05-21,36.23,,
1997-05-22,35.75,,
1997-05-23,36.53,,
1997-05-27,36.23,,
1997-05-28,36.59,,
1997-05-29,36.7,,
1997-05-30,36.59,,
1997-06-02,36.17,,
1997-06-03,36.29,,
1997-06-04,36.17,,
1997-06-05,36.35,,
1997-06-06,37.42,,
1997-06-09,37.24,,
1997-06-10,37.78,,
1997-06-11,38.25,,
1997-06-12,39.09,,
1997-06-13,38.79,,
1997-06-16,39.21,,
1997-06-17,39.09,,
1997-06-18,39.56,,
1997-06-19,39.03,,
1997-06-20,39.92,,
1997-06-23,39.09,,
1997-06-24,40.04,,
1997-06-25,39.86,,
1997-06-26,39.33,,
1997-06-27,40.04,,
1997-06-30,40.04,,
1997-07-01,40.13,,
1997-07-02,41.14,,
1997-07-03,41.83,,
1997-07-07,40.99,,
1997-07-08,41.65,,
1997-07-09,40.46,,
1997-07-10,40.73,,
1997-07-11,41.44,,
1997-07-14,41.38,,
1997-07-15,42.1,,
1997-07-16,42.9,,
1997-07-17,42.31,,
1997-07-18,42.31,,
1997-07-21,43.32,,
1997-07-22,43.47,,
1997-07-23,43.97,,
1997-07-24,44.33,,
1997-07-25,44.66,,
1997-07-28,44.54,,
1997-07-29,44.57,,
1997-07-30,44.6,,
1997-07-31,43.97,,
1997-08-01,43.83,,
1997-08-04,44.03,,
1997-08-05,43.74,,
1997-08-06,44.18,,
1997-08-07,44.18,,
1997-08-08,42.9,,
1997-08-11,43.5,,
1997-08-12,42.84,,
1997-08-13,42.04,,
1997-08-14,41.98,,
1997-08-15,41.05,,
1997-08-18,40.55,,
1997-08-19,41.02,,
1997-08-20,41.53,,
1997-08-21,40.79,,
1997-08-22,41.11,,
1997-08-25,40.67,,
1997-08-26,40.34,,
1997-08-27,40.07,,
1997-08-28,39.86,,
1997-08-29,39.36,,
1997-09-02,40.99,,
1997-09-03,41.71,,
1997-09-04,42.01,,
1997-09-05,41.23,,
1997-09-08,41.26,,
1997-09-09,41.68,,
1997-09-10,40.55,,
1997-09-11,40.16,,
1997-09-12,40.76,,
1997-09-15,40.82,,
1997-09-16,41.53,,
1997-09-17,42.01,,
1997-09-18,42.01,,
1997-09-19,40.7,,
1997-09-22,41.71,,
1997-09-23,41.77,,
1997-09-24,40.76,,
1997-09-25,39.51,,
1997-09-26,39.56,,
1997-09-29,40.22,,
1997-09-30,40.52,,
1997-10-01,40.94,,
1997-10-02,39.98,,
1997-10-03,40.16,,
1997-10-06,40.16,,
1997-10-07,39.92,,
1997-10-08,39.92,,
1997-10-09,39.8,,
1997-10-10,39.33,,
1997-10-13,39.27,,
1997-10-14,40.04,,
1997-10-15,39.62,,
1997-10-16,40.34,,
1997-10-17,39.33,,
1997-10-20,40.28,,
1997-10-21,41.47,,
1997-10-22,38.37,,
1997-10-23,37.54,,
1997-10-24,36.7,,
1997-10-27,32.06,,
1997-10-28,35.27,,
1997-10-29,34.8,,
1997-10-30,34.02,,
1997-10-31,34.32,,
1997-11-03,34.38,,
1997-11-04,35.1,,
1997-11-05,34.92,,
1997-11-06,35.33,,
1997-11-07,33.96,,
1997-11-10,34.08,,
1997-11-11,34.26,,
1997-11-12,33.25,,
1997-11-13,33.49,,
1997-11-14,34.32,,
1997-11-17,34.08,,
1997-11-18,34.38,,
1997-11-19,35.63,,
1997-11-20,36.11,,
1997-11-21,35.99,,
1997-11-24,34.98,,
1997-11-25,34.92,,
1997-11-26,35.51,,
1997-11-28,35.39,,
1997-12-01,37.18,,
1997-12-02,37.18,,
1997-12-03,36.88,,
1997-12-04,36.88,,
1997-12-05,37.72,,
1997-12-08,36.94,,
1997-12-09,36.88,,
1997-12-10,35.87,,
1997-12-11,34.56,,
1997-12-12,34.86,,
1997-12-15,34.32,,
1997-12-16,35.22,,
1997-12-17,34.98,,
1997-12-18,34.62,,
1997-12-19,33.73,,
1997-12-22,34.08,,
1997-12-23,33.84,,
1997-12-24,34.08,,
1997-12-26,34.14,,
1997-12-29,36.47,,
1997-12-30,36.76,,
1997-12-31,37.0,,
1998-01-02,37.66,,
1998-01-05,37.18,,
1998-01-06,37.36,,
1998-01-07,37.18,,
1998-01-08,36.7,,
1998-01-09,35.45,,
1998-01-12,34.56,,
1998-01-13,35.04,,
1998-01-14,36.11,,
1998-01-15,34.92,,
1998-01-16,34.62,,
1998-01-20,34.02,,
1998-01-21,34.62,,
1998-01-22,35.1,,
1998-01-23,34.8,,
1998-01-26,35.39,,
1998-01-27,35.1,,
1998-01-28,37.48,,
1998-01-29,37.72,,
1998-01-30,37.12,,
1998-02-02,38.61,,
1998-02-03,38.67,,
1998-02-04,38.97,,
1998-02-05,39.09,,
1998-02-06,39.33,,
1998-02-09,39.27,,
1998-02-10,40.88,,
1998-02-11,40.22,,
1998-02-12,40.04,,
1998-02-13,40.46,,
1998-02-17,40.16,,
1998-02-18,40.4,,
1998-02-19,40.22,,
1998-02-20,40.16,,
1998-02-23,40.1,,
1998-02-24,39.51,,
1998-02-25,40.16,,
1998-02-26,40.82,,
1998-02-27,40.58,,
1998-03-02,40.4,,
1998-03-03,40.4,,
1998-03-04,40.22,,
1998-03-05,39.56,,
1998-03-06,39.74,,
1998-03-09,40.16,,
1998-03-10,40.22,,
1998-03-11,40.16,,
1998-03-12,39.68,,
1998-03-13,38.73,,
1998-03-16,39.15,,
1998-03-17,39.68,,
1998-03-18,40.1,,
1998-03-19,40.28,,
